,economy,measure,vehicle_type,medium,transport_type,scenario,unit,date,fuel,frequency,unit.1,scope,comment,dataset,drive,value
25237,07_INA,new_vehicle_efficiency,mt,road,freight,,km_per_pj,2017,all,yearly,,national,no_comment,usa_alternative_fuels_data_center,bev,148752798.22210836
25238,07_INA,new_vehicle_efficiency,mt,road,freight,,km_per_pj,2017,all,yearly,,national,no_comment,usa_alternative_fuels_data_center,fcev,70610594.31605889
25239,07_INA,new_vehicle_efficiency,mt,road,freight,,km_per_pj,2017,all,yearly,,national,no_comment,usa_alternative_fuels_data_center,phev_g,89988080.34428284
25240,07_INA,new_vehicle_efficiency,mt,road,freight,,km_per_pj,2017,all,yearly,,national,no_comment,usa_alternative_fuels_data_center,phev_d,92271024.36431654
25241,07_INA,new_vehicle_efficiency,mt,road,freight,,km_per_pj,2017,all,yearly,,national,no_comment,usa_alternative_fuels_data_center,ice_d,58652650.86309777
25242,07_INA,new_vehicle_efficiency,lcv,road,freight,,km_per_pj,2017,all,yearly,,national,no_comment,usa_alternative_fuels_data_center,ice_g,160120818.75335357
25243,07_INA,new_vehicle_efficiency,lcv,road,freight,,km_per_pj,2017,all,yearly,,national,no_comment,usa_alternative_fuels_data_center,cng,144689652.80794245
25244,07_INA,new_vehicle_efficiency,lcv,road,freight,,km_per_pj,2017,all,yearly,,national,no_comment,usa_alternative_fuels_data_center,lpg,229511331.87931597
25245,07_INA,new_vehicle_efficiency,lcv,road,freight,,km_per_pj,2017,all,yearly,,national,no_comment,usa_alternative_fuels_data_center,bev,416395143.5080988
25246,07_INA,new_vehicle_efficiency,lcv,road,freight,,km_per_pj,2017,all,yearly,,national,no_comment,usa_alternative_fuels_data_center,fcev,197656171.21048304
25247,07_INA,new_vehicle_efficiency,lcv,road,freight,,km_per_pj,2017,all,yearly,,national,no_comment,usa_alternative_fuels_data_center,phev_g,251898452.1758524
25248,07_INA,new_vehicle_efficiency,lcv,road,freight,,km_per_pj,2017,all,yearly,,national,no_comment,usa_alternative_fuels_data_center,phev_d,258288965.92890123
25249,07_INA,new_vehicle_efficiency,lcv,road,freight,,km_per_pj,2017,all,yearly,,national,no_comment,usa_alternative_fuels_data_center,ice_d,164182988.59026232
25250,07_INA,new_vehicle_efficiency,lt,road,passenger,,km_per_pj,2017,all,yearly,,national,no_comment,usa_alternative_fuels_data_center,ice_g,171379208.62265775
25251,07_INA,new_vehicle_efficiency,lt,road,passenger,,km_per_pj,2017,all,yearly,,national,no_comment,usa_alternative_fuels_data_center,cng,154863048.95997757
25252,07_INA,new_vehicle_efficiency,lt,road,passenger,,km_per_pj,2017,all,yearly,,national,no_comment,usa_alternative_fuels_data_center,lpg,245648696.6132599
25253,07_INA,new_vehicle_efficiency,lt,road,passenger,,km_per_pj,2017,all,yearly,,national,no_comment,usa_alternative_fuels_data_center,bev,445672653.4646287
25254,07_INA,new_vehicle_efficiency,lt,road,passenger,,km_per_pj,2017,all,yearly,,national,no_comment,usa_alternative_fuels_data_center,fcev,211553740.88872293
25255,07_INA,new_vehicle_efficiency,lt,road,passenger,,km_per_pj,2017,all,yearly,,national,no_comment,usa_alternative_fuels_data_center,phev_g,269609896.5973206
25256,07_INA,new_vehicle_efficiency,lt,road,passenger,,km_per_pj,2017,all,yearly,,national,no_comment,usa_alternative_fuels_data_center,phev_d,276449739.15006673
25257,07_INA,new_vehicle_efficiency,lt,road,passenger,,km_per_pj,2017,all,yearly,,national,no_comment,usa_alternative_fuels_data_center,ice_d,175726997.10738078
25258,07_INA,new_vehicle_efficiency,2w,road,passenger,,km_per_pj,2018,all,yearly,,national,no_comment,usa_alternative_fuels_data_center,ice_g,538620369.9569243
25259,07_INA,new_vehicle_efficiency,bus,road,passenger,,km_per_pj,2018,all,yearly,,national,no_comment,usa_alternative_fuels_data_center,ice_g,67529528.88334937
25260,07_INA,new_vehicle_efficiency,2w,road,passenger,,km_per_pj,2018,all,yearly,,national,no_comment,usa_alternative_fuels_data_center,cng,486712439.5885009
25261,07_INA,new_vehicle_efficiency,bus,road,passenger,,km_per_pj,2018,all,yearly,,national,no_comment,usa_alternative_fuels_data_center,cng,61021572.11340829
25262,07_INA,new_vehicle_efficiency,2w,road,passenger,,km_per_pj,2018,all,yearly,,national,no_comment,usa_alternative_fuels_data_center,lpg,772038760.784531
25263,07_INA,new_vehicle_efficiency,bus,road,passenger,,km_per_pj,2018,all,yearly,,national,no_comment,usa_alternative_fuels_data_center,lpg,96794359.63336056
25264,07_INA,new_vehicle_efficiency,2w,road,passenger,,km_per_pj,2018,all,yearly,,national,no_comment,usa_alternative_fuels_data_center,bev,1400685482.3174047
25265,07_INA,new_vehicle_efficiency,bus,road,passenger,,km_per_pj,2018,all,yearly,,national,no_comment,usa_alternative_fuels_data_center,bev,175610942.34554458
25266,07_INA,new_vehicle_efficiency,2w,road,passenger,,km_per_pj,2018,all,yearly,,national,no_comment,usa_alternative_fuels_data_center,fcev,664883185.6502721
25267,07_INA,new_vehicle_efficiency,bus,road,passenger,,km_per_pj,2018,all,yearly,,national,no_comment,usa_alternative_fuels_data_center,fcev,83359729.40090285
25268,07_INA,new_vehicle_efficiency,2w,road,passenger,,km_per_pj,2018,all,yearly,,national,no_comment,usa_alternative_fuels_data_center,phev_g,847345389.3058648
25269,07_INA,new_vehicle_efficiency,bus,road,passenger,,km_per_pj,2018,all,yearly,,national,no_comment,usa_alternative_fuels_data_center,phev_g,106235928.1842228
25270,07_INA,new_vehicle_efficiency,2w,road,passenger,,km_per_pj,2018,all,yearly,,national,no_comment,usa_alternative_fuels_data_center,phev_d,868842037.3287809
25271,07_INA,new_vehicle_efficiency,bus,road,passenger,,km_per_pj,2018,all,yearly,,national,no_comment,usa_alternative_fuels_data_center,phev_d,108931070.43009593
25272,07_INA,new_vehicle_efficiency,2w,road,passenger,,km_per_pj,2018,all,yearly,,national,no_comment,usa_alternative_fuels_data_center,ice_d,552284848.0517681
25273,07_INA,new_vehicle_efficiency,bus,road,passenger,,km_per_pj,2018,all,yearly,,national,no_comment,usa_alternative_fuels_data_center,ice_d,69242712.82449043
25274,07_INA,new_vehicle_efficiency,2w,road,freight,,km_per_pj,2018,all,yearly,,national,no_comment,usa_alternative_fuels_data_center,ice_g,538620369.9569243
25275,07_INA,new_vehicle_efficiency,2w,road,freight,,km_per_pj,2018,all,yearly,,national,no_comment,usa_alternative_fuels_data_center,cng,486712439.5885009
25276,07_INA,new_vehicle_efficiency,2w,road,freight,,km_per_pj,2018,all,yearly,,national,no_comment,usa_alternative_fuels_data_center,lpg,772038760.784531
25277,07_INA,new_vehicle_efficiency,2w,road,freight,,km_per_pj,2018,all,yearly,,national,no_comment,usa_alternative_fuels_data_center,bev,1400685482.3174047
25278,07_INA,new_vehicle_efficiency,2w,road,freight,,km_per_pj,2018,all,yearly,,national,no_comment,usa_alternative_fuels_data_center,fcev,664883185.6502721
25279,07_INA,new_vehicle_efficiency,2w,road,freight,,km_per_pj,2018,all,yearly,,national,no_comment,usa_alternative_fuels_data_center,phev_g,847345389.3058648
25280,07_INA,new_vehicle_efficiency,2w,road,freight,,km_per_pj,2018,all,yearly,,national,no_comment,usa_alternative_fuels_data_center,phev_d,868842037.3287809
25281,07_INA,new_vehicle_efficiency,2w,road,freight,,km_per_pj,2018,all,yearly,,national,no_comment,usa_alternative_fuels_data_center,ice_d,552284848.0517681
25282,07_INA,new_vehicle_efficiency,car,road,passenger,,km_per_pj,2018,all,yearly,,national,no_comment,usa_alternative_fuels_data_center,ice_g,296241203.47630835
25283,07_INA,new_vehicle_efficiency,car,road,passenger,,km_per_pj,2018,all,yearly,,national,no_comment,usa_alternative_fuels_data_center,cng,267691841.77367547
25284,07_INA,new_vehicle_efficiency,car,road,passenger,,km_per_pj,2018,all,yearly,,national,no_comment,usa_alternative_fuels_data_center,lpg,424621318.431492
25285,07_INA,new_vehicle_efficiency,car,road,passenger,,km_per_pj,2018,all,yearly,,national,no_comment,usa_alternative_fuels_data_center,bev,770377015.2745725
25286,07_INA,new_vehicle_efficiency,car,road,passenger,,km_per_pj,2018,all,yearly,,national,no_comment,usa_alternative_fuels_data_center,fcev,365685752.1076496
25287,07_INA,new_vehicle_efficiency,car,road,passenger,,km_per_pj,2018,all,yearly,,national,no_comment,usa_alternative_fuels_data_center,phev_g,466039964.1182256
25288,07_INA,new_vehicle_efficiency,car,road,passenger,,km_per_pj,2018,all,yearly,,national,no_comment,usa_alternative_fuels_data_center,phev_d,477863120.5308296
25289,07_INA,new_vehicle_efficiency,car,road,passenger,,km_per_pj,2018,all,yearly,,national,no_comment,usa_alternative_fuels_data_center,ice_d,303756666.42847246
25290,07_INA,new_vehicle_efficiency,suv,road,passenger,,km_per_pj,2018,all,yearly,,national,no_comment,usa_alternative_fuels_data_center,ice_g,236992962.7810467
25291,07_INA,new_vehicle_efficiency,suv,road,passenger,,km_per_pj,2018,all,yearly,,national,no_comment,usa_alternative_fuels_data_center,cng,214153473.4189404
25292,07_INA,new_vehicle_efficiency,suv,road,passenger,,km_per_pj,2018,all,yearly,,national,no_comment,usa_alternative_fuels_data_center,lpg,339697054.74519366
25293,07_INA,new_vehicle_efficiency,suv,road,passenger,,km_per_pj,2018,all,yearly,,national,no_comment,usa_alternative_fuels_data_center,bev,616301612.219658
25294,07_INA,new_vehicle_efficiency,suv,road,passenger,,km_per_pj,2018,all,yearly,,national,no_comment,usa_alternative_fuels_data_center,fcev,292548601.68611974
25295,07_INA,new_vehicle_efficiency,suv,road,passenger,,km_per_pj,2018,all,yearly,,national,no_comment,usa_alternative_fuels_data_center,phev_g,372831971.2945805
25296,07_INA,new_vehicle_efficiency,suv,road,passenger,,km_per_pj,2018,all,yearly,,national,no_comment,usa_alternative_fuels_data_center,phev_d,382290496.42466366
25297,07_INA,new_vehicle_efficiency,suv,road,passenger,,km_per_pj,2018,all,yearly,,national,no_comment,usa_alternative_fuels_data_center,ice_d,243005333.142778
25298,07_INA,new_vehicle_efficiency,ht,road,freight,,km_per_pj,2018,all,yearly,,national,no_comment,usa_alternative_fuels_data_center,ice_g,47667902.7411878
25299,07_INA,new_vehicle_efficiency,ht,road,freight,,km_per_pj,2018,all,yearly,,national,no_comment,usa_alternative_fuels_data_center,cng,43074050.903582335
25300,07_INA,new_vehicle_efficiency,ht,road,freight,,km_per_pj,2018,all,yearly,,national,no_comment,usa_alternative_fuels_data_center,lpg,68325430.329431
25301,07_INA,new_vehicle_efficiency,ht,road,freight,,km_per_pj,2018,all,yearly,,national,no_comment,usa_alternative_fuels_data_center,bev,123960665.18509032
25302,07_INA,new_vehicle_efficiency,ht,road,freight,,km_per_pj,2018,all,yearly,,national,no_comment,usa_alternative_fuels_data_center,fcev,58842161.93004909
25303,07_INA,new_vehicle_efficiency,ht,road,freight,,km_per_pj,2018,all,yearly,,national,no_comment,usa_alternative_fuels_data_center,phev_g,74990066.95356904
25304,07_INA,new_vehicle_efficiency,ht,road,freight,,km_per_pj,2018,all,yearly,,national,no_comment,usa_alternative_fuels_data_center,phev_d,76892520.30359711
25305,07_INA,new_vehicle_efficiency,ht,road,freight,,km_per_pj,2018,all,yearly,,national,no_comment,usa_alternative_fuels_data_center,ice_d,48877209.052581474
25306,07_INA,new_vehicle_efficiency,mt,road,freight,,km_per_pj,2018,all,yearly,,national,no_comment,usa_alternative_fuels_data_center,ice_g,57201483.28942536
25307,07_INA,new_vehicle_efficiency,mt,road,freight,,km_per_pj,2018,all,yearly,,national,no_comment,usa_alternative_fuels_data_center,cng,51688861.0842988
25308,07_INA,new_vehicle_efficiency,mt,road,freight,,km_per_pj,2018,all,yearly,,national,no_comment,usa_alternative_fuels_data_center,lpg,81990516.3953172
25309,07_INA,new_vehicle_efficiency,mt,road,freight,,km_per_pj,2018,all,yearly,,national,no_comment,usa_alternative_fuels_data_center,bev,148752798.22210836
25310,07_INA,new_vehicle_efficiency,mt,road,freight,,km_per_pj,2018,all,yearly,,national,no_comment,usa_alternative_fuels_data_center,fcev,70610594.31605889
25311,07_INA,new_vehicle_efficiency,mt,road,freight,,km_per_pj,2018,all,yearly,,national,no_comment,usa_alternative_fuels_data_center,phev_g,89988080.34428284
25312,07_INA,new_vehicle_efficiency,mt,road,freight,,km_per_pj,2018,all,yearly,,national,no_comment,usa_alternative_fuels_data_center,phev_d,92271024.36431654
25313,07_INA,new_vehicle_efficiency,mt,road,freight,,km_per_pj,2018,all,yearly,,national,no_comment,usa_alternative_fuels_data_center,ice_d,58652650.86309777
25314,07_INA,new_vehicle_efficiency,lcv,road,freight,,km_per_pj,2018,all,yearly,,national,no_comment,usa_alternative_fuels_data_center,ice_g,160120818.75335357
25315,07_INA,new_vehicle_efficiency,lcv,road,freight,,km_per_pj,2018,all,yearly,,national,no_comment,usa_alternative_fuels_data_center,cng,144689652.80794245
25316,07_INA,new_vehicle_efficiency,lcv,road,freight,,km_per_pj,2018,all,yearly,,national,no_comment,usa_alternative_fuels_data_center,lpg,229511331.87931597
25317,07_INA,new_vehicle_efficiency,lcv,road,freight,,km_per_pj,2018,all,yearly,,national,no_comment,usa_alternative_fuels_data_center,bev,416395143.5080988
25318,07_INA,new_vehicle_efficiency,lcv,road,freight,,km_per_pj,2018,all,yearly,,national,no_comment,usa_alternative_fuels_data_center,fcev,197656171.21048304
25319,07_INA,new_vehicle_efficiency,lcv,road,freight,,km_per_pj,2018,all,yearly,,national,no_comment,usa_alternative_fuels_data_center,phev_g,251898452.1758524
25320,07_INA,new_vehicle_efficiency,lcv,road,freight,,km_per_pj,2018,all,yearly,,national,no_comment,usa_alternative_fuels_data_center,phev_d,258288965.92890123
25321,07_INA,new_vehicle_efficiency,lcv,road,freight,,km_per_pj,2018,all,yearly,,national,no_comment,usa_alternative_fuels_data_center,ice_d,164182988.59026232
25322,07_INA,new_vehicle_efficiency,lt,road,passenger,,km_per_pj,2018,all,yearly,,national,no_comment,usa_alternative_fuels_data_center,ice_g,171379208.62265775
25323,07_INA,new_vehicle_efficiency,lt,road,passenger,,km_per_pj,2018,all,yearly,,national,no_comment,usa_alternative_fuels_data_center,cng,154863048.95997757
25324,07_INA,new_vehicle_efficiency,lt,road,passenger,,km_per_pj,2018,all,yearly,,national,no_comment,usa_alternative_fuels_data_center,lpg,245648696.6132599
25325,07_INA,new_vehicle_efficiency,lt,road,passenger,,km_per_pj,2018,all,yearly,,national,no_comment,usa_alternative_fuels_data_center,bev,445672653.4646287
25326,07_INA,new_vehicle_efficiency,lt,road,passenger,,km_per_pj,2018,all,yearly,,national,no_comment,usa_alternative_fuels_data_center,fcev,211553740.88872293
25327,07_INA,new_vehicle_efficiency,lt,road,passenger,,km_per_pj,2018,all,yearly,,national,no_comment,usa_alternative_fuels_data_center,phev_g,269609896.5973206
25328,07_INA,new_vehicle_efficiency,lt,road,passenger,,km_per_pj,2018,all,yearly,,national,no_comment,usa_alternative_fuels_data_center,phev_d,276449739.15006673
25329,07_INA,new_vehicle_efficiency,lt,road,passenger,,km_per_pj,2018,all,yearly,,national,no_comment,usa_alternative_fuels_data_center,ice_d,175726997.10738078
25330,07_INA,new_vehicle_efficiency,2w,road,passenger,,km_per_pj,2019,all,yearly,,national,no_comment,usa_alternative_fuels_data_center,ice_g,538620369.9569243
25331,07_INA,new_vehicle_efficiency,bus,road,passenger,,km_per_pj,2019,all,yearly,,national,no_comment,usa_alternative_fuels_data_center,ice_g,67529528.88334937
25332,07_INA,new_vehicle_efficiency,2w,road,passenger,,km_per_pj,2019,all,yearly,,national,no_comment,usa_alternative_fuels_data_center,cng,486712439.5885009
25333,07_INA,new_vehicle_efficiency,bus,road,passenger,,km_per_pj,2019,all,yearly,,national,no_comment,usa_alternative_fuels_data_center,cng,61021572.11340829
25334,07_INA,new_vehicle_efficiency,2w,road,passenger,,km_per_pj,2019,all,yearly,,national,no_comment,usa_alternative_fuels_data_center,lpg,772038760.784531
25335,07_INA,new_vehicle_efficiency,bus,road,passenger,,km_per_pj,2019,all,yearly,,national,no_comment,usa_alternative_fuels_data_center,lpg,96794359.63336056
25336,07_INA,new_vehicle_efficiency,2w,road,passenger,,km_per_pj,2019,all,yearly,,national,no_comment,usa_alternative_fuels_data_center,bev,1400685482.3174047
25337,07_INA,new_vehicle_efficiency,bus,road,passenger,,km_per_pj,2019,all,yearly,,national,no_comment,usa_alternative_fuels_data_center,bev,175610942.34554458
25338,07_INA,new_vehicle_efficiency,2w,road,passenger,,km_per_pj,2019,all,yearly,,national,no_comment,usa_alternative_fuels_data_center,fcev,664883185.6502721
25339,07_INA,new_vehicle_efficiency,bus,road,passenger,,km_per_pj,2019,all,yearly,,national,no_comment,usa_alternative_fuels_data_center,fcev,83359729.40090285
25340,07_INA,new_vehicle_efficiency,2w,road,passenger,,km_per_pj,2019,all,yearly,,national,no_comment,usa_alternative_fuels_data_center,phev_g,847345389.3058648
25341,07_INA,new_vehicle_efficiency,bus,road,passenger,,km_per_pj,2019,all,yearly,,national,no_comment,usa_alternative_fuels_data_center,phev_g,106235928.1842228
25342,07_INA,new_vehicle_efficiency,2w,road,passenger,,km_per_pj,2019,all,yearly,,national,no_comment,usa_alternative_fuels_data_center,phev_d,868842037.3287809
25343,07_INA,new_vehicle_efficiency,bus,road,passenger,,km_per_pj,2019,all,yearly,,national,no_comment,usa_alternative_fuels_data_center,phev_d,108931070.43009593
25344,07_INA,new_vehicle_efficiency,2w,road,passenger,,km_per_pj,2019,all,yearly,,national,no_comment,usa_alternative_fuels_data_center,ice_d,552284848.0517681
25345,07_INA,new_vehicle_efficiency,bus,road,passenger,,km_per_pj,2019,all,yearly,,national,no_comment,usa_alternative_fuels_data_center,ice_d,69242712.82449043
25346,07_INA,new_vehicle_efficiency,2w,road,freight,,km_per_pj,2019,all,yearly,,national,no_comment,usa_alternative_fuels_data_center,ice_g,538620369.9569243
25347,07_INA,new_vehicle_efficiency,2w,road,freight,,km_per_pj,2019,all,yearly,,national,no_comment,usa_alternative_fuels_data_center,cng,486712439.5885009
25348,07_INA,new_vehicle_efficiency,2w,road,freight,,km_per_pj,2019,all,yearly,,national,no_comment,usa_alternative_fuels_data_center,lpg,772038760.784531
25349,07_INA,new_vehicle_efficiency,2w,road,freight,,km_per_pj,2019,all,yearly,,national,no_comment,usa_alternative_fuels_data_center,bev,1400685482.3174047
25350,07_INA,new_vehicle_efficiency,2w,road,freight,,km_per_pj,2019,all,yearly,,national,no_comment,usa_alternative_fuels_data_center,fcev,664883185.6502721
25351,07_INA,new_vehicle_efficiency,2w,road,freight,,km_per_pj,2019,all,yearly,,national,no_comment,usa_alternative_fuels_data_center,phev_g,847345389.3058648
25352,07_INA,new_vehicle_efficiency,2w,road,freight,,km_per_pj,2019,all,yearly,,national,no_comment,usa_alternative_fuels_data_center,phev_d,868842037.3287809
25353,07_INA,new_vehicle_efficiency,2w,road,freight,,km_per_pj,2019,all,yearly,,national,no_comment,usa_alternative_fuels_data_center,ice_d,552284848.0517681
25354,07_INA,new_vehicle_efficiency,car,road,passenger,,km_per_pj,2019,all,yearly,,national,no_comment,usa_alternative_fuels_data_center,ice_g,296241203.47630835
25355,07_INA,new_vehicle_efficiency,car,road,passenger,,km_per_pj,2019,all,yearly,,national,no_comment,usa_alternative_fuels_data_center,cng,267691841.77367547
25356,07_INA,new_vehicle_efficiency,car,road,passenger,,km_per_pj,2019,all,yearly,,national,no_comment,usa_alternative_fuels_data_center,lpg,424621318.431492
25357,07_INA,new_vehicle_efficiency,car,road,passenger,,km_per_pj,2019,all,yearly,,national,no_comment,usa_alternative_fuels_data_center,bev,770377015.2745725
25358,07_INA,new_vehicle_efficiency,car,road,passenger,,km_per_pj,2019,all,yearly,,national,no_comment,usa_alternative_fuels_data_center,fcev,365685752.1076496
25359,07_INA,new_vehicle_efficiency,car,road,passenger,,km_per_pj,2019,all,yearly,,national,no_comment,usa_alternative_fuels_data_center,phev_g,466039964.1182256
25360,07_INA,new_vehicle_efficiency,car,road,passenger,,km_per_pj,2019,all,yearly,,national,no_comment,usa_alternative_fuels_data_center,phev_d,477863120.5308296
25361,07_INA,new_vehicle_efficiency,car,road,passenger,,km_per_pj,2019,all,yearly,,national,no_comment,usa_alternative_fuels_data_center,ice_d,303756666.42847246
25362,07_INA,new_vehicle_efficiency,suv,road,passenger,,km_per_pj,2019,all,yearly,,national,no_comment,usa_alternative_fuels_data_center,ice_g,236992962.7810467
25363,07_INA,new_vehicle_efficiency,suv,road,passenger,,km_per_pj,2019,all,yearly,,national,no_comment,usa_alternative_fuels_data_center,cng,214153473.4189404
25364,07_INA,new_vehicle_efficiency,suv,road,passenger,,km_per_pj,2019,all,yearly,,national,no_comment,usa_alternative_fuels_data_center,lpg,339697054.74519366
25365,07_INA,new_vehicle_efficiency,suv,road,passenger,,km_per_pj,2019,all,yearly,,national,no_comment,usa_alternative_fuels_data_center,bev,616301612.219658
25366,07_INA,new_vehicle_efficiency,suv,road,passenger,,km_per_pj,2019,all,yearly,,national,no_comment,usa_alternative_fuels_data_center,fcev,292548601.68611974
25367,07_INA,new_vehicle_efficiency,suv,road,passenger,,km_per_pj,2019,all,yearly,,national,no_comment,usa_alternative_fuels_data_center,phev_g,372831971.2945805
25368,07_INA,new_vehicle_efficiency,suv,road,passenger,,km_per_pj,2019,all,yearly,,national,no_comment,usa_alternative_fuels_data_center,phev_d,382290496.42466366
25369,07_INA,new_vehicle_efficiency,suv,road,passenger,,km_per_pj,2019,all,yearly,,national,no_comment,usa_alternative_fuels_data_center,ice_d,243005333.142778
25370,07_INA,new_vehicle_efficiency,ht,road,freight,,km_per_pj,2019,all,yearly,,national,no_comment,usa_alternative_fuels_data_center,ice_g,47667902.7411878
25371,07_INA,new_vehicle_efficiency,ht,road,freight,,km_per_pj,2019,all,yearly,,national,no_comment,usa_alternative_fuels_data_center,cng,43074050.903582335
25372,07_INA,new_vehicle_efficiency,ht,road,freight,,km_per_pj,2019,all,yearly,,national,no_comment,usa_alternative_fuels_data_center,lpg,68325430.329431
25373,07_INA,new_vehicle_efficiency,ht,road,freight,,km_per_pj,2019,all,yearly,,national,no_comment,usa_alternative_fuels_data_center,bev,123960665.18509032
25374,07_INA,new_vehicle_efficiency,ht,road,freight,,km_per_pj,2019,all,yearly,,national,no_comment,usa_alternative_fuels_data_center,fcev,58842161.93004909
25375,07_INA,new_vehicle_efficiency,ht,road,freight,,km_per_pj,2019,all,yearly,,national,no_comment,usa_alternative_fuels_data_center,phev_g,74990066.95356904
25376,07_INA,new_vehicle_efficiency,ht,road,freight,,km_per_pj,2019,all,yearly,,national,no_comment,usa_alternative_fuels_data_center,phev_d,76892520.30359711
25377,07_INA,new_vehicle_efficiency,ht,road,freight,,km_per_pj,2019,all,yearly,,national,no_comment,usa_alternative_fuels_data_center,ice_d,48877209.052581474
25378,07_INA,new_vehicle_efficiency,mt,road,freight,,km_per_pj,2019,all,yearly,,national,no_comment,usa_alternative_fuels_data_center,ice_g,57201483.28942536
25379,07_INA,new_vehicle_efficiency,mt,road,freight,,km_per_pj,2019,all,yearly,,national,no_comment,usa_alternative_fuels_data_center,cng,51688861.0842988
25380,07_INA,new_vehicle_efficiency,mt,road,freight,,km_per_pj,2019,all,yearly,,national,no_comment,usa_alternative_fuels_data_center,lpg,81990516.3953172
25381,07_INA,new_vehicle_efficiency,mt,road,freight,,km_per_pj,2019,all,yearly,,national,no_comment,usa_alternative_fuels_data_center,bev,148752798.22210836
25382,07_INA,new_vehicle_efficiency,mt,road,freight,,km_per_pj,2019,all,yearly,,national,no_comment,usa_alternative_fuels_data_center,fcev,70610594.31605889
25383,07_INA,new_vehicle_efficiency,mt,road,freight,,km_per_pj,2019,all,yearly,,national,no_comment,usa_alternative_fuels_data_center,phev_g,89988080.34428284
25384,07_INA,new_vehicle_efficiency,mt,road,freight,,km_per_pj,2019,all,yearly,,national,no_comment,usa_alternative_fuels_data_center,phev_d,92271024.36431654
25385,07_INA,new_vehicle_efficiency,mt,road,freight,,km_per_pj,2019,all,yearly,,national,no_comment,usa_alternative_fuels_data_center,ice_d,58652650.86309777
25386,07_INA,new_vehicle_efficiency,lcv,road,freight,,km_per_pj,2019,all,yearly,,national,no_comment,usa_alternative_fuels_data_center,ice_g,160120818.75335357
25387,07_INA,new_vehicle_efficiency,lcv,road,freight,,km_per_pj,2019,all,yearly,,national,no_comment,usa_alternative_fuels_data_center,cng,144689652.80794245
25388,07_INA,new_vehicle_efficiency,lcv,road,freight,,km_per_pj,2019,all,yearly,,national,no_comment,usa_alternative_fuels_data_center,lpg,229511331.87931597
25389,07_INA,new_vehicle_efficiency,lcv,road,freight,,km_per_pj,2019,all,yearly,,national,no_comment,usa_alternative_fuels_data_center,bev,416395143.5080988
25390,07_INA,new_vehicle_efficiency,lcv,road,freight,,km_per_pj,2019,all,yearly,,national,no_comment,usa_alternative_fuels_data_center,fcev,197656171.21048304
25391,07_INA,new_vehicle_efficiency,lcv,road,freight,,km_per_pj,2019,all,yearly,,national,no_comment,usa_alternative_fuels_data_center,phev_g,251898452.1758524
25392,07_INA,new_vehicle_efficiency,lcv,road,freight,,km_per_pj,2019,all,yearly,,national,no_comment,usa_alternative_fuels_data_center,phev_d,258288965.92890123
25393,07_INA,new_vehicle_efficiency,lcv,road,freight,,km_per_pj,2019,all,yearly,,national,no_comment,usa_alternative_fuels_data_center,ice_d,164182988.59026232
25394,07_INA,new_vehicle_efficiency,lt,road,passenger,,km_per_pj,2019,all,yearly,,national,no_comment,usa_alternative_fuels_data_center,ice_g,171379208.62265775
25395,07_INA,new_vehicle_efficiency,lt,road,passenger,,km_per_pj,2019,all,yearly,,national,no_comment,usa_alternative_fuels_data_center,cng,154863048.95997757
25396,07_INA,new_vehicle_efficiency,lt,road,passenger,,km_per_pj,2019,all,yearly,,national,no_comment,usa_alternative_fuels_data_center,lpg,245648696.6132599
25397,07_INA,new_vehicle_efficiency,lt,road,passenger,,km_per_pj,2019,all,yearly,,national,no_comment,usa_alternative_fuels_data_center,bev,445672653.4646287
25398,07_INA,new_vehicle_efficiency,lt,road,passenger,,km_per_pj,2019,all,yearly,,national,no_comment,usa_alternative_fuels_data_center,fcev,211553740.88872293
25399,07_INA,new_vehicle_efficiency,lt,road,passenger,,km_per_pj,2019,all,yearly,,national,no_comment,usa_alternative_fuels_data_center,phev_g,269609896.5973206
25400,07_INA,new_vehicle_efficiency,lt,road,passenger,,km_per_pj,2019,all,yearly,,national,no_comment,usa_alternative_fuels_data_center,phev_d,276449739.15006673
25401,07_INA,new_vehicle_efficiency,lt,road,passenger,,km_per_pj,2019,all,yearly,,national,no_comment,usa_alternative_fuels_data_center,ice_d,175726997.10738078
25402,07_INA,new_vehicle_efficiency,2w,road,passenger,,km_per_pj,2020,all,yearly,,national,no_comment,usa_alternative_fuels_data_center,ice_g,538620369.9569243
25403,07_INA,new_vehicle_efficiency,bus,road,passenger,,km_per_pj,2020,all,yearly,,national,no_comment,usa_alternative_fuels_data_center,ice_g,67529528.88334937
25404,07_INA,new_vehicle_efficiency,2w,road,passenger,,km_per_pj,2020,all,yearly,,national,no_comment,usa_alternative_fuels_data_center,cng,486712439.5885009
25405,07_INA,new_vehicle_efficiency,bus,road,passenger,,km_per_pj,2020,all,yearly,,national,no_comment,usa_alternative_fuels_data_center,cng,61021572.11340829
25406,07_INA,new_vehicle_efficiency,2w,road,passenger,,km_per_pj,2020,all,yearly,,national,no_comment,usa_alternative_fuels_data_center,lpg,772038760.784531
25407,07_INA,new_vehicle_efficiency,bus,road,passenger,,km_per_pj,2020,all,yearly,,national,no_comment,usa_alternative_fuels_data_center,lpg,96794359.63336056
25408,07_INA,new_vehicle_efficiency,2w,road,passenger,,km_per_pj,2020,all,yearly,,national,no_comment,usa_alternative_fuels_data_center,bev,1400685482.3174047
