Economy,Year,Transport Type,Vehicle Type,Occupancy_or_load,Scenario
04_CHL,1996,freight,2w,0.05,Reference
04_CHL,1996,freight,ht,3.5,Reference
04_CHL,1996,freight,lt,0.4,Reference
04_CHL,1996,passenger,2w,1.08,Reference
04_CHL,1996,passenger,lt,1.6,Reference
04_CHL,1996,passenger,lv,1.6,Reference
04_CHL,1997,freight,2w,0.05,Reference
04_CHL,1997,freight,ht,3.5,Reference
04_CHL,1997,freight,lt,0.4,Reference
04_CHL,1997,passenger,2w,1.08,Reference
04_CHL,1997,passenger,lt,1.6,Reference
04_CHL,1997,passenger,lv,1.6,Reference
04_CHL,1998,freight,2w,0.05,Reference
04_CHL,1998,freight,ht,3.5,Reference
04_CHL,1998,freight,lt,0.4,Reference
04_CHL,1998,passenger,2w,1.08,Reference
04_CHL,1998,passenger,bus,0.0,Reference
04_CHL,1998,passenger,lt,1.6,Reference
04_CHL,1998,passenger,lv,1.6,Reference
04_CHL,1999,freight,2w,0.05,Reference
04_CHL,1999,freight,ht,3.5,Reference
04_CHL,1999,freight,lt,0.4,Reference
04_CHL,1999,passenger,2w,1.08,Reference
04_CHL,1999,passenger,bus,0.0,Reference
04_CHL,1999,passenger,lt,1.6,Reference
04_CHL,1999,passenger,lv,1.6,Reference
04_CHL,2000,freight,2w,0.05,Reference
04_CHL,2000,freight,ht,3.5,Reference
04_CHL,2000,freight,lt,0.4,Reference
04_CHL,2000,passenger,2w,1.08,Reference
04_CHL,2000,passenger,bus,0.0,Reference
04_CHL,2000,passenger,lt,1.6,Reference
04_CHL,2000,passenger,lv,1.6,Reference
04_CHL,2001,freight,2w,0.05,Reference
04_CHL,2001,freight,ht,3.5,Reference
04_CHL,2001,freight,lt,0.4,Reference
04_CHL,2001,passenger,2w,1.08,Reference
04_CHL,2001,passenger,bus,0.0,Reference
04_CHL,2001,passenger,lt,1.6,Reference
04_CHL,2001,passenger,lv,1.6,Reference
04_CHL,2002,freight,2w,0.05,Reference
04_CHL,2002,freight,ht,3.5,Reference
04_CHL,2002,freight,lt,0.4,Reference
04_CHL,2002,passenger,2w,1.08,Reference
04_CHL,2002,passenger,bus,0.0,Reference
04_CHL,2002,passenger,lt,1.6,Reference
04_CHL,2002,passenger,lv,1.6,Reference
04_CHL,2003,freight,2w,0.05,Reference
04_CHL,2003,freight,ht,3.5,Reference
04_CHL,2003,freight,lt,0.4,Reference
04_CHL,2003,passenger,2w,1.08,Reference
04_CHL,2003,passenger,bus,0.0,Reference
04_CHL,2003,passenger,lt,1.6,Reference
04_CHL,2003,passenger,lv,1.6,Reference
04_CHL,2004,freight,2w,0.05,Reference
04_CHL,2004,freight,ht,3.5,Reference
04_CHL,2004,freight,lt,0.4,Reference
04_CHL,2004,passenger,2w,1.08,Reference
04_CHL,2004,passenger,bus,0.0,Reference
04_CHL,2004,passenger,lt,1.6,Reference
04_CHL,2004,passenger,lv,1.6,Reference
04_CHL,2005,freight,2w,0.05,Reference
04_CHL,2005,freight,ht,3.5,Reference
04_CHL,2005,freight,lt,0.4,Reference
04_CHL,2005,passenger,2w,1.08,Reference
04_CHL,2005,passenger,bus,0.0,Reference
04_CHL,2005,passenger,lt,1.6,Reference
04_CHL,2005,passenger,lv,1.6,Reference
04_CHL,2006,freight,2w,0.05,Reference
04_CHL,2006,freight,ht,3.5,Reference
04_CHL,2006,freight,lt,0.4,Reference
04_CHL,2006,passenger,2w,1.08,Reference
04_CHL,2006,passenger,bus,0.0,Reference
04_CHL,2006,passenger,lt,1.6,Reference
04_CHL,2006,passenger,lv,1.6,Reference
04_CHL,2007,freight,2w,0.05,Reference
04_CHL,2007,freight,ht,3.5,Reference
04_CHL,2007,freight,lt,0.4,Reference
04_CHL,2007,passenger,2w,1.08,Reference
04_CHL,2007,passenger,bus,26.6309883539131,Reference
04_CHL,2007,passenger,lt,1.6,Reference
04_CHL,2007,passenger,lv,1.6,Reference
04_CHL,2008,freight,2w,0.05,Reference
04_CHL,2008,freight,ht,3.5,Reference
04_CHL,2008,freight,lt,0.4,Reference
04_CHL,2008,passenger,2w,1.08,Reference
04_CHL,2008,passenger,bus,27.3716327119913,Reference
04_CHL,2008,passenger,lt,1.6,Reference
04_CHL,2008,passenger,lv,1.6,Reference
04_CHL,2009,freight,2w,0.05,Reference
04_CHL,2009,freight,ht,3.5,Reference
04_CHL,2009,freight,lt,0.4,Reference
04_CHL,2009,passenger,2w,1.08,Reference
04_CHL,2009,passenger,bus,25.7612922593302,Reference
04_CHL,2009,passenger,lt,1.6,Reference
04_CHL,2009,passenger,lv,1.6,Reference
04_CHL,2010,freight,2w,0.05,Reference
04_CHL,2010,freight,ht,3.5,Reference
04_CHL,2010,freight,lt,0.4,Reference
04_CHL,2010,passenger,2w,1.08,Reference
04_CHL,2010,passenger,bus,25.4864491629468,Reference
04_CHL,2010,passenger,lt,1.6,Reference
04_CHL,2010,passenger,lv,1.6,Reference
04_CHL,2011,freight,2w,0.05,Reference
04_CHL,2011,freight,ht,3.5,Reference
04_CHL,2011,freight,lt,0.4,Reference
04_CHL,2011,passenger,2w,1.08,Reference
04_CHL,2011,passenger,bus,26.9228597265878,Reference
04_CHL,2011,passenger,lt,1.6,Reference
04_CHL,2011,passenger,lv,1.6,Reference
04_CHL,2012,freight,2w,0.05,Reference
04_CHL,2012,freight,ht,3.5,Reference
04_CHL,2012,freight,lt,0.4,Reference
04_CHL,2012,passenger,2w,1.08,Reference
04_CHL,2012,passenger,bus,30.9781869448574,Reference
04_CHL,2012,passenger,lt,1.6,Reference
04_CHL,2012,passenger,lv,1.6,Reference
04_CHL,2013,freight,2w,0.05,Reference
04_CHL,2013,freight,ht,3.5,Reference
04_CHL,2013,freight,lt,0.4,Reference
04_CHL,2013,passenger,2w,1.08,Reference
04_CHL,2013,passenger,bus,38.7644808736086,Reference
04_CHL,2013,passenger,lt,1.6,Reference
04_CHL,2013,passenger,lv,1.6,Reference
04_CHL,2014,freight,2w,0.05,Reference
04_CHL,2014,freight,ht,3.5,Reference
04_CHL,2014,freight,lt,0.4,Reference
04_CHL,2014,passenger,2w,1.08,Reference
04_CHL,2014,passenger,bus,33.2567533318417,Reference
04_CHL,2014,passenger,lt,1.6,Reference
04_CHL,2014,passenger,lv,1.6,Reference
04_CHL,2015,freight,2w,0.05,Reference
04_CHL,2015,freight,ht,3.5,Reference
04_CHL,2015,freight,lt,0.4,Reference
04_CHL,2015,passenger,2w,1.08,Reference
04_CHL,2015,passenger,bus,30.3893321348465,Reference
04_CHL,2015,passenger,lt,1.6,Reference
04_CHL,2015,passenger,lv,1.6,Reference
04_CHL,2016,freight,2w,0.05,Reference
04_CHL,2016,freight,ht,3.5,Reference
04_CHL,2016,freight,lt,0.4,Reference
04_CHL,2016,passenger,2w,1.08,Reference
04_CHL,2016,passenger,bus,31.8230427333441,Reference
04_CHL,2016,passenger,lt,1.6,Reference
04_CHL,2016,passenger,lv,1.6,Reference
05_PRC,1990,freight,2w,0.05,Reference
05_PRC,1990,freight,ht,20.0,Reference
05_PRC,1990,freight,lt,1.5,Reference
05_PRC,1990,passenger,2w,1.08,Reference
05_PRC,1990,passenger,lt,4.0,Reference
05_PRC,1990,passenger,lv,2.5,Reference
05_PRC,1991,freight,2w,0.05,Reference
05_PRC,1991,freight,ht,20.0,Reference
05_PRC,1991,freight,lt,1.5,Reference
05_PRC,1991,passenger,2w,1.08,Reference
05_PRC,1991,passenger,lt,4.0,Reference
05_PRC,1991,passenger,lv,2.5,Reference
05_PRC,1992,freight,2w,0.05,Reference
05_PRC,1992,freight,ht,20.0,Reference
05_PRC,1992,freight,lt,1.5,Reference
05_PRC,1992,passenger,2w,1.08,Reference
05_PRC,1992,passenger,lt,4.0,Reference
05_PRC,1992,passenger,lv,2.5,Reference
05_PRC,1993,freight,2w,0.05,Reference
05_PRC,1993,freight,ht,20.0,Reference
05_PRC,1993,freight,lt,1.5,Reference
05_PRC,1993,passenger,2w,1.08,Reference
05_PRC,1993,passenger,lt,4.0,Reference
05_PRC,1993,passenger,lv,2.5,Reference
05_PRC,1994,freight,2w,0.05,Reference
05_PRC,1994,freight,ht,20.0,Reference
05_PRC,1994,freight,lt,1.5,Reference
05_PRC,1994,passenger,2w,1.08,Reference
05_PRC,1994,passenger,lt,4.0,Reference
05_PRC,1994,passenger,lv,2.5,Reference
05_PRC,1995,freight,2w,0.05,Reference
05_PRC,1995,freight,ht,20.0,Reference
05_PRC,1995,freight,lt,1.5,Reference
05_PRC,1995,passenger,2w,1.08,Reference
05_PRC,1995,passenger,lt,4.0,Reference
05_PRC,1995,passenger,lv,2.5,Reference
05_PRC,1996,freight,2w,0.05,Reference
05_PRC,1996,freight,ht,20.0,Reference
05_PRC,1996,freight,lt,1.5,Reference
05_PRC,1996,passenger,2w,1.08,Reference
05_PRC,1996,passenger,lt,4.0,Reference
05_PRC,1996,passenger,lv,2.5,Reference
05_PRC,1997,freight,2w,0.05,Reference
05_PRC,1997,freight,ht,20.0,Reference
05_PRC,1997,freight,lt,1.5,Reference
05_PRC,1997,passenger,2w,1.08,Reference
05_PRC,1997,passenger,lt,4.0,Reference
05_PRC,1997,passenger,lv,2.5,Reference
05_PRC,1998,freight,2w,0.05,Reference
05_PRC,1998,freight,ht,20.0,Reference
05_PRC,1998,freight,lt,1.5,Reference
05_PRC,1998,passenger,2w,1.08,Reference
05_PRC,1998,passenger,lt,4.0,Reference
05_PRC,1998,passenger,lv,2.5,Reference
05_PRC,1999,freight,2w,0.05,Reference
05_PRC,1999,freight,ht,20.0,Reference
05_PRC,1999,freight,lt,1.5,Reference
05_PRC,1999,passenger,2w,1.08,Reference
05_PRC,1999,passenger,lt,4.0,Reference
05_PRC,1999,passenger,lv,2.5,Reference
05_PRC,2000,freight,2w,0.05,Reference
05_PRC,2000,freight,ht,20.0,Reference
05_PRC,2000,freight,lt,1.5,Reference
05_PRC,2000,passenger,2w,1.08,Reference
05_PRC,2000,passenger,lt,4.0,Reference
05_PRC,2000,passenger,lv,2.5,Reference
05_PRC,2001,freight,2w,0.05,Reference
05_PRC,2001,freight,ht,20.0,Reference
05_PRC,2001,freight,lt,1.5,Reference
05_PRC,2001,passenger,2w,1.08,Reference
05_PRC,2001,passenger,lt,4.0,Reference
05_PRC,2001,passenger,lv,2.5,Reference
05_PRC,2002,freight,2w,0.05,Reference
05_PRC,2002,freight,ht,20.0,Reference
05_PRC,2002,freight,lt,1.5,Reference
05_PRC,2002,passenger,2w,1.08,Reference
05_PRC,2002,passenger,lt,4.0,Reference
05_PRC,2002,passenger,lv,2.5,Reference
05_PRC,2003,freight,2w,0.05,Reference
05_PRC,2003,freight,ht,20.0,Reference
05_PRC,2003,freight,lt,1.5,Reference
05_PRC,2003,passenger,2w,1.08,Reference
05_PRC,2003,passenger,lt,4.0,Reference
05_PRC,2003,passenger,lv,2.5,Reference
05_PRC,2004,freight,2w,0.05,Reference
05_PRC,2004,freight,ht,20.0,Reference
05_PRC,2004,freight,lt,1.5,Reference
05_PRC,2004,passenger,2w,1.08,Reference
05_PRC,2004,passenger,lt,4.0,Reference
05_PRC,2004,passenger,lv,2.5,Reference
05_PRC,2005,freight,2w,0.05,Reference
05_PRC,2005,freight,ht,20.0,Reference
05_PRC,2005,freight,lt,1.5,Reference
05_PRC,2005,passenger,2w,1.08,Reference
05_PRC,2005,passenger,bus,19.1800601875438,Reference
05_PRC,2005,passenger,lt,4.0,Reference
05_PRC,2005,passenger,lv,2.5,Reference
05_PRC,2006,freight,2w,0.05,Reference
05_PRC,2006,freight,ht,20.0,Reference
05_PRC,2006,freight,lt,1.5,Reference
05_PRC,2006,passenger,2w,1.08,Reference
05_PRC,2006,passenger,bus,16.582395118411,Reference
05_PRC,2006,passenger,lt,4.0,Reference
05_PRC,2006,passenger,lv,2.5,Reference
05_PRC,2007,freight,2w,0.05,Reference
05_PRC,2007,freight,ht,20.0,Reference
05_PRC,2007,freight,lt,1.5,Reference
05_PRC,2007,passenger,2w,1.08,Reference
05_PRC,2007,passenger,bus,18.5132498542478,Reference
05_PRC,2007,passenger,lt,4.0,Reference
05_PRC,2007,passenger,lv,2.5,Reference
05_PRC,2008,freight,2w,0.05,Reference
05_PRC,2008,freight,ht,20.0,Reference
05_PRC,2008,freight,lt,1.5,Reference
05_PRC,2008,passenger,2w,1.08,Reference
05_PRC,2008,passenger,bus,19.4918540661508,Reference
05_PRC,2008,passenger,lt,4.0,Reference
05_PRC,2008,passenger,lv,2.5,Reference
05_PRC,2009,freight,2w,0.05,Reference
05_PRC,2009,freight,ht,20.0,Reference
05_PRC,2009,freight,lt,1.5,Reference
05_PRC,2009,passenger,2w,1.08,Reference
05_PRC,2009,passenger,bus,19.8074788602682,Reference
05_PRC,2009,passenger,lt,4.0,Reference
05_PRC,2009,passenger,lv,2.5,Reference
05_PRC,2010,freight,2w,0.05,Reference
05_PRC,2010,freight,ht,20.0,Reference
05_PRC,2010,freight,lt,1.5,Reference
05_PRC,2010,passenger,2w,1.08,Reference
05_PRC,2010,passenger,bus,47.8892116660384,Reference
05_PRC,2010,passenger,lt,4.0,Reference
05_PRC,2010,passenger,lv,2.5,Reference
05_PRC,2011,freight,2w,0.05,Reference
05_PRC,2011,freight,ht,20.0,Reference
05_PRC,2011,freight,lt,1.5,Reference
05_PRC,2011,passenger,2w,1.08,Reference
05_PRC,2011,passenger,bus,52.6682461735575,Reference
05_PRC,2011,passenger,lt,4.0,Reference
05_PRC,2011,passenger,lv,2.5,Reference
05_PRC,2012,freight,2w,0.05,Reference
05_PRC,2012,freight,ht,20.0,Reference
05_PRC,2012,freight,lt,1.5,Reference
05_PRC,2012,passenger,2w,1.08,Reference
05_PRC,2012,passenger,bus,56.4471542923403,Reference
05_PRC,2012,passenger,lt,4.0,Reference
05_PRC,2012,passenger,lv,2.5,Reference
05_PRC,2013,freight,2w,0.05,Reference
05_PRC,2013,freight,ht,20.0,Reference
05_PRC,2013,freight,lt,1.5,Reference
05_PRC,2013,passenger,2w,1.08,Reference
05_PRC,2013,passenger,bus,34.9740273513033,Reference
05_PRC,2013,passenger,lt,4.0,Reference
05_PRC,2013,passenger,lv,2.5,Reference
05_PRC,2014,freight,2w,0.05,Reference
05_PRC,2014,freight,ht,20.0,Reference
05_PRC,2014,freight,lt,1.5,Reference
05_PRC,2014,passenger,2w,1.08,Reference
05_PRC,2014,passenger,bus,34.458843285304,Reference
05_PRC,2014,passenger,lt,4.0,Reference
05_PRC,2014,passenger,lv,2.5,Reference
05_PRC,2015,freight,2w,0.05,Reference
05_PRC,2015,freight,ht,20.0,Reference
05_PRC,2015,freight,lt,1.5,Reference
05_PRC,2015,passenger,2w,1.08,Reference
05_PRC,2015,passenger,bus,33.9233141265808,Reference
05_PRC,2015,passenger,lt,4.0,Reference
05_PRC,2015,passenger,lv,2.5,Reference
05_PRC,2016,freight,2w,0.04975,Reference
05_PRC,2016,freight,ht,19.9,Reference
05_PRC,2016,freight,lt,1.4925,Reference
05_PRC,2016,passenger,2w,1.0746,Reference
05_PRC,2016,passenger,bus,36.6630937867592,Reference
05_PRC,2016,passenger,lt,3.96,Reference
05_PRC,2016,passenger,lv,2.4875,Reference
06_HKC,1990,freight,2w,0.005,Reference
06_HKC,1990,freight,ht,6.0,Reference
06_HKC,1990,freight,lt,0.08,Reference
06_HKC,1990,passenger,2w,1.08,Reference
06_HKC,1990,passenger,bus,29.1,Reference
06_HKC,1990,passenger,lt,1.2,Reference
06_HKC,1990,passenger,lv,1.6,Reference
06_HKC,1991,freight,2w,0.005,Reference
06_HKC,1991,freight,ht,6.0,Reference
06_HKC,1991,freight,lt,0.08,Reference
06_HKC,1991,passenger,2w,1.08,Reference
06_HKC,1991,passenger,bus,29.1,Reference
06_HKC,1991,passenger,lt,1.2,Reference
06_HKC,1991,passenger,lv,1.6,Reference
06_HKC,1992,freight,2w,0.005,Reference
06_HKC,1992,freight,ht,6.0,Reference
06_HKC,1992,freight,lt,0.08,Reference
06_HKC,1992,passenger,2w,1.08,Reference
06_HKC,1992,passenger,bus,29.1,Reference
06_HKC,1992,passenger,lt,1.2,Reference
06_HKC,1992,passenger,lv,1.6,Reference
06_HKC,1993,freight,2w,0.005,Reference
06_HKC,1993,freight,ht,6.0,Reference
06_HKC,1993,freight,lt,0.08,Reference
06_HKC,1993,passenger,2w,1.08,Reference
06_HKC,1993,passenger,bus,29.1,Reference
06_HKC,1993,passenger,lt,1.2,Reference
06_HKC,1993,passenger,lv,1.6,Reference
06_HKC,1994,freight,2w,0.005,Reference
06_HKC,1994,freight,ht,6.0,Reference
06_HKC,1994,freight,lt,0.08,Reference
06_HKC,1994,passenger,2w,1.08,Reference
06_HKC,1994,passenger,bus,29.1,Reference
06_HKC,1994,passenger,lt,1.2,Reference
06_HKC,1994,passenger,lv,1.6,Reference
06_HKC,1995,freight,2w,0.005,Reference
06_HKC,1995,freight,ht,6.0,Reference
06_HKC,1995,freight,lt,0.08,Reference
06_HKC,1995,passenger,2w,1.08,Reference
06_HKC,1995,passenger,bus,29.1,Reference
06_HKC,1995,passenger,lt,1.2,Reference
06_HKC,1995,passenger,lv,1.6,Reference
06_HKC,1996,freight,2w,0.005,Reference
06_HKC,1996,freight,ht,6.0,Reference
06_HKC,1996,freight,lt,0.08,Reference
06_HKC,1996,passenger,2w,1.08,Reference
06_HKC,1996,passenger,bus,29.1,Reference
06_HKC,1996,passenger,lt,1.2,Reference
06_HKC,1996,passenger,lv,1.6,Reference
06_HKC,1997,freight,2w,0.005,Reference
06_HKC,1997,freight,ht,6.0,Reference
06_HKC,1997,freight,lt,0.08,Reference
06_HKC,1997,passenger,2w,1.08,Reference
06_HKC,1997,passenger,bus,29.1,Reference
06_HKC,1997,passenger,lt,1.2,Reference
06_HKC,1997,passenger,lv,1.6,Reference
06_HKC,1998,freight,2w,0.005,Reference
06_HKC,1998,freight,ht,6.0,Reference
06_HKC,1998,freight,lt,0.08,Reference
06_HKC,1998,passenger,2w,1.08,Reference
06_HKC,1998,passenger,bus,29.1,Reference
06_HKC,1998,passenger,lt,1.2,Reference
06_HKC,1998,passenger,lv,1.6,Reference
06_HKC,1999,freight,2w,0.005,Reference
06_HKC,1999,freight,ht,6.0,Reference
06_HKC,1999,freight,lt,0.08,Reference
06_HKC,1999,passenger,2w,1.08,Reference
06_HKC,1999,passenger,bus,29.1,Reference
06_HKC,1999,passenger,lt,1.2,Reference
06_HKC,1999,passenger,lv,1.6,Reference
06_HKC,2000,freight,2w,0.005,Reference
06_HKC,2000,freight,ht,6.0,Reference
06_HKC,2000,freight,lt,0.08,Reference
06_HKC,2000,passenger,2w,1.08,Reference
06_HKC,2000,passenger,bus,29.1,Reference
06_HKC,2000,passenger,lt,1.2,Reference
06_HKC,2000,passenger,lv,1.6,Reference
06_HKC,2001,freight,2w,0.005,Reference
06_HKC,2001,freight,ht,6.0,Reference
06_HKC,2001,freight,lt,0.08,Reference
06_HKC,2001,passenger,2w,1.08,Reference
06_HKC,2001,passenger,bus,29.1,Reference
06_HKC,2001,passenger,lt,1.2,Reference
06_HKC,2001,passenger,lv,1.6,Reference
06_HKC,2002,freight,2w,0.005,Reference
06_HKC,2002,freight,ht,6.0,Reference
06_HKC,2002,freight,lt,0.08,Reference
06_HKC,2002,passenger,2w,1.08,Reference
06_HKC,2002,passenger,bus,29.1,Reference
06_HKC,2002,passenger,lt,1.2,Reference
06_HKC,2002,passenger,lv,1.6,Reference
06_HKC,2003,freight,2w,0.005,Reference
06_HKC,2003,freight,ht,6.0,Reference
06_HKC,2003,freight,lt,0.08,Reference
06_HKC,2003,passenger,2w,1.08,Reference
06_HKC,2003,passenger,bus,29.1,Reference
06_HKC,2003,passenger,lt,1.2,Reference
06_HKC,2003,passenger,lv,1.6,Reference
06_HKC,2004,freight,2w,0.005,Reference
06_HKC,2004,freight,ht,6.0,Reference
06_HKC,2004,freight,lt,0.08,Reference
06_HKC,2004,passenger,2w,1.08,Reference
06_HKC,2004,passenger,bus,29.1,Reference
06_HKC,2004,passenger,lt,1.2,Reference
06_HKC,2004,passenger,lv,1.6,Reference
06_HKC,2005,freight,2w,0.005,Reference
06_HKC,2005,freight,ht,6.0,Reference
06_HKC,2005,freight,lt,0.08,Reference
06_HKC,2005,passenger,2w,1.08,Reference
06_HKC,2005,passenger,bus,29.1,Reference
06_HKC,2005,passenger,lt,1.2,Reference
06_HKC,2005,passenger,lv,1.6,Reference
06_HKC,2006,freight,2w,0.005,Reference
06_HKC,2006,freight,ht,6.0,Reference
06_HKC,2006,freight,lt,0.08,Reference
06_HKC,2006,passenger,2w,1.08,Reference
06_HKC,2006,passenger,bus,29.1,Reference
06_HKC,2006,passenger,lt,1.2,Reference
06_HKC,2006,passenger,lv,1.6,Reference
06_HKC,2007,freight,2w,0.005,Reference
06_HKC,2007,freight,ht,6.0,Reference
06_HKC,2007,freight,lt,0.08,Reference
06_HKC,2007,passenger,2w,1.08,Reference
06_HKC,2007,passenger,bus,29.1,Reference
06_HKC,2007,passenger,lt,1.2,Reference
06_HKC,2007,passenger,lv,1.6,Reference
06_HKC,2008,freight,2w,0.005,Reference
06_HKC,2008,freight,ht,6.0,Reference
06_HKC,2008,freight,lt,0.08,Reference
06_HKC,2008,passenger,2w,1.08,Reference
06_HKC,2008,passenger,bus,29.1,Reference
06_HKC,2008,passenger,lt,1.2,Reference
06_HKC,2008,passenger,lv,1.6,Reference
06_HKC,2009,freight,2w,0.005,Reference
06_HKC,2009,freight,ht,6.0,Reference
06_HKC,2009,freight,lt,0.08,Reference
06_HKC,2009,passenger,2w,1.08,Reference
06_HKC,2009,passenger,bus,29.1,Reference
06_HKC,2009,passenger,lt,1.2,Reference
06_HKC,2009,passenger,lv,1.6,Reference
06_HKC,2010,freight,2w,0.005,Reference
06_HKC,2010,freight,ht,6.0,Reference
06_HKC,2010,freight,lt,0.08,Reference
06_HKC,2010,passenger,2w,1.08,Reference
06_HKC,2010,passenger,bus,29.1,Reference
06_HKC,2010,passenger,lt,1.2,Reference
06_HKC,2010,passenger,lv,1.6,Reference
06_HKC,2011,freight,2w,0.005,Reference
06_HKC,2011,freight,ht,6.0,Reference
06_HKC,2011,freight,lt,0.08,Reference
06_HKC,2011,passenger,2w,1.08,Reference
06_HKC,2011,passenger,bus,29.1,Reference
06_HKC,2011,passenger,lt,1.2,Reference
06_HKC,2011,passenger,lv,1.6,Reference
06_HKC,2012,freight,2w,0.005,Reference
06_HKC,2012,freight,ht,6.0,Reference
06_HKC,2012,freight,lt,0.08,Reference
06_HKC,2012,passenger,2w,1.08,Reference
06_HKC,2012,passenger,bus,29.1,Reference
06_HKC,2012,passenger,lt,1.2,Reference
06_HKC,2012,passenger,lv,1.6,Reference
06_HKC,2013,freight,2w,0.005,Reference
06_HKC,2013,freight,ht,6.0,Reference
06_HKC,2013,freight,lt,0.08,Reference
06_HKC,2013,passenger,2w,1.08,Reference
06_HKC,2013,passenger,bus,29.1,Reference
06_HKC,2013,passenger,lt,1.2,Reference
06_HKC,2013,passenger,lv,1.6,Reference
06_HKC,2014,freight,2w,0.005,Reference
06_HKC,2014,freight,ht,6.0,Reference
06_HKC,2014,freight,lt,0.08,Reference
06_HKC,2014,passenger,2w,1.08,Reference
06_HKC,2014,passenger,bus,29.1,Reference
06_HKC,2014,passenger,lt,1.2,Reference
06_HKC,2014,passenger,lv,1.6,Reference
06_HKC,2015,freight,2w,0.005,Reference
06_HKC,2015,freight,ht,6.0,Reference
06_HKC,2015,freight,lt,0.08,Reference
06_HKC,2015,passenger,2w,1.08,Reference
06_HKC,2015,passenger,bus,29.1,Reference
06_HKC,2015,passenger,lt,1.2,Reference
06_HKC,2015,passenger,lv,1.6,Reference
06_HKC,2016,freight,2w,0.005005,Reference
06_HKC,2016,freight,ht,6.00599999999999,Reference
06_HKC,2016,freight,lt,0.08008,Reference
06_HKC,2016,passenger,2w,1.07892,Reference
06_HKC,2016,passenger,bus,29.0709,Reference
06_HKC,2016,passenger,lt,1.2,Reference
06_HKC,2016,passenger,lv,1.5968,Reference
07_INA,1990,freight,2w,0.05,Reference
07_INA,1990,freight,ht,4.0,Reference
07_INA,1990,freight,lt,0.4,Reference
07_INA,1990,passenger,2w,1.26,Reference
07_INA,1990,passenger,bus,3.21706276953839,Reference
07_INA,1990,passenger,lt,2.5,Reference
07_INA,1990,passenger,lv,2.38,Reference
07_INA,1991,freight,2w,0.05,Reference
07_INA,1991,freight,ht,4.0,Reference
07_INA,1991,freight,lt,0.4,Reference
07_INA,1991,passenger,2w,1.26,Reference
07_INA,1991,passenger,bus,3.21706276953839,Reference
07_INA,1991,passenger,lt,2.5,Reference
07_INA,1991,passenger,lv,2.38,Reference
07_INA,1992,freight,2w,0.05,Reference
07_INA,1992,freight,ht,4.0,Reference
07_INA,1992,freight,lt,0.4,Reference
07_INA,1992,passenger,2w,1.26,Reference
07_INA,1992,passenger,bus,3.21706276953839,Reference
07_INA,1992,passenger,lt,2.5,Reference
07_INA,1992,passenger,lv,2.38,Reference
07_INA,1993,freight,2w,0.05,Reference
07_INA,1993,freight,ht,4.0,Reference
07_INA,1993,freight,lt,0.4,Reference
07_INA,1993,passenger,2w,1.26,Reference
07_INA,1993,passenger,bus,3.21706276953839,Reference
07_INA,1993,passenger,lt,2.5,Reference
07_INA,1993,passenger,lv,2.38,Reference
07_INA,1994,freight,2w,0.05,Reference
07_INA,1994,freight,ht,4.0,Reference
07_INA,1994,freight,lt,0.4,Reference
07_INA,1994,passenger,2w,1.26,Reference
07_INA,1994,passenger,bus,3.21706276953839,Reference
07_INA,1994,passenger,lt,2.5,Reference
07_INA,1994,passenger,lv,2.38,Reference
07_INA,1995,freight,2w,0.05,Reference
07_INA,1995,freight,ht,4.0,Reference
07_INA,1995,freight,lt,0.4,Reference
07_INA,1995,passenger,2w,1.26,Reference
07_INA,1995,passenger,bus,3.21706276953839,Reference
07_INA,1995,passenger,lt,2.5,Reference
07_INA,1995,passenger,lv,2.38,Reference
