,date,vehicle_type,transport_type,economy,medium,measure,dataset,unit,fuel,comment,scope,frequency,drive,value
4251,2016,ht,freight,18_CT,road,turnover_rate,manually_inputted_data $ guess,%,all,no_comment,national,yearly,fcev,0.03
4252,2017,ht,freight,18_CT,road,turnover_rate,manually_inputted_data $ guess,%,all,no_comment,national,yearly,fcev,0.03
4253,2018,ht,freight,18_CT,road,turnover_rate,manually_inputted_data $ guess,%,all,no_comment,national,yearly,fcev,0.03
4254,2019,ht,freight,18_CT,road,turnover_rate,manually_inputted_data $ guess,%,all,no_comment,national,yearly,fcev,0.03
4255,2020,ht,freight,18_CT,road,turnover_rate,manually_inputted_data $ guess,%,all,no_comment,national,yearly,fcev,0.03
4256,2021,ht,freight,18_CT,road,turnover_rate,manually_inputted_data $ guess,%,all,no_comment,national,yearly,fcev,0.03
4257,2022,ht,freight,18_CT,road,turnover_rate,manually_inputted_data $ guess,%,all,no_comment,national,yearly,fcev,0.03
4258,2023,ht,freight,18_CT,road,turnover_rate,manually_inputted_data $ guess,%,all,no_comment,national,yearly,fcev,0.03
4259,2010,ht,freight,18_CT,road,turnover_rate,manually_inputted_data $ guess,%,all,no_comment,national,yearly,ice_d,0.03
4260,2011,ht,freight,18_CT,road,turnover_rate,manually_inputted_data $ guess,%,all,no_comment,national,yearly,ice_d,0.03
4261,2012,ht,freight,18_CT,road,turnover_rate,manually_inputted_data $ guess,%,all,no_comment,national,yearly,ice_d,0.03
4262,2013,ht,freight,18_CT,road,turnover_rate,manually_inputted_data $ guess,%,all,no_comment,national,yearly,ice_d,0.03
4263,2014,ht,freight,18_CT,road,turnover_rate,manually_inputted_data $ guess,%,all,no_comment,national,yearly,ice_d,0.03
4264,2015,ht,freight,18_CT,road,turnover_rate,manually_inputted_data $ guess,%,all,no_comment,national,yearly,ice_d,0.03
4265,2016,ht,freight,18_CT,road,turnover_rate,manually_inputted_data $ guess,%,all,no_comment,national,yearly,ice_d,0.03
4266,2017,ht,freight,18_CT,road,turnover_rate,manually_inputted_data $ guess,%,all,no_comment,national,yearly,ice_d,0.03
4267,2018,ht,freight,18_CT,road,turnover_rate,manually_inputted_data $ guess,%,all,no_comment,national,yearly,ice_d,0.03
4268,2019,ht,freight,18_CT,road,turnover_rate,manually_inputted_data $ guess,%,all,no_comment,national,yearly,ice_d,0.03
4269,2020,ht,freight,18_CT,road,turnover_rate,manually_inputted_data $ guess,%,all,no_comment,national,yearly,ice_d,0.03
4270,2021,ht,freight,18_CT,road,turnover_rate,manually_inputted_data $ guess,%,all,no_comment,national,yearly,ice_d,0.03
4271,2022,ht,freight,18_CT,road,turnover_rate,manually_inputted_data $ guess,%,all,no_comment,national,yearly,ice_d,0.03
4272,2023,ht,freight,18_CT,road,turnover_rate,manually_inputted_data $ guess,%,all,no_comment,national,yearly,ice_d,0.03
4273,2010,ht,freight,18_CT,road,turnover_rate,manually_inputted_data $ guess,%,all,no_comment,national,yearly,ice_g,0.03
4274,2011,ht,freight,18_CT,road,turnover_rate,manually_inputted_data $ guess,%,all,no_comment,national,yearly,ice_g,0.03
4275,2012,ht,freight,18_CT,road,turnover_rate,manually_inputted_data $ guess,%,all,no_comment,national,yearly,ice_g,0.03
4276,2013,ht,freight,18_CT,road,turnover_rate,manually_inputted_data $ guess,%,all,no_comment,national,yearly,ice_g,0.03
4277,2014,ht,freight,18_CT,road,turnover_rate,manually_inputted_data $ guess,%,all,no_comment,national,yearly,ice_g,0.03
4278,2015,ht,freight,18_CT,road,turnover_rate,manually_inputted_data $ guess,%,all,no_comment,national,yearly,ice_g,0.03
4279,2016,ht,freight,18_CT,road,turnover_rate,manually_inputted_data $ guess,%,all,no_comment,national,yearly,ice_g,0.03
4280,2017,ht,freight,18_CT,road,turnover_rate,manually_inputted_data $ guess,%,all,no_comment,national,yearly,ice_g,0.03
4281,2018,ht,freight,18_CT,road,turnover_rate,manually_inputted_data $ guess,%,all,no_comment,national,yearly,ice_g,0.03
4282,2019,ht,freight,18_CT,road,turnover_rate,manually_inputted_data $ guess,%,all,no_comment,national,yearly,ice_g,0.03
4283,2020,ht,freight,18_CT,road,turnover_rate,manually_inputted_data $ guess,%,all,no_comment,national,yearly,ice_g,0.03
4284,2021,ht,freight,18_CT,road,turnover_rate,manually_inputted_data $ guess,%,all,no_comment,national,yearly,ice_g,0.03
4285,2022,ht,freight,18_CT,road,turnover_rate,manually_inputted_data $ guess,%,all,no_comment,national,yearly,ice_g,0.03
4286,2023,ht,freight,18_CT,road,turnover_rate,manually_inputted_data $ guess,%,all,no_comment,national,yearly,ice_g,0.03
4287,2010,ht,freight,18_CT,road,turnover_rate,manually_inputted_data $ guess,%,all,no_comment,national,yearly,lpg,0.03
4288,2011,ht,freight,18_CT,road,turnover_rate,manually_inputted_data $ guess,%,all,no_comment,national,yearly,lpg,0.03
4289,2012,ht,freight,18_CT,road,turnover_rate,manually_inputted_data $ guess,%,all,no_comment,national,yearly,lpg,0.03
4290,2013,ht,freight,18_CT,road,turnover_rate,manually_inputted_data $ guess,%,all,no_comment,national,yearly,lpg,0.03
4291,2014,ht,freight,18_CT,road,turnover_rate,manually_inputted_data $ guess,%,all,no_comment,national,yearly,lpg,0.03
4292,2015,ht,freight,18_CT,road,turnover_rate,manually_inputted_data $ guess,%,all,no_comment,national,yearly,lpg,0.03
4293,2016,ht,freight,18_CT,road,turnover_rate,manually_inputted_data $ guess,%,all,no_comment,national,yearly,lpg,0.03
4294,2017,ht,freight,18_CT,road,turnover_rate,manually_inputted_data $ guess,%,all,no_comment,national,yearly,lpg,0.03
4295,2018,ht,freight,18_CT,road,turnover_rate,manually_inputted_data $ guess,%,all,no_comment,national,yearly,lpg,0.03
4296,2019,ht,freight,18_CT,road,turnover_rate,manually_inputted_data $ guess,%,all,no_comment,national,yearly,lpg,0.03
4297,2020,ht,freight,18_CT,road,turnover_rate,manually_inputted_data $ guess,%,all,no_comment,national,yearly,lpg,0.03
4298,2021,ht,freight,18_CT,road,turnover_rate,manually_inputted_data $ guess,%,all,no_comment,national,yearly,lpg,0.03
4299,2022,ht,freight,18_CT,road,turnover_rate,manually_inputted_data $ guess,%,all,no_comment,national,yearly,lpg,0.03
4300,2023,ht,freight,18_CT,road,turnover_rate,manually_inputted_data $ guess,%,all,no_comment,national,yearly,lpg,0.03
4301,2010,ht,freight,18_CT,road,turnover_rate,manually_inputted_data $ guess,%,all,no_comment,national,yearly,phev_d,0.03
4302,2011,ht,freight,18_CT,road,turnover_rate,manually_inputted_data $ guess,%,all,no_comment,national,yearly,phev_d,0.03
4303,2012,ht,freight,18_CT,road,turnover_rate,manually_inputted_data $ guess,%,all,no_comment,national,yearly,phev_d,0.03
4304,2013,ht,freight,18_CT,road,turnover_rate,manually_inputted_data $ guess,%,all,no_comment,national,yearly,phev_d,0.03
4305,2014,ht,freight,18_CT,road,turnover_rate,manually_inputted_data $ guess,%,all,no_comment,national,yearly,phev_d,0.03
4306,2015,ht,freight,18_CT,road,turnover_rate,manually_inputted_data $ guess,%,all,no_comment,national,yearly,phev_d,0.03
4307,2016,ht,freight,18_CT,road,turnover_rate,manually_inputted_data $ guess,%,all,no_comment,national,yearly,phev_d,0.03
4308,2017,ht,freight,18_CT,road,turnover_rate,manually_inputted_data $ guess,%,all,no_comment,national,yearly,phev_d,0.03
4309,2018,ht,freight,18_CT,road,turnover_rate,manually_inputted_data $ guess,%,all,no_comment,national,yearly,phev_d,0.03
4310,2019,ht,freight,18_CT,road,turnover_rate,manually_inputted_data $ guess,%,all,no_comment,national,yearly,phev_d,0.03
4311,2020,ht,freight,18_CT,road,turnover_rate,manually_inputted_data $ guess,%,all,no_comment,national,yearly,phev_d,0.03
4312,2021,ht,freight,18_CT,road,turnover_rate,manually_inputted_data $ guess,%,all,no_comment,national,yearly,phev_d,0.03
4313,2022,ht,freight,18_CT,road,turnover_rate,manually_inputted_data $ guess,%,all,no_comment,national,yearly,phev_d,0.03
4314,2023,ht,freight,18_CT,road,turnover_rate,manually_inputted_data $ guess,%,all,no_comment,national,yearly,phev_d,0.03
4315,2010,ht,freight,18_CT,road,turnover_rate,manually_inputted_data $ guess,%,all,no_comment,national,yearly,phev_g,0.03
4316,2011,ht,freight,18_CT,road,turnover_rate,manually_inputted_data $ guess,%,all,no_comment,national,yearly,phev_g,0.03
4317,2012,ht,freight,18_CT,road,turnover_rate,manually_inputted_data $ guess,%,all,no_comment,national,yearly,phev_g,0.03
4318,2013,ht,freight,18_CT,road,turnover_rate,manually_inputted_data $ guess,%,all,no_comment,national,yearly,phev_g,0.03
4319,2014,ht,freight,18_CT,road,turnover_rate,manually_inputted_data $ guess,%,all,no_comment,national,yearly,phev_g,0.03
4320,2015,ht,freight,18_CT,road,turnover_rate,manually_inputted_data $ guess,%,all,no_comment,national,yearly,phev_g,0.03
4321,2016,ht,freight,18_CT,road,turnover_rate,manually_inputted_data $ guess,%,all,no_comment,national,yearly,phev_g,0.03
4322,2017,ht,freight,18_CT,road,turnover_rate,manually_inputted_data $ guess,%,all,no_comment,national,yearly,phev_g,0.03
4323,2018,ht,freight,18_CT,road,turnover_rate,manually_inputted_data $ guess,%,all,no_comment,national,yearly,phev_g,0.03
4324,2019,ht,freight,18_CT,road,turnover_rate,manually_inputted_data $ guess,%,all,no_comment,national,yearly,phev_g,0.03
4325,2020,ht,freight,18_CT,road,turnover_rate,manually_inputted_data $ guess,%,all,no_comment,national,yearly,phev_g,0.03
4326,2021,ht,freight,18_CT,road,turnover_rate,manually_inputted_data $ guess,%,all,no_comment,national,yearly,phev_g,0.03
4327,2022,ht,freight,18_CT,road,turnover_rate,manually_inputted_data $ guess,%,all,no_comment,national,yearly,phev_g,0.03
4328,2023,ht,freight,18_CT,road,turnover_rate,manually_inputted_data $ guess,%,all,no_comment,national,yearly,phev_g,0.03
4329,2010,lcv,freight,18_CT,road,turnover_rate,manually_inputted_data $ guess,%,all,no_comment,national,yearly,bev,0.03
4330,2011,lcv,freight,18_CT,road,turnover_rate,manually_inputted_data $ guess,%,all,no_comment,national,yearly,bev,0.03
4331,2012,lcv,freight,18_CT,road,turnover_rate,manually_inputted_data $ guess,%,all,no_comment,national,yearly,bev,0.03
4332,2013,lcv,freight,18_CT,road,turnover_rate,manually_inputted_data $ guess,%,all,no_comment,national,yearly,bev,0.03
4333,2014,lcv,freight,18_CT,road,turnover_rate,manually_inputted_data $ guess,%,all,no_comment,national,yearly,bev,0.03
4334,2015,lcv,freight,18_CT,road,turnover_rate,manually_inputted_data $ guess,%,all,no_comment,national,yearly,bev,0.03
4335,2016,lcv,freight,18_CT,road,turnover_rate,manually_inputted_data $ guess,%,all,no_comment,national,yearly,bev,0.03
4336,2017,lcv,freight,18_CT,road,turnover_rate,manually_inputted_data $ guess,%,all,no_comment,national,yearly,bev,0.03
4337,2018,lcv,freight,18_CT,road,turnover_rate,manually_inputted_data $ guess,%,all,no_comment,national,yearly,bev,0.03
4338,2019,lcv,freight,18_CT,road,turnover_rate,manually_inputted_data $ guess,%,all,no_comment,national,yearly,bev,0.03
4339,2020,lcv,freight,18_CT,road,turnover_rate,manually_inputted_data $ guess,%,all,no_comment,national,yearly,bev,0.03
4340,2021,lcv,freight,18_CT,road,turnover_rate,manually_inputted_data $ guess,%,all,no_comment,national,yearly,bev,0.03
4341,2022,lcv,freight,18_CT,road,turnover_rate,manually_inputted_data $ guess,%,all,no_comment,national,yearly,bev,0.03
4342,2023,lcv,freight,18_CT,road,turnover_rate,manually_inputted_data $ guess,%,all,no_comment,national,yearly,bev,0.03
4343,2010,lcv,freight,18_CT,road,turnover_rate,manually_inputted_data $ guess,%,all,no_comment,national,yearly,cng,0.03
4344,2011,lcv,freight,18_CT,road,turnover_rate,manually_inputted_data $ guess,%,all,no_comment,national,yearly,cng,0.03
4345,2012,lcv,freight,18_CT,road,turnover_rate,manually_inputted_data $ guess,%,all,no_comment,national,yearly,cng,0.03
4346,2013,lcv,freight,18_CT,road,turnover_rate,manually_inputted_data $ guess,%,all,no_comment,national,yearly,cng,0.03
4347,2014,lcv,freight,18_CT,road,turnover_rate,manually_inputted_data $ guess,%,all,no_comment,national,yearly,cng,0.03
4348,2015,lcv,freight,18_CT,road,turnover_rate,manually_inputted_data $ guess,%,all,no_comment,national,yearly,cng,0.03
4349,2016,lcv,freight,18_CT,road,turnover_rate,manually_inputted_data $ guess,%,all,no_comment,national,yearly,cng,0.03
4350,2017,lcv,freight,18_CT,road,turnover_rate,manually_inputted_data $ guess,%,all,no_comment,national,yearly,cng,0.03
4351,2018,lcv,freight,18_CT,road,turnover_rate,manually_inputted_data $ guess,%,all,no_comment,national,yearly,cng,0.03
4352,2019,lcv,freight,18_CT,road,turnover_rate,manually_inputted_data $ guess,%,all,no_comment,national,yearly,cng,0.03
4353,2020,lcv,freight,18_CT,road,turnover_rate,manually_inputted_data $ guess,%,all,no_comment,national,yearly,cng,0.03
4354,2021,lcv,freight,18_CT,road,turnover_rate,manually_inputted_data $ guess,%,all,no_comment,national,yearly,cng,0.03
4355,2022,lcv,freight,18_CT,road,turnover_rate,manually_inputted_data $ guess,%,all,no_comment,national,yearly,cng,0.03
4356,2023,lcv,freight,18_CT,road,turnover_rate,manually_inputted_data $ guess,%,all,no_comment,national,yearly,cng,0.03
4357,2010,lcv,freight,18_CT,road,turnover_rate,manually_inputted_data $ guess,%,all,no_comment,national,yearly,fcev,0.03
4358,2011,lcv,freight,18_CT,road,turnover_rate,manually_inputted_data $ guess,%,all,no_comment,national,yearly,fcev,0.03
4359,2012,lcv,freight,18_CT,road,turnover_rate,manually_inputted_data $ guess,%,all,no_comment,national,yearly,fcev,0.03
4360,2013,lcv,freight,18_CT,road,turnover_rate,manually_inputted_data $ guess,%,all,no_comment,national,yearly,fcev,0.03
4361,2014,lcv,freight,18_CT,road,turnover_rate,manually_inputted_data $ guess,%,all,no_comment,national,yearly,fcev,0.03
4362,2015,lcv,freight,18_CT,road,turnover_rate,manually_inputted_data $ guess,%,all,no_comment,national,yearly,fcev,0.03
4363,2016,lcv,freight,18_CT,road,turnover_rate,manually_inputted_data $ guess,%,all,no_comment,national,yearly,fcev,0.03
4364,2017,lcv,freight,18_CT,road,turnover_rate,manually_inputted_data $ guess,%,all,no_comment,national,yearly,fcev,0.03
4365,2018,lcv,freight,18_CT,road,turnover_rate,manually_inputted_data $ guess,%,all,no_comment,national,yearly,fcev,0.03
4366,2019,lcv,freight,18_CT,road,turnover_rate,manually_inputted_data $ guess,%,all,no_comment,national,yearly,fcev,0.03
4367,2020,lcv,freight,18_CT,road,turnover_rate,manually_inputted_data $ guess,%,all,no_comment,national,yearly,fcev,0.03
4368,2021,lcv,freight,18_CT,road,turnover_rate,manually_inputted_data $ guess,%,all,no_comment,national,yearly,fcev,0.03
4369,2022,lcv,freight,18_CT,road,turnover_rate,manually_inputted_data $ guess,%,all,no_comment,national,yearly,fcev,0.03
4370,2023,lcv,freight,18_CT,road,turnover_rate,manually_inputted_data $ guess,%,all,no_comment,national,yearly,fcev,0.03
4371,2010,lcv,freight,18_CT,road,turnover_rate,manually_inputted_data $ guess,%,all,no_comment,national,yearly,ice_d,0.03
4372,2011,lcv,freight,18_CT,road,turnover_rate,manually_inputted_data $ guess,%,all,no_comment,national,yearly,ice_d,0.03
4373,2012,lcv,freight,18_CT,road,turnover_rate,manually_inputted_data $ guess,%,all,no_comment,national,yearly,ice_d,0.03
4374,2013,lcv,freight,18_CT,road,turnover_rate,manually_inputted_data $ guess,%,all,no_comment,national,yearly,ice_d,0.03
4375,2014,lcv,freight,18_CT,road,turnover_rate,manually_inputted_data $ guess,%,all,no_comment,national,yearly,ice_d,0.03
4376,2015,lcv,freight,18_CT,road,turnover_rate,manually_inputted_data $ guess,%,all,no_comment,national,yearly,ice_d,0.03
4377,2016,lcv,freight,18_CT,road,turnover_rate,manually_inputted_data $ guess,%,all,no_comment,national,yearly,ice_d,0.03
4378,2017,lcv,freight,18_CT,road,turnover_rate,manually_inputted_data $ guess,%,all,no_comment,national,yearly,ice_d,0.03
4379,2018,lcv,freight,18_CT,road,turnover_rate,manually_inputted_data $ guess,%,all,no_comment,national,yearly,ice_d,0.03
4380,2019,lcv,freight,18_CT,road,turnover_rate,manually_inputted_data $ guess,%,all,no_comment,national,yearly,ice_d,0.03
4381,2020,lcv,freight,18_CT,road,turnover_rate,manually_inputted_data $ guess,%,all,no_comment,national,yearly,ice_d,0.03
4382,2021,lcv,freight,18_CT,road,turnover_rate,manually_inputted_data $ guess,%,all,no_comment,national,yearly,ice_d,0.03
4383,2022,lcv,freight,18_CT,road,turnover_rate,manually_inputted_data $ guess,%,all,no_comment,national,yearly,ice_d,0.03
4384,2023,lcv,freight,18_CT,road,turnover_rate,manually_inputted_data $ guess,%,all,no_comment,national,yearly,ice_d,0.03
4385,2010,lcv,freight,18_CT,road,turnover_rate,manually_inputted_data $ guess,%,all,no_comment,national,yearly,ice_g,0.03
4386,2011,lcv,freight,18_CT,road,turnover_rate,manually_inputted_data $ guess,%,all,no_comment,national,yearly,ice_g,0.03
4387,2012,lcv,freight,18_CT,road,turnover_rate,manually_inputted_data $ guess,%,all,no_comment,national,yearly,ice_g,0.03
4388,2013,lcv,freight,18_CT,road,turnover_rate,manually_inputted_data $ guess,%,all,no_comment,national,yearly,ice_g,0.03
4389,2014,lcv,freight,18_CT,road,turnover_rate,manually_inputted_data $ guess,%,all,no_comment,national,yearly,ice_g,0.03
4390,2015,lcv,freight,18_CT,road,turnover_rate,manually_inputted_data $ guess,%,all,no_comment,national,yearly,ice_g,0.03
4391,2016,lcv,freight,18_CT,road,turnover_rate,manually_inputted_data $ guess,%,all,no_comment,national,yearly,ice_g,0.03
4392,2017,lcv,freight,18_CT,road,turnover_rate,manually_inputted_data $ guess,%,all,no_comment,national,yearly,ice_g,0.03
4393,2018,lcv,freight,18_CT,road,turnover_rate,manually_inputted_data $ guess,%,all,no_comment,national,yearly,ice_g,0.03
4394,2019,lcv,freight,18_CT,road,turnover_rate,manually_inputted_data $ guess,%,all,no_comment,national,yearly,ice_g,0.03
4395,2020,lcv,freight,18_CT,road,turnover_rate,manually_inputted_data $ guess,%,all,no_comment,national,yearly,ice_g,0.03
4396,2021,lcv,freight,18_CT,road,turnover_rate,manually_inputted_data $ guess,%,all,no_comment,national,yearly,ice_g,0.03
4397,2022,lcv,freight,18_CT,road,turnover_rate,manually_inputted_data $ guess,%,all,no_comment,national,yearly,ice_g,0.03
