Transport Type,,freight,freight,freight,freight,freight,freight,freight,freight,freight,freight,freight,freight,freight,freight,passenger,passenger,passenger,passenger,passenger,passenger,passenger,passenger,passenger,passenger,passenger,passenger,passenger,passenger,passenger,passenger,passenger,passenger,passenger,passenger,passenger,passenger,passenger
17_SIN,2038,3.853040303375009,8.362620328673769,7.526358295806395,7.0055278243181975,8.362620328673769,8.362620328673769,3.846805351189935,1.9004540733743893,3.592257065376418,3.233031358838775,3.455371042498889,3.592257065376418,3.592257065376418,1.5525663902753597,0.473928696602092,1.3249980333074445,3.853040303375009,8.362620328673769,7.526358295806395,7.0055278243181975,8.362620328673769,8.362620328673769,3.846805351189935,1.9004540733743893,3.592257065376418,3.233031358838775,3.455371042498889,3.592257065376418,3.592257065376418,1.5525663902753597,0.8887302130813056,2.40695345253341,2.166258107280068,1.6158731146932832,2.40695345253341,2.40695345253341,0.9627813810133639
17_SIN,2039,3.853040303375009,8.362620328673769,7.526358295806395,7.0055278243181975,8.362620328673769,8.362620328673769,3.846805351189935,1.9004540733743893,3.592257065376418,3.233031358838775,3.455371042498889,3.592257065376418,3.592257065376418,1.5525663902753597,0.473928696602092,1.3249980333074445,3.853040303375009,8.362620328673769,7.526358295806395,7.0055278243181975,8.362620328673769,8.362620328673769,3.846805351189935,1.9004540733743893,3.592257065376418,3.233031358838775,3.455371042498889,3.592257065376418,3.592257065376418,1.5525663902753597,0.8860640224420617,2.40695345253341,2.166258107280068,1.6110254953492034,2.40695345253341,2.40695345253341,0.9627813810133639
17_SIN,2040,3.853040303375009,8.362620328673769,7.526358295806395,7.0055278243181975,8.362620328673769,8.362620328673769,3.846805351189935,1.9004540733743893,3.592257065376418,3.233031358838775,3.455371042498889,3.592257065376418,3.592257065376418,1.5525663902753597,0.473928696602092,1.3249980333074445,3.853040303375009,8.362620328673769,7.526358295806395,7.0055278243181975,8.362620328673769,8.362620328673769,3.846805351189935,1.9004540733743893,3.592257065376418,3.233031358838775,3.455371042498889,3.592257065376418,3.592257065376418,1.5525663902753597,0.8834058303747355,2.40695345253341,2.166258107280068,1.6061924188631558,2.40695345253341,2.40695345253341,0.9627813810133639
17_SIN,2041,3.853040303375009,8.362620328673769,7.526358295806395,7.0055278243181975,8.362620328673769,8.362620328673769,3.846805351189935,1.9004540733743893,3.592257065376418,3.233031358838775,3.455371042498889,3.592257065376418,3.592257065376418,1.5525663902753597,0.473928696602092,1.3249980333074445,3.853040303375009,8.362620328673769,7.526358295806395,7.0055278243181975,8.362620328673769,8.362620328673769,3.846805351189935,1.9004540733743893,3.592257065376418,3.233031358838775,3.455371042498889,3.592257065376418,3.592257065376418,1.5525663902753597,0.8807556128836113,2.40695345253341,2.166258107280068,1.6013738416065664,2.40695345253341,2.40695345253341,0.9627813810133639
17_SIN,2042,3.853040303375009,8.362620328673769,7.526358295806395,7.0055278243181975,8.362620328673769,8.362620328673769,3.846805351189935,1.9004540733743893,3.592257065376418,3.233031358838775,3.455371042498889,3.592257065376418,3.592257065376418,1.5525663902753597,0.473928696602092,1.3249980333074445,3.853040303375009,8.362620328673769,7.526358295806395,7.0055278243181975,8.362620328673769,8.362620328673769,3.846805351189935,1.9004540733743893,3.592257065376418,3.233031358838775,3.455371042498889,3.592257065376418,3.592257065376418,1.5525663902753597,0.8781133460449604,2.40695345253341,2.166258107280068,1.5965697200817466,2.40695345253341,2.40695345253341,0.9627813810133639
17_SIN,2043,3.853040303375009,8.362620328673769,7.526358295806395,7.0055278243181975,8.362620328673769,8.362620328673769,3.846805351189935,1.9004540733743893,3.592257065376418,3.233031358838775,3.455371042498889,3.592257065376418,3.592257065376418,1.5525663902753597,0.473928696602092,1.3249980333074445,3.853040303375009,8.362620328673769,7.526358295806395,7.0055278243181975,8.362620328673769,8.362620328673769,3.846805351189935,1.9004540733743893,3.592257065376418,3.233031358838775,3.455371042498889,3.592257065376418,3.592257065376418,1.5525663902753597,0.8754790060068255,2.40695345253341,2.166258107280068,1.5917800109215012,2.40695345253341,2.40695345253341,0.9627813810133639
17_SIN,2044,3.853040303375009,8.362620328673769,7.526358295806395,7.0055278243181975,8.362620328673769,8.362620328673769,3.846805351189935,1.9004540733743893,3.592257065376418,3.233031358838775,3.455371042498889,3.592257065376418,3.592257065376418,1.5525663902753597,0.473928696602092,1.3249980333074445,3.853040303375009,8.362620328673769,7.526358295806395,7.0055278243181975,8.362620328673769,8.362620328673769,3.846805351189935,1.9004540733743893,3.592257065376418,3.233031358838775,3.455371042498889,3.592257065376418,3.592257065376418,1.5525663902753597,0.872852568988805,2.40695345253341,2.166258107280068,1.5870046708887366,2.40695345253341,2.40695345253341,0.9627813810133639
17_SIN,2045,3.853040303375009,8.362620328673769,7.526358295806395,7.0055278243181975,8.362620328673769,8.362620328673769,3.846805351189935,1.9004540733743893,3.592257065376418,3.233031358838775,3.455371042498889,3.592257065376418,3.592257065376418,1.5525663902753597,0.473928696602092,1.3249980333074445,3.853040303375009,8.362620328673769,7.526358295806395,7.0055278243181975,8.362620328673769,8.362620328673769,3.846805351189935,1.9004540733743893,3.592257065376418,3.233031358838775,3.455371042498889,3.592257065376418,3.592257065376418,1.5525663902753597,0.8702340112818386,2.40695345253341,2.166258107280068,1.5822436568760705,2.40695345253341,2.40695345253341,0.9627813810133639
17_SIN,2046,3.853040303375009,8.362620328673769,7.526358295806395,7.0055278243181975,8.362620328673769,8.362620328673769,3.846805351189935,1.9004540733743893,3.592257065376418,3.233031358838775,3.455371042498889,3.592257065376418,3.592257065376418,1.5525663902753597,0.473928696602092,1.3249980333074445,3.853040303375009,8.362620328673769,7.526358295806395,7.0055278243181975,8.362620328673769,8.362620328673769,3.846805351189935,1.9004540733743893,3.592257065376418,3.233031358838775,3.455371042498889,3.592257065376418,3.592257065376418,1.5525663902753597,0.8676233092479931,2.40695345253341,2.166258107280068,1.5774969259054423,2.40695345253341,2.40695345253341,0.9627813810133639
17_SIN,2047,3.853040303375009,8.362620328673769,7.526358295806395,7.0055278243181975,8.362620328673769,8.362620328673769,3.846805351189935,1.9004540733743893,3.592257065376418,3.233031358838775,3.455371042498889,3.592257065376418,3.592257065376418,1.5525663902753597,0.473928696602092,1.3249980333074445,3.853040303375009,8.362620328673769,7.526358295806395,7.0055278243181975,8.362620328673769,8.362620328673769,3.846805351189935,1.9004540733743893,3.592257065376418,3.233031358838775,3.455371042498889,3.592257065376418,3.592257065376418,1.5525663902753597,0.8650204393202492,2.40695345253341,2.166258107280068,1.572764435127726,2.40695345253341,2.40695345253341,0.9627813810133639
17_SIN,2048,3.853040303375009,8.362620328673769,7.526358295806395,7.0055278243181975,8.362620328673769,8.362620328673769,3.846805351189935,1.9004540733743893,3.592257065376418,3.233031358838775,3.455371042498889,3.592257065376418,3.592257065376418,1.5525663902753597,0.473928696602092,1.3249980333074445,3.853040303375009,8.362620328673769,7.526358295806395,7.0055278243181975,8.362620328673769,8.362620328673769,3.846805351189935,1.9004540733743893,3.592257065376418,3.233031358838775,3.455371042498889,3.592257065376418,3.592257065376418,1.5525663902753597,0.8624253780022885,2.40695345253341,2.166258107280068,1.5680461418223428,2.40695345253341,2.40695345253341,0.9627813810133639
17_SIN,2049,3.853040303375009,8.362620328673769,7.526358295806395,7.0055278243181975,8.362620328673769,8.362620328673769,3.846805351189935,1.9004540733743893,3.592257065376418,3.233031358838775,3.455371042498889,3.592257065376418,3.592257065376418,1.5525663902753597,0.473928696602092,1.3249980333074445,3.853040303375009,8.362620328673769,7.526358295806395,7.0055278243181975,8.362620328673769,8.362620328673769,3.846805351189935,1.9004540733743893,3.592257065376418,3.233031358838775,3.455371042498889,3.592257065376418,3.592257065376418,1.5525663902753597,0.8598381018682816,2.40695345253341,2.166258107280068,1.5633420033968757,2.40695345253341,2.40695345253341,0.9627813810133639
17_SIN,2050,3.853040303375009,8.362620328673769,7.526358295806395,7.0055278243181975,8.362620328673769,8.362620328673769,3.846805351189935,1.9004540733743893,3.592257065376418,3.233031358838775,3.455371042498889,3.592257065376418,3.592257065376418,1.5525663902753597,0.473928696602092,1.3249980333074445,3.853040303375009,8.362620328673769,7.526358295806395,7.0055278243181975,8.362620328673769,8.362620328673769,3.846805351189935,1.9004540733743893,3.592257065376418,3.233031358838775,3.455371042498889,3.592257065376418,3.592257065376418,1.5525663902753597,0.8572585875626767,2.40695345253341,2.166258107280068,1.5586519773866852,2.40695345253341,2.40695345253341,0.9627813810133639
18_CT,2018,7.001942139171075,17.242286926908868,15.51805823421798,12.730803889401953,17.242286926908868,18.966515619599758,15.173212495679804,2.8925289396984244,4.1812633315378065,3.676502157168027,5.243286823267244,4.1812633315378065,45.99389664691588,3.335718968937939,0.3592205128404571,1.0550539993446058,3.592205128404571,8.872531866333896,7.985278679700506,6.511589757231761,8.872531866333896,9.759785052967286,5.678420394453693,2.8925289396984244,4.1812633315378065,3.676502157168027,5.243286823267244,4.1812633315378065,45.99389664691588,3.335718968937939,0.8483674264478619,2.4390702767303876,2.4390702767303876,1.5378355207906724,2.4390702767303876,2.6829773044034266,1.4634421660382324
18_CT,2019,6.96693242847522,17.06986405763978,15.3628776518758,12.667149869954944,17.06986405763978,18.77685046340376,15.021480370723006,2.8751737660602337,4.09763806490705,3.6029721140246664,5.2065838155043735,4.09763806490705,45.07401871397756,3.2690045895591804,0.35706518976341434,1.0413382973531258,3.5706518976341433,8.783806547670556,7.905425892903501,6.466008628931139,8.783806547670556,9.662187202437613,5.621636190509156,2.8751737660602337,4.09763806490705,3.6029721140246664,5.2065838155043735,4.09763806490705,45.07401871397756,3.2690045895591804,0.8432772218891748,2.39028887119578,2.39028887119578,1.5270706721451377,2.39028887119578,2.629317758315358,1.4341733227174678
18_CT,2020,6.932097766332843,16.899165417063383,15.209248875357043,12.603814120605168,16.899165417063383,18.589081958769725,14.871265567015776,2.857922723463872,4.015685303608909,3.530912671744173,5.170137728795843,4.015685303608909,44.17253833969801,3.2036244977679966,0.35492279862483384,1.0278008994875352,3.5492279862483382,8.69596848219385,7.826371633974466,6.420746568528621,8.69596848219385,9.565565330413236,5.565419828604064,2.857922723463872,4.015685303608909,3.530912671744173,5.170137728795843,4.015685303608909,44.17253833969801,3.2036244977679966,0.8382175585578397,2.342483093771864,2.342483093771864,1.5163811774401217,2.342483093771864,2.5767314031490507,1.4054898562631184
18_CT,2021,6.914767521917011,16.814669589978067,15.133202630980257,12.572304585303655,16.814669589978067,18.496136548975876,14.796909239180698,2.8536358393786765,3.9956068770908644,3.513258108385452,5.16108998777045,3.9956068770908644,43.951675647999515,3.187606375279157,0.3543904144268966,1.0244605465642007,3.543904144268966,8.674228560988366,7.80680570488953,6.409510262033695,8.674228560988366,9.541651417087204,5.551506279032554,2.8536358393786765,3.9956068770908644,3.513258108385452,5.16108998777045,3.9956068770908644,43.951675647999515,3.187606375279157,0.836960232220003,2.3307706783030047,2.3307706783030047,1.5137275103796015,2.3307706783030047,2.5638477461333053,1.3984624069818028
18_CT,2022,6.8974806031122196,16.730596242028177,15.057536617825356,12.540873823840396,16.730596242028177,18.403655866230995,14.722924692984794,2.8493553856196088,3.97562884270541,3.495691817843525,5.152058080291852,3.97562884270541,43.73191726975952,3.171668343402761,0.35385882880525626,1.0211310497878672,3.538588288052563,8.652542989585896,7.787288690627307,6.398293619075136,8.652542989585896,9.517797288544486,5.537627513334973,2.8493553856196088,3.97562884270541,3.495691817843525,5.152058080291852,3.97562884270541,43.73191726975952,3.171668343402761,0.8357047918716731,2.3191168249114895,2.3191168249114895,1.5110784872364371,2.3191168249114895,2.5510285074026386,1.3914700949468939
18_CT,2023,6.880236901604439,16.646943260818038,14.98224893473623,12.509521639280797,16.646943260818038,18.31163758689984,14.64931006951987,2.8450813525411793,3.9557506984918827,3.478213358754307,5.143041978651341,3.9557506984918827,43.51325768341072,3.155810001685747,0.3533280405620484,1.0178123738760567,3.5332804056204843,8.630911632111932,7.767820468900739,6.387096605241754,8.630911632111932,9.494002795323125,5.523783444551636,2.8450813525411793,3.9557506984918827,3.478213358754307,5.143041978651341,3.9557506984918827,43.51325768341072,3.155810001685747,0.8344512346838656,2.307521240786932,2.307521240786932,1.5084340998837733,2.307521240786932,2.5382733648656255,1.3845127444721594
18_CT,2024,6.863036309350428,16.563708544513947,14.90733769006255,12.478247835182595,16.563708544513947,18.22007939896534,14.576063519172271,2.8408137305123677,3.935971944999423,3.4608222919605356,5.1340416551887005,3.935971944999423,43.29569139499367,3.140030951677318,0.3527980485012054,1.0145044836609596,3.527980485012054,8.609334353031652,7.748400917728488,6.375919186182581,8.609334353031652,9.470267788334818,5.509973985940258,2.8408137305123677,3.935971944999423,3.4608222919605356,5.1340416551887005,3.935971944999423,43.29569139499367,3.140030951677318,0.8331995578318399,2.2959836345829974,2.2959836345829974,1.5057943402089766,2.2959836345829974,2.5255819980412975,1.3775901807497986
18_CT,2025,6.845878718577052,16.480890001791376,14.832801001612237,12.447052215594638,16.480890001791376,18.128979001970514,14.503183201576409,2.8365525099165994,3.916292085274426,3.443518180500733,5.12505708229212,3.916292085274426,43.0792129380187,3.1243307969189313,0.3522688514284536,1.0112073440890614,3.522688514284536,8.587811017149074,7.729029915434167,6.364761327606761,8.587811017149074,9.44659211886398,5.496199050975408,2.8365525099165994,3.916292085274426,3.443518180500733,5.12505708229212,3.916292085274426,43.0792129380187,3.1243307969189313,0.8319497584950921,2.2845037164100823,2.2845037164100823,1.503159200113611,2.2845037164100823,2.512954088051091,1.3707022298460496
18_CT,2026,6.82876402178061,16.398485551782418,14.758636996604176,12.415934585055652,16.398485551782418,18.03833410696066,14.430667285568527,2.8322976811517244,3.896710624848054,3.4263005895982293,5.116088232398108,3.896710624848054,42.8638168733286,3.1087091429343365,0.35174044815131095,1.007920920220772,3.5174044815131094,8.566341489606202,7.709707340645583,6.353622995283449,8.566341489606202,9.422975638566822,5.4824585533479695,2.8322976811517244,3.896710624848054,3.4263005895982293,5.116088232398108,3.896710624848054,42.8638168733286,3.1087091429343365,0.8307018338573495,2.273081197828032,2.273081197828032,1.500528671513412,2.273081197828032,2.5003893176108356,1.3638487186968193
18_CT,2027,6.811692111726159,16.316493124023506,14.684843811621155,12.384894748593014,16.316493124023506,17.948142436425858,14.358513949140685,2.828049234629997,3.8772270717238135,3.409169086650238,5.107135077991411,3.8772270717238135,42.64949778896196,3.0931655972196648,0.351212837479084,1.0046451772300544,3.51212837479084,8.544925635882187,7.6904330722939696,6.342504155041703,8.544925635882187,9.399418199470405,5.4687524069646,2.828049234629997,3.8772270717238135,3.409169086650238,5.107135077991411,3.8772270717238135,42.64949778896196,3.0931655972196648,0.8294557811065636,2.261715791838892,2.261715791838892,1.4979027463382635,2.261715791838892,2.4878873710227816,1.3570294751033352
18_CT,2028,6.794662881446844,16.23491065840339,14.611419592563049,12.353932511721533,16.23491065840339,17.858401724243727,14.286721379394981,2.823807160778052,3.8578409363651947,3.3921232412169866,5.098197591604926,3.8578409363651947,42.43625030001715,3.0776997692335666,0.3506860182228654,1.0013800804040567,3.5068601822286536,8.523563321792482,7.671206989613235,6.33140477277038,8.523563321792482,9.37591965397173,5.455080525947189,2.823807160778052,3.8578409363651947,3.3921232412169866,5.098197591604926,3.8578409363651947,42.43625030001715,3.0776997692335666,0.8282115974349038,2.2504072128796975,2.2504072128796975,1.4952814165321715,2.2504072128796975,2.4754479341676676,1.3502443277278184
18_CT,2029,6.777676224243227,16.153736105111374,14.538362494600234,12.32304768044223,16.153736105111374,17.76910971562251,14.215287772498007,2.8195714500368854,3.838551731683369,3.3751626250109017,5.089275745819617,3.838551731683369,42.224069048517066,3.062311270387399,0.3501599891955311,0.9981255951427436,3.5015998919553106,8.502254413488002,7.652028972139202,6.320324814418032,8.502254413488002,9.352479854836801,5.441442824632321,2.8195714500368854,3.838551731683369,3.3751626250109017,5.089275745819617,3.838551731683369,42.224069048517066,3.062311270387399,0.8269692800387515,2.239155176815299,2.239155176815299,1.49266467405324,2.239155176815299,2.4630706944968295,1.3434931060891793
18_CT,2030,6.760732033682619,16.072967424585816,14.465670682127232,12.292240061241124,16.072967424585816,17.680264167044395,14.144211333635516,2.81534209286183,3.819358973024952,3.358286811885847,5.080369513264433,3.819358973024952,42.01294870327448,3.046999714035462,0.3496347492117378,0.9948816869585296,3.496347492117378,8.480998777454282,7.632898899708854,6.3092642459928,8.480998777454282,9.32909865519971,5.427839217570741,2.81534209286183,3.819358973024952,3.358286811885847,5.080369513264433,3.819358973024952,42.01294870327448,3.046999714035462,0.8257288261186934,2.2279594009312227,2.2279594009312227,1.4900525108736469,2.2279594009312227,2.4507553410243452,1.3367756405587334
18_CT,2031,6.760732033682619,16.072967424585816,14.465670682127232,12.292240061241124,16.072967424585816,17.680264167044395,14.144211333635516,2.8111190797225376,3.819358973024952,3.358286811885847,5.07147886661622,3.819358973024952,42.01294870327448,3.046999714035462,0.3496347492117378,0.9948816869585296,3.491102970879202,8.480998777454282,7.632898899708854,6.298223033562312,8.480998777454282,9.32909865519971,5.427839217570741,2.8111190797225376,3.819358973024952,3.358286811885847,5.07147886661622,3.819358973024952,42.01294870327448,3.046999714035462,0.8244902328795154,2.2279594009312227,2.2279594009312227,1.487444918979618,2.2279594009312227,2.4507553410243452,1.3367756405587334
18_CT,2032,6.760732033682619,16.072967424585816,14.465670682127232,12.292240061241124,16.072967424585816,17.680264167044395,14.144211333635516,2.806902401102954,3.819358973024952,3.358286811885847,5.062603778599641,3.819358973024952,42.01294870327448,3.046999714035462,0.3496347492117378,0.9948816869585296,3.4858663164228836,8.480998777454282,7.632898899708854,6.287201143253578,8.480998777454282,9.32909865519971,5.427839217570741,2.806902401102954,3.819358973024952,3.358286811885847,5.062603778599641,3.819358973024952,42.01294870327448,3.046999714035462,0.8232534975301962,2.2279594009312227,2.2279594009312227,1.4848418903714036,2.2279594009312227,2.4507553410243452,1.3367756405587334
18_CT,2033,6.760732033682619,16.072967424585816,14.465670682127232,12.292240061241124,16.072967424585816,17.680264167044395,14.144211333635516,2.8026920475012997,3.819358973024952,3.358286811885847,5.053744221987092,3.819358973024952,42.01294870327448,3.046999714035462,0.3496347492117378,0.9948816869585296,3.4806375169482493,8.480998777454282,7.632898899708854,6.276198541252884,8.480998777454282,9.32909865519971,5.427839217570741,2.8026920475012997,3.819358973024952,3.358286811885847,5.053744221987092,3.819358973024952,42.01294870327448,3.046999714035462,0.8220186172839009,2.2279594009312227,2.2279594009312227,1.4822434170632535,2.2279594009312227,2.4507553410243452,1.3367756405587334
18_CT,2034,6.760732033682619,16.072967424585816,14.465670682127232,12.292240061241124,16.072967424585816,17.680264167044395,14.144211333635516,2.798488009430048,3.819358973024952,3.358286811885847,5.044900169598614,3.819358973024952,42.01294870327448,3.046999714035462,0.3496347492117378,0.9948816869585296,3.475416560672827,8.480998777454282,7.632898899708854,6.265215193805692,8.480998777454282,9.32909865519971,5.427839217570741,2.798488009430048,3.819358973024952,3.358286811885847,5.044900169598614,3.819358973024952,42.01294870327448,3.046999714035462,0.8207855893579751,2.2279594009312227,2.2279594009312227,1.4796494910833928,2.2279594009312227,2.4507553410243452,1.3367756405587334
18_CT,2035,6.760732033682619,16.072967424585816,14.465670682127232,12.292240061241124,16.072967424585816,17.680264167044395,14.144211333635516,2.7942902774159033,3.819358973024952,3.358286811885847,5.036071594301816,3.819358973024952,42.01294870327448,3.046999714035462,0.3496347492117378,0.9948816869585296,3.470203435831818,8.480998777454282,7.632898899708854,6.254251067216532,8.480998777454282,9.32909865519971,5.427839217570741,2.7942902774159033,3.819358973024952,3.358286811885847,5.036071594301816,3.819358973024952,42.01294870327448,3.046999714035462,0.8195544109739381,2.2279594009312227,2.2279594009312227,1.4770601044739968,2.2279594009312227,2.4507553410243452,1.3367756405587334
18_CT,2036,6.760732033682619,16.072967424585816,14.465670682127232,12.292240061241124,16.072967424585816,17.680264167044395,14.144211333635516,2.7900988419997796,3.819358973024952,3.358286811885847,5.027258469011788,3.819358973024952,42.01294870327448,3.046999714035462,0.3496347492117378,0.9948816869585296,3.46499813067807,8.480998777454282,7.632898899708854,6.243306127848903,8.480998777454282,9.32909865519971,5.427839217570741,2.7900988419997796,3.819358973024952,3.358286811885847,5.027258469011788,3.819358973024952,42.01294870327448,3.046999714035462,0.8183250793574772,2.2279594009312227,2.2279594009312227,1.4744752492911672,2.2279594009312227,2.4507553410243452,1.3367756405587334
18_CT,2037,6.760732033682619,16.072967424585816,14.465670682127232,12.292240061241124,16.072967424585816,17.680264167044395,14.144211333635516,2.7859136937367803,3.819358973024952,3.358286811885847,5.0184607666910175,3.819358973024952,42.01294870327448,3.046999714035462,0.3496347492117378,0.9948816869585296,3.4598006334820535,8.480998777454282,7.632898899708854,6.2323803421251665,8.480998777454282,9.32909865519971,5.427839217570741,2.7859136937367803,3.819358973024952,3.358286811885847,5.0184607666910175,3.819358973024952,42.01294870327448,3.046999714035462,0.8170975917384411,2.2279594009312227,2.2279594009312227,1.4718949176049076,2.2279594009312227,2.4507553410243452,1.3367756405587334
18_CT,2038,6.760732033682619,16.072967424585816,14.465670682127232,12.292240061241124,16.072967424585816,17.680264167044395,14.144211333635516,2.7817348231961754,3.819358973024952,3.358286811885847,5.009678460349308,3.819358973024952,42.01294870327448,3.046999714035462,0.3496347492117378,0.9948816869585296,3.4546109325318306,8.480998777454282,7.632898899708854,6.221473676526447,8.480998777454282,9.32909865519971,5.427839217570741,2.7817348231961754,3.819358973024952,3.358286811885847,5.009678460349308,3.819358973024952,42.01294870327448,3.046999714035462,0.8158719453508335,2.2279594009312227,2.2279594009312227,1.469319101499099,2.2279594009312227,2.4507553410243452,1.3367756405587334
18_CT,2039,6.760732033682619,16.072967424585816,14.465670682127232,12.292240061241124,16.072967424585816,17.680264167044395,14.144211333635516,2.7775622209613813,3.819358973024952,3.358286811885847,5.000911523043697,3.819358973024952,42.01294870327448,3.046999714035462,0.3496347492117378,0.9948816869585296,3.449429016133033,8.480998777454282,7.632898899708854,6.210586097592525,8.480998777454282,9.32909865519971,5.427839217570741,2.7775622209613813,3.819358973024952,3.358286811885847,5.000911523043697,3.819358973024952,42.01294870327448,3.046999714035462,0.8146481374328073,2.2279594009312227,2.2279594009312227,1.4667477930714754,2.2279594009312227,2.4507553410243452,1.3367756405587334
18_CT,2040,6.760732033682619,16.072967424585816,14.465670682127232,12.292240061241124,16.072967424585816,17.680264167044395,14.144211333635516,2.773395877629939,3.819358973024952,3.358286811885847,4.99215992787837,3.819358973024952,42.01294870327448,3.046999714035462,0.3496347492117378,0.9948816869585296,3.4442548726088336,8.480998777454282,7.632898899708854,6.199717571921738,8.480998777454282,9.32909865519971,5.427839217570741,2.773395877629939,3.819358973024952,3.358286811885847,4.99215992787837,3.819358973024952,42.01294870327448,3.046999714035462,0.8134261652266581,2.2279594009312227,2.2279594009312227,1.4641809844336002,2.2279594009312227,2.4507553410243452,1.3367756405587334
18_CT,2041,6.760732033682619,16.072967424585816,14.465670682127232,12.292240061241124,16.072967424585816,17.680264167044395,14.144211333635516,2.773395877629939,3.819358973024952,3.358286811885847,4.99215992787837,3.819358973024952,42.01294870327448,3.046999714035462,0.3496347492117378,0.9948816869585296,3.4442548726088336,8.480998777454282,7.632898899708854,6.199717571921738,8.480998777454282,9.32909865519971,5.427839217570741,2.773395877629939,3.819358973024952,3.358286811885847,4.99215992787837,3.819358973024952,42.01294870327448,3.046999714035462,0.8134261652266581,2.2279594009312227,2.2279594009312227,1.4641809844336002,2.2279594009312227,2.4507553410243452,1.3367756405587334
18_CT,2042,6.760732033682619,16.072967424585816,14.465670682127232,12.292240061241124,16.072967424585816,17.680264167044395,14.144211333635516,2.773395877629939,3.819358973024952,3.358286811885847,4.99215992787837,3.819358973024952,42.01294870327448,3.046999714035462,0.3496347492117378,0.9948816869585296,3.4442548726088336,8.480998777454282,7.632898899708854,6.199717571921738,8.480998777454282,9.32909865519971,5.427839217570741,2.773395877629939,3.819358973024952,3.358286811885847,4.99215992787837,3.819358973024952,42.01294870327448,3.046999714035462,0.8134261652266581,2.2279594009312227,2.2279594009312227,1.4641809844336002,2.2279594009312227,2.4507553410243452,1.3367756405587334
18_CT,2043,6.760732033682619,16.072967424585816,14.465670682127232,12.292240061241124,16.072967424585816,17.680264167044395,14.144211333635516,2.773395877629939,3.819358973024952,3.358286811885847,4.99215992787837,3.819358973024952,42.01294870327448,3.046999714035462,0.3496347492117378,0.9948816869585296,3.4442548726088336,8.480998777454282,7.632898899708854,6.199717571921738,8.480998777454282,9.32909865519971,5.427839217570741,2.773395877629939,3.819358973024952,3.358286811885847,4.99215992787837,3.819358973024952,42.01294870327448,3.046999714035462,0.8134261652266581,2.2279594009312227,2.2279594009312227,1.4641809844336002,2.2279594009312227,2.4507553410243452,1.3367756405587334
18_CT,2044,6.760732033682619,16.072967424585816,14.465670682127232,12.292240061241124,16.072967424585816,17.680264167044395,14.144211333635516,2.773395877629939,3.819358973024952,3.358286811885847,4.99215992787837,3.819358973024952,42.01294870327448,3.046999714035462,0.3496347492117378,0.9948816869585296,3.4442548726088336,8.480998777454282,7.632898899708854,6.199717571921738,8.480998777454282,9.32909865519971,5.427839217570741,2.773395877629939,3.819358973024952,3.358286811885847,4.99215992787837,3.819358973024952,42.01294870327448,3.046999714035462,0.8134261652266581,2.2279594009312227,2.2279594009312227,1.4641809844336002,2.2279594009312227,2.4507553410243452,1.3367756405587334
18_CT,2045,6.760732033682619,16.072967424585816,14.465670682127232,12.292240061241124,16.072967424585816,17.680264167044395,14.144211333635516,2.773395877629939,3.819358973024952,3.358286811885847,4.99215992787837,3.819358973024952,42.01294870327448,3.046999714035462,0.3496347492117378,0.9948816869585296,3.4442548726088336,8.480998777454282,7.632898899708854,6.199717571921738,8.480998777454282,9.32909865519971,5.427839217570741,2.773395877629939,3.819358973024952,3.358286811885847,4.99215992787837,3.819358973024952,42.01294870327448,3.046999714035462,0.8134261652266581,2.2279594009312227,2.2279594009312227,1.4641809844336002,2.2279594009312227,2.4507553410243452,1.3367756405587334
18_CT,2046,6.760732033682619,16.072967424585816,14.465670682127232,12.292240061241124,16.072967424585816,17.680264167044395,14.144211333635516,2.773395877629939,3.819358973024952,3.358286811885847,4.99215992787837,3.819358973024952,42.01294870327448,3.046999714035462,0.3496347492117378,0.9948816869585296,3.4442548726088336,8.480998777454282,7.632898899708854,6.199717571921738,8.480998777454282,9.32909865519971,5.427839217570741,2.773395877629939,3.819358973024952,3.358286811885847,4.99215992787837,3.819358973024952,42.01294870327448,3.046999714035462,0.8134261652266581,2.2279594009312227,2.2279594009312227,1.4641809844336002,2.2279594009312227,2.4507553410243452,1.3367756405587334
18_CT,2047,6.760732033682619,16.072967424585816,14.465670682127232,12.292240061241124,16.072967424585816,17.680264167044395,14.144211333635516,2.773395877629939,3.819358973024952,3.358286811885847,4.99215992787837,3.819358973024952,42.01294870327448,3.046999714035462,0.3496347492117378,0.9948816869585296,3.4442548726088336,8.480998777454282,7.632898899708854,6.199717571921738,8.480998777454282,9.32909865519971,5.427839217570741,2.773395877629939,3.819358973024952,3.358286811885847,4.99215992787837,3.819358973024952,42.01294870327448,3.046999714035462,0.8134261652266581,2.2279594009312227,2.2279594009312227,1.4641809844336002,2.2279594009312227,2.4507553410243452,1.3367756405587334
