Transport Type,,freight,freight,freight,freight,freight,freight,freight,freight,freight,freight,freight,freight,freight,freight,passenger,passenger,passenger,passenger,passenger,passenger,passenger,passenger,passenger,passenger,passenger,passenger,passenger,passenger,passenger,passenger,passenger,passenger,passenger,passenger,passenger,passenger,passenger
Vehicle Type,,HT,HT,HT,HT,HT,HT,HT,LT,LT,LT,LT,LT,LT,LT,2W,2W,BUS,BUS,BUS,BUS,BUS,BUS,BUS,LT,LT,LT,LT,LT,LT,LT,LV,LV,LV,LV,LV,LV,LV
Drive,,BEV,CNG,FCEV,D,G,LPG,PHEVD,BEV,CNG,FCEV,D,G,LPG,PHEVG,BEV,G,BEV,CNG,FCEV,D,G,LPG,PHEVD,BEV,CNG,FCEV,D,G,LPG,PHEVG,BEV,CNG,FCEV,D,G,LPG,PHEVG
Economy,Year,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17_SIN,2024,3.923129119,8.882418109,7.132962034,7.994176298,8.882418109,8.882418109,4.08591233,1.935024326,4.005885031,3.518226046,3.605296528,4.005885031,4.005885031,1.731335578,0.482549707,1.37786924,3.923129119,8.882418109,7.132962034,7.994176298,8.882418109,8.882418109,4.08591233,1.935024326,4.005885031,3.518226046,3.605296528,4.005885031,4.005885031,1.731335578,0.935321876,2.556563146,1.700585229,2.300906831,2.556563146,2.556563146,1.022625258
17_SIN,2025,3.911359731,8.126299599,6.874141986,7.157057675,8.047117499,8.126299599,3.738097816,1.929219253,3.661944181,3.390566957,3.234970365,3.632615234,3.661944181,1.582685024,0.481102058,1.254270859,3.911359731,8.126299599,6.874141986,7.269787622,8.004405105,8.126299599,3.738097816,1.929219253,3.661944181,3.390566957,3.234970365,3.632615234,3.661944181,1.582685024,0.931112927,2.33893494,1.648779443,2.073465824,2.32490133,2.33893494,0.935573976
17_SIN,2026,3.899625652,7.967836757,6.827741528,6.802513807,7.696103585,7.967836757,3.665204908,1.923431595,3.566733633,3.36768063,3.067982349,3.46675125,3.566733633,1.541535213,0.479658752,1.234516093,3.899625652,7.967836757,6.827741528,7.020460967,7.680994634,7.967836757,3.665204908,1.923431595,3.566733633,3.36768063,3.067982349,3.46675125,3.566733633,1.541535213,0.926922919,2.293325709,1.637650182,1.989689385,2.245165869,2.293325709,0.917330283
17_SIN,2027,3.887926775,7.81246394,6.781654272,6.459075678,7.355719297,7.81246394,3.593733413,1.9176613,3.473998558,3.344948786,2.90749087,3.307056546,3.473998558,1.501455298,0.478219776,1.215072464,3.887926775,7.81246394,6.781654272,6.778093715,7.367153496,7.81246394,3.593733413,1.9176613,3.473998558,3.344948786,2.90749087,3.307056546,3.473998558,1.501455298,0.922751766,2.248605857,1.626596043,1.908391791,2.167656047,2.248605857,0.899442343
17_SIN,2028,3.876262995,7.660120894,6.735878106,6.126444981,7.025683553,7.660120894,3.523655611,1.911908316,3.383674596,3.322370382,2.753270992,3.153322442,3.383674596,1.46241746,0.476785116,1.195935073,3.876262995,7.660120894,6.735878106,6.542509255,7.062631464,7.660120894,3.523655611,1.911908316,3.383674596,3.322370382,2.753270992,3.153322442,3.383674596,1.46241746,0.918599383,2.204758043,1.61561652,1.829508224,2.092315383,2.204758043,0.881903217
17_SIN,2029,3.864634206,7.510748536,6.690410929,5.804330817,6.70572219,7.510748536,3.454944327,1.906172591,3.295699056,3.299944382,2.605105083,3.005346942,3.295699056,1.424394606,0.475354761,1.177099096,3.864634206,7.510748536,6.690410929,6.31353522,6.767184431,7.510748536,3.454944327,1.906172591,3.295699056,3.299944382,2.605105083,3.005346942,3.295699056,1.424394606,0.914465686,2.161765261,1.604711108,1.75297545,2.019088754,2.161765261,0.864706105
17_SIN,2030,3.853040303,7.36428894,6.645250655,5.492449525,6.395567805,7.36428894,3.387572912,1.900454073,3.210010881,3.277669757,2.462782591,2.862934522,3.210010881,1.387360346,0.473928697,1.158559785,3.853040303,7.36428894,6.645250655,6.091003382,6.480574267,7.36428894,3.387572912,1.900454073,3.210010881,3.277669757,2.462782591,2.862934522,3.210010881,1.387360346,0.91035059,2.119610839,1.593879308,1.678731784,1.947922361,2.119610839,0.847844336
17_SIN,2031,3.853040303,7.316421062,6.630298841,5.259343291,6.175769865,7.316421062,3.365553688,1.900454073,3.18914581,3.270295,2.372669577,2.780469824,3.18914581,1.378342504,0.473928697,1.152477346,3.853040303,7.316421062,6.630298841,5.952640176,6.284805692,7.316421062,3.365553688,1.900454073,3.18914581,3.270295,2.372669577,2.780469824,3.18914581,1.378342504,0.907619538,2.105833368,1.583120623,1.628019777,1.903673365,2.105833368,0.842333347
17_SIN,2032,3.853040303,7.268864325,6.615380669,5.029035382,5.958559085,7.268864325,3.343677589,1.900454073,3.168416362,3.262936837,2.28362398,2.698956209,3.168416362,1.369383278,0.473928697,1.14642684,3.853040303,7.268864325,6.615380669,5.815818346,6.091308304,7.268864325,3.343677589,1.900454073,3.168416362,3.262936837,2.28362398,2.698956209,3.168416362,1.369383278,0.90489668,2.092145451,1.572434559,1.577896099,1.859917306,2.092145451,0.836858181
17_SIN,2033,3.853040303,7.221616707,6.600496062,4.801499269,5.743911119,7.221616707,3.321943685,1.900454073,3.147821656,3.255595229,2.195635731,2.618384797,3.147821656,1.360482286,0.473928697,1.140408099,3.853040303,7.221616707,6.600496062,5.680523701,5.900060849,7.221616707,3.321943685,1.900454073,3.147821656,3.255595229,2.195635731,2.618384797,3.147821656,1.360482286,0.90218199,2.078546506,1.561820626,1.528355246,1.816649646,2.078546506,0.831418602
17_SIN,2034,3.853040303,7.174676198,6.585644946,4.576708649,5.531801828,7.174676198,3.300351051,1.900454073,3.127360815,3.248270139,2.108694845,2.538746781,3.127360815,1.351639151,0.473928697,1.134420956,3.853040303,7.174676198,6.585644946,5.546742169,5.711042254,7.174676198,3.300351051,1.900454073,3.127360815,3.248270139,2.108694845,2.538746781,3.127360815,1.351639151,0.899475444,2.065035954,1.551278336,1.479391757,1.773865884,2.065035954,0.826014381
17_SIN,2035,3.853040303,7.128040803,6.570827245,4.354637443,5.322207277,7.128040803,3.278898769,1.900454073,3.10703297,3.240961532,2.022791425,2.460033433,3.10703297,1.342853497,0.473928697,1.128465246,3.853040303,7.128040803,6.570827245,5.414459794,5.524231622,7.128040803,3.278898769,1.900454073,3.10703297,3.240961532,2.022791425,2.460033433,3.10703297,1.342853497,0.896777017,2.05161322,1.540807208,1.431000221,1.731561558,2.05161322,0.820645288
17_SIN,2036,3.853040303,7.081708538,6.556042884,4.135259797,5.115103736,7.081708538,3.257585927,1.900454073,3.086837255,3.233669368,1.937915658,2.382236097,3.086837255,1.334124949,0.473928697,1.122540804,3.853040303,7.081708538,6.556042884,5.28366274,5.339608237,7.081708538,3.257585927,1.900454073,3.086837255,3.233669368,1.937915658,2.382236097,3.086837255,1.334124949,0.894086686,2.038277734,1.530406759,1.38317527,1.689732242,2.038277734,0.815311094
17_SIN,2037,3.853040303,7.035677432,6.541291787,3.918550077,4.910467679,7.035677432,3.236411619,1.900454073,3.066772813,3.226393612,1.854057813,2.305346189,3.066772813,1.325453137,0.473928697,1.116647465,3.853040303,7.035677432,6.541291787,5.154337287,5.157151558,7.035677432,3.236411619,1.900454073,3.066772813,3.226393612,1.854057813,2.305346189,3.066772813,1.325453137,0.891404426,2.025028929,1.520076513,1.335911584,1.648373548,2.025028929,0.810011572
17_SIN,2038,3.853040303,6.989945529,6.526573881,3.704482869,4.708275777,6.989945529,3.215374943,1.900454073,3.04683879,3.219134226,1.771208242,2.229355201,3.04683879,1.316837692,0.473928697,1.110785065,3.853040303,6.989945529,6.526573881,5.02646983,4.976841216,6.989945529,3.215374943,1.900454073,3.04683879,3.219134226,1.771208242,2.229355201,3.04683879,1.316837692,0.888730213,2.011866241,1.509815997,1.289203887,1.607481126,2.011866241,0.804746496
17_SIN,2039,3.853040303,6.944510883,6.511889089,3.680403731,4.508504902,6.944510883,3.194475006,1.900454073,3.027034338,3.211891174,1.759695389,2.154254695,3.027034338,1.308278247,0.473928697,1.104953444,3.853040303,6.944510883,6.511889089,4.900046879,4.944491749,6.944510883,3.194475006,1.900454073,3.027034338,3.211891174,1.759695389,2.154254695,3.027034338,1.308278247,0.886064022,1.99878911,1.499624739,1.280824062,1.567050662,1.99878911,0.799515644
17_SIN,2040,3.853040303,6.899371562,6.497237339,3.656481106,4.311132124,6.899371562,3.173710919,1.900454073,3.007358615,3.204664419,1.748257369,2.080036305,3.007358615,1.299774438,0.473928697,1.099152438,3.853040303,6.899371562,6.497237339,4.775055058,4.912352552,6.899371562,3.173710919,1.900454073,3.007358615,3.204664419,1.748257369,2.080036305,3.007358615,1.299774438,0.88340583,1.985796981,1.489502272,1.272498705,1.527077878,1.985796981,0.794318792
17_SIN,2041,3.853040303,6.899371562,6.497237339,3.656481106,4.143064628,6.899371562,3.173710919,1.900454073,3.007358615,3.204664419,1.748257369,2.01982057,3.007358615,1.299774438,0.473928697,1.099152438,3.853040303,6.899371562,6.497237339,4.681913542,4.912352552,6.899371562,3.173710919,1.900454073,3.007358615,3.204664419,1.748257369,2.01982057,3.007358615,1.299774438,0.880755613,1.985796981,1.479448132,1.272498705,1.497290924,1.985796981,0.794318792
17_SIN,2042,3.853040303,6.899371562,6.497237339,3.656481106,3.974997132,6.899371562,3.173710919,1.900454073,3.007358615,3.204664419,1.748257369,1.959604836,3.007358615,1.299774438,0.473928697,1.099152438,3.853040303,6.899371562,6.497237339,4.588772026,4.912352552,6.899371562,3.173710919,1.900454073,3.007358615,3.204664419,1.748257369,1.959604836,3.007358615,1.299774438,0.878113346,1.985796981,1.469461857,1.272498705,1.467503969,1.985796981,0.794318792
17_SIN,2043,3.853040303,6.899371562,6.497237339,3.656481106,3.974997132,6.899371562,3.173710919,1.900454073,3.007358615,3.204664419,1.748257369,1.959604836,3.007358615,1.299774438,0.473928697,1.099152438,3.853040303,6.899371562,6.497237339,4.588772026,4.912352552,6.899371562,3.173710919,1.900454073,3.007358615,3.204664419,1.748257369,1.959604836,3.007358615,1.299774438,0.875479006,1.985796981,1.459542989,1.272498705,1.467503969,1.985796981,0.794318792
17_SIN,2044,3.853040303,6.899371562,6.497237339,3.656481106,3.806929636,6.899371562,3.173710919,1.900454073,3.007358615,3.204664419,1.748257369,1.899389101,3.007358615,1.299774438,0.473928697,1.099152438,3.853040303,6.899371562,6.497237339,4.49563051,4.912352552,6.899371562,3.173710919,1.900454073,3.007358615,3.204664419,1.748257369,1.899389101,3.007358615,1.299774438,0.872852569,1.985796981,1.449691074,1.272498705,1.437717014,1.985796981,0.794318792
17_SIN,2045,3.853040303,6.899371562,6.497237339,3.656481106,3.806929636,6.899371562,3.173710919,1.900454073,3.007358615,3.204664419,1.748257369,1.899389101,3.007358615,1.299774438,0.473928697,1.099152438,3.853040303,6.899371562,6.497237339,4.49563051,4.912352552,6.899371562,3.173710919,1.900454073,3.007358615,3.204664419,1.748257369,1.899389101,3.007358615,1.299774438,0.870234011,1.985796981,1.439905659,1.272498705,1.437717014,1.985796981,0.794318792
17_SIN,2046,3.853040303,6.899371562,6.497237339,3.656481106,3.806929636,6.899371562,3.173710919,1.900454073,3.007358615,3.204664419,1.748257369,1.899389101,3.007358615,1.299774438,0.473928697,1.099152438,3.853040303,6.899371562,6.497237339,4.49563051,4.912352552,6.899371562,3.173710919,1.900454073,3.007358615,3.204664419,1.748257369,1.899389101,3.007358615,1.299774438,0.867623309,1.985796981,1.430186296,1.272498705,1.437717014,1.985796981,0.794318792
17_SIN,2047,3.853040303,6.899371562,6.497237339,3.656481106,3.806929636,6.899371562,3.173710919,1.900454073,3.007358615,3.204664419,1.748257369,1.899389101,3.007358615,1.299774438,0.473928697,1.099152438,3.853040303,6.899371562,6.497237339,4.49563051,4.912352552,6.899371562,3.173710919,1.900454073,3.007358615,3.204664419,1.748257369,1.899389101,3.007358615,1.299774438,0.865020439,1.985796981,1.420532539,1.272498705,1.437717014,1.985796981,0.794318792
17_SIN,2048,3.853040303,6.899371562,6.497237339,3.656481106,3.806929636,6.899371562,3.173710919,1.900454073,3.007358615,3.204664419,1.748257369,1.899389101,3.007358615,1.299774438,0.473928697,1.099152438,3.853040303,6.899371562,6.497237339,4.49563051,4.912352552,6.899371562,3.173710919,1.900454073,3.007358615,3.204664419,1.748257369,1.899389101,3.007358615,1.299774438,0.862425378,1.985796981,1.410943944,1.272498705,1.437717014,1.985796981,0.794318792
17_SIN,2049,3.853040303,6.899371562,6.497237339,3.656481106,3.806929636,6.899371562,3.173710919,1.900454073,3.007358615,3.204664419,1.748257369,1.899389101,3.007358615,1.299774438,0.473928697,1.099152438,3.853040303,6.899371562,6.497237339,4.49563051,4.912352552,6.899371562,3.173710919,1.900454073,3.007358615,3.204664419,1.748257369,1.899389101,3.007358615,1.299774438,0.859838102,1.985796981,1.401420072,1.272498705,1.437717014,1.985796981,0.794318792
17_SIN,2050,3.853040303,6.899371562,6.497237339,3.656481106,3.806929636,6.899371562,3.173710919,1.900454073,3.007358615,3.204664419,1.748257369,1.899389101,3.007358615,1.299774438,0.473928697,1.099152438,3.853040303,6.899371562,6.497237339,4.49563051,4.912352552,6.899371562,3.173710919,1.900454073,3.007358615,3.204664419,1.748257369,1.899389101,3.007358615,1.299774438,0.857258588,1.985796981,1.391960487,1.272498705,1.437717014,1.985796981,0.794318792
18_CT,2018,7.001942139,17.24228693,12.73080389,15.51805823,17.24228693,18.96651562,15.1732125,2.89252894,4.181263332,5.243286823,3.676502157,4.181263332,45.99389665,3.335718969,0.359220513,1.055053999,3.592205128,8.872531866,6.511589757,7.98527868,8.872531866,9.759785053,5.678420394,2.89252894,4.181263332,5.243286823,3.676502157,4.181263332,45.99389665,3.335718969,0.848367426,2.439070277,1.537835521,2.439070277,2.439070277,2.682977304,1.463442166
18_CT,2019,6.966932428,17.06986406,12.66714987,15.36287765,17.06986406,18.77685046,15.02148037,2.875173766,4.097638065,5.206583816,3.602972114,4.097638065,45.07401871,3.26900459,0.35706519,1.041338297,3.570651898,8.783806548,6.466008629,7.905425893,8.783806548,9.662187202,5.621636191,2.875173766,4.097638065,5.206583816,3.602972114,4.097638065,45.07401871,3.26900459,0.843277222,2.390288871,1.527070672,2.390288871,2.390288871,2.629317758,1.434173323
18_CT,2020,6.932097766,16.89916542,12.60381412,15.20924888,16.89916542,18.58908196,14.87126557,2.857922723,4.015685304,5.170137729,3.530912672,4.015685304,44.17253834,3.203624498,0.354922799,1.027800899,3.549227986,8.695968482,6.420746569,7.826371634,8.695968482,9.56556533,5.565419829,2.857922723,4.015685304,5.170137729,3.530912672,4.015685304,44.17253834,3.203624498,0.838217559,2.342483094,1.516381177,2.342483094,2.342483094,2.576731403,1.405489856
18_CT,2021,6.914767522,16.81466959,12.57230459,15.13320263,16.81466959,18.49613655,14.79690924,2.853635839,3.995606877,5.161089988,3.513258108,3.995606877,43.95167565,3.187606375,0.354390414,1.024460547,3.543904144,8.674228561,6.409510262,7.806805705,8.674228561,9.541651417,5.551506279,2.853635839,3.995606877,5.161089988,3.513258108,3.995606877,43.95167565,3.187606375,0.836960232,2.330770678,1.51372751,2.330770678,2.330770678,2.563847746,1.398462407
18_CT,2022,6.897480603,16.73059624,12.54087382,15.05753662,16.73059624,18.40365587,14.72292469,2.849355386,3.975628843,5.15205808,3.495691818,3.975628843,43.73191727,3.171668343,0.353858829,1.02113105,3.538588288,8.65254299,6.398293619,7.787288691,8.65254299,9.517797289,5.537627513,2.849355386,3.975628843,5.15205808,3.495691818,3.975628843,43.73191727,3.171668343,0.835704792,2.319116825,1.511078487,2.319116825,2.319116825,2.551028507,1.391470095
18_CT,2023,6.880236902,16.64694326,12.50952164,14.98224893,16.64694326,18.31163759,14.64931007,2.845081353,3.955750698,5.143041979,3.478213359,3.955750698,43.51325768,3.155810002,0.353328041,1.017812374,3.533280406,8.630911632,6.387096605,7.767820469,8.630911632,9.494002795,5.523783445,2.845081353,3.955750698,5.143041979,3.478213359,3.955750698,43.51325768,3.155810002,0.834451235,2.307521241,1.5084341,2.307521241,2.307521241,2.538273365,1.384512744
18_CT,2024,6.863036309,16.56370854,12.47824784,14.90733769,16.56370854,18.2200794,14.57606352,2.840813731,3.935971945,5.134041655,3.460822292,3.935971945,43.29569139,3.140030952,0.352798049,1.014504484,3.527980485,8.609334353,6.375919186,7.748400918,8.609334353,9.470267788,5.509973986,2.840813731,3.935971945,5.134041655,3.460822292,3.935971945,43.29569139,3.140030952,0.833199558,2.295983635,1.50579434,2.295983635,2.295983635,2.525581998,1.377590181
18_CT,2025,6.845878719,16.48089,12.44705222,14.758637,16.44792822,18.128979,14.5031832,2.83655251,3.818876767,5.080291448,3.307494876,3.795963507,42.00764444,3.046615021,0.352268851,0.994828803,3.522688514,8.480732419,6.309167297,7.586863222,8.353521433,9.328805661,5.427668748,2.83655251,3.818876767,5.080291448,3.307494876,3.795963507,42.00764444,3.046615021,0.831949758,2.227678114,1.490029615,2.194262943,2.214312046,2.450445926,1.336606869
18_CT,2026,6.828764022,16.39848555,12.41593459,14.58153335,16.28369615,18.03833411,14.43066729,2.832297681,3.780688,5.062510428,3.204609959,3.701293552,41.587568,3.016148871,0.351740448,0.988362415,3.517404482,8.438328757,6.287085211,7.435011468,8.134548922,9.282161633,5.400530405,2.832297681,3.780688,5.062510428,3.204609959,3.701293552,41.587568,3.016148871,0.830701834,2.205401333,1.484814511,2.126006885,2.159087905,2.425941466,1.3232408
18_CT,2027,6.811692112,16.31649312,12.38489475,14.40583178,16.12069521,17.94814244,14.35851395,2.828049235,3.74288112,5.044791641,3.103451991,3.608137399,41.17169232,2.985987382,0.351212837,0.98193806,3.512128375,8.396137114,6.265080413,7.28448856,7.917557298,9.235750825,5.373527753,2.828049235,3.74288112,5.044791641,3.103451991,3.608137399,41.17169232,2.985987382,0.829455781,2.18334732,1.47961766,2.058896523,2.104746816,2.401682052,1.310008392
18_CT,2028,6.794662881,16.23491066,12.35393251,14.23152268,15.95891718,17.85840172,14.28672138,2.823807161,3.705452308,5.02713487,3.003996721,3.516474241,40.75997539,2.956127508,0.350686018,0.975555462,3.506860182,8.354156428,6.243152632,7.135285005,7.702532227,9.189572071,5.346660114,2.823807161,3.705452308,5.02713487,3.003996721,3.516474241,40.75997539,2.956127508,0.828211597,2.161513847,1.474438998,1.992915767,2.05127664,2.377665231,1.296908308
18_CT,2029,6.777676224,16.15373611,12.32304768,14.05859653,15.79835391,17.76910972,14.21528777,2.81957145,3.668397785,5.009539898,2.906220212,3.426283531,40.35237564,2.926566233,0.350159989,0.969214352,3.501599892,8.312385646,6.221301598,6.987391374,7.489459467,9.14362421,5.319926813,2.81957145,3.668397785,5.009539898,2.906220212,3.426283531,40.35237564,2.926566233,0.82696928,2.139898708,1.469278462,1.928048736,1.998665393,2.353888579,1.283939225
18_CT,2030,6.760732034,16.07296742,12.29224006,13.88704385,15.6389973,17.68026417,14.14421133,2.815342093,3.631713807,4.992006509,2.810098833,3.337544989,39.94885188,2.897300571,0.349634749,0.962914459,3.496347492,8.270823718,6.199527042,6.840798297,7.278324872,9.097906089,5.293327179,2.815342093,3.631713807,4.992006509,2.810098833,3.337544989,39.94885188,2.897300571,0.825728826,2.118499721,1.464135987,1.864279754,1.946901244,2.330349693,1.271099833
18_CT,2031,6.760732034,16.03278501,12.27687476,13.7513197,15.51973589,17.63606351,14.10885081,2.81111908,3.613555238,4.983270497,2.729324458,3.266653936,39.74910762,2.882814068,0.349634749,0.959784987,3.491102971,8.250146658,6.18867787,6.712319321,7.08687598,9.075161324,5.280093861,2.81111908,3.613555238,4.983270497,2.729324458,3.266653936,39.74910762,2.882814068,0.824490233,2.107907222,1.459011511,1.810692304,1.905548129,2.318697945,1.264744333
18_CT,2032,6.760732034,15.99270304,12.26152867,13.61618737,15.40097303,17.59197335,14.07357868,2.806902401,3.595487462,4.974549774,2.649287575,3.196388354,39.55036208,2.868399998,0.349634749,0.956665685,3.485866316,8.229521292,6.177847683,6.584439985,6.896338842,9.052473421,5.266893627,2.806902401,3.595487462,4.974549774,2.649287575,3.196388354,39.55036208,2.868399998,0.823253498,2.097367686,1.453904971,1.757594121,1.864559873,2.307104455,1.258420612
18_CT,2033,6.760732034,15.95272129,12.24620176,13.48164476,15.28270699,17.54799341,14.03839473,2.802692048,3.577510025,4.965844312,2.569982827,3.126743762,39.35261027,2.854057998,0.349634749,0.953556522,3.480637517,8.208947488,6.16703645,6.457158094,6.706710098,9.029842237,5.253726393,2.802692048,3.577510025,4.965844312,2.569982827,3.126743762,39.35261027,2.854057998,0.822018617,2.086880848,1.448816304,1.704981653,1.823933861,2.295568933,1.252128509
18_CT,2034,6.760732034,15.91283948,12.230894,13.34768976,15.16493603,17.50412343,14.00329874,2.798488009,3.559622475,4.957154084,2.491404894,3.057715706,39.15584722,2.839787708,0.349634749,0.950457463,3.475416561,8.18842512,6.156244136,6.33047146,6.517986395,9.007267632,5.240592077,2.798488009,3.559622475,4.957154084,2.491404894,3.057715706,39.15584722,2.839787708,0.820785589,2.076446444,1.443745446,1.652851369,1.783667495,2.284091088,1.245867866
18_CT,2035,6.760732034,15.87305738,12.21560539,13.21432027,15.0476584,17.46036312,13.9682905,2.794290277,3.541824362,4.948479065,2.413548491,2.989299762,38.96006799,2.825588769,0.349634749,0.947368476,3.470203436,8.167954057,6.145470709,6.204377902,6.330164394,8.984749463,5.227490596,2.794290277,3.541824362,4.948479065,2.413548491,2.989299762,38.96006799,2.825588769,0.819554411,2.066064211,1.438692337,1.601199764,1.743758194,2.272670633,1.239638527
18_CT,2036,6.760732034,15.83337474,12.20033588,13.08153421,14.93087238,17.41671221,13.93336977,2.790098842,3.524115241,4.939819226,2.336408367,2.921491534,38.76526765,2.811460825,0.349634749,0.944289529,3.464998131,8.147534172,6.134716135,6.078875246,6.143240766,8.962287589,5.21442187,2.790098842,3.524115241,4.939819226,2.336408367,2.921491534,38.76526765,2.811460825,0.818325079,2.05573389,1.433656914,1.550023353,1.704203395,2.261307279,1.233440334
18_CT,2037,6.760732034,15.7937913,12.18508546,12.94932949,14.81457624,17.37317043,13.89853635,2.785913694,3.506494664,4.931174543,2.259979305,2.854286657,38.57144131,2.797403521,0.349634749,0.941220588,3.459800633,8.127165336,6.123980382,5.953961325,5.957212192,8.93988187,5.201385815,2.785913694,3.506494664,4.931174543,2.259979305,2.854286657,38.57144131,2.797403521,0.817097592,2.045455221,1.428639115,1.499318677,1.66500055,2.250000743,1.227273133
18_CT,2038,6.760732034,15.75430683,12.1698541,12.81770403,14.69876827,17.32973751,13.86379001,2.781734823,3.488962191,4.922544987,2.184256124,2.787680791,38.3785841,2.783416504,0.349634749,0.938161621,3.454610933,8.106847423,6.113263416,5.829633982,5.772075365,8.917532165,5.188382351,2.781734823,3.488962191,4.922544987,2.184256124,2.787680791,38.3785841,2.783416504,0.815871945,2.035227945,1.423638878,1.449082297,1.626147128,2.238750739,1.221136767
18_CT,2039,6.760732034,15.71492106,12.15464179,12.78565977,14.58344674,17.28641316,13.82913053,2.777562221,3.47151738,4.913930533,2.173334844,2.721669626,38.18669118,2.769499421,0.349634749,0.935112596,3.449429016,8.086580304,6.102565205,5.705891063,5.757645177,8.895238335,5.175411395,2.777562221,3.47151738,4.913930533,2.173334844,2.721669626,38.18669118,2.769499421,0.814648137,2.025051805,1.418656142,1.441836885,1.587640615,2.227556986,1.215031083
18_CT,2040,6.760732034,15.67563376,12.13944848,12.75369562,14.46860996,17.24319713,13.79455771,2.773395878,3.454159793,4.905331155,2.16246817,2.656248881,37.99575773,2.755651924,0.349634749,0.93207348,3.444254873,8.066363854,6.091885716,5.582730423,5.743251064,8.873000239,5.162472866,2.773395878,3.454159793,4.905331155,2.16246817,2.656248881,37.99575773,2.755651924,0.813426165,2.014926546,1.413690846,1.434627701,1.549478514,2.216419201,1.208955928
18_CT,2041,6.760732034,15.63644467,12.12427417,12.72181138,14.35425621,17.20008914,13.76007131,2.773395878,3.436888994,4.896746825,2.151655829,2.591414302,37.80577894,2.741873664,0.349634749,0.929044241,3.444254873,8.046197944,6.081224916,5.460149925,5.728892936,8.850817738,5.149566684,2.773395878,3.436888994,4.896746825,2.151655829,2.591414302,37.80577894,2.741873664,0.813426165,2.004851913,1.411216887,1.427454562,1.511658343,2.205337105,1.202911148
18_CT,2042,6.760732034,15.59735356,12.10911883,12.69000686,14.2403838,17.15708892,13.72567113,2.773395878,3.419704549,4.888177518,2.14089755,2.527161662,37.61675004,2.728164296,0.349634749,0.926024847,3.444254873,8.026082449,6.070582773,5.338147437,5.714570704,8.828690694,5.136692767,2.773395878,3.419704549,4.888177518,2.14089755,2.527161662,37.61675004,2.728164296,0.813426165,1.994827654,1.408747257,1.420317289,1.474177636,2.194310419,1.196896592
18_CT,2043,6.760732034,15.55836018,12.09398243,12.65828184,14.20478284,17.11419619,13.69135695,2.773395878,3.402606027,4.879623208,2.130193062,2.514525854,37.42866629,2.714523475,0.349634749,0.923015266,3.444254873,8.006017243,6.059959253,5.324802068,5.700284277,8.806618967,5.123851036,2.773395878,3.402606027,4.879623208,2.130193062,2.514525854,37.42866629,2.714523475,0.813426165,1.984853515,1.406281949,1.413215703,1.466806748,2.183338867,1.190912109
18_CT,2044,6.760732034,15.51946428,12.07886495,12.62663613,14.09167356,17.0714107,13.65712856,2.773395878,3.385592996,4.871083867,2.119542096,2.451169329,37.24152296,2.700950857,0.349634749,0.920015467,3.444254873,7.9860022,6.049354324,5.203679034,5.686033566,8.78460242,5.111041408,2.773395878,3.385592996,4.871083867,2.119542096,2.451169329,37.24152296,2.700950857,0.813426165,1.974929248,1.403820956,1.406149625,1.429848775,2.172422173,1.184957549
18_CT,2045,6.760732034,15.48066561,12.06376637,12.59506954,14.05644438,17.02873218,13.62298574,2.773395878,3.368665031,4.86255947,2.108944386,2.438913483,37.05531535,2.687446103,0.349634749,0.917025417,3.444254873,7.966037194,6.038767954,5.190669836,5.671818482,8.762640914,5.098263804,2.773395878,3.368665031,4.86255947,2.108944386,2.438913483,37.05531535,2.687446103,0.813426165,1.965054602,1.401364269,1.399118876,1.422699532,2.161560062,1.179032761
18_CT,2046,6.760732034,15.44196395,12.04868666,12.56358187,14.02130327,16.98616035,13.58892828,2.773395878,3.351821706,4.854049991,2.098399664,2.426718915,36.87003877,2.674008872,0.349634749,0.914045084,3.444254873,7.946122101,6.02820011,5.177693161,5.657638936,8.740734312,5.085518145,2.773395878,3.351821706,4.854049991,2.098399664,2.426718915,36.87003877,2.674008872,0.813426165,1.955229329,1.398911882,1.392123282,1.415586034,2.150752262,1.173137597
18_CT,2047,6.760732034,15.40335904,12.03362581,12.53217292,13.98625001,16.94369494,13.55495596,2.773395878,3.335062598,4.845555404,2.087907666,2.414585321,36.68568858,2.660638828,0.349634749,0.911074437,3.444254873,7.926256796,6.01765076,5.164748928,5.643494839,8.718882476,5.07280435,2.773395878,3.335062598,4.845555404,2.087907666,2.414585321,36.68568858,2.660638828,0.813426165,1.945453182,1.396463786,1.385162666,1.408508104,2.1399985,1.167271909
18_CT,2048,6.760732034,15.36485064,12.01858377,12.50084248,13.95128438,16.90133571,13.52106857,2.773395878,3.318387285,4.837075682,2.077468127,2.402512394,36.50226013,2.647335634,0.349634749,0.908113446,3.444254873,7.906441154,6.007119871,5.151837056,5.629386102,8.69708527,5.060122339,2.773395878,3.318387285,4.837075682,2.077468127,2.402512394,36.50226013,2.647335634,0.813426165,1.935725916,1.394019974,1.378236852,1.401465563,2.129298508,1.16143555
