,date,vehicle_type,measure,transport_type,frequency,medium,unit,fuel,economy,scope,comment,dataset,drive,value
10745,2005,car,stocks,passenger,yearly,road,stocks,all,12_NZ,national,no_comment,nz_fleet_stats vehicle_dist_split,bev,51.300000000000004
10746,2006,car,stocks,passenger,yearly,road,stocks,all,12_NZ,national,no_comment,nz_fleet_stats vehicle_dist_split,bev,51.300000000000004
10747,2007,car,stocks,passenger,yearly,road,stocks,all,12_NZ,national,no_comment,nz_fleet_stats vehicle_dist_split,bev,52.2
10748,2008,car,stocks,passenger,yearly,road,stocks,all,12_NZ,national,no_comment,nz_fleet_stats vehicle_dist_split,bev,53.1
10749,2009,car,stocks,passenger,yearly,road,stocks,all,12_NZ,national,no_comment,nz_fleet_stats vehicle_dist_split,bev,60.300000000000004
10750,2010,car,stocks,passenger,yearly,road,stocks,all,12_NZ,national,no_comment,nz_fleet_stats vehicle_dist_split,bev,66.60000000000001
10751,2011,car,stocks,passenger,yearly,road,stocks,all,12_NZ,national,no_comment,nz_fleet_stats vehicle_dist_split,bev,78.3
10752,2012,car,stocks,passenger,yearly,road,stocks,all,12_NZ,national,no_comment,nz_fleet_stats vehicle_dist_split,bev,100.8
10753,2013,car,stocks,passenger,yearly,road,stocks,all,12_NZ,national,no_comment,nz_fleet_stats vehicle_dist_split,bev,124.2
10754,2014,car,stocks,passenger,yearly,road,stocks,all,12_NZ,national,no_comment,nz_fleet_stats vehicle_dist_split,bev,225.0
10755,2015,car,stocks,passenger,yearly,road,stocks,all,12_NZ,national,no_comment,nz_fleet_stats vehicle_dist_split,bev,460.8
10756,2016,car,stocks,passenger,yearly,road,stocks,all,12_NZ,national,no_comment,nz_fleet_stats vehicle_dist_split,bev,1426.5
10757,2017,car,stocks,passenger,yearly,road,stocks,all,12_NZ,national,no_comment,nz_fleet_stats vehicle_dist_split,bev,4011.3
10758,2018,car,stocks,passenger,yearly,road,stocks,all,12_NZ,national,no_comment,nz_fleet_stats vehicle_dist_split,bev,7910.1
10759,2019,car,stocks,passenger,yearly,road,stocks,all,12_NZ,national,no_comment,nz_fleet_stats vehicle_dist_split,bev,12706.2
10760,2020,car,stocks,passenger,yearly,road,stocks,all,12_NZ,national,no_comment,nz_fleet_stats vehicle_dist_split,bev,16243.2
10761,2021,car,stocks,passenger,yearly,road,stocks,all,12_NZ,national,no_comment,nz_fleet_stats vehicle_dist_split,bev,24808.5
10762,2000,suv,stocks,passenger,yearly,road,stocks,all,12_NZ,national,no_comment,nz_fleet_stats vehicle_dist_split,all,161098.125
10763,2001,suv,stocks,passenger,yearly,road,stocks,all,12_NZ,national,no_comment,nz_fleet_stats vehicle_dist_split,all,166053.975
10764,2002,suv,stocks,passenger,yearly,road,stocks,all,12_NZ,national,no_comment,nz_fleet_stats vehicle_dist_split,all,171953.475
10765,2003,suv,stocks,passenger,yearly,road,stocks,all,12_NZ,national,no_comment,nz_fleet_stats vehicle_dist_split,all,179662.35
10766,2004,suv,stocks,passenger,yearly,road,stocks,all,12_NZ,national,no_comment,nz_fleet_stats vehicle_dist_split,all,186843.975
10767,2005,suv,stocks,passenger,yearly,road,stocks,all,12_NZ,national,no_comment,nz_fleet_stats vehicle_dist_split,all,193419.375
10768,2006,suv,stocks,passenger,yearly,road,stocks,all,12_NZ,national,no_comment,nz_fleet_stats vehicle_dist_split,all,197396.625
10769,2007,suv,stocks,passenger,yearly,road,stocks,all,12_NZ,national,no_comment,nz_fleet_stats vehicle_dist_split,all,200974.425
10770,2008,suv,stocks,passenger,yearly,road,stocks,all,12_NZ,national,no_comment,nz_fleet_stats vehicle_dist_split,all,201993.9
10771,2009,suv,stocks,passenger,yearly,road,stocks,all,12_NZ,national,no_comment,nz_fleet_stats vehicle_dist_split,all,201381.6
10772,2010,suv,stocks,passenger,yearly,road,stocks,all,12_NZ,national,no_comment,nz_fleet_stats vehicle_dist_split,all,202922.025
10773,2011,suv,stocks,passenger,yearly,road,stocks,all,12_NZ,national,no_comment,nz_fleet_stats vehicle_dist_split,all,202399.8
10774,2012,suv,stocks,passenger,yearly,road,stocks,all,12_NZ,national,no_comment,nz_fleet_stats vehicle_dist_split,all,205262.55
10775,2013,suv,stocks,passenger,yearly,road,stocks,all,12_NZ,national,no_comment,nz_fleet_stats vehicle_dist_split,all,209627.4
10776,2014,suv,stocks,passenger,yearly,road,stocks,all,12_NZ,national,no_comment,nz_fleet_stats vehicle_dist_split,all,216330.6
10777,2015,suv,stocks,passenger,yearly,road,stocks,all,12_NZ,national,no_comment,nz_fleet_stats vehicle_dist_split,all,223446.15
10778,2016,suv,stocks,passenger,yearly,road,stocks,all,12_NZ,national,no_comment,nz_fleet_stats vehicle_dist_split,all,231831.75
10779,2017,suv,stocks,passenger,yearly,road,stocks,all,12_NZ,national,no_comment,nz_fleet_stats vehicle_dist_split,all,240107.25
10780,2018,suv,stocks,passenger,yearly,road,stocks,all,12_NZ,national,no_comment,nz_fleet_stats vehicle_dist_split,all,245809.57499999998
10781,2019,suv,stocks,passenger,yearly,road,stocks,all,12_NZ,national,no_comment,nz_fleet_stats vehicle_dist_split,all,250456.72499999998
10782,2020,suv,stocks,passenger,yearly,road,stocks,all,12_NZ,national,no_comment,nz_fleet_stats vehicle_dist_split,all,252402.44999999998
10783,2021,suv,stocks,passenger,yearly,road,stocks,all,12_NZ,national,no_comment,nz_fleet_stats vehicle_dist_split,all,256757.775
10784,2001,suv,stocks,passenger,yearly,road,stocks,all,12_NZ,national,no_comment,nz_fleet_stats vehicle_dist_split,ice_g,161602.425
10785,2002,suv,stocks,passenger,yearly,road,stocks,all,12_NZ,national,no_comment,nz_fleet_stats vehicle_dist_split,ice_g,167141.69999999998
10786,2003,suv,stocks,passenger,yearly,road,stocks,all,12_NZ,national,no_comment,nz_fleet_stats vehicle_dist_split,ice_g,174052.35
10787,2004,suv,stocks,passenger,yearly,road,stocks,all,12_NZ,national,no_comment,nz_fleet_stats vehicle_dist_split,ice_g,180944.4
10788,2005,suv,stocks,passenger,yearly,road,stocks,all,12_NZ,national,no_comment,nz_fleet_stats vehicle_dist_split,ice_g,187359.0
10789,2006,suv,stocks,passenger,yearly,road,stocks,all,12_NZ,national,no_comment,nz_fleet_stats vehicle_dist_split,ice_g,191442.44999999998
10790,2007,suv,stocks,passenger,yearly,road,stocks,all,12_NZ,national,no_comment,nz_fleet_stats vehicle_dist_split,ice_g,195063.75
10791,2008,suv,stocks,passenger,yearly,road,stocks,all,12_NZ,national,no_comment,nz_fleet_stats vehicle_dist_split,ice_g,196180.65
10792,2009,suv,stocks,passenger,yearly,road,stocks,all,12_NZ,national,no_comment,nz_fleet_stats vehicle_dist_split,ice_g,194426.85
10793,2010,suv,stocks,passenger,yearly,road,stocks,all,12_NZ,national,no_comment,nz_fleet_stats vehicle_dist_split,ice_g,195938.55
10794,2011,suv,stocks,passenger,yearly,road,stocks,all,12_NZ,national,no_comment,nz_fleet_stats vehicle_dist_split,ice_g,197154.225
10795,2012,suv,stocks,passenger,yearly,road,stocks,all,12_NZ,national,no_comment,nz_fleet_stats vehicle_dist_split,ice_g,197430.75
10796,2013,suv,stocks,passenger,yearly,road,stocks,all,12_NZ,national,no_comment,nz_fleet_stats vehicle_dist_split,ice_g,201265.65
10797,2014,suv,stocks,passenger,yearly,road,stocks,all,12_NZ,national,no_comment,nz_fleet_stats vehicle_dist_split,ice_g,207711.75
10798,2015,suv,stocks,passenger,yearly,road,stocks,all,12_NZ,national,no_comment,nz_fleet_stats vehicle_dist_split,ice_g,215002.94999999998
10799,2016,suv,stocks,passenger,yearly,road,stocks,all,12_NZ,national,no_comment,nz_fleet_stats vehicle_dist_split,ice_g,222315.07499999998
10800,2017,suv,stocks,passenger,yearly,road,stocks,all,12_NZ,national,no_comment,nz_fleet_stats vehicle_dist_split,ice_g,231227.1
10801,2018,suv,stocks,passenger,yearly,road,stocks,all,12_NZ,national,no_comment,nz_fleet_stats vehicle_dist_split,ice_g,237072.9
10802,2019,suv,stocks,passenger,yearly,road,stocks,all,12_NZ,national,no_comment,nz_fleet_stats vehicle_dist_split,ice_g,240955.72499999998
10803,2020,suv,stocks,passenger,yearly,road,stocks,all,12_NZ,national,no_comment,nz_fleet_stats vehicle_dist_split,ice_g,241109.025
10804,2021,suv,stocks,passenger,yearly,road,stocks,all,12_NZ,national,no_comment,nz_fleet_stats vehicle_dist_split,ice_g,244400.4
10805,2001,suv,stocks,passenger,yearly,road,stocks,all,12_NZ,national,no_comment,nz_fleet_stats vehicle_dist_split,ice_d,11887.725
10806,2002,suv,stocks,passenger,yearly,road,stocks,all,12_NZ,national,no_comment,nz_fleet_stats vehicle_dist_split,ice_d,13041.6
10807,2003,suv,stocks,passenger,yearly,road,stocks,all,12_NZ,national,no_comment,nz_fleet_stats vehicle_dist_split,ice_d,14578.199999999999
10808,2004,suv,stocks,passenger,yearly,road,stocks,all,12_NZ,national,no_comment,nz_fleet_stats vehicle_dist_split,ice_d,15822.3
10809,2005,suv,stocks,passenger,yearly,road,stocks,all,12_NZ,national,no_comment,nz_fleet_stats vehicle_dist_split,ice_d,17017.35
10810,2006,suv,stocks,passenger,yearly,road,stocks,all,12_NZ,national,no_comment,nz_fleet_stats vehicle_dist_split,ice_d,17579.024999999998
10811,2007,suv,stocks,passenger,yearly,road,stocks,all,12_NZ,national,no_comment,nz_fleet_stats vehicle_dist_split,ice_d,17955.225
10812,2008,suv,stocks,passenger,yearly,road,stocks,all,12_NZ,national,no_comment,nz_fleet_stats vehicle_dist_split,ice_d,18059.25
10813,2009,suv,stocks,passenger,yearly,road,stocks,all,12_NZ,national,no_comment,nz_fleet_stats vehicle_dist_split,ice_d,17904.225
10814,2010,suv,stocks,passenger,yearly,road,stocks,all,12_NZ,national,no_comment,nz_fleet_stats vehicle_dist_split,ice_d,17883.6
10815,2011,suv,stocks,passenger,yearly,road,stocks,all,12_NZ,national,no_comment,nz_fleet_stats vehicle_dist_split,ice_d,17975.925
10816,2012,suv,stocks,passenger,yearly,road,stocks,all,12_NZ,national,no_comment,nz_fleet_stats vehicle_dist_split,ice_d,18209.024999999998
10817,2013,suv,stocks,passenger,yearly,road,stocks,all,12_NZ,national,no_comment,nz_fleet_stats vehicle_dist_split,ice_d,18737.325
10818,2014,suv,stocks,passenger,yearly,road,stocks,all,12_NZ,national,no_comment,nz_fleet_stats vehicle_dist_split,ice_d,19257.375
10819,2015,suv,stocks,passenger,yearly,road,stocks,all,12_NZ,national,no_comment,nz_fleet_stats vehicle_dist_split,ice_d,19830.149999999998
10820,2016,suv,stocks,passenger,yearly,road,stocks,all,12_NZ,national,no_comment,nz_fleet_stats vehicle_dist_split,ice_d,20634.975
10821,2017,suv,stocks,passenger,yearly,road,stocks,all,12_NZ,national,no_comment,nz_fleet_stats vehicle_dist_split,ice_d,21570.375
10822,2018,suv,stocks,passenger,yearly,road,stocks,all,12_NZ,national,no_comment,nz_fleet_stats vehicle_dist_split,ice_d,22301.1
10823,2019,suv,stocks,passenger,yearly,road,stocks,all,12_NZ,national,no_comment,nz_fleet_stats vehicle_dist_split,ice_d,22839.675
10824,2020,suv,stocks,passenger,yearly,road,stocks,all,12_NZ,national,no_comment,nz_fleet_stats vehicle_dist_split,ice_d,22998.075
10825,2021,suv,stocks,passenger,yearly,road,stocks,all,12_NZ,national,no_comment,nz_fleet_stats vehicle_dist_split,ice_d,23478.225
10826,2001,suv,stocks,passenger,yearly,road,stocks,all,12_NZ,national,no_comment,nz_fleet_stats vehicle_dist_split,bev,4.05
10827,2002,suv,stocks,passenger,yearly,road,stocks,all,12_NZ,national,no_comment,nz_fleet_stats vehicle_dist_split,bev,3.9749999999999996
10828,2003,suv,stocks,passenger,yearly,road,stocks,all,12_NZ,national,no_comment,nz_fleet_stats vehicle_dist_split,bev,4.125
10829,2004,suv,stocks,passenger,yearly,road,stocks,all,12_NZ,national,no_comment,nz_fleet_stats vehicle_dist_split,bev,4.2
10830,2005,suv,stocks,passenger,yearly,road,stocks,all,12_NZ,national,no_comment,nz_fleet_stats vehicle_dist_split,bev,4.2749999999999995
10831,2006,suv,stocks,passenger,yearly,road,stocks,all,12_NZ,national,no_comment,nz_fleet_stats vehicle_dist_split,bev,4.2749999999999995
10832,2007,suv,stocks,passenger,yearly,road,stocks,all,12_NZ,national,no_comment,nz_fleet_stats vehicle_dist_split,bev,4.35
10833,2008,suv,stocks,passenger,yearly,road,stocks,all,12_NZ,national,no_comment,nz_fleet_stats vehicle_dist_split,bev,4.425
10834,2009,suv,stocks,passenger,yearly,road,stocks,all,12_NZ,national,no_comment,nz_fleet_stats vehicle_dist_split,bev,5.0249999999999995
10835,2010,suv,stocks,passenger,yearly,road,stocks,all,12_NZ,national,no_comment,nz_fleet_stats vehicle_dist_split,bev,5.55
10836,2011,suv,stocks,passenger,yearly,road,stocks,all,12_NZ,national,no_comment,nz_fleet_stats vehicle_dist_split,bev,6.5249999999999995
10837,2012,suv,stocks,passenger,yearly,road,stocks,all,12_NZ,national,no_comment,nz_fleet_stats vehicle_dist_split,bev,8.4
10838,2013,suv,stocks,passenger,yearly,road,stocks,all,12_NZ,national,no_comment,nz_fleet_stats vehicle_dist_split,bev,10.35
10839,2014,suv,stocks,passenger,yearly,road,stocks,all,12_NZ,national,no_comment,nz_fleet_stats vehicle_dist_split,bev,18.75
10840,2015,suv,stocks,passenger,yearly,road,stocks,all,12_NZ,national,no_comment,nz_fleet_stats vehicle_dist_split,bev,38.4
10841,2016,suv,stocks,passenger,yearly,road,stocks,all,12_NZ,national,no_comment,nz_fleet_stats vehicle_dist_split,bev,118.875
10842,2017,suv,stocks,passenger,yearly,road,stocks,all,12_NZ,national,no_comment,nz_fleet_stats vehicle_dist_split,bev,334.275
10843,2018,suv,stocks,passenger,yearly,road,stocks,all,12_NZ,national,no_comment,nz_fleet_stats vehicle_dist_split,bev,659.175
10844,2019,suv,stocks,passenger,yearly,road,stocks,all,12_NZ,national,no_comment,nz_fleet_stats vehicle_dist_split,bev,1058.85
10845,2020,suv,stocks,passenger,yearly,road,stocks,all,12_NZ,national,no_comment,nz_fleet_stats vehicle_dist_split,bev,1353.6
10846,2021,suv,stocks,passenger,yearly,road,stocks,all,12_NZ,national,no_comment,nz_fleet_stats vehicle_dist_split,bev,2067.375
10847,2000,lt,stocks,passenger,yearly,road,stocks,all,12_NZ,national,no_comment,nz_fleet_stats vehicle_dist_split,all,53699.375
10848,2001,lt,stocks,passenger,yearly,road,stocks,all,12_NZ,national,no_comment,nz_fleet_stats vehicle_dist_split,all,55351.325000000004
10849,2002,lt,stocks,passenger,yearly,road,stocks,all,12_NZ,national,no_comment,nz_fleet_stats vehicle_dist_split,all,57317.825000000004
10850,2003,lt,stocks,passenger,yearly,road,stocks,all,12_NZ,national,no_comment,nz_fleet_stats vehicle_dist_split,all,59887.450000000004
10851,2004,lt,stocks,passenger,yearly,road,stocks,all,12_NZ,national,no_comment,nz_fleet_stats vehicle_dist_split,all,62281.325000000004
10852,2005,lt,stocks,passenger,yearly,road,stocks,all,12_NZ,national,no_comment,nz_fleet_stats vehicle_dist_split,all,64473.125
10853,2006,lt,stocks,passenger,yearly,road,stocks,all,12_NZ,national,no_comment,nz_fleet_stats vehicle_dist_split,all,65798.875
10854,2007,lt,stocks,passenger,yearly,road,stocks,all,12_NZ,national,no_comment,nz_fleet_stats vehicle_dist_split,all,66991.475
10855,2008,lt,stocks,passenger,yearly,road,stocks,all,12_NZ,national,no_comment,nz_fleet_stats vehicle_dist_split,all,67331.3
10856,2009,lt,stocks,passenger,yearly,road,stocks,all,12_NZ,national,no_comment,nz_fleet_stats vehicle_dist_split,all,67127.2
10857,2010,lt,stocks,passenger,yearly,road,stocks,all,12_NZ,national,no_comment,nz_fleet_stats vehicle_dist_split,all,67640.675
10858,2011,lt,stocks,passenger,yearly,road,stocks,all,12_NZ,national,no_comment,nz_fleet_stats vehicle_dist_split,all,67466.6
10859,2012,lt,stocks,passenger,yearly,road,stocks,all,12_NZ,national,no_comment,nz_fleet_stats vehicle_dist_split,all,68420.85
10860,2013,lt,stocks,passenger,yearly,road,stocks,all,12_NZ,national,no_comment,nz_fleet_stats vehicle_dist_split,all,69875.8
10861,2014,lt,stocks,passenger,yearly,road,stocks,all,12_NZ,national,no_comment,nz_fleet_stats vehicle_dist_split,all,72110.2
10862,2015,lt,stocks,passenger,yearly,road,stocks,all,12_NZ,national,no_comment,nz_fleet_stats vehicle_dist_split,all,74482.05
10863,2016,lt,stocks,passenger,yearly,road,stocks,all,12_NZ,national,no_comment,nz_fleet_stats vehicle_dist_split,all,77277.25
10864,2017,lt,stocks,passenger,yearly,road,stocks,all,12_NZ,national,no_comment,nz_fleet_stats vehicle_dist_split,all,80035.75
10865,2018,lt,stocks,passenger,yearly,road,stocks,all,12_NZ,national,no_comment,nz_fleet_stats vehicle_dist_split,all,81936.52500000001
10866,2019,lt,stocks,passenger,yearly,road,stocks,all,12_NZ,national,no_comment,nz_fleet_stats vehicle_dist_split,all,83485.57500000001
10867,2020,lt,stocks,passenger,yearly,road,stocks,all,12_NZ,national,no_comment,nz_fleet_stats vehicle_dist_split,all,84134.15000000001
10868,2021,lt,stocks,passenger,yearly,road,stocks,all,12_NZ,national,no_comment,nz_fleet_stats vehicle_dist_split,all,85585.925
10869,2001,lt,stocks,passenger,yearly,road,stocks,all,12_NZ,national,no_comment,nz_fleet_stats vehicle_dist_split,ice_g,53867.475000000006
10870,2002,lt,stocks,passenger,yearly,road,stocks,all,12_NZ,national,no_comment,nz_fleet_stats vehicle_dist_split,ice_g,55713.9
10871,2003,lt,stocks,passenger,yearly,road,stocks,all,12_NZ,national,no_comment,nz_fleet_stats vehicle_dist_split,ice_g,58017.450000000004
10872,2004,lt,stocks,passenger,yearly,road,stocks,all,12_NZ,national,no_comment,nz_fleet_stats vehicle_dist_split,ice_g,60314.8
10873,2005,lt,stocks,passenger,yearly,road,stocks,all,12_NZ,national,no_comment,nz_fleet_stats vehicle_dist_split,ice_g,62453.0
10874,2006,lt,stocks,passenger,yearly,road,stocks,all,12_NZ,national,no_comment,nz_fleet_stats vehicle_dist_split,ice_g,63814.15
10875,2007,lt,stocks,passenger,yearly,road,stocks,all,12_NZ,national,no_comment,nz_fleet_stats vehicle_dist_split,ice_g,65021.25
10876,2008,lt,stocks,passenger,yearly,road,stocks,all,12_NZ,national,no_comment,nz_fleet_stats vehicle_dist_split,ice_g,65393.55
10877,2009,lt,stocks,passenger,yearly,road,stocks,all,12_NZ,national,no_comment,nz_fleet_stats vehicle_dist_split,ice_g,64808.950000000004
10878,2010,lt,stocks,passenger,yearly,road,stocks,all,12_NZ,national,no_comment,nz_fleet_stats vehicle_dist_split,ice_g,65312.850000000006
10879,2011,lt,stocks,passenger,yearly,road,stocks,all,12_NZ,national,no_comment,nz_fleet_stats vehicle_dist_split,ice_g,65718.075
10880,2012,lt,stocks,passenger,yearly,road,stocks,all,12_NZ,national,no_comment,nz_fleet_stats vehicle_dist_split,ice_g,65810.25
10881,2013,lt,stocks,passenger,yearly,road,stocks,all,12_NZ,national,no_comment,nz_fleet_stats vehicle_dist_split,ice_g,67088.55
10882,2014,lt,stocks,passenger,yearly,road,stocks,all,12_NZ,national,no_comment,nz_fleet_stats vehicle_dist_split,ice_g,69237.25
10883,2015,lt,stocks,passenger,yearly,road,stocks,all,12_NZ,national,no_comment,nz_fleet_stats vehicle_dist_split,ice_g,71667.65000000001
10884,2016,lt,stocks,passenger,yearly,road,stocks,all,12_NZ,national,no_comment,nz_fleet_stats vehicle_dist_split,ice_g,74105.02500000001
10885,2017,lt,stocks,passenger,yearly,road,stocks,all,12_NZ,national,no_comment,nz_fleet_stats vehicle_dist_split,ice_g,77075.7
10886,2018,lt,stocks,passenger,yearly,road,stocks,all,12_NZ,national,no_comment,nz_fleet_stats vehicle_dist_split,ice_g,79024.3
10887,2019,lt,stocks,passenger,yearly,road,stocks,all,12_NZ,national,no_comment,nz_fleet_stats vehicle_dist_split,ice_g,80318.57500000001
10888,2020,lt,stocks,passenger,yearly,road,stocks,all,12_NZ,national,no_comment,nz_fleet_stats vehicle_dist_split,ice_g,80369.675
10889,2021,lt,stocks,passenger,yearly,road,stocks,all,12_NZ,national,no_comment,nz_fleet_stats vehicle_dist_split,ice_g,81466.8
10890,2001,lt,stocks,passenger,yearly,road,stocks,all,12_NZ,national,no_comment,nz_fleet_stats vehicle_dist_split,ice_d,3962.5750000000003
10891,2002,lt,stocks,passenger,yearly,road,stocks,all,12_NZ,national,no_comment,nz_fleet_stats vehicle_dist_split,ice_d,4347.2
10892,2003,lt,stocks,passenger,yearly,road,stocks,all,12_NZ,national,no_comment,nz_fleet_stats vehicle_dist_split,ice_d,4859.400000000001
10893,2004,lt,stocks,passenger,yearly,road,stocks,all,12_NZ,national,no_comment,nz_fleet_stats vehicle_dist_split,ice_d,5274.1
10894,2005,lt,stocks,passenger,yearly,road,stocks,all,12_NZ,national,no_comment,nz_fleet_stats vehicle_dist_split,ice_d,5672.450000000001
10895,2006,lt,stocks,passenger,yearly,road,stocks,all,12_NZ,national,no_comment,nz_fleet_stats vehicle_dist_split,ice_d,5859.675
10896,2007,lt,stocks,passenger,yearly,road,stocks,all,12_NZ,national,no_comment,nz_fleet_stats vehicle_dist_split,ice_d,5985.075000000001
10897,2008,lt,stocks,passenger,yearly,road,stocks,all,12_NZ,national,no_comment,nz_fleet_stats vehicle_dist_split,ice_d,6019.75
10898,2009,lt,stocks,passenger,yearly,road,stocks,all,12_NZ,national,no_comment,nz_fleet_stats vehicle_dist_split,ice_d,5968.075000000001
10899,2010,lt,stocks,passenger,yearly,road,stocks,all,12_NZ,national,no_comment,nz_fleet_stats vehicle_dist_split,ice_d,5961.200000000001
10900,2011,lt,stocks,passenger,yearly,road,stocks,all,12_NZ,national,no_comment,nz_fleet_stats vehicle_dist_split,ice_d,5991.975
10901,2012,lt,stocks,passenger,yearly,road,stocks,all,12_NZ,national,no_comment,nz_fleet_stats vehicle_dist_split,ice_d,6069.675
10902,2013,lt,stocks,passenger,yearly,road,stocks,all,12_NZ,national,no_comment,nz_fleet_stats vehicle_dist_split,ice_d,6245.775000000001
10903,2014,lt,stocks,passenger,yearly,road,stocks,all,12_NZ,national,no_comment,nz_fleet_stats vehicle_dist_split,ice_d,6419.125
10904,2015,lt,stocks,passenger,yearly,road,stocks,all,12_NZ,national,no_comment,nz_fleet_stats vehicle_dist_split,ice_d,6610.05
10905,2016,lt,stocks,passenger,yearly,road,stocks,all,12_NZ,national,no_comment,nz_fleet_stats vehicle_dist_split,ice_d,6878.325000000001
10906,2017,lt,stocks,passenger,yearly,road,stocks,all,12_NZ,national,no_comment,nz_fleet_stats vehicle_dist_split,ice_d,7190.125
10907,2018,lt,stocks,passenger,yearly,road,stocks,all,12_NZ,national,no_comment,nz_fleet_stats vehicle_dist_split,ice_d,7433.700000000001
10908,2019,lt,stocks,passenger,yearly,road,stocks,all,12_NZ,national,no_comment,nz_fleet_stats vehicle_dist_split,ice_d,7613.225
10909,2020,lt,stocks,passenger,yearly,road,stocks,all,12_NZ,national,no_comment,nz_fleet_stats vehicle_dist_split,ice_d,7666.025000000001
10910,2021,lt,stocks,passenger,yearly,road,stocks,all,12_NZ,national,no_comment,nz_fleet_stats vehicle_dist_split,ice_d,7826.075000000001
10911,2001,lt,stocks,passenger,yearly,road,stocks,all,12_NZ,national,no_comment,nz_fleet_stats vehicle_dist_split,bev,1.35
10912,2002,lt,stocks,passenger,yearly,road,stocks,all,12_NZ,national,no_comment,nz_fleet_stats vehicle_dist_split,bev,1.3250000000000002
10913,2003,lt,stocks,passenger,yearly,road,stocks,all,12_NZ,national,no_comment,nz_fleet_stats vehicle_dist_split,bev,1.375
10914,2004,lt,stocks,passenger,yearly,road,stocks,all,12_NZ,national,no_comment,nz_fleet_stats vehicle_dist_split,bev,1.4000000000000001
10915,2005,lt,stocks,passenger,yearly,road,stocks,all,12_NZ,national,no_comment,nz_fleet_stats vehicle_dist_split,bev,1.425
10916,2006,lt,stocks,passenger,yearly,road,stocks,all,12_NZ,national,no_comment,nz_fleet_stats vehicle_dist_split,bev,1.425
10917,2007,lt,stocks,passenger,yearly,road,stocks,all,12_NZ,national,no_comment,nz_fleet_stats vehicle_dist_split,bev,1.4500000000000002
10918,2008,lt,stocks,passenger,yearly,road,stocks,all,12_NZ,national,no_comment,nz_fleet_stats vehicle_dist_split,bev,1.475
10919,2009,lt,stocks,passenger,yearly,road,stocks,all,12_NZ,national,no_comment,nz_fleet_stats vehicle_dist_split,bev,1.675
10920,2010,lt,stocks,passenger,yearly,road,stocks,all,12_NZ,national,no_comment,nz_fleet_stats vehicle_dist_split,bev,1.85
10921,2011,lt,stocks,passenger,yearly,road,stocks,all,12_NZ,national,no_comment,nz_fleet_stats vehicle_dist_split,bev,2.1750000000000003
10922,2012,lt,stocks,passenger,yearly,road,stocks,all,12_NZ,national,no_comment,nz_fleet_stats vehicle_dist_split,bev,2.8000000000000003
10923,2013,lt,stocks,passenger,yearly,road,stocks,all,12_NZ,national,no_comment,nz_fleet_stats vehicle_dist_split,bev,3.45
10924,2014,lt,stocks,passenger,yearly,road,stocks,all,12_NZ,national,no_comment,nz_fleet_stats vehicle_dist_split,bev,6.25
10925,2015,lt,stocks,passenger,yearly,road,stocks,all,12_NZ,national,no_comment,nz_fleet_stats vehicle_dist_split,bev,12.8
10926,2016,lt,stocks,passenger,yearly,road,stocks,all,12_NZ,national,no_comment,nz_fleet_stats vehicle_dist_split,bev,39.625
10927,2017,lt,stocks,passenger,yearly,road,stocks,all,12_NZ,national,no_comment,nz_fleet_stats vehicle_dist_split,bev,111.42500000000001
10928,2018,lt,stocks,passenger,yearly,road,stocks,all,12_NZ,national,no_comment,nz_fleet_stats vehicle_dist_split,bev,219.72500000000002
10929,2019,lt,stocks,passenger,yearly,road,stocks,all,12_NZ,national,no_comment,nz_fleet_stats vehicle_dist_split,bev,352.95000000000005
10930,2020,lt,stocks,passenger,yearly,road,stocks,all,12_NZ,national,no_comment,nz_fleet_stats vehicle_dist_split,bev,451.20000000000005
10931,2021,lt,stocks,passenger,yearly,road,stocks,all,12_NZ,national,no_comment,nz_fleet_stats vehicle_dist_split,bev,689.125
10932,2000,car,stocks,passenger,yearly,road,stocks,all,12_NZ,national,no_comment,ato $ country_official_statistics vehicle_dist_split,all,1933153.2
10933,2001,car,stocks,passenger,yearly,road,stocks,all,12_NZ,national,no_comment,ato $ country_official_statistics vehicle_dist_split,all,1992578.4000000001
10934,2002,car,stocks,passenger,yearly,road,stocks,all,12_NZ,national,no_comment,ato $ country_official_statistics vehicle_dist_split,all,2063375.1
10935,2003,car,stocks,passenger,yearly,road,stocks,all,12_NZ,national,no_comment,ato $ country_official_statistics vehicle_dist_split,all,2155879.8000000003
10936,2004,car,stocks,passenger,yearly,road,stocks,all,12_NZ,national,no_comment,ato $ country_official_statistics vehicle_dist_split,all,2242058.4
10937,2005,car,stocks,passenger,yearly,road,stocks,all,12_NZ,national,no_comment,ato $ country_official_statistics vehicle_dist_split,all,2320999.2
10938,2006,car,stocks,passenger,yearly,road,stocks,all,12_NZ,national,no_comment,ato $ country_official_statistics vehicle_dist_split,all,2368710.0
10939,2007,car,stocks,passenger,yearly,road,stocks,all,12_NZ,national,no_comment,ato $ country_official_statistics vehicle_dist_split,all,2411658.9
10940,2008,car,stocks,passenger,yearly,road,stocks,all,12_NZ,national,no_comment,ato $ country_official_statistics vehicle_dist_split,all,2423880.0
10941,2009,car,stocks,passenger,yearly,road,stocks,all,12_NZ,national,no_comment,ato $ country_official_statistics vehicle_dist_split,all,2416528.8000000003
10942,2010,car,stocks,passenger,yearly,road,stocks,all,12_NZ,national,no_comment,ato $ country_official_statistics vehicle_dist_split,all,2435009.4
