,date,vehicle_type,measure,transport_type,frequency,medium,unit,fuel,economy,scope,comment,dataset,drive,value
13830,2012,ht,efficiency,freight,yearly,road,km_per_pj,all,11_MEX,national,no_comment,usa_alternative_fuels_data_center,lpg,52559118.8856495
13831,2012,ht,efficiency,freight,yearly,road,km_per_pj,all,05_PRC,national,no_comment,usa_alternative_fuels_data_center,bev,183956916.0997733
13832,2012,ht,efficiency,freight,yearly,road,km_per_pj,all,11_MEX,national,no_comment,usa_alternative_fuels_data_center,bev,183956916.0997733
13833,2012,ht,efficiency,freight,yearly,road,km_per_pj,all,05_PRC,national,no_comment,usa_alternative_fuels_data_center,fcev,183956916.0997733
13834,2012,ht,efficiency,freight,yearly,road,km_per_pj,all,11_MEX,national,no_comment,usa_alternative_fuels_data_center,fcev,183956916.0997733
13835,2012,ht,efficiency,freight,yearly,road,km_per_pj,all,05_PRC,national,no_comment,usa_alternative_fuels_data_center,phev_g,91978458.04988664
13836,2012,ht,efficiency,freight,yearly,road,km_per_pj,all,11_MEX,national,no_comment,usa_alternative_fuels_data_center,phev_g,91978458.04988664
13837,2012,ht,efficiency,freight,yearly,road,km_per_pj,all,05_PRC,national,no_comment,usa_alternative_fuels_data_center,phev_d,103930461.07331824
13838,2012,ht,efficiency,freight,yearly,road,km_per_pj,all,11_MEX,national,no_comment,usa_alternative_fuels_data_center,phev_d,103930461.07331824
13839,2012,ht,efficiency,freight,yearly,road,km_per_pj,all,05_PRC,national,no_comment,usa_alternative_fuels_data_center,ice_d,59388834.899039
13840,2012,ht,efficiency,freight,yearly,road,km_per_pj,all,11_MEX,national,no_comment,usa_alternative_fuels_data_center,ice_d,59388834.899039
13841,2012,mt,efficiency,freight,yearly,road,km_per_pj,all,05_PRC,national,no_comment,usa_alternative_fuels_data_center,ice_g,63070942.662779406
13842,2012,mt,efficiency,freight,yearly,road,km_per_pj,all,11_MEX,national,no_comment,usa_alternative_fuels_data_center,ice_g,63070942.662779406
13843,2012,mt,efficiency,freight,yearly,road,km_per_pj,all,05_PRC,national,no_comment,usa_alternative_fuels_data_center,cng,63070942.662779406
13844,2012,mt,efficiency,freight,yearly,road,km_per_pj,all,11_MEX,national,no_comment,usa_alternative_fuels_data_center,cng,63070942.662779406
13845,2012,mt,efficiency,freight,yearly,road,km_per_pj,all,05_PRC,national,no_comment,usa_alternative_fuels_data_center,lpg,63070942.662779406
13846,2012,mt,efficiency,freight,yearly,road,km_per_pj,all,11_MEX,national,no_comment,usa_alternative_fuels_data_center,lpg,63070942.662779406
13847,2012,mt,efficiency,freight,yearly,road,km_per_pj,all,05_PRC,national,no_comment,usa_alternative_fuels_data_center,bev,220748299.31972796
13848,2012,mt,efficiency,freight,yearly,road,km_per_pj,all,11_MEX,national,no_comment,usa_alternative_fuels_data_center,bev,220748299.31972796
13849,2012,mt,efficiency,freight,yearly,road,km_per_pj,all,05_PRC,national,no_comment,usa_alternative_fuels_data_center,fcev,220748299.31972796
13850,2012,mt,efficiency,freight,yearly,road,km_per_pj,all,11_MEX,national,no_comment,usa_alternative_fuels_data_center,fcev,220748299.31972796
13851,2012,mt,efficiency,freight,yearly,road,km_per_pj,all,05_PRC,national,no_comment,usa_alternative_fuels_data_center,phev_g,110374149.65986396
13852,2012,mt,efficiency,freight,yearly,road,km_per_pj,all,11_MEX,national,no_comment,usa_alternative_fuels_data_center,phev_g,110374149.65986396
13853,2012,mt,efficiency,freight,yearly,road,km_per_pj,all,05_PRC,national,no_comment,usa_alternative_fuels_data_center,phev_d,124716553.2879819
13854,2012,mt,efficiency,freight,yearly,road,km_per_pj,all,11_MEX,national,no_comment,usa_alternative_fuels_data_center,phev_d,124716553.2879819
13855,2012,mt,efficiency,freight,yearly,road,km_per_pj,all,05_PRC,national,no_comment,usa_alternative_fuels_data_center,ice_d,71266601.8788468
13856,2012,mt,efficiency,freight,yearly,road,km_per_pj,all,11_MEX,national,no_comment,usa_alternative_fuels_data_center,ice_d,71266601.8788468
13857,2012,lcv,efficiency,freight,yearly,road,km_per_pj,all,05_PRC,national,no_comment,usa_alternative_fuels_data_center,ice_g,176550858.43861356
13858,2012,lcv,efficiency,freight,yearly,road,km_per_pj,all,11_MEX,national,no_comment,usa_alternative_fuels_data_center,ice_g,176550858.43861356
13859,2012,lcv,efficiency,freight,yearly,road,km_per_pj,all,05_PRC,national,no_comment,usa_alternative_fuels_data_center,cng,176550858.43861356
13860,2012,lcv,efficiency,freight,yearly,road,km_per_pj,all,11_MEX,national,no_comment,usa_alternative_fuels_data_center,cng,176550858.43861356
13861,2012,lcv,efficiency,freight,yearly,road,km_per_pj,all,05_PRC,national,no_comment,usa_alternative_fuels_data_center,lpg,176550858.43861356
13862,2012,lcv,efficiency,freight,yearly,road,km_per_pj,all,11_MEX,national,no_comment,usa_alternative_fuels_data_center,lpg,176550858.43861356
13863,2012,lcv,efficiency,freight,yearly,road,km_per_pj,all,05_PRC,national,no_comment,usa_alternative_fuels_data_center,bev,617928004.5351474
13864,2012,lcv,efficiency,freight,yearly,road,km_per_pj,all,11_MEX,national,no_comment,usa_alternative_fuels_data_center,bev,617928004.5351474
13865,2012,lcv,efficiency,freight,yearly,road,km_per_pj,all,05_PRC,national,no_comment,usa_alternative_fuels_data_center,fcev,617928004.5351474
13866,2012,lcv,efficiency,freight,yearly,road,km_per_pj,all,11_MEX,national,no_comment,usa_alternative_fuels_data_center,fcev,617928004.5351474
13867,2012,lcv,efficiency,freight,yearly,road,km_per_pj,all,05_PRC,national,no_comment,usa_alternative_fuels_data_center,phev_g,308964002.2675737
13868,2012,lcv,efficiency,freight,yearly,road,km_per_pj,all,11_MEX,national,no_comment,usa_alternative_fuels_data_center,phev_g,308964002.2675737
13869,2012,lcv,efficiency,freight,yearly,road,km_per_pj,all,05_PRC,national,no_comment,usa_alternative_fuels_data_center,phev_d,349111866.9690099
13870,2012,lcv,efficiency,freight,yearly,road,km_per_pj,all,11_MEX,national,no_comment,usa_alternative_fuels_data_center,phev_d,349111866.9690099
13871,2012,lcv,efficiency,freight,yearly,road,km_per_pj,all,05_PRC,national,no_comment,usa_alternative_fuels_data_center,ice_d,199492495.4108628
13872,2012,lcv,efficiency,freight,yearly,road,km_per_pj,all,11_MEX,national,no_comment,usa_alternative_fuels_data_center,ice_d,199492495.4108628
13873,2012,lt,efficiency,passenger,yearly,road,km_per_pj,all,05_PRC,national,no_comment,usa_alternative_fuels_data_center,ice_g,188964474.6787604
13874,2012,lt,efficiency,passenger,yearly,road,km_per_pj,all,11_MEX,national,no_comment,usa_alternative_fuels_data_center,ice_g,188964474.6787604
13875,2012,lt,efficiency,passenger,yearly,road,km_per_pj,all,05_PRC,national,no_comment,usa_alternative_fuels_data_center,cng,188964474.6787604
13876,2012,lt,efficiency,passenger,yearly,road,km_per_pj,all,11_MEX,national,no_comment,usa_alternative_fuels_data_center,cng,188964474.6787604
13877,2012,lt,efficiency,passenger,yearly,road,km_per_pj,all,05_PRC,national,no_comment,usa_alternative_fuels_data_center,lpg,188964474.6787604
13878,2012,lt,efficiency,passenger,yearly,road,km_per_pj,all,11_MEX,national,no_comment,usa_alternative_fuels_data_center,lpg,188964474.6787604
13879,2012,lt,efficiency,passenger,yearly,road,km_per_pj,all,05_PRC,national,no_comment,usa_alternative_fuels_data_center,bev,661375661.3756615
13880,2012,lt,efficiency,passenger,yearly,road,km_per_pj,all,11_MEX,national,no_comment,usa_alternative_fuels_data_center,bev,661375661.3756615
13881,2012,lt,efficiency,passenger,yearly,road,km_per_pj,all,05_PRC,national,no_comment,usa_alternative_fuels_data_center,fcev,661375661.3756615
13882,2012,lt,efficiency,passenger,yearly,road,km_per_pj,all,11_MEX,national,no_comment,usa_alternative_fuels_data_center,fcev,661375661.3756615
13883,2012,lt,efficiency,passenger,yearly,road,km_per_pj,all,05_PRC,national,no_comment,usa_alternative_fuels_data_center,phev_g,330687830.68783075
13884,2012,lt,efficiency,passenger,yearly,road,km_per_pj,all,11_MEX,national,no_comment,usa_alternative_fuels_data_center,phev_g,330687830.68783075
13885,2012,lt,efficiency,passenger,yearly,road,km_per_pj,all,05_PRC,national,no_comment,usa_alternative_fuels_data_center,phev_d,373658565.7489613
13886,2012,lt,efficiency,passenger,yearly,road,km_per_pj,all,11_MEX,national,no_comment,usa_alternative_fuels_data_center,phev_d,373658565.7489613
13887,2012,lt,efficiency,passenger,yearly,road,km_per_pj,all,05_PRC,national,no_comment,usa_alternative_fuels_data_center,ice_d,213519180.42797792
13888,2012,lt,efficiency,passenger,yearly,road,km_per_pj,all,11_MEX,national,no_comment,usa_alternative_fuels_data_center,ice_d,213519180.42797792
13889,2013,2w,efficiency,passenger,yearly,road,km_per_pj,all,05_PRC,national,no_comment,usa_alternative_fuels_data_center,ice_g,593888348.99039
13890,2013,2w,efficiency,passenger,yearly,road,km_per_pj,all,11_MEX,national,no_comment,usa_alternative_fuels_data_center,ice_g,593888348.99039
13891,2013,bus,efficiency,passenger,yearly,road,km_per_pj,all,05_PRC,national,no_comment,usa_alternative_fuels_data_center,ice_g,74458751.75467014
13892,2013,bus,efficiency,passenger,yearly,road,km_per_pj,all,11_MEX,national,no_comment,usa_alternative_fuels_data_center,ice_g,74458751.75467014
13893,2013,2w,efficiency,passenger,yearly,road,km_per_pj,all,05_PRC,national,no_comment,usa_alternative_fuels_data_center,cng,593888348.99039
13894,2013,2w,efficiency,passenger,yearly,road,km_per_pj,all,11_MEX,national,no_comment,usa_alternative_fuels_data_center,cng,593888348.99039
13895,2013,bus,efficiency,passenger,yearly,road,km_per_pj,all,05_PRC,national,no_comment,usa_alternative_fuels_data_center,cng,74458751.75467014
13896,2013,bus,efficiency,passenger,yearly,road,km_per_pj,all,11_MEX,national,no_comment,usa_alternative_fuels_data_center,cng,74458751.75467014
13897,2013,2w,efficiency,passenger,yearly,road,km_per_pj,all,05_PRC,national,no_comment,usa_alternative_fuels_data_center,lpg,593888348.99039
13898,2013,2w,efficiency,passenger,yearly,road,km_per_pj,all,11_MEX,national,no_comment,usa_alternative_fuels_data_center,lpg,593888348.99039
13899,2013,bus,efficiency,passenger,yearly,road,km_per_pj,all,05_PRC,national,no_comment,usa_alternative_fuels_data_center,lpg,74458751.75467014
13900,2013,bus,efficiency,passenger,yearly,road,km_per_pj,all,11_MEX,national,no_comment,usa_alternative_fuels_data_center,lpg,74458751.75467014
13901,2013,2w,efficiency,passenger,yearly,road,km_per_pj,all,05_PRC,national,no_comment,usa_alternative_fuels_data_center,bev,2078609221.4663649
13902,2013,2w,efficiency,passenger,yearly,road,km_per_pj,all,11_MEX,national,no_comment,usa_alternative_fuels_data_center,bev,2078609221.4663649
13903,2013,bus,efficiency,passenger,yearly,road,km_per_pj,all,05_PRC,national,no_comment,usa_alternative_fuels_data_center,bev,260605631.1413455
13904,2013,bus,efficiency,passenger,yearly,road,km_per_pj,all,11_MEX,national,no_comment,usa_alternative_fuels_data_center,bev,260605631.1413455
13905,2013,2w,efficiency,passenger,yearly,road,km_per_pj,all,05_PRC,national,no_comment,usa_alternative_fuels_data_center,fcev,2078609221.4663649
13906,2013,2w,efficiency,passenger,yearly,road,km_per_pj,all,11_MEX,national,no_comment,usa_alternative_fuels_data_center,fcev,2078609221.4663649
13907,2013,bus,efficiency,passenger,yearly,road,km_per_pj,all,05_PRC,national,no_comment,usa_alternative_fuels_data_center,fcev,260605631.1413455
13908,2013,bus,efficiency,passenger,yearly,road,km_per_pj,all,11_MEX,national,no_comment,usa_alternative_fuels_data_center,fcev,260605631.1413455
13909,2013,2w,efficiency,passenger,yearly,road,km_per_pj,all,05_PRC,national,no_comment,usa_alternative_fuels_data_center,phev_g,1039304610.7331824
13910,2013,2w,efficiency,passenger,yearly,road,km_per_pj,all,11_MEX,national,no_comment,usa_alternative_fuels_data_center,phev_g,1039304610.7331824
13911,2013,bus,efficiency,passenger,yearly,road,km_per_pj,all,05_PRC,national,no_comment,usa_alternative_fuels_data_center,phev_g,130302815.57067277
13912,2013,bus,efficiency,passenger,yearly,road,km_per_pj,all,11_MEX,national,no_comment,usa_alternative_fuels_data_center,phev_g,130302815.57067277
13913,2013,2w,efficiency,passenger,yearly,road,km_per_pj,all,05_PRC,national,no_comment,usa_alternative_fuels_data_center,phev_d,1174355492.3538785
13914,2013,2w,efficiency,passenger,yearly,road,km_per_pj,all,11_MEX,national,no_comment,usa_alternative_fuels_data_center,phev_d,1174355492.3538785
13915,2013,bus,efficiency,passenger,yearly,road,km_per_pj,all,05_PRC,national,no_comment,usa_alternative_fuels_data_center,phev_d,147234819.8538675
13916,2013,bus,efficiency,passenger,yearly,road,km_per_pj,all,11_MEX,national,no_comment,usa_alternative_fuels_data_center,phev_d,147234819.8538675
13917,2013,2w,efficiency,passenger,yearly,road,km_per_pj,all,05_PRC,national,no_comment,usa_alternative_fuels_data_center,ice_d,671060281.3450733
13918,2013,2w,efficiency,passenger,yearly,road,km_per_pj,all,11_MEX,national,no_comment,usa_alternative_fuels_data_center,ice_d,671060281.3450733
13919,2013,bus,efficiency,passenger,yearly,road,km_per_pj,all,05_PRC,national,no_comment,usa_alternative_fuels_data_center,ice_d,84134182.77363858
13920,2013,bus,efficiency,passenger,yearly,road,km_per_pj,all,11_MEX,national,no_comment,usa_alternative_fuels_data_center,ice_d,84134182.77363858
13921,2013,2w,efficiency,freight,yearly,road,km_per_pj,all,05_PRC,national,no_comment,usa_alternative_fuels_data_center,ice_g,593888348.99039
13922,2013,2w,efficiency,freight,yearly,road,km_per_pj,all,11_MEX,national,no_comment,usa_alternative_fuels_data_center,ice_g,593888348.99039
13923,2013,2w,efficiency,freight,yearly,road,km_per_pj,all,05_PRC,national,no_comment,usa_alternative_fuels_data_center,cng,593888348.99039
13924,2013,2w,efficiency,freight,yearly,road,km_per_pj,all,11_MEX,national,no_comment,usa_alternative_fuels_data_center,cng,593888348.99039
13925,2013,2w,efficiency,freight,yearly,road,km_per_pj,all,05_PRC,national,no_comment,usa_alternative_fuels_data_center,lpg,593888348.99039
13926,2013,2w,efficiency,freight,yearly,road,km_per_pj,all,11_MEX,national,no_comment,usa_alternative_fuels_data_center,lpg,593888348.99039
13927,2013,2w,efficiency,freight,yearly,road,km_per_pj,all,05_PRC,national,no_comment,usa_alternative_fuels_data_center,bev,2078609221.4663649
13928,2013,2w,efficiency,freight,yearly,road,km_per_pj,all,11_MEX,national,no_comment,usa_alternative_fuels_data_center,bev,2078609221.4663649
13929,2013,2w,efficiency,freight,yearly,road,km_per_pj,all,05_PRC,national,no_comment,usa_alternative_fuels_data_center,fcev,2078609221.4663649
13930,2013,2w,efficiency,freight,yearly,road,km_per_pj,all,11_MEX,national,no_comment,usa_alternative_fuels_data_center,fcev,2078609221.4663649
13931,2013,2w,efficiency,freight,yearly,road,km_per_pj,all,05_PRC,national,no_comment,usa_alternative_fuels_data_center,phev_g,1039304610.7331824
13932,2013,2w,efficiency,freight,yearly,road,km_per_pj,all,11_MEX,national,no_comment,usa_alternative_fuels_data_center,phev_g,1039304610.7331824
13933,2013,2w,efficiency,freight,yearly,road,km_per_pj,all,05_PRC,national,no_comment,usa_alternative_fuels_data_center,phev_d,1174355492.3538785
13934,2013,2w,efficiency,freight,yearly,road,km_per_pj,all,11_MEX,national,no_comment,usa_alternative_fuels_data_center,phev_d,1174355492.3538785
13935,2013,2w,efficiency,freight,yearly,road,km_per_pj,all,05_PRC,national,no_comment,usa_alternative_fuels_data_center,ice_d,671060281.3450733
13936,2013,2w,efficiency,freight,yearly,road,km_per_pj,all,11_MEX,national,no_comment,usa_alternative_fuels_data_center,ice_d,671060281.3450733
13937,2013,car,efficiency,passenger,yearly,road,km_per_pj,all,05_PRC,national,no_comment,usa_alternative_fuels_data_center,ice_g,326638591.9447144
13938,2013,car,efficiency,passenger,yearly,road,km_per_pj,all,11_MEX,national,no_comment,usa_alternative_fuels_data_center,ice_g,326638591.9447144
13939,2013,car,efficiency,passenger,yearly,road,km_per_pj,all,05_PRC,national,no_comment,usa_alternative_fuels_data_center,cng,326638591.9447144
13940,2013,car,efficiency,passenger,yearly,road,km_per_pj,all,11_MEX,national,no_comment,usa_alternative_fuels_data_center,cng,326638591.9447144
13941,2013,car,efficiency,passenger,yearly,road,km_per_pj,all,05_PRC,national,no_comment,usa_alternative_fuels_data_center,lpg,326638591.9447144
13942,2013,car,efficiency,passenger,yearly,road,km_per_pj,all,11_MEX,national,no_comment,usa_alternative_fuels_data_center,lpg,326638591.9447144
13943,2013,car,efficiency,passenger,yearly,road,km_per_pj,all,05_PRC,national,no_comment,usa_alternative_fuels_data_center,bev,1143235071.8065004
13944,2013,car,efficiency,passenger,yearly,road,km_per_pj,all,11_MEX,national,no_comment,usa_alternative_fuels_data_center,bev,1143235071.8065004
13945,2013,car,efficiency,passenger,yearly,road,km_per_pj,all,05_PRC,national,no_comment,usa_alternative_fuels_data_center,fcev,1143235071.8065004
13946,2013,car,efficiency,passenger,yearly,road,km_per_pj,all,11_MEX,national,no_comment,usa_alternative_fuels_data_center,fcev,1143235071.8065004
13947,2013,car,efficiency,passenger,yearly,road,km_per_pj,all,05_PRC,national,no_comment,usa_alternative_fuels_data_center,phev_g,571617535.9032502
13948,2013,car,efficiency,passenger,yearly,road,km_per_pj,all,11_MEX,national,no_comment,usa_alternative_fuels_data_center,phev_g,571617535.9032502
13949,2013,car,efficiency,passenger,yearly,road,km_per_pj,all,05_PRC,national,no_comment,usa_alternative_fuels_data_center,phev_d,645895520.794633
13950,2013,car,efficiency,passenger,yearly,road,km_per_pj,all,11_MEX,national,no_comment,usa_alternative_fuels_data_center,phev_d,645895520.794633
13951,2013,car,efficiency,passenger,yearly,road,km_per_pj,all,05_PRC,national,no_comment,usa_alternative_fuels_data_center,ice_d,369083154.7397903
13952,2013,car,efficiency,passenger,yearly,road,km_per_pj,all,11_MEX,national,no_comment,usa_alternative_fuels_data_center,ice_d,369083154.7397903
13953,2013,suv,efficiency,passenger,yearly,road,km_per_pj,all,05_PRC,national,no_comment,usa_alternative_fuels_data_center,ice_g,261310873.5557716
13954,2013,suv,efficiency,passenger,yearly,road,km_per_pj,all,11_MEX,national,no_comment,usa_alternative_fuels_data_center,ice_g,261310873.5557716
13955,2013,suv,efficiency,passenger,yearly,road,km_per_pj,all,05_PRC,national,no_comment,usa_alternative_fuels_data_center,cng,261310873.5557716
13956,2013,suv,efficiency,passenger,yearly,road,km_per_pj,all,11_MEX,national,no_comment,usa_alternative_fuels_data_center,cng,261310873.5557716
13957,2013,suv,efficiency,passenger,yearly,road,km_per_pj,all,05_PRC,national,no_comment,usa_alternative_fuels_data_center,lpg,261310873.5557716
13958,2013,suv,efficiency,passenger,yearly,road,km_per_pj,all,11_MEX,national,no_comment,usa_alternative_fuels_data_center,lpg,261310873.5557716
13959,2013,suv,efficiency,passenger,yearly,road,km_per_pj,all,05_PRC,national,no_comment,usa_alternative_fuels_data_center,bev,914588057.4452004
13960,2013,suv,efficiency,passenger,yearly,road,km_per_pj,all,11_MEX,national,no_comment,usa_alternative_fuels_data_center,bev,914588057.4452004
13961,2013,suv,efficiency,passenger,yearly,road,km_per_pj,all,05_PRC,national,no_comment,usa_alternative_fuels_data_center,fcev,914588057.4452004
13962,2013,suv,efficiency,passenger,yearly,road,km_per_pj,all,11_MEX,national,no_comment,usa_alternative_fuels_data_center,fcev,914588057.4452004
13963,2013,suv,efficiency,passenger,yearly,road,km_per_pj,all,05_PRC,national,no_comment,usa_alternative_fuels_data_center,phev_g,457294028.7226002
13964,2013,suv,efficiency,passenger,yearly,road,km_per_pj,all,11_MEX,national,no_comment,usa_alternative_fuels_data_center,phev_g,457294028.7226002
13965,2013,suv,efficiency,passenger,yearly,road,km_per_pj,all,05_PRC,national,no_comment,usa_alternative_fuels_data_center,phev_d,516716416.6357064
13966,2013,suv,efficiency,passenger,yearly,road,km_per_pj,all,11_MEX,national,no_comment,usa_alternative_fuels_data_center,phev_d,516716416.6357064
13967,2013,suv,efficiency,passenger,yearly,road,km_per_pj,all,05_PRC,national,no_comment,usa_alternative_fuels_data_center,ice_d,295266523.79183227
13968,2013,suv,efficiency,passenger,yearly,road,km_per_pj,all,11_MEX,national,no_comment,usa_alternative_fuels_data_center,ice_d,295266523.79183227
13969,2013,ht,efficiency,freight,yearly,road,km_per_pj,all,05_PRC,national,no_comment,usa_alternative_fuels_data_center,ice_g,52559118.8856495
13970,2013,ht,efficiency,freight,yearly,road,km_per_pj,all,11_MEX,national,no_comment,usa_alternative_fuels_data_center,ice_g,52559118.8856495
13971,2013,ht,efficiency,freight,yearly,road,km_per_pj,all,05_PRC,national,no_comment,usa_alternative_fuels_data_center,cng,52559118.8856495
13972,2013,ht,efficiency,freight,yearly,road,km_per_pj,all,11_MEX,national,no_comment,usa_alternative_fuels_data_center,cng,52559118.8856495
13973,2013,ht,efficiency,freight,yearly,road,km_per_pj,all,05_PRC,national,no_comment,usa_alternative_fuels_data_center,lpg,52559118.8856495
13974,2013,ht,efficiency,freight,yearly,road,km_per_pj,all,11_MEX,national,no_comment,usa_alternative_fuels_data_center,lpg,52559118.8856495
13975,2013,ht,efficiency,freight,yearly,road,km_per_pj,all,05_PRC,national,no_comment,usa_alternative_fuels_data_center,bev,183956916.0997733
13976,2013,ht,efficiency,freight,yearly,road,km_per_pj,all,11_MEX,national,no_comment,usa_alternative_fuels_data_center,bev,183956916.0997733
13977,2013,ht,efficiency,freight,yearly,road,km_per_pj,all,05_PRC,national,no_comment,usa_alternative_fuels_data_center,fcev,183956916.0997733
13978,2013,ht,efficiency,freight,yearly,road,km_per_pj,all,11_MEX,national,no_comment,usa_alternative_fuels_data_center,fcev,183956916.0997733
13979,2013,ht,efficiency,freight,yearly,road,km_per_pj,all,05_PRC,national,no_comment,usa_alternative_fuels_data_center,phev_g,91978458.04988664
13980,2013,ht,efficiency,freight,yearly,road,km_per_pj,all,11_MEX,national,no_comment,usa_alternative_fuels_data_center,phev_g,91978458.04988664
13981,2013,ht,efficiency,freight,yearly,road,km_per_pj,all,05_PRC,national,no_comment,usa_alternative_fuels_data_center,phev_d,103930461.07331824
13982,2013,ht,efficiency,freight,yearly,road,km_per_pj,all,11_MEX,national,no_comment,usa_alternative_fuels_data_center,phev_d,103930461.07331824
13983,2013,ht,efficiency,freight,yearly,road,km_per_pj,all,05_PRC,national,no_comment,usa_alternative_fuels_data_center,ice_d,59388834.899039
13984,2013,ht,efficiency,freight,yearly,road,km_per_pj,all,11_MEX,national,no_comment,usa_alternative_fuels_data_center,ice_d,59388834.899039
13985,2013,mt,efficiency,freight,yearly,road,km_per_pj,all,05_PRC,national,no_comment,usa_alternative_fuels_data_center,ice_g,63070942.662779406
13986,2013,mt,efficiency,freight,yearly,road,km_per_pj,all,11_MEX,national,no_comment,usa_alternative_fuels_data_center,ice_g,63070942.662779406
13987,2013,mt,efficiency,freight,yearly,road,km_per_pj,all,05_PRC,national,no_comment,usa_alternative_fuels_data_center,cng,63070942.662779406
13988,2013,mt,efficiency,freight,yearly,road,km_per_pj,all,11_MEX,national,no_comment,usa_alternative_fuels_data_center,cng,63070942.662779406
13989,2013,mt,efficiency,freight,yearly,road,km_per_pj,all,05_PRC,national,no_comment,usa_alternative_fuels_data_center,lpg,63070942.662779406
13990,2013,mt,efficiency,freight,yearly,road,km_per_pj,all,11_MEX,national,no_comment,usa_alternative_fuels_data_center,lpg,63070942.662779406
13991,2013,mt,efficiency,freight,yearly,road,km_per_pj,all,05_PRC,national,no_comment,usa_alternative_fuels_data_center,bev,220748299.31972796
13992,2013,mt,efficiency,freight,yearly,road,km_per_pj,all,11_MEX,national,no_comment,usa_alternative_fuels_data_center,bev,220748299.31972796
13993,2013,mt,efficiency,freight,yearly,road,km_per_pj,all,05_PRC,national,no_comment,usa_alternative_fuels_data_center,fcev,220748299.31972796
13994,2013,mt,efficiency,freight,yearly,road,km_per_pj,all,11_MEX,national,no_comment,usa_alternative_fuels_data_center,fcev,220748299.31972796
13995,2013,mt,efficiency,freight,yearly,road,km_per_pj,all,05_PRC,national,no_comment,usa_alternative_fuels_data_center,phev_g,110374149.65986396
13996,2013,mt,efficiency,freight,yearly,road,km_per_pj,all,11_MEX,national,no_comment,usa_alternative_fuels_data_center,phev_g,110374149.65986396
13997,2013,mt,efficiency,freight,yearly,road,km_per_pj,all,05_PRC,national,no_comment,usa_alternative_fuels_data_center,phev_d,124716553.2879819
13998,2013,mt,efficiency,freight,yearly,road,km_per_pj,all,11_MEX,national,no_comment,usa_alternative_fuels_data_center,phev_d,124716553.2879819
13999,2013,mt,efficiency,freight,yearly,road,km_per_pj,all,05_PRC,national,no_comment,usa_alternative_fuels_data_center,ice_d,71266601.8788468
14000,2013,mt,efficiency,freight,yearly,road,km_per_pj,all,11_MEX,national,no_comment,usa_alternative_fuels_data_center,ice_d,71266601.8788468
14001,2013,lcv,efficiency,freight,yearly,road,km_per_pj,all,05_PRC,national,no_comment,usa_alternative_fuels_data_center,ice_g,176550858.43861356
14002,2013,lcv,efficiency,freight,yearly,road,km_per_pj,all,11_MEX,national,no_comment,usa_alternative_fuels_data_center,ice_g,176550858.43861356
14003,2013,lcv,efficiency,freight,yearly,road,km_per_pj,all,05_PRC,national,no_comment,usa_alternative_fuels_data_center,cng,176550858.43861356
14004,2013,lcv,efficiency,freight,yearly,road,km_per_pj,all,11_MEX,national,no_comment,usa_alternative_fuels_data_center,cng,176550858.43861356
14005,2013,lcv,efficiency,freight,yearly,road,km_per_pj,all,05_PRC,national,no_comment,usa_alternative_fuels_data_center,lpg,176550858.43861356
14006,2013,lcv,efficiency,freight,yearly,road,km_per_pj,all,11_MEX,national,no_comment,usa_alternative_fuels_data_center,lpg,176550858.43861356
14007,2013,lcv,efficiency,freight,yearly,road,km_per_pj,all,05_PRC,national,no_comment,usa_alternative_fuels_data_center,bev,617928004.5351474
14008,2013,lcv,efficiency,freight,yearly,road,km_per_pj,all,11_MEX,national,no_comment,usa_alternative_fuels_data_center,bev,617928004.5351474
14009,2013,lcv,efficiency,freight,yearly,road,km_per_pj,all,05_PRC,national,no_comment,usa_alternative_fuels_data_center,fcev,617928004.5351474
14010,2013,lcv,efficiency,freight,yearly,road,km_per_pj,all,11_MEX,national,no_comment,usa_alternative_fuels_data_center,fcev,617928004.5351474
14011,2013,lcv,efficiency,freight,yearly,road,km_per_pj,all,05_PRC,national,no_comment,usa_alternative_fuels_data_center,phev_g,308964002.2675737
14012,2013,lcv,efficiency,freight,yearly,road,km_per_pj,all,11_MEX,national,no_comment,usa_alternative_fuels_data_center,phev_g,308964002.2675737
14013,2013,lcv,efficiency,freight,yearly,road,km_per_pj,all,05_PRC,national,no_comment,usa_alternative_fuels_data_center,phev_d,349111866.9690099
14014,2013,lcv,efficiency,freight,yearly,road,km_per_pj,all,11_MEX,national,no_comment,usa_alternative_fuels_data_center,phev_d,349111866.9690099
14015,2013,lcv,efficiency,freight,yearly,road,km_per_pj,all,05_PRC,national,no_comment,usa_alternative_fuels_data_center,ice_d,199492495.4108628
14016,2013,lcv,efficiency,freight,yearly,road,km_per_pj,all,11_MEX,national,no_comment,usa_alternative_fuels_data_center,ice_d,199492495.4108628
14017,2013,lt,efficiency,passenger,yearly,road,km_per_pj,all,05_PRC,national,no_comment,usa_alternative_fuels_data_center,ice_g,188964474.6787604
14018,2013,lt,efficiency,passenger,yearly,road,km_per_pj,all,11_MEX,national,no_comment,usa_alternative_fuels_data_center,ice_g,188964474.6787604
14019,2013,lt,efficiency,passenger,yearly,road,km_per_pj,all,05_PRC,national,no_comment,usa_alternative_fuels_data_center,cng,188964474.6787604
14020,2013,lt,efficiency,passenger,yearly,road,km_per_pj,all,11_MEX,national,no_comment,usa_alternative_fuels_data_center,cng,188964474.6787604
