,date,economy,measure,vehicle_type,unit,medium,transport_type,drive,fuel,frequency,scope,potential_datapoints,num_datapoints,sum_of_values,scenario,unit.1,dataset,value,dataset_selection_method,comment
2027,2017,07_INA,mileage,lcv,km_per_stock,road,freight,ice_g,all,yearly,national,['manually_inputted_data $ guess'],1,975000.0,,,manually_inputted_data $ guess,75000.0,single_datapoint,no_comment
2028,2017,07_INA,efficiency,lcv,km_per_pj,road,freight,ice_g,all,yearly,national,"['manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center', 'usa_alternative_fuels_data_center']",2,5152243357.323446,,,usa_alternative_fuels_data_center,160120818.75335357,manual,no_comment
2029,2018,07_INA,occupancy_or_load,lcv,passengers_or_tonnes,road,freight,ice_g,all,yearly,national,['manually_inputted_data $ guess'],1,13.4,,,manually_inputted_data $ guess,1.0,manual,was_previously_0.365
2030,2018,07_INA,stocks,lcv,stocks,road,freight,ice_g,all,yearly,national,['ato  country_official_statistics $ iea_ev_explorer_no_data vehicle_dist_split ice_split'],1,38499154.3448282,,,ato  country_official_statistics $ iea_ev_explorer_no_data vehicle_dist_split ice_split,4297804.022638071,manual,no_comment
2031,2018,07_INA,average_age,lcv,age,road,freight,ice_g,all,yearly,national,['manually_inputted_data $ guess'],1,130.0,,,manually_inputted_data $ guess,10.0,single_datapoint,no_comment
2032,2018,07_INA,mileage,lcv,km_per_stock,road,freight,ice_g,all,yearly,national,['manually_inputted_data $ guess'],1,975000.0,,,manually_inputted_data $ guess,75000.0,single_datapoint,no_comment
2033,2018,07_INA,efficiency,lcv,km_per_pj,road,freight,ice_g,all,yearly,national,"['manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center', 'usa_alternative_fuels_data_center']",2,5152243357.323446,,,usa_alternative_fuels_data_center,160120818.75335357,manual,no_comment
2034,2019,07_INA,occupancy_or_load,lcv,passengers_or_tonnes,road,freight,ice_g,all,yearly,national,['manually_inputted_data $ guess'],1,13.4,,,manually_inputted_data $ guess,1.0,manual,was_previously_0.365
2035,2019,07_INA,mileage,lcv,km_per_stock,road,freight,ice_g,all,yearly,national,['manually_inputted_data $ guess'],1,975000.0,,,manually_inputted_data $ guess,75000.0,single_datapoint,no_comment
2036,2019,07_INA,stocks,lcv,stocks,road,freight,ice_g,all,yearly,national,['ato  country_official_statistics $ iea_ev_explorer_no_data vehicle_dist_split ice_split'],1,38499154.3448282,,,ato  country_official_statistics $ iea_ev_explorer_no_data vehicle_dist_split ice_split,2933464.63384874,manual,no_comment
2037,2019,07_INA,average_age,lcv,age,road,freight,ice_g,all,yearly,national,['manually_inputted_data $ guess'],1,130.0,,,manually_inputted_data $ guess,10.0,single_datapoint,no_comment
2038,2019,07_INA,efficiency,lcv,km_per_pj,road,freight,ice_g,all,yearly,national,"['manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center', 'usa_alternative_fuels_data_center']",2,5152243357.323446,,,usa_alternative_fuels_data_center,160120818.75335357,manual,no_comment
2039,2020,07_INA,occupancy_or_load,lcv,passengers_or_tonnes,road,freight,ice_g,all,yearly,national,['manually_inputted_data $ guess'],1,13.4,,,manually_inputted_data $ guess,1.0,manual,was_previously_0.365
2040,2020,07_INA,stocks,lcv,stocks,road,freight,ice_g,all,yearly,national,['ato  country_official_statistics $ iea_ev_explorer_no_data vehicle_dist_split ice_split'],1,38499154.3448282,,,ato  country_official_statistics $ iea_ev_explorer_no_data vehicle_dist_split ice_split,3186874.8013070724,manual,no_comment
2041,2020,07_INA,mileage,lcv,km_per_stock,road,freight,ice_g,all,yearly,national,['manually_inputted_data $ guess'],1,975000.0,,,manually_inputted_data $ guess,75000.0,single_datapoint,no_comment
2042,2020,07_INA,average_age,lcv,age,road,freight,ice_g,all,yearly,national,['manually_inputted_data $ guess'],1,130.0,,,manually_inputted_data $ guess,10.0,single_datapoint,no_comment
2043,2020,07_INA,efficiency,lcv,km_per_pj,road,freight,ice_g,all,yearly,national,"['manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center', 'usa_alternative_fuels_data_center']",2,5152243357.323446,,,usa_alternative_fuels_data_center,160120818.75335357,manual,no_comment
2044,2021,07_INA,mileage,lcv,km_per_stock,road,freight,ice_g,all,yearly,national,['manually_inputted_data $ guess'],1,975000.0,,,manually_inputted_data $ guess,75000.0,single_datapoint,no_comment
2045,2021,07_INA,occupancy_or_load,lcv,passengers_or_tonnes,road,freight,ice_g,all,yearly,national,['manually_inputted_data $ guess'],1,13.4,,,manually_inputted_data $ guess,1.0,manual,was_previously_0.365
2046,2021,07_INA,average_age,lcv,age,road,freight,ice_g,all,yearly,national,['manually_inputted_data $ guess'],1,130.0,,,manually_inputted_data $ guess,10.0,single_datapoint,no_comment
2047,2021,07_INA,efficiency,lcv,km_per_pj,road,freight,ice_g,all,yearly,national,"['manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center', 'usa_alternative_fuels_data_center']",2,5152243357.323446,,,usa_alternative_fuels_data_center,160120818.75335357,manual,no_comment
2048,2022,07_INA,mileage,lcv,km_per_stock,road,freight,ice_g,all,yearly,national,['manually_inputted_data $ guess'],1,975000.0,,,manually_inputted_data $ guess,75000.0,single_datapoint,no_comment
2049,2022,07_INA,occupancy_or_load,lcv,passengers_or_tonnes,road,freight,ice_g,all,yearly,national,['manually_inputted_data $ guess'],1,13.4,,,manually_inputted_data $ guess,1.0,manual,was_previously_0.365
2050,2022,07_INA,average_age,lcv,age,road,freight,ice_g,all,yearly,national,['manually_inputted_data $ guess'],1,130.0,,,manually_inputted_data $ guess,10.0,single_datapoint,no_comment
2051,2022,07_INA,efficiency,lcv,km_per_pj,road,freight,ice_g,all,yearly,national,"['manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center', 'usa_alternative_fuels_data_center']",2,5152243357.323446,,,usa_alternative_fuels_data_center,160120818.75335357,manual,no_comment
2052,2010,07_INA,occupancy_or_load,lcv,passengers_or_tonnes,road,freight,lpg,all,yearly,national,['manually_inputted_data $ guess'],1,13.4,,,manually_inputted_data $ guess,1.0,manual,was_previously_0.365
2053,2010,07_INA,mileage,lcv,km_per_stock,road,freight,lpg,all,yearly,national,['manually_inputted_data $ guess'],1,975000.0,,,manually_inputted_data $ guess,75000.0,single_datapoint,no_comment
2054,2010,07_INA,average_age,lcv,age,road,freight,lpg,all,yearly,national,['manually_inputted_data $ guess'],1,130.0,,,manually_inputted_data $ guess,10.0,single_datapoint,no_comment
2055,2010,07_INA,efficiency,lcv,km_per_pj,road,freight,lpg,all,yearly,national,"['manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center', 'usa_alternative_fuels_data_center']",2,6054320027.960958,,,usa_alternative_fuels_data_center,229511331.87931597,manual,no_comment
2056,2011,07_INA,occupancy_or_load,lcv,passengers_or_tonnes,road,freight,lpg,all,yearly,national,['manually_inputted_data $ guess'],1,13.4,,,manually_inputted_data $ guess,1.0,manual,was_previously_0.365
2057,2011,07_INA,mileage,lcv,km_per_stock,road,freight,lpg,all,yearly,national,['manually_inputted_data $ guess'],1,975000.0,,,manually_inputted_data $ guess,75000.0,single_datapoint,no_comment
2058,2011,07_INA,average_age,lcv,age,road,freight,lpg,all,yearly,national,['manually_inputted_data $ guess'],1,130.0,,,manually_inputted_data $ guess,10.0,single_datapoint,no_comment
2059,2011,07_INA,efficiency,lcv,km_per_pj,road,freight,lpg,all,yearly,national,"['manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center', 'usa_alternative_fuels_data_center']",2,6054320027.960958,,,usa_alternative_fuels_data_center,229511331.87931597,manual,no_comment
2060,2012,07_INA,occupancy_or_load,lcv,passengers_or_tonnes,road,freight,lpg,all,yearly,national,['manually_inputted_data $ guess'],1,13.4,,,manually_inputted_data $ guess,1.0,manual,was_previously_0.365
2061,2012,07_INA,mileage,lcv,km_per_stock,road,freight,lpg,all,yearly,national,['manually_inputted_data $ guess'],1,975000.0,,,manually_inputted_data $ guess,75000.0,single_datapoint,no_comment
2062,2012,07_INA,average_age,lcv,age,road,freight,lpg,all,yearly,national,['manually_inputted_data $ guess'],1,130.0,,,manually_inputted_data $ guess,10.0,single_datapoint,no_comment
2063,2012,07_INA,efficiency,lcv,km_per_pj,road,freight,lpg,all,yearly,national,"['manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center', 'usa_alternative_fuels_data_center']",2,6054320027.960958,,,usa_alternative_fuels_data_center,229511331.87931597,manual,no_comment
2064,2013,07_INA,occupancy_or_load,lcv,passengers_or_tonnes,road,freight,lpg,all,yearly,national,['manually_inputted_data $ guess'],1,13.4,,,manually_inputted_data $ guess,1.0,manual,was_previously_0.365
2065,2013,07_INA,mileage,lcv,km_per_stock,road,freight,lpg,all,yearly,national,['manually_inputted_data $ guess'],1,975000.0,,,manually_inputted_data $ guess,75000.0,single_datapoint,no_comment
2066,2013,07_INA,average_age,lcv,age,road,freight,lpg,all,yearly,national,['manually_inputted_data $ guess'],1,130.0,,,manually_inputted_data $ guess,10.0,single_datapoint,no_comment
2067,2013,07_INA,efficiency,lcv,km_per_pj,road,freight,lpg,all,yearly,national,"['manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center', 'usa_alternative_fuels_data_center']",2,6054320027.960958,,,usa_alternative_fuels_data_center,229511331.87931597,manual,no_comment
2068,2014,07_INA,occupancy_or_load,lcv,passengers_or_tonnes,road,freight,lpg,all,yearly,national,['manually_inputted_data $ guess'],1,13.4,,,manually_inputted_data $ guess,1.0,manual,was_previously_0.365
2069,2014,07_INA,mileage,lcv,km_per_stock,road,freight,lpg,all,yearly,national,['manually_inputted_data $ guess'],1,975000.0,,,manually_inputted_data $ guess,75000.0,single_datapoint,no_comment
2070,2014,07_INA,average_age,lcv,age,road,freight,lpg,all,yearly,national,['manually_inputted_data $ guess'],1,130.0,,,manually_inputted_data $ guess,10.0,single_datapoint,no_comment
2071,2014,07_INA,efficiency,lcv,km_per_pj,road,freight,lpg,all,yearly,national,"['manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center', 'usa_alternative_fuels_data_center']",2,6054320027.960958,,,usa_alternative_fuels_data_center,229511331.87931597,manual,no_comment
2072,2015,07_INA,occupancy_or_load,lcv,passengers_or_tonnes,road,freight,lpg,all,yearly,national,['manually_inputted_data $ guess'],1,13.4,,,manually_inputted_data $ guess,1.0,manual,was_previously_0.365
2073,2015,07_INA,mileage,lcv,km_per_stock,road,freight,lpg,all,yearly,national,['manually_inputted_data $ guess'],1,975000.0,,,manually_inputted_data $ guess,75000.0,single_datapoint,no_comment
2074,2015,07_INA,average_age,lcv,age,road,freight,lpg,all,yearly,national,['manually_inputted_data $ guess'],1,130.0,,,manually_inputted_data $ guess,10.0,single_datapoint,no_comment
2075,2015,07_INA,efficiency,lcv,km_per_pj,road,freight,lpg,all,yearly,national,"['manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center', 'usa_alternative_fuels_data_center']",2,6054320027.960958,,,usa_alternative_fuels_data_center,229511331.87931597,manual,no_comment
2076,2016,07_INA,occupancy_or_load,lcv,passengers_or_tonnes,road,freight,lpg,all,yearly,national,['manually_inputted_data $ guess'],1,13.4,,,manually_inputted_data $ guess,1.0,manual,was_previously_0.365
2077,2016,07_INA,mileage,lcv,km_per_stock,road,freight,lpg,all,yearly,national,['manually_inputted_data $ guess'],1,975000.0,,,manually_inputted_data $ guess,75000.0,single_datapoint,no_comment
2078,2016,07_INA,average_age,lcv,age,road,freight,lpg,all,yearly,national,['manually_inputted_data $ guess'],1,130.0,,,manually_inputted_data $ guess,10.0,single_datapoint,no_comment
2079,2016,07_INA,efficiency,lcv,km_per_pj,road,freight,lpg,all,yearly,national,"['manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center', 'usa_alternative_fuels_data_center']",2,6054320027.960958,,,usa_alternative_fuels_data_center,229511331.87931597,manual,no_comment
2080,2017,07_INA,occupancy_or_load,lcv,passengers_or_tonnes,road,freight,lpg,all,yearly,national,"['8th_-_new_vtypes_and_drives $ reference', 'manually_inputted_data $ guess']",2,13.4,,,manually_inputted_data $ guess,1.0,manual,was_previously_0.365
2081,2017,07_INA,stocks,lcv,stocks,road,freight,lpg,all,yearly,national,['8th_-_new_vtypes_and_drives $ reference'],1,0.0,,,8th_-_new_vtypes_and_drives $ reference,0.0,single_datapoint,no_comment
2082,2017,07_INA,average_age,lcv,age,road,freight,lpg,all,yearly,national,['manually_inputted_data $ guess'],1,130.0,,,manually_inputted_data $ guess,10.0,single_datapoint,no_comment
2083,2017,07_INA,mileage,lcv,km_per_stock,road,freight,lpg,all,yearly,national,['manually_inputted_data $ guess'],1,975000.0,,,manually_inputted_data $ guess,75000.0,single_datapoint,no_comment
2084,2017,07_INA,efficiency,lcv,km_per_pj,road,freight,lpg,all,yearly,national,"['manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center', 'usa_alternative_fuels_data_center']",2,6054320027.960958,,,usa_alternative_fuels_data_center,229511331.87931597,manual,no_comment
2085,2018,07_INA,occupancy_or_load,lcv,passengers_or_tonnes,road,freight,lpg,all,yearly,national,['manually_inputted_data $ guess'],1,13.4,,,manually_inputted_data $ guess,1.0,manual,was_previously_0.365
2086,2018,07_INA,mileage,lcv,km_per_stock,road,freight,lpg,all,yearly,national,['manually_inputted_data $ guess'],1,975000.0,,,manually_inputted_data $ guess,75000.0,single_datapoint,no_comment
2087,2018,07_INA,average_age,lcv,age,road,freight,lpg,all,yearly,national,['manually_inputted_data $ guess'],1,130.0,,,manually_inputted_data $ guess,10.0,single_datapoint,no_comment
2088,2018,07_INA,efficiency,lcv,km_per_pj,road,freight,lpg,all,yearly,national,"['manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center', 'usa_alternative_fuels_data_center']",2,6054320027.960958,,,usa_alternative_fuels_data_center,229511331.87931597,manual,no_comment
2089,2019,07_INA,occupancy_or_load,lcv,passengers_or_tonnes,road,freight,lpg,all,yearly,national,['manually_inputted_data $ guess'],1,13.4,,,manually_inputted_data $ guess,1.0,manual,was_previously_0.365
2090,2019,07_INA,mileage,lcv,km_per_stock,road,freight,lpg,all,yearly,national,['manually_inputted_data $ guess'],1,975000.0,,,manually_inputted_data $ guess,75000.0,single_datapoint,no_comment
2091,2019,07_INA,average_age,lcv,age,road,freight,lpg,all,yearly,national,['manually_inputted_data $ guess'],1,130.0,,,manually_inputted_data $ guess,10.0,single_datapoint,no_comment
2092,2019,07_INA,efficiency,lcv,km_per_pj,road,freight,lpg,all,yearly,national,"['manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center', 'usa_alternative_fuels_data_center']",2,6054320027.960958,,,usa_alternative_fuels_data_center,229511331.87931597,manual,no_comment
2093,2020,07_INA,occupancy_or_load,lcv,passengers_or_tonnes,road,freight,lpg,all,yearly,national,['manually_inputted_data $ guess'],1,13.4,,,manually_inputted_data $ guess,1.0,manual,was_previously_0.365
2094,2020,07_INA,mileage,lcv,km_per_stock,road,freight,lpg,all,yearly,national,['manually_inputted_data $ guess'],1,975000.0,,,manually_inputted_data $ guess,75000.0,single_datapoint,no_comment
2095,2020,07_INA,average_age,lcv,age,road,freight,lpg,all,yearly,national,['manually_inputted_data $ guess'],1,130.0,,,manually_inputted_data $ guess,10.0,single_datapoint,no_comment
2096,2020,07_INA,efficiency,lcv,km_per_pj,road,freight,lpg,all,yearly,national,"['manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center', 'usa_alternative_fuels_data_center']",2,6054320027.960958,,,usa_alternative_fuels_data_center,229511331.87931597,manual,no_comment
2097,2021,07_INA,mileage,lcv,km_per_stock,road,freight,lpg,all,yearly,national,['manually_inputted_data $ guess'],1,975000.0,,,manually_inputted_data $ guess,75000.0,single_datapoint,no_comment
2098,2021,07_INA,occupancy_or_load,lcv,passengers_or_tonnes,road,freight,lpg,all,yearly,national,['manually_inputted_data $ guess'],1,13.4,,,manually_inputted_data $ guess,1.0,manual,was_previously_0.365
2099,2021,07_INA,average_age,lcv,age,road,freight,lpg,all,yearly,national,['manually_inputted_data $ guess'],1,130.0,,,manually_inputted_data $ guess,10.0,single_datapoint,no_comment
2100,2021,07_INA,efficiency,lcv,km_per_pj,road,freight,lpg,all,yearly,national,"['manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center', 'usa_alternative_fuels_data_center']",2,6054320027.960958,,,usa_alternative_fuels_data_center,229511331.87931597,manual,no_comment
2101,2022,07_INA,mileage,lcv,km_per_stock,road,freight,lpg,all,yearly,national,['manually_inputted_data $ guess'],1,975000.0,,,manually_inputted_data $ guess,75000.0,single_datapoint,no_comment
2102,2022,07_INA,occupancy_or_load,lcv,passengers_or_tonnes,road,freight,lpg,all,yearly,national,['manually_inputted_data $ guess'],1,13.4,,,manually_inputted_data $ guess,1.0,manual,was_previously_0.365
