,Date,Economy,Measure,Vehicle Type,Unit,Medium,Transport Type,Drive,Fuel_Type,Frequency,Scope,level_0,index,Final_dataset_selection_method,Value,Dataset
2730,2016-12-31,05_PRC,Energy,,PJ,air,freight,,,Yearly,National,,7284.0,not enough values to interpolate,,
2731,2017-12-31,05_PRC,Energy,,PJ,air,freight,,,Yearly,National,,8461.0,Manual,30.97754625049356,Energy_non_road_est $ EGEDA/8th_ref
2732,2018-12-31,05_PRC,Energy,,PJ,air,freight,,,Yearly,National,,9638.0,not enough values to interpolate,,
2733,2019-12-31,05_PRC,Energy,,PJ,air,freight,,,Yearly,National,,10815.0,not enough values to interpolate,,
2734,2020-12-31,05_PRC,Energy,,PJ,air,freight,,,Yearly,National,,11992.0,not enough values to interpolate,,
2735,2021-12-31,05_PRC,Energy,,PJ,air,freight,,,Yearly,National,,13169.0,not enough values to interpolate,,
2736,2010-12-31,05_PRC,Energy,,PJ,air,passenger,,,Yearly,National,,223.0,not enough values to interpolate,,
2737,2011-12-31,05_PRC,Energy,,PJ,air,passenger,,,Yearly,National,,1400.0,not enough values to interpolate,,
2738,2012-12-31,05_PRC,Energy,,PJ,air,passenger,,,Yearly,National,,2577.0,not enough values to interpolate,,
2739,2013-12-31,05_PRC,Energy,,PJ,air,passenger,,,Yearly,National,,3754.0,not enough values to interpolate,,
2740,2014-12-31,05_PRC,Energy,,PJ,air,passenger,,,Yearly,National,,4931.0,not enough values to interpolate,,
2741,2015-12-31,05_PRC,Energy,,PJ,air,passenger,,,Yearly,National,,6108.0,not enough values to interpolate,,
2742,2016-12-31,05_PRC,Energy,,PJ,air,passenger,,,Yearly,National,,7285.0,not enough values to interpolate,,
2743,2017-12-31,05_PRC,Energy,,PJ,air,passenger,,,Yearly,National,,8462.0,Manual,1131.9743148535065,Energy_non_road_est $ EGEDA/8th_ref
2744,2018-12-31,05_PRC,Energy,,PJ,air,passenger,,,Yearly,National,,9639.0,not enough values to interpolate,,
2745,2019-12-31,05_PRC,Energy,,PJ,air,passenger,,,Yearly,National,,10816.0,not enough values to interpolate,,
2746,2020-12-31,05_PRC,Energy,,PJ,air,passenger,,,Yearly,National,,11993.0,not enough values to interpolate,,
2747,2021-12-31,05_PRC,Energy,,PJ,air,passenger,,,Yearly,National,,13170.0,not enough values to interpolate,,
2748,2010-12-31,05_PRC,Energy,,PJ,rail,freight,,,Yearly,National,,224.0,not enough values to interpolate,,
2749,2011-12-31,05_PRC,Energy,,PJ,rail,freight,,,Yearly,National,,1401.0,not enough values to interpolate,,
2750,2012-12-31,05_PRC,Energy,,PJ,rail,freight,,,Yearly,National,,2578.0,not enough values to interpolate,,
2751,2013-12-31,05_PRC,Energy,,PJ,rail,freight,,,Yearly,National,,3755.0,not enough values to interpolate,,
2752,2014-12-31,05_PRC,Energy,,PJ,rail,freight,,,Yearly,National,,4932.0,not enough values to interpolate,,
2753,2015-12-31,05_PRC,Energy,,PJ,rail,freight,,,Yearly,National,,6109.0,not enough values to interpolate,,
2754,2016-12-31,05_PRC,Energy,,PJ,rail,freight,,,Yearly,National,,7286.0,not enough values to interpolate,,
2755,2017-12-31,05_PRC,Energy,,PJ,rail,freight,,,Yearly,National,,8463.0,Manual,364.1096931074639,Energy_non_road_est $ EGEDA/8th_ref
2756,2018-12-31,05_PRC,Energy,,PJ,rail,freight,,,Yearly,National,,9640.0,not enough values to interpolate,,
2757,2019-12-31,05_PRC,Energy,,PJ,rail,freight,,,Yearly,National,,10817.0,not enough values to interpolate,,
2758,2020-12-31,05_PRC,Energy,,PJ,rail,freight,,,Yearly,National,,11994.0,not enough values to interpolate,,
2759,2021-12-31,05_PRC,Energy,,PJ,rail,freight,,,Yearly,National,,13171.0,not enough values to interpolate,,
2760,2010-12-31,05_PRC,Energy,,PJ,rail,passenger,,,Yearly,National,,225.0,not enough values to interpolate,,
2761,2011-12-31,05_PRC,Energy,,PJ,rail,passenger,,,Yearly,National,,1402.0,not enough values to interpolate,,
2762,2012-12-31,05_PRC,Energy,,PJ,rail,passenger,,,Yearly,National,,2579.0,not enough values to interpolate,,
2763,2013-12-31,05_PRC,Energy,,PJ,rail,passenger,,,Yearly,National,,3756.0,not enough values to interpolate,,
2764,2014-12-31,05_PRC,Energy,,PJ,rail,passenger,,,Yearly,National,,4933.0,not enough values to interpolate,,
2765,2015-12-31,05_PRC,Energy,,PJ,rail,passenger,,,Yearly,National,,6110.0,not enough values to interpolate,,
2766,2016-12-31,05_PRC,Energy,,PJ,rail,passenger,,,Yearly,National,,7287.0,not enough values to interpolate,,
2767,2017-12-31,05_PRC,Energy,,PJ,rail,passenger,,,Yearly,National,,8464.0,Manual,202.3774102665497,Energy_non_road_est $ EGEDA/8th_ref
2768,2018-12-31,05_PRC,Energy,,PJ,rail,passenger,,,Yearly,National,,9641.0,not enough values to interpolate,,
2769,2019-12-31,05_PRC,Energy,,PJ,rail,passenger,,,Yearly,National,,10818.0,not enough values to interpolate,,
2770,2020-12-31,05_PRC,Energy,,PJ,rail,passenger,,,Yearly,National,,11995.0,not enough values to interpolate,,
2771,2021-12-31,05_PRC,Energy,,PJ,rail,passenger,,,Yearly,National,,13172.0,not enough values to interpolate,,
2772,2010-12-31,05_PRC,Energy,,PJ,ship,freight,,,Yearly,National,,226.0,not enough values to interpolate,,
2773,2011-12-31,05_PRC,Energy,,PJ,ship,freight,,,Yearly,National,,1403.0,not enough values to interpolate,,
2774,2012-12-31,05_PRC,Energy,,PJ,ship,freight,,,Yearly,National,,2580.0,not enough values to interpolate,,
2775,2013-12-31,05_PRC,Energy,,PJ,ship,freight,,,Yearly,National,,3757.0,not enough values to interpolate,,
2776,2014-12-31,05_PRC,Energy,,PJ,ship,freight,,,Yearly,National,,4934.0,not enough values to interpolate,,
2777,2015-12-31,05_PRC,Energy,,PJ,ship,freight,,,Yearly,National,,6111.0,not enough values to interpolate,,
2778,2016-12-31,05_PRC,Energy,,PJ,ship,freight,,,Yearly,National,,7288.0,not enough values to interpolate,,
2779,2017-12-31,05_PRC,Energy,,PJ,ship,freight,,,Yearly,National,,8465.0,Manual,1291.0369338617936,Energy_non_road_est $ EGEDA/8th_ref
2780,2018-12-31,05_PRC,Energy,,PJ,ship,freight,,,Yearly,National,,9642.0,not enough values to interpolate,,
2781,2019-12-31,05_PRC,Energy,,PJ,ship,freight,,,Yearly,National,,10819.0,not enough values to interpolate,,
2782,2020-12-31,05_PRC,Energy,,PJ,ship,freight,,,Yearly,National,,11996.0,not enough values to interpolate,,
2783,2021-12-31,05_PRC,Energy,,PJ,ship,freight,,,Yearly,National,,13173.0,not enough values to interpolate,,
2784,2010-12-31,05_PRC,Stocks,bus,Stocks,road,passenger,bev,,Yearly,National,,227.0,not enough values to interpolate,,
2785,2011-12-31,05_PRC,Stocks,bus,Stocks,road,passenger,bev,,Yearly,National,,1404.0,not enough values to interpolate,,
2786,2012-12-31,05_PRC,Stocks,bus,Stocks,road,passenger,bev,,Yearly,National,,2581.0,not enough values to interpolate,,
2787,2013-12-31,05_PRC,Stocks,bus,Stocks,road,passenger,bev,,Yearly,National,,3758.0,not enough values to interpolate,,
2788,2014-12-31,05_PRC,Stocks,bus,Stocks,road,passenger,bev,,Yearly,National,,4935.0,not enough values to interpolate,,
2789,2015-12-31,05_PRC,Stocks,bus,Stocks,road,passenger,bev,,Yearly,National,,6112.0,not enough values to interpolate,,
2790,2016-12-31,05_PRC,Stocks,bus,Stocks,road,passenger,bev,,Yearly,National,,7289.0,not enough values to interpolate,,
2791,2017-12-31,05_PRC,Stocks,bus,Stocks,road,passenger,bev,,Yearly,National,,8466.0,Manual,43824.086644564384,BusEv_est $ 8th/IeaEv
2792,2018-12-31,05_PRC,Stocks,bus,Stocks,road,passenger,bev,,Yearly,National,,9643.0,not enough values to interpolate,,
2793,2019-12-31,05_PRC,Stocks,bus,Stocks,road,passenger,bev,,Yearly,National,,10820.0,not enough values to interpolate,,
2794,2020-12-31,05_PRC,Stocks,bus,Stocks,road,passenger,bev,,Yearly,National,,11997.0,not enough values to interpolate,,
2795,2021-12-31,05_PRC,Stocks,bus,Stocks,road,passenger,bev,,Yearly,National,,13174.0,not enough values to interpolate,,
2796,2010-12-31,05_PRC,Stocks,bus,Stocks,road,passenger,cng,,Yearly,National,,228.0,not enough values to interpolate,,
2797,2011-12-31,05_PRC,Stocks,bus,Stocks,road,passenger,cng,,Yearly,National,,1405.0,not enough values to interpolate,,
2798,2012-12-31,05_PRC,Stocks,bus,Stocks,road,passenger,cng,,Yearly,National,,2582.0,not enough values to interpolate,,
2799,2013-12-31,05_PRC,Stocks,bus,Stocks,road,passenger,cng,,Yearly,National,,3759.0,not enough values to interpolate,,
2800,2014-12-31,05_PRC,Stocks,bus,Stocks,road,passenger,cng,,Yearly,National,,4936.0,not enough values to interpolate,,
2801,2015-12-31,05_PRC,Stocks,bus,Stocks,road,passenger,cng,,Yearly,National,,6113.0,not enough values to interpolate,,
2802,2016-12-31,05_PRC,Stocks,bus,Stocks,road,passenger,cng,,Yearly,National,,7290.0,not enough values to interpolate,,
2803,2017-12-31,05_PRC,Stocks,bus,Stocks,road,passenger,cng,,Yearly,National,,8467.0,Manual,188615.58347848893,BusEv_est $ 8th/IeaEv
2804,2018-12-31,05_PRC,Stocks,bus,Stocks,road,passenger,cng,,Yearly,National,,9644.0,not enough values to interpolate,,
2805,2019-12-31,05_PRC,Stocks,bus,Stocks,road,passenger,cng,,Yearly,National,,10821.0,not enough values to interpolate,,
2806,2020-12-31,05_PRC,Stocks,bus,Stocks,road,passenger,cng,,Yearly,National,,11998.0,not enough values to interpolate,,
2807,2021-12-31,05_PRC,Stocks,bus,Stocks,road,passenger,cng,,Yearly,National,,13175.0,not enough values to interpolate,,
2808,2010-12-31,05_PRC,Stocks,bus,Stocks,road,passenger,d,,Yearly,National,,229.0,not enough values to interpolate,,
2809,2011-12-31,05_PRC,Stocks,bus,Stocks,road,passenger,d,,Yearly,National,,1406.0,not enough values to interpolate,,
2810,2012-12-31,05_PRC,Stocks,bus,Stocks,road,passenger,d,,Yearly,National,,2583.0,not enough values to interpolate,,
2811,2013-12-31,05_PRC,Stocks,bus,Stocks,road,passenger,d,,Yearly,National,,3760.0,not enough values to interpolate,,
2812,2014-12-31,05_PRC,Stocks,bus,Stocks,road,passenger,d,,Yearly,National,,4937.0,not enough values to interpolate,,
2813,2015-12-31,05_PRC,Stocks,bus,Stocks,road,passenger,d,,Yearly,National,,6114.0,not enough values to interpolate,,
2814,2016-12-31,05_PRC,Stocks,bus,Stocks,road,passenger,d,,Yearly,National,,7291.0,not enough values to interpolate,,
2815,2017-12-31,05_PRC,Stocks,bus,Stocks,road,passenger,d,,Yearly,National,,8468.0,Manual,240924.79274534225,BusEv_est $ 8th/IeaEv
2816,2018-12-31,05_PRC,Stocks,bus,Stocks,road,passenger,d,,Yearly,National,,9645.0,not enough values to interpolate,,
2817,2019-12-31,05_PRC,Stocks,bus,Stocks,road,passenger,d,,Yearly,National,,10822.0,not enough values to interpolate,,
2818,2020-12-31,05_PRC,Stocks,bus,Stocks,road,passenger,d,,Yearly,National,,11999.0,not enough values to interpolate,,
2819,2021-12-31,05_PRC,Stocks,bus,Stocks,road,passenger,d,,Yearly,National,,13176.0,not enough values to interpolate,,
2820,2010-12-31,05_PRC,Stocks,bus,Stocks,road,passenger,g,,Yearly,National,,230.0,not enough values to interpolate,,
2821,2011-12-31,05_PRC,Stocks,bus,Stocks,road,passenger,g,,Yearly,National,,1407.0,not enough values to interpolate,,
2822,2012-12-31,05_PRC,Stocks,bus,Stocks,road,passenger,g,,Yearly,National,,2584.0,not enough values to interpolate,,
2823,2013-12-31,05_PRC,Stocks,bus,Stocks,road,passenger,g,,Yearly,National,,3761.0,not enough values to interpolate,,
2824,2014-12-31,05_PRC,Stocks,bus,Stocks,road,passenger,g,,Yearly,National,,4938.0,not enough values to interpolate,,
2825,2015-12-31,05_PRC,Stocks,bus,Stocks,road,passenger,g,,Yearly,National,,6115.0,not enough values to interpolate,,
2826,2016-12-31,05_PRC,Stocks,bus,Stocks,road,passenger,g,,Yearly,National,,7292.0,not enough values to interpolate,,
2827,2017-12-31,05_PRC,Stocks,bus,Stocks,road,passenger,g,,Yearly,National,,8469.0,Manual,107779.933376441,BusEv_est $ 8th/IeaEv
2828,2018-12-31,05_PRC,Stocks,bus,Stocks,road,passenger,g,,Yearly,National,,9646.0,not enough values to interpolate,,
2829,2019-12-31,05_PRC,Stocks,bus,Stocks,road,passenger,g,,Yearly,National,,10823.0,not enough values to interpolate,,
2830,2020-12-31,05_PRC,Stocks,bus,Stocks,road,passenger,g,,Yearly,National,,12000.0,not enough values to interpolate,,
2831,2021-12-31,05_PRC,Stocks,bus,Stocks,road,passenger,g,,Yearly,National,,13177.0,not enough values to interpolate,,
2832,2010-12-31,05_PRC,Stocks,bus,Stocks,road,passenger,lpg,,Yearly,National,,231.0,not enough values to interpolate,,
2833,2011-12-31,05_PRC,Stocks,bus,Stocks,road,passenger,lpg,,Yearly,National,,1408.0,not enough values to interpolate,,
2834,2012-12-31,05_PRC,Stocks,bus,Stocks,road,passenger,lpg,,Yearly,National,,2585.0,not enough values to interpolate,,
2835,2013-12-31,05_PRC,Stocks,bus,Stocks,road,passenger,lpg,,Yearly,National,,3762.0,not enough values to interpolate,,
2836,2014-12-31,05_PRC,Stocks,bus,Stocks,road,passenger,lpg,,Yearly,National,,4939.0,not enough values to interpolate,,
2837,2015-12-31,05_PRC,Stocks,bus,Stocks,road,passenger,lpg,,Yearly,National,,6116.0,not enough values to interpolate,,
2838,2016-12-31,05_PRC,Stocks,bus,Stocks,road,passenger,lpg,,Yearly,National,,7293.0,not enough values to interpolate,,
2839,2017-12-31,05_PRC,Stocks,bus,Stocks,road,passenger,lpg,,Yearly,National,,8470.0,Manual,26945.21670068264,BusEv_est $ 8th/IeaEv
2840,2018-12-31,05_PRC,Stocks,bus,Stocks,road,passenger,lpg,,Yearly,National,,9647.0,not enough values to interpolate,,
2841,2019-12-31,05_PRC,Stocks,bus,Stocks,road,passenger,lpg,,Yearly,National,,10824.0,not enough values to interpolate,,
2842,2020-12-31,05_PRC,Stocks,bus,Stocks,road,passenger,lpg,,Yearly,National,,12001.0,not enough values to interpolate,,
2843,2021-12-31,05_PRC,Stocks,bus,Stocks,road,passenger,lpg,,Yearly,National,,13178.0,not enough values to interpolate,,
2844,2010-12-31,05_PRC,Stocks,ht,Stocks,road,freight,bev,,Yearly,National,,232.0,not enough values to interpolate,,
2845,2011-12-31,05_PRC,Stocks,ht,Stocks,road,freight,bev,,Yearly,National,,1409.0,not enough values to interpolate,,
2846,2012-12-31,05_PRC,Stocks,ht,Stocks,road,freight,bev,,Yearly,National,,2586.0,not enough values to interpolate,,
2847,2013-12-31,05_PRC,Stocks,ht,Stocks,road,freight,bev,,Yearly,National,,3763.0,not enough values to interpolate,,
2848,2014-12-31,05_PRC,Stocks,ht,Stocks,road,freight,bev,,Yearly,National,,4940.0,not enough values to interpolate,,
2849,2015-12-31,05_PRC,Stocks,ht,Stocks,road,freight,bev,,Yearly,National,,6117.0,not enough values to interpolate,,
2850,2016-12-31,05_PRC,Stocks,ht,Stocks,road,freight,bev,,Yearly,National,,7294.0,not enough values to interpolate,,
2851,2017-12-31,05_PRC,Stocks,ht,Stocks,road,freight,bev,,Yearly,National,,8471.0,Manual,4356.488783442968,VTypeATO_est $ 8th/ATO
2852,2018-12-31,05_PRC,Stocks,ht,Stocks,road,freight,bev,,Yearly,National,,9648.0,not enough values to interpolate,,
2853,2019-12-31,05_PRC,Stocks,ht,Stocks,road,freight,bev,,Yearly,National,,10825.0,not enough values to interpolate,,
2854,2020-12-31,05_PRC,Stocks,ht,Stocks,road,freight,bev,,Yearly,National,,12002.0,not enough values to interpolate,,
2855,2021-12-31,05_PRC,Stocks,ht,Stocks,road,freight,bev,,Yearly,National,,13179.0,not enough values to interpolate,,
2856,2010-12-31,05_PRC,Stocks,ht,Stocks,road,freight,cng,,Yearly,National,,233.0,not enough values to interpolate,,
2857,2011-12-31,05_PRC,Stocks,ht,Stocks,road,freight,cng,,Yearly,National,,1410.0,not enough values to interpolate,,
2858,2012-12-31,05_PRC,Stocks,ht,Stocks,road,freight,cng,,Yearly,National,,2587.0,not enough values to interpolate,,
2859,2013-12-31,05_PRC,Stocks,ht,Stocks,road,freight,cng,,Yearly,National,,3764.0,not enough values to interpolate,,
2860,2014-12-31,05_PRC,Stocks,ht,Stocks,road,freight,cng,,Yearly,National,,4941.0,not enough values to interpolate,,
2861,2015-12-31,05_PRC,Stocks,ht,Stocks,road,freight,cng,,Yearly,National,,6118.0,not enough values to interpolate,,
2862,2016-12-31,05_PRC,Stocks,ht,Stocks,road,freight,cng,,Yearly,National,,7295.0,not enough values to interpolate,,
2863,2017-12-31,05_PRC,Stocks,ht,Stocks,road,freight,cng,,Yearly,National,,8472.0,Manual,85907.5951391396,VTypeATO_est $ 8th/ATO
2864,2018-12-31,05_PRC,Stocks,ht,Stocks,road,freight,cng,,Yearly,National,,9649.0,not enough values to interpolate,,
2865,2019-12-31,05_PRC,Stocks,ht,Stocks,road,freight,cng,,Yearly,National,,10826.0,not enough values to interpolate,,
2866,2020-12-31,05_PRC,Stocks,ht,Stocks,road,freight,cng,,Yearly,National,,12003.0,not enough values to interpolate,,
2867,2021-12-31,05_PRC,Stocks,ht,Stocks,road,freight,cng,,Yearly,National,,13180.0,not enough values to interpolate,,
2868,2010-12-31,05_PRC,Stocks,ht,Stocks,road,freight,d,,Yearly,National,,234.0,not enough values to interpolate,,
2869,2011-12-31,05_PRC,Stocks,ht,Stocks,road,freight,d,,Yearly,National,,1411.0,not enough values to interpolate,,
2870,2012-12-31,05_PRC,Stocks,ht,Stocks,road,freight,d,,Yearly,National,,2588.0,not enough values to interpolate,,
2871,2013-12-31,05_PRC,Stocks,ht,Stocks,road,freight,d,,Yearly,National,,3765.0,not enough values to interpolate,,
2872,2014-12-31,05_PRC,Stocks,ht,Stocks,road,freight,d,,Yearly,National,,4942.0,not enough values to interpolate,,
2873,2015-12-31,05_PRC,Stocks,ht,Stocks,road,freight,d,,Yearly,National,,6119.0,not enough values to interpolate,,
2874,2016-12-31,05_PRC,Stocks,ht,Stocks,road,freight,d,,Yearly,National,,7296.0,not enough values to interpolate,,
2875,2017-12-31,05_PRC,Stocks,ht,Stocks,road,freight,d,,Yearly,National,,8473.0,Manual,6532007.241142543,VTypeATO_est $ 8th/ATO
2876,2018-12-31,05_PRC,Stocks,ht,Stocks,road,freight,d,,Yearly,National,,9650.0,not enough values to interpolate,,
2877,2019-12-31,05_PRC,Stocks,ht,Stocks,road,freight,d,,Yearly,National,,10827.0,not enough values to interpolate,,
2878,2020-12-31,05_PRC,Stocks,ht,Stocks,road,freight,d,,Yearly,National,,12004.0,not enough values to interpolate,,
2879,2021-12-31,05_PRC,Stocks,ht,Stocks,road,freight,d,,Yearly,National,,13181.0,not enough values to interpolate,,
2880,2010-12-31,05_PRC,Stocks,ht,Stocks,road,freight,lpg,,Yearly,National,,235.0,not enough values to interpolate,,
2881,2011-12-31,05_PRC,Stocks,ht,Stocks,road,freight,lpg,,Yearly,National,,1412.0,not enough values to interpolate,,
2882,2012-12-31,05_PRC,Stocks,ht,Stocks,road,freight,lpg,,Yearly,National,,2589.0,not enough values to interpolate,,
2883,2013-12-31,05_PRC,Stocks,ht,Stocks,road,freight,lpg,,Yearly,National,,3766.0,not enough values to interpolate,,
2884,2014-12-31,05_PRC,Stocks,ht,Stocks,road,freight,lpg,,Yearly,National,,4943.0,not enough values to interpolate,,
2885,2015-12-31,05_PRC,Stocks,ht,Stocks,road,freight,lpg,,Yearly,National,,6120.0,not enough values to interpolate,,
2886,2016-12-31,05_PRC,Stocks,ht,Stocks,road,freight,lpg,,Yearly,National,,7297.0,not enough values to interpolate,,
2887,2017-12-31,05_PRC,Stocks,ht,Stocks,road,freight,lpg,,Yearly,National,,8474.0,Manual,17181.71889659889,VTypeATO_est $ 8th/ATO
2888,2018-12-31,05_PRC,Stocks,ht,Stocks,road,freight,lpg,,Yearly,National,,9651.0,not enough values to interpolate,,
2889,2019-12-31,05_PRC,Stocks,ht,Stocks,road,freight,lpg,,Yearly,National,,10828.0,not enough values to interpolate,,
