date,economy,measure,vehicle_type,unit,medium,transport_type,drive,frequency,fuel,comment,scope,dataset,value
2017,06_HKC,stocks,car,stocks,road,passenger,ice_g,yearly,all,no_comment,national,8th_-_new_vtypes_and_drives $ reference,203315.76145313386
2017,06_HKC,stocks,car,stocks,road,passenger,ice_d,yearly,all,no_comment,national,8th_-_new_vtypes_and_drives $ reference,471245.23854686617
2017,07_INA,stocks,car,stocks,road,passenger,ice_g,yearly,all,no_comment,national,8th_-_new_vtypes_and_drives $ reference,5850158.680181364
2017,07_INA,stocks,car,stocks,road,passenger,ice_d,yearly,all,no_comment,national,8th_-_new_vtypes_and_drives $ reference,12723940.319818636
2017,10_MAS,stocks,car,stocks,road,passenger,ice_g,yearly,all,no_comment,national,8th_-_new_vtypes_and_drives $ reference,3930199.216480269
2017,10_MAS,stocks,car,stocks,road,passenger,ice_d,yearly,all,no_comment,national,8th_-_new_vtypes_and_drives $ reference,7898754.783519731
2017,15_RP,stocks,car,stocks,road,passenger,ice_g,yearly,all,no_comment,national,8th_-_new_vtypes_and_drives $ reference,468530.9955578445
2017,15_RP,stocks,car,stocks,road,passenger,ice_d,yearly,all,no_comment,national,8th_-_new_vtypes_and_drives $ reference,2719524.0044421554
2017,16_RUS,stocks,car,stocks,road,passenger,ice_g,yearly,all,no_comment,national,8th_-_new_vtypes_and_drives $ reference,15013727.552442985
2017,16_RUS,stocks,car,stocks,road,passenger,ice_d,yearly,all,no_comment,national,8th_-_new_vtypes_and_drives $ reference,32836206.447557013
2017,17_SIN,stocks,car,stocks,road,passenger,ice_g,yearly,all,no_comment,national,8th_-_new_vtypes_and_drives $ reference,182616.25987137452
2017,17_SIN,stocks,car,stocks,road,passenger,ice_d,yearly,all,no_comment,national,8th_-_new_vtypes_and_drives $ reference,461899.74012862553
2017,18_CT,stocks,car,stocks,road,passenger,ice_g,yearly,all,no_comment,national,8th_-_new_vtypes_and_drives $ reference,2304840.129872078
2017,18_CT,stocks,car,stocks,road,passenger,ice_d,yearly,all,no_comment,national,8th_-_new_vtypes_and_drives $ reference,5107587.870127921
2017,19_THA,stocks,car,stocks,road,passenger,ice_g,yearly,all,no_comment,national,8th_-_new_vtypes_and_drives $ reference,1583089.2444422238
2017,19_THA,stocks,car,stocks,road,passenger,ice_d,yearly,all,no_comment,national,8th_-_new_vtypes_and_drives $ reference,11783735.755557777
2017,21_VN,stocks,car,stocks,road,passenger,ice_g,yearly,all,no_comment,national,8th_-_new_vtypes_and_drives $ reference,1064046.6182276313
2017,21_VN,stocks,car,stocks,road,passenger,ice_d,yearly,all,no_comment,national,8th_-_new_vtypes_and_drives $ reference,3421174.3817723687
2017,13_PNG,stocks,car,stocks,road,passenger,ice_g,yearly,all,no_comment,national,8th_-_new_vtypes_and_drives $ reference,61372.99999999999
2017,13_PNG,stocks,car,stocks,road,passenger,ice_d,yearly,all,no_comment,national,8th_-_new_vtypes_and_drives $ reference,131805.00000000003
2017,14_PE,stocks,car,stocks,road,passenger,ice_g,yearly,all,no_comment,national,8th_-_new_vtypes_and_drives $ reference,865798.0102315469
2017,14_PE,stocks,car,stocks,road,passenger,ice_d,yearly,all,no_comment,national,8th_-_new_vtypes_and_drives $ reference,2215837.989768453
2017,01_AUS,stocks,bus,stocks,road,passenger,ice_g,yearly,all,no_comment,national,8th_-_new_vtypes_and_drives $ reference,23412.226401350395
2017,01_AUS,stocks,bus,stocks,road,passenger,ice_d,yearly,all,no_comment,national,8th_-_new_vtypes_and_drives $ reference,73167.77359864961
2017,02_BD,stocks,bus,stocks,road,passenger,ice_g,yearly,all,no_comment,national,8th_-_new_vtypes_and_drives $ reference,79.00000000000001
2017,02_BD,stocks,bus,stocks,road,passenger,ice_d,yearly,all,no_comment,national,8th_-_new_vtypes_and_drives $ reference,2882.0
2017,06_HKC,stocks,bus,stocks,road,passenger,ice_d,yearly,all,no_comment,national,8th_-_new_vtypes_and_drives $ reference,21352.0
2017,07_INA,stocks,bus,stocks,road,passenger,ice_g,yearly,all,no_comment,national,8th_-_new_vtypes_and_drives $ reference,147550.2552226308
2017,07_INA,stocks,bus,stocks,road,passenger,ice_d,yearly,all,no_comment,national,8th_-_new_vtypes_and_drives $ reference,2345766.7447773693
2017,10_MAS,stocks,bus,stocks,road,passenger,ice_g,yearly,all,no_comment,national,8th_-_new_vtypes_and_drives $ reference,17232.78455629073
2017,10_MAS,stocks,bus,stocks,road,passenger,ice_d,yearly,all,no_comment,national,8th_-_new_vtypes_and_drives $ reference,50535.21544370927
2017,15_RP,stocks,bus,stocks,road,passenger,ice_g,yearly,all,no_comment,national,8th_-_new_vtypes_and_drives $ reference,9656.333333333334
2017,15_RP,stocks,bus,stocks,road,passenger,ice_d,yearly,all,no_comment,national,8th_-_new_vtypes_and_drives $ reference,23230.666666666664
2017,16_RUS,stocks,bus,stocks,road,passenger,ice_g,yearly,all,no_comment,national,8th_-_new_vtypes_and_drives $ reference,63447.701324430884
2017,16_RUS,stocks,bus,stocks,road,passenger,ice_d,yearly,all,no_comment,national,8th_-_new_vtypes_and_drives $ reference,732400.2986755691
2017,17_SIN,stocks,bus,stocks,road,passenger,ice_g,yearly,all,no_comment,national,8th_-_new_vtypes_and_drives $ reference,31.666666666666668
2017,17_SIN,stocks,bus,stocks,road,passenger,ice_d,yearly,all,no_comment,national,8th_-_new_vtypes_and_drives $ reference,18083.333333333332
2017,18_CT,stocks,bus,stocks,road,passenger,ice_g,yearly,all,no_comment,national,8th_-_new_vtypes_and_drives $ reference,9585.187852222918
2017,18_CT,stocks,bus,stocks,road,passenger,ice_d,yearly,all,no_comment,national,8th_-_new_vtypes_and_drives $ reference,23975.812147777084
2017,19_THA,stocks,bus,stocks,road,passenger,ice_g,yearly,all,no_comment,national,8th_-_new_vtypes_and_drives $ reference,1988.067744740045
2017,19_THA,stocks,bus,stocks,road,passenger,ice_d,yearly,all,no_comment,national,8th_-_new_vtypes_and_drives $ reference,136631.93225525995
2017,21_VN,stocks,bus,stocks,road,passenger,ice_g,yearly,all,no_comment,national,8th_-_new_vtypes_and_drives $ reference,56765.61647202204
2017,21_VN,stocks,bus,stocks,road,passenger,ice_d,yearly,all,no_comment,national,8th_-_new_vtypes_and_drives $ reference,208496.38352797795
2017,03_CDA,stocks,bus,stocks,road,passenger,ice_g,yearly,all,no_comment,national,8th_-_new_vtypes_and_drives $ reference,931.3979924036896
2017,03_CDA,stocks,bus,stocks,road,passenger,ice_d,yearly,all,no_comment,national,8th_-_new_vtypes_and_drives $ reference,90863.6020075963
2017,04_CHL,stocks,bus,stocks,road,passenger,ice_g,yearly,all,no_comment,national,8th_-_new_vtypes_and_drives $ reference,194.33333333333331
2017,04_CHL,stocks,bus,stocks,road,passenger,ice_d,yearly,all,no_comment,national,8th_-_new_vtypes_and_drives $ reference,58679.666666666664
2017,11_MEX,stocks,bus,stocks,road,passenger,ice_g,yearly,all,no_comment,national,8th_-_new_vtypes_and_drives $ reference,32218.012048713987
2017,11_MEX,stocks,bus,stocks,road,passenger,ice_d,yearly,all,no_comment,national,8th_-_new_vtypes_and_drives $ reference,329316.987951286
2017,13_PNG,stocks,bus,stocks,road,passenger,ice_g,yearly,all,no_comment,national,8th_-_new_vtypes_and_drives $ reference,4161.0
2017,13_PNG,stocks,bus,stocks,road,passenger,ice_d,yearly,all,no_comment,national,8th_-_new_vtypes_and_drives $ reference,126000.0
2017,14_PE,stocks,bus,stocks,road,passenger,ice_g,yearly,all,no_comment,national,8th_-_new_vtypes_and_drives $ reference,9885.736500870911
2017,14_PE,stocks,bus,stocks,road,passenger,ice_d,yearly,all,no_comment,national,8th_-_new_vtypes_and_drives $ reference,101024.26349912908
2017,20_USA,stocks,bus,stocks,road,passenger,ice_g,yearly,all,no_comment,national,8th_-_new_vtypes_and_drives $ reference,9311.144581260303
2017,20_USA,stocks,bus,stocks,road,passenger,ice_d,yearly,all,no_comment,national,8th_-_new_vtypes_and_drives $ reference,441618.85541873967
2017,01_AUS,stocks,ht,stocks,road,freight,ice_g,yearly,all,no_comment,national,8th_-_new_vtypes_and_drives $ reference,7333.497958136095
2017,01_AUS,stocks,ht,stocks,road,freight,ice_d,yearly,all,no_comment,national,8th_-_new_vtypes_and_drives $ reference,653551.5020418639
2017,02_BD,stocks,ht,stocks,road,freight,ice_g,yearly,all,no_comment,national,8th_-_new_vtypes_and_drives $ reference,182.33333333333334
2017,02_BD,stocks,ht,stocks,road,freight,ice_d,yearly,all,no_comment,national,8th_-_new_vtypes_and_drives $ reference,14787.666666666666
2017,06_HKC,stocks,ht,stocks,road,freight,ice_d,yearly,all,no_comment,national,8th_-_new_vtypes_and_drives $ reference,42904.0
