Unit,Date,Value,Economy,Measure,Frequency,Dataset,Source
Thousands,2078-12-31,82396.516,21_VN,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2078-12-31,95799.721,16_RUS,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2078-12-31,106078.455,11_MEX,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2078-12-31,15491.464,04_CHL,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2078-12-31,35265.374,14_PE,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2078-12-31,43378.001,03_CDA,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2078-12-31,326576.672,20_USA,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2078-12-31,31021.11,01_AUS,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2078-12-31,5177.45,12_NZ,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2078-12-31,12108.119,13_PNG,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2079-12-31,783973.198,05_PRC,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2079-12-31,4583.422,06_HKC,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2079-12-31,14506.394,18_CT,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2079-12-31,68891.219,08_JPN,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2079-12-31,25387.711,09_ROK,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2079-12-31,347.416,02_BD,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2079-12-31,241793.339,07_INA,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2079-12-31,33864.058,10_MAS,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2079-12-31,135328.541,15_RP,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2079-12-31,4762.552,17_SIN,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2079-12-31,42290.85,19_THA,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2079-12-31,81695.233,21_VN,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2079-12-31,94986.8,16_RUS,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2079-12-31,104958.998,11_MEX,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2079-12-31,15306.71,04_CHL,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2079-12-31,35062.455,14_PE,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2079-12-31,43311.985,03_CDA,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2079-12-31,324831.92,20_USA,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2079-12-31,30946.17,01_AUS,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2079-12-31,5155.79,12_NZ,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2079-12-31,12044.064,13_PNG,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2080-12-31,769091.421,05_PRC,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2080-12-31,4513.834,06_HKC,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2080-12-31,14296.088,18_CT,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2080-12-31,68145.243,08_JPN,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2080-12-31,24864.216,09_ROK,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2080-12-31,344.031,02_BD,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2080-12-31,239297.818,07_INA,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2080-12-31,33603.42,10_MAS,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2080-12-31,134763.184,15_RP,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2080-12-31,4721.984,17_SIN,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2080-12-31,41606.77,19_THA,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2080-12-31,80957.589,21_VN,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2080-12-31,94198.552,16_RUS,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2080-12-31,103817.938,11_MEX,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2080-12-31,15144.397,04_CHL,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2080-12-31,34823.767,14_PE,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2080-12-31,43297.61,03_CDA,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2080-12-31,323718.751,20_USA,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2080-12-31,30890.934,01_AUS,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2080-12-31,5130.672,12_NZ,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2080-12-31,11956.209,13_PNG,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2081-12-31,754685.906,05_PRC,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2081-12-31,4450.484,06_HKC,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2081-12-31,14074.773,18_CT,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2081-12-31,67411.419,08_JPN,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2081-12-31,24307.61,09_ROK,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2081-12-31,340.489,02_BD,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2081-12-31,237064.404,07_INA,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2081-12-31,33317.347,10_MAS,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2081-12-31,134043.557,15_RP,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2081-12-31,4681.968,17_SIN,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2081-12-31,40914.713,19_THA,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2081-12-31,80205.815,21_VN,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2081-12-31,93460.314,16_RUS,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2081-12-31,102634.795,11_MEX,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2081-12-31,14984.815,04_CHL,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2081-12-31,34553.61,14_PE,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2081-12-31,43294.928,03_CDA,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2081-12-31,322578.975,20_USA,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2081-12-31,30833.89,01_AUS,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2081-12-31,5103.089,12_NZ,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2081-12-31,11859.348,13_PNG,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2082-12-31,740072.645,05_PRC,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2082-12-31,4397.322,06_HKC,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2082-12-31,13846.976,18_CT,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2082-12-31,66615.558,08_JPN,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2082-12-31,23760.124,09_ROK,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2082-12-31,337.087,02_BD,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2082-12-31,234822.698,07_INA,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2082-12-31,33037.705,10_MAS,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2082-12-31,133361.691,15_RP,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2082-12-31,4634.697,17_SIN,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2082-12-31,40216.192,19_THA,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2082-12-31,79470.415,21_VN,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2082-12-31,92720.946,16_RUS,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2082-12-31,101345.221,11_MEX,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2082-12-31,14816.428,04_CHL,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2082-12-31,34315.896,14_PE,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2082-12-31,43252.092,03_CDA,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2082-12-31,321282.607,20_USA,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2082-12-31,30772.441,01_AUS,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2082-12-31,5074.242,12_NZ,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2082-12-31,11794.52,13_PNG,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2083-12-31,724984.414,05_PRC,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2083-12-31,4349.197,06_HKC,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2083-12-31,13612.419,18_CT,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2083-12-31,65865.685,08_JPN,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2083-12-31,23242.924,09_ROK,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2083-12-31,333.806,02_BD,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2083-12-31,232447.539,07_INA,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2083-12-31,32805.246,10_MAS,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2083-12-31,132615.072,15_RP,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2083-12-31,4590.982,17_SIN,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2083-12-31,39495.553,19_THA,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2083-12-31,78742.994,21_VN,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2083-12-31,91935.994,16_RUS,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2083-12-31,100020.173,11_MEX,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2083-12-31,14659.703,04_CHL,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2083-12-31,34071.751,14_PE,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2083-12-31,43232.782,03_CDA,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2083-12-31,320149.54,20_USA,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2083-12-31,30714.182,01_AUS,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2083-12-31,5047.723,12_NZ,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2083-12-31,11750.95,13_PNG,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2084-12-31,710463.732,05_PRC,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2084-12-31,4297.236,06_HKC,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2084-12-31,13376.53,18_CT,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2084-12-31,65241.918,08_JPN,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2084-12-31,22730.062,09_ROK,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2084-12-31,330.496,02_BD,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2084-12-31,230041.958,07_INA,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2084-12-31,32598.887,10_MAS,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2084-12-31,131724.466,15_RP,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2084-12-31,4554.558,17_SIN,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2084-12-31,38810.628,19_THA,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2084-12-31,77974.572,21_VN,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2084-12-31,91102.628,16_RUS,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2084-12-31,98675.557,11_MEX,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2084-12-31,14490.614,04_CHL,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2084-12-31,33811.013,14_PE,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2084-12-31,43221.769,03_CDA,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2084-12-31,318934.687,20_USA,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2084-12-31,30615.453,01_AUS,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2084-12-31,5021.334,12_NZ,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2084-12-31,11681.707,13_PNG,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2085-12-31,696897.373,05_PRC,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2085-12-31,4239.279,06_HKC,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2085-12-31,13162.602,18_CT,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2085-12-31,64616.508,08_JPN,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2085-12-31,22206.609,09_ROK,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2085-12-31,327.066,02_BD,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2085-12-31,227785.216,07_INA,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2085-12-31,32387.059,10_MAS,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2085-12-31,130937.221,15_RP,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2085-12-31,4518.994,17_SIN,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2085-12-31,38150.077,19_THA,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2085-12-31,77111.889,21_VN,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2085-12-31,90253.294,16_RUS,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2085-12-31,97225.05,11_MEX,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2085-12-31,14315.773,04_CHL,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2085-12-31,33512.222,14_PE,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2085-12-31,43177.142,03_CDA,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2085-12-31,317433.434,20_USA,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2085-12-31,30494.351,01_AUS,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2085-12-31,4993.485,12_NZ,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2085-12-31,11597.255,13_PNG,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2086-12-31,683387.085,05_PRC,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2086-12-31,4182.398,06_HKC,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2086-12-31,12973.63,18_CT,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2086-12-31,63943.421,08_JPN,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2086-12-31,21704.609,09_ROK,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2086-12-31,323.569,02_BD,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2086-12-31,225600.196,07_INA,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2086-12-31,32149.205,10_MAS,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2086-12-31,130171.321,15_RP,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2086-12-31,4479.451,17_SIN,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2086-12-31,37453.131,19_THA,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2086-12-31,76313.021,21_VN,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2086-12-31,89430.41,16_RUS,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2086-12-31,95694.05,11_MEX,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2086-12-31,14139.496,04_CHL,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2086-12-31,33236.634,14_PE,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2086-12-31,43077.051,03_CDA,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2086-12-31,316012.88,20_USA,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2086-12-31,30403.029,01_AUS,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2086-12-31,4969.879,12_NZ,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2086-12-31,11513.692,13_PNG,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2087-12-31,669672.653,05_PRC,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2087-12-31,4132.963,06_HKC,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2087-12-31,12806.972,18_CT,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2087-12-31,63209.09,08_JPN,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2087-12-31,21243.848,09_ROK,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2087-12-31,320.059,02_BD,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2087-12-31,223340.473,07_INA,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2087-12-31,31889.17,10_MAS,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2087-12-31,129298.196,15_RP,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2087-12-31,4441.672,17_SIN,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2087-12-31,36807.436,19_THA,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2087-12-31,75585.218,21_VN,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2087-12-31,88646.316,16_RUS,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2087-12-31,94229.669,11_MEX,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2087-12-31,13955.152,04_CHL,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2087-12-31,33007.336,14_PE,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2087-12-31,42961.51,03_CDA,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2087-12-31,314677.413,20_USA,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2087-12-31,30311.082,01_AUS,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2087-12-31,4949.092,12_NZ,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2087-12-31,11430.847,13_PNG,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2088-12-31,656328.676,05_PRC,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2088-12-31,4084.208,06_HKC,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2088-12-31,12635.877,18_CT,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2088-12-31,62411.482,08_JPN,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2088-12-31,20776.332,09_ROK,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2088-12-31,316.623,02_BD,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2088-12-31,221427.758,07_INA,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2088-12-31,31604.393,10_MAS,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2088-12-31,128426.589,15_RP,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2088-12-31,4410.416,17_SIN,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2088-12-31,36227.028,19_THA,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2088-12-31,74906.999,21_VN,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2088-12-31,87847.873,16_RUS,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2088-12-31,92772.49,11_MEX,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2088-12-31,13778.15,04_CHL,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2088-12-31,32770.793,14_PE,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2088-12-31,42865.289,03_CDA,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2088-12-31,313300.231,20_USA,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2088-12-31,30218.051,01_AUS,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2088-12-31,4927.161,12_NZ,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2088-12-31,11342.231,13_PNG,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2089-12-31,643886.134,05_PRC,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2089-12-31,4036.642,06_HKC,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2089-12-31,12442.012,18_CT,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2089-12-31,61700.995,08_JPN,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2089-12-31,20273.37,09_ROK,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2089-12-31,313.046,02_BD,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2089-12-31,219648.337,07_INA,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2089-12-31,31331.737,10_MAS,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2089-12-31,127522.798,15_RP,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2089-12-31,4381.129,17_SIN,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2089-12-31,35608.058,19_THA,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2089-12-31,74199.887,21_VN,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2089-12-31,87094.127,16_RUS,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2089-12-31,91182.653,11_MEX,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2089-12-31,13609.78,04_CHL,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2089-12-31,32516.286,14_PE,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2089-12-31,42790.955,03_CDA,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2089-12-31,311719.817,20_USA,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2089-12-31,30168.177,01_AUS,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2089-12-31,4899.239,12_NZ,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2089-12-31,11267.326,13_PNG,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2090-12-31,631737.039,05_PRC,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2090-12-31,3994.804,06_HKC,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2090-12-31,12252.289,18_CT,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2090-12-31,61091.188,08_JPN,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2090-12-31,19788.174,09_ROK,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2090-12-31,308.547,02_BD,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2090-12-31,217601.351,07_INA,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2090-12-31,31080.149,10_MAS,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2090-12-31,126724.056,15_RP,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2090-12-31,4345.487,17_SIN,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2090-12-31,34970.897,19_THA,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2090-12-31,73434.402,21_VN,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2090-12-31,86347.872,16_RUS,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2090-12-31,89651.44,11_MEX,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2090-12-31,13432.366,04_CHL,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2090-12-31,32272.485,14_PE,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2090-12-31,42744.703,03_CDA,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2090-12-31,310004.062,20_USA,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2090-12-31,30136.131,01_AUS,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2090-12-31,4870.417,12_NZ,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2090-12-31,11221.776,13_PNG,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2091-12-31,619194.493,05_PRC,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2091-12-31,3953.63,06_HKC,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2091-12-31,12076.832,18_CT,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2091-12-31,60496.665,08_JPN,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2091-12-31,19329.811,09_ROK,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2091-12-31,303.665,02_BD,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2091-12-31,215195.882,07_INA,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2091-12-31,30839.684,10_MAS,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2091-12-31,126083.196,15_RP,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2091-12-31,4309.531,17_SIN,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2091-12-31,34375.23,19_THA,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2091-12-31,72662.654,21_VN,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2091-12-31,85619.999,16_RUS,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2091-12-31,88197.616,11_MEX,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2091-12-31,13254.324,04_CHL,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2091-12-31,32011.146,14_PE,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2091-12-31,42669.453,03_CDA,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2091-12-31,308141.34,20_USA,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2091-12-31,30061.657,01_AUS,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2091-12-31,4848.066,12_NZ,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2091-12-31,11165.474,13_PNG,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2092-12-31,606243.455,05_PRC,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2092-12-31,3914.219,06_HKC,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2092-12-31,11901.326,18_CT,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2092-12-31,59849.073,08_JPN,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2092-12-31,18860.626,09_ROK,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2092-12-31,299.5,02_BD,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2092-12-31,213002.266,07_INA,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2092-12-31,30614.514,10_MAS,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2092-12-31,125417.55,15_RP,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2092-12-31,4272.466,17_SIN,Population,Yearly,UN,Population forecast Lower 95 PI
