Unit,Date,Value,Economy,Measure,Frequency,Dataset,Source
Thousands,2044-12-31,388457.072,20_USA,Population,Yearly,UN,Population forecast Upper 95 PI
Thousands,2045-12-31,390247.515,20_USA,Population,Yearly,UN,Population forecast Upper 95 PI
Thousands,2046-12-31,391921.359,20_USA,Population,Yearly,UN,Population forecast Upper 95 PI
Thousands,2047-12-31,393615.111,20_USA,Population,Yearly,UN,Population forecast Upper 95 PI
Thousands,2048-12-31,395284.088,20_USA,Population,Yearly,UN,Population forecast Upper 95 PI
Thousands,2049-12-31,396844.356,20_USA,Population,Yearly,UN,Population forecast Upper 95 PI
Thousands,2050-12-31,398539.057,20_USA,Population,Yearly,UN,Population forecast Upper 95 PI
Thousands,2051-12-31,400511.797,20_USA,Population,Yearly,UN,Population forecast Upper 95 PI
Thousands,2052-12-31,402500.334,20_USA,Population,Yearly,UN,Population forecast Upper 95 PI
Thousands,2053-12-31,404274.835,20_USA,Population,Yearly,UN,Population forecast Upper 95 PI
Thousands,2054-12-31,405684.453,20_USA,Population,Yearly,UN,Population forecast Upper 95 PI
Thousands,2055-12-31,407108.983,20_USA,Population,Yearly,UN,Population forecast Upper 95 PI
Thousands,2056-12-31,408851.521,20_USA,Population,Yearly,UN,Population forecast Upper 95 PI
Thousands,2057-12-31,410592.476,20_USA,Population,Yearly,UN,Population forecast Upper 95 PI
Thousands,2058-12-31,412368.003,20_USA,Population,Yearly,UN,Population forecast Upper 95 PI
Thousands,2059-12-31,414224.136,20_USA,Population,Yearly,UN,Population forecast Upper 95 PI
Thousands,2060-12-31,416144.8,20_USA,Population,Yearly,UN,Population forecast Upper 95 PI
Thousands,2061-12-31,418207.799,20_USA,Population,Yearly,UN,Population forecast Upper 95 PI
Thousands,2062-12-31,420210.831,20_USA,Population,Yearly,UN,Population forecast Upper 95 PI
Thousands,2063-12-31,422238.072,20_USA,Population,Yearly,UN,Population forecast Upper 95 PI
Thousands,2064-12-31,424625.293,20_USA,Population,Yearly,UN,Population forecast Upper 95 PI
Thousands,2065-12-31,427065.241,20_USA,Population,Yearly,UN,Population forecast Upper 95 PI
Thousands,2066-12-31,429410.057,20_USA,Population,Yearly,UN,Population forecast Upper 95 PI
Thousands,2067-12-31,431761.811,20_USA,Population,Yearly,UN,Population forecast Upper 95 PI
Thousands,2068-12-31,434108.796,20_USA,Population,Yearly,UN,Population forecast Upper 95 PI
Thousands,2069-12-31,436635.193,20_USA,Population,Yearly,UN,Population forecast Upper 95 PI
Thousands,2070-12-31,438963.38,20_USA,Population,Yearly,UN,Population forecast Upper 95 PI
Thousands,2071-12-31,440810.458,20_USA,Population,Yearly,UN,Population forecast Upper 95 PI
Thousands,2072-12-31,442701.799,20_USA,Population,Yearly,UN,Population forecast Upper 95 PI
Thousands,2073-12-31,444906.184,20_USA,Population,Yearly,UN,Population forecast Upper 95 PI
Thousands,2074-12-31,447436.489,20_USA,Population,Yearly,UN,Population forecast Upper 95 PI
Thousands,2075-12-31,450037.152,20_USA,Population,Yearly,UN,Population forecast Upper 95 PI
Thousands,2076-12-31,452261.877,20_USA,Population,Yearly,UN,Population forecast Upper 95 PI
Thousands,2077-12-31,454355.41,20_USA,Population,Yearly,UN,Population forecast Upper 95 PI
Thousands,2078-12-31,456507.208,20_USA,Population,Yearly,UN,Population forecast Upper 95 PI
Thousands,2079-12-31,458978.569,20_USA,Population,Yearly,UN,Population forecast Upper 95 PI
Thousands,2080-12-31,461422.989,20_USA,Population,Yearly,UN,Population forecast Upper 95 PI
Thousands,2081-12-31,463551.622,20_USA,Population,Yearly,UN,Population forecast Upper 95 PI
Thousands,2082-12-31,465810.543,20_USA,Population,Yearly,UN,Population forecast Upper 95 PI
Thousands,2083-12-31,467986.69,20_USA,Population,Yearly,UN,Population forecast Upper 95 PI
Thousands,2084-12-31,469916.698,20_USA,Population,Yearly,UN,Population forecast Upper 95 PI
Thousands,2085-12-31,471877.469,20_USA,Population,Yearly,UN,Population forecast Upper 95 PI
Thousands,2086-12-31,474216.649,20_USA,Population,Yearly,UN,Population forecast Upper 95 PI
Thousands,2087-12-31,476520.41,20_USA,Population,Yearly,UN,Population forecast Upper 95 PI
Thousands,2088-12-31,478702.467,20_USA,Population,Yearly,UN,Population forecast Upper 95 PI
Thousands,2089-12-31,480720.13,20_USA,Population,Yearly,UN,Population forecast Upper 95 PI
Thousands,2090-12-31,482175.416,20_USA,Population,Yearly,UN,Population forecast Upper 95 PI
Thousands,2091-12-31,483934.379,20_USA,Population,Yearly,UN,Population forecast Upper 95 PI
Thousands,2092-12-31,486256.448,20_USA,Population,Yearly,UN,Population forecast Upper 95 PI
Thousands,2093-12-31,488817.893,20_USA,Population,Yearly,UN,Population forecast Upper 95 PI
Thousands,2094-12-31,491429.076,20_USA,Population,Yearly,UN,Population forecast Upper 95 PI
Thousands,2095-12-31,494003.219,20_USA,Population,Yearly,UN,Population forecast Upper 95 PI
Thousands,2096-12-31,497179.823,20_USA,Population,Yearly,UN,Population forecast Upper 95 PI
Thousands,2097-12-31,500521.841,20_USA,Population,Yearly,UN,Population forecast Upper 95 PI
Thousands,2098-12-31,503340.215,20_USA,Population,Yearly,UN,Population forecast Upper 95 PI
Thousands,2099-12-31,506116.509,20_USA,Population,Yearly,UN,Population forecast Upper 95 PI
Thousands,2100-12-31,509243.566,20_USA,Population,Yearly,UN,Population forecast Upper 95 PI
Thousands,2022-12-31,338113.284,20_USA,Population,Yearly,UN,Population estimate
Thousands,2023-12-31,339403.709,20_USA,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2024-12-31,340722.506,20_USA,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2025-12-31,341979.428,20_USA,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2026-12-31,343158.311,20_USA,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2027-12-31,344226.352,20_USA,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2028-12-31,345224.488,20_USA,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2029-12-31,346226.032,20_USA,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2030-12-31,347172.537,20_USA,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2031-12-31,348035.375,20_USA,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2032-12-31,348822.098,20_USA,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2033-12-31,349561.902,20_USA,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2034-12-31,350234.358,20_USA,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2035-12-31,350793.856,20_USA,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2036-12-31,351269.286,20_USA,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2037-12-31,351700.695,20_USA,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2038-12-31,352036.789,20_USA,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2039-12-31,352220.887,20_USA,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2040-12-31,352298.81,20_USA,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2041-12-31,352477.154,20_USA,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2042-12-31,352626.711,20_USA,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2043-12-31,352511.284,20_USA,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2044-12-31,352374.979,20_USA,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2045-12-31,352173.8,20_USA,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2046-12-31,351795.813,20_USA,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2047-12-31,351410.345,20_USA,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2048-12-31,350995.633,20_USA,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2049-12-31,350671.513,20_USA,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2050-12-31,350461.215,20_USA,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2051-12-31,350184.591,20_USA,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2052-12-31,349835.558,20_USA,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2053-12-31,349225.941,20_USA,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2054-12-31,348461.656,20_USA,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2055-12-31,347859.269,20_USA,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2056-12-31,347116.819,20_USA,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2057-12-31,346304.432,20_USA,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2058-12-31,345855.491,20_USA,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2059-12-31,345305.942,20_USA,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2060-12-31,344603.591,20_USA,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2061-12-31,343957.538,20_USA,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2062-12-31,343197.405,20_USA,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2063-12-31,342337.969,20_USA,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2064-12-31,341330.121,20_USA,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2065-12-31,340153.084,20_USA,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2066-12-31,339048.884,20_USA,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2067-12-31,338454.212,20_USA,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2068-12-31,338094.351,20_USA,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2069-12-31,337421.971,20_USA,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2070-12-31,336428.545,20_USA,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2071-12-31,335122.829,20_USA,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2072-12-31,333727.972,20_USA,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2073-12-31,332201.501,20_USA,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2074-12-31,331000.093,20_USA,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2075-12-31,330160.901,20_USA,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2076-12-31,329354.275,20_USA,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2077-12-31,328397.922,20_USA,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2078-12-31,326576.672,20_USA,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2079-12-31,324831.92,20_USA,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2080-12-31,323718.751,20_USA,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2081-12-31,322578.975,20_USA,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2082-12-31,321282.607,20_USA,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2083-12-31,320149.54,20_USA,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2084-12-31,318934.687,20_USA,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2085-12-31,317433.434,20_USA,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2086-12-31,316012.88,20_USA,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2087-12-31,314677.413,20_USA,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2088-12-31,313300.231,20_USA,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2089-12-31,311719.817,20_USA,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2090-12-31,310004.062,20_USA,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2091-12-31,308141.34,20_USA,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2092-12-31,306327.156,20_USA,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2093-12-31,304668.417,20_USA,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2094-12-31,302919.689,20_USA,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2095-12-31,301210.618,20_USA,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2096-12-31,299545.109,20_USA,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2097-12-31,297876.458,20_USA,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2098-12-31,295844.406,20_USA,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2099-12-31,293706.699,20_USA,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,2100-12-31,291820.279,20_USA,Population,Yearly,UN,Population forecast Lower 95 PI
Thousands,1950-12-31,8177.167,01_AUS,Population,Yearly,UN,Population estimate
Thousands,1951-12-31,8419.83,01_AUS,Population,Yearly,UN,Population estimate
Thousands,1952-12-31,8632.792,01_AUS,Population,Yearly,UN,Population estimate
Thousands,1953-12-31,8819.165,01_AUS,Population,Yearly,UN,Population estimate
Thousands,1954-12-31,9003.37,01_AUS,Population,Yearly,UN,Population estimate
Thousands,1955-12-31,9209.844,01_AUS,Population,Yearly,UN,Population estimate
Thousands,1956-12-31,9429.81,01_AUS,Population,Yearly,UN,Population estimate
Thousands,1957-12-31,9644.191,01_AUS,Population,Yearly,UN,Population estimate
Thousands,1958-12-31,9853.146,01_AUS,Population,Yearly,UN,Population estimate
Thousands,1959-12-31,10065.683,01_AUS,Population,Yearly,UN,Population estimate
Thousands,1960-12-31,10286.647,01_AUS,Population,Yearly,UN,Population estimate
Thousands,1961-12-31,10505.938,01_AUS,Population,Yearly,UN,Population estimate
Thousands,1962-12-31,10711.941,01_AUS,Population,Yearly,UN,Population estimate
Thousands,1963-12-31,10917.375,01_AUS,Population,Yearly,UN,Population estimate
Thousands,1964-12-31,11131.609,01_AUS,Population,Yearly,UN,Population estimate
Thousands,1965-12-31,11359.442,01_AUS,Population,Yearly,UN,Population estimate
Thousands,1966-12-31,11592.675,01_AUS,Population,Yearly,UN,Population estimate
Thousands,1967-12-31,11809.11,01_AUS,Population,Yearly,UN,Population estimate
Thousands,1968-12-31,12027.262,01_AUS,Population,Yearly,UN,Population estimate
Thousands,1969-12-31,12268.349,01_AUS,Population,Yearly,UN,Population estimate
Thousands,1970-12-31,12595.034,01_AUS,Population,Yearly,UN,Population estimate
Thousands,1971-12-31,12993.834,01_AUS,Population,Yearly,UN,Population estimate
Thousands,1972-12-31,13300.308,01_AUS,Population,Yearly,UN,Population estimate
Thousands,1973-12-31,13513.318,01_AUS,Population,Yearly,UN,Population estimate
Thousands,1974-12-31,13713.388,01_AUS,Population,Yearly,UN,Population estimate
Thousands,1975-12-31,13886.854,01_AUS,Population,Yearly,UN,Population estimate
Thousands,1976-12-31,14038.072,01_AUS,Population,Yearly,UN,Population estimate
Thousands,1977-12-31,14193.365,01_AUS,Population,Yearly,UN,Population estimate
Thousands,1978-12-31,14355.814,01_AUS,Population,Yearly,UN,Population estimate
Thousands,1979-12-31,14520.527,01_AUS,Population,Yearly,UN,Population estimate
Thousands,1980-12-31,14706.322,01_AUS,Population,Yearly,UN,Population estimate
Thousands,1981-12-31,14930.052,01_AUS,Population,Yearly,UN,Population estimate
Thousands,1982-12-31,15168.445,01_AUS,Population,Yearly,UN,Population estimate
Thousands,1983-12-31,15383.076,01_AUS,Population,Yearly,UN,Population estimate
Thousands,1984-12-31,15579.476,01_AUS,Population,Yearly,UN,Population estimate
Thousands,1985-12-31,15785.682,01_AUS,Population,Yearly,UN,Population estimate
Thousands,1986-12-31,16012.299,01_AUS,Population,Yearly,UN,Population estimate
Thousands,1987-12-31,16259.249,01_AUS,Population,Yearly,UN,Population estimate
Thousands,1988-12-31,16525.903,01_AUS,Population,Yearly,UN,Population estimate
Thousands,1989-12-31,16796.588,01_AUS,Population,Yearly,UN,Population estimate
Thousands,1990-12-31,17048.003,01_AUS,Population,Yearly,UN,Population estimate
Thousands,1991-12-31,17271.086,01_AUS,Population,Yearly,UN,Population estimate
Thousands,1992-12-31,17462.504,01_AUS,Population,Yearly,UN,Population estimate
Thousands,1993-12-31,17631.511,01_AUS,Population,Yearly,UN,Population estimate
Thousands,1994-12-31,17805.504,01_AUS,Population,Yearly,UN,Population estimate
Thousands,1995-12-31,18002.999,01_AUS,Population,Yearly,UN,Population estimate
Thousands,1996-12-31,18211.845,01_AUS,Population,Yearly,UN,Population estimate
Thousands,1997-12-31,18410.25,01_AUS,Population,Yearly,UN,Population estimate
Thousands,1998-12-31,18601.667,01_AUS,Population,Yearly,UN,Population estimate
Thousands,1999-12-31,18800.892,01_AUS,Population,Yearly,UN,Population estimate
Thousands,2000-12-31,19017.963,01_AUS,Population,Yearly,UN,Population estimate
Thousands,2001-12-31,19248.143,01_AUS,Population,Yearly,UN,Population estimate
Thousands,2002-12-31,19475.844,01_AUS,Population,Yearly,UN,Population estimate
Thousands,2003-12-31,19698.999,01_AUS,Population,Yearly,UN,Population estimate
Thousands,2004-12-31,19925.056,01_AUS,Population,Yearly,UN,Population estimate
Thousands,2005-12-31,20171.731,01_AUS,Population,Yearly,UN,Population estimate
Thousands,2006-12-31,20467.03,01_AUS,Population,Yearly,UN,Population estimate
Thousands,2007-12-31,20830.828,01_AUS,Population,Yearly,UN,Population estimate
Thousands,2008-12-31,21247.873,01_AUS,Population,Yearly,UN,Population estimate
Thousands,2009-12-31,21660.892,01_AUS,Population,Yearly,UN,Population estimate
Thousands,2010-12-31,22019.168,01_AUS,Population,Yearly,UN,Population estimate
Thousands,2011-12-31,22357.034,01_AUS,Population,Yearly,UN,Population estimate
Thousands,2012-12-31,22729.269,01_AUS,Population,Yearly,UN,Population estimate
Thousands,2013-12-31,23111.782,01_AUS,Population,Yearly,UN,Population estimate
Thousands,2014-12-31,23469.579,01_AUS,Population,Yearly,UN,Population estimate
Thousands,2015-12-31,23820.236,01_AUS,Population,Yearly,UN,Population estimate
Thousands,2016-12-31,24195.701,01_AUS,Population,Yearly,UN,Population estimate
Thousands,2017-12-31,24590.334,01_AUS,Population,Yearly,UN,Population estimate
Thousands,2018-12-31,24979.23,01_AUS,Population,Yearly,UN,Population estimate
Thousands,2019-12-31,25357.17,01_AUS,Population,Yearly,UN,Population estimate
Thousands,2020-12-31,25670.051,01_AUS,Population,Yearly,UN,Population estimate
Thousands,2021-12-31,25921.089,01_AUS,Population,Yearly,UN,Population estimate
Thousands,2022-12-31,26177.413,01_AUS,Population,Yearly,UN,Population estimate
Thousands,2023-12-31,26439.111,01_AUS,Population,Yearly,UN,Population forecast Medium
Thousands,2024-12-31,26699.482,01_AUS,Population,Yearly,UN,Population forecast Medium
Thousands,2025-12-31,26958.054,01_AUS,Population,Yearly,UN,Population forecast Medium
Thousands,2026-12-31,27214.034,01_AUS,Population,Yearly,UN,Population forecast Medium
Thousands,2027-12-31,27467.171,01_AUS,Population,Yearly,UN,Population forecast Medium
Thousands,2028-12-31,27717.005,01_AUS,Population,Yearly,UN,Population forecast Medium
Thousands,2029-12-31,27962.25,01_AUS,Population,Yearly,UN,Population forecast Medium
Thousands,2030-12-31,28202.414,01_AUS,Population,Yearly,UN,Population forecast Medium
Thousands,2031-12-31,28437.615,01_AUS,Population,Yearly,UN,Population forecast Medium
Thousands,2032-12-31,28667.426,01_AUS,Population,Yearly,UN,Population forecast Medium
Thousands,2033-12-31,28892.146,01_AUS,Population,Yearly,UN,Population forecast Medium
Thousands,2034-12-31,29112.898,01_AUS,Population,Yearly,UN,Population forecast Medium
Thousands,2035-12-31,29329.425,01_AUS,Population,Yearly,UN,Population forecast Medium
Thousands,2036-12-31,29541.523,01_AUS,Population,Yearly,UN,Population forecast Medium
Thousands,2037-12-31,29750.263,01_AUS,Population,Yearly,UN,Population forecast Medium
Thousands,2038-12-31,29955.53,01_AUS,Population,Yearly,UN,Population forecast Medium
Thousands,2039-12-31,30157.199,01_AUS,Population,Yearly,UN,Population forecast Medium
Thousands,2040-12-31,30355.784,01_AUS,Population,Yearly,UN,Population forecast Medium
Thousands,2041-12-31,30551.298,01_AUS,Population,Yearly,UN,Population forecast Medium
Thousands,2042-12-31,30744.528,01_AUS,Population,Yearly,UN,Population forecast Medium
Thousands,2043-12-31,30935.796,01_AUS,Population,Yearly,UN,Population forecast Medium
Thousands,2044-12-31,31124.643,01_AUS,Population,Yearly,UN,Population forecast Medium
Thousands,2045-12-31,31310.778,01_AUS,Population,Yearly,UN,Population forecast Medium
Thousands,2046-12-31,31493.926,01_AUS,Population,Yearly,UN,Population forecast Medium
Thousands,2047-12-31,31673.994,01_AUS,Population,Yearly,UN,Population forecast Medium
Thousands,2048-12-31,31850.587,01_AUS,Population,Yearly,UN,Population forecast Medium
Thousands,2049-12-31,32023.534,01_AUS,Population,Yearly,UN,Population forecast Medium
Thousands,2050-12-31,32192.919,01_AUS,Population,Yearly,UN,Population forecast Medium
Thousands,2051-12-31,32358.849,01_AUS,Population,Yearly,UN,Population forecast Medium
Thousands,2052-12-31,32522.01,01_AUS,Population,Yearly,UN,Population forecast Medium
Thousands,2053-12-31,32683.28,01_AUS,Population,Yearly,UN,Population forecast Medium
Thousands,2054-12-31,32842.393,01_AUS,Population,Yearly,UN,Population forecast Medium
Thousands,2055-12-31,32998.543,01_AUS,Population,Yearly,UN,Population forecast Medium
Thousands,2056-12-31,33151.923,01_AUS,Population,Yearly,UN,Population forecast Medium
Thousands,2057-12-31,33303.997,01_AUS,Population,Yearly,UN,Population forecast Medium
Thousands,2058-12-31,33454.262,01_AUS,Population,Yearly,UN,Population forecast Medium
Thousands,2059-12-31,33601.953,01_AUS,Population,Yearly,UN,Population forecast Medium
Thousands,2060-12-31,33747.588,01_AUS,Population,Yearly,UN,Population forecast Medium
Thousands,2061-12-31,33891.728,01_AUS,Population,Yearly,UN,Population forecast Medium
Thousands,2062-12-31,34034.206,01_AUS,Population,Yearly,UN,Population forecast Medium
Thousands,2063-12-31,34174.679,01_AUS,Population,Yearly,UN,Population forecast Medium
Thousands,2064-12-31,34313.45,01_AUS,Population,Yearly,UN,Population forecast Medium
Thousands,2065-12-31,34450.72,01_AUS,Population,Yearly,UN,Population forecast Medium
Thousands,2066-12-31,34586.466,01_AUS,Population,Yearly,UN,Population forecast Medium
Thousands,2067-12-31,34719.971,01_AUS,Population,Yearly,UN,Population forecast Medium
Thousands,2068-12-31,34852.217,01_AUS,Population,Yearly,UN,Population forecast Medium
Thousands,2069-12-31,34983.729,01_AUS,Population,Yearly,UN,Population forecast Medium
Thousands,2070-12-31,35113.058,01_AUS,Population,Yearly,UN,Population forecast Medium
Thousands,2071-12-31,35239.192,01_AUS,Population,Yearly,UN,Population forecast Medium
Thousands,2072-12-31,35362.319,01_AUS,Population,Yearly,UN,Population forecast Medium
Thousands,2073-12-31,35483.223,01_AUS,Population,Yearly,UN,Population forecast Medium
Thousands,2074-12-31,35602.05,01_AUS,Population,Yearly,UN,Population forecast Medium
Thousands,2075-12-31,35718.44,01_AUS,Population,Yearly,UN,Population forecast Medium
Thousands,2076-12-31,35831.823,01_AUS,Population,Yearly,UN,Population forecast Medium
Thousands,2077-12-31,35941.629,01_AUS,Population,Yearly,UN,Population forecast Medium
Thousands,2078-12-31,36048.135,01_AUS,Population,Yearly,UN,Population forecast Medium
Thousands,2079-12-31,36151.694,01_AUS,Population,Yearly,UN,Population forecast Medium
Thousands,2080-12-31,36252.872,01_AUS,Population,Yearly,UN,Population forecast Medium
Thousands,2081-12-31,36351.404,01_AUS,Population,Yearly,UN,Population forecast Medium
Thousands,2082-12-31,36446.618,01_AUS,Population,Yearly,UN,Population forecast Medium
Thousands,2083-12-31,36538.88,01_AUS,Population,Yearly,UN,Population forecast Medium
Thousands,2084-12-31,36629.44,01_AUS,Population,Yearly,UN,Population forecast Medium
Thousands,2085-12-31,36719.831,01_AUS,Population,Yearly,UN,Population forecast Medium
Thousands,2086-12-31,36808.95,01_AUS,Population,Yearly,UN,Population forecast Medium
Thousands,2087-12-31,36896.433,01_AUS,Population,Yearly,UN,Population forecast Medium
Thousands,2088-12-31,36983.114,01_AUS,Population,Yearly,UN,Population forecast Medium
Thousands,2089-12-31,37069.213,01_AUS,Population,Yearly,UN,Population forecast Medium
Thousands,2090-12-31,37156.043,01_AUS,Population,Yearly,UN,Population forecast Medium
Thousands,2091-12-31,37244.135,01_AUS,Population,Yearly,UN,Population forecast Medium
Thousands,2092-12-31,37333.372,01_AUS,Population,Yearly,UN,Population forecast Medium
Thousands,2093-12-31,37424.355,01_AUS,Population,Yearly,UN,Population forecast Medium
Thousands,2094-12-31,37516.818,01_AUS,Population,Yearly,UN,Population forecast Medium
Thousands,2095-12-31,37609.981,01_AUS,Population,Yearly,UN,Population forecast Medium
Thousands,2096-12-31,37704.899,01_AUS,Population,Yearly,UN,Population forecast Medium
Thousands,2097-12-31,37800.882,01_AUS,Population,Yearly,UN,Population forecast Medium
Thousands,2098-12-31,37896.276,01_AUS,Population,Yearly,UN,Population forecast Medium
Thousands,2099-12-31,37992.429,01_AUS,Population,Yearly,UN,Population forecast Medium
Thousands,2100-12-31,38089.401,01_AUS,Population,Yearly,UN,Population forecast Medium
Thousands,2022-12-31,26200.832,01_AUS,Population,Yearly,UN,Population estimate
Thousands,2023-12-31,26509.463,01_AUS,Population,Yearly,UN,Population forecast High
Thousands,2024-12-31,26816.945,01_AUS,Population,Yearly,UN,Population forecast High
Thousands,2025-12-31,27122.775,01_AUS,Population,Yearly,UN,Population forecast High
Thousands,2026-12-31,27426.138,01_AUS,Population,Yearly,UN,Population forecast High
Thousands,2027-12-31,27740.921,01_AUS,Population,Yearly,UN,Population forecast High
Thousands,2028-12-31,28066.624,01_AUS,Population,Yearly,UN,Population forecast High
Thousands,2029-12-31,28387.753,01_AUS,Population,Yearly,UN,Population forecast High
Thousands,2030-12-31,28703.768,01_AUS,Population,Yearly,UN,Population forecast High
Thousands,2031-12-31,29014.724,01_AUS,Population,Yearly,UN,Population forecast High
Thousands,2032-12-31,29329.456,01_AUS,Population,Yearly,UN,Population forecast High
Thousands,2033-12-31,29648.243,01_AUS,Population,Yearly,UN,Population forecast High
Thousands,2034-12-31,29962.929,01_AUS,Population,Yearly,UN,Population forecast High
Thousands,2035-12-31,30273.349,01_AUS,Population,Yearly,UN,Population forecast High
Thousands,2036-12-31,30579.416,01_AUS,Population,Yearly,UN,Population forecast High
Thousands,2037-12-31,30882.311,01_AUS,Population,Yearly,UN,Population forecast High
Thousands,2038-12-31,31182.019,01_AUS,Population,Yearly,UN,Population forecast High
Thousands,2039-12-31,31478.525,01_AUS,Population,Yearly,UN,Population forecast High
Thousands,2040-12-31,31772.498,01_AUS,Population,Yearly,UN,Population forecast High
Thousands,2041-12-31,32064.128,01_AUS,Population,Yearly,UN,Population forecast High
Thousands,2042-12-31,32354.398,01_AUS,Population,Yearly,UN,Population forecast High
Thousands,2043-12-31,32643.85,01_AUS,Population,Yearly,UN,Population forecast High
Thousands,2044-12-31,32932.184,01_AUS,Population,Yearly,UN,Population forecast High
Thousands,2045-12-31,33219.237,01_AUS,Population,Yearly,UN,Population forecast High
Thousands,2046-12-31,33504.857,01_AUS,Population,Yearly,UN,Population forecast High
Thousands,2047-12-31,33789.088,01_AUS,Population,Yearly,UN,Population forecast High
Thousands,2048-12-31,34071.783,01_AUS,Population,Yearly,UN,Population forecast High
Thousands,2049-12-31,34353.162,01_AUS,Population,Yearly,UN,Population forecast High
Thousands,2050-12-31,34633.787,01_AUS,Population,Yearly,UN,Population forecast High
Thousands,2051-12-31,34914.281,01_AUS,Population,Yearly,UN,Population forecast High
Thousands,2052-12-31,35195.944,01_AUS,Population,Yearly,UN,Population forecast High
Thousands,2053-12-31,35480.247,01_AUS,Population,Yearly,UN,Population forecast High
