Medium,Transport Type,Vehicle Type,Drive,Economy,Year,Measure,Value
road,passenger,lt,d,12_NZ,2017,Vehicle_sales_share_y,0.274035333
road,passenger,lt,g,12_NZ,2017,Vehicle_sales_share_y,0.017872136
road,passenger,lt,lpg,12_NZ,2017,Vehicle_sales_share_y,0
road,passenger,lv,bev,12_NZ,2017,Vehicle_sales_share_y,0.081719884
road,passenger,lv,cng,12_NZ,2017,Vehicle_sales_share_y,0.00013566
road,passenger,lv,d,12_NZ,2017,Vehicle_sales_share_y,0.011155092
road,passenger,lv,g,12_NZ,2017,Vehicle_sales_share_y,0.160465066
road,passenger,lv,lpg,12_NZ,2017,Vehicle_sales_share_y,1.50E-05
road,passenger,lv,phevg,12_NZ,2017,Vehicle_sales_share_y,0.057203191
road,freight,ht,d,13_PNG,2017,Vehicle_sales_share_y,0.452208571
road,freight,ht,g,13_PNG,2017,Vehicle_sales_share_y,0.047791429
road,passenger,2w,g,13_PNG,2017,Vehicle_sales_share_y,0.017318938
road,passenger,bus,d,13_PNG,2017,Vehicle_sales_share_y,0.357793522
road,passenger,bus,g,13_PNG,2017,Vehicle_sales_share_y,0.037112011
road,passenger,lt,d,13_PNG,2017,Vehicle_sales_share_y,5.62E-05
road,passenger,lt,g,13_PNG,2017,Vehicle_sales_share_y,0.278396311
road,passenger,lv,g,13_PNG,2017,Vehicle_sales_share_y,0.309322987
road,freight,ht,cng,14_PE,2017,Vehicle_sales_share_y,0.005367638
road,freight,ht,d,14_PE,2017,Vehicle_sales_share_y,0.764627595
road,freight,ht,g,14_PE,2017,Vehicle_sales_share_y,0.046980395
road,freight,ht,lpg,14_PE,2017,Vehicle_sales_share_y,0
road,freight,lt,cng,14_PE,2017,Vehicle_sales_share_y,0.023442581
road,freight,lt,d,14_PE,2017,Vehicle_sales_share_y,0.07700274
road,freight,lt,g,14_PE,2017,Vehicle_sales_share_y,0.080674733
road,passenger,2w,bev,14_PE,2017,Vehicle_sales_share_y,1.12E-05
road,passenger,2w,g,14_PE,2017,Vehicle_sales_share_y,0.401517955
road,passenger,bus,cng,14_PE,2017,Vehicle_sales_share_y,0.000105557
road,passenger,bus,d,14_PE,2017,Vehicle_sales_share_y,0.020012635
road,passenger,bus,g,14_PE,2017,Vehicle_sales_share_y,0.000458162
road,passenger,bus,lpg,14_PE,2017,Vehicle_sales_share_y,0
road,passenger,lt,cng,14_PE,2017,Vehicle_sales_share_y,0.023290612
road,passenger,lt,d,14_PE,2017,Vehicle_sales_share_y,0.085524
road,passenger,lt,g,14_PE,2017,Vehicle_sales_share_y,0.090228477
road,passenger,lv,cng,14_PE,2017,Vehicle_sales_share_y,0.00605493
road,passenger,lv,d,14_PE,2017,Vehicle_sales_share_y,0.018310569
road,passenger,lv,g,14_PE,2017,Vehicle_sales_share_y,0.340990419
road,passenger,lv,lpg,14_PE,2017,Vehicle_sales_share_y,0
road,freight,ht,d,15_RP,2017,Vehicle_sales_share_y,0.622110633
road,freight,ht,g,15_RP,2017,Vehicle_sales_share_y,0.010620831
road,freight,lt,bev,15_RP,2017,Vehicle_sales_share_y,2.21E-05
road,freight,lt,d,15_RP,2017,Vehicle_sales_share_y,0.277715162
road,freight,lt,g,15_RP,2017,Vehicle_sales_share_y,0.086685555
road,freight,lt,lpg,15_RP,2017,Vehicle_sales_share_y,0
road,passenger,2w,g,15_RP,2017,Vehicle_sales_share_y,0.381404444
road,passenger,bus,d,15_RP,2017,Vehicle_sales_share_y,0.247168851
road,passenger,bus,g,15_RP,2017,Vehicle_sales_share_y,3.07E-05
road,passenger,lt,bev,15_RP,2017,Vehicle_sales_share_y,3.60E-05
road,passenger,lt,d,15_RP,2017,Vehicle_sales_share_y,0.071893866
road,passenger,lt,g,15_RP,2017,Vehicle_sales_share_y,0.107050831
road,passenger,lt,lpg,15_RP,2017,Vehicle_sales_share_y,0
road,passenger,lv,bev,15_RP,2017,Vehicle_sales_share_y,0.000714134
road,passenger,lv,d,15_RP,2017,Vehicle_sales_share_y,0.003235316
road,passenger,lv,g,15_RP,2017,Vehicle_sales_share_y,0.01586186
road,passenger,lv,lpg,15_RP,2017,Vehicle_sales_share_y,0.000795649
road,freight,ht,cng,16_RUS,2017,Vehicle_sales_share_y,0.175001092
road,freight,ht,d,16_RUS,2017,Vehicle_sales_share_y,0.431727557
road,freight,ht,g,16_RUS,2017,Vehicle_sales_share_y,0.043797745
road,freight,ht,lpg,16_RUS,2017,Vehicle_sales_share_y,0.000454711
road,freight,lt,cng,16_RUS,2017,Vehicle_sales_share_y,0.05779593
road,freight,lt,d,16_RUS,2017,Vehicle_sales_share_y,0.277040125
road,freight,lt,g,16_RUS,2017,Vehicle_sales_share_y,0.011877046
road,freight,lt,lpg,16_RUS,2017,Vehicle_sales_share_y,0.000145507
road,passenger,2w,g,16_RUS,2017,Vehicle_sales_share_y,0.050445936
road,passenger,bus,cng,16_RUS,2017,Vehicle_sales_share_y,0
road,passenger,bus,d,16_RUS,2017,Vehicle_sales_share_y,0
road,passenger,bus,g,16_RUS,2017,Vehicle_sales_share_y,0
road,passenger,bus,lpg,16_RUS,2017,Vehicle_sales_share_y,0
road,passenger,lt,cng,16_RUS,2017,Vehicle_sales_share_y,0.072240931
road,passenger,lt,d,16_RUS,2017,Vehicle_sales_share_y,0.237999401
road,passenger,lt,g,16_RUS,2017,Vehicle_sales_share_y,0.023015059
road,passenger,lt,lpg,16_RUS,2017,Vehicle_sales_share_y,0.000168031
road,passenger,lv,bev,16_RUS,2017,Vehicle_sales_share_y,0.008683584
road,passenger,lv,cng,16_RUS,2017,Vehicle_sales_share_y,0.088712968
road,passenger,lv,d,16_RUS,2017,Vehicle_sales_share_y,0.004690546
road,passenger,lv,g,16_RUS,2017,Vehicle_sales_share_y,0.344889278
road,passenger,lv,lpg,16_RUS,2017,Vehicle_sales_share_y,0.001802064
road,freight,ht,d,17_SIN,2017,Vehicle_sales_share_y,0.409190372
road,freight,ht,g,17_SIN,2017,Vehicle_sales_share_y,0.001094092
road,freight,lt,cng,17_SIN,2017,Vehicle_sales_share_y,0.000547046
road,freight,lt,d,17_SIN,2017,Vehicle_sales_share_y,0.07166302
road,freight,lt,g,17_SIN,2017,Vehicle_sales_share_y,0.011487965
road,passenger,2w,g,17_SIN,2017,Vehicle_sales_share_y,0
road,passenger,bus,d,17_SIN,2017,Vehicle_sales_share_y,0
road,passenger,bus,g,17_SIN,2017,Vehicle_sales_share_y,0
road,passenger,lt,cng,17_SIN,2017,Vehicle_sales_share_y,3.81E-05
road,passenger,lt,d,17_SIN,2017,Vehicle_sales_share_y,0
road,passenger,lt,g,17_SIN,2017,Vehicle_sales_share_y,9.89E-05
road,passenger,lv,cng,17_SIN,2017,Vehicle_sales_share_y,0.11095654
road,passenger,lv,d,17_SIN,2017,Vehicle_sales_share_y,0.001611474
road,passenger,lv,g,17_SIN,2017,Vehicle_sales_share_y,0.313915075
road,freight,ht,d,18_CT,2017,Vehicle_sales_share_y,0.441199822
road,freight,ht,g,18_CT,2017,Vehicle_sales_share_y,0
road,freight,lt,bev,18_CT,2017,Vehicle_sales_share_y,0.000535131
road,freight,lt,d,18_CT,2017,Vehicle_sales_share_y,0.011814982
road,freight,lt,g,18_CT,2017,Vehicle_sales_share_y,0.546082369
road,freight,lt,lpg,18_CT,2017,Vehicle_sales_share_y,0.000267565
road,passenger,2w,bev,18_CT,2017,Vehicle_sales_share_y,0.199151506
road,passenger,2w,g,18_CT,2017,Vehicle_sales_share_y,0.449470466
road,passenger,bus,bev,18_CT,2017,Vehicle_sales_share_y,4.89E-08
road,passenger,bus,d,18_CT,2017,Vehicle_sales_share_y,1.48E-06
road,passenger,bus,g,18_CT,2017,Vehicle_sales_share_y,0
road,passenger,lt,bev,18_CT,2017,Vehicle_sales_share_y,2.10E-05
road,passenger,lt,d,18_CT,2017,Vehicle_sales_share_y,0.002056218
road,passenger,lt,g,18_CT,2017,Vehicle_sales_share_y,0.036835678
road,passenger,lt,lpg,18_CT,2017,Vehicle_sales_share_y,1.01E-05
road,passenger,lv,bev,18_CT,2017,Vehicle_sales_share_y,0.019543287
road,passenger,lv,d,18_CT,2017,Vehicle_sales_share_y,0.072734833
road,passenger,lv,g,18_CT,2017,Vehicle_sales_share_y,0.204741485
road,passenger,lv,lpg,18_CT,2017,Vehicle_sales_share_y,0.000136717
road,freight,ht,cng,19_THA,2017,Vehicle_sales_share_y,0
road,freight,ht,d,19_THA,2017,Vehicle_sales_share_y,0.320999845
road,freight,ht,g,19_THA,2017,Vehicle_sales_share_y,0.018627314
road,freight,ht,lpg,19_THA,2017,Vehicle_sales_share_y,0
road,freight,lt,bev,19_THA,2017,Vehicle_sales_share_y,0.068989841
road,freight,lt,cng,19_THA,2017,Vehicle_sales_share_y,0
road,freight,lt,d,19_THA,2017,Vehicle_sales_share_y,0.025876697
road,freight,lt,g,19_THA,2017,Vehicle_sales_share_y,0.49857649
road,freight,lt,lpg,19_THA,2017,Vehicle_sales_share_y,0
road,freight,lt,phevg,19_THA,2017,Vehicle_sales_share_y,0.066200834
road,passenger,2w,bev,19_THA,2017,Vehicle_sales_share_y,0.031484643
road,passenger,2w,g,19_THA,2017,Vehicle_sales_share_y,0.369911578
road,passenger,bus,bev,19_THA,2017,Vehicle_sales_share_y,0.026085682
road,passenger,bus,cng,19_THA,2017,Vehicle_sales_share_y,4.61E-05
road,passenger,bus,d,19_THA,2017,Vehicle_sales_share_y,0.000834036
road,passenger,bus,g,19_THA,2017,Vehicle_sales_share_y,0.297894112
road,passenger,bus,lpg,19_THA,2017,Vehicle_sales_share_y,4.89E-06
road,passenger,lt,bev,19_THA,2017,Vehicle_sales_share_y,0.002615675
road,passenger,lt,cng,19_THA,2017,Vehicle_sales_share_y,6.38E-05
road,passenger,lt,d,19_THA,2017,Vehicle_sales_share_y,0.03078812
road,passenger,lt,g,19_THA,2017,Vehicle_sales_share_y,0.045556001
road,passenger,lt,lpg,19_THA,2017,Vehicle_sales_share_y,9.61E-05
road,passenger,lt,phevg,19_THA,2017,Vehicle_sales_share_y,0.002494458
road,passenger,lv,bev,19_THA,2017,Vehicle_sales_share_y,0.008187037
road,passenger,lv,cng,19_THA,2017,Vehicle_sales_share_y,0.000142289
road,passenger,lv,d,19_THA,2017,Vehicle_sales_share_y,0.061874331
road,passenger,lv,g,19_THA,2017,Vehicle_sales_share_y,0.105469324
road,passenger,lv,lpg,19_THA,2017,Vehicle_sales_share_y,0.000213946
road,passenger,lv,phevg,19_THA,2017,Vehicle_sales_share_y,0.006144244
road,passenger,bus,phevd,19_THA,2017,Vehicle_sales_share_y,0.010093576
road,freight,ht,bev,20_USA,2017,Vehicle_sales_share_y,0.008293492
road,freight,ht,cng,20_USA,2017,Vehicle_sales_share_y,0.12519168
road,freight,ht,d,20_USA,2017,Vehicle_sales_share_y,0.118411712
road,freight,ht,g,20_USA,2017,Vehicle_sales_share_y,0.036220298
road,freight,ht,lpg,20_USA,2017,Vehicle_sales_share_y,0.006053254
road,freight,lt,bev,20_USA,2017,Vehicle_sales_share_y,0.11322491
road,freight,lt,cng,20_USA,2017,Vehicle_sales_share_y,0.030066339
road,freight,lt,d,20_USA,2017,Vehicle_sales_share_y,0.076653995
road,freight,lt,fcev,20_USA,2017,Vehicle_sales_share_y,0.003099395
road,freight,lt,g,20_USA,2017,Vehicle_sales_share_y,0.262950897
road,freight,lt,lpg,20_USA,2017,Vehicle_sales_share_y,0.000187909
road,freight,lt,phevg,20_USA,2017,Vehicle_sales_share_y,0.190799727
road,passenger,2w,bev,20_USA,2017,Vehicle_sales_share_y,0.000334488
road,passenger,2w,g,20_USA,2017,Vehicle_sales_share_y,0.047719662
road,passenger,bus,bev,20_USA,2017,Vehicle_sales_share_y,0.058676888
road,passenger,bus,cng,20_USA,2017,Vehicle_sales_share_y,0.000122018
road,passenger,bus,d,20_USA,2017,Vehicle_sales_share_y,0.002496393
road,passenger,bus,g,20_USA,2017,Vehicle_sales_share_y,0.016326047
road,passenger,bus,lpg,20_USA,2017,Vehicle_sales_share_y,0.00635545
road,passenger,lt,bev,20_USA,2017,Vehicle_sales_share_y,0.081204072
road,passenger,lt,cng,20_USA,2017,Vehicle_sales_share_y,0.018847459
road,passenger,lt,d,20_USA,2017,Vehicle_sales_share_y,0.047363898
road,passenger,lt,fcev,20_USA,2017,Vehicle_sales_share_y,0.002120342
road,passenger,lt,g,20_USA,2017,Vehicle_sales_share_y,0.073022644
road,passenger,lt,lpg,20_USA,2017,Vehicle_sales_share_y,5.06E-05
road,passenger,lt,phevg,20_USA,2017,Vehicle_sales_share_y,0.121889506
road,passenger,lv,bev,20_USA,2017,Vehicle_sales_share_y,0.140748225
road,passenger,lv,cng,20_USA,2017,Vehicle_sales_share_y,0.013943683
road,passenger,lv,d,20_USA,2017,Vehicle_sales_share_y,4.98E-05
road,passenger,lv,fcev,20_USA,2017,Vehicle_sales_share_y,0.002276173
road,passenger,lv,g,20_USA,2017,Vehicle_sales_share_y,0.289670034
road,passenger,lv,lpg,20_USA,2017,Vehicle_sales_share_y,0.012782962
road,passenger,lv,phevg,20_USA,2017,Vehicle_sales_share_y,0.019625496
road,passenger,bus,phevd,20_USA,2017,Vehicle_sales_share_y,0.043985854
road,freight,ht,d,21_VN,2017,Vehicle_sales_share_y,0.88361416
road,freight,ht,g,21_VN,2017,Vehicle_sales_share_y,0.008927677
road,freight,lt,d,21_VN,2017,Vehicle_sales_share_y,0.100691115
road,freight,lt,g,21_VN,2017,Vehicle_sales_share_y,0.006741125
road,passenger,2w,bev,21_VN,2017,Vehicle_sales_share_y,0.001647777
road,passenger,2w,g,21_VN,2017,Vehicle_sales_share_y,0.443625617
road,passenger,bus,cng,21_VN,2017,Vehicle_sales_share_y,0.001988808
road,passenger,bus,d,21_VN,2017,Vehicle_sales_share_y,0.248033266
road,passenger,bus,g,21_VN,2017,Vehicle_sales_share_y,4.06E-05
road,passenger,bus,lpg,21_VN,2017,Vehicle_sales_share_y,0.000742057
road,passenger,lt,d,21_VN,2017,Vehicle_sales_share_y,0.012564019
road,passenger,lt,g,21_VN,2017,Vehicle_sales_share_y,0.000834972
road,passenger,lv,bev,21_VN,2017,Vehicle_sales_share_y,0.124519036
road,passenger,lv,cng,21_VN,2017,Vehicle_sales_share_y,1.07E-06
road,passenger,lv,d,21_VN,2017,Vehicle_sales_share_y,0.00133038
road,passenger,lv,g,21_VN,2017,Vehicle_sales_share_y,0.163826682
road,freight,ht,bev,01_AUS,2017,Vehicle_sales_share_y,0.000621649
road,freight,ht,fcev,01_AUS,2017,Vehicle_sales_share_y,0
road,freight,lt,fcev,01_AUS,2017,Vehicle_sales_share_y,0
road,passenger,bus,bev,01_AUS,2017,Vehicle_sales_share_y,0.001981967
road,passenger,bus,fcev,01_AUS,2017,Vehicle_sales_share_y,0
road,passenger,lt,fcev,01_AUS,2017,Vehicle_sales_share_y,0
road,passenger,lv,fcev,01_AUS,2017,Vehicle_sales_share_y,0
road,freight,ht,phevd,01_AUS,2017,Vehicle_sales_share_y,0
road,passenger,bus,phevd,01_AUS,2017,Vehicle_sales_share_y,0
road,freight,ht,bev,02_BD,2017,Vehicle_sales_share_y,0
road,freight,ht,cng,02_BD,2017,Vehicle_sales_share_y,0
road,freight,ht,fcev,02_BD,2017,Vehicle_sales_share_y,0
road,freight,ht,lpg,02_BD,2017,Vehicle_sales_share_y,0
road,freight,lt,bev,02_BD,2017,Vehicle_sales_share_y,0.000861326
road,freight,lt,cng,02_BD,2017,Vehicle_sales_share_y,0
road,freight,lt,fcev,02_BD,2017,Vehicle_sales_share_y,0
road,freight,lt,lpg,02_BD,2017,Vehicle_sales_share_y,0
road,freight,lt,phevg,02_BD,2017,Vehicle_sales_share_y,0
road,passenger,bus,bev,02_BD,2017,Vehicle_sales_share_y,0.111111111
road,passenger,bus,cng,02_BD,2017,Vehicle_sales_share_y,0
road,passenger,bus,fcev,02_BD,2017,Vehicle_sales_share_y,0
road,passenger,bus,lpg,02_BD,2017,Vehicle_sales_share_y,0
road,passenger,lt,bev,02_BD,2017,Vehicle_sales_share_y,0.058997545
road,passenger,lt,cng,02_BD,2017,Vehicle_sales_share_y,0
road,passenger,lt,fcev,02_BD,2017,Vehicle_sales_share_y,0
road,passenger,lt,lpg,02_BD,2017,Vehicle_sales_share_y,0
road,passenger,lt,phevg,02_BD,2017,Vehicle_sales_share_y,0
road,passenger,lv,cng,02_BD,2017,Vehicle_sales_share_y,0
road,passenger,lv,fcev,02_BD,2017,Vehicle_sales_share_y,0
road,passenger,lv,lpg,02_BD,2017,Vehicle_sales_share_y,0
road,passenger,lv,phevg,02_BD,2017,Vehicle_sales_share_y,0.021363898
road,freight,ht,phevd,02_BD,2017,Vehicle_sales_share_y,0
road,passenger,bus,phevd,02_BD,2017,Vehicle_sales_share_y,0
road,freight,ht,bev,03_CDA,2017,Vehicle_sales_share_y,0.004036056
road,freight,ht,fcev,03_CDA,2017,Vehicle_sales_share_y,0
road,freight,lt,bev,03_CDA,2017,Vehicle_sales_share_y,0.035102411
road,freight,lt,cng,03_CDA,2017,Vehicle_sales_share_y,0.048747104
road,freight,lt,fcev,03_CDA,2017,Vehicle_sales_share_y,0
road,freight,lt,phevg,03_CDA,2017,Vehicle_sales_share_y,0.058082138
road,passenger,2w,bev,03_CDA,2017,Vehicle_sales_share_y,0.125333011
road,passenger,bus,fcev,03_CDA,2017,Vehicle_sales_share_y,0
road,passenger,lt,bev,03_CDA,2017,Vehicle_sales_share_y,0.02435943
road,passenger,lt,cng,03_CDA,2017,Vehicle_sales_share_y,0.034952822
road,passenger,lt,fcev,03_CDA,2017,Vehicle_sales_share_y,0
road,passenger,lt,phevg,03_CDA,2017,Vehicle_sales_share_y,0.042290663
road,passenger,lv,fcev,03_CDA,2017,Vehicle_sales_share_y,1.08E-05
road,freight,ht,phevd,03_CDA,2017,Vehicle_sales_share_y,0.005366145
road,passenger,bus,phevd,03_CDA,2017,Vehicle_sales_share_y,0.012340996
road,freight,ht,bev,04_CHL,2017,Vehicle_sales_share_y,0.500169056
road,freight,ht,cng,04_CHL,2017,Vehicle_sales_share_y,0
road,freight,ht,fcev,04_CHL,2017,Vehicle_sales_share_y,0
road,freight,ht,lpg,04_CHL,2017,Vehicle_sales_share_y,0
road,freight,lt,bev,04_CHL,2017,Vehicle_sales_share_y,0
road,freight,lt,cng,04_CHL,2017,Vehicle_sales_share_y,0
road,freight,lt,d,04_CHL,2017,Vehicle_sales_share_y,0
road,freight,lt,fcev,04_CHL,2017,Vehicle_sales_share_y,0
road,freight,lt,g,04_CHL,2017,Vehicle_sales_share_y,0
road,freight,lt,lpg,04_CHL,2017,Vehicle_sales_share_y,0
road,freight,lt,phevg,04_CHL,2017,Vehicle_sales_share_y,0
road,passenger,2w,bev,04_CHL,2017,Vehicle_sales_share_y,0.001667493
road,passenger,bus,cng,04_CHL,2017,Vehicle_sales_share_y,0
road,passenger,bus,fcev,04_CHL,2017,Vehicle_sales_share_y,0
road,passenger,bus,lpg,04_CHL,2017,Vehicle_sales_share_y,0
road,passenger,lt,bev,04_CHL,2017,Vehicle_sales_share_y,0
road,passenger,lt,cng,04_CHL,2017,Vehicle_sales_share_y,0
road,passenger,lt,d,04_CHL,2017,Vehicle_sales_share_y,0
road,passenger,lt,fcev,04_CHL,2017,Vehicle_sales_share_y,0
road,passenger,lt,g,04_CHL,2017,Vehicle_sales_share_y,0
road,passenger,lt,lpg,04_CHL,2017,Vehicle_sales_share_y,0
road,passenger,lt,phevg,04_CHL,2017,Vehicle_sales_share_y,0
road,passenger,lv,fcev,04_CHL,2017,Vehicle_sales_share_y,0
road,freight,ht,phevd,04_CHL,2017,Vehicle_sales_share_y,0
road,passenger,bus,phevd,04_CHL,2017,Vehicle_sales_share_y,0
road,freight,ht,fcev,05_PRC,2017,Vehicle_sales_share_y,0.000348503
road,freight,ht,g,05_PRC,2017,Vehicle_sales_share_y,0.278412153
road,freight,lt,fcev,05_PRC,2017,Vehicle_sales_share_y,7.30E-06
road,freight,lt,phevg,05_PRC,2017,Vehicle_sales_share_y,0.002476715
road,passenger,bus,fcev,05_PRC,2017,Vehicle_sales_share_y,0.001520153
road,passenger,lt,fcev,05_PRC,2017,Vehicle_sales_share_y,1.85E-06
road,passenger,lt,phevg,05_PRC,2017,Vehicle_sales_share_y,0.000588666
road,passenger,lv,fcev,05_PRC,2017,Vehicle_sales_share_y,0.000168432
road,freight,ht,phevd,05_PRC,2017,Vehicle_sales_share_y,0.000999717
road,passenger,bus,phevd,05_PRC,2017,Vehicle_sales_share_y,0.069585935
road,freight,ht,bev,06_HKC,2017,Vehicle_sales_share_y,0.00867052
road,freight,ht,cng,06_HKC,2017,Vehicle_sales_share_y,0
road,freight,ht,fcev,06_HKC,2017,Vehicle_sales_share_y,0
road,freight,ht,g,06_HKC,2017,Vehicle_sales_share_y,0.028901734
road,freight,lt,cng,06_HKC,2017,Vehicle_sales_share_y,0
road,freight,lt,fcev,06_HKC,2017,Vehicle_sales_share_y,0
road,freight,lt,phevg,06_HKC,2017,Vehicle_sales_share_y,0
road,passenger,bus,cng,06_HKC,2017,Vehicle_sales_share_y,0
road,passenger,bus,fcev,06_HKC,2017,Vehicle_sales_share_y,0
road,passenger,bus,g,06_HKC,2017,Vehicle_sales_share_y,0
road,passenger,lt,cng,06_HKC,2017,Vehicle_sales_share_y,0
road,passenger,lt,fcev,06_HKC,2017,Vehicle_sales_share_y,0
road,passenger,lt,phevg,06_HKC,2017,Vehicle_sales_share_y,0
