,vehicle_type,transport_type,economy,date,medium,measure,unit,fuel,comment,scope,frequency,dataset,drive,value
1970,2w,passenger,20_USA,2016,road,new_vehicle_efficiency,km_per_pj,all,usa_data,national,yearly,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,cng,593888348.99039
1971,2w,passenger,20_USA,2017,road,new_vehicle_efficiency,km_per_pj,all,usa_data,national,yearly,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,cng,593888348.99039
1972,2w,passenger,20_USA,2018,road,new_vehicle_efficiency,km_per_pj,all,usa_data,national,yearly,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,cng,593888348.99039
1973,2w,passenger,20_USA,2019,road,new_vehicle_efficiency,km_per_pj,all,usa_data,national,yearly,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,cng,593888348.99039
1974,2w,passenger,20_USA,2020,road,new_vehicle_efficiency,km_per_pj,all,usa_data,national,yearly,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,cng,593888348.99039
1975,2w,passenger,20_USA,2021,road,new_vehicle_efficiency,km_per_pj,all,usa_data,national,yearly,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,cng,593888348.99039
1976,2w,passenger,20_USA,2022,road,new_vehicle_efficiency,km_per_pj,all,usa_data,national,yearly,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,cng,593888348.99039
1977,2w,passenger,20_USA,2023,road,new_vehicle_efficiency,km_per_pj,all,usa_data,national,yearly,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,cng,593888348.99039
1978,2w,passenger,20_USA,2010,road,efficiency,km_per_pj,all,usa_data,national,yearly,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,fcev,2078609221.46636
1979,2w,passenger,20_USA,2011,road,efficiency,km_per_pj,all,usa_data,national,yearly,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,fcev,2078609221.46636
1980,2w,passenger,20_USA,2012,road,efficiency,km_per_pj,all,usa_data,national,yearly,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,fcev,2078609221.46636
1981,2w,passenger,20_USA,2013,road,efficiency,km_per_pj,all,usa_data,national,yearly,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,fcev,2078609221.46636
1982,2w,passenger,20_USA,2014,road,efficiency,km_per_pj,all,usa_data,national,yearly,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,fcev,2078609221.46636
1983,2w,passenger,20_USA,2015,road,efficiency,km_per_pj,all,usa_data,national,yearly,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,fcev,2078609221.46636
1984,2w,passenger,20_USA,2016,road,efficiency,km_per_pj,all,usa_data,national,yearly,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,fcev,2078609221.46636
1985,2w,passenger,20_USA,2017,road,efficiency,km_per_pj,all,usa_data,national,yearly,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,fcev,2078609221.46636
1986,2w,passenger,20_USA,2018,road,efficiency,km_per_pj,all,usa_data,national,yearly,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,fcev,2078609221.46636
1987,2w,passenger,20_USA,2019,road,efficiency,km_per_pj,all,usa_data,national,yearly,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,fcev,2078609221.46636
1988,2w,passenger,20_USA,2020,road,efficiency,km_per_pj,all,usa_data,national,yearly,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,fcev,2078609221.46636
1989,2w,passenger,20_USA,2021,road,efficiency,km_per_pj,all,usa_data,national,yearly,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,fcev,2078609221.46636
1990,2w,passenger,20_USA,2022,road,efficiency,km_per_pj,all,usa_data,national,yearly,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,fcev,2078609221.46636
1991,2w,passenger,20_USA,2023,road,efficiency,km_per_pj,all,usa_data,national,yearly,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,fcev,2078609221.46636
1992,2w,passenger,20_USA,2010,road,new_vehicle_efficiency,km_per_pj,all,usa_data,national,yearly,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,fcev,2078609221.46636
1993,2w,passenger,20_USA,2011,road,new_vehicle_efficiency,km_per_pj,all,usa_data,national,yearly,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,fcev,2078609221.46636
1994,2w,passenger,20_USA,2012,road,new_vehicle_efficiency,km_per_pj,all,usa_data,national,yearly,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,fcev,2078609221.46636
1995,2w,passenger,20_USA,2013,road,new_vehicle_efficiency,km_per_pj,all,usa_data,national,yearly,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,fcev,2078609221.46636
1996,2w,passenger,20_USA,2014,road,new_vehicle_efficiency,km_per_pj,all,usa_data,national,yearly,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,fcev,2078609221.46636
1997,2w,passenger,20_USA,2015,road,new_vehicle_efficiency,km_per_pj,all,usa_data,national,yearly,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,fcev,2078609221.46636
1998,2w,passenger,20_USA,2016,road,new_vehicle_efficiency,km_per_pj,all,usa_data,national,yearly,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,fcev,2078609221.46636
1999,2w,passenger,20_USA,2017,road,new_vehicle_efficiency,km_per_pj,all,usa_data,national,yearly,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,fcev,2078609221.46636
2000,2w,passenger,20_USA,2018,road,new_vehicle_efficiency,km_per_pj,all,usa_data,national,yearly,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,fcev,2078609221.46636
2001,2w,passenger,20_USA,2019,road,new_vehicle_efficiency,km_per_pj,all,usa_data,national,yearly,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,fcev,2078609221.46636
2002,2w,passenger,20_USA,2020,road,new_vehicle_efficiency,km_per_pj,all,usa_data,national,yearly,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,fcev,2078609221.46636
2003,2w,passenger,20_USA,2021,road,new_vehicle_efficiency,km_per_pj,all,usa_data,national,yearly,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,fcev,2078609221.46636
2004,2w,passenger,20_USA,2022,road,new_vehicle_efficiency,km_per_pj,all,usa_data,national,yearly,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,fcev,2078609221.46636
2005,2w,passenger,20_USA,2023,road,new_vehicle_efficiency,km_per_pj,all,usa_data,national,yearly,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,fcev,2078609221.46636
2006,2w,passenger,20_USA,2010,road,efficiency,km_per_pj,all,usa_data,national,yearly,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,ice_d,671060281.345073
2007,2w,passenger,20_USA,2011,road,efficiency,km_per_pj,all,usa_data,national,yearly,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,ice_d,671060281.345073
2008,2w,passenger,20_USA,2012,road,efficiency,km_per_pj,all,usa_data,national,yearly,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,ice_d,671060281.345073
2009,2w,passenger,20_USA,2013,road,efficiency,km_per_pj,all,usa_data,national,yearly,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,ice_d,671060281.345073
2010,2w,passenger,20_USA,2014,road,efficiency,km_per_pj,all,usa_data,national,yearly,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,ice_d,671060281.345073
2011,2w,passenger,20_USA,2015,road,efficiency,km_per_pj,all,usa_data,national,yearly,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,ice_d,671060281.345073
2012,2w,passenger,20_USA,2016,road,efficiency,km_per_pj,all,usa_data,national,yearly,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,ice_d,671060281.345073
2013,2w,passenger,20_USA,2017,road,efficiency,km_per_pj,all,usa_data,national,yearly,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,ice_d,671060281.345073
2014,2w,passenger,20_USA,2018,road,efficiency,km_per_pj,all,usa_data,national,yearly,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,ice_d,671060281.345073
2015,2w,passenger,20_USA,2019,road,efficiency,km_per_pj,all,usa_data,national,yearly,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,ice_d,671060281.345073
2016,2w,passenger,20_USA,2020,road,efficiency,km_per_pj,all,usa_data,national,yearly,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,ice_d,671060281.345073
2017,2w,passenger,20_USA,2021,road,efficiency,km_per_pj,all,usa_data,national,yearly,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,ice_d,671060281.345073
2018,2w,passenger,20_USA,2022,road,efficiency,km_per_pj,all,usa_data,national,yearly,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,ice_d,671060281.345073
2019,2w,passenger,20_USA,2023,road,efficiency,km_per_pj,all,usa_data,national,yearly,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,ice_d,671060281.345073
2020,2w,passenger,20_USA,2010,road,new_vehicle_efficiency,km_per_pj,all,usa_data,national,yearly,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,ice_d,671060281.345073
2021,2w,passenger,20_USA,2011,road,new_vehicle_efficiency,km_per_pj,all,usa_data,national,yearly,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,ice_d,671060281.345073
2022,2w,passenger,20_USA,2012,road,new_vehicle_efficiency,km_per_pj,all,usa_data,national,yearly,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,ice_d,671060281.345073
2023,2w,passenger,20_USA,2013,road,new_vehicle_efficiency,km_per_pj,all,usa_data,national,yearly,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,ice_d,671060281.345073
2024,2w,passenger,20_USA,2014,road,new_vehicle_efficiency,km_per_pj,all,usa_data,national,yearly,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,ice_d,671060281.345073
2025,2w,passenger,20_USA,2015,road,new_vehicle_efficiency,km_per_pj,all,usa_data,national,yearly,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,ice_d,671060281.345073
2026,2w,passenger,20_USA,2016,road,new_vehicle_efficiency,km_per_pj,all,usa_data,national,yearly,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,ice_d,671060281.345073
2027,2w,passenger,20_USA,2017,road,new_vehicle_efficiency,km_per_pj,all,usa_data,national,yearly,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,ice_d,671060281.345073
2028,2w,passenger,20_USA,2018,road,new_vehicle_efficiency,km_per_pj,all,usa_data,national,yearly,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,ice_d,671060281.345073
2029,2w,passenger,20_USA,2019,road,new_vehicle_efficiency,km_per_pj,all,usa_data,national,yearly,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,ice_d,671060281.345073
2030,2w,passenger,20_USA,2020,road,new_vehicle_efficiency,km_per_pj,all,usa_data,national,yearly,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,ice_d,671060281.345073
2031,2w,passenger,20_USA,2021,road,new_vehicle_efficiency,km_per_pj,all,usa_data,national,yearly,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,ice_d,671060281.345073
2032,2w,passenger,20_USA,2022,road,new_vehicle_efficiency,km_per_pj,all,usa_data,national,yearly,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,ice_d,671060281.345073
2033,2w,passenger,20_USA,2023,road,new_vehicle_efficiency,km_per_pj,all,usa_data,national,yearly,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,ice_d,671060281.345073
2034,2w,passenger,20_USA,2010,road,efficiency,km_per_pj,all,usa_data,national,yearly,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,ice_g,593888348.99039
2035,2w,passenger,20_USA,2011,road,efficiency,km_per_pj,all,usa_data,national,yearly,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,ice_g,593888348.99039
2036,2w,passenger,20_USA,2012,road,efficiency,km_per_pj,all,usa_data,national,yearly,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,ice_g,593888348.99039
2037,2w,passenger,20_USA,2013,road,efficiency,km_per_pj,all,usa_data,national,yearly,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,ice_g,593888348.99039
2038,2w,passenger,20_USA,2014,road,efficiency,km_per_pj,all,usa_data,national,yearly,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,ice_g,593888348.99039
2039,2w,passenger,20_USA,2015,road,efficiency,km_per_pj,all,usa_data,national,yearly,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,ice_g,593888348.99039
2040,2w,passenger,20_USA,2016,road,efficiency,km_per_pj,all,usa_data,national,yearly,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,ice_g,593888348.99039
2041,2w,passenger,20_USA,2017,road,efficiency,km_per_pj,all,usa_data,national,yearly,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,ice_g,593888348.99039
2042,2w,passenger,20_USA,2018,road,efficiency,km_per_pj,all,usa_data,national,yearly,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,ice_g,593888348.99039
2043,2w,passenger,20_USA,2019,road,efficiency,km_per_pj,all,usa_data,national,yearly,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,ice_g,593888348.99039
2044,2w,passenger,20_USA,2020,road,efficiency,km_per_pj,all,usa_data,national,yearly,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,ice_g,593888348.99039
2045,2w,passenger,20_USA,2021,road,efficiency,km_per_pj,all,usa_data,national,yearly,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,ice_g,593888348.99039
2046,2w,passenger,20_USA,2022,road,efficiency,km_per_pj,all,usa_data,national,yearly,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,ice_g,593888348.99039
2047,2w,passenger,20_USA,2023,road,efficiency,km_per_pj,all,usa_data,national,yearly,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,ice_g,593888348.99039
2048,2w,passenger,20_USA,2010,road,new_vehicle_efficiency,km_per_pj,all,usa_data,national,yearly,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,ice_g,593888348.99039
2049,2w,passenger,20_USA,2011,road,new_vehicle_efficiency,km_per_pj,all,usa_data,national,yearly,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,ice_g,593888348.99039
2050,2w,passenger,20_USA,2012,road,new_vehicle_efficiency,km_per_pj,all,usa_data,national,yearly,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,ice_g,593888348.99039
2051,2w,passenger,20_USA,2013,road,new_vehicle_efficiency,km_per_pj,all,usa_data,national,yearly,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,ice_g,593888348.99039
2052,2w,passenger,20_USA,2014,road,new_vehicle_efficiency,km_per_pj,all,usa_data,national,yearly,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,ice_g,593888348.99039
2053,2w,passenger,20_USA,2015,road,new_vehicle_efficiency,km_per_pj,all,usa_data,national,yearly,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,ice_g,593888348.99039
2054,2w,passenger,20_USA,2016,road,new_vehicle_efficiency,km_per_pj,all,usa_data,national,yearly,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,ice_g,593888348.99039
2055,2w,passenger,20_USA,2017,road,new_vehicle_efficiency,km_per_pj,all,usa_data,national,yearly,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,ice_g,593888348.99039
2056,2w,passenger,20_USA,2018,road,new_vehicle_efficiency,km_per_pj,all,usa_data,national,yearly,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,ice_g,593888348.99039
2057,2w,passenger,20_USA,2019,road,new_vehicle_efficiency,km_per_pj,all,usa_data,national,yearly,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,ice_g,593888348.99039
2058,2w,passenger,20_USA,2020,road,new_vehicle_efficiency,km_per_pj,all,usa_data,national,yearly,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,ice_g,593888348.99039
2059,2w,passenger,20_USA,2021,road,new_vehicle_efficiency,km_per_pj,all,usa_data,national,yearly,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,ice_g,593888348.99039
2060,2w,passenger,20_USA,2022,road,new_vehicle_efficiency,km_per_pj,all,usa_data,national,yearly,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,ice_g,593888348.99039
2061,2w,passenger,20_USA,2023,road,new_vehicle_efficiency,km_per_pj,all,usa_data,national,yearly,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,ice_g,593888348.99039
