economy,date,medium,measure,dataset,unit,fuel,comment,scope,frequency,vehicle_type,transport_type,drive,value
15_PHL,2033,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,lcv,freight,ice_g,9.718903697826503
15_PHL,2033,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,lcv,freight,phev_d,2.941553703718483
15_PHL,2033,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,lcv,freight,phev_g,1.3021051028605675
15_PHL,2033,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,suv,passenger,bev,20.585156172697943
15_PHL,2033,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,suv,passenger,ice_g,10.134054249375646
15_PHL,2033,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,suv,passenger,phev_d,2.5882500887827584
15_PHL,2033,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,suv,passenger,phev_g,1.8003584720081311
15_PHL,2034,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,2w,passenger,bev,89.2412459969382
15_PHL,2034,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,bus,passenger,bev,21.68263776801758
15_PHL,2034,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,car,passenger,bev,18.569845243606167
15_PHL,2034,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,car,passenger,ice_g,9.244478993965863
15_PHL,2034,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,car,passenger,phev_d,0.0835127987958339
15_PHL,2034,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,car,passenger,phev_g,3.889974660615491
15_PHL,2034,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,lcv,freight,bev,21.224772615446128
15_PHL,2034,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,lcv,freight,ice_g,10.321036200540853
15_PHL,2034,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,lcv,freight,phev_d,3.123797004872376
15_PHL,2034,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,lcv,freight,phev_g,1.3827767329908154
15_PHL,2034,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,suv,passenger,bev,21.85746557212988
15_PHL,2034,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,suv,passenger,ice_g,10.7604110458781
15_PHL,2034,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,suv,passenger,phev_d,2.7482223954493663
15_PHL,2034,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,suv,passenger,phev_g,1.911633460017253
15_PHL,2035,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,2w,passenger,bev,91.72232437267544
15_PHL,2035,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,bus,passenger,bev,22.251954329651248
15_PHL,2035,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,car,passenger,bev,19.542974303928393
15_PHL,2035,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,car,passenger,ice_g,9.728924127382578
15_PHL,2035,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,car,passenger,phev_d,0.08788918052389653
15_PHL,2035,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,car,passenger,phev_g,4.093823822334563
15_PHL,2035,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,lcv,freight,bev,22.461882355275932
15_PHL,2035,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,lcv,freight,ice_g,10.922609401826085
15_PHL,2035,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,lcv,freight,phev_d,3.305871026111428
15_PHL,2035,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,lcv,freight,phev_g,1.463373429850035
15_PHL,2035,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,suv,passenger,bev,23.126682810655506
15_PHL,2035,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,suv,passenger,ice_g,11.38524557429041
15_PHL,2035,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,suv,passenger,phev_d,2.9078059129480347
15_PHL,2035,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,suv,passenger,phev_g,2.0226380105306485
15_PHL,2036,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,2w,passenger,bev,94.30578838225159
15_PHL,2036,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,bus,passenger,bev,22.78665169764979
15_PHL,2036,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,car,passenger,bev,20.52224056941363
15_PHL,2036,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,car,passenger,ice_g,10.216424497042077
15_PHL,2036,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,car,passenger,phev_d,0.09229316265321313
15_PHL,2036,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,car,passenger,phev_g,4.298958593721241
15_PHL,2036,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,lcv,freight,bev,23.69841045077664
