Economy,Fuel,Date,Value,Transport Type,Frequency,Unit,Source,Dataset,Measure,Vehicle Type,Drive,Medium
06_HKC,7.07 Gas/diesel oil,1997-12-31,80.65006439574012,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
06_HKC,7.07 Gas/diesel oil,1997-12-31,68.50437706333432,,Yearly,PJ,EGEDA,EGEDA,Energy,,,road
06_HKC,7.07 Gas/diesel oil,1997-12-31,12.145687332405808,,Yearly,PJ,EGEDA,EGEDA,Energy,,,ship
06_HKC,17 Electricity,1997-12-31,3.123687518262474,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
06_HKC,17 Electricity,1997-12-31,3.123687518262474,,Yearly,PJ,EGEDA,EGEDA,Energy,,,nonspecified
06_HKC,19 Total,1997-12-31,99.1357735291393,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
06_HKC,19 Total,1997-12-31,0.1813481332353097,,Yearly,PJ,EGEDA,EGEDA,Energy,,,air
06_HKC,19 Total,1997-12-31,83.68505054523573,,Yearly,PJ,EGEDA,EGEDA,Energy,,,road
06_HKC,19 Total,1997-12-31,12.145687332405808,,Yearly,PJ,EGEDA,EGEDA,Energy,,,ship
06_HKC,19 Total,1997-12-31,3.123687518262474,,Yearly,PJ,EGEDA,EGEDA,Energy,,,nonspecified
07_INA,7.01 Motor gasoline,1997-12-31,358.9416113320646,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
07_INA,7.01 Motor gasoline,1997-12-31,358.9416113320646,,Yearly,PJ,EGEDA,EGEDA,Energy,,,road
07_INA,7.02 Aviation gasoline,1997-12-31,0.25124588970264,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
07_INA,7.02 Aviation gasoline,1997-12-31,0.25124588970264,,Yearly,PJ,EGEDA,EGEDA,Energy,,,air
07_INA,7.05 Kerosene type jet fuel,1997-12-31,72.2809027089334,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
07_INA,7.05 Kerosene type jet fuel,1997-12-31,72.2809027089334,,Yearly,PJ,EGEDA,EGEDA,Energy,,,air
07_INA,7.06 Kerosene,1997-12-31,0.1308834475240302,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
07_INA,7.06 Kerosene,1997-12-31,0.1308834475240302,,Yearly,PJ,EGEDA,EGEDA,Energy,,,ship
07_INA,7.07 Gas/diesel oil,1997-12-31,338.8412201404755,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
07_INA,7.07 Gas/diesel oil,1997-12-31,338.8412201404755,,Yearly,PJ,EGEDA,EGEDA,Energy,,,road
07_INA,7.08 Fuel oil,1997-12-31,2.385162941643071,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
07_INA,7.08 Fuel oil,1997-12-31,2.385162941643071,,Yearly,PJ,EGEDA,EGEDA,Energy,,,road
07_INA,8.1 Natural gas,1997-12-31,0.7990396992840001,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
07_INA,8.1 Natural gas,1997-12-31,0.7990396992840001,,Yearly,PJ,EGEDA,EGEDA,Energy,,,road
07_INA,19 Total,1997-12-31,773.6300661596272,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
07_INA,19 Total,1997-12-31,72.53214859863604,,Yearly,PJ,EGEDA,EGEDA,Energy,,,air
07_INA,19 Total,1997-12-31,700.9670341134672,,Yearly,PJ,EGEDA,EGEDA,Energy,,,road
07_INA,19 Total,1997-12-31,0.1308834475240302,,Yearly,PJ,EGEDA,EGEDA,Energy,,,ship
08_JPN,1.2 Other bituminous coal,1997-12-31,0.03181968,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
08_JPN,1.2 Other bituminous coal,1997-12-31,0.03181968,,Yearly,PJ,EGEDA,EGEDA,Energy,,,rail
08_JPN,7.01 Motor gasoline,1997-12-31,1784.6385724800002,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
08_JPN,7.01 Motor gasoline,1997-12-31,1784.6385724800002,,Yearly,PJ,EGEDA,EGEDA,Energy,,,road
08_JPN,7.02 Aviation gasoline,1997-12-31,0.40570092,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
08_JPN,7.02 Aviation gasoline,1997-12-31,0.40570092,,Yearly,PJ,EGEDA,EGEDA,Energy,,,air
08_JPN,7.05 Kerosene type jet fuel,1997-12-31,152.78261220000002,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
08_JPN,7.05 Kerosene type jet fuel,1997-12-31,152.78261220000002,,Yearly,PJ,EGEDA,EGEDA,Energy,,,air
08_JPN,7.07 Gas/diesel oil,1997-12-31,1495.44248004,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
08_JPN,7.07 Gas/diesel oil,1997-12-31,1402.94560104,,Yearly,PJ,EGEDA,EGEDA,Energy,,,road
08_JPN,7.07 Gas/diesel oil,1997-12-31,10.68220152,,Yearly,PJ,EGEDA,EGEDA,Energy,,,rail
08_JPN,7.07 Gas/diesel oil,1997-12-31,81.81467748,,Yearly,PJ,EGEDA,EGEDA,Energy,,,ship
08_JPN,7.08 Fuel oil,1997-12-31,131.75985204000003,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
08_JPN,7.08 Fuel oil,1997-12-31,131.75985204000003,,Yearly,PJ,EGEDA,EGEDA,Energy,,,ship
08_JPN,7.09 LPG,1997-12-31,76.27637844,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
08_JPN,7.09 LPG,1997-12-31,76.27637844,,Yearly,PJ,EGEDA,EGEDA,Energy,,,road
08_JPN,8.1 Natural gas,1997-12-31,0.30479904,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
08_JPN,8.1 Natural gas,1997-12-31,0.30479904,,Yearly,PJ,EGEDA,EGEDA,Energy,,,road
08_JPN,17 Electricity,1997-12-31,67.41208548,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
08_JPN,17 Electricity,1997-12-31,67.41208548,,Yearly,PJ,EGEDA,EGEDA,Energy,,,rail
08_JPN,19 Total,1997-12-31,3709.054719,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
08_JPN,19 Total,1997-12-31,153.18831312,,Yearly,PJ,EGEDA,EGEDA,Energy,,,air
08_JPN,19 Total,1997-12-31,3264.16576968,,Yearly,PJ,EGEDA,EGEDA,Energy,,,road
08_JPN,19 Total,1997-12-31,78.12610668,,Yearly,PJ,EGEDA,EGEDA,Energy,,,rail
08_JPN,19 Total,1997-12-31,213.57452952000003,,Yearly,PJ,EGEDA,EGEDA,Energy,,,ship
08_JPN,21 Modern renewables,1997-12-31,6.5244037272473285,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
08_JPN,21 Modern renewables,1997-12-31,6.5244037272473285,,Yearly,PJ,EGEDA,EGEDA,Energy,,,rail
09_ROK,7.01 Motor gasoline,1997-12-31,376.0672017744001,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
09_ROK,7.01 Motor gasoline,1997-12-31,376.0672017744001,,Yearly,PJ,EGEDA,EGEDA,Energy,,,road
09_ROK,7.05 Kerosene type jet fuel,1997-12-31,91.5364982556,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
09_ROK,7.05 Kerosene type jet fuel,1997-12-31,91.5364982556,,Yearly,PJ,EGEDA,EGEDA,Energy,,,air
09_ROK,7.06 Kerosene,1997-12-31,0.171595998,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
09_ROK,7.06 Kerosene,1997-12-31,0.0428979528,,Yearly,PJ,EGEDA,EGEDA,Energy,,,ship
09_ROK,7.06 Kerosene,1997-12-31,0.1286980452,,Yearly,PJ,EGEDA,EGEDA,Energy,,,nonspecified
09_ROK,7.07 Gas/diesel oil,1997-12-31,522.4463964504,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
09_ROK,7.07 Gas/diesel oil,1997-12-31,480.1445979156,,Yearly,PJ,EGEDA,EGEDA,Energy,,,road
09_ROK,7.07 Gas/diesel oil,1997-12-31,12.481801203600002,,Yearly,PJ,EGEDA,EGEDA,Energy,,,rail
09_ROK,7.07 Gas/diesel oil,1997-12-31,19.8515991564,,Yearly,PJ,EGEDA,EGEDA,Energy,,,ship
09_ROK,7.07 Gas/diesel oil,1997-12-31,9.9683981748,,Yearly,PJ,EGEDA,EGEDA,Energy,,,nonspecified
09_ROK,7.08 Fuel oil,1997-12-31,25.474798126800003,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
09_ROK,7.08 Fuel oil,1997-12-31,25.474798126800003,,Yearly,PJ,EGEDA,EGEDA,Energy,,,ship
09_ROK,7.09 LPG,1997-12-31,75.46140107280002,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
09_ROK,7.09 LPG,1997-12-31,75.41370086040001,,Yearly,PJ,EGEDA,EGEDA,Energy,,,road
09_ROK,7.09 LPG,1997-12-31,0.0477002124,,Yearly,PJ,EGEDA,EGEDA,Energy,,,ship
09_ROK,17 Electricity,1997-12-31,6.339598131600001,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
09_ROK,17 Electricity,1997-12-31,6.339598131600001,,Yearly,PJ,EGEDA,EGEDA,Energy,,,rail
09_ROK,19 Total,1997-12-31,1097.4974898096,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
09_ROK,19 Total,1997-12-31,91.5364982556,,Yearly,PJ,EGEDA,EGEDA,Energy,,,air
09_ROK,19 Total,1997-12-31,931.6255005504,,Yearly,PJ,EGEDA,EGEDA,Energy,,,road
09_ROK,19 Total,1997-12-31,18.8213993352,,Yearly,PJ,EGEDA,EGEDA,Energy,,,rail
09_ROK,19 Total,1997-12-31,45.4169954484,,Yearly,PJ,EGEDA,EGEDA,Energy,,,ship
09_ROK,19 Total,1997-12-31,10.09709622,,Yearly,PJ,EGEDA,EGEDA,Energy,,,nonspecified
09_ROK,21 Modern renewables,1997-12-31,0.0826293551553796,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
09_ROK,21 Modern renewables,1997-12-31,0.0826293551553796,,Yearly,PJ,EGEDA,EGEDA,Energy,,,rail
10_MAS,7.01 Motor gasoline,1997-12-31,233.37223200000005,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
10_MAS,7.01 Motor gasoline,1997-12-31,233.37223200000005,,Yearly,PJ,EGEDA,EGEDA,Energy,,,road
10_MAS,7.05 Kerosene type jet fuel,1997-12-31,60.248052,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
10_MAS,7.05 Kerosene type jet fuel,1997-12-31,60.248052,,Yearly,PJ,EGEDA,EGEDA,Energy,,,air
10_MAS,7.07 Gas/diesel oil,1997-12-31,130.042008,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
10_MAS,7.07 Gas/diesel oil,1997-12-31,130.042008,,Yearly,PJ,EGEDA,EGEDA,Energy,,,road
10_MAS,7.08 Fuel oil,1997-12-31,3.1401000000000003,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
10_MAS,7.08 Fuel oil,1997-12-31,3.1401000000000003,,Yearly,PJ,EGEDA,EGEDA,Energy,,,ship
10_MAS,8.1 Natural gas,1997-12-31,0.2093400000000035,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
10_MAS,8.1 Natural gas,1997-12-31,0.2093400000000035,,Yearly,PJ,EGEDA,EGEDA,Energy,,,road
10_MAS,17 Electricity,1997-12-31,0.041868,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
10_MAS,17 Electricity,1997-12-31,0.041868,,Yearly,PJ,EGEDA,EGEDA,Energy,,,rail
10_MAS,19 Total,1997-12-31,427.0536,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
10_MAS,19 Total,1997-12-31,60.248052,,Yearly,PJ,EGEDA,EGEDA,Energy,,,air
10_MAS,19 Total,1997-12-31,363.62358,,Yearly,PJ,EGEDA,EGEDA,Energy,,,road
10_MAS,19 Total,1997-12-31,0.041868,,Yearly,PJ,EGEDA,EGEDA,Energy,,,rail
10_MAS,19 Total,1997-12-31,3.1401000000000003,,Yearly,PJ,EGEDA,EGEDA,Energy,,,ship
10_MAS,21 Modern renewables,1997-12-31,0.0030419218615441,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
10_MAS,21 Modern renewables,1997-12-31,0.0030419218615441,,Yearly,PJ,EGEDA,EGEDA,Energy,,,rail
11_MEX,7.01 Motor gasoline,1997-12-31,934.9312010508002,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
11_MEX,7.01 Motor gasoline,1997-12-31,934.9312010508002,,Yearly,PJ,EGEDA,EGEDA,Energy,,,road
11_MEX,7.07 Gas/diesel oil,1997-12-31,399.8862000504,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
11_MEX,7.07 Gas/diesel oil,1997-12-31,345.65640090840003,,Yearly,PJ,EGEDA,EGEDA,Energy,,,road
11_MEX,7.07 Gas/diesel oil,1997-12-31,28.7124003252,,Yearly,PJ,EGEDA,EGEDA,Energy,,,rail
11_MEX,7.07 Gas/diesel oil,1997-12-31,25.517398816800004,,Yearly,PJ,EGEDA,EGEDA,Energy,,,ship
11_MEX,7.08 Fuel oil,1997-12-31,1.0452011256000002,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
11_MEX,7.08 Fuel oil,1997-12-31,1.0452011256000002,,Yearly,PJ,EGEDA,EGEDA,Energy,,,ship
11_MEX,7.09 LPG,1997-12-31,19.0619016876,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
11_MEX,7.09 LPG,1997-12-31,19.0619016876,,Yearly,PJ,EGEDA,EGEDA,Energy,,,road
11_MEX,17 Electricity,1997-12-31,3.5892012888000004,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
11_MEX,17 Electricity,1997-12-31,3.5892012888000004,,Yearly,PJ,EGEDA,EGEDA,Energy,,,rail
11_MEX,19 Total,1997-12-31,1358.5137052032,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
11_MEX,19 Total,1997-12-31,1299.6495036468,,Yearly,PJ,EGEDA,EGEDA,Energy,,,road
11_MEX,19 Total,1997-12-31,32.301601614,,Yearly,PJ,EGEDA,EGEDA,Energy,,,rail
11_MEX,19 Total,1997-12-31,26.5625999424,,Yearly,PJ,EGEDA,EGEDA,Energy,,,ship
11_MEX,21 Modern renewables,1997-12-31,0.7163059440138849,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
11_MEX,21 Modern renewables,1997-12-31,0.7163059440138849,,Yearly,PJ,EGEDA,EGEDA,Energy,,,rail
12_NZ,1.3 Sub-bituminous coal,1997-12-31,0.15323688,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
12_NZ,1.3 Sub-bituminous coal,1997-12-31,0.08666676,,Yearly,PJ,EGEDA,EGEDA,Energy,,,rail
12_NZ,1.3 Sub-bituminous coal,1997-12-31,0.06657012,,Yearly,PJ,EGEDA,EGEDA,Energy,,,nonspecified
12_NZ,7.01 Motor gasoline,1997-12-31,91.9651554,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
12_NZ,7.01 Motor gasoline,1997-12-31,91.9651554,,Yearly,PJ,EGEDA,EGEDA,Energy,,,road
12_NZ,7.02 Aviation gasoline,1997-12-31,0.66905064,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
12_NZ,7.02 Aviation gasoline,1997-12-31,0.66905064,,Yearly,PJ,EGEDA,EGEDA,Energy,,,air
12_NZ,7.05 Kerosene type jet fuel,1997-12-31,13.75070724,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
12_NZ,7.05 Kerosene type jet fuel,1997-12-31,13.75070724,,Yearly,PJ,EGEDA,EGEDA,Energy,,,air
12_NZ,7.06 Kerosene,1997-12-31,0.04270536,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
12_NZ,7.06 Kerosene,1997-12-31,0.04270536,,Yearly,PJ,EGEDA,EGEDA,Energy,,,road
12_NZ,7.07 Gas/diesel oil,1997-12-31,46.98761903999999,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
12_NZ,7.07 Gas/diesel oil,1997-12-31,43.3668744,,Yearly,PJ,EGEDA,EGEDA,Energy,,,road
12_NZ,7.07 Gas/diesel oil,1997-12-31,2.12982516,,Yearly,PJ,EGEDA,EGEDA,Energy,,,rail
12_NZ,7.07 Gas/diesel oil,1997-12-31,1.49091948,,Yearly,PJ,EGEDA,EGEDA,Energy,,,ship
12_NZ,7.08 Fuel oil,1997-12-31,0.6816110400000001,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
12_NZ,7.08 Fuel oil,1997-12-31,0.6816110400000001,,Yearly,PJ,EGEDA,EGEDA,Energy,,,ship
12_NZ,7.09 LPG,1997-12-31,2.19430188,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
12_NZ,7.09 LPG,1997-12-31,2.19430188,,Yearly,PJ,EGEDA,EGEDA,Energy,,,road
12_NZ,8.1 Natural gas,1997-12-31,0.680355,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
12_NZ,8.1 Natural gas,1997-12-31,0.680355,,Yearly,PJ,EGEDA,EGEDA,Energy,,,road
12_NZ,17 Electricity,1997-12-31,0.26083764,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
12_NZ,17 Electricity,1997-12-31,0.01507248,,Yearly,PJ,EGEDA,EGEDA,Energy,,,road
12_NZ,17 Electricity,1997-12-31,0.24576516,,Yearly,PJ,EGEDA,EGEDA,Energy,,,rail
12_NZ,19 Total,1997-12-31,157.38516144000002,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
12_NZ,19 Total,1997-12-31,14.4193392,,Yearly,PJ,EGEDA,EGEDA,Energy,,,air
12_NZ,19 Total,1997-12-31,138.26446452,,Yearly,PJ,EGEDA,EGEDA,Energy,,,road
12_NZ,19 Total,1997-12-31,2.46225708,,Yearly,PJ,EGEDA,EGEDA,Energy,,,rail
12_NZ,19 Total,1997-12-31,2.17253052,,Yearly,PJ,EGEDA,EGEDA,Energy,,,ship
12_NZ,19 Total,1997-12-31,0.06657012,,Yearly,PJ,EGEDA,EGEDA,Energy,,,nonspecified
12_NZ,21 Modern renewables,1997-12-31,0.1835227064653818,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
12_NZ,21 Modern renewables,1997-12-31,0.010604843391258,,Yearly,PJ,EGEDA,EGEDA,Energy,,,road
12_NZ,21 Modern renewables,1997-12-31,0.1729178630741237,,Yearly,PJ,EGEDA,EGEDA,Energy,,,rail
13_PNG,7.01 Motor gasoline,1997-12-31,3.330934982923726,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
13_PNG,7.01 Motor gasoline,1997-12-31,3.330934982923726,,Yearly,PJ,EGEDA,EGEDA,Energy,,,road
13_PNG,7.05 Kerosene type jet fuel,1997-12-31,3.2466237254008,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
13_PNG,7.05 Kerosene type jet fuel,1997-12-31,3.2466237254008,,Yearly,PJ,EGEDA,EGEDA,Energy,,,air
13_PNG,7.07 Gas/diesel oil,1997-12-31,3.769474156667398,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
13_PNG,7.07 Gas/diesel oil,1997-12-31,3.769474156667398,,Yearly,PJ,EGEDA,EGEDA,Energy,,,road
13_PNG,7.08 Fuel oil,1997-12-31,0.1188218106053765,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
13_PNG,7.08 Fuel oil,1997-12-31,0.1188218106053765,,Yearly,PJ,EGEDA,EGEDA,Energy,,,ship
13_PNG,19 Total,1997-12-31,10.4658546755973,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
13_PNG,19 Total,1997-12-31,3.2466237254008,,Yearly,PJ,EGEDA,EGEDA,Energy,,,air
13_PNG,19 Total,1997-12-31,7.100409139591124,,Yearly,PJ,EGEDA,EGEDA,Energy,,,road
13_PNG,19 Total,1997-12-31,0.1188218106053765,,Yearly,PJ,EGEDA,EGEDA,Energy,,,ship
14_PE,7.01 Motor gasoline,1997-12-31,42.3420183256176,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
14_PE,7.01 Motor gasoline,1997-12-31,42.3420183256176,,Yearly,PJ,EGEDA,EGEDA,Energy,,,road
14_PE,7.05 Kerosene type jet fuel,1997-12-31,16.420007106576,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
14_PE,7.05 Kerosene type jet fuel,1997-12-31,16.420007106576,,Yearly,PJ,EGEDA,EGEDA,Energy,,,air
14_PE,7.07 Gas/diesel oil,1997-12-31,74.72503234098001,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
14_PE,7.07 Gas/diesel oil,1997-12-31,74.72503234098001,,Yearly,PJ,EGEDA,EGEDA,Energy,,,road
14_PE,7.08 Fuel oil,1997-12-31,1.9370008383336,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
14_PE,7.08 Fuel oil,1997-12-31,1.9370008383336,,Yearly,PJ,EGEDA,EGEDA,Energy,,,road
14_PE,19 Total,1997-12-31,135.4240586115072,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
14_PE,19 Total,1997-12-31,16.420007106576,,Yearly,PJ,EGEDA,EGEDA,Energy,,,air
14_PE,19 Total,1997-12-31,119.0040515049312,,Yearly,PJ,EGEDA,EGEDA,Energy,,,road
15_RP,7.01 Motor gasoline,1997-12-31,112.39384359892888,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
15_RP,7.01 Motor gasoline,1997-12-31,109.69687015799184,,Yearly,PJ,EGEDA,EGEDA,Energy,,,road
15_RP,7.01 Motor gasoline,1997-12-31,2.6969734409370334,,Yearly,PJ,EGEDA,EGEDA,Energy,,,ship
15_RP,7.02 Aviation gasoline,1997-12-31,0.1818377146656,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
15_RP,7.02 Aviation gasoline,1997-12-31,0.1818377146656,,Yearly,PJ,EGEDA,EGEDA,Energy,,,air
15_RP,7.05 Kerosene type jet fuel,1997-12-31,13.798000157358038,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
15_RP,7.05 Kerosene type jet fuel,1997-12-31,13.798000157358038,,Yearly,PJ,EGEDA,EGEDA,Energy,,,air
15_RP,7.07 Gas/diesel oil,1997-12-31,185.68968928369955,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
15_RP,7.07 Gas/diesel oil,1997-12-31,167.3099613702309,,Yearly,PJ,EGEDA,EGEDA,Energy,,,road
15_RP,7.07 Gas/diesel oil,1997-12-31,0.0909440615097362,,Yearly,PJ,EGEDA,EGEDA,Energy,,,rail
15_RP,7.07 Gas/diesel oil,1997-12-31,18.2887838519589,,Yearly,PJ,EGEDA,EGEDA,Energy,,,ship
15_RP,7.08 Fuel oil,1997-12-31,26.432459001444844,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
15_RP,7.08 Fuel oil,1997-12-31,26.432459001444844,,Yearly,PJ,EGEDA,EGEDA,Energy,,,ship
15_RP,17 Electricity,1997-12-31,0.1036008000169905,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
15_RP,17 Electricity,1997-12-31,0.1036008000169905,,Yearly,PJ,EGEDA,EGEDA,Energy,,,rail
15_RP,19 Total,1997-12-31,338.5994305561139,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
15_RP,19 Total,1997-12-31,13.979837872023635,,Yearly,PJ,EGEDA,EGEDA,Energy,,,air
15_RP,19 Total,1997-12-31,277.0068315282228,,Yearly,PJ,EGEDA,EGEDA,Energy,,,road
15_RP,19 Total,1997-12-31,0.1945448615267267,,Yearly,PJ,EGEDA,EGEDA,Energy,,,rail
15_RP,19 Total,1997-12-31,47.41821629434078,,Yearly,PJ,EGEDA,EGEDA,Energy,,,ship
15_RP,21 Modern renewables,1997-12-31,0.0346389651810022,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
15_RP,21 Modern renewables,1997-12-31,0.0346389651810022,,Yearly,PJ,EGEDA,EGEDA,Energy,,,rail
16_RUS,6.1 Crude oil,1997-12-31,0.6732332531999999,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
16_RUS,6.1 Crude oil,1997-12-31,0.6732332531999999,,Yearly,PJ,EGEDA,EGEDA,Energy,,,pipeline
16_RUS,7.01 Motor gasoline,1997-12-31,1048.6080001224002,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
16_RUS,7.01 Motor gasoline,1997-12-31,1048.6080001224002,,Yearly,PJ,EGEDA,EGEDA,Energy,,,road
16_RUS,7.02 Aviation gasoline,1997-12-31,1.7600009292000005,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
16_RUS,7.02 Aviation gasoline,1997-12-31,1.7600009292000005,,Yearly,PJ,EGEDA,EGEDA,Energy,,,air
16_RUS,7.05 Kerosene type jet fuel,1997-12-31,183.609999666,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
16_RUS,7.05 Kerosene type jet fuel,1997-12-31,183.609999666,,Yearly,PJ,EGEDA,EGEDA,Energy,,,air
16_RUS,7.07 Gas/diesel oil,1997-12-31,305.6549977656,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
16_RUS,7.07 Gas/diesel oil,1997-12-31,190.7201992716,,Yearly,PJ,EGEDA,EGEDA,Energy,,,road
16_RUS,7.07 Gas/diesel oil,1997-12-31,73.65539977200001,,Yearly,PJ,EGEDA,EGEDA,Energy,,,rail
16_RUS,7.07 Gas/diesel oil,1997-12-31,36.422999611200005,,Yearly,PJ,EGEDA,EGEDA,Energy,,,ship
16_RUS,7.07 Gas/diesel oil,1997-12-31,4.8563991108,,Yearly,PJ,EGEDA,EGEDA,Energy,,,nonspecified
16_RUS,7.08 Fuel oil,1997-12-31,12.160003755600002,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
16_RUS,7.08 Fuel oil,1997-12-31,0.6000019344,,Yearly,PJ,EGEDA,EGEDA,Energy,,,road
16_RUS,7.08 Fuel oil,1997-12-31,3.0000012984000004,,Yearly,PJ,EGEDA,EGEDA,Energy,,,rail
16_RUS,7.08 Fuel oil,1997-12-31,7.719998652000001,,Yearly,PJ,EGEDA,EGEDA,Energy,,,ship
16_RUS,7.08 Fuel oil,1997-12-31,0.8400018708,,Yearly,PJ,EGEDA,EGEDA,Energy,,,nonspecified
16_RUS,7.09 LPG,1997-12-31,4.1399999496,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
16_RUS,7.09 LPG,1997-12-31,4.1399999496,,Yearly,PJ,EGEDA,EGEDA,Energy,,,road
16_RUS,8.1 Natural gas,1997-12-31,1011.5109005904002,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
16_RUS,8.1 Natural gas,1997-12-31,7.800301476,,Yearly,PJ,EGEDA,EGEDA,Energy,,,road
16_RUS,8.1 Natural gas,1997-12-31,1003.7105991144,,Yearly,PJ,EGEDA,EGEDA,Energy,,,pipeline
16_RUS,17 Electricity,1997-12-31,228.4703977356,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
16_RUS,17 Electricity,1997-12-31,109.6415989128,,Yearly,PJ,EGEDA,EGEDA,Energy,,,rail
16_RUS,17 Electricity,1997-12-31,62.031599492400005,,Yearly,PJ,EGEDA,EGEDA,Energy,,,pipeline
16_RUS,17 Electricity,1997-12-31,56.797199330400005,,Yearly,PJ,EGEDA,EGEDA,Energy,,,nonspecified
16_RUS,19 Total,1997-12-31,2796.5875337676,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
16_RUS,19 Total,1997-12-31,185.3700005952,,Yearly,PJ,EGEDA,EGEDA,Energy,,,air
16_RUS,19 Total,1997-12-31,1251.868502754,,Yearly,PJ,EGEDA,EGEDA,Energy,,,road
16_RUS,19 Total,1997-12-31,186.2969999832,,Yearly,PJ,EGEDA,EGEDA,Energy,,,rail
16_RUS,19 Total,1997-12-31,44.1429982632,,Yearly,PJ,EGEDA,EGEDA,Energy,,,ship
16_RUS,19 Total,1997-12-31,1066.41543186,,Yearly,PJ,EGEDA,EGEDA,Energy,,,pipeline
