Economy,Medium,Fuel_Type,Date,Value,Transport Type,Frequency,Unit,Source,Dataset,Measure,Vehicle Type,Drive
02_BD,,07_petroleum_products,2018-12-31,0.0369247958772392,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
02_BD,,19_total,2018-12-31,0.0369247958772392,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
03_CDA,air,07_02_aviation_gasoline,2018-12-31,1.74715164,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
03_CDA,air,07_x_jet_fuel,2018-12-31,281.64896676,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
03_CDA,air,07_petroleum_products,2018-12-31,283.3961184,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
03_CDA,road,07_01_motor_gasoline,2018-12-31,1476.92175156,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
03_CDA,road,07_07_gas_diesel_oil,2018-12-31,668.13833628,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
03_CDA,road,07_09_lpg,2018-12-31,11.020913640000002,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
03_CDA,road,07_petroleum_products,2018-12-31,2156.08100148,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
03_CDA,rail,07_07_gas_diesel_oil,2018-12-31,93.33675108,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
03_CDA,rail,07_petroleum_products,2018-12-31,93.33675108,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
03_CDA,ship,07_07_gas_diesel_oil,2018-12-31,28.243734120000003,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
03_CDA,ship,07_08_fuel_oil,2018-12-31,19.65786336,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
03_CDA,ship,07_petroleum_products,2018-12-31,47.90159748000001,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
03_CDA,pipeline,07_01_motor_gasoline,2018-12-31,0.26879256,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
03_CDA,pipeline,07_07_gas_diesel_oil,2018-12-31,0.29810016,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
03_CDA,pipeline,07_petroleum_products,2018-12-31,0.56689272,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
03_CDA,nonspecified,07_01_motor_gasoline,2018-12-31,0.98557272,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
03_CDA,nonspecified,07_x_jet_fuel,2018-12-31,2.1855096,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
03_CDA,nonspecified,07_07_gas_diesel_oil,2018-12-31,0.8947191600000001,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
03_CDA,nonspecified,07_petroleum_products,2018-12-31,4.065801480000001,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
03_CDA,road,08_01_natural_gas,2018-12-31,1.95858504,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
03_CDA,road,08_gas,2018-12-31,1.95858504,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
03_CDA,pipeline,08_01_natural_gas,2018-12-31,146.60624484000002,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
03_CDA,pipeline,08_gas,2018-12-31,146.60624484000002,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
03_CDA,nonspecified,08_01_natural_gas,2018-12-31,2.10428568,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
03_CDA,nonspecified,08_gas,2018-12-31,2.10428568,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
03_CDA,road,16_05_biogasoline,2018-12-31,65.71350072,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
03_CDA,road,16_06_biodiesel,2018-12-31,24.471846000000003,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
03_CDA,road,16_others,2018-12-31,90.18534672,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
03_CDA,road,17_electricity,2018-12-31,4.40995644,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
03_CDA,pipeline,17_electricity,2018-12-31,24.25329504,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
03_CDA,air,19_total,2018-12-31,283.39611840000003,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
03_CDA,road,19_total,2018-12-31,2252.63488968,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
03_CDA,rail,19_total,2018-12-31,93.33675108,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
03_CDA,ship,19_total,2018-12-31,47.90159748,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
03_CDA,pipeline,19_total,2018-12-31,171.4264326,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
03_CDA,nonspecified,19_total,2018-12-31,6.169668480000001,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
03_CDA,road,20_total_renewables,2018-12-31,90.1857654,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
03_CDA,road,21_modern_renewables,2018-12-31,93.09548001253764,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
03_CDA,pipeline,21_modern_renewables,2018-12-31,16.002463502808208,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
03_CDA,,07_x_other_petroleum_products,2018-12-31,4.0318884,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
03_CDA,,07_petroleum_products,2018-12-31,4.0318884,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
03_CDA,,19_total,2018-12-31,4.0318884,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
04_CHL,air,07_01_motor_gasoline,2018-12-31,0.09462168,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
04_CHL,air,07_02_aviation_gasoline,2018-12-31,0.25832556,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
04_CHL,air,07_x_jet_fuel,2018-12-31,22.77661068,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
04_CHL,air,07_07_gas_diesel_oil,2018-12-31,0.31526604,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
04_CHL,air,07_petroleum_products,2018-12-31,23.44482396,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
04_CHL,road,07_01_motor_gasoline,2018-12-31,148.31404056000002,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
04_CHL,road,07_06_kerosene,2018-12-31,0.3751372800000001,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
04_CHL,road,07_07_gas_diesel_oil,2018-12-31,201.4436952,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
04_CHL,road,07_08_fuel_oil,2018-12-31,0.13272156,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
04_CHL,road,07_09_lpg,2018-12-31,0.90895428,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
04_CHL,road,07_petroleum_products,2018-12-31,351.1745488799999,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
04_CHL,rail,07_07_gas_diesel_oil,2018-12-31,1.8028360800000005,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
04_CHL,rail,07_petroleum_products,2018-12-31,1.8028360800000005,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
04_CHL,ship,07_01_motor_gasoline,2018-12-31,0.01800324,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
04_CHL,ship,07_06_kerosene,2018-12-31,0.00167472,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
04_CHL,ship,07_07_gas_diesel_oil,2018-12-31,7.0798788,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
04_CHL,ship,07_08_fuel_oil,2018-12-31,8.526836880000001,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
04_CHL,ship,07_09_lpg,2018-12-31,0.00376812,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
04_CHL,ship,07_petroleum_products,2018-12-31,15.63016176,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
04_CHL,pipeline,07_09_lpg,2018-12-31,0.0020934,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
04_CHL,pipeline,07_petroleum_products,2018-12-31,0.0020934,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
04_CHL,road,08_01_natural_gas,2018-12-31,0.56773008,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
04_CHL,road,08_gas,2018-12-31,0.56773008,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
04_CHL,road,17_electricity,2018-12-31,2.39024412,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
04_CHL,rail,17_electricity,2018-12-31,1.73207916,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
04_CHL,nonspecified,17_electricity,2018-12-31,0.020934,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
04_CHL,air,19_total,2018-12-31,23.44440528,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
04_CHL,road,19_total,2018-12-31,354.13294176,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
04_CHL,rail,19_total,2018-12-31,3.534915240000001,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
04_CHL,ship,19_total,2018-12-31,15.62974308,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
04_CHL,pipeline,19_total,2018-12-31,0.0020934,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
04_CHL,nonspecified,19_total,2018-12-31,0.020934,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
04_CHL,road,21_modern_renewables,2018-12-31,1.105300024218392,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
04_CHL,rail,21_modern_renewables,2018-12-31,0.8009504642129074,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
04_CHL,nonspecified,21_modern_renewables,2018-12-31,0.0096803295167138,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
05_PRC,rail,01_x_thermal_coal,2018-12-31,72.37586363880601,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
05_PRC,rail,01_coal,2018-12-31,72.37586363880601,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
05_PRC,rail,02_coal_products,2018-12-31,0.1024898495039999,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
05_PRC,air,07_x_jet_fuel,2018-12-31,1264.7720319480002,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
05_PRC,air,07_petroleum_products,2018-12-31,1264.7720319480002,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
05_PRC,road,07_01_motor_gasoline,2018-12-31,3841.770782444609,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
05_PRC,road,07_07_gas_diesel_oil,2018-12-31,3883.95703115038,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
05_PRC,road,07_08_fuel_oil,2018-12-31,2.916491490479776,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
05_PRC,road,07_09_lpg,2018-12-31,62.60103360000001,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
05_PRC,road,07_petroleum_products,2018-12-31,7791.24533868547,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
05_PRC,rail,07_01_motor_gasoline,2018-12-31,5.768964302544033,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
05_PRC,rail,07_07_gas_diesel_oil,2018-12-31,189.91660164372823,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
05_PRC,rail,07_08_fuel_oil,2018-12-31,1.545643849295935,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
05_PRC,rail,07_petroleum_products,2018-12-31,197.23120979556825,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
05_PRC,ship,07_01_motor_gasoline,2018-12-31,91.1944665339024,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
05_PRC,ship,07_07_gas_diesel_oil,2018-12-31,706.5140120485894,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
05_PRC,ship,07_08_fuel_oil,2018-12-31,487.4719251606448,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
05_PRC,ship,07_petroleum_products,2018-12-31,1285.1804037431366,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
05_PRC,pipeline,07_01_motor_gasoline,2018-12-31,0.0518981299186522,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
05_PRC,pipeline,07_07_gas_diesel_oil,2018-12-31,0.0332095161054817,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
05_PRC,pipeline,07_08_fuel_oil,2018-12-31,6.3160734995795,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
05_PRC,pipeline,07_petroleum_products,2018-12-31,6.401181145603634,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
05_PRC,nonspecified,07_01_motor_gasoline,2018-12-31,307.7761043170259,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
05_PRC,nonspecified,07_07_gas_diesel_oil,2018-12-31,341.9420666176403,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
05_PRC,nonspecified,07_08_fuel_oil,2018-12-31,1.5626808107911758e-13,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
05_PRC,nonspecified,07_petroleum_products,2018-12-31,649.7181709346663,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
05_PRC,road,08_01_natural_gas,2018-12-31,1017.7363324800174,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
05_PRC,road,08_gas,2018-12-31,1017.7363324800174,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
05_PRC,road,16_05_biogasoline,2018-12-31,167.16058581600004,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
05_PRC,road,16_06_biodiesel,2018-12-31,334.3211716320001,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
05_PRC,road,16_others,2018-12-31,501.4817574480001,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
05_PRC,road,17_electricity,2018-12-31,125.0947722973582,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
05_PRC,rail,17_electricity,2018-12-31,326.3983636087397,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
05_PRC,pipeline,17_electricity,2018-12-31,15.742516020755405,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
05_PRC,nonspecified,17_electricity,2018-12-31,111.8243481681126,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
05_PRC,air,19_total,2018-12-31,1264.7720319480002,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
05_PRC,road,19_total,2018-12-31,9435.558200910846,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
05_PRC,rail,19_total,2018-12-31,596.1079268926179,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
05_PRC,ship,19_total,2018-12-31,1285.1804037431366,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
05_PRC,pipeline,19_total,2018-12-31,22.14369716635904,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
05_PRC,nonspecified,19_total,2018-12-31,761.542519102779,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
05_PRC,road,20_total_renewables,2018-12-31,501.4817574480001,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
05_PRC,road,21_modern_renewables,2018-12-31,533.1512838831601,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
05_PRC,rail,21_modern_renewables,2018-12-31,82.6324027364509,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
05_PRC,pipeline,21_modern_renewables,2018-12-31,3.985442541836504,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
05_PRC,nonspecified,21_modern_renewables,2018-12-31,28.30992922698944,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
06_HKC,air,07_x_jet_fuel,2018-12-31,0.1485174832531497,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
06_HKC,air,07_petroleum_products,2018-12-31,0.1485174832531497,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
06_HKC,road,07_01_motor_gasoline,2018-12-31,23.57245266894616,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
06_HKC,road,07_07_gas_diesel_oil,2018-12-31,40.6894817735456,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
06_HKC,road,07_09_lpg,2018-12-31,10.97633020602342,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
06_HKC,road,07_petroleum_products,2018-12-31,75.23826464851518,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
06_HKC,ship,07_01_motor_gasoline,2018-12-31,1.6183968477613526,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
06_HKC,ship,07_07_gas_diesel_oil,2018-12-31,5.388061700254899,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
06_HKC,ship,07_petroleum_products,2018-12-31,7.006458548016252,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
06_HKC,road,16_06_biodiesel,2018-12-31,0.2098034917174474,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
06_HKC,road,16_others,2018-12-31,0.2098034917174474,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
06_HKC,rail,17_electricity,2018-12-31,3.208643442526218,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
06_HKC,air,19_total,2018-12-31,0.1485174832531497,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
06_HKC,road,19_total,2018-12-31,75.44806814023264,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
06_HKC,rail,19_total,2018-12-31,3.208643442526218,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
06_HKC,ship,19_total,2018-12-31,7.006458548016252,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
06_HKC,road,20_total_renewables,2018-12-31,0.2098034917174474,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
06_HKC,road,21_modern_renewables,2018-12-31,0.2098034917174474,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
06_HKC,rail,21_modern_renewables,2018-12-31,0.004732375704004,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
07_INA,air,07_02_aviation_gasoline,2018-12-31,0.1239525291161808,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
07_INA,air,07_x_jet_fuel,2018-12-31,197.42436101507312,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
07_INA,air,07_petroleum_products,2018-12-31,197.5483135441893,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
07_INA,road,07_01_motor_gasoline,2018-12-31,1167.1760811325712,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
07_INA,road,07_07_gas_diesel_oil,2018-12-31,831.5158770184587,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
07_INA,road,07_08_fuel_oil,2018-12-31,1.501923809199341,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
07_INA,road,07_petroleum_products,2018-12-31,2000.1938819602287,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
07_INA,ship,07_06_kerosene,2018-12-31,0.0078749153955961,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
07_INA,ship,07_petroleum_products,2018-12-31,0.0078749153955961,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
07_INA,road,08_01_natural_gas,2018-12-31,1.328395325899428,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
07_INA,road,08_gas,2018-12-31,1.328395325899428,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
07_INA,rail,17_electricity,2018-12-31,0.986961495761862,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
07_INA,air,19_total,2018-12-31,197.5483135441893,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
07_INA,road,19_total,2018-12-31,2001.5222772861289,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
07_INA,rail,19_total,2018-12-31,0.986961495761862,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
07_INA,ship,19_total,2018-12-31,0.0078749153955961,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
07_INA,rail,21_modern_renewables,2018-12-31,0.1638558968122367,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
07_INA,,07_x_other_petroleum_products,2018-12-31,16.662538214784,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
07_INA,,07_petroleum_products,2018-12-31,16.662538214784,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
07_INA,,19_total,2018-12-31,16.662538214784,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
08_JPN,rail,01_x_thermal_coal,2018-12-31,0.03600648,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
08_JPN,rail,01_coal,2018-12-31,0.03600648,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
08_JPN,air,07_02_aviation_gasoline,2018-12-31,0.08457336,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
08_JPN,air,07_x_jet_fuel,2018-12-31,147.94937028,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
08_JPN,air,07_petroleum_products,2018-12-31,148.03394364000002,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
08_JPN,road,07_01_motor_gasoline,2018-12-31,1632.97467324,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
08_JPN,road,07_07_gas_diesel_oil,2018-12-31,918.24185844,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
08_JPN,road,07_09_lpg,2018-12-31,34.27775028000001,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
08_JPN,road,07_petroleum_products,2018-12-31,2585.49428196,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
08_JPN,rail,07_07_gas_diesel_oil,2018-12-31,6.69008772,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
08_JPN,rail,07_petroleum_products,2018-12-31,6.69008772,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
08_JPN,ship,07_07_gas_diesel_oil,2018-12-31,41.17006044000001,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
08_JPN,ship,07_08_fuel_oil,2018-12-31,90.66766608,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
08_JPN,ship,07_petroleum_products,2018-12-31,131.83772652,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
08_JPN,road,08_01_natural_gas,2018-12-31,1.7542692,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
08_JPN,road,08_gas,2018-12-31,1.7542692,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
08_JPN,road,16_05_biogasoline,2018-12-31,17.490775680000002,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
08_JPN,road,16_06_biodiesel,2018-12-31,0.46138536,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
08_JPN,road,16_others,2018-12-31,17.95216104,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
08_JPN,rail,17_electricity,2018-12-31,62.29414116,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
08_JPN,air,19_total,2018-12-31,148.03352496,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
08_JPN,road,19_total,2018-12-31,2605.20154956,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
08_JPN,rail,19_total,2018-12-31,69.02023536,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
08_JPN,ship,19_total,2018-12-31,131.83772652,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
08_JPN,road,20_total_renewables,2018-12-31,17.952579720000003,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
08_JPN,road,21_modern_renewables,2018-12-31,17.952579720000003,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
08_JPN,rail,21_modern_renewables,2018-12-31,10.282208387263225,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
08_JPN,,07_x_other_petroleum_products,2018-12-31,36.62696376,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
08_JPN,,07_petroleum_products,2018-12-31,36.62696376,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
08_JPN,,19_total,2018-12-31,36.62696376,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
09_ROK,air,07_02_aviation_gasoline,2018-12-31,0.04479876,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
09_ROK,air,07_x_jet_fuel,2018-12-31,56.29236336,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
09_ROK,air,07_petroleum_products,2018-12-31,56.33716212,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
09_ROK,road,07_01_motor_gasoline,2018-12-31,416.65317012,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
09_ROK,road,07_07_gas_diesel_oil,2018-12-31,751.46402988,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
09_ROK,road,07_08_fuel_oil,2018-12-31,0.08541072,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
09_ROK,road,07_09_lpg,2018-12-31,141.09641604,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
09_ROK,road,07_petroleum_products,2018-12-31,1309.29902676,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
09_ROK,rail,07_07_gas_diesel_oil,2018-12-31,4.00425552,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
09_ROK,rail,07_petroleum_products,2018-12-31,4.00425552,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
09_ROK,ship,07_06_kerosene,2018-12-31,0.12853476,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
09_ROK,ship,07_07_gas_diesel_oil,2018-12-31,9.41443848,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
09_ROK,ship,07_08_fuel_oil,2018-12-31,3.79156608,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
09_ROK,ship,07_09_lpg,2018-12-31,0.04772952,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
09_ROK,ship,07_petroleum_products,2018-12-31,13.38226884,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
09_ROK,pipeline,07_07_gas_diesel_oil,2018-12-31,0.04270536,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
09_ROK,pipeline,07_08_fuel_oil,2018-12-31,0.04270536,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
09_ROK,pipeline,07_petroleum_products,2018-12-31,0.08541072,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
09_ROK,road,08_01_natural_gas,2018-12-31,50.88092436,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
09_ROK,road,08_gas,2018-12-31,50.88092436,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
09_ROK,road,16_06_biodiesel,2018-12-31,26.8520418,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
09_ROK,road,16_others,2018-12-31,26.8520418,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
09_ROK,road,17_electricity,2018-12-31,0.16286652,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
09_ROK,rail,17_electricity,2018-12-31,10.51807896,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
09_ROK,air,19_total,2018-12-31,56.33716212,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
09_ROK,road,19_total,2018-12-31,1387.19444076,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
09_ROK,rail,19_total,2018-12-31,14.52233448,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
09_ROK,ship,19_total,2018-12-31,13.38226884,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
09_ROK,pipeline,19_total,2018-12-31,0.08541072,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
09_ROK,road,20_total_renewables,2018-12-31,26.8520418,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
09_ROK,road,21_modern_renewables,2018-12-31,26.858443958433096,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
