,vehicle_type,drive,transport_type,economy,date,medium,measure,dataset,unit,fuel,comment,scope,frequency,value
3383,2w,ice_g,freight,19_THA,2022,road,mileage,manually_inputted_data $ guess,km_per_stock,all,no_comment,national,yearly,6000.0
3384,2w,ice_g,freight,19_THA,2023,road,mileage,manually_inputted_data $ guess,km_per_stock,all,no_comment,national,yearly,6000.0
3385,ht,bev,freight,19_THA,2010,road,mileage,manually_inputted_data $ guess,km_per_stock,all,no_comment,national,yearly,100000.0
3386,ht,bev,freight,19_THA,2011,road,mileage,manually_inputted_data $ guess,km_per_stock,all,no_comment,national,yearly,100000.0
3387,ht,bev,freight,19_THA,2012,road,mileage,manually_inputted_data $ guess,km_per_stock,all,no_comment,national,yearly,100000.0
3388,ht,bev,freight,19_THA,2013,road,mileage,manually_inputted_data $ guess,km_per_stock,all,no_comment,national,yearly,100000.0
3389,ht,bev,freight,19_THA,2014,road,mileage,manually_inputted_data $ guess,km_per_stock,all,no_comment,national,yearly,100000.0
3390,ht,bev,freight,19_THA,2015,road,mileage,manually_inputted_data $ guess,km_per_stock,all,no_comment,national,yearly,100000.0
3391,ht,bev,freight,19_THA,2016,road,mileage,manually_inputted_data $ guess,km_per_stock,all,no_comment,national,yearly,100000.0
3392,ht,bev,freight,19_THA,2017,road,mileage,manually_inputted_data $ guess,km_per_stock,all,no_comment,national,yearly,100000.0
3393,ht,bev,freight,19_THA,2018,road,mileage,manually_inputted_data $ guess,km_per_stock,all,no_comment,national,yearly,100000.0
3394,ht,bev,freight,19_THA,2019,road,mileage,manually_inputted_data $ guess,km_per_stock,all,no_comment,national,yearly,100000.0
3395,ht,bev,freight,19_THA,2020,road,mileage,manually_inputted_data $ guess,km_per_stock,all,no_comment,national,yearly,100000.0
3396,ht,bev,freight,19_THA,2021,road,mileage,manually_inputted_data $ guess,km_per_stock,all,no_comment,national,yearly,100000.0
3397,ht,bev,freight,19_THA,2022,road,mileage,manually_inputted_data $ guess,km_per_stock,all,no_comment,national,yearly,100000.0
3398,ht,bev,freight,19_THA,2023,road,mileage,manually_inputted_data $ guess,km_per_stock,all,no_comment,national,yearly,100000.0
3399,ht,cng,freight,19_THA,2010,road,mileage,manually_inputted_data $ guess,km_per_stock,all,no_comment,national,yearly,100000.0
3400,ht,cng,freight,19_THA,2011,road,mileage,manually_inputted_data $ guess,km_per_stock,all,no_comment,national,yearly,100000.0
3401,ht,cng,freight,19_THA,2012,road,mileage,manually_inputted_data $ guess,km_per_stock,all,no_comment,national,yearly,100000.0
3402,ht,cng,freight,19_THA,2013,road,mileage,manually_inputted_data $ guess,km_per_stock,all,no_comment,national,yearly,100000.0
3403,ht,cng,freight,19_THA,2014,road,mileage,manually_inputted_data $ guess,km_per_stock,all,no_comment,national,yearly,100000.0
3404,ht,cng,freight,19_THA,2015,road,mileage,manually_inputted_data $ guess,km_per_stock,all,no_comment,national,yearly,100000.0
3405,ht,cng,freight,19_THA,2016,road,mileage,manually_inputted_data $ guess,km_per_stock,all,no_comment,national,yearly,100000.0
3406,ht,cng,freight,19_THA,2017,road,mileage,manually_inputted_data $ guess,km_per_stock,all,no_comment,national,yearly,100000.0
3407,ht,cng,freight,19_THA,2018,road,mileage,manually_inputted_data $ guess,km_per_stock,all,no_comment,national,yearly,100000.0
3408,ht,cng,freight,19_THA,2019,road,mileage,manually_inputted_data $ guess,km_per_stock,all,no_comment,national,yearly,100000.0
3409,ht,cng,freight,19_THA,2020,road,mileage,manually_inputted_data $ guess,km_per_stock,all,no_comment,national,yearly,100000.0
3410,ht,cng,freight,19_THA,2021,road,mileage,manually_inputted_data $ guess,km_per_stock,all,no_comment,national,yearly,100000.0
3411,ht,cng,freight,19_THA,2022,road,mileage,manually_inputted_data $ guess,km_per_stock,all,no_comment,national,yearly,100000.0
3412,ht,cng,freight,19_THA,2023,road,mileage,manually_inputted_data $ guess,km_per_stock,all,no_comment,national,yearly,100000.0
3413,ht,fcev,freight,19_THA,2010,road,mileage,manually_inputted_data $ guess,km_per_stock,all,no_comment,national,yearly,100000.0
3414,ht,fcev,freight,19_THA,2011,road,mileage,manually_inputted_data $ guess,km_per_stock,all,no_comment,national,yearly,100000.0
3415,ht,fcev,freight,19_THA,2012,road,mileage,manually_inputted_data $ guess,km_per_stock,all,no_comment,national,yearly,100000.0
3416,ht,fcev,freight,19_THA,2013,road,mileage,manually_inputted_data $ guess,km_per_stock,all,no_comment,national,yearly,100000.0
3417,ht,fcev,freight,19_THA,2014,road,mileage,manually_inputted_data $ guess,km_per_stock,all,no_comment,national,yearly,100000.0
3418,ht,fcev,freight,19_THA,2015,road,mileage,manually_inputted_data $ guess,km_per_stock,all,no_comment,national,yearly,100000.0
3419,ht,fcev,freight,19_THA,2016,road,mileage,manually_inputted_data $ guess,km_per_stock,all,no_comment,national,yearly,100000.0
3420,ht,fcev,freight,19_THA,2017,road,mileage,manually_inputted_data $ guess,km_per_stock,all,no_comment,national,yearly,100000.0
3421,ht,fcev,freight,19_THA,2018,road,mileage,manually_inputted_data $ guess,km_per_stock,all,no_comment,national,yearly,100000.0
3422,ht,fcev,freight,19_THA,2019,road,mileage,manually_inputted_data $ guess,km_per_stock,all,no_comment,national,yearly,100000.0
3423,ht,fcev,freight,19_THA,2020,road,mileage,manually_inputted_data $ guess,km_per_stock,all,no_comment,national,yearly,100000.0
3424,ht,fcev,freight,19_THA,2021,road,mileage,manually_inputted_data $ guess,km_per_stock,all,no_comment,national,yearly,100000.0
3425,ht,fcev,freight,19_THA,2022,road,mileage,manually_inputted_data $ guess,km_per_stock,all,no_comment,national,yearly,100000.0
3426,ht,fcev,freight,19_THA,2023,road,mileage,manually_inputted_data $ guess,km_per_stock,all,no_comment,national,yearly,100000.0
3427,ht,ice_d,freight,19_THA,2010,road,mileage,manually_inputted_data $ guess,km_per_stock,all,no_comment,national,yearly,100000.0
3428,ht,ice_d,freight,19_THA,2011,road,mileage,manually_inputted_data $ guess,km_per_stock,all,no_comment,national,yearly,100000.0
3429,ht,ice_d,freight,19_THA,2012,road,mileage,manually_inputted_data $ guess,km_per_stock,all,no_comment,national,yearly,100000.0
3430,ht,ice_d,freight,19_THA,2013,road,mileage,manually_inputted_data $ guess,km_per_stock,all,no_comment,national,yearly,100000.0
3431,ht,ice_d,freight,19_THA,2014,road,mileage,manually_inputted_data $ guess,km_per_stock,all,no_comment,national,yearly,100000.0
3432,ht,ice_d,freight,19_THA,2015,road,mileage,manually_inputted_data $ guess,km_per_stock,all,no_comment,national,yearly,100000.0
3433,ht,ice_d,freight,19_THA,2016,road,mileage,manually_inputted_data $ guess,km_per_stock,all,no_comment,national,yearly,100000.0
3434,ht,ice_d,freight,19_THA,2017,road,mileage,manually_inputted_data $ guess,km_per_stock,all,no_comment,national,yearly,100000.0
3435,ht,ice_d,freight,19_THA,2018,road,mileage,manually_inputted_data $ guess,km_per_stock,all,no_comment,national,yearly,100000.0
3436,ht,ice_d,freight,19_THA,2019,road,mileage,manually_inputted_data $ guess,km_per_stock,all,no_comment,national,yearly,100000.0
3437,ht,ice_d,freight,19_THA,2020,road,mileage,manually_inputted_data $ guess,km_per_stock,all,no_comment,national,yearly,100000.0
3438,ht,ice_d,freight,19_THA,2021,road,mileage,manually_inputted_data $ guess,km_per_stock,all,no_comment,national,yearly,100000.0
3439,ht,ice_d,freight,19_THA,2022,road,mileage,manually_inputted_data $ guess,km_per_stock,all,no_comment,national,yearly,100000.0
3440,ht,ice_d,freight,19_THA,2023,road,mileage,manually_inputted_data $ guess,km_per_stock,all,no_comment,national,yearly,100000.0
3441,ht,ice_g,freight,19_THA,2010,road,mileage,manually_inputted_data $ guess,km_per_stock,all,no_comment,national,yearly,100000.0
3442,ht,ice_g,freight,19_THA,2011,road,mileage,manually_inputted_data $ guess,km_per_stock,all,no_comment,national,yearly,100000.0
3443,ht,ice_g,freight,19_THA,2012,road,mileage,manually_inputted_data $ guess,km_per_stock,all,no_comment,national,yearly,100000.0
3444,ht,ice_g,freight,19_THA,2013,road,mileage,manually_inputted_data $ guess,km_per_stock,all,no_comment,national,yearly,100000.0
3445,ht,ice_g,freight,19_THA,2014,road,mileage,manually_inputted_data $ guess,km_per_stock,all,no_comment,national,yearly,100000.0
3446,ht,ice_g,freight,19_THA,2015,road,mileage,manually_inputted_data $ guess,km_per_stock,all,no_comment,national,yearly,100000.0
3447,ht,ice_g,freight,19_THA,2016,road,mileage,manually_inputted_data $ guess,km_per_stock,all,no_comment,national,yearly,100000.0
3448,ht,ice_g,freight,19_THA,2017,road,mileage,manually_inputted_data $ guess,km_per_stock,all,no_comment,national,yearly,100000.0
3449,ht,ice_g,freight,19_THA,2018,road,mileage,manually_inputted_data $ guess,km_per_stock,all,no_comment,national,yearly,100000.0
3450,ht,ice_g,freight,19_THA,2019,road,mileage,manually_inputted_data $ guess,km_per_stock,all,no_comment,national,yearly,100000.0
3451,ht,ice_g,freight,19_THA,2020,road,mileage,manually_inputted_data $ guess,km_per_stock,all,no_comment,national,yearly,100000.0
3452,ht,ice_g,freight,19_THA,2021,road,mileage,manually_inputted_data $ guess,km_per_stock,all,no_comment,national,yearly,100000.0
3453,ht,ice_g,freight,19_THA,2022,road,mileage,manually_inputted_data $ guess,km_per_stock,all,no_comment,national,yearly,100000.0
3454,ht,ice_g,freight,19_THA,2023,road,mileage,manually_inputted_data $ guess,km_per_stock,all,no_comment,national,yearly,100000.0
3455,ht,lpg,freight,19_THA,2010,road,mileage,manually_inputted_data $ guess,km_per_stock,all,no_comment,national,yearly,100000.0
3456,ht,lpg,freight,19_THA,2011,road,mileage,manually_inputted_data $ guess,km_per_stock,all,no_comment,national,yearly,100000.0
3457,ht,lpg,freight,19_THA,2012,road,mileage,manually_inputted_data $ guess,km_per_stock,all,no_comment,national,yearly,100000.0
3458,ht,lpg,freight,19_THA,2013,road,mileage,manually_inputted_data $ guess,km_per_stock,all,no_comment,national,yearly,100000.0
3459,ht,lpg,freight,19_THA,2014,road,mileage,manually_inputted_data $ guess,km_per_stock,all,no_comment,national,yearly,100000.0
3460,ht,lpg,freight,19_THA,2015,road,mileage,manually_inputted_data $ guess,km_per_stock,all,no_comment,national,yearly,100000.0
3461,ht,lpg,freight,19_THA,2016,road,mileage,manually_inputted_data $ guess,km_per_stock,all,no_comment,national,yearly,100000.0
3462,ht,lpg,freight,19_THA,2017,road,mileage,manually_inputted_data $ guess,km_per_stock,all,no_comment,national,yearly,100000.0
3463,ht,lpg,freight,19_THA,2018,road,mileage,manually_inputted_data $ guess,km_per_stock,all,no_comment,national,yearly,100000.0
3464,ht,lpg,freight,19_THA,2019,road,mileage,manually_inputted_data $ guess,km_per_stock,all,no_comment,national,yearly,100000.0
3465,ht,lpg,freight,19_THA,2020,road,mileage,manually_inputted_data $ guess,km_per_stock,all,no_comment,national,yearly,100000.0
3466,ht,lpg,freight,19_THA,2021,road,mileage,manually_inputted_data $ guess,km_per_stock,all,no_comment,national,yearly,100000.0
3467,ht,lpg,freight,19_THA,2022,road,mileage,manually_inputted_data $ guess,km_per_stock,all,no_comment,national,yearly,100000.0
3468,ht,lpg,freight,19_THA,2023,road,mileage,manually_inputted_data $ guess,km_per_stock,all,no_comment,national,yearly,100000.0
3469,ht,phev_d,freight,19_THA,2010,road,mileage,manually_inputted_data $ guess,km_per_stock,all,no_comment,national,yearly,100000.0
3470,ht,phev_d,freight,19_THA,2011,road,mileage,manually_inputted_data $ guess,km_per_stock,all,no_comment,national,yearly,100000.0
3471,ht,phev_d,freight,19_THA,2012,road,mileage,manually_inputted_data $ guess,km_per_stock,all,no_comment,national,yearly,100000.0
3472,ht,phev_d,freight,19_THA,2013,road,mileage,manually_inputted_data $ guess,km_per_stock,all,no_comment,national,yearly,100000.0
3473,ht,phev_d,freight,19_THA,2014,road,mileage,manually_inputted_data $ guess,km_per_stock,all,no_comment,national,yearly,100000.0
3474,ht,phev_d,freight,19_THA,2015,road,mileage,manually_inputted_data $ guess,km_per_stock,all,no_comment,national,yearly,100000.0
3475,ht,phev_d,freight,19_THA,2016,road,mileage,manually_inputted_data $ guess,km_per_stock,all,no_comment,national,yearly,100000.0
3476,ht,phev_d,freight,19_THA,2017,road,mileage,manually_inputted_data $ guess,km_per_stock,all,no_comment,national,yearly,100000.0
3477,ht,phev_d,freight,19_THA,2018,road,mileage,manually_inputted_data $ guess,km_per_stock,all,no_comment,national,yearly,100000.0
3478,ht,phev_d,freight,19_THA,2019,road,mileage,manually_inputted_data $ guess,km_per_stock,all,no_comment,national,yearly,100000.0
3479,ht,phev_d,freight,19_THA,2020,road,mileage,manually_inputted_data $ guess,km_per_stock,all,no_comment,national,yearly,100000.0
3480,ht,phev_d,freight,19_THA,2021,road,mileage,manually_inputted_data $ guess,km_per_stock,all,no_comment,national,yearly,100000.0
3481,ht,phev_d,freight,19_THA,2022,road,mileage,manually_inputted_data $ guess,km_per_stock,all,no_comment,national,yearly,100000.0
3482,ht,phev_d,freight,19_THA,2023,road,mileage,manually_inputted_data $ guess,km_per_stock,all,no_comment,national,yearly,100000.0
3483,ht,phev_g,freight,19_THA,2010,road,mileage,manually_inputted_data $ guess,km_per_stock,all,no_comment,national,yearly,100000.0
3484,ht,phev_g,freight,19_THA,2011,road,mileage,manually_inputted_data $ guess,km_per_stock,all,no_comment,national,yearly,100000.0
3485,ht,phev_g,freight,19_THA,2012,road,mileage,manually_inputted_data $ guess,km_per_stock,all,no_comment,national,yearly,100000.0
3486,ht,phev_g,freight,19_THA,2013,road,mileage,manually_inputted_data $ guess,km_per_stock,all,no_comment,national,yearly,100000.0
3487,ht,phev_g,freight,19_THA,2014,road,mileage,manually_inputted_data $ guess,km_per_stock,all,no_comment,national,yearly,100000.0
3488,ht,phev_g,freight,19_THA,2015,road,mileage,manually_inputted_data $ guess,km_per_stock,all,no_comment,national,yearly,100000.0
3489,ht,phev_g,freight,19_THA,2016,road,mileage,manually_inputted_data $ guess,km_per_stock,all,no_comment,national,yearly,100000.0
3490,ht,phev_g,freight,19_THA,2017,road,mileage,manually_inputted_data $ guess,km_per_stock,all,no_comment,national,yearly,100000.0
3491,ht,phev_g,freight,19_THA,2018,road,mileage,manually_inputted_data $ guess,km_per_stock,all,no_comment,national,yearly,100000.0
3492,ht,phev_g,freight,19_THA,2019,road,mileage,manually_inputted_data $ guess,km_per_stock,all,no_comment,national,yearly,100000.0
3493,ht,phev_g,freight,19_THA,2020,road,mileage,manually_inputted_data $ guess,km_per_stock,all,no_comment,national,yearly,100000.0
3494,ht,phev_g,freight,19_THA,2021,road,mileage,manually_inputted_data $ guess,km_per_stock,all,no_comment,national,yearly,100000.0
3495,ht,phev_g,freight,19_THA,2022,road,mileage,manually_inputted_data $ guess,km_per_stock,all,no_comment,national,yearly,100000.0
3496,ht,phev_g,freight,19_THA,2023,road,mileage,manually_inputted_data $ guess,km_per_stock,all,no_comment,national,yearly,100000.0
3497,lcv,bev,freight,19_THA,2010,road,mileage,manually_inputted_data $ guess,km_per_stock,all,no_comment,national,yearly,60000.0
3498,lcv,bev,freight,19_THA,2011,road,mileage,manually_inputted_data $ guess,km_per_stock,all,no_comment,national,yearly,60000.0
3499,lcv,bev,freight,19_THA,2012,road,mileage,manually_inputted_data $ guess,km_per_stock,all,no_comment,national,yearly,60000.0
3500,lcv,bev,freight,19_THA,2013,road,mileage,manually_inputted_data $ guess,km_per_stock,all,no_comment,national,yearly,60000.0
3501,lcv,bev,freight,19_THA,2014,road,mileage,manually_inputted_data $ guess,km_per_stock,all,no_comment,national,yearly,60000.0
3502,lcv,bev,freight,19_THA,2015,road,mileage,manually_inputted_data $ guess,km_per_stock,all,no_comment,national,yearly,60000.0
3503,lcv,bev,freight,19_THA,2016,road,mileage,manually_inputted_data $ guess,km_per_stock,all,no_comment,national,yearly,60000.0
3504,lcv,bev,freight,19_THA,2017,road,mileage,manually_inputted_data $ guess,km_per_stock,all,no_comment,national,yearly,60000.0
3505,lcv,bev,freight,19_THA,2018,road,mileage,manually_inputted_data $ guess,km_per_stock,all,no_comment,national,yearly,60000.0
3506,lcv,bev,freight,19_THA,2019,road,mileage,manually_inputted_data $ guess,km_per_stock,all,no_comment,national,yearly,60000.0
3507,lcv,bev,freight,19_THA,2020,road,mileage,manually_inputted_data $ guess,km_per_stock,all,no_comment,national,yearly,60000.0
3508,lcv,bev,freight,19_THA,2021,road,mileage,manually_inputted_data $ guess,km_per_stock,all,no_comment,national,yearly,60000.0
3509,lcv,bev,freight,19_THA,2022,road,mileage,manually_inputted_data $ guess,km_per_stock,all,no_comment,national,yearly,60000.0
3510,lcv,bev,freight,19_THA,2023,road,mileage,manually_inputted_data $ guess,km_per_stock,all,no_comment,national,yearly,60000.0
3511,lcv,cng,freight,19_THA,2010,road,mileage,manually_inputted_data $ guess,km_per_stock,all,no_comment,national,yearly,60000.0
3512,lcv,cng,freight,19_THA,2011,road,mileage,manually_inputted_data $ guess,km_per_stock,all,no_comment,national,yearly,60000.0
3513,lcv,cng,freight,19_THA,2012,road,mileage,manually_inputted_data $ guess,km_per_stock,all,no_comment,national,yearly,60000.0
