Economy,Scenario,Transport Type,Year,Vehicle Type,Drive,Value
19_THA,Carbon Neutral,passenger,2021,lv,cng,6.098100064714946e-05
18_CT,Carbon Neutral,freight,2021,ht,g,0.0
18_CT,Carbon Neutral,freight,2021,lt,bev,0.0037285493959099245
18_CT,Carbon Neutral,freight,2021,lt,cng,0.0
18_CT,Carbon Neutral,freight,2021,lt,d,0.005063563887093487
18_CT,Carbon Neutral,freight,2021,lt,fcev,0.0
18_CT,Carbon Neutral,freight,2021,lt,g,0.4238037443199253
18_CT,Carbon Neutral,freight,2021,lt,lpg,0.00014888673279984005
18_CT,Carbon Neutral,freight,2021,lt,phevg,0.0
18_CT,Carbon Neutral,passenger,2021,2w,bev,0.40920158412647356
18_CT,Carbon Neutral,passenger,2021,2w,g,0.2394874504882678
18_CT,Carbon Neutral,passenger,2021,bus,bev,1.6284189638622422e-08
18_CT,Carbon Neutral,passenger,2021,bus,cng,0.0
18_CT,Carbon Neutral,passenger,2021,bus,d,4.924197345045546e-07
18_CT,Carbon Neutral,passenger,2021,bus,fcev,0.0
18_CT,Carbon Neutral,passenger,2021,bus,g,0.0
18_CT,Carbon Neutral,passenger,2021,bus,lpg,0.0
18_CT,Carbon Neutral,passenger,2021,lt,bev,0.0005005023749555652
18_CT,Carbon Neutral,passenger,2021,lt,cng,0.0
18_CT,Carbon Neutral,passenger,2021,lt,d,0.0006854059571985581
18_CT,Carbon Neutral,passenger,2021,lt,fcev,1.3217926255808508e-06
18_CT,Carbon Neutral,passenger,2021,lt,g,0.03773390695834926
18_CT,Carbon Neutral,passenger,2021,lt,lpg,1.045803230845374e-05
18_CT,Carbon Neutral,passenger,2021,lt,phevg,0.0
18_CT,Reference,passenger,2021,bus,bev,1.628418963916412e-08
18_CT,Carbon Neutral,passenger,2021,lv,bev,0.07878865566983857
18_CT,Carbon Neutral,passenger,2021,lv,d,0.04808363173875121
18_CT,Carbon Neutral,passenger,2021,lv,g,0.1504524709533678
18_CT,Carbon Neutral,passenger,2021,lv,lpg,0.0010879782056262101
18_CT,Carbon Neutral,passenger,2021,lv,phevg,0.03395104755854335
18_CT,Carbon Neutral,freight,2021,ht,phevd,0.0
18_CT,Carbon Neutral,passenger,2021,bus,phevd,0.0
18_CT,Reference,freight,2021,ht,bev,0.0017546779938440928
18_CT,Reference,freight,2021,ht,cng,0.0
18_CT,Reference,freight,2021,ht,d,0.5654583387897181
18_CT,Reference,freight,2021,ht,fcev,2.495311719782675e-05
18_CT,Carbon Neutral,passenger,2021,lv,cng,0.0
18_CT,Reference,freight,2021,ht,g,0.0
18_CT,Reference,freight,2021,lt,bev,0.0016361281716340383
18_CT,Reference,freight,2021,lt,cng,0.0
18_CT,Reference,freight,2021,lt,d,0.005063563887093487
18_CT,Reference,freight,2021,lt,fcev,0.0
18_CT,Reference,freight,2021,lt,g,0.4259135006792426
18_CT,Reference,freight,2021,lt,lpg,0.00014883736126975486
18_CT,Reference,freight,2021,lt,phevg,0.0
18_CT,Reference,passenger,2021,2w,bev,0.33328958684752696
18_CT,Reference,passenger,2021,2w,g,0.3154164361188755
18_CT,Reference,freight,2021,ht,lpg,0.0
18_CT,Reference,passenger,2021,bus,d,4.924197345120003e-07
19_THA,Carbon Neutral,passenger,2021,lv,bev,0.02766920240901451
18_CT,Reference,passenger,2021,bus,fcev,0.0
18_CT,Reference,passenger,2021,bus,g,0.0
18_CT,Reference,passenger,2021,bus,lpg,0.0
18_CT,Reference,passenger,2021,lt,bev,0.00021846359262894604
18_CT,Reference,passenger,2021,lt,cng,0.0
18_CT,Reference,passenger,2021,lt,d,0.0006854059571985582
18_CT,Reference,passenger,2021,lt,fcev,3.318210043242237e-07
18_CT,Reference,passenger,2021,lt,g,0.03801853328616718
18_CT,Reference,passenger,2021,lt,lpg,1.0455139386546134e-05
18_CT,Reference,passenger,2021,lt,phevg,0.0
18_CT,Reference,passenger,2021,lv,bev,0.04795008501437949
18_CT,Reference,passenger,2021,lv,cng,0.0
18_CT,Reference,passenger,2021,lv,d,0.049167442771103936
18_CT,Reference,passenger,2021,lv,fcev,6.713930563667402e-06
18_CT,Reference,passenger,2021,lv,g,0.17783095315049485
18_CT,Reference,passenger,2021,lv,lpg,0.0012846387432967617
18_CT,Reference,passenger,2021,lv,phevg,0.03612044492344914
18_CT,Reference,freight,2021,ht,phevd,0.0
18_CT,Reference,passenger,2021,bus,phevd,0.0
19_THA,Carbon Neutral,freight,2021,ht,bev,0.007222916876832515
19_THA,Carbon Neutral,freight,2021,ht,cng,0.0
19_THA,Carbon Neutral,freight,2021,ht,d,0.5232599897356917
19_THA,Carbon Neutral,freight,2021,ht,fcev,2.4689461787020854e-05
19_THA,Carbon Neutral,freight,2021,ht,g,0.03791448563518857
19_THA,Carbon Neutral,freight,2021,ht,lpg,0.0
19_THA,Carbon Neutral,freight,2021,lt,bev,0.045303378884654195
19_THA,Carbon Neutral,freight,2021,lt,cng,0.0
19_THA,Carbon Neutral,freight,2021,lt,d,0.07973671777023054
19_THA,Carbon Neutral,freight,2021,lt,fcev,6.25846558086467e-06
19_THA,Carbon Neutral,freight,2021,lt,g,0.2769345766875514
19_THA,Carbon Neutral,freight,2021,lt,lpg,0.0
19_THA,Carbon Neutral,freight,2021,lt,phevg,0.029587839041087163
19_THA,Carbon Neutral,passenger,2021,2w,bev,0.10125049886903735
19_THA,Carbon Neutral,passenger,2021,2w,g,0.41085694978801984
19_THA,Carbon Neutral,passenger,2021,bus,bev,0.011359212021474838
19_THA,Carbon Neutral,passenger,2021,bus,cng,1.9752026831910937e-05
19_THA,Carbon Neutral,passenger,2021,bus,d,0.0011093295535030204
19_THA,Carbon Neutral,passenger,2021,bus,fcev,7.439724182898587e-08
19_THA,Carbon Neutral,passenger,2021,bus,g,0.12830332173233183
19_THA,Carbon Neutral,passenger,2021,bus,lpg,2.096961752702854e-06
19_THA,Carbon Neutral,passenger,2021,lt,bev,0.008370429202767253
19_THA,Carbon Neutral,passenger,2021,lt,cng,2.736196867639727e-05
19_THA,Carbon Neutral,passenger,2021,lt,d,0.03919063540306415
19_THA,Carbon Neutral,passenger,2021,lt,fcev,2.2920679040848986e-06
19_THA,Carbon Neutral,passenger,2021,lt,g,0.054456767082574055
19_THA,Carbon Neutral,passenger,2021,lt,lpg,4.119515185148531e-05
18_CT,Carbon Neutral,freight,2021,ht,lpg,0.0
16_RUS,Reference,passenger,2021,bus,g,0.0
18_CT,Carbon Neutral,freight,2021,ht,fcev,4.991495077760923e-05
21_VN,Carbon Neutral,freight,2021,ht,g,0.008944662251209195
19_THA,Carbon Neutral,passenger,2021,lv,fcev,5.809982209404183e-06
19_THA,Carbon Neutral,passenger,2021,lv,g,0.12367887552167654
19_THA,Carbon Neutral,passenger,2021,lv,lpg,9.169134373512114e-05
19_THA,Carbon Neutral,passenger,2021,lv,phevg,0.007807022092076588
19_THA,Carbon Neutral,freight,2021,ht,phevd,9.14744139609281e-06
19_THA,Carbon Neutral,passenger,2021,bus,phevd,0.004349860104590313
19_THA,Reference,freight,2021,ht,bev,0.0028473661941044947
19_THA,Reference,freight,2021,ht,cng,0.0
19_THA,Reference,freight,2021,ht,d,0.5272139843725041
19_THA,Reference,freight,2021,ht,fcev,1.9955210095773598e-06
19_THA,Reference,freight,2021,ht,g,0.03857821586327462
19_THA,Reference,freight,2021,ht,lpg,0.0
19_THA,Reference,freight,2021,lt,bev,0.03229500002866813
19_THA,Reference,freight,2021,lt,cng,0.0
19_THA,Reference,freight,2021,lt,d,0.08836888009500173
19_THA,Reference,freight,2021,lt,fcev,2.3494076027158192e-06
19_THA,Reference,freight,2021,lt,g,0.28110163789117076
19_THA,Reference,freight,2021,lt,lpg,0.0
19_THA,Reference,freight,2021,lt,phevg,0.029581440327360785
19_THA,Reference,passenger,2021,2w,bev,0.0538247737342785
19_THA,Reference,passenger,2021,2w,g,0.4572442871946815
19_THA,Reference,passenger,2021,bus,bev,0.011267531955446919
19_THA,Reference,passenger,2021,bus,cng,1.9752026831910934e-05
19_THA,Reference,passenger,2021,bus,d,0.0011072570185882674
19_THA,Reference,passenger,2021,bus,fcev,0.0
19_THA,Reference,passenger,2021,bus,g,0.12827380112686057
19_THA,Reference,passenger,2021,bus,lpg,2.0969617527028537e-06
19_THA,Reference,passenger,2021,lt,bev,0.004362437632524783
19_THA,Reference,passenger,2021,lt,cng,2.7361968676397265e-05
19_THA,Reference,passenger,2021,lt,d,0.04292714643534073
19_THA,Reference,passenger,2021,lt,fcev,4.7387614585124196e-07
19_THA,Reference,passenger,2021,lt,g,0.05698169592595371
19_THA,Reference,passenger,2021,lt,lpg,4.1195151851485306e-05
19_THA,Reference,passenger,2021,lt,phevg,0.00331935172448765
19_THA,Reference,passenger,2021,lv,bev,0.01477379985563016
19_THA,Reference,passenger,2021,lv,cng,6.0981000647149446e-05
19_THA,Reference,passenger,2021,lv,d,0.0853870519148043
19_THA,Reference,passenger,2021,lv,fcev,1.1463634808980055e-06
19_THA,Reference,passenger,2021,lv,g,0.12807108950281917
19_THA,Reference,passenger,2021,lv,lpg,9.169134373512111e-05
19_THA,Reference,passenger,2021,lv,phevg,0.007865272795678755
19_THA,Reference,freight,2021,ht,phevd,9.130299303170837e-06
19_THA,Reference,passenger,2021,bus,phevd,0.004349804489783279
20_USA,Carbon Neutral,freight,2021,ht,bev,0.019489339092593438
20_USA,Carbon Neutral,freight,2021,ht,cng,0.15130153826854592
20_USA,Carbon Neutral,freight,2021,ht,d,0.050747876631672205
20_USA,Reference,passenger,2021,2w,bev,0.003295899956736067
20_USA,Carbon Neutral,freight,2021,ht,fcev,2.773948062747218e-06
20_USA,Reference,freight,2021,ht,d,0.050747876631672205
20_USA,Carbon Neutral,freight,2021,lt,cng,0.021612063804166866
20_USA,Carbon Neutral,freight,2021,lt,d,0.05590135997194761
20_USA,Carbon Neutral,freight,2021,lt,fcev,0.007035891383381637
20_USA,Carbon Neutral,freight,2021,lt,g,0.24970761512179146
20_USA,Carbon Neutral,freight,2021,lt,lpg,8.05323006109713e-05
20_USA,Carbon Neutral,freight,2021,lt,phevg,0.13310298565442155
20_USA,Carbon Neutral,passenger,2021,2w,bev,0.0022634713399078653
20_USA,Carbon Neutral,passenger,2021,2w,g,0.04747644914267711
20_USA,Carbon Neutral,passenger,2021,bus,cng,0.00014335200053851784
20_USA,Carbon Neutral,freight,2021,lt,bev,0.18747746242129898
20_USA,Carbon Neutral,passenger,2021,lt,lpg,2.530511329223647e-05
20_USA,Carbon Neutral,passenger,2021,bus,fcev,0.00026863661169679786
20_USA,Carbon Neutral,passenger,2021,bus,g,0.008620091745326075
20_USA,Carbon Neutral,passenger,2021,bus,lpg,0.0032574765354420735
20_USA,Carbon Neutral,passenger,2021,lt,bev,0.04264471512871887
20_USA,Carbon Neutral,passenger,2021,lt,cng,0.007993480390779663
20_USA,Carbon Neutral,passenger,2021,lt,d,0.020561837526714748
20_USA,Carbon Neutral,passenger,2021,lt,fcev,0.0013291960671411363
20_USA,Carbon Neutral,passenger,2021,lt,g,0.13418614710544505
21_VN,Carbon Neutral,passenger,2021,lt,lpg,0.0
20_USA,Carbon Neutral,passenger,2021,bus,d,0.0038460546610169268
20_USA,Carbon Neutral,passenger,2021,bus,bev,0.03244854737842163
20_USA,Carbon Neutral,freight,2021,ht,lpg,0.006820334912099825
20_USA,Carbon Neutral,passenger,2021,lt,phevg,0.049679236135321006
20_USA,Carbon Neutral,passenger,2021,lv,d,2.461371675419894e-05
20_USA,Carbon Neutral,passenger,2021,lv,fcev,0.006568028920732515
20_USA,Carbon Neutral,passenger,2021,lv,g,0.24638058444296995
20_USA,Carbon Neutral,passenger,2021,lv,lpg,0.01549846032356039
20_USA,Carbon Neutral,passenger,2021,lv,phevg,0.02651149289687852
20_USA,Carbon Neutral,freight,2021,ht,phevd,0.056363075693993916
20_USA,Carbon Neutral,passenger,2021,bus,phevd,0.022591737121791647
20_USA,Reference,freight,2021,ht,bev,0.02602201847953846
20_USA,Reference,freight,2021,ht,cng,0.18472526309957996
20_USA,Reference,freight,2021,ht,fcev,1.5098202176823258e-05
20_USA,Carbon Neutral,passenger,2021,lv,bev,0.3108794797225418
20_USA,Reference,freight,2021,ht,g,0.08026536757024094
20_USA,Reference,freight,2021,ht,lpg,0.008230859631365616
20_USA,Reference,freight,2021,lt,bev,0.09536010515143402
20_USA,Reference,freight,2021,lt,cng,0.02058849569557074
20_USA,Reference,freight,2021,lt,d,0.053352877931032036
20_USA,Reference,freight,2021,lt,fcev,0.003773298505021701
20_USA,Reference,freight,2021,lt,g,0.28681730827882684
20_USA,Reference,freight,2021,lt,lpg,8.05323006109713e-05
20_USA,Reference,freight,2021,lt,phevg,0.12635306770025062
20_USA,Carbon Neutral,passenger,2021,lv,cng,0.016801605972331303
20_USA,Carbon Neutral,freight,2021,ht,g,0.06035715079541279
20_USA,Reference,passenger,2021,2w,g,0.05399834405803548
11_MEX,Reference,freight,2021,ht,cng,0.12256601257117115
21_VN,Carbon Neutral,freight,2021,ht,lpg,0.0
20_USA,Reference,passenger,2021,bus,fcev,0.0002013683318585002
20_USA,Reference,passenger,2021,bus,g,0.008367527322248564
20_USA,Reference,passenger,2021,bus,lpg,0.0032120686747576744
20_USA,Reference,passenger,2021,lt,bev,0.06643730583631044
20_USA,Reference,passenger,2021,lt,cng,0.013424616159396382
20_USA,Reference,passenger,2021,lt,d,0.034417434356140114
20_USA,Reference,passenger,2021,lt,fcev,0.0021086969517357438
20_USA,Reference,passenger,2021,lt,g,0.17625776072924976
20_USA,Reference,passenger,2021,lt,phevg,0.08383324738817523
20_USA,Reference,passenger,2021,lt,lpg,2.5304931336520546e-05
21_VN,Carbon Neutral,freight,2021,ht,bev,3.671889604137149e-05
20_USA,Reference,passenger,2021,lv,cng,0.012375764967901695
20_USA,Reference,passenger,2021,lv,d,2.4890096396579636e-05
20_USA,Reference,passenger,2021,lv,fcev,0.003505593827292131
20_USA,Reference,passenger,2021,lv,g,0.28161278333805156
20_USA,Reference,passenger,2021,lv,lpg,0.011021397487384874
20_USA,Reference,passenger,2021,lv,phevg,0.02213846805008038
20_USA,Reference,freight,2021,ht,phevd,0.06366783082267895
20_USA,Reference,passenger,2021,bus,phevd,0.022258076648237996
21_VN,Carbon Neutral,passenger,2021,lt,g,0.0018335370844356324
20_USA,Reference,passenger,2021,lv,bev,0.16907267884030203
21_VN,Carbon Neutral,passenger,2021,lt,phevg,5.88481545643853e-06
21_VN,Carbon Neutral,freight,2021,ht,cng,0.0
21_VN,Carbon Neutral,freight,2021,ht,fcev,2.2712331022155286e-05
20_USA,Reference,passenger,2021,bus,bev,0.029836889921437463
21_VN,Carbon Neutral,freight,2021,lt,bev,0.00036312226628329995
21_VN,Carbon Neutral,freight,2021,lt,cng,0.0
21_VN,Carbon Neutral,freight,2021,lt,d,0.09757210521060544
21_VN,Carbon Neutral,freight,2021,lt,fcev,3.4823064011756318e-06
21_VN,Carbon Neutral,freight,2021,lt,g,0.007571660059326545
21_VN,Carbon Neutral,freight,2021,lt,lpg,0.0
21_VN,Carbon Neutral,freight,2021,lt,phevg,2.466001748372337e-05
21_VN,Carbon Neutral,passenger,2021,2w,bev,0.024105976317144513
21_VN,Carbon Neutral,freight,2021,ht,d,0.8854608766616271
21_VN,Carbon Neutral,passenger,2021,2w,g,0.6236730019035284
21_VN,Carbon Neutral,passenger,2021,bus,cng,0.0010150581659487522
21_VN,Carbon Neutral,passenger,2021,bus,d,0.12615772663114624
21_VN,Carbon Neutral,passenger,2021,bus,fcev,3.591253918334833e-08
21_VN,Carbon Neutral,passenger,2021,bus,g,2.0311899551740946e-05
21_VN,Carbon Neutral,passenger,2021,bus,lpg,0.00038016585403229347
21_VN,Carbon Neutral,passenger,2021,lt,bev,0.00010935090692033247
21_VN,Carbon Neutral,passenger,2021,lt,cng,0.0
21_VN,Carbon Neutral,passenger,2021,lt,d,0.0237202890653946
21_VN,Carbon Neutral,passenger,2021,lt,fcev,4.1014642495074954e-07
21_VN,Carbon Neutral,passenger,2021,bus,bev,0.0004744395417088866
19_THA,Carbon Neutral,passenger,2021,lv,d,0.07808436645544366
20_USA,Reference,passenger,2021,bus,d,0.0024615787297640034
21_VN,Reference,passenger,2021,bus,cng,0.0010157242647002506
21_VN,Carbon Neutral,passenger,2021,lv,cng,5.345236724142475e-07
21_VN,Carbon Neutral,passenger,2021,lv,d,0.0020823391687603103
21_VN,Carbon Neutral,passenger,2021,lv,fcev,1.8905120042141937e-06
21_VN,Carbon Neutral,passenger,2021,lv,g,0.13224764795831487
21_VN,Carbon Neutral,passenger,2021,lv,lpg,0.0
21_VN,Carbon Neutral,passenger,2021,lv,phevg,0.0
21_VN,Carbon Neutral,freight,2021,ht,phevd,0.0
21_VN,Reference,freight,2021,ht,bev,1.5747592545538573e-05
21_VN,Reference,freight,2021,ht,d,0.8855011878433283
21_VN,Reference,freight,2021,ht,cng,0.0
21_VN,Reference,freight,2021,lt,phevg,2.47373895133541e-05
21_VN,Reference,freight,2021,ht,g,0.008944664184528276
21_VN,Reference,freight,2021,ht,lpg,0.0
21_VN,Reference,freight,2021,lt,bev,0.0001436553360961222
21_VN,Reference,freight,2021,lt,cng,0.0
21_VN,Reference,freight,2021,lt,d,0.09769990789723007
21_VN,Reference,freight,2021,lt,fcev,0.0
21_VN,Reference,freight,2021,lt,g,0.007666617486736223
21_VN,Reference,freight,2021,lt,lpg,0.0
21_VN,Carbon Neutral,passenger,2021,lv,bev,0.06417139959301624
21_VN,Reference,freight,2021,ht,fcev,3.482270022182061e-06
21_VN,Reference,passenger,2021,2w,bev,0.013933200200070401
21_VN,Carbon Neutral,passenger,2021,bus,phevd,0.0
20_USA,Reference,passenger,2021,bus,cng,0.00011230339717084952
21_VN,Reference,passenger,2021,bus,d,0.12618173832930368
21_VN,Reference,passenger,2021,2w,g,0.6338458640626241
21_VN,Reference,passenger,2021,bus,g,2.0311899551740946e-05
21_VN,Reference,passenger,2021,bus,lpg,0.0003804780891141723
21_VN,Reference,passenger,2021,lt,bev,4.618104143367788e-05
21_VN,Reference,passenger,2021,lt,cng,0.0
21_VN,Reference,passenger,2021,lt,d,0.023761318779457807
21_VN,Reference,passenger,2021,lt,fcev,1.5269705535578936e-07
21_VN,Reference,passenger,2021,lt,g,0.0018557131906186955
21_VN,Reference,passenger,2021,lt,lpg,0.0
21_VN,Reference,passenger,2021,lt,phevg,6.060928392493761e-06
21_VN,Reference,passenger,2021,bus,fcev,0.0
21_VN,Reference,passenger,2021,lv,cng,5.345236724142475e-07
21_VN,Reference,passenger,2021,lv,bev,0.06326175562656146
21_VN,Reference,passenger,2021,bus,phevd,0.0
21_VN,Reference,freight,2021,ht,phevd,0.0
21_VN,Reference,passenger,2021,lv,phevg,0.0
21_VN,Reference,passenger,2021,bus,bev,0.00044943607582150326
21_VN,Reference,passenger,2021,lv,g,0.13314944747518492
21_VN,Reference,passenger,2021,lv,fcev,6.604422069901668e-07
21_VN,Reference,passenger,2021,lv,d,0.002091422374230355
21_VN,Reference,passenger,2021,lv,lpg,0.0
01_AUS,Carbon Neutral,freight,2022,lt,fcev,6.913540316837827e-05
01_AUS,Carbon Neutral,freight,2022,ht,fcev,0.00015613319116047564
01_AUS,Carbon Neutral,freight,2022,ht,g,0.04903808882857082
01_AUS,Carbon Neutral,freight,2022,ht,lpg,0.009439050302342867
01_AUS,Carbon Neutral,freight,2022,lt,bev,0.036590876607894424
01_AUS,Carbon Neutral,freight,2022,lt,cng,0.0
01_AUS,Carbon Neutral,freight,2022,ht,d,0.45695916892036176
01_AUS,Carbon Neutral,freight,2022,lt,d,0.1219242495201657
01_AUS,Carbon Neutral,freight,2022,lt,lpg,0.055976705840023844
01_AUS,Carbon Neutral,passenger,2022,bus,bev,0.0012984341269567795
01_AUS,Carbon Neutral,freight,2022,lt,phevg,0.07072271464643508
01_AUS,Carbon Neutral,passenger,2022,2w,bev,0.17436714403849962
01_AUS,Carbon Neutral,passenger,2022,2w,g,0.03847349298450698
01_AUS,Carbon Neutral,passenger,2022,bus,cng,0.0007064008304356319
01_AUS,Carbon Neutral,passenger,2022,bus,d,0.07634845556466259
01_AUS,Carbon Neutral,passenger,2022,bus,fcev,5.236285630315627e-07
01_AUS,Carbon Neutral,passenger,2022,bus,g,0.0
01_AUS,Carbon Neutral,passenger,2022,bus,lpg,0.0
01_AUS,Carbon Neutral,freight,2022,ht,cng,0.010205003569192635
01_AUS,Carbon Neutral,passenger,2022,lt,bev,0.030846173931794986
01_AUS,Carbon Neutral,freight,2022,lt,g,0.1729138880468465
01_AUS,Carbon Neutral,passenger,2022,lt,lpg,0.015386165672872676
01_AUS,Carbon Neutral,passenger,2022,lt,d,0.08284064611330025
01_AUS,Reference,freight,2022,lt,fcev,8.263498598457576e-06
01_AUS,Carbon Neutral,passenger,2022,lt,phevg,0.018175628449481493
01_AUS,Carbon Neutral,passenger,2022,lv,bev,0.10811647549295131
01_AUS,Carbon Neutral,passenger,2022,lv,cng,0.0
01_AUS,Carbon Neutral,passenger,2022,lv,d,0.0005667822030388023
01_AUS,Carbon Neutral,passenger,2022,lv,fcev,5.235782305970433e-05
01_AUS,Carbon Neutral,passenger,2022,lv,g,0.28696557594513256
01_AUS,Carbon Neutral,passenger,2022,lv,lpg,0.0013789893610559423
01_AUS,Carbon Neutral,passenger,2022,lv,phevg,0.05607585757429622
01_AUS,Carbon Neutral,freight,2022,ht,phevd,0.0
01_AUS,Carbon Neutral,passenger,2022,bus,phevd,0.0
01_AUS,Reference,freight,2022,ht,bev,0.003617788513068913
01_AUS,Reference,freight,2022,ht,cng,0.009836720561357794
01_AUS,Reference,freight,2022,ht,d,0.47763102237492805
01_AUS,Reference,freight,2022,ht,fcev,8.284729586426281e-06
01_AUS,Reference,freight,2022,ht,g,0.04771488350461579
01_AUS,Reference,freight,2022,ht,lpg,0.008995341219820166
01_AUS,Reference,freight,2022,lt,bev,0.015595560851659685
01_AUS,Reference,freight,2022,lt,cng,0.0
01_AUS,Reference,freight,2022,lt,d,0.13083021049275578
01_AUS,Carbon Neutral,passenger,2022,lt,fcev,6.524567704358986e-05
01_AUS,Carbon Neutral,passenger,2022,lt,cng,0.0
01_AUS,Reference,freight,2022,lt,g,0.1793367178686131
03_CDA,Reference,freight,2022,lt,cng,0.02722064113341659
02_BD,Carbon Neutral,freight,2022,lt,fcev,0.00018355359765051332
01_AUS,Reference,passenger,2022,2w,g,0.04533598508732485
01_AUS,Reference,passenger,2022,bus,bev,0.0009634303419006563
01_AUS,Reference,passenger,2022,bus,cng,0.000695941172243017
01_AUS,Reference,passenger,2022,bus,d,0.0754194330241014
01_AUS,Reference,passenger,2022,bus,fcev,0.0
01_AUS,Reference,passenger,2022,bus,g,0.0
01_AUS,Reference,passenger,2022,bus,lpg,0.0
01_AUS,Reference,passenger,2022,lt,bev,0.005666195680127639
01_AUS,Reference,passenger,2022,lt,d,0.09401687084987467
01_AUS,Reference,passenger,2022,2w,bev,0.15308989027250194
01_AUS,Reference,passenger,2022,lv,lpg,0.0027666680507567507
01_AUS,Reference,passenger,2022,lt,g,0.11377598751298394
01_AUS,Reference,passenger,2022,lt,lpg,0.014239391887450626
01_AUS,Reference,passenger,2022,lt,phevg,0.015462386536174176
01_AUS,Reference,passenger,2022,lv,bev,0.05133691263584181
01_AUS,Reference,passenger,2022,lv,cng,0.0
01_AUS,Reference,passenger,2022,lv,d,0.0005667822030388023
01_AUS,Reference,passenger,2022,lv,fcev,1.1633203545027675e-05
01_AUS,Reference,passenger,2022,lv,g,0.36569822830917015
01_AUS,Carbon Neutral,passenger,2022,lt,g,0.10833565058234791
01_AUS,Reference,passenger,2022,lt,fcev,4.23736195502527e-06
01_AUS,Reference,passenger,2022,lt,cng,0.0
01_AUS,Reference,freight,2022,lt,phevg,0.07040203397635861
01_AUS,Reference,passenger,2022,lv,phevg,0.06095002587100955
02_BD,Carbon Neutral,freight,2022,ht,bev,0.00018355359765051348
02_BD,Carbon Neutral,freight,2022,ht,cng,0.0
02_BD,Carbon Neutral,freight,2022,ht,d,0.43409486492795213
