,Medium,Transport Type,Vehicle Type,Drive,Date,Economy,Frequency_x,Measure,Unit_x,Dataset,Scope,Comments,Fuel,Source,Value,Frequency_y,Unit_y,_merge
9509,road,passenger,lt,lpg,2017-12-31,09_ROK,,Stocks,,,,,,,,Yearly,Stocks,right_only
9510,road,passenger,lt,phev_d,2017-12-31,09_ROK,,Stocks,,,,,,,,Yearly,Stocks,right_only
9511,road,passenger,lt,phev_g,2017-12-31,09_ROK,,Stocks,,,,,,,,Yearly,Stocks,right_only
9512,road,passenger,suv,bev,2017-12-31,09_ROK,,Stocks,,,,,,,,Yearly,Stocks,right_only
9513,road,passenger,suv,cng,2017-12-31,09_ROK,,Stocks,,,,,,,,Yearly,Stocks,right_only
9514,road,passenger,suv,fcev,2017-12-31,09_ROK,,Stocks,,,,,,,,Yearly,Stocks,right_only
9515,road,passenger,suv,ice_d,2017-12-31,09_ROK,,Stocks,,,,,,,,Yearly,Stocks,right_only
9516,road,passenger,suv,ice_g,2017-12-31,09_ROK,,Stocks,,,,,,,,Yearly,Stocks,right_only
9517,road,passenger,suv,lpg,2017-12-31,09_ROK,,Stocks,,,,,,,,Yearly,Stocks,right_only
9518,road,passenger,suv,phev_d,2017-12-31,09_ROK,,Stocks,,,,,,,,Yearly,Stocks,right_only
9519,road,passenger,suv,phev_g,2017-12-31,09_ROK,,Stocks,,,,,,,,Yearly,Stocks,right_only
9520,road,freight,ht,bev,2017-12-31,09_ROK,,Stocks,,,,,,,,Yearly,Stocks,right_only
9521,road,freight,ht,cng,2017-12-31,09_ROK,,Stocks,,,,,,,,Yearly,Stocks,right_only
9522,road,freight,ht,fcev,2017-12-31,09_ROK,,Stocks,,,,,,,,Yearly,Stocks,right_only
9523,road,freight,ht,ice_d,2017-12-31,09_ROK,,Stocks,,,,,,,,Yearly,Stocks,right_only
9524,road,freight,ht,ice_g,2017-12-31,09_ROK,,Stocks,,,,,,,,Yearly,Stocks,right_only
9525,road,freight,ht,lpg,2017-12-31,09_ROK,,Stocks,,,,,,,,Yearly,Stocks,right_only
9526,road,freight,ht,phev_d,2017-12-31,09_ROK,,Stocks,,,,,,,,Yearly,Stocks,right_only
9527,road,freight,ht,phev_g,2017-12-31,09_ROK,,Stocks,,,,,,,,Yearly,Stocks,right_only
9528,road,freight,lcv,bev,2017-12-31,09_ROK,,Stocks,,,,,,,,Yearly,Stocks,right_only
9529,road,freight,lcv,cng,2017-12-31,09_ROK,,Stocks,,,,,,,,Yearly,Stocks,right_only
9530,road,freight,lcv,fcev,2017-12-31,09_ROK,,Stocks,,,,,,,,Yearly,Stocks,right_only
9531,road,freight,lcv,ice_d,2017-12-31,09_ROK,,Stocks,,,,,,,,Yearly,Stocks,right_only
9532,road,freight,lcv,ice_g,2017-12-31,09_ROK,,Stocks,,,,,,,,Yearly,Stocks,right_only
9533,road,freight,lcv,lpg,2017-12-31,09_ROK,,Stocks,,,,,,,,Yearly,Stocks,right_only
9534,road,freight,lcv,phev_d,2017-12-31,09_ROK,,Stocks,,,,,,,,Yearly,Stocks,right_only
9535,road,freight,lcv,phev_g,2017-12-31,09_ROK,,Stocks,,,,,,,,Yearly,Stocks,right_only
9536,road,freight,mt,bev,2017-12-31,09_ROK,,Stocks,,,,,,,,Yearly,Stocks,right_only
9537,road,freight,mt,cng,2017-12-31,09_ROK,,Stocks,,,,,,,,Yearly,Stocks,right_only
9538,road,freight,mt,fcev,2017-12-31,09_ROK,,Stocks,,,,,,,,Yearly,Stocks,right_only
9539,road,freight,mt,ice_d,2017-12-31,09_ROK,,Stocks,,,,,,,,Yearly,Stocks,right_only
9540,road,freight,mt,ice_g,2017-12-31,09_ROK,,Stocks,,,,,,,,Yearly,Stocks,right_only
9541,road,freight,mt,lpg,2017-12-31,09_ROK,,Stocks,,,,,,,,Yearly,Stocks,right_only
9542,road,freight,mt,phev_d,2017-12-31,09_ROK,,Stocks,,,,,,,,Yearly,Stocks,right_only
9543,road,freight,mt,phev_g,2017-12-31,09_ROK,,Stocks,,,,,,,,Yearly,Stocks,right_only
9544,road,freight,2w,bev,2017-12-31,09_ROK,,Stocks,,,,,,,,Yearly,Stocks,right_only
9545,road,freight,2w,ice_d,2017-12-31,09_ROK,,Stocks,,,,,,,,Yearly,Stocks,right_only
9546,road,freight,2w,ice_g,2017-12-31,09_ROK,,Stocks,,,,,,,,Yearly,Stocks,right_only
9547,road,passenger,2w,bev,2017-12-31,10_MAS,,Stocks,,,,,,,,Yearly,Stocks,right_only
9548,road,passenger,2w,ice_d,2017-12-31,10_MAS,,Stocks,,,,,,,,Yearly,Stocks,right_only
9549,road,passenger,2w,ice_g,2017-12-31,10_MAS,,Stocks,,,,,,,,Yearly,Stocks,right_only
9550,road,passenger,bus,bev,2017-12-31,10_MAS,,Stocks,,,,,,,,Yearly,Stocks,right_only
9551,road,passenger,bus,cng,2017-12-31,10_MAS,,Stocks,,,,,,,,Yearly,Stocks,right_only
9552,road,passenger,bus,fcev,2017-12-31,10_MAS,,Stocks,,,,,,,,Yearly,Stocks,right_only
9553,road,passenger,bus,ice_d,2017-12-31,10_MAS,,Stocks,,,,,,,,Yearly,Stocks,right_only
9554,road,passenger,bus,ice_g,2017-12-31,10_MAS,,Stocks,,,,,,,,Yearly,Stocks,right_only
9555,road,passenger,bus,lpg,2017-12-31,10_MAS,,Stocks,,,,,,,,Yearly,Stocks,right_only
9556,road,passenger,bus,phev_d,2017-12-31,10_MAS,,Stocks,,,,,,,,Yearly,Stocks,right_only
9557,road,passenger,bus,phev_g,2017-12-31,10_MAS,,Stocks,,,,,,,,Yearly,Stocks,right_only
9558,road,passenger,car,bev,2017-12-31,10_MAS,,Stocks,,,,,,,,Yearly,Stocks,right_only
9559,road,passenger,car,cng,2017-12-31,10_MAS,,Stocks,,,,,,,,Yearly,Stocks,right_only
9560,road,passenger,car,fcev,2017-12-31,10_MAS,,Stocks,,,,,,,,Yearly,Stocks,right_only
9561,road,passenger,car,ice_d,2017-12-31,10_MAS,,Stocks,,,,,,,,Yearly,Stocks,right_only
9562,road,passenger,car,ice_g,2017-12-31,10_MAS,,Stocks,,,,,,,,Yearly,Stocks,right_only
9563,road,passenger,car,lpg,2017-12-31,10_MAS,,Stocks,,,,,,,,Yearly,Stocks,right_only
9564,road,passenger,car,phev_d,2017-12-31,10_MAS,,Stocks,,,,,,,,Yearly,Stocks,right_only
9565,road,passenger,car,phev_g,2017-12-31,10_MAS,,Stocks,,,,,,,,Yearly,Stocks,right_only
9566,road,passenger,lt,bev,2017-12-31,10_MAS,,Stocks,,,,,,,,Yearly,Stocks,right_only
9567,road,passenger,lt,cng,2017-12-31,10_MAS,,Stocks,,,,,,,,Yearly,Stocks,right_only
9568,road,passenger,lt,fcev,2017-12-31,10_MAS,,Stocks,,,,,,,,Yearly,Stocks,right_only
9569,road,passenger,lt,ice_d,2017-12-31,10_MAS,,Stocks,,,,,,,,Yearly,Stocks,right_only
9570,road,passenger,lt,ice_g,2017-12-31,10_MAS,,Stocks,,,,,,,,Yearly,Stocks,right_only
9571,road,passenger,lt,lpg,2017-12-31,10_MAS,,Stocks,,,,,,,,Yearly,Stocks,right_only
9572,road,passenger,lt,phev_d,2017-12-31,10_MAS,,Stocks,,,,,,,,Yearly,Stocks,right_only
9573,road,passenger,lt,phev_g,2017-12-31,10_MAS,,Stocks,,,,,,,,Yearly,Stocks,right_only
9574,road,passenger,suv,bev,2017-12-31,10_MAS,,Stocks,,,,,,,,Yearly,Stocks,right_only
9575,road,passenger,suv,cng,2017-12-31,10_MAS,,Stocks,,,,,,,,Yearly,Stocks,right_only
9576,road,passenger,suv,fcev,2017-12-31,10_MAS,,Stocks,,,,,,,,Yearly,Stocks,right_only
9577,road,passenger,suv,ice_d,2017-12-31,10_MAS,,Stocks,,,,,,,,Yearly,Stocks,right_only
9578,road,passenger,suv,ice_g,2017-12-31,10_MAS,,Stocks,,,,,,,,Yearly,Stocks,right_only
9579,road,passenger,suv,lpg,2017-12-31,10_MAS,,Stocks,,,,,,,,Yearly,Stocks,right_only
9580,road,passenger,suv,phev_d,2017-12-31,10_MAS,,Stocks,,,,,,,,Yearly,Stocks,right_only
9581,road,passenger,suv,phev_g,2017-12-31,10_MAS,,Stocks,,,,,,,,Yearly,Stocks,right_only
9582,road,freight,ht,bev,2017-12-31,10_MAS,,Stocks,,,,,,,,Yearly,Stocks,right_only
9583,road,freight,ht,cng,2017-12-31,10_MAS,,Stocks,,,,,,,,Yearly,Stocks,right_only
9584,road,freight,ht,fcev,2017-12-31,10_MAS,,Stocks,,,,,,,,Yearly,Stocks,right_only
9585,road,freight,ht,ice_d,2017-12-31,10_MAS,,Stocks,,,,,,,,Yearly,Stocks,right_only
9586,road,freight,ht,ice_g,2017-12-31,10_MAS,,Stocks,,,,,,,,Yearly,Stocks,right_only
9587,road,freight,ht,lpg,2017-12-31,10_MAS,,Stocks,,,,,,,,Yearly,Stocks,right_only
9588,road,freight,ht,phev_d,2017-12-31,10_MAS,,Stocks,,,,,,,,Yearly,Stocks,right_only
9589,road,freight,ht,phev_g,2017-12-31,10_MAS,,Stocks,,,,,,,,Yearly,Stocks,right_only
9590,road,freight,lcv,bev,2017-12-31,10_MAS,,Stocks,,,,,,,,Yearly,Stocks,right_only
9591,road,freight,lcv,cng,2017-12-31,10_MAS,,Stocks,,,,,,,,Yearly,Stocks,right_only
9592,road,freight,lcv,fcev,2017-12-31,10_MAS,,Stocks,,,,,,,,Yearly,Stocks,right_only
9593,road,freight,lcv,ice_d,2017-12-31,10_MAS,,Stocks,,,,,,,,Yearly,Stocks,right_only
9594,road,freight,lcv,ice_g,2017-12-31,10_MAS,,Stocks,,,,,,,,Yearly,Stocks,right_only
9595,road,freight,lcv,lpg,2017-12-31,10_MAS,,Stocks,,,,,,,,Yearly,Stocks,right_only
9596,road,freight,lcv,phev_d,2017-12-31,10_MAS,,Stocks,,,,,,,,Yearly,Stocks,right_only
9597,road,freight,lcv,phev_g,2017-12-31,10_MAS,,Stocks,,,,,,,,Yearly,Stocks,right_only
9598,road,freight,mt,bev,2017-12-31,10_MAS,,Stocks,,,,,,,,Yearly,Stocks,right_only
9599,road,freight,mt,cng,2017-12-31,10_MAS,,Stocks,,,,,,,,Yearly,Stocks,right_only
9600,road,freight,mt,fcev,2017-12-31,10_MAS,,Stocks,,,,,,,,Yearly,Stocks,right_only
9601,road,freight,mt,ice_d,2017-12-31,10_MAS,,Stocks,,,,,,,,Yearly,Stocks,right_only
9602,road,freight,mt,ice_g,2017-12-31,10_MAS,,Stocks,,,,,,,,Yearly,Stocks,right_only
9603,road,freight,mt,lpg,2017-12-31,10_MAS,,Stocks,,,,,,,,Yearly,Stocks,right_only
9604,road,freight,mt,phev_d,2017-12-31,10_MAS,,Stocks,,,,,,,,Yearly,Stocks,right_only
9605,road,freight,mt,phev_g,2017-12-31,10_MAS,,Stocks,,,,,,,,Yearly,Stocks,right_only
9606,road,freight,2w,bev,2017-12-31,10_MAS,,Stocks,,,,,,,,Yearly,Stocks,right_only
9607,road,freight,2w,ice_d,2017-12-31,10_MAS,,Stocks,,,,,,,,Yearly,Stocks,right_only
9608,road,freight,2w,ice_g,2017-12-31,10_MAS,,Stocks,,,,,,,,Yearly,Stocks,right_only
9609,road,passenger,2w,bev,2017-12-31,11_MEX,,Stocks,,,,,,,,Yearly,Stocks,right_only
9610,road,passenger,2w,ice_d,2017-12-31,11_MEX,,Stocks,,,,,,,,Yearly,Stocks,right_only
9611,road,passenger,2w,ice_g,2017-12-31,11_MEX,,Stocks,,,,,,,,Yearly,Stocks,right_only
9612,road,passenger,bus,bev,2017-12-31,11_MEX,,Stocks,,,,,,,,Yearly,Stocks,right_only
9613,road,passenger,bus,cng,2017-12-31,11_MEX,,Stocks,,,,,,,,Yearly,Stocks,right_only
9614,road,passenger,bus,fcev,2017-12-31,11_MEX,,Stocks,,,,,,,,Yearly,Stocks,right_only
9615,road,passenger,bus,ice_d,2017-12-31,11_MEX,,Stocks,,,,,,,,Yearly,Stocks,right_only
9616,road,passenger,bus,ice_g,2017-12-31,11_MEX,,Stocks,,,,,,,,Yearly,Stocks,right_only
9617,road,passenger,bus,lpg,2017-12-31,11_MEX,,Stocks,,,,,,,,Yearly,Stocks,right_only
9618,road,passenger,bus,phev_d,2017-12-31,11_MEX,,Stocks,,,,,,,,Yearly,Stocks,right_only
9619,road,passenger,bus,phev_g,2017-12-31,11_MEX,,Stocks,,,,,,,,Yearly,Stocks,right_only
9620,road,passenger,car,bev,2017-12-31,11_MEX,,Stocks,,,,,,,,Yearly,Stocks,right_only
9621,road,passenger,car,cng,2017-12-31,11_MEX,,Stocks,,,,,,,,Yearly,Stocks,right_only
9622,road,passenger,car,fcev,2017-12-31,11_MEX,,Stocks,,,,,,,,Yearly,Stocks,right_only
9623,road,passenger,car,ice_d,2017-12-31,11_MEX,,Stocks,,,,,,,,Yearly,Stocks,right_only
9624,road,passenger,car,ice_g,2017-12-31,11_MEX,,Stocks,,,,,,,,Yearly,Stocks,right_only
9625,road,passenger,car,lpg,2017-12-31,11_MEX,,Stocks,,,,,,,,Yearly,Stocks,right_only
9626,road,passenger,car,phev_d,2017-12-31,11_MEX,,Stocks,,,,,,,,Yearly,Stocks,right_only
9627,road,passenger,car,phev_g,2017-12-31,11_MEX,,Stocks,,,,,,,,Yearly,Stocks,right_only
9628,road,passenger,lt,bev,2017-12-31,11_MEX,,Stocks,,,,,,,,Yearly,Stocks,right_only
9629,road,passenger,lt,cng,2017-12-31,11_MEX,,Stocks,,,,,,,,Yearly,Stocks,right_only
9630,road,passenger,lt,fcev,2017-12-31,11_MEX,,Stocks,,,,,,,,Yearly,Stocks,right_only
9631,road,passenger,lt,ice_d,2017-12-31,11_MEX,,Stocks,,,,,,,,Yearly,Stocks,right_only
9632,road,passenger,lt,ice_g,2017-12-31,11_MEX,,Stocks,,,,,,,,Yearly,Stocks,right_only
9633,road,passenger,lt,lpg,2017-12-31,11_MEX,,Stocks,,,,,,,,Yearly,Stocks,right_only
9634,road,passenger,lt,phev_d,2017-12-31,11_MEX,,Stocks,,,,,,,,Yearly,Stocks,right_only
9635,road,passenger,lt,phev_g,2017-12-31,11_MEX,,Stocks,,,,,,,,Yearly,Stocks,right_only
9636,road,passenger,suv,bev,2017-12-31,11_MEX,,Stocks,,,,,,,,Yearly,Stocks,right_only
9637,road,passenger,suv,cng,2017-12-31,11_MEX,,Stocks,,,,,,,,Yearly,Stocks,right_only
9638,road,passenger,suv,fcev,2017-12-31,11_MEX,,Stocks,,,,,,,,Yearly,Stocks,right_only
9639,road,passenger,suv,ice_d,2017-12-31,11_MEX,,Stocks,,,,,,,,Yearly,Stocks,right_only
9640,road,passenger,suv,ice_g,2017-12-31,11_MEX,,Stocks,,,,,,,,Yearly,Stocks,right_only
9641,road,passenger,suv,lpg,2017-12-31,11_MEX,,Stocks,,,,,,,,Yearly,Stocks,right_only
9642,road,passenger,suv,phev_d,2017-12-31,11_MEX,,Stocks,,,,,,,,Yearly,Stocks,right_only
9643,road,passenger,suv,phev_g,2017-12-31,11_MEX,,Stocks,,,,,,,,Yearly,Stocks,right_only
9644,road,freight,ht,bev,2017-12-31,11_MEX,,Stocks,,,,,,,,Yearly,Stocks,right_only
9645,road,freight,ht,cng,2017-12-31,11_MEX,,Stocks,,,,,,,,Yearly,Stocks,right_only
9646,road,freight,ht,fcev,2017-12-31,11_MEX,,Stocks,,,,,,,,Yearly,Stocks,right_only
9647,road,freight,ht,ice_d,2017-12-31,11_MEX,,Stocks,,,,,,,,Yearly,Stocks,right_only
9648,road,freight,ht,ice_g,2017-12-31,11_MEX,,Stocks,,,,,,,,Yearly,Stocks,right_only
9649,road,freight,ht,lpg,2017-12-31,11_MEX,,Stocks,,,,,,,,Yearly,Stocks,right_only
9650,road,freight,ht,phev_d,2017-12-31,11_MEX,,Stocks,,,,,,,,Yearly,Stocks,right_only
9651,road,freight,ht,phev_g,2017-12-31,11_MEX,,Stocks,,,,,,,,Yearly,Stocks,right_only
9652,road,freight,lcv,bev,2017-12-31,11_MEX,,Stocks,,,,,,,,Yearly,Stocks,right_only
9653,road,freight,lcv,cng,2017-12-31,11_MEX,,Stocks,,,,,,,,Yearly,Stocks,right_only
9654,road,freight,lcv,fcev,2017-12-31,11_MEX,,Stocks,,,,,,,,Yearly,Stocks,right_only
9655,road,freight,lcv,ice_d,2017-12-31,11_MEX,,Stocks,,,,,,,,Yearly,Stocks,right_only
9656,road,freight,lcv,ice_g,2017-12-31,11_MEX,,Stocks,,,,,,,,Yearly,Stocks,right_only
9657,road,freight,lcv,lpg,2017-12-31,11_MEX,,Stocks,,,,,,,,Yearly,Stocks,right_only
9658,road,freight,lcv,phev_d,2017-12-31,11_MEX,,Stocks,,,,,,,,Yearly,Stocks,right_only
9659,road,freight,lcv,phev_g,2017-12-31,11_MEX,,Stocks,,,,,,,,Yearly,Stocks,right_only
9660,road,freight,mt,bev,2017-12-31,11_MEX,,Stocks,,,,,,,,Yearly,Stocks,right_only
9661,road,freight,mt,cng,2017-12-31,11_MEX,,Stocks,,,,,,,,Yearly,Stocks,right_only
9662,road,freight,mt,fcev,2017-12-31,11_MEX,,Stocks,,,,,,,,Yearly,Stocks,right_only
9663,road,freight,mt,ice_d,2017-12-31,11_MEX,,Stocks,,,,,,,,Yearly,Stocks,right_only
9664,road,freight,mt,ice_g,2017-12-31,11_MEX,,Stocks,,,,,,,,Yearly,Stocks,right_only
9665,road,freight,mt,lpg,2017-12-31,11_MEX,,Stocks,,,,,,,,Yearly,Stocks,right_only
9666,road,freight,mt,phev_d,2017-12-31,11_MEX,,Stocks,,,,,,,,Yearly,Stocks,right_only
9667,road,freight,mt,phev_g,2017-12-31,11_MEX,,Stocks,,,,,,,,Yearly,Stocks,right_only
9668,road,freight,2w,bev,2017-12-31,11_MEX,,Stocks,,,,,,,,Yearly,Stocks,right_only
9669,road,freight,2w,ice_d,2017-12-31,11_MEX,,Stocks,,,,,,,,Yearly,Stocks,right_only
9670,road,freight,2w,ice_g,2017-12-31,11_MEX,,Stocks,,,,,,,,Yearly,Stocks,right_only
9671,road,passenger,2w,bev,2017-12-31,12_NZ,,Stocks,,,,,,,,Yearly,Stocks,right_only
9672,road,passenger,2w,ice_d,2017-12-31,12_NZ,,Stocks,,,,,,,,Yearly,Stocks,right_only
9673,road,passenger,2w,ice_g,2017-12-31,12_NZ,,Stocks,,,,,,,,Yearly,Stocks,right_only
9674,road,passenger,bus,bev,2017-12-31,12_NZ,,Stocks,,,,,,,,Yearly,Stocks,right_only
9675,road,passenger,bus,cng,2017-12-31,12_NZ,,Stocks,,,,,,,,Yearly,Stocks,right_only
9676,road,passenger,bus,fcev,2017-12-31,12_NZ,,Stocks,,,,,,,,Yearly,Stocks,right_only
9677,road,passenger,bus,ice_d,2017-12-31,12_NZ,,Stocks,,,,,,,,Yearly,Stocks,right_only
9678,road,passenger,bus,ice_g,2017-12-31,12_NZ,,Stocks,,,,,,,,Yearly,Stocks,right_only
9679,road,passenger,bus,lpg,2017-12-31,12_NZ,,Stocks,,,,,,,,Yearly,Stocks,right_only
9680,road,passenger,bus,phev_d,2017-12-31,12_NZ,,Stocks,,,,,,,,Yearly,Stocks,right_only
9681,road,passenger,bus,phev_g,2017-12-31,12_NZ,,Stocks,,,,,,,,Yearly,Stocks,right_only
9682,road,passenger,car,bev,2017-12-31,12_NZ,,Stocks,,,,,,,,Yearly,Stocks,right_only
9683,road,passenger,car,cng,2017-12-31,12_NZ,,Stocks,,,,,,,,Yearly,Stocks,right_only
9684,road,passenger,car,fcev,2017-12-31,12_NZ,,Stocks,,,,,,,,Yearly,Stocks,right_only
9685,road,passenger,car,ice_d,2017-12-31,12_NZ,,Stocks,,,,,,,,Yearly,Stocks,right_only
9686,road,passenger,car,ice_g,2017-12-31,12_NZ,,Stocks,,,,,,,,Yearly,Stocks,right_only
9687,road,passenger,car,lpg,2017-12-31,12_NZ,,Stocks,,,,,,,,Yearly,Stocks,right_only
9688,road,passenger,car,phev_d,2017-12-31,12_NZ,,Stocks,,,,,,,,Yearly,Stocks,right_only
9689,road,passenger,car,phev_g,2017-12-31,12_NZ,,Stocks,,,,,,,,Yearly,Stocks,right_only
9690,road,passenger,lt,bev,2017-12-31,12_NZ,,Stocks,,,,,,,,Yearly,Stocks,right_only
9691,road,passenger,lt,cng,2017-12-31,12_NZ,,Stocks,,,,,,,,Yearly,Stocks,right_only
9692,road,passenger,lt,fcev,2017-12-31,12_NZ,,Stocks,,,,,,,,Yearly,Stocks,right_only
9693,road,passenger,lt,ice_d,2017-12-31,12_NZ,,Stocks,,,,,,,,Yearly,Stocks,right_only
9694,road,passenger,lt,ice_g,2017-12-31,12_NZ,,Stocks,,,,,,,,Yearly,Stocks,right_only
9695,road,passenger,lt,lpg,2017-12-31,12_NZ,,Stocks,,,,,,,,Yearly,Stocks,right_only
9696,road,passenger,lt,phev_d,2017-12-31,12_NZ,,Stocks,,,,,,,,Yearly,Stocks,right_only
9697,road,passenger,lt,phev_g,2017-12-31,12_NZ,,Stocks,,,,,,,,Yearly,Stocks,right_only
9698,road,passenger,suv,bev,2017-12-31,12_NZ,,Stocks,,,,,,,,Yearly,Stocks,right_only
9699,road,passenger,suv,cng,2017-12-31,12_NZ,,Stocks,,,,,,,,Yearly,Stocks,right_only
9700,road,passenger,suv,fcev,2017-12-31,12_NZ,,Stocks,,,,,,,,Yearly,Stocks,right_only
9701,road,passenger,suv,ice_d,2017-12-31,12_NZ,,Stocks,,,,,,,,Yearly,Stocks,right_only
9702,road,passenger,suv,ice_g,2017-12-31,12_NZ,,Stocks,,,,,,,,Yearly,Stocks,right_only
9703,road,passenger,suv,lpg,2017-12-31,12_NZ,,Stocks,,,,,,,,Yearly,Stocks,right_only
9704,road,passenger,suv,phev_d,2017-12-31,12_NZ,,Stocks,,,,,,,,Yearly,Stocks,right_only
9705,road,passenger,suv,phev_g,2017-12-31,12_NZ,,Stocks,,,,,,,,Yearly,Stocks,right_only
9706,road,freight,ht,bev,2017-12-31,12_NZ,,Stocks,,,,,,,,Yearly,Stocks,right_only
9707,road,freight,ht,cng,2017-12-31,12_NZ,,Stocks,,,,,,,,Yearly,Stocks,right_only
9708,road,freight,ht,fcev,2017-12-31,12_NZ,,Stocks,,,,,,,,Yearly,Stocks,right_only
9709,road,freight,ht,ice_d,2017-12-31,12_NZ,,Stocks,,,,,,,,Yearly,Stocks,right_only
9710,road,freight,ht,ice_g,2017-12-31,12_NZ,,Stocks,,,,,,,,Yearly,Stocks,right_only
9711,road,freight,ht,lpg,2017-12-31,12_NZ,,Stocks,,,,,,,,Yearly,Stocks,right_only
9712,road,freight,ht,phev_d,2017-12-31,12_NZ,,Stocks,,,,,,,,Yearly,Stocks,right_only
9713,road,freight,ht,phev_g,2017-12-31,12_NZ,,Stocks,,,,,,,,Yearly,Stocks,right_only
9714,road,freight,lcv,bev,2017-12-31,12_NZ,,Stocks,,,,,,,,Yearly,Stocks,right_only
9715,road,freight,lcv,cng,2017-12-31,12_NZ,,Stocks,,,,,,,,Yearly,Stocks,right_only
9716,road,freight,lcv,fcev,2017-12-31,12_NZ,,Stocks,,,,,,,,Yearly,Stocks,right_only
9717,road,freight,lcv,ice_d,2017-12-31,12_NZ,,Stocks,,,,,,,,Yearly,Stocks,right_only
9718,road,freight,lcv,ice_g,2017-12-31,12_NZ,,Stocks,,,,,,,,Yearly,Stocks,right_only
9719,road,freight,lcv,lpg,2017-12-31,12_NZ,,Stocks,,,,,,,,Yearly,Stocks,right_only
9720,road,freight,lcv,phev_d,2017-12-31,12_NZ,,Stocks,,,,,,,,Yearly,Stocks,right_only
9721,road,freight,lcv,phev_g,2017-12-31,12_NZ,,Stocks,,,,,,,,Yearly,Stocks,right_only
9722,road,freight,mt,bev,2017-12-31,12_NZ,,Stocks,,,,,,,,Yearly,Stocks,right_only
9723,road,freight,mt,cng,2017-12-31,12_NZ,,Stocks,,,,,,,,Yearly,Stocks,right_only
9724,road,freight,mt,fcev,2017-12-31,12_NZ,,Stocks,,,,,,,,Yearly,Stocks,right_only
9725,road,freight,mt,ice_d,2017-12-31,12_NZ,,Stocks,,,,,,,,Yearly,Stocks,right_only
9726,road,freight,mt,ice_g,2017-12-31,12_NZ,,Stocks,,,,,,,,Yearly,Stocks,right_only
9727,road,freight,mt,lpg,2017-12-31,12_NZ,,Stocks,,,,,,,,Yearly,Stocks,right_only
9728,road,freight,mt,phev_d,2017-12-31,12_NZ,,Stocks,,,,,,,,Yearly,Stocks,right_only
9729,road,freight,mt,phev_g,2017-12-31,12_NZ,,Stocks,,,,,,,,Yearly,Stocks,right_only
9730,road,freight,2w,bev,2017-12-31,12_NZ,,Stocks,,,,,,,,Yearly,Stocks,right_only
9731,road,freight,2w,ice_d,2017-12-31,12_NZ,,Stocks,,,,,,,,Yearly,Stocks,right_only
9732,road,freight,2w,ice_g,2017-12-31,12_NZ,,Stocks,,,,,,,,Yearly,Stocks,right_only
9733,road,passenger,2w,bev,2017-12-31,13_PNG,,Stocks,,,,,,,,Yearly,Stocks,right_only
9734,road,passenger,2w,ice_d,2017-12-31,13_PNG,,Stocks,,,,,,,,Yearly,Stocks,right_only
9735,road,passenger,2w,ice_g,2017-12-31,13_PNG,,Stocks,,,,,,,,Yearly,Stocks,right_only
9736,road,passenger,bus,bev,2017-12-31,13_PNG,,Stocks,,,,,,,,Yearly,Stocks,right_only
9737,road,passenger,bus,cng,2017-12-31,13_PNG,,Stocks,,,,,,,,Yearly,Stocks,right_only
9738,road,passenger,bus,fcev,2017-12-31,13_PNG,,Stocks,,,,,,,,Yearly,Stocks,right_only
9739,road,passenger,bus,ice_d,2017-12-31,13_PNG,,Stocks,,,,,,,,Yearly,Stocks,right_only
9740,road,passenger,bus,ice_g,2017-12-31,13_PNG,,Stocks,,,,,,,,Yearly,Stocks,right_only
9741,road,passenger,bus,lpg,2017-12-31,13_PNG,,Stocks,,,,,,,,Yearly,Stocks,right_only
9742,road,passenger,bus,phev_d,2017-12-31,13_PNG,,Stocks,,,,,,,,Yearly,Stocks,right_only
9743,road,passenger,bus,phev_g,2017-12-31,13_PNG,,Stocks,,,,,,,,Yearly,Stocks,right_only
9744,road,passenger,car,bev,2017-12-31,13_PNG,,Stocks,,,,,,,,Yearly,Stocks,right_only
9745,road,passenger,car,cng,2017-12-31,13_PNG,,Stocks,,,,,,,,Yearly,Stocks,right_only
9746,road,passenger,car,fcev,2017-12-31,13_PNG,,Stocks,,,,,,,,Yearly,Stocks,right_only
9747,road,passenger,car,ice_d,2017-12-31,13_PNG,,Stocks,,,,,,,,Yearly,Stocks,right_only
9748,road,passenger,car,ice_g,2017-12-31,13_PNG,,Stocks,,,,,,,,Yearly,Stocks,right_only
9749,road,passenger,car,lpg,2017-12-31,13_PNG,,Stocks,,,,,,,,Yearly,Stocks,right_only
9750,road,passenger,car,phev_d,2017-12-31,13_PNG,,Stocks,,,,,,,,Yearly,Stocks,right_only
9751,road,passenger,car,phev_g,2017-12-31,13_PNG,,Stocks,,,,,,,,Yearly,Stocks,right_only
9752,road,passenger,lt,bev,2017-12-31,13_PNG,,Stocks,,,,,,,,Yearly,Stocks,right_only
9753,road,passenger,lt,cng,2017-12-31,13_PNG,,Stocks,,,,,,,,Yearly,Stocks,right_only
9754,road,passenger,lt,fcev,2017-12-31,13_PNG,,Stocks,,,,,,,,Yearly,Stocks,right_only
9755,road,passenger,lt,ice_d,2017-12-31,13_PNG,,Stocks,,,,,,,,Yearly,Stocks,right_only
9756,road,passenger,lt,ice_g,2017-12-31,13_PNG,,Stocks,,,,,,,,Yearly,Stocks,right_only
9757,road,passenger,lt,lpg,2017-12-31,13_PNG,,Stocks,,,,,,,,Yearly,Stocks,right_only
