Medium,Transport Type,Vehicle Type,Drive,Date,Economy,Frequency,Measure,Unit,Dataset,Scope,Comments,Fuel,Source,Value
road,freight,2w,bev,2022-12-31,07_INA,Yearly,New_vehicle_efficiency,Km_per_PJ,manually_inputted_data_cleaned_road,National,USA data,all,USA_alternative_fuels_data_center,2078609221.46636
road,freight,2w,bev,2023-12-31,07_INA,Yearly,New_vehicle_efficiency,Km_per_PJ,manually_inputted_data_cleaned_road,National,USA data,all,USA_alternative_fuels_data_center,2078609221.46636
road,freight,2w,bev,2010-12-31,08_JPN,Yearly,New_vehicle_efficiency,Km_per_PJ,manually_inputted_data_cleaned_road,National,USA data,all,USA_alternative_fuels_data_center,2078609221.46636
road,freight,2w,bev,2011-12-31,08_JPN,Yearly,New_vehicle_efficiency,Km_per_PJ,manually_inputted_data_cleaned_road,National,USA data,all,USA_alternative_fuels_data_center,2078609221.46636
road,freight,2w,bev,2012-12-31,08_JPN,Yearly,New_vehicle_efficiency,Km_per_PJ,manually_inputted_data_cleaned_road,National,USA data,all,USA_alternative_fuels_data_center,2078609221.46636
road,freight,2w,bev,2013-12-31,08_JPN,Yearly,New_vehicle_efficiency,Km_per_PJ,manually_inputted_data_cleaned_road,National,USA data,all,USA_alternative_fuels_data_center,2078609221.46636
road,freight,2w,bev,2014-12-31,08_JPN,Yearly,New_vehicle_efficiency,Km_per_PJ,manually_inputted_data_cleaned_road,National,USA data,all,USA_alternative_fuels_data_center,2078609221.46636
road,freight,2w,bev,2015-12-31,08_JPN,Yearly,New_vehicle_efficiency,Km_per_PJ,manually_inputted_data_cleaned_road,National,USA data,all,USA_alternative_fuels_data_center,2078609221.46636
road,freight,2w,bev,2016-12-31,08_JPN,Yearly,New_vehicle_efficiency,Km_per_PJ,manually_inputted_data_cleaned_road,National,USA data,all,USA_alternative_fuels_data_center,2078609221.46636
road,freight,2w,bev,2017-12-31,08_JPN,Yearly,New_vehicle_efficiency,Km_per_PJ,manually_inputted_data_cleaned_road,National,USA data,all,USA_alternative_fuels_data_center,2078609221.46636
road,freight,2w,bev,2018-12-31,08_JPN,Yearly,New_vehicle_efficiency,Km_per_PJ,manually_inputted_data_cleaned_road,National,USA data,all,USA_alternative_fuels_data_center,2078609221.46636
road,freight,2w,bev,2019-12-31,08_JPN,Yearly,New_vehicle_efficiency,Km_per_PJ,manually_inputted_data_cleaned_road,National,USA data,all,USA_alternative_fuels_data_center,2078609221.46636
road,freight,2w,bev,2020-12-31,08_JPN,Yearly,New_vehicle_efficiency,Km_per_PJ,manually_inputted_data_cleaned_road,National,USA data,all,USA_alternative_fuels_data_center,2078609221.46636
road,freight,2w,bev,2021-12-31,08_JPN,Yearly,New_vehicle_efficiency,Km_per_PJ,manually_inputted_data_cleaned_road,National,USA data,all,USA_alternative_fuels_data_center,2078609221.46636
road,freight,2w,bev,2022-12-31,08_JPN,Yearly,New_vehicle_efficiency,Km_per_PJ,manually_inputted_data_cleaned_road,National,USA data,all,USA_alternative_fuels_data_center,2078609221.46636
road,freight,2w,bev,2023-12-31,08_JPN,Yearly,New_vehicle_efficiency,Km_per_PJ,manually_inputted_data_cleaned_road,National,USA data,all,USA_alternative_fuels_data_center,2078609221.46636
road,freight,2w,bev,2010-12-31,09_ROK,Yearly,New_vehicle_efficiency,Km_per_PJ,manually_inputted_data_cleaned_road,National,USA data,all,USA_alternative_fuels_data_center,2078609221.46636
road,freight,2w,bev,2011-12-31,09_ROK,Yearly,New_vehicle_efficiency,Km_per_PJ,manually_inputted_data_cleaned_road,National,USA data,all,USA_alternative_fuels_data_center,2078609221.46636
road,freight,2w,bev,2012-12-31,09_ROK,Yearly,New_vehicle_efficiency,Km_per_PJ,manually_inputted_data_cleaned_road,National,USA data,all,USA_alternative_fuels_data_center,2078609221.46636
road,freight,2w,bev,2013-12-31,09_ROK,Yearly,New_vehicle_efficiency,Km_per_PJ,manually_inputted_data_cleaned_road,National,USA data,all,USA_alternative_fuels_data_center,2078609221.46636
road,freight,2w,bev,2014-12-31,09_ROK,Yearly,New_vehicle_efficiency,Km_per_PJ,manually_inputted_data_cleaned_road,National,USA data,all,USA_alternative_fuels_data_center,2078609221.46636
road,freight,2w,bev,2015-12-31,09_ROK,Yearly,New_vehicle_efficiency,Km_per_PJ,manually_inputted_data_cleaned_road,National,USA data,all,USA_alternative_fuels_data_center,2078609221.46636
road,freight,2w,bev,2016-12-31,09_ROK,Yearly,New_vehicle_efficiency,Km_per_PJ,manually_inputted_data_cleaned_road,National,USA data,all,USA_alternative_fuels_data_center,2078609221.46636
road,freight,2w,bev,2017-12-31,09_ROK,Yearly,New_vehicle_efficiency,Km_per_PJ,manually_inputted_data_cleaned_road,National,USA data,all,USA_alternative_fuels_data_center,2078609221.46636
road,freight,2w,bev,2018-12-31,09_ROK,Yearly,New_vehicle_efficiency,Km_per_PJ,manually_inputted_data_cleaned_road,National,USA data,all,USA_alternative_fuels_data_center,2078609221.46636
road,freight,2w,bev,2019-12-31,09_ROK,Yearly,New_vehicle_efficiency,Km_per_PJ,manually_inputted_data_cleaned_road,National,USA data,all,USA_alternative_fuels_data_center,2078609221.46636
road,freight,2w,bev,2020-12-31,09_ROK,Yearly,New_vehicle_efficiency,Km_per_PJ,manually_inputted_data_cleaned_road,National,USA data,all,USA_alternative_fuels_data_center,2078609221.46636
road,freight,2w,bev,2021-12-31,09_ROK,Yearly,New_vehicle_efficiency,Km_per_PJ,manually_inputted_data_cleaned_road,National,USA data,all,USA_alternative_fuels_data_center,2078609221.46636
road,freight,2w,bev,2022-12-31,09_ROK,Yearly,New_vehicle_efficiency,Km_per_PJ,manually_inputted_data_cleaned_road,National,USA data,all,USA_alternative_fuels_data_center,2078609221.46636
road,freight,2w,bev,2023-12-31,09_ROK,Yearly,New_vehicle_efficiency,Km_per_PJ,manually_inputted_data_cleaned_road,National,USA data,all,USA_alternative_fuels_data_center,2078609221.46636
road,freight,2w,bev,2010-12-31,10_MAS,Yearly,New_vehicle_efficiency,Km_per_PJ,manually_inputted_data_cleaned_road,National,USA data,all,USA_alternative_fuels_data_center,2078609221.46636
road,freight,2w,bev,2011-12-31,10_MAS,Yearly,New_vehicle_efficiency,Km_per_PJ,manually_inputted_data_cleaned_road,National,USA data,all,USA_alternative_fuels_data_center,2078609221.46636
road,freight,2w,bev,2012-12-31,10_MAS,Yearly,New_vehicle_efficiency,Km_per_PJ,manually_inputted_data_cleaned_road,National,USA data,all,USA_alternative_fuels_data_center,2078609221.46636
road,freight,2w,bev,2013-12-31,10_MAS,Yearly,New_vehicle_efficiency,Km_per_PJ,manually_inputted_data_cleaned_road,National,USA data,all,USA_alternative_fuels_data_center,2078609221.46636
road,freight,2w,bev,2014-12-31,10_MAS,Yearly,New_vehicle_efficiency,Km_per_PJ,manually_inputted_data_cleaned_road,National,USA data,all,USA_alternative_fuels_data_center,2078609221.46636
road,freight,2w,bev,2015-12-31,10_MAS,Yearly,New_vehicle_efficiency,Km_per_PJ,manually_inputted_data_cleaned_road,National,USA data,all,USA_alternative_fuels_data_center,2078609221.46636
road,freight,2w,bev,2016-12-31,10_MAS,Yearly,New_vehicle_efficiency,Km_per_PJ,manually_inputted_data_cleaned_road,National,USA data,all,USA_alternative_fuels_data_center,2078609221.46636
road,freight,2w,bev,2017-12-31,10_MAS,Yearly,New_vehicle_efficiency,Km_per_PJ,manually_inputted_data_cleaned_road,National,USA data,all,USA_alternative_fuels_data_center,2078609221.46636
road,freight,2w,bev,2018-12-31,10_MAS,Yearly,New_vehicle_efficiency,Km_per_PJ,manually_inputted_data_cleaned_road,National,USA data,all,USA_alternative_fuels_data_center,2078609221.46636
road,freight,2w,bev,2019-12-31,10_MAS,Yearly,New_vehicle_efficiency,Km_per_PJ,manually_inputted_data_cleaned_road,National,USA data,all,USA_alternative_fuels_data_center,2078609221.46636
road,freight,2w,bev,2020-12-31,10_MAS,Yearly,New_vehicle_efficiency,Km_per_PJ,manually_inputted_data_cleaned_road,National,USA data,all,USA_alternative_fuels_data_center,2078609221.46636
road,freight,2w,bev,2021-12-31,10_MAS,Yearly,New_vehicle_efficiency,Km_per_PJ,manually_inputted_data_cleaned_road,National,USA data,all,USA_alternative_fuels_data_center,2078609221.46636
road,freight,2w,bev,2022-12-31,10_MAS,Yearly,New_vehicle_efficiency,Km_per_PJ,manually_inputted_data_cleaned_road,National,USA data,all,USA_alternative_fuels_data_center,2078609221.46636
road,freight,2w,bev,2023-12-31,10_MAS,Yearly,New_vehicle_efficiency,Km_per_PJ,manually_inputted_data_cleaned_road,National,USA data,all,USA_alternative_fuels_data_center,2078609221.46636
road,freight,2w,bev,2010-12-31,11_MEX,Yearly,New_vehicle_efficiency,Km_per_PJ,manually_inputted_data_cleaned_road,National,USA data,all,USA_alternative_fuels_data_center,2078609221.46636
road,freight,2w,bev,2011-12-31,11_MEX,Yearly,New_vehicle_efficiency,Km_per_PJ,manually_inputted_data_cleaned_road,National,USA data,all,USA_alternative_fuels_data_center,2078609221.46636
road,freight,2w,bev,2012-12-31,11_MEX,Yearly,New_vehicle_efficiency,Km_per_PJ,manually_inputted_data_cleaned_road,National,USA data,all,USA_alternative_fuels_data_center,2078609221.46636
road,freight,2w,bev,2013-12-31,11_MEX,Yearly,New_vehicle_efficiency,Km_per_PJ,manually_inputted_data_cleaned_road,National,USA data,all,USA_alternative_fuels_data_center,2078609221.46636
road,freight,2w,bev,2014-12-31,11_MEX,Yearly,New_vehicle_efficiency,Km_per_PJ,manually_inputted_data_cleaned_road,National,USA data,all,USA_alternative_fuels_data_center,2078609221.46636
road,freight,2w,bev,2015-12-31,11_MEX,Yearly,New_vehicle_efficiency,Km_per_PJ,manually_inputted_data_cleaned_road,National,USA data,all,USA_alternative_fuels_data_center,2078609221.46636
road,freight,2w,bev,2016-12-31,11_MEX,Yearly,New_vehicle_efficiency,Km_per_PJ,manually_inputted_data_cleaned_road,National,USA data,all,USA_alternative_fuels_data_center,2078609221.46636
road,freight,2w,bev,2017-12-31,11_MEX,Yearly,New_vehicle_efficiency,Km_per_PJ,manually_inputted_data_cleaned_road,National,USA data,all,USA_alternative_fuels_data_center,2078609221.46636
road,freight,2w,bev,2018-12-31,11_MEX,Yearly,New_vehicle_efficiency,Km_per_PJ,manually_inputted_data_cleaned_road,National,USA data,all,USA_alternative_fuels_data_center,2078609221.46636
road,freight,2w,bev,2019-12-31,11_MEX,Yearly,New_vehicle_efficiency,Km_per_PJ,manually_inputted_data_cleaned_road,National,USA data,all,USA_alternative_fuels_data_center,2078609221.46636
road,freight,2w,bev,2020-12-31,11_MEX,Yearly,New_vehicle_efficiency,Km_per_PJ,manually_inputted_data_cleaned_road,National,USA data,all,USA_alternative_fuels_data_center,2078609221.46636
road,freight,2w,bev,2021-12-31,11_MEX,Yearly,New_vehicle_efficiency,Km_per_PJ,manually_inputted_data_cleaned_road,National,USA data,all,USA_alternative_fuels_data_center,2078609221.46636
road,freight,2w,bev,2022-12-31,11_MEX,Yearly,New_vehicle_efficiency,Km_per_PJ,manually_inputted_data_cleaned_road,National,USA data,all,USA_alternative_fuels_data_center,2078609221.46636
road,freight,2w,bev,2023-12-31,11_MEX,Yearly,New_vehicle_efficiency,Km_per_PJ,manually_inputted_data_cleaned_road,National,USA data,all,USA_alternative_fuels_data_center,2078609221.46636
road,freight,2w,bev,2010-12-31,12_NZ,Yearly,New_vehicle_efficiency,Km_per_PJ,manually_inputted_data_cleaned_road,National,USA data,all,USA_alternative_fuels_data_center,2078609221.46636
road,freight,2w,bev,2011-12-31,12_NZ,Yearly,New_vehicle_efficiency,Km_per_PJ,manually_inputted_data_cleaned_road,National,USA data,all,USA_alternative_fuels_data_center,2078609221.46636
road,freight,2w,bev,2012-12-31,12_NZ,Yearly,New_vehicle_efficiency,Km_per_PJ,manually_inputted_data_cleaned_road,National,USA data,all,USA_alternative_fuels_data_center,2078609221.46636
road,freight,2w,bev,2013-12-31,12_NZ,Yearly,New_vehicle_efficiency,Km_per_PJ,manually_inputted_data_cleaned_road,National,USA data,all,USA_alternative_fuels_data_center,2078609221.46636
road,freight,2w,bev,2014-12-31,12_NZ,Yearly,New_vehicle_efficiency,Km_per_PJ,manually_inputted_data_cleaned_road,National,USA data,all,USA_alternative_fuels_data_center,2078609221.46636
road,freight,2w,bev,2015-12-31,12_NZ,Yearly,New_vehicle_efficiency,Km_per_PJ,manually_inputted_data_cleaned_road,National,USA data,all,USA_alternative_fuels_data_center,2078609221.46636
road,freight,2w,bev,2016-12-31,12_NZ,Yearly,New_vehicle_efficiency,Km_per_PJ,manually_inputted_data_cleaned_road,National,USA data,all,USA_alternative_fuels_data_center,2078609221.46636
road,freight,2w,bev,2017-12-31,12_NZ,Yearly,New_vehicle_efficiency,Km_per_PJ,manually_inputted_data_cleaned_road,National,USA data,all,USA_alternative_fuels_data_center,2078609221.46636
road,freight,2w,bev,2018-12-31,12_NZ,Yearly,New_vehicle_efficiency,Km_per_PJ,manually_inputted_data_cleaned_road,National,USA data,all,USA_alternative_fuels_data_center,2078609221.46636
road,freight,2w,bev,2019-12-31,12_NZ,Yearly,New_vehicle_efficiency,Km_per_PJ,manually_inputted_data_cleaned_road,National,USA data,all,USA_alternative_fuels_data_center,2078609221.46636
road,freight,2w,bev,2020-12-31,12_NZ,Yearly,New_vehicle_efficiency,Km_per_PJ,manually_inputted_data_cleaned_road,National,USA data,all,USA_alternative_fuels_data_center,2078609221.46636
road,freight,2w,bev,2021-12-31,12_NZ,Yearly,New_vehicle_efficiency,Km_per_PJ,manually_inputted_data_cleaned_road,National,USA data,all,USA_alternative_fuels_data_center,2078609221.46636
road,freight,2w,bev,2022-12-31,12_NZ,Yearly,New_vehicle_efficiency,Km_per_PJ,manually_inputted_data_cleaned_road,National,USA data,all,USA_alternative_fuels_data_center,2078609221.46636
road,freight,2w,bev,2023-12-31,12_NZ,Yearly,New_vehicle_efficiency,Km_per_PJ,manually_inputted_data_cleaned_road,National,USA data,all,USA_alternative_fuels_data_center,2078609221.46636
road,freight,2w,bev,2010-12-31,13_PNG,Yearly,New_vehicle_efficiency,Km_per_PJ,manually_inputted_data_cleaned_road,National,USA data,all,USA_alternative_fuels_data_center,2078609221.46636
road,freight,2w,bev,2011-12-31,13_PNG,Yearly,New_vehicle_efficiency,Km_per_PJ,manually_inputted_data_cleaned_road,National,USA data,all,USA_alternative_fuels_data_center,2078609221.46636
road,freight,2w,bev,2012-12-31,13_PNG,Yearly,New_vehicle_efficiency,Km_per_PJ,manually_inputted_data_cleaned_road,National,USA data,all,USA_alternative_fuels_data_center,2078609221.46636
road,freight,2w,bev,2013-12-31,13_PNG,Yearly,New_vehicle_efficiency,Km_per_PJ,manually_inputted_data_cleaned_road,National,USA data,all,USA_alternative_fuels_data_center,2078609221.46636
road,freight,2w,bev,2014-12-31,13_PNG,Yearly,New_vehicle_efficiency,Km_per_PJ,manually_inputted_data_cleaned_road,National,USA data,all,USA_alternative_fuels_data_center,2078609221.46636
road,freight,2w,bev,2015-12-31,13_PNG,Yearly,New_vehicle_efficiency,Km_per_PJ,manually_inputted_data_cleaned_road,National,USA data,all,USA_alternative_fuels_data_center,2078609221.46636
road,freight,2w,bev,2016-12-31,13_PNG,Yearly,New_vehicle_efficiency,Km_per_PJ,manually_inputted_data_cleaned_road,National,USA data,all,USA_alternative_fuels_data_center,2078609221.46636
road,freight,2w,bev,2017-12-31,13_PNG,Yearly,New_vehicle_efficiency,Km_per_PJ,manually_inputted_data_cleaned_road,National,USA data,all,USA_alternative_fuels_data_center,2078609221.46636
road,freight,2w,bev,2018-12-31,13_PNG,Yearly,New_vehicle_efficiency,Km_per_PJ,manually_inputted_data_cleaned_road,National,USA data,all,USA_alternative_fuels_data_center,2078609221.46636
road,freight,2w,bev,2019-12-31,13_PNG,Yearly,New_vehicle_efficiency,Km_per_PJ,manually_inputted_data_cleaned_road,National,USA data,all,USA_alternative_fuels_data_center,2078609221.46636
road,freight,2w,bev,2020-12-31,13_PNG,Yearly,New_vehicle_efficiency,Km_per_PJ,manually_inputted_data_cleaned_road,National,USA data,all,USA_alternative_fuels_data_center,2078609221.46636
road,freight,2w,bev,2021-12-31,13_PNG,Yearly,New_vehicle_efficiency,Km_per_PJ,manually_inputted_data_cleaned_road,National,USA data,all,USA_alternative_fuels_data_center,2078609221.46636
road,freight,2w,bev,2022-12-31,13_PNG,Yearly,New_vehicle_efficiency,Km_per_PJ,manually_inputted_data_cleaned_road,National,USA data,all,USA_alternative_fuels_data_center,2078609221.46636
road,freight,2w,bev,2023-12-31,13_PNG,Yearly,New_vehicle_efficiency,Km_per_PJ,manually_inputted_data_cleaned_road,National,USA data,all,USA_alternative_fuels_data_center,2078609221.46636
road,freight,2w,bev,2010-12-31,14_PE,Yearly,New_vehicle_efficiency,Km_per_PJ,manually_inputted_data_cleaned_road,National,USA data,all,USA_alternative_fuels_data_center,2078609221.46636
road,freight,2w,bev,2011-12-31,14_PE,Yearly,New_vehicle_efficiency,Km_per_PJ,manually_inputted_data_cleaned_road,National,USA data,all,USA_alternative_fuels_data_center,2078609221.46636
road,freight,2w,bev,2012-12-31,14_PE,Yearly,New_vehicle_efficiency,Km_per_PJ,manually_inputted_data_cleaned_road,National,USA data,all,USA_alternative_fuels_data_center,2078609221.46636
road,freight,2w,bev,2013-12-31,14_PE,Yearly,New_vehicle_efficiency,Km_per_PJ,manually_inputted_data_cleaned_road,National,USA data,all,USA_alternative_fuels_data_center,2078609221.46636
road,freight,2w,bev,2014-12-31,14_PE,Yearly,New_vehicle_efficiency,Km_per_PJ,manually_inputted_data_cleaned_road,National,USA data,all,USA_alternative_fuels_data_center,2078609221.46636
road,freight,2w,bev,2015-12-31,14_PE,Yearly,New_vehicle_efficiency,Km_per_PJ,manually_inputted_data_cleaned_road,National,USA data,all,USA_alternative_fuels_data_center,2078609221.46636
road,freight,2w,bev,2016-12-31,14_PE,Yearly,New_vehicle_efficiency,Km_per_PJ,manually_inputted_data_cleaned_road,National,USA data,all,USA_alternative_fuels_data_center,2078609221.46636
road,freight,2w,bev,2017-12-31,14_PE,Yearly,New_vehicle_efficiency,Km_per_PJ,manually_inputted_data_cleaned_road,National,USA data,all,USA_alternative_fuels_data_center,2078609221.46636
road,freight,2w,bev,2018-12-31,14_PE,Yearly,New_vehicle_efficiency,Km_per_PJ,manually_inputted_data_cleaned_road,National,USA data,all,USA_alternative_fuels_data_center,2078609221.46636
road,freight,2w,bev,2019-12-31,14_PE,Yearly,New_vehicle_efficiency,Km_per_PJ,manually_inputted_data_cleaned_road,National,USA data,all,USA_alternative_fuels_data_center,2078609221.46636
road,freight,2w,bev,2020-12-31,14_PE,Yearly,New_vehicle_efficiency,Km_per_PJ,manually_inputted_data_cleaned_road,National,USA data,all,USA_alternative_fuels_data_center,2078609221.46636
road,freight,2w,bev,2021-12-31,14_PE,Yearly,New_vehicle_efficiency,Km_per_PJ,manually_inputted_data_cleaned_road,National,USA data,all,USA_alternative_fuels_data_center,2078609221.46636
road,freight,2w,bev,2022-12-31,14_PE,Yearly,New_vehicle_efficiency,Km_per_PJ,manually_inputted_data_cleaned_road,National,USA data,all,USA_alternative_fuels_data_center,2078609221.46636
road,freight,2w,bev,2023-12-31,14_PE,Yearly,New_vehicle_efficiency,Km_per_PJ,manually_inputted_data_cleaned_road,National,USA data,all,USA_alternative_fuels_data_center,2078609221.46636
road,freight,2w,bev,2010-12-31,15_RP,Yearly,New_vehicle_efficiency,Km_per_PJ,manually_inputted_data_cleaned_road,National,USA data,all,USA_alternative_fuels_data_center,2078609221.46636
road,freight,2w,bev,2011-12-31,15_RP,Yearly,New_vehicle_efficiency,Km_per_PJ,manually_inputted_data_cleaned_road,National,USA data,all,USA_alternative_fuels_data_center,2078609221.46636
road,freight,2w,bev,2012-12-31,15_RP,Yearly,New_vehicle_efficiency,Km_per_PJ,manually_inputted_data_cleaned_road,National,USA data,all,USA_alternative_fuels_data_center,2078609221.46636
road,freight,2w,bev,2013-12-31,15_RP,Yearly,New_vehicle_efficiency,Km_per_PJ,manually_inputted_data_cleaned_road,National,USA data,all,USA_alternative_fuels_data_center,2078609221.46636
road,freight,2w,bev,2014-12-31,15_RP,Yearly,New_vehicle_efficiency,Km_per_PJ,manually_inputted_data_cleaned_road,National,USA data,all,USA_alternative_fuels_data_center,2078609221.46636
road,freight,2w,bev,2015-12-31,15_RP,Yearly,New_vehicle_efficiency,Km_per_PJ,manually_inputted_data_cleaned_road,National,USA data,all,USA_alternative_fuels_data_center,2078609221.46636
road,freight,2w,bev,2016-12-31,15_RP,Yearly,New_vehicle_efficiency,Km_per_PJ,manually_inputted_data_cleaned_road,National,USA data,all,USA_alternative_fuels_data_center,2078609221.46636
road,freight,2w,bev,2017-12-31,15_RP,Yearly,New_vehicle_efficiency,Km_per_PJ,manually_inputted_data_cleaned_road,National,USA data,all,USA_alternative_fuels_data_center,2078609221.46636
road,freight,2w,bev,2018-12-31,15_RP,Yearly,New_vehicle_efficiency,Km_per_PJ,manually_inputted_data_cleaned_road,National,USA data,all,USA_alternative_fuels_data_center,2078609221.46636
road,freight,2w,bev,2019-12-31,15_RP,Yearly,New_vehicle_efficiency,Km_per_PJ,manually_inputted_data_cleaned_road,National,USA data,all,USA_alternative_fuels_data_center,2078609221.46636
road,freight,2w,bev,2020-12-31,15_RP,Yearly,New_vehicle_efficiency,Km_per_PJ,manually_inputted_data_cleaned_road,National,USA data,all,USA_alternative_fuels_data_center,2078609221.46636
road,freight,2w,bev,2021-12-31,15_RP,Yearly,New_vehicle_efficiency,Km_per_PJ,manually_inputted_data_cleaned_road,National,USA data,all,USA_alternative_fuels_data_center,2078609221.46636
road,freight,2w,bev,2022-12-31,15_RP,Yearly,New_vehicle_efficiency,Km_per_PJ,manually_inputted_data_cleaned_road,National,USA data,all,USA_alternative_fuels_data_center,2078609221.46636
road,freight,2w,bev,2023-12-31,15_RP,Yearly,New_vehicle_efficiency,Km_per_PJ,manually_inputted_data_cleaned_road,National,USA data,all,USA_alternative_fuels_data_center,2078609221.46636
road,freight,2w,bev,2010-12-31,16_RUS,Yearly,New_vehicle_efficiency,Km_per_PJ,manually_inputted_data_cleaned_road,National,USA data,all,USA_alternative_fuels_data_center,2078609221.46636
road,freight,2w,bev,2011-12-31,16_RUS,Yearly,New_vehicle_efficiency,Km_per_PJ,manually_inputted_data_cleaned_road,National,USA data,all,USA_alternative_fuels_data_center,2078609221.46636
road,freight,2w,bev,2012-12-31,16_RUS,Yearly,New_vehicle_efficiency,Km_per_PJ,manually_inputted_data_cleaned_road,National,USA data,all,USA_alternative_fuels_data_center,2078609221.46636
road,freight,2w,bev,2013-12-31,16_RUS,Yearly,New_vehicle_efficiency,Km_per_PJ,manually_inputted_data_cleaned_road,National,USA data,all,USA_alternative_fuels_data_center,2078609221.46636
road,freight,2w,bev,2014-12-31,16_RUS,Yearly,New_vehicle_efficiency,Km_per_PJ,manually_inputted_data_cleaned_road,National,USA data,all,USA_alternative_fuels_data_center,2078609221.46636
road,freight,2w,bev,2015-12-31,16_RUS,Yearly,New_vehicle_efficiency,Km_per_PJ,manually_inputted_data_cleaned_road,National,USA data,all,USA_alternative_fuels_data_center,2078609221.46636
road,freight,2w,bev,2016-12-31,16_RUS,Yearly,New_vehicle_efficiency,Km_per_PJ,manually_inputted_data_cleaned_road,National,USA data,all,USA_alternative_fuels_data_center,2078609221.46636
road,freight,2w,bev,2017-12-31,16_RUS,Yearly,New_vehicle_efficiency,Km_per_PJ,manually_inputted_data_cleaned_road,National,USA data,all,USA_alternative_fuels_data_center,2078609221.46636
road,freight,2w,bev,2018-12-31,16_RUS,Yearly,New_vehicle_efficiency,Km_per_PJ,manually_inputted_data_cleaned_road,National,USA data,all,USA_alternative_fuels_data_center,2078609221.46636
road,freight,2w,bev,2019-12-31,16_RUS,Yearly,New_vehicle_efficiency,Km_per_PJ,manually_inputted_data_cleaned_road,National,USA data,all,USA_alternative_fuels_data_center,2078609221.46636
road,freight,2w,bev,2020-12-31,16_RUS,Yearly,New_vehicle_efficiency,Km_per_PJ,manually_inputted_data_cleaned_road,National,USA data,all,USA_alternative_fuels_data_center,2078609221.46636
road,freight,2w,bev,2021-12-31,16_RUS,Yearly,New_vehicle_efficiency,Km_per_PJ,manually_inputted_data_cleaned_road,National,USA data,all,USA_alternative_fuels_data_center,2078609221.46636
road,freight,2w,bev,2022-12-31,16_RUS,Yearly,New_vehicle_efficiency,Km_per_PJ,manually_inputted_data_cleaned_road,National,USA data,all,USA_alternative_fuels_data_center,2078609221.46636
road,freight,2w,bev,2023-12-31,16_RUS,Yearly,New_vehicle_efficiency,Km_per_PJ,manually_inputted_data_cleaned_road,National,USA data,all,USA_alternative_fuels_data_center,2078609221.46636
road,freight,2w,bev,2010-12-31,17_SIN,Yearly,New_vehicle_efficiency,Km_per_PJ,manually_inputted_data_cleaned_road,National,USA data,all,USA_alternative_fuels_data_center,2078609221.46636
road,freight,2w,bev,2011-12-31,17_SIN,Yearly,New_vehicle_efficiency,Km_per_PJ,manually_inputted_data_cleaned_road,National,USA data,all,USA_alternative_fuels_data_center,2078609221.46636
road,freight,2w,bev,2012-12-31,17_SIN,Yearly,New_vehicle_efficiency,Km_per_PJ,manually_inputted_data_cleaned_road,National,USA data,all,USA_alternative_fuels_data_center,2078609221.46636
road,freight,2w,bev,2013-12-31,17_SIN,Yearly,New_vehicle_efficiency,Km_per_PJ,manually_inputted_data_cleaned_road,National,USA data,all,USA_alternative_fuels_data_center,2078609221.46636
road,freight,2w,bev,2014-12-31,17_SIN,Yearly,New_vehicle_efficiency,Km_per_PJ,manually_inputted_data_cleaned_road,National,USA data,all,USA_alternative_fuels_data_center,2078609221.46636
road,freight,2w,bev,2015-12-31,17_SIN,Yearly,New_vehicle_efficiency,Km_per_PJ,manually_inputted_data_cleaned_road,National,USA data,all,USA_alternative_fuels_data_center,2078609221.46636
road,freight,2w,bev,2016-12-31,17_SIN,Yearly,New_vehicle_efficiency,Km_per_PJ,manually_inputted_data_cleaned_road,National,USA data,all,USA_alternative_fuels_data_center,2078609221.46636
road,freight,2w,bev,2017-12-31,17_SIN,Yearly,New_vehicle_efficiency,Km_per_PJ,manually_inputted_data_cleaned_road,National,USA data,all,USA_alternative_fuels_data_center,2078609221.46636
road,freight,2w,bev,2018-12-31,17_SIN,Yearly,New_vehicle_efficiency,Km_per_PJ,manually_inputted_data_cleaned_road,National,USA data,all,USA_alternative_fuels_data_center,2078609221.46636
road,freight,2w,bev,2019-12-31,17_SIN,Yearly,New_vehicle_efficiency,Km_per_PJ,manually_inputted_data_cleaned_road,National,USA data,all,USA_alternative_fuels_data_center,2078609221.46636
road,freight,2w,bev,2020-12-31,17_SIN,Yearly,New_vehicle_efficiency,Km_per_PJ,manually_inputted_data_cleaned_road,National,USA data,all,USA_alternative_fuels_data_center,2078609221.46636
road,freight,2w,bev,2021-12-31,17_SIN,Yearly,New_vehicle_efficiency,Km_per_PJ,manually_inputted_data_cleaned_road,National,USA data,all,USA_alternative_fuels_data_center,2078609221.46636
road,freight,2w,bev,2022-12-31,17_SIN,Yearly,New_vehicle_efficiency,Km_per_PJ,manually_inputted_data_cleaned_road,National,USA data,all,USA_alternative_fuels_data_center,2078609221.46636
road,freight,2w,bev,2023-12-31,17_SIN,Yearly,New_vehicle_efficiency,Km_per_PJ,manually_inputted_data_cleaned_road,National,USA data,all,USA_alternative_fuels_data_center,2078609221.46636
road,freight,2w,bev,2010-12-31,18_CT,Yearly,New_vehicle_efficiency,Km_per_PJ,manually_inputted_data_cleaned_road,National,USA data,all,USA_alternative_fuels_data_center,2078609221.46636
