,measure,vehicle_type,drive,year,value,unit,new_vehicles,medium
0,energy,ht,ice_g,2032,5.395782,trillion Btu,False,road
0,energy,ht,ice_g,2033,5.579236,trillion Btu,False,road
0,energy,ht,ice_g,2034,5.743181,trillion Btu,False,road
0,energy,ht,ice_g,2035,5.890036,trillion Btu,False,road
0,energy,ht,ice_g,2036,5.998426,trillion Btu,False,road
0,energy,ht,ice_g,2037,6.094069,trillion Btu,False,road
0,energy,ht,ice_g,2038,6.16721,trillion Btu,False,road
0,energy,ht,ice_g,2039,6.22837,trillion Btu,False,road
0,energy,ht,ice_g,2040,6.292622,trillion Btu,False,road
0,energy,ht,ice_g,2041,6.356681,trillion Btu,False,road
0,energy,ht,ice_g,2042,6.389575,trillion Btu,False,road
0,energy,ht,ice_g,2043,6.407103,trillion Btu,False,road
0,energy,ht,ice_g,2044,6.434031,trillion Btu,False,road
0,energy,ht,ice_g,2045,6.465653,trillion Btu,False,road
0,energy,ht,ice_g,2046,6.509548,trillion Btu,False,road
0,energy,ht,ice_g,2047,6.555473,trillion Btu,False,road
0,energy,ht,ice_g,2048,6.592998,trillion Btu,False,road
0,energy,ht,ice_g,2049,6.633256,trillion Btu,False,road
0,energy,ht,ice_g,2050,6.692633,trillion Btu,False,road
0,energy,ht,lpg,2021,,trillion Btu,False,road
0,energy,ht,lpg,2022,0.570847,trillion Btu,False,road
0,energy,ht,lpg,2023,0.624367,trillion Btu,False,road
0,energy,ht,lpg,2024,0.675653,trillion Btu,False,road
0,energy,ht,lpg,2025,0.723456,trillion Btu,False,road
0,energy,ht,lpg,2026,0.769549,trillion Btu,False,road
0,energy,ht,lpg,2027,0.807832,trillion Btu,False,road
0,energy,ht,lpg,2028,0.837598,trillion Btu,False,road
0,energy,ht,lpg,2029,0.854943,trillion Btu,False,road
0,energy,ht,lpg,2030,0.864169,trillion Btu,False,road
0,energy,ht,lpg,2031,0.868258,trillion Btu,False,road
0,energy,ht,lpg,2032,0.870423,trillion Btu,False,road
0,energy,ht,lpg,2033,0.871982,trillion Btu,False,road
0,energy,ht,lpg,2034,0.876027,trillion Btu,False,road
0,energy,ht,lpg,2035,0.882238,trillion Btu,False,road
0,energy,ht,lpg,2036,0.886164,trillion Btu,False,road
0,energy,ht,lpg,2037,0.890656,trillion Btu,False,road
0,energy,ht,lpg,2038,0.892193,trillion Btu,False,road
0,energy,ht,lpg,2039,0.893006,trillion Btu,False,road
0,energy,ht,lpg,2040,0.894043,trillion Btu,False,road
0,energy,ht,lpg,2041,0.897259,trillion Btu,False,road
0,energy,ht,lpg,2042,0.900476,trillion Btu,False,road
0,energy,ht,lpg,2043,0.903219,trillion Btu,False,road
0,energy,ht,lpg,2044,0.905168,trillion Btu,False,road
0,energy,ht,lpg,2045,0.906542,trillion Btu,False,road
0,energy,ht,lpg,2046,0.909339,trillion Btu,False,road
0,energy,ht,lpg,2047,0.912656,trillion Btu,False,road
0,energy,ht,lpg,2048,0.914926,trillion Btu,False,road
0,energy,ht,lpg,2049,0.916513,trillion Btu,False,road
0,energy,ht,lpg,2050,0.919479,trillion Btu,False,road
0,energy,ht,cng,2021,,trillion Btu,False,road
0,energy,ht,cng,2022,50.390869,trillion Btu,False,road
0,energy,ht,cng,2023,50.880238,trillion Btu,False,road
0,energy,ht,cng,2024,51.130661,trillion Btu,False,road
0,energy,ht,cng,2025,51.278004,trillion Btu,False,road
0,energy,ht,cng,2026,51.2663,trillion Btu,False,road
0,energy,ht,cng,2027,50.76376,trillion Btu,False,road
0,energy,ht,cng,2028,49.941105,trillion Btu,False,road
0,energy,ht,cng,2029,48.755848,trillion Btu,False,road
0,energy,ht,cng,2030,47.376194,trillion Btu,False,road
0,energy,ht,cng,2031,46.136257,trillion Btu,False,road
0,energy,ht,cng,2032,45.289948,trillion Btu,False,road
0,energy,ht,cng,2033,44.81562,trillion Btu,False,road
0,energy,ht,cng,2034,44.797993,trillion Btu,False,road
0,energy,ht,cng,2035,45.188122,trillion Btu,False,road
0,energy,ht,cng,2036,45.832714,trillion Btu,False,road
0,energy,ht,cng,2037,46.829082,trillion Btu,False,road
0,energy,ht,cng,2038,48.081806,trillion Btu,False,road
0,energy,ht,cng,2039,49.582222,trillion Btu,False,road
0,energy,ht,cng,2040,51.412018,trillion Btu,False,road
0,energy,ht,cng,2041,53.560184,trillion Btu,False,road
0,energy,ht,cng,2042,55.921677,trillion Btu,False,road
0,energy,ht,cng,2043,58.465366,trillion Btu,False,road
0,energy,ht,cng,2044,61.153961,trillion Btu,False,road
0,energy,ht,cng,2045,63.935596,trillion Btu,False,road
0,energy,ht,cng,2046,66.919731,trillion Btu,False,road
0,energy,ht,cng,2047,70.06723,trillion Btu,False,road
0,energy,ht,cng,2048,73.232262,trillion Btu,False,road
0,energy,ht,cng,2049,76.543907,trillion Btu,False,road
0,energy,ht,cng,2050,80.243095,trillion Btu,False,road
0,energy,ht,ethanol_flex_fuel,2021,,trillion Btu,False,road
0,energy,ht,ethanol_flex_fuel,2022,0.0,trillion Btu,False,road
0,energy,ht,ethanol_flex_fuel,2023,0.0,trillion Btu,False,road
0,energy,ht,ethanol_flex_fuel,2024,0.0,trillion Btu,False,road
0,energy,ht,ethanol_flex_fuel,2025,0.0,trillion Btu,False,road
0,energy,ht,ethanol_flex_fuel,2026,0.0,trillion Btu,False,road
0,energy,ht,ethanol_flex_fuel,2027,0.0,trillion Btu,False,road
0,energy,ht,ethanol_flex_fuel,2028,0.0,trillion Btu,False,road
0,energy,ht,ethanol_flex_fuel,2029,0.0,trillion Btu,False,road
0,energy,ht,ethanol_flex_fuel,2030,0.0,trillion Btu,False,road
0,energy,ht,ethanol_flex_fuel,2031,0.0,trillion Btu,False,road
0,energy,ht,ethanol_flex_fuel,2032,0.0,trillion Btu,False,road
0,energy,ht,ethanol_flex_fuel,2033,0.0,trillion Btu,False,road
0,energy,ht,ethanol_flex_fuel,2034,0.0,trillion Btu,False,road
0,energy,ht,ethanol_flex_fuel,2035,0.0,trillion Btu,False,road
0,energy,ht,ethanol_flex_fuel,2036,0.0,trillion Btu,False,road
0,energy,ht,ethanol_flex_fuel,2037,0.0,trillion Btu,False,road
0,energy,ht,ethanol_flex_fuel,2038,0.0,trillion Btu,False,road
0,energy,ht,ethanol_flex_fuel,2039,0.0,trillion Btu,False,road
0,energy,ht,ethanol_flex_fuel,2040,0.0,trillion Btu,False,road
0,energy,ht,ethanol_flex_fuel,2041,0.0,trillion Btu,False,road
0,energy,ht,ethanol_flex_fuel,2042,0.0,trillion Btu,False,road
0,energy,ht,ethanol_flex_fuel,2043,0.0,trillion Btu,False,road
0,energy,ht,ethanol_flex_fuel,2044,0.0,trillion Btu,False,road
0,energy,ht,ethanol_flex_fuel,2045,0.0,trillion Btu,False,road
0,energy,ht,ethanol_flex_fuel,2046,0.0,trillion Btu,False,road
0,energy,ht,ethanol_flex_fuel,2047,0.0,trillion Btu,False,road
0,energy,ht,ethanol_flex_fuel,2048,0.0,trillion Btu,False,road
0,energy,ht,ethanol_flex_fuel,2049,0.0,trillion Btu,False,road
0,energy,ht,ethanol_flex_fuel,2050,0.0,trillion Btu,False,road
0,energy,ht,bev,2021,,trillion Btu,False,road
0,energy,ht,bev,2022,0.047272,trillion Btu,False,road
0,energy,ht,bev,2023,0.056366,trillion Btu,False,road
0,energy,ht,bev,2024,0.064063,trillion Btu,False,road
0,energy,ht,bev,2025,0.070822,trillion Btu,False,road
0,energy,ht,bev,2026,0.076726,trillion Btu,False,road
0,energy,ht,bev,2027,0.081383,trillion Btu,False,road
0,energy,ht,bev,2028,0.08483,trillion Btu,False,road
0,energy,ht,bev,2029,0.086958,trillion Btu,False,road
0,energy,ht,bev,2030,0.087952,trillion Btu,False,road
0,energy,ht,bev,2031,0.088013,trillion Btu,False,road
0,energy,ht,bev,2032,0.08725,trillion Btu,False,road
0,energy,ht,bev,2033,0.085333,trillion Btu,False,road
0,energy,ht,bev,2034,0.082536,trillion Btu,False,road
0,energy,ht,bev,2035,0.079114,trillion Btu,False,road
0,energy,ht,bev,2036,0.075204,trillion Btu,False,road
0,energy,ht,bev,2037,0.071353,trillion Btu,False,road
0,energy,ht,bev,2038,0.067467,trillion Btu,False,road
0,energy,ht,bev,2039,0.063056,trillion Btu,False,road
0,energy,ht,bev,2040,0.058637,trillion Btu,False,road
0,energy,ht,bev,2041,0.054799,trillion Btu,False,road
0,energy,ht,bev,2042,0.051537,trillion Btu,False,road
0,energy,ht,bev,2043,0.048206,trillion Btu,False,road
0,energy,ht,bev,2044,0.045224,trillion Btu,False,road
0,energy,ht,bev,2045,0.042496,trillion Btu,False,road
0,energy,ht,bev,2046,0.040057,trillion Btu,False,road
0,energy,ht,bev,2047,0.037804,trillion Btu,False,road
0,energy,ht,bev,2048,0.035659,trillion Btu,False,road
0,energy,ht,bev,2049,0.033694,trillion Btu,False,road
0,energy,ht,bev,2050,0.031963,trillion Btu,False,road
0,energy,ht,phev_d,2021,,trillion Btu,False,road
0,energy,ht,phev_d,2022,0.0,trillion Btu,False,road
0,energy,ht,phev_d,2023,0.0,trillion Btu,False,road
0,energy,ht,phev_d,2024,0.111749,trillion Btu,False,road
0,energy,ht,phev_d,2025,0.126518,trillion Btu,False,road
0,energy,ht,phev_d,2026,0.142694,trillion Btu,False,road
0,energy,ht,phev_d,2027,0.15934,trillion Btu,False,road
0,energy,ht,phev_d,2028,0.176213,trillion Btu,False,road
0,energy,ht,phev_d,2029,0.192228,trillion Btu,False,road
0,energy,ht,phev_d,2030,0.207245,trillion Btu,False,road
0,energy,ht,phev_d,2031,0.221401,trillion Btu,False,road
0,energy,ht,phev_d,2032,0.234888,trillion Btu,False,road
0,energy,ht,phev_d,2033,0.246569,trillion Btu,False,road
0,energy,ht,phev_d,2034,0.256597,trillion Btu,False,road
0,energy,ht,phev_d,2035,0.265207,trillion Btu,False,road
0,energy,ht,phev_d,2036,0.272052,trillion Btu,False,road
0,energy,ht,phev_d,2037,0.278225,trillion Btu,False,road
0,energy,ht,phev_d,2038,0.283998,trillion Btu,False,road
0,energy,ht,phev_d,2039,0.29018,trillion Btu,False,road
0,energy,ht,phev_d,2040,0.298065,trillion Btu,False,road
0,energy,ht,phev_d,2041,0.30863,trillion Btu,False,road
0,energy,ht,phev_d,2042,0.322564,trillion Btu,False,road
0,energy,ht,phev_d,2043,0.334818,trillion Btu,False,road
0,energy,ht,phev_d,2044,0.346776,trillion Btu,False,road
0,energy,ht,phev_d,2045,0.362276,trillion Btu,False,road
0,energy,ht,phev_d,2046,0.384801,trillion Btu,False,road
0,energy,ht,phev_d,2047,0.407429,trillion Btu,False,road
0,energy,ht,phev_d,2048,0.431705,trillion Btu,False,road
0,energy,ht,phev_d,2049,0.458424,trillion Btu,False,road
0,energy,ht,phev_d,2050,0.488884,trillion Btu,False,road
0,energy,ht,phev_g,2021,,trillion Btu,False,road
0,energy,ht,phev_g,2022,0.0,trillion Btu,False,road
0,energy,ht,phev_g,2023,0.0,trillion Btu,False,road
0,energy,ht,phev_g,2024,0.234144,trillion Btu,False,road
0,energy,ht,phev_g,2025,0.262736,trillion Btu,False,road
0,energy,ht,phev_g,2026,0.294181,trillion Btu,False,road
0,energy,ht,phev_g,2027,0.326345,trillion Btu,False,road
0,energy,ht,phev_g,2028,0.358361,trillion Btu,False,road
0,energy,ht,phev_g,2029,0.388214,trillion Btu,False,road
0,energy,ht,phev_g,2030,0.415743,trillion Btu,False,road
0,energy,ht,phev_g,2031,0.441347,trillion Btu,False,road
0,energy,ht,phev_g,2032,0.465224,trillion Btu,False,road
0,energy,ht,phev_g,2033,0.485016,trillion Btu,False,road
0,energy,ht,phev_g,2034,0.500979,trillion Btu,False,road
0,energy,ht,phev_g,2035,0.513628,trillion Btu,False,road
0,energy,ht,phev_g,2036,0.522262,trillion Btu,False,road
0,energy,ht,phev_g,2037,0.52909,trillion Btu,False,road
0,energy,ht,phev_g,2038,0.534693,trillion Btu,False,road
0,energy,ht,phev_g,2039,0.540743,trillion Btu,False,road
0,energy,ht,phev_g,2040,0.549724,trillion Btu,False,road
0,energy,ht,phev_g,2041,0.563565,trillion Btu,False,road
0,energy,ht,phev_g,2042,0.583643,trillion Btu,False,road
0,energy,ht,phev_g,2043,0.599231,trillion Btu,False,road
0,energy,ht,phev_g,2044,0.613008,trillion Btu,False,road
0,energy,ht,phev_g,2045,0.632858,trillion Btu,False,road
0,energy,ht,phev_g,2046,0.665276,trillion Btu,False,road
0,energy,ht,phev_g,2047,0.695484,trillion Btu,False,road
0,energy,ht,phev_g,2048,0.726562,trillion Btu,False,road
0,energy,ht,phev_g,2049,0.759665,trillion Btu,False,road
0,energy,ht,phev_g,2050,0.796416,trillion Btu,False,road
0,energy,ht,fcev,2021,,trillion Btu,False,road
0,energy,ht,fcev,2022,0.0,trillion Btu,False,road
0,energy,ht,fcev,2023,0.0,trillion Btu,False,road
0,energy,ht,fcev,2024,0.132431,trillion Btu,False,road
0,energy,ht,fcev,2025,0.258802,trillion Btu,False,road
0,energy,ht,fcev,2026,0.385407,trillion Btu,False,road
0,energy,ht,fcev,2027,0.513998,trillion Btu,False,road
0,energy,ht,fcev,2028,0.643633,trillion Btu,False,road
0,energy,ht,fcev,2029,0.771512,trillion Btu,False,road
0,energy,ht,fcev,2030,0.897175,trillion Btu,False,road
0,energy,ht,fcev,2031,1.022669,trillion Btu,False,road
0,energy,ht,fcev,2032,1.150256,trillion Btu,False,road
0,energy,ht,fcev,2033,1.274112,trillion Btu,False,road
0,energy,ht,fcev,2034,1.393794,trillion Btu,False,road
0,energy,ht,fcev,2035,1.508843,trillion Btu,False,road
0,energy,ht,fcev,2036,1.615412,trillion Btu,False,road
0,energy,ht,fcev,2037,1.717117,trillion Btu,False,road
0,energy,ht,fcev,2038,1.812324,trillion Btu,False,road
0,energy,ht,fcev,2039,1.902677,trillion Btu,False,road
0,energy,ht,fcev,2040,1.992978,trillion Btu,False,road
0,energy,ht,fcev,2041,2.085901,trillion Btu,False,road
0,energy,ht,fcev,2042,2.182155,trillion Btu,False,road
0,energy,ht,fcev,2043,2.277899,trillion Btu,False,road
0,energy,ht,fcev,2044,2.371854,trillion Btu,False,road
0,energy,ht,fcev,2045,2.468158,trillion Btu,False,road
0,energy,ht,fcev,2046,2.57848,trillion Btu,False,road
0,energy,ht,fcev,2047,2.69808,trillion Btu,False,road
0,energy,ht,fcev,2048,2.823772,trillion Btu,False,road
0,energy,ht,fcev,2049,2.961604,trillion Btu,False,road
0,energy,ht,fcev,2050,3.12061,trillion Btu,False,road
0,energy,lcv,ice_d,2021,,trillion Btu,False,road
0,energy,lcv,ice_d,2022,5252.330566,trillion Btu,False,road
0,energy,lcv,ice_d,2023,5150.210938,trillion Btu,False,road
0,energy,lcv,ice_d,2024,5062.098633,trillion Btu,False,road
0,energy,lcv,ice_d,2025,5004.670898,trillion Btu,False,road
0,energy,lcv,ice_d,2026,4965.307617,trillion Btu,False,road
0,energy,lcv,ice_d,2027,4915.094727,trillion Btu,False,road
0,energy,lcv,ice_d,2028,4864.103516,trillion Btu,False,road
0,energy,lcv,ice_d,2029,4802.189453,trillion Btu,False,road
0,energy,lcv,ice_d,2030,4738.708984,trillion Btu,False,road
0,energy,lcv,ice_d,2031,4684.001953,trillion Btu,False,road
0,energy,lcv,ice_d,2032,4645.835938,trillion Btu,False,road
0,energy,lcv,ice_d,2033,4605.741211,trillion Btu,False,road
0,energy,lcv,ice_d,2034,4571.09668,trillion Btu,False,road
0,energy,lcv,ice_d,2035,4545.906738,trillion Btu,False,road
0,energy,lcv,ice_d,2036,4520.688477,trillion Btu,False,road
0,energy,lcv,ice_d,2037,4506.442871,trillion Btu,False,road
0,energy,lcv,ice_d,2038,4496.765625,trillion Btu,False,road
0,energy,lcv,ice_d,2039,4489.083496,trillion Btu,False,road
0,energy,lcv,ice_d,2040,4488.083008,trillion Btu,False,road
0,energy,lcv,ice_d,2041,4491.141113,trillion Btu,False,road
0,energy,lcv,ice_d,2042,4496.93457,trillion Btu,False,road
0,energy,lcv,ice_d,2043,4502.808594,trillion Btu,False,road
0,energy,lcv,ice_d,2044,4507.380371,trillion Btu,False,road
0,energy,lcv,ice_d,2045,4509.754883,trillion Btu,False,road
0,energy,lcv,ice_d,2046,4517.117676,trillion Btu,False,road
0,energy,lcv,ice_d,2047,4525.493164,trillion Btu,False,road
0,energy,lcv,ice_d,2048,4528.633789,trillion Btu,False,road
0,energy,lcv,ice_d,2049,4533.939941,trillion Btu,False,road
0,energy,lcv,ice_d,2050,4552.728516,trillion Btu,False,road
0,energy,lcv,ice_g,2021,,trillion Btu,False,road
0,energy,lcv,ice_g,2022,561.484497,trillion Btu,False,road
0,energy,lcv,ice_g,2023,557.785034,trillion Btu,False,road
0,energy,lcv,ice_g,2024,556.740051,trillion Btu,False,road
0,energy,lcv,ice_g,2025,558.681458,trillion Btu,False,road
0,energy,lcv,ice_g,2026,563.18457,trillion Btu,False,road
0,energy,lcv,ice_g,2027,566.013489,trillion Btu,False,road
0,energy,lcv,ice_g,2028,568.995911,trillion Btu,False,road
0,energy,lcv,ice_g,2029,571.134949,trillion Btu,False,road
0,energy,lcv,ice_g,2030,573.601746,trillion Btu,False,road
0,energy,lcv,ice_g,2031,577.019653,trillion Btu,False,road
0,energy,lcv,ice_g,2032,583.046509,trillion Btu,False,road
0,energy,lcv,ice_g,2033,588.071533,trillion Btu,False,road
0,energy,lcv,ice_g,2034,593.151611,trillion Btu,False,road
0,energy,lcv,ice_g,2035,598.553101,trillion Btu,False,road
0,energy,lcv,ice_g,2036,603.21814,trillion Btu,False,road
0,energy,lcv,ice_g,2037,609.343445,trillion Btu,False,road
0,energy,lcv,ice_g,2038,614.730713,trillion Btu,False,road
0,energy,lcv,ice_g,2039,621.066467,trillion Btu,False,road
0,energy,lcv,ice_g,2040,627.723022,trillion Btu,False,road
0,energy,lcv,ice_g,2041,635.396606,trillion Btu,False,road
0,energy,lcv,ice_g,2042,642.874268,trillion Btu,False,road
0,energy,lcv,ice_g,2043,649.874207,trillion Btu,False,road
0,energy,lcv,ice_g,2044,656.762695,trillion Btu,False,road
0,energy,lcv,ice_g,2045,663.540405,trillion Btu,False,road
0,energy,lcv,ice_g,2046,671.537598,trillion Btu,False,road
0,energy,lcv,ice_g,2047,679.92511,trillion Btu,False,road
0,energy,lcv,ice_g,2048,687.5755,trillion Btu,False,road
0,energy,lcv,ice_g,2049,695.973755,trillion Btu,False,road
0,energy,lcv,ice_g,2050,706.70813,trillion Btu,False,road
0,energy,lcv,lpg,2021,,trillion Btu,False,road
0,energy,lcv,lpg,2022,1.245265,trillion Btu,False,road
0,energy,lcv,lpg,2023,1.386178,trillion Btu,False,road
0,energy,lcv,lpg,2024,1.52488,trillion Btu,False,road
0,energy,lcv,lpg,2025,1.656008,trillion Btu,False,road
0,energy,lcv,lpg,2026,1.786266,trillion Btu,False,road
0,energy,lcv,lpg,2027,1.903707,trillion Btu,False,road
0,energy,lcv,lpg,2028,2.010578,trillion Btu,False,road
0,energy,lcv,lpg,2029,2.099688,trillion Btu,False,road
0,energy,lcv,lpg,2030,2.180499,trillion Btu,False,road
0,energy,lcv,lpg,2031,2.260466,trillion Btu,False,road
0,energy,lcv,lpg,2032,2.347808,trillion Btu,False,road
0,energy,lcv,lpg,2033,2.440473,trillion Btu,False,road
0,energy,lcv,lpg,2034,2.541221,trillion Btu,False,road
0,energy,lcv,lpg,2035,2.644983,trillion Btu,False,road
0,energy,lcv,lpg,2036,2.752405,trillion Btu,False,road
0,energy,lcv,lpg,2037,2.873849,trillion Btu,False,road
0,energy,lcv,lpg,2038,3.004591,trillion Btu,False,road
0,energy,lcv,lpg,2039,3.149585,trillion Btu,False,road
0,energy,lcv,lpg,2040,3.313908,trillion Btu,False,road
0,energy,lcv,lpg,2041,3.500602,trillion Btu,False,road
0,energy,lcv,lpg,2042,3.702072,trillion Btu,False,road
0,energy,lcv,lpg,2043,3.917007,trillion Btu,False,road
0,energy,lcv,lpg,2044,4.141415,trillion Btu,False,road
0,energy,lcv,lpg,2045,4.376886,trillion Btu,False,road
0,energy,lcv,lpg,2046,4.632447,trillion Btu,False,road
0,energy,lcv,lpg,2047,4.901746,trillion Btu,False,road
0,energy,lcv,lpg,2048,5.174631,trillion Btu,False,road
0,energy,lcv,lpg,2049,5.447477,trillion Btu,False,road
0,energy,lcv,lpg,2050,5.745036,trillion Btu,False,road
0,energy,lcv,cng,2021,,trillion Btu,False,road
0,energy,lcv,cng,2022,51.344929,trillion Btu,False,road
0,energy,lcv,cng,2023,51.773193,trillion Btu,False,road
0,energy,lcv,cng,2024,51.965782,trillion Btu,False,road
0,energy,lcv,cng,2025,52.061802,trillion Btu,False,road
0,energy,lcv,cng,2026,52.003609,trillion Btu,False,road
0,energy,lcv,cng,2027,51.453983,trillion Btu,False,road
0,energy,lcv,cng,2028,50.587246,trillion Btu,False,road
0,energy,lcv,cng,2029,49.35791,trillion Btu,False,road
0,energy,lcv,cng,2030,47.935226,trillion Btu,False,road
0,energy,lcv,cng,2031,46.656029,trillion Btu,False,road
0,energy,lcv,cng,2032,45.774761,trillion Btu,False,road
0,energy,lcv,cng,2033,45.265827,trillion Btu,False,road
0,energy,lcv,cng,2034,45.21376,trillion Btu,False,road
0,energy,lcv,cng,2035,45.570152,trillion Btu,False,road
0,energy,lcv,cng,2036,46.181816,trillion Btu,False,road
0,energy,lcv,cng,2037,47.148071,trillion Btu,False,road
0,energy,lcv,cng,2038,48.373516,trillion Btu,False,road
0,energy,lcv,cng,2039,49.850353,trillion Btu,False,road
0,energy,lcv,cng,2040,51.657871,trillion Btu,False,road
0,energy,lcv,cng,2041,53.785004,trillion Btu,False,road
0,energy,lcv,cng,2042,56.128632,trillion Btu,False,road
0,energy,lcv,cng,2043,58.653046,trillion Btu,False,road
0,energy,lcv,cng,2044,61.32283,trillion Btu,False,road
0,energy,lcv,cng,2045,64.089226,trillion Btu,False,road
0,energy,lcv,cng,2046,67.060806,trillion Btu,False,road
0,energy,lcv,cng,2047,70.195724,trillion Btu,False,road
0,energy,lcv,cng,2048,73.347763,trillion Btu,False,road
0,energy,lcv,cng,2049,76.647514,trillion Btu,False,road
0,energy,lcv,cng,2050,80.336487,trillion Btu,False,road
0,energy,lcv,ethanol_flex_fuel,2021,,trillion Btu,False,road
0,energy,lcv,ethanol_flex_fuel,2022,56.296131,trillion Btu,False,road
0,energy,lcv,ethanol_flex_fuel,2023,55.369976,trillion Btu,False,road
0,energy,lcv,ethanol_flex_fuel,2024,54.821407,trillion Btu,False,road
0,energy,lcv,ethanol_flex_fuel,2025,54.645844,trillion Btu,False,road
0,energy,lcv,ethanol_flex_fuel,2026,54.800827,trillion Btu,False,road
0,energy,lcv,ethanol_flex_fuel,2027,55.005043,trillion Btu,False,road
0,energy,lcv,ethanol_flex_fuel,2028,55.364807,trillion Btu,False,road
0,energy,lcv,ethanol_flex_fuel,2029,55.846207,trillion Btu,False,road
0,energy,lcv,ethanol_flex_fuel,2030,56.544991,trillion Btu,False,road
