Vehicle Type,Transport Type,Value,Measure,Unit,Dataset,Date,Source,Medium,Frequency,Scope,Economy,Drive
ldv,freight,43107.82696437915,Travel_km_per_stock,Travel km per stock,travkm_per_stock_no_outliers,2017-12-31,transport_data_system_9th,road,Yearly,National,17_SIN,bev
ldv,freight,43107.82696437915,Travel_km_per_stock,Travel km per stock,travkm_per_stock_no_outliers,2017-12-31,transport_data_system_9th,road,Yearly,National,17_SIN,cng
ldv,freight,43107.82696437915,Travel_km_per_stock,Travel km per stock,travkm_per_stock_no_outliers,2017-12-31,transport_data_system_9th,road,Yearly,National,17_SIN,d
ldv,freight,43107.82696437915,Travel_km_per_stock,Travel km per stock,travkm_per_stock_no_outliers,2017-12-31,transport_data_system_9th,road,Yearly,National,17_SIN,fcev
ldv,freight,43107.82696437915,Travel_km_per_stock,Travel km per stock,travkm_per_stock_no_outliers,2017-12-31,transport_data_system_9th,road,Yearly,National,17_SIN,g
ldv,freight,43107.82696437915,Travel_km_per_stock,Travel km per stock,travkm_per_stock_no_outliers,2017-12-31,transport_data_system_9th,road,Yearly,National,17_SIN,lpg
ldv,freight,43107.82696437915,Travel_km_per_stock,Travel km per stock,travkm_per_stock_no_outliers,2017-12-31,transport_data_system_9th,road,Yearly,National,17_SIN,phevg
ldv,passenger,10038.804075302423,Travel_km_per_stock,Travel km per stock,travkm_per_stock_no_outliers,2017-12-31,transport_data_system_9th,road,Yearly,National,17_SIN,bev
ldv,passenger,10038.804075302423,Travel_km_per_stock,Travel km per stock,travkm_per_stock_no_outliers,2017-12-31,transport_data_system_9th,road,Yearly,National,17_SIN,cng
ldv,passenger,10038.804075302423,Travel_km_per_stock,Travel km per stock,travkm_per_stock_no_outliers,2017-12-31,transport_data_system_9th,road,Yearly,National,17_SIN,d
ldv,passenger,10038.804075302423,Travel_km_per_stock,Travel km per stock,travkm_per_stock_no_outliers,2017-12-31,transport_data_system_9th,road,Yearly,National,17_SIN,fcev
ldv,passenger,10038.804075302423,Travel_km_per_stock,Travel km per stock,travkm_per_stock_no_outliers,2017-12-31,transport_data_system_9th,road,Yearly,National,17_SIN,g
ldv,passenger,10038.804075302423,Travel_km_per_stock,Travel km per stock,travkm_per_stock_no_outliers,2017-12-31,transport_data_system_9th,road,Yearly,National,17_SIN,lpg
ldv,passenger,10038.804075302423,Travel_km_per_stock,Travel km per stock,travkm_per_stock_no_outliers,2017-12-31,transport_data_system_9th,road,Yearly,National,17_SIN,phevg
2w,passenger,2171.9819886098894,Travel_km_per_stock,Travel km per stock,travkm_per_stock_no_outliers,2017-12-31,transport_data_system_9th,road,Yearly,National,18_CT,bev
2w,passenger,2171.9819886098894,Travel_km_per_stock,Travel km per stock,travkm_per_stock_no_outliers,2017-12-31,transport_data_system_9th,road,Yearly,National,18_CT,g
bus,passenger,23285.718200081814,Travel_km_per_stock,Travel km per stock,travkm_per_stock_no_outliers,2017-12-31,transport_data_system_9th,road,Yearly,National,18_CT,bev
bus,passenger,23285.718200081814,Travel_km_per_stock,Travel km per stock,travkm_per_stock_no_outliers,2017-12-31,transport_data_system_9th,road,Yearly,National,18_CT,cng
bus,passenger,23285.718200081814,Travel_km_per_stock,Travel km per stock,travkm_per_stock_no_outliers,2017-12-31,transport_data_system_9th,road,Yearly,National,18_CT,d
bus,passenger,23285.718200081814,Travel_km_per_stock,Travel km per stock,travkm_per_stock_no_outliers,2017-12-31,transport_data_system_9th,road,Yearly,National,18_CT,fcev
bus,passenger,23285.718200081814,Travel_km_per_stock,Travel km per stock,travkm_per_stock_no_outliers,2017-12-31,transport_data_system_9th,road,Yearly,National,18_CT,g
bus,passenger,23285.718200081814,Travel_km_per_stock,Travel km per stock,travkm_per_stock_no_outliers,2017-12-31,transport_data_system_9th,road,Yearly,National,18_CT,lpg
bus,passenger,23285.718200081814,Travel_km_per_stock,Travel km per stock,travkm_per_stock_no_outliers,2017-12-31,transport_data_system_9th,road,Yearly,National,18_CT,phevd
ht,freight,33494.33299302268,Travel_km_per_stock,Travel km per stock,travkm_per_stock_no_outliers,2017-12-31,transport_data_system_9th,road,Yearly,National,18_CT,bev
ht,freight,33494.33299302268,Travel_km_per_stock,Travel km per stock,travkm_per_stock_no_outliers,2017-12-31,transport_data_system_9th,road,Yearly,National,18_CT,cng
ht,freight,33494.33299302268,Travel_km_per_stock,Travel km per stock,travkm_per_stock_no_outliers,2017-12-31,transport_data_system_9th,road,Yearly,National,18_CT,d
ht,freight,33494.33299302268,Travel_km_per_stock,Travel km per stock,travkm_per_stock_no_outliers,2017-12-31,transport_data_system_9th,road,Yearly,National,18_CT,fcev
ht,freight,33494.33299302268,Travel_km_per_stock,Travel km per stock,travkm_per_stock_no_outliers,2017-12-31,transport_data_system_9th,road,Yearly,National,18_CT,g
ht,freight,33494.33299302268,Travel_km_per_stock,Travel km per stock,travkm_per_stock_no_outliers,2017-12-31,transport_data_system_9th,road,Yearly,National,18_CT,lpg
ht,freight,33494.33299302268,Travel_km_per_stock,Travel km per stock,travkm_per_stock_no_outliers,2017-12-31,transport_data_system_9th,road,Yearly,National,18_CT,phevd
ldv,freight,43107.82696437915,Travel_km_per_stock,Travel km per stock,travkm_per_stock_no_outliers,2017-12-31,transport_data_system_9th,road,Yearly,National,18_CT,bev
ldv,freight,43107.82696437915,Travel_km_per_stock,Travel km per stock,travkm_per_stock_no_outliers,2017-12-31,transport_data_system_9th,road,Yearly,National,18_CT,cng
ldv,freight,43107.82696437915,Travel_km_per_stock,Travel km per stock,travkm_per_stock_no_outliers,2017-12-31,transport_data_system_9th,road,Yearly,National,18_CT,d
ldv,freight,43107.82696437915,Travel_km_per_stock,Travel km per stock,travkm_per_stock_no_outliers,2017-12-31,transport_data_system_9th,road,Yearly,National,18_CT,fcev
ldv,freight,43107.82696437915,Travel_km_per_stock,Travel km per stock,travkm_per_stock_no_outliers,2017-12-31,transport_data_system_9th,road,Yearly,National,18_CT,g
ldv,freight,43107.82696437915,Travel_km_per_stock,Travel km per stock,travkm_per_stock_no_outliers,2017-12-31,transport_data_system_9th,road,Yearly,National,18_CT,lpg
ldv,freight,43107.82696437915,Travel_km_per_stock,Travel km per stock,travkm_per_stock_no_outliers,2017-12-31,transport_data_system_9th,road,Yearly,National,18_CT,phevg
ldv,passenger,10038.804075302423,Travel_km_per_stock,Travel km per stock,travkm_per_stock_no_outliers,2017-12-31,transport_data_system_9th,road,Yearly,National,18_CT,bev
ldv,passenger,10038.804075302423,Travel_km_per_stock,Travel km per stock,travkm_per_stock_no_outliers,2017-12-31,transport_data_system_9th,road,Yearly,National,18_CT,cng
ldv,passenger,10038.804075302423,Travel_km_per_stock,Travel km per stock,travkm_per_stock_no_outliers,2017-12-31,transport_data_system_9th,road,Yearly,National,18_CT,d
ldv,passenger,10038.804075302423,Travel_km_per_stock,Travel km per stock,travkm_per_stock_no_outliers,2017-12-31,transport_data_system_9th,road,Yearly,National,18_CT,fcev
ldv,passenger,10038.804075302423,Travel_km_per_stock,Travel km per stock,travkm_per_stock_no_outliers,2017-12-31,transport_data_system_9th,road,Yearly,National,18_CT,g
ldv,passenger,10038.804075302423,Travel_km_per_stock,Travel km per stock,travkm_per_stock_no_outliers,2017-12-31,transport_data_system_9th,road,Yearly,National,18_CT,lpg
ldv,passenger,10038.804075302423,Travel_km_per_stock,Travel km per stock,travkm_per_stock_no_outliers,2017-12-31,transport_data_system_9th,road,Yearly,National,18_CT,phevg
2w,passenger,2171.9819886098894,Travel_km_per_stock,Travel km per stock,travkm_per_stock_no_outliers,2017-12-31,transport_data_system_9th,road,Yearly,National,19_THA,bev
2w,passenger,2171.9819886098894,Travel_km_per_stock,Travel km per stock,travkm_per_stock_no_outliers,2017-12-31,transport_data_system_9th,road,Yearly,National,19_THA,g
bus,passenger,23285.718200081814,Travel_km_per_stock,Travel km per stock,travkm_per_stock_no_outliers,2017-12-31,transport_data_system_9th,road,Yearly,National,19_THA,bev
bus,passenger,23285.718200081814,Travel_km_per_stock,Travel km per stock,travkm_per_stock_no_outliers,2017-12-31,transport_data_system_9th,road,Yearly,National,19_THA,cng
bus,passenger,23285.718200081814,Travel_km_per_stock,Travel km per stock,travkm_per_stock_no_outliers,2017-12-31,transport_data_system_9th,road,Yearly,National,19_THA,d
bus,passenger,23285.718200081814,Travel_km_per_stock,Travel km per stock,travkm_per_stock_no_outliers,2017-12-31,transport_data_system_9th,road,Yearly,National,19_THA,fcev
bus,passenger,23285.718200081814,Travel_km_per_stock,Travel km per stock,travkm_per_stock_no_outliers,2017-12-31,transport_data_system_9th,road,Yearly,National,19_THA,g
bus,passenger,23285.718200081814,Travel_km_per_stock,Travel km per stock,travkm_per_stock_no_outliers,2017-12-31,transport_data_system_9th,road,Yearly,National,19_THA,lpg
bus,passenger,23285.718200081814,Travel_km_per_stock,Travel km per stock,travkm_per_stock_no_outliers,2017-12-31,transport_data_system_9th,road,Yearly,National,19_THA,phevd
ht,freight,33494.33299302268,Travel_km_per_stock,Travel km per stock,travkm_per_stock_no_outliers,2017-12-31,transport_data_system_9th,road,Yearly,National,19_THA,bev
ht,freight,33494.33299302268,Travel_km_per_stock,Travel km per stock,travkm_per_stock_no_outliers,2017-12-31,transport_data_system_9th,road,Yearly,National,19_THA,cng
ht,freight,33494.33299302268,Travel_km_per_stock,Travel km per stock,travkm_per_stock_no_outliers,2017-12-31,transport_data_system_9th,road,Yearly,National,19_THA,d
ht,freight,33494.33299302268,Travel_km_per_stock,Travel km per stock,travkm_per_stock_no_outliers,2017-12-31,transport_data_system_9th,road,Yearly,National,19_THA,fcev
ht,freight,33494.33299302268,Travel_km_per_stock,Travel km per stock,travkm_per_stock_no_outliers,2017-12-31,transport_data_system_9th,road,Yearly,National,19_THA,g
ht,freight,33494.33299302268,Travel_km_per_stock,Travel km per stock,travkm_per_stock_no_outliers,2017-12-31,transport_data_system_9th,road,Yearly,National,19_THA,lpg
ht,freight,33494.33299302268,Travel_km_per_stock,Travel km per stock,travkm_per_stock_no_outliers,2017-12-31,transport_data_system_9th,road,Yearly,National,19_THA,phevd
ldv,freight,43107.82696437915,Travel_km_per_stock,Travel km per stock,travkm_per_stock_no_outliers,2017-12-31,transport_data_system_9th,road,Yearly,National,19_THA,bev
ldv,freight,43107.82696437915,Travel_km_per_stock,Travel km per stock,travkm_per_stock_no_outliers,2017-12-31,transport_data_system_9th,road,Yearly,National,19_THA,cng
ldv,freight,43107.82696437915,Travel_km_per_stock,Travel km per stock,travkm_per_stock_no_outliers,2017-12-31,transport_data_system_9th,road,Yearly,National,19_THA,d
ldv,freight,43107.82696437915,Travel_km_per_stock,Travel km per stock,travkm_per_stock_no_outliers,2017-12-31,transport_data_system_9th,road,Yearly,National,19_THA,fcev
ldv,freight,43107.82696437915,Travel_km_per_stock,Travel km per stock,travkm_per_stock_no_outliers,2017-12-31,transport_data_system_9th,road,Yearly,National,19_THA,g
ldv,freight,43107.82696437915,Travel_km_per_stock,Travel km per stock,travkm_per_stock_no_outliers,2017-12-31,transport_data_system_9th,road,Yearly,National,19_THA,lpg
ldv,freight,43107.82696437915,Travel_km_per_stock,Travel km per stock,travkm_per_stock_no_outliers,2017-12-31,transport_data_system_9th,road,Yearly,National,19_THA,phevg
ldv,passenger,10038.804075302423,Travel_km_per_stock,Travel km per stock,travkm_per_stock_no_outliers,2017-12-31,transport_data_system_9th,road,Yearly,National,19_THA,bev
ldv,passenger,10038.804075302423,Travel_km_per_stock,Travel km per stock,travkm_per_stock_no_outliers,2017-12-31,transport_data_system_9th,road,Yearly,National,19_THA,cng
ldv,passenger,10038.804075302423,Travel_km_per_stock,Travel km per stock,travkm_per_stock_no_outliers,2017-12-31,transport_data_system_9th,road,Yearly,National,19_THA,d
ldv,passenger,10038.804075302423,Travel_km_per_stock,Travel km per stock,travkm_per_stock_no_outliers,2017-12-31,transport_data_system_9th,road,Yearly,National,19_THA,fcev
ldv,passenger,10038.804075302423,Travel_km_per_stock,Travel km per stock,travkm_per_stock_no_outliers,2017-12-31,transport_data_system_9th,road,Yearly,National,19_THA,g
ldv,passenger,10038.804075302423,Travel_km_per_stock,Travel km per stock,travkm_per_stock_no_outliers,2017-12-31,transport_data_system_9th,road,Yearly,National,19_THA,lpg
ldv,passenger,10038.804075302423,Travel_km_per_stock,Travel km per stock,travkm_per_stock_no_outliers,2017-12-31,transport_data_system_9th,road,Yearly,National,19_THA,phevg
2w,passenger,2171.9819886098894,Travel_km_per_stock,Travel km per stock,travkm_per_stock_no_outliers,2017-12-31,transport_data_system_9th,road,Yearly,National,20_USA,bev
2w,passenger,2171.9819886098894,Travel_km_per_stock,Travel km per stock,travkm_per_stock_no_outliers,2017-12-31,transport_data_system_9th,road,Yearly,National,20_USA,g
bus,passenger,23285.718200081814,Travel_km_per_stock,Travel km per stock,travkm_per_stock_no_outliers,2017-12-31,transport_data_system_9th,road,Yearly,National,20_USA,bev
bus,passenger,23285.718200081814,Travel_km_per_stock,Travel km per stock,travkm_per_stock_no_outliers,2017-12-31,transport_data_system_9th,road,Yearly,National,20_USA,cng
bus,passenger,23285.718200081814,Travel_km_per_stock,Travel km per stock,travkm_per_stock_no_outliers,2017-12-31,transport_data_system_9th,road,Yearly,National,20_USA,d
bus,passenger,23285.718200081814,Travel_km_per_stock,Travel km per stock,travkm_per_stock_no_outliers,2017-12-31,transport_data_system_9th,road,Yearly,National,20_USA,fcev
bus,passenger,23285.718200081814,Travel_km_per_stock,Travel km per stock,travkm_per_stock_no_outliers,2017-12-31,transport_data_system_9th,road,Yearly,National,20_USA,g
bus,passenger,23285.718200081814,Travel_km_per_stock,Travel km per stock,travkm_per_stock_no_outliers,2017-12-31,transport_data_system_9th,road,Yearly,National,20_USA,lpg
bus,passenger,23285.718200081814,Travel_km_per_stock,Travel km per stock,travkm_per_stock_no_outliers,2017-12-31,transport_data_system_9th,road,Yearly,National,20_USA,phevd
ht,freight,33494.33299302268,Travel_km_per_stock,Travel km per stock,travkm_per_stock_no_outliers,2017-12-31,transport_data_system_9th,road,Yearly,National,20_USA,bev
ht,freight,33494.33299302268,Travel_km_per_stock,Travel km per stock,travkm_per_stock_no_outliers,2017-12-31,transport_data_system_9th,road,Yearly,National,20_USA,cng
ht,freight,33494.33299302268,Travel_km_per_stock,Travel km per stock,travkm_per_stock_no_outliers,2017-12-31,transport_data_system_9th,road,Yearly,National,20_USA,d
ht,freight,33494.33299302268,Travel_km_per_stock,Travel km per stock,travkm_per_stock_no_outliers,2017-12-31,transport_data_system_9th,road,Yearly,National,20_USA,fcev
ht,freight,33494.33299302268,Travel_km_per_stock,Travel km per stock,travkm_per_stock_no_outliers,2017-12-31,transport_data_system_9th,road,Yearly,National,20_USA,g
ht,freight,33494.33299302268,Travel_km_per_stock,Travel km per stock,travkm_per_stock_no_outliers,2017-12-31,transport_data_system_9th,road,Yearly,National,20_USA,lpg
ht,freight,33494.33299302268,Travel_km_per_stock,Travel km per stock,travkm_per_stock_no_outliers,2017-12-31,transport_data_system_9th,road,Yearly,National,20_USA,phevd
ldv,freight,43107.82696437915,Travel_km_per_stock,Travel km per stock,travkm_per_stock_no_outliers,2017-12-31,transport_data_system_9th,road,Yearly,National,20_USA,bev
ldv,freight,43107.82696437915,Travel_km_per_stock,Travel km per stock,travkm_per_stock_no_outliers,2017-12-31,transport_data_system_9th,road,Yearly,National,20_USA,cng
ldv,freight,43107.82696437915,Travel_km_per_stock,Travel km per stock,travkm_per_stock_no_outliers,2017-12-31,transport_data_system_9th,road,Yearly,National,20_USA,d
ldv,freight,43107.82696437915,Travel_km_per_stock,Travel km per stock,travkm_per_stock_no_outliers,2017-12-31,transport_data_system_9th,road,Yearly,National,20_USA,fcev
ldv,freight,43107.82696437915,Travel_km_per_stock,Travel km per stock,travkm_per_stock_no_outliers,2017-12-31,transport_data_system_9th,road,Yearly,National,20_USA,g
ldv,freight,43107.82696437915,Travel_km_per_stock,Travel km per stock,travkm_per_stock_no_outliers,2017-12-31,transport_data_system_9th,road,Yearly,National,20_USA,lpg
ldv,freight,43107.82696437915,Travel_km_per_stock,Travel km per stock,travkm_per_stock_no_outliers,2017-12-31,transport_data_system_9th,road,Yearly,National,20_USA,phevg
ldv,passenger,10038.804075302423,Travel_km_per_stock,Travel km per stock,travkm_per_stock_no_outliers,2017-12-31,transport_data_system_9th,road,Yearly,National,20_USA,bev
ldv,passenger,10038.804075302423,Travel_km_per_stock,Travel km per stock,travkm_per_stock_no_outliers,2017-12-31,transport_data_system_9th,road,Yearly,National,20_USA,cng
ldv,passenger,10038.804075302423,Travel_km_per_stock,Travel km per stock,travkm_per_stock_no_outliers,2017-12-31,transport_data_system_9th,road,Yearly,National,20_USA,d
ldv,passenger,10038.804075302423,Travel_km_per_stock,Travel km per stock,travkm_per_stock_no_outliers,2017-12-31,transport_data_system_9th,road,Yearly,National,20_USA,fcev
ldv,passenger,10038.804075302423,Travel_km_per_stock,Travel km per stock,travkm_per_stock_no_outliers,2017-12-31,transport_data_system_9th,road,Yearly,National,20_USA,g
ldv,passenger,10038.804075302423,Travel_km_per_stock,Travel km per stock,travkm_per_stock_no_outliers,2017-12-31,transport_data_system_9th,road,Yearly,National,20_USA,lpg
ldv,passenger,10038.804075302423,Travel_km_per_stock,Travel km per stock,travkm_per_stock_no_outliers,2017-12-31,transport_data_system_9th,road,Yearly,National,20_USA,phevg
2w,passenger,2171.9819886098894,Travel_km_per_stock,Travel km per stock,travkm_per_stock_no_outliers,2017-12-31,transport_data_system_9th,road,Yearly,National,21_VN,bev
2w,passenger,2171.9819886098894,Travel_km_per_stock,Travel km per stock,travkm_per_stock_no_outliers,2017-12-31,transport_data_system_9th,road,Yearly,National,21_VN,g
bus,passenger,23285.718200081814,Travel_km_per_stock,Travel km per stock,travkm_per_stock_no_outliers,2017-12-31,transport_data_system_9th,road,Yearly,National,21_VN,bev
bus,passenger,23285.718200081814,Travel_km_per_stock,Travel km per stock,travkm_per_stock_no_outliers,2017-12-31,transport_data_system_9th,road,Yearly,National,21_VN,cng
bus,passenger,23285.718200081814,Travel_km_per_stock,Travel km per stock,travkm_per_stock_no_outliers,2017-12-31,transport_data_system_9th,road,Yearly,National,21_VN,d
bus,passenger,23285.718200081814,Travel_km_per_stock,Travel km per stock,travkm_per_stock_no_outliers,2017-12-31,transport_data_system_9th,road,Yearly,National,21_VN,fcev
bus,passenger,23285.718200081814,Travel_km_per_stock,Travel km per stock,travkm_per_stock_no_outliers,2017-12-31,transport_data_system_9th,road,Yearly,National,21_VN,g
bus,passenger,23285.718200081814,Travel_km_per_stock,Travel km per stock,travkm_per_stock_no_outliers,2017-12-31,transport_data_system_9th,road,Yearly,National,21_VN,lpg
bus,passenger,23285.718200081814,Travel_km_per_stock,Travel km per stock,travkm_per_stock_no_outliers,2017-12-31,transport_data_system_9th,road,Yearly,National,21_VN,phevd
ht,freight,33494.33299302268,Travel_km_per_stock,Travel km per stock,travkm_per_stock_no_outliers,2017-12-31,transport_data_system_9th,road,Yearly,National,21_VN,bev
ht,freight,33494.33299302268,Travel_km_per_stock,Travel km per stock,travkm_per_stock_no_outliers,2017-12-31,transport_data_system_9th,road,Yearly,National,21_VN,cng
ht,freight,33494.33299302268,Travel_km_per_stock,Travel km per stock,travkm_per_stock_no_outliers,2017-12-31,transport_data_system_9th,road,Yearly,National,21_VN,d
ht,freight,33494.33299302268,Travel_km_per_stock,Travel km per stock,travkm_per_stock_no_outliers,2017-12-31,transport_data_system_9th,road,Yearly,National,21_VN,fcev
ht,freight,33494.33299302268,Travel_km_per_stock,Travel km per stock,travkm_per_stock_no_outliers,2017-12-31,transport_data_system_9th,road,Yearly,National,21_VN,g
ht,freight,33494.33299302268,Travel_km_per_stock,Travel km per stock,travkm_per_stock_no_outliers,2017-12-31,transport_data_system_9th,road,Yearly,National,21_VN,lpg
ht,freight,33494.33299302268,Travel_km_per_stock,Travel km per stock,travkm_per_stock_no_outliers,2017-12-31,transport_data_system_9th,road,Yearly,National,21_VN,phevd
ldv,freight,43107.82696437915,Travel_km_per_stock,Travel km per stock,travkm_per_stock_no_outliers,2017-12-31,transport_data_system_9th,road,Yearly,National,21_VN,bev
ldv,freight,43107.82696437915,Travel_km_per_stock,Travel km per stock,travkm_per_stock_no_outliers,2017-12-31,transport_data_system_9th,road,Yearly,National,21_VN,cng
ldv,freight,43107.82696437915,Travel_km_per_stock,Travel km per stock,travkm_per_stock_no_outliers,2017-12-31,transport_data_system_9th,road,Yearly,National,21_VN,d
ldv,freight,43107.82696437915,Travel_km_per_stock,Travel km per stock,travkm_per_stock_no_outliers,2017-12-31,transport_data_system_9th,road,Yearly,National,21_VN,fcev
ldv,freight,43107.82696437915,Travel_km_per_stock,Travel km per stock,travkm_per_stock_no_outliers,2017-12-31,transport_data_system_9th,road,Yearly,National,21_VN,g
ldv,freight,43107.82696437915,Travel_km_per_stock,Travel km per stock,travkm_per_stock_no_outliers,2017-12-31,transport_data_system_9th,road,Yearly,National,21_VN,lpg
ldv,freight,43107.82696437915,Travel_km_per_stock,Travel km per stock,travkm_per_stock_no_outliers,2017-12-31,transport_data_system_9th,road,Yearly,National,21_VN,phevg
ldv,passenger,10038.804075302423,Travel_km_per_stock,Travel km per stock,travkm_per_stock_no_outliers,2017-12-31,transport_data_system_9th,road,Yearly,National,21_VN,bev
ldv,passenger,10038.804075302423,Travel_km_per_stock,Travel km per stock,travkm_per_stock_no_outliers,2017-12-31,transport_data_system_9th,road,Yearly,National,21_VN,cng
ldv,passenger,10038.804075302423,Travel_km_per_stock,Travel km per stock,travkm_per_stock_no_outliers,2017-12-31,transport_data_system_9th,road,Yearly,National,21_VN,d
ldv,passenger,10038.804075302423,Travel_km_per_stock,Travel km per stock,travkm_per_stock_no_outliers,2017-12-31,transport_data_system_9th,road,Yearly,National,21_VN,fcev
ldv,passenger,10038.804075302423,Travel_km_per_stock,Travel km per stock,travkm_per_stock_no_outliers,2017-12-31,transport_data_system_9th,road,Yearly,National,21_VN,g
ldv,passenger,10038.804075302423,Travel_km_per_stock,Travel km per stock,travkm_per_stock_no_outliers,2017-12-31,transport_data_system_9th,road,Yearly,National,21_VN,lpg
ldv,passenger,10038.804075302423,Travel_km_per_stock,Travel km per stock,travkm_per_stock_no_outliers,2017-12-31,transport_data_system_9th,road,Yearly,National,21_VN,phevg
