date,economy,vehicle_type,drive,measure,value,unit,medium,transport_type,fuel_type,frequency,scope,dataset,source
2010,12_NZ,ldv,g,mileage,10038.804075302423,km_per_stock,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2010,12_NZ,ldv,lpg,mileage,10038.804075302423,km_per_stock,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2010,12_NZ,ldv,phevg,mileage,10038.804075302423,km_per_stock,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2010,13_PNG,2w,bev,mileage,2171.9819886098894,km_per_stock,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2010,13_PNG,2w,g,mileage,2171.9819886098894,km_per_stock,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2010,13_PNG,bus,bev,mileage,23285.71820008181,km_per_stock,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2010,13_PNG,bus,cng,mileage,23285.71820008181,km_per_stock,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2010,13_PNG,bus,d,mileage,23285.71820008181,km_per_stock,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2010,13_PNG,bus,fcev,mileage,23285.71820008181,km_per_stock,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2010,13_PNG,bus,g,mileage,23285.71820008181,km_per_stock,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2010,13_PNG,bus,lpg,mileage,23285.71820008181,km_per_stock,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2010,13_PNG,bus,phevd,mileage,23285.71820008181,km_per_stock,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2010,13_PNG,ldv,bev,mileage,10038.804075302423,km_per_stock,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2010,13_PNG,ldv,cng,mileage,10038.804075302423,km_per_stock,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2010,13_PNG,ldv,d,mileage,10038.804075302423,km_per_stock,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2010,13_PNG,ldv,fcev,mileage,10038.804075302423,km_per_stock,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2010,13_PNG,ldv,g,mileage,10038.804075302423,km_per_stock,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2010,13_PNG,ldv,lpg,mileage,10038.804075302423,km_per_stock,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2010,13_PNG,ldv,phevg,mileage,10038.804075302423,km_per_stock,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2010,14_PE,2w,bev,mileage,2171.9819886098894,km_per_stock,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2010,14_PE,2w,g,mileage,2171.9819886098894,km_per_stock,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2010,14_PE,bus,bev,mileage,23285.71820008181,km_per_stock,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2010,14_PE,bus,cng,mileage,23285.71820008181,km_per_stock,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2010,14_PE,bus,d,mileage,23285.71820008181,km_per_stock,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2010,14_PE,bus,fcev,mileage,23285.71820008181,km_per_stock,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2010,14_PE,bus,g,mileage,23285.71820008181,km_per_stock,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2010,14_PE,bus,lpg,mileage,23285.71820008181,km_per_stock,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2010,14_PE,bus,phevd,mileage,23285.71820008181,km_per_stock,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2010,14_PE,ldv,bev,mileage,10038.804075302423,km_per_stock,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2010,14_PE,ldv,cng,mileage,10038.804075302423,km_per_stock,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2010,14_PE,ldv,d,mileage,10038.804075302423,km_per_stock,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2010,14_PE,ldv,fcev,mileage,10038.804075302423,km_per_stock,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2010,14_PE,ldv,g,mileage,10038.804075302423,km_per_stock,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2010,14_PE,ldv,lpg,mileage,10038.804075302423,km_per_stock,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2010,14_PE,ldv,phevg,mileage,10038.804075302423,km_per_stock,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2010,15_RP,2w,bev,mileage,2171.9819886098894,km_per_stock,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2010,15_RP,2w,g,mileage,2171.9819886098894,km_per_stock,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2010,15_RP,bus,bev,mileage,23285.71820008181,km_per_stock,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2010,15_RP,bus,cng,mileage,23285.71820008181,km_per_stock,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2010,15_RP,bus,d,mileage,23285.71820008181,km_per_stock,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2010,15_RP,bus,fcev,mileage,23285.71820008181,km_per_stock,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2010,15_RP,bus,g,mileage,23285.71820008181,km_per_stock,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2010,15_RP,bus,lpg,mileage,23285.71820008181,km_per_stock,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2010,15_RP,bus,phevd,mileage,23285.71820008181,km_per_stock,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2010,15_RP,ldv,bev,mileage,10038.804075302423,km_per_stock,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2010,15_RP,ldv,cng,mileage,10038.804075302423,km_per_stock,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2010,15_RP,ldv,d,mileage,10038.804075302423,km_per_stock,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2010,15_RP,ldv,fcev,mileage,10038.804075302423,km_per_stock,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2010,15_RP,ldv,g,mileage,10038.804075302423,km_per_stock,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2010,15_RP,ldv,lpg,mileage,10038.804075302423,km_per_stock,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2010,15_RP,ldv,phevg,mileage,10038.804075302423,km_per_stock,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2010,16_RUS,2w,bev,mileage,2171.9819886098894,km_per_stock,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2010,16_RUS,2w,g,mileage,2171.9819886098894,km_per_stock,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2010,16_RUS,bus,bev,mileage,23285.71820008181,km_per_stock,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2010,16_RUS,bus,cng,mileage,23285.71820008181,km_per_stock,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2010,16_RUS,bus,d,mileage,23285.71820008181,km_per_stock,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2010,16_RUS,bus,fcev,mileage,23285.71820008181,km_per_stock,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2010,16_RUS,bus,g,mileage,23285.71820008181,km_per_stock,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2010,16_RUS,bus,lpg,mileage,23285.71820008181,km_per_stock,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2010,16_RUS,bus,phevd,mileage,23285.71820008181,km_per_stock,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2010,16_RUS,ldv,bev,mileage,10038.804075302423,km_per_stock,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2010,16_RUS,ldv,cng,mileage,10038.804075302423,km_per_stock,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2010,16_RUS,ldv,d,mileage,10038.804075302423,km_per_stock,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2010,16_RUS,ldv,fcev,mileage,10038.804075302423,km_per_stock,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2010,16_RUS,ldv,g,mileage,10038.804075302423,km_per_stock,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2010,16_RUS,ldv,lpg,mileage,10038.804075302423,km_per_stock,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2010,16_RUS,ldv,phevg,mileage,10038.804075302423,km_per_stock,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2010,17_SIN,2w,bev,mileage,2171.9819886098894,km_per_stock,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2010,17_SIN,2w,g,mileage,2171.9819886098894,km_per_stock,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2010,17_SIN,bus,bev,mileage,23285.71820008181,km_per_stock,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2010,17_SIN,bus,cng,mileage,23285.71820008181,km_per_stock,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2010,17_SIN,bus,d,mileage,23285.71820008181,km_per_stock,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2010,17_SIN,bus,fcev,mileage,23285.71820008181,km_per_stock,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2010,17_SIN,bus,g,mileage,23285.71820008181,km_per_stock,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2010,17_SIN,bus,lpg,mileage,23285.71820008181,km_per_stock,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2010,17_SIN,bus,phevd,mileage,23285.71820008181,km_per_stock,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2010,17_SIN,ldv,bev,mileage,10038.804075302423,km_per_stock,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2010,17_SIN,ldv,cng,mileage,10038.804075302423,km_per_stock,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2010,17_SIN,ldv,d,mileage,10038.804075302423,km_per_stock,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2010,17_SIN,ldv,fcev,mileage,10038.804075302423,km_per_stock,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2010,17_SIN,ldv,g,mileage,10038.804075302423,km_per_stock,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2010,17_SIN,ldv,lpg,mileage,10038.804075302423,km_per_stock,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2010,17_SIN,ldv,phevg,mileage,10038.804075302423,km_per_stock,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2010,18_CT,2w,bev,mileage,2171.9819886098894,km_per_stock,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2010,18_CT,2w,g,mileage,2171.9819886098894,km_per_stock,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2010,18_CT,bus,bev,mileage,23285.71820008181,km_per_stock,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2010,18_CT,bus,cng,mileage,23285.71820008181,km_per_stock,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2010,18_CT,bus,d,mileage,23285.71820008181,km_per_stock,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2010,18_CT,bus,fcev,mileage,23285.71820008181,km_per_stock,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2010,18_CT,bus,g,mileage,23285.71820008181,km_per_stock,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2010,18_CT,bus,lpg,mileage,23285.71820008181,km_per_stock,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2010,18_CT,bus,phevd,mileage,23285.71820008181,km_per_stock,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2010,18_CT,ldv,bev,mileage,10038.804075302423,km_per_stock,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2010,18_CT,ldv,cng,mileage,10038.804075302423,km_per_stock,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2010,18_CT,ldv,d,mileage,10038.804075302423,km_per_stock,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2010,18_CT,ldv,fcev,mileage,10038.804075302423,km_per_stock,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2010,18_CT,ldv,g,mileage,10038.804075302423,km_per_stock,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2010,18_CT,ldv,lpg,mileage,10038.804075302423,km_per_stock,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2010,18_CT,ldv,phevg,mileage,10038.804075302423,km_per_stock,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2010,19_THA,2w,bev,mileage,2171.9819886098894,km_per_stock,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2010,19_THA,2w,g,mileage,2171.9819886098894,km_per_stock,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
