Date,Vehicle Type,Transport Type,Drive,Fuel,Economy,Medium,Country,measure,Value,Comment,Scope,Dataset,Frequency,Unit
2010,all,freight,all,all,11_MEX,air,Mexico,intensity,1.0720552854646505e-08,Average of EEI,all,EEI,annual,PJ_per_activity
2010,all,freight,all,all,11_MEX,all,Mexico,intensity,1.871382183039287e-09,Average of EEI,all,EEI,annual,PJ_per_activity
2010,all,freight,all,all,11_MEX,rail,Mexico,intensity,3.4508040270759617e-10,Average of EEI,all,EEI,annual,PJ_per_activity
2010,all,freight,all,all,11_MEX,ship,Mexico,intensity,6.062472207754156e-10,Average of EEI,all,EEI,annual,PJ_per_activity
2010,all,freight,all,all,12_NZ,air,New Zealand,intensity,1.0720552854646505e-08,Average of EEI,all,EEI,annual,PJ_per_activity
2010,all,freight,all,all,12_NZ,all,New Zealand,intensity,2.9013437057991513e-09,no_comment,all,EEI,annual,PJ_per_activity
2010,all,freight,all,all,12_NZ,rail,New Zealand,intensity,3.4508040270759617e-10,Average of EEI,all,EEI,annual,PJ_per_activity
2010,all,freight,all,all,12_NZ,ship,New Zealand,intensity,7.208588957055215e-10,no_comment,all,EEI,annual,PJ_per_activity
2010,all,freight,all,all,18_CT,air,Chinese Taipei,intensity,1.0720552854646505e-08,Average of EEI,all,EEI,annual,PJ_per_activity
2010,all,freight,all,all,18_CT,all,Chinese Taipei,intensity,1.871382183039287e-09,Average of EEI,all,EEI,annual,PJ_per_activity
2010,all,freight,all,all,18_CT,rail,Chinese Taipei,intensity,3.4508040270759617e-10,Average of EEI,all,EEI,annual,PJ_per_activity
2010,all,freight,all,all,18_CT,ship,Chinese Taipei,intensity,6.062472207754156e-10,Average of EEI,all,EEI,annual,PJ_per_activity
2010,all,freight,all,all,20_USA,air,United States,intensity,8.511742217367558e-09,no_comment,all,EEI,annual,PJ_per_activity
2010,all,freight,all,all,20_USA,all,United States,intensity,1.0169925536854118e-09,no_comment,all,EEI,annual,PJ_per_activity
2010,all,freight,all,all,20_USA,rail,United States,intensity,1.9815539407490217e-10,no_comment,all,EEI,annual,PJ_per_activity
2010,all,freight,all,all,20_USA,ship,United States,intensity,1.9429896288322603e-10,no_comment,all,EEI,annual,PJ_per_activity
2010,all,passenger,all,Coal and coal products,01_AUS,all,Australia,intensity,1.8445351784927278e-09,Average of EEI,all,EEI,annual,PJ_per_activity
2010,all,passenger,all,Coal and coal products,03_CDA,all,Canada,intensity,1.8445351784927278e-09,Average of EEI,all,EEI,annual,PJ_per_activity
2010,all,passenger,all,Coal and coal products,04_CHL,all,Chile,intensity,1.8445351784927278e-09,Average of EEI,all,EEI,annual,PJ_per_activity
2010,all,passenger,all,Coal and coal products,08_JPN,all,Japan,intensity,1.8445351784927278e-09,Average of EEI,all,EEI,annual,PJ_per_activity
2010,all,passenger,all,Coal and coal products,09_ROK,all,Korea,intensity,1.8445351784927278e-09,Average of EEI,all,EEI,annual,PJ_per_activity
2010,all,passenger,all,Coal and coal products,11_MEX,all,Mexico,intensity,1.8445351784927278e-09,Average of EEI,all,EEI,annual,PJ_per_activity
2010,all,passenger,all,Coal and coal products,12_NZ,all,New Zealand,intensity,1.8445351784927278e-09,Average of EEI,all,EEI,annual,PJ_per_activity
2010,all,passenger,all,Coal and coal products,18_CT,all,Chinese Taipei,intensity,1.8445351784927278e-09,Average of EEI,all,EEI,annual,PJ_per_activity
2010,all,passenger,all,Coal and coal products,20_USA,all,United States,intensity,1.8445351784927278e-09,Average of EEI,all,EEI,annual,PJ_per_activity
2010,all,passenger,all,Diesel and light fuel oil,01_AUS,all,Australia,intensity,1.8445351784927278e-09,Average of EEI,all,EEI,annual,PJ_per_activity
2010,all,passenger,all,Diesel and light fuel oil,03_CDA,all,Canada,intensity,1.8445351784927278e-09,Average of EEI,all,EEI,annual,PJ_per_activity
2010,all,passenger,all,Diesel and light fuel oil,04_CHL,all,Chile,intensity,1.8445351784927278e-09,Average of EEI,all,EEI,annual,PJ_per_activity
2010,all,passenger,all,Diesel and light fuel oil,08_JPN,all,Japan,intensity,1.8445351784927278e-09,Average of EEI,all,EEI,annual,PJ_per_activity
2010,all,passenger,all,Diesel and light fuel oil,09_ROK,all,Korea,intensity,1.8445351784927278e-09,Average of EEI,all,EEI,annual,PJ_per_activity
2010,all,passenger,all,Diesel and light fuel oil,11_MEX,all,Mexico,intensity,1.8445351784927278e-09,Average of EEI,all,EEI,annual,PJ_per_activity
2010,all,passenger,all,Diesel and light fuel oil,12_NZ,all,New Zealand,intensity,1.8445351784927278e-09,Average of EEI,all,EEI,annual,PJ_per_activity
2010,all,passenger,all,Diesel and light fuel oil,18_CT,all,Chinese Taipei,intensity,1.8445351784927278e-09,Average of EEI,all,EEI,annual,PJ_per_activity
2010,all,passenger,all,Diesel and light fuel oil,20_USA,all,United States,intensity,1.8445351784927278e-09,Average of EEI,all,EEI,annual,PJ_per_activity
2010,all,passenger,all,Electricity,01_AUS,all,Australia,intensity,1.8445351784927278e-09,Average of EEI,all,EEI,annual,PJ_per_activity
2010,all,passenger,all,Electricity,03_CDA,all,Canada,intensity,1.8445351784927278e-09,Average of EEI,all,EEI,annual,PJ_per_activity
2010,all,passenger,all,Electricity,04_CHL,all,Chile,intensity,1.8445351784927278e-09,Average of EEI,all,EEI,annual,PJ_per_activity
2010,all,passenger,all,Electricity,08_JPN,all,Japan,intensity,1.8445351784927278e-09,Average of EEI,all,EEI,annual,PJ_per_activity
2010,all,passenger,all,Electricity,09_ROK,all,Korea,intensity,1.8445351784927278e-09,Average of EEI,all,EEI,annual,PJ_per_activity
2010,all,passenger,all,Electricity,11_MEX,all,Mexico,intensity,1.8445351784927278e-09,Average of EEI,all,EEI,annual,PJ_per_activity
2010,all,passenger,all,Electricity,12_NZ,all,New Zealand,intensity,1.8445351784927278e-09,Average of EEI,all,EEI,annual,PJ_per_activity
2010,all,passenger,all,Electricity,18_CT,all,Chinese Taipei,intensity,1.8445351784927278e-09,Average of EEI,all,EEI,annual,PJ_per_activity
2010,all,passenger,all,Electricity,20_USA,all,United States,intensity,1.8445351784927278e-09,Average of EEI,all,EEI,annual,PJ_per_activity
2010,all,passenger,all,Gas,01_AUS,all,Australia,intensity,1.8445351784927278e-09,Average of EEI,all,EEI,annual,PJ_per_activity
2010,all,passenger,all,Gas,03_CDA,all,Canada,intensity,1.8445351784927278e-09,Average of EEI,all,EEI,annual,PJ_per_activity
2010,all,passenger,all,Gas,04_CHL,all,Chile,intensity,1.8445351784927278e-09,Average of EEI,all,EEI,annual,PJ_per_activity
2010,all,passenger,all,Gas,08_JPN,all,Japan,intensity,1.8445351784927278e-09,Average of EEI,all,EEI,annual,PJ_per_activity
2010,all,passenger,all,Gas,09_ROK,all,Korea,intensity,1.8445351784927278e-09,Average of EEI,all,EEI,annual,PJ_per_activity
2010,all,passenger,all,Gas,11_MEX,all,Mexico,intensity,1.8445351784927278e-09,Average of EEI,all,EEI,annual,PJ_per_activity
2010,all,passenger,all,Gas,12_NZ,all,New Zealand,intensity,1.8445351784927278e-09,Average of EEI,all,EEI,annual,PJ_per_activity
2010,all,passenger,all,Gas,18_CT,all,Chinese Taipei,intensity,1.8445351784927278e-09,Average of EEI,all,EEI,annual,PJ_per_activity
2010,all,passenger,all,Gas,20_USA,all,United States,intensity,1.8445351784927278e-09,Average of EEI,all,EEI,annual,PJ_per_activity
2010,all,passenger,all,Heavy fuel oil,01_AUS,all,Australia,intensity,1.8445351784927278e-09,Average of EEI,all,EEI,annual,PJ_per_activity
2010,all,passenger,all,Heavy fuel oil,03_CDA,all,Canada,intensity,1.8445351784927278e-09,Average of EEI,all,EEI,annual,PJ_per_activity
2010,all,passenger,all,Heavy fuel oil,04_CHL,all,Chile,intensity,1.8445351784927278e-09,Average of EEI,all,EEI,annual,PJ_per_activity
2010,all,passenger,all,Heavy fuel oil,08_JPN,all,Japan,intensity,1.8445351784927278e-09,Average of EEI,all,EEI,annual,PJ_per_activity
2010,all,passenger,all,Heavy fuel oil,09_ROK,all,Korea,intensity,1.8445351784927278e-09,Average of EEI,all,EEI,annual,PJ_per_activity
2010,all,passenger,all,Heavy fuel oil,11_MEX,all,Mexico,intensity,1.8445351784927278e-09,Average of EEI,all,EEI,annual,PJ_per_activity
2010,all,passenger,all,Heavy fuel oil,12_NZ,all,New Zealand,intensity,1.8445351784927278e-09,Average of EEI,all,EEI,annual,PJ_per_activity
2010,all,passenger,all,Heavy fuel oil,18_CT,all,Chinese Taipei,intensity,1.8445351784927278e-09,Average of EEI,all,EEI,annual,PJ_per_activity
2010,all,passenger,all,Heavy fuel oil,20_USA,all,United States,intensity,1.8445351784927278e-09,Average of EEI,all,EEI,annual,PJ_per_activity
2010,all,passenger,all,Jet fuel and aviation gasoline,01_AUS,all,Australia,intensity,1.8445351784927278e-09,Average of EEI,all,EEI,annual,PJ_per_activity
2010,all,passenger,all,Jet fuel and aviation gasoline,03_CDA,all,Canada,intensity,1.8445351784927278e-09,Average of EEI,all,EEI,annual,PJ_per_activity
2010,all,passenger,all,Jet fuel and aviation gasoline,04_CHL,all,Chile,intensity,1.8445351784927278e-09,Average of EEI,all,EEI,annual,PJ_per_activity
2010,all,passenger,all,Jet fuel and aviation gasoline,08_JPN,all,Japan,intensity,1.8445351784927278e-09,Average of EEI,all,EEI,annual,PJ_per_activity
2010,all,passenger,all,Jet fuel and aviation gasoline,09_ROK,all,Korea,intensity,1.8445351784927278e-09,Average of EEI,all,EEI,annual,PJ_per_activity
2010,all,passenger,all,Jet fuel and aviation gasoline,11_MEX,all,Mexico,intensity,1.8445351784927278e-09,Average of EEI,all,EEI,annual,PJ_per_activity
2010,all,passenger,all,Jet fuel and aviation gasoline,12_NZ,all,New Zealand,intensity,1.8445351784927278e-09,Average of EEI,all,EEI,annual,PJ_per_activity
2010,all,passenger,all,Jet fuel and aviation gasoline,18_CT,all,Chinese Taipei,intensity,1.8445351784927278e-09,Average of EEI,all,EEI,annual,PJ_per_activity
2010,all,passenger,all,Jet fuel and aviation gasoline,20_USA,all,United States,intensity,1.8445351784927278e-09,Average of EEI,all,EEI,annual,PJ_per_activity
2010,all,passenger,all,LPG,01_AUS,all,Australia,intensity,1.8445351784927278e-09,Average of EEI,all,EEI,annual,PJ_per_activity
2010,all,passenger,all,LPG,03_CDA,all,Canada,intensity,1.8445351784927278e-09,Average of EEI,all,EEI,annual,PJ_per_activity
2010,all,passenger,all,LPG,04_CHL,all,Chile,intensity,1.8445351784927278e-09,Average of EEI,all,EEI,annual,PJ_per_activity
2010,all,passenger,all,LPG,08_JPN,all,Japan,intensity,1.8445351784927278e-09,Average of EEI,all,EEI,annual,PJ_per_activity
2010,all,passenger,all,LPG,09_ROK,all,Korea,intensity,1.8445351784927278e-09,Average of EEI,all,EEI,annual,PJ_per_activity
2010,all,passenger,all,LPG,11_MEX,all,Mexico,intensity,1.8445351784927278e-09,Average of EEI,all,EEI,annual,PJ_per_activity
2010,all,passenger,all,LPG,12_NZ,all,New Zealand,intensity,1.8445351784927278e-09,Average of EEI,all,EEI,annual,PJ_per_activity
2010,all,passenger,all,LPG,18_CT,all,Chinese Taipei,intensity,1.8445351784927278e-09,Average of EEI,all,EEI,annual,PJ_per_activity
2010,all,passenger,all,LPG,20_USA,all,United States,intensity,1.8445351784927278e-09,Average of EEI,all,EEI,annual,PJ_per_activity
2010,all,passenger,all,Motor gasoline,01_AUS,all,Australia,intensity,1.8445351784927278e-09,Average of EEI,all,EEI,annual,PJ_per_activity
2010,all,passenger,all,Motor gasoline,03_CDA,all,Canada,intensity,1.8445351784927278e-09,Average of EEI,all,EEI,annual,PJ_per_activity
2010,all,passenger,all,Motor gasoline,04_CHL,all,Chile,intensity,1.8445351784927278e-09,Average of EEI,all,EEI,annual,PJ_per_activity
2010,all,passenger,all,Motor gasoline,08_JPN,all,Japan,intensity,1.8445351784927278e-09,Average of EEI,all,EEI,annual,PJ_per_activity
2010,all,passenger,all,Motor gasoline,09_ROK,all,Korea,intensity,1.8445351784927278e-09,Average of EEI,all,EEI,annual,PJ_per_activity
2010,all,passenger,all,Motor gasoline,11_MEX,all,Mexico,intensity,1.8445351784927278e-09,Average of EEI,all,EEI,annual,PJ_per_activity
2010,all,passenger,all,Motor gasoline,12_NZ,all,New Zealand,intensity,1.8445351784927278e-09,Average of EEI,all,EEI,annual,PJ_per_activity
2010,all,passenger,all,Motor gasoline,18_CT,all,Chinese Taipei,intensity,1.8445351784927278e-09,Average of EEI,all,EEI,annual,PJ_per_activity
2010,all,passenger,all,Motor gasoline,20_USA,all,United States,intensity,1.8445351784927278e-09,Average of EEI,all,EEI,annual,PJ_per_activity
2010,all,passenger,all,all,01_AUS,air,Australia,intensity,1.6826635669212886e-09,no_comment,all,EEI,annual,PJ_per_activity
2010,all,passenger,all,all,01_AUS,all,Australia,intensity,2.1136053854071045e-09,no_comment,all,EEI,annual,PJ_per_activity
2010,all,passenger,all,all,01_AUS,rail,Australia,intensity,5.698554714384033e-10,no_comment,all,EEI,annual,PJ_per_activity
2010,all,passenger,all,all,01_AUS,ship,Australia,intensity,1.8453125e-08,no_comment,all,EEI,annual,PJ_per_activity
2010,all,passenger,all,all,03_CDA,air,Canada,intensity,1.5590285420793896e-09,no_comment,all,EEI,annual,PJ_per_activity
2010,all,passenger,all,all,03_CDA,all,Canada,intensity,1.760287583142439e-09,no_comment,all,EEI,annual,PJ_per_activity
2010,all,passenger,all,all,03_CDA,rail,Canada,intensity,1.6785714285714286e-09,no_comment,all,EEI,annual,PJ_per_activity
2010,all,passenger,all,all,03_CDA,ship,Canada,intensity,1.6298982254579375e-08,Average of EEI,all,EEI,annual,PJ_per_activity
2010,all,passenger,all,all,04_CHL,air,Chile,intensity,3.1268062024875603e-09,Average of EEI,all,EEI,annual,PJ_per_activity
2010,all,passenger,all,all,04_CHL,all,Chile,intensity,1.8445351784927278e-09,Average of EEI,all,EEI,annual,PJ_per_activity
2010,all,passenger,all,all,04_CHL,rail,Chile,intensity,4.521835203362473e-10,Average of EEI,all,EEI,annual,PJ_per_activity
2010,all,passenger,all,all,04_CHL,ship,Chile,intensity,1.6298982254579375e-08,Average of EEI,all,EEI,annual,PJ_per_activity
2010,all,passenger,all,all,08_JPN,air,Japan,intensity,1.466657630794253e-09,no_comment,all,EEI,annual,PJ_per_activity
2010,all,passenger,all,all,08_JPN,all,Japan,intensity,1.511651416381111e-09,no_comment,all,EEI,annual,PJ_per_activity
2010,all,passenger,all,all,08_JPN,rail,Japan,intensity,1.7566777645055534e-10,no_comment,all,EEI,annual,PJ_per_activity
2010,all,passenger,all,all,08_JPN,ship,Japan,intensity,1.5546666666666668e-08,no_comment,all,EEI,annual,PJ_per_activity
2010,all,passenger,all,all,09_ROK,air,Korea,intensity,1.7815230961298376e-09,no_comment,all,EEI,annual,PJ_per_activity
2010,all,passenger,all,all,09_ROK,all,Korea,intensity,5.181839001488606e-09,no_comment,all,EEI,annual,PJ_per_activity
2010,all,passenger,all,all,09_ROK,rail,Korea,intensity,2.171976704350805e-10,no_comment,all,EEI,annual,PJ_per_activity
2010,all,passenger,all,all,09_ROK,ship,Korea,intensity,8.568181818181818e-09,no_comment,all,EEI,annual,PJ_per_activity
2010,all,passenger,all,all,11_MEX,air,Mexico,intensity,3.1268062024875603e-09,Average of EEI,all,EEI,annual,PJ_per_activity
2010,all,passenger,all,all,11_MEX,all,Mexico,intensity,1.8445351784927278e-09,Average of EEI,all,EEI,annual,PJ_per_activity
2010,all,passenger,all,all,11_MEX,rail,Mexico,intensity,4.521835203362473e-10,Average of EEI,all,EEI,annual,PJ_per_activity
2010,all,passenger,all,all,11_MEX,ship,Mexico,intensity,1.6298982254579375e-08,Average of EEI,all,EEI,annual,PJ_per_activity
2010,all,passenger,all,all,12_NZ,air,New Zealand,intensity,2.127659574468085e-09,no_comment,all,EEI,annual,PJ_per_activity
2010,all,passenger,all,all,12_NZ,all,New Zealand,intensity,7.346320346320346e-09,no_comment,all,EEI,annual,PJ_per_activity
2010,all,passenger,all,all,12_NZ,rail,New Zealand,intensity,4.521835203362473e-10,Average of EEI,all,EEI,annual,PJ_per_activity
2010,all,passenger,all,all,12_NZ,ship,New Zealand,intensity,2.2666666666666668e-08,no_comment,all,EEI,annual,PJ_per_activity
2010,all,passenger,all,all,18_CT,air,Chinese Taipei,intensity,3.1268062024875603e-09,Average of EEI,all,EEI,annual,PJ_per_activity
2010,all,passenger,all,all,18_CT,all,Chinese Taipei,intensity,1.8445351784927278e-09,Average of EEI,all,EEI,annual,PJ_per_activity
2010,all,passenger,all,all,18_CT,rail,Chinese Taipei,intensity,4.521835203362473e-10,Average of EEI,all,EEI,annual,PJ_per_activity
2010,all,passenger,all,all,18_CT,ship,Chinese Taipei,intensity,1.6298982254579375e-08,Average of EEI,all,EEI,annual,PJ_per_activity
2010,all,passenger,all,all,20_USA,air,United States,intensity,2.1906491048537066e-09,no_comment,all,EEI,annual,PJ_per_activity
2010,all,passenger,all,all,20_USA,all,United States,intensity,2.1201157809693748e-09,no_comment,all,EEI,annual,PJ_per_activity
2010,all,passenger,all,all,20_USA,rail,United States,intensity,7.521278443633837e-10,no_comment,all,EEI,annual,PJ_per_activity
2010,all,passenger,all,all,20_USA,ship,United States,intensity,1.6298982254579375e-08,Average of EEI,all,EEI,annual,PJ_per_activity
2010,bus,passenger,all,all,01_AUS,road,Australia,intensity,1.151204510507432e-09,no_comment,all,EEI,annual,PJ_per_activity
2010,bus,passenger,all,all,03_CDA,road,Canada,intensity,8.546764750037532e-10,no_comment,all,EEI,annual,PJ_per_activity
2010,bus,passenger,all,all,04_CHL,road,Chile,intensity,9.313041935934363e-10,Average of EEI,all,EEI,annual,PJ_per_activity
2010,bus,passenger,all,all,08_JPN,road,Japan,intensity,7.573707104881586e-10,no_comment,all,EEI,annual,PJ_per_activity
2010,bus,passenger,all,all,09_ROK,road,Korea,intensity,2.700405301785519e-09,no_comment,all,EEI,annual,PJ_per_activity
2010,bus,passenger,all,all,11_MEX,road,Mexico,intensity,9.313041935934363e-10,Average of EEI,all,EEI,annual,PJ_per_activity
2010,bus,passenger,all,all,12_NZ,road,New Zealand,intensity,2.244318181818182e-09,no_comment,all,EEI,annual,PJ_per_activity
2010,bus,passenger,all,all,18_CT,road,Chinese Taipei,intensity,9.313041935934363e-10,Average of EEI,all,EEI,annual,PJ_per_activity
2010,bus,passenger,all,all,20_USA,road,United States,intensity,5.446901807190446e-10,no_comment,all,EEI,annual,PJ_per_activity
2010,ht,freight,all,all,01_AUS,road,Australia,intensity,2.2928925619834713e-09,no_comment,all,EEI,annual,PJ_per_activity
2010,ht,freight,all,all,03_CDA,road,Canada,intensity,3.089194176748001e-09,no_comment,all,EEI,annual,PJ_per_activity
2010,ht,freight,all,all,04_CHL,road,Chile,intensity,2.359725732948533e-09,Average of EEI,all,EEI,annual,PJ_per_activity
2010,ht,freight,all,all,08_JPN,road,Japan,intensity,4.270559631462208e-09,no_comment,all,EEI,annual,PJ_per_activity
2010,ht,freight,all,all,09_ROK,road,Korea,intensity,3.4421748857115065e-09,no_comment,all,EEI,annual,PJ_per_activity
2010,ht,freight,all,all,11_MEX,road,Mexico,intensity,2.359725732948533e-09,Average of EEI,all,EEI,annual,PJ_per_activity
2010,ht,freight,all,all,12_NZ,road,New Zealand,intensity,3.747061589092619e-09,no_comment,all,EEI,annual,PJ_per_activity
2010,ht,freight,all,all,18_CT,road,Chinese Taipei,intensity,2.359725732948533e-09,Average of EEI,all,EEI,annual,PJ_per_activity
2010,ht,freight,all,all,20_USA,road,United States,intensity,1.8706666267593514e-09,no_comment,all,EEI,annual,PJ_per_activity
2010,lpv,passenger,all,all,01_AUS,road,Australia,intensity,2.329595728451564e-09,no_comment,all,EEI,annual,PJ_per_activity
2010,lpv,passenger,all,all,03_CDA,road,Canada,intensity,1.9306825430576226e-09,no_comment,all,EEI,annual,PJ_per_activity
2010,lpv,passenger,all,all,04_CHL,road,Chile,intensity,1.9719478930362375e-09,Average of EEI,all,EEI,annual,PJ_per_activity
2010,lpv,passenger,all,all,08_JPN,road,Japan,intensity,2.18953200726979e-09,no_comment,all,EEI,annual,PJ_per_activity
2010,lpv,passenger,all,all,09_ROK,road,Korea,intensity,1.9719478930362375e-09,Average of EEI,all,EEI,annual,PJ_per_activity
2010,lpv,passenger,all,all,11_MEX,road,Mexico,intensity,1.9719478930362375e-09,Average of EEI,all,EEI,annual,PJ_per_activity
2010,lpv,passenger,all,all,12_NZ,road,New Zealand,intensity,8.118895116092874e-09,no_comment,all,EEI,annual,PJ_per_activity
2010,lpv,passenger,all,all,18_CT,road,Chinese Taipei,intensity,1.9719478930362375e-09,Average of EEI,all,EEI,annual,PJ_per_activity
2010,lpv,passenger,all,all,20_USA,road,United States,intensity,2.193547708620489e-09,no_comment,all,EEI,annual,PJ_per_activity
2011,2w,passenger,all,all,01_AUS,road,Australia,intensity,2.264957264957265e-09,no_comment,all,EEI,annual,PJ_per_activity
2011,2w,passenger,all,all,03_CDA,road,Canada,intensity,1.6699029126213593e-09,no_comment,all,EEI,annual,PJ_per_activity
2011,2w,passenger,all,all,04_CHL,road,Chile,intensity,1.7646808731829152e-09,Average of EEI,all,EEI,annual,PJ_per_activity
2011,2w,passenger,all,all,08_JPN,road,Japan,intensity,1.7646808731829152e-09,Average of EEI,all,EEI,annual,PJ_per_activity
2011,2w,passenger,all,all,09_ROK,road,Korea,intensity,1.2796032238065717e-09,no_comment,all,EEI,annual,PJ_per_activity
2011,2w,passenger,all,all,11_MEX,road,Mexico,intensity,1.7646808731829152e-09,Average of EEI,all,EEI,annual,PJ_per_activity
2011,2w,passenger,all,all,12_NZ,road,New Zealand,intensity,5.8684210526315786e-09,no_comment,all,EEI,annual,PJ_per_activity
2011,2w,passenger,all,all,18_CT,road,Chinese Taipei,intensity,1.7646808731829152e-09,Average of EEI,all,EEI,annual,PJ_per_activity
2011,2w,passenger,all,all,20_USA,road,United States,intensity,1.5425931273462315e-09,no_comment,all,EEI,annual,PJ_per_activity
2011,all,freight,all,Coal and coal products,01_AUS,all,Australia,intensity,1.8694997964347678e-09,Average of EEI,all,EEI,annual,PJ_per_activity
2011,all,freight,all,Coal and coal products,03_CDA,all,Canada,intensity,1.8694997964347678e-09,Average of EEI,all,EEI,annual,PJ_per_activity
2011,all,freight,all,Coal and coal products,04_CHL,all,Chile,intensity,1.8694997964347678e-09,Average of EEI,all,EEI,annual,PJ_per_activity
2011,all,freight,all,Coal and coal products,08_JPN,all,Japan,intensity,1.8694997964347678e-09,Average of EEI,all,EEI,annual,PJ_per_activity
2011,all,freight,all,Coal and coal products,09_ROK,all,Korea,intensity,1.8694997964347678e-09,Average of EEI,all,EEI,annual,PJ_per_activity
2011,all,freight,all,Coal and coal products,11_MEX,all,Mexico,intensity,1.8694997964347678e-09,Average of EEI,all,EEI,annual,PJ_per_activity
2011,all,freight,all,Coal and coal products,12_NZ,all,New Zealand,intensity,1.8694997964347678e-09,Average of EEI,all,EEI,annual,PJ_per_activity
2011,all,freight,all,Coal and coal products,18_CT,all,Chinese Taipei,intensity,1.8694997964347678e-09,Average of EEI,all,EEI,annual,PJ_per_activity
2011,all,freight,all,Coal and coal products,20_USA,all,United States,intensity,1.8694997964347678e-09,Average of EEI,all,EEI,annual,PJ_per_activity
2011,all,freight,all,Diesel and light fuel oil,01_AUS,all,Australia,intensity,1.8694997964347678e-09,Average of EEI,all,EEI,annual,PJ_per_activity
2011,all,freight,all,Diesel and light fuel oil,03_CDA,all,Canada,intensity,1.8694997964347678e-09,Average of EEI,all,EEI,annual,PJ_per_activity
2011,all,freight,all,Diesel and light fuel oil,04_CHL,all,Chile,intensity,1.8694997964347678e-09,Average of EEI,all,EEI,annual,PJ_per_activity
2011,all,freight,all,Diesel and light fuel oil,08_JPN,all,Japan,intensity,1.8694997964347678e-09,Average of EEI,all,EEI,annual,PJ_per_activity
2011,all,freight,all,Diesel and light fuel oil,09_ROK,all,Korea,intensity,1.8694997964347678e-09,Average of EEI,all,EEI,annual,PJ_per_activity
2011,all,freight,all,Diesel and light fuel oil,11_MEX,all,Mexico,intensity,1.8694997964347678e-09,Average of EEI,all,EEI,annual,PJ_per_activity
2011,all,freight,all,Diesel and light fuel oil,12_NZ,all,New Zealand,intensity,1.8694997964347678e-09,Average of EEI,all,EEI,annual,PJ_per_activity
2011,all,freight,all,Diesel and light fuel oil,18_CT,all,Chinese Taipei,intensity,1.8694997964347678e-09,Average of EEI,all,EEI,annual,PJ_per_activity
2011,all,freight,all,Diesel and light fuel oil,20_USA,all,United States,intensity,1.8694997964347678e-09,Average of EEI,all,EEI,annual,PJ_per_activity
2011,all,freight,all,Electricity,01_AUS,all,Australia,intensity,1.8694997964347678e-09,Average of EEI,all,EEI,annual,PJ_per_activity
2011,all,freight,all,Electricity,03_CDA,all,Canada,intensity,1.8694997964347678e-09,Average of EEI,all,EEI,annual,PJ_per_activity
2011,all,freight,all,Electricity,04_CHL,all,Chile,intensity,1.8694997964347678e-09,Average of EEI,all,EEI,annual,PJ_per_activity
2011,all,freight,all,Electricity,08_JPN,all,Japan,intensity,1.8694997964347678e-09,Average of EEI,all,EEI,annual,PJ_per_activity
2011,all,freight,all,Electricity,09_ROK,all,Korea,intensity,1.8694997964347678e-09,Average of EEI,all,EEI,annual,PJ_per_activity
2011,all,freight,all,Electricity,11_MEX,all,Mexico,intensity,1.8694997964347678e-09,Average of EEI,all,EEI,annual,PJ_per_activity
2011,all,freight,all,Electricity,12_NZ,all,New Zealand,intensity,1.8694997964347678e-09,Average of EEI,all,EEI,annual,PJ_per_activity
2011,all,freight,all,Electricity,18_CT,all,Chinese Taipei,intensity,1.8694997964347678e-09,Average of EEI,all,EEI,annual,PJ_per_activity
2011,all,freight,all,Electricity,20_USA,all,United States,intensity,1.8694997964347678e-09,Average of EEI,all,EEI,annual,PJ_per_activity
2011,all,freight,all,Gas,01_AUS,all,Australia,intensity,1.8694997964347678e-09,Average of EEI,all,EEI,annual,PJ_per_activity
2011,all,freight,all,Gas,03_CDA,all,Canada,intensity,1.8694997964347678e-09,Average of EEI,all,EEI,annual,PJ_per_activity
2011,all,freight,all,Gas,04_CHL,all,Chile,intensity,1.8694997964347678e-09,Average of EEI,all,EEI,annual,PJ_per_activity
2011,all,freight,all,Gas,08_JPN,all,Japan,intensity,1.8694997964347678e-09,Average of EEI,all,EEI,annual,PJ_per_activity
2011,all,freight,all,Gas,09_ROK,all,Korea,intensity,1.8694997964347678e-09,Average of EEI,all,EEI,annual,PJ_per_activity
2011,all,freight,all,Gas,11_MEX,all,Mexico,intensity,1.8694997964347678e-09,Average of EEI,all,EEI,annual,PJ_per_activity
2011,all,freight,all,Gas,12_NZ,all,New Zealand,intensity,1.8694997964347678e-09,Average of EEI,all,EEI,annual,PJ_per_activity
2011,all,freight,all,Gas,18_CT,all,Chinese Taipei,intensity,1.8694997964347678e-09,Average of EEI,all,EEI,annual,PJ_per_activity
2011,all,freight,all,Gas,20_USA,all,United States,intensity,1.8694997964347678e-09,Average of EEI,all,EEI,annual,PJ_per_activity
2011,all,freight,all,Heavy fuel oil,01_AUS,all,Australia,intensity,1.8694997964347678e-09,Average of EEI,all,EEI,annual,PJ_per_activity
2011,all,freight,all,Heavy fuel oil,03_CDA,all,Canada,intensity,1.8694997964347678e-09,Average of EEI,all,EEI,annual,PJ_per_activity
2011,all,freight,all,Heavy fuel oil,04_CHL,all,Chile,intensity,1.8694997964347678e-09,Average of EEI,all,EEI,annual,PJ_per_activity
2011,all,freight,all,Heavy fuel oil,08_JPN,all,Japan,intensity,1.8694997964347678e-09,Average of EEI,all,EEI,annual,PJ_per_activity
2011,all,freight,all,Heavy fuel oil,09_ROK,all,Korea,intensity,1.8694997964347678e-09,Average of EEI,all,EEI,annual,PJ_per_activity
