date,economy,vehicle_type,drive,measure,value,unit,medium,transport_type,fuel_type,frequency,scope
2010,15_RP,ldv,d,new_vehicle_efficiency,4.532689494984268e-09,pj_per_km,road,passenger,all,yearly,national
2010,15_RP,ldv,fcev,new_vehicle_efficiency,3.635234400057074e-09,pj_per_km,road,passenger,all,yearly,national
2010,15_RP,ldv,g,new_vehicle_efficiency,3.932780155841156e-09,pj_per_km,road,passenger,all,yearly,national
2010,15_RP,ldv,lpg,new_vehicle_efficiency,2.757787069534173e-09,pj_per_km,road,passenger,all,yearly,national
2010,15_RP,ldv,phevg,new_vehicle_efficiency,2.5250022024008555e-09,pj_per_km,road,passenger,all,yearly,national
2010,16_RUS,2w,bev,new_vehicle_efficiency,3.9231036211123227e-10,pj_per_km,road,passenger,all,yearly,national
2010,16_RUS,2w,g,new_vehicle_efficiency,1.695120273492808e-09,pj_per_km,road,passenger,all,yearly,national
2010,16_RUS,bus,bev,new_vehicle_efficiency,1.2283686232456313e-08,pj_per_km,road,passenger,all,yearly,national
2010,16_RUS,bus,cng,new_vehicle_efficiency,7.167118549275085e-09,pj_per_km,road,passenger,all,yearly,national
2010,16_RUS,bus,d,new_vehicle_efficiency,1.27828152275285e-08,pj_per_km,road,passenger,all,yearly,national
2010,16_RUS,bus,fcev,new_vehicle_efficiency,1.2225264360530354e-08,pj_per_km,road,passenger,all,yearly,national
2010,16_RUS,bus,g,new_vehicle_efficiency,1.6151241001565986e-08,pj_per_km,road,passenger,all,yearly,national
2010,16_RUS,bus,lpg,new_vehicle_efficiency,1.0032174909808289e-08,pj_per_km,road,passenger,all,yearly,national
2010,16_RUS,bus,phevd,new_vehicle_efficiency,1.1145594529206342e-08,pj_per_km,road,passenger,all,yearly,national
2010,16_RUS,ldv,bev,new_vehicle_efficiency,1.3129037322203527e-09,pj_per_km,road,passenger,all,yearly,national
2010,16_RUS,ldv,cng,new_vehicle_efficiency,2.394473030387315e-09,pj_per_km,road,passenger,all,yearly,national
2010,16_RUS,ldv,d,new_vehicle_efficiency,4.532689494984268e-09,pj_per_km,road,passenger,all,yearly,national
2010,16_RUS,ldv,fcev,new_vehicle_efficiency,3.635234400057074e-09,pj_per_km,road,passenger,all,yearly,national
2010,16_RUS,ldv,g,new_vehicle_efficiency,3.932780155841156e-09,pj_per_km,road,passenger,all,yearly,national
2010,16_RUS,ldv,lpg,new_vehicle_efficiency,2.757787069534173e-09,pj_per_km,road,passenger,all,yearly,national
2010,16_RUS,ldv,phevg,new_vehicle_efficiency,2.5250022024008555e-09,pj_per_km,road,passenger,all,yearly,national
2010,17_SIN,2w,bev,new_vehicle_efficiency,3.9231036211123227e-10,pj_per_km,road,passenger,all,yearly,national
2010,17_SIN,2w,g,new_vehicle_efficiency,1.695120273492808e-09,pj_per_km,road,passenger,all,yearly,national
2010,17_SIN,bus,bev,new_vehicle_efficiency,1.2283686232456313e-08,pj_per_km,road,passenger,all,yearly,national
2010,17_SIN,bus,cng,new_vehicle_efficiency,7.167118549275085e-09,pj_per_km,road,passenger,all,yearly,national
2010,17_SIN,bus,d,new_vehicle_efficiency,1.27828152275285e-08,pj_per_km,road,passenger,all,yearly,national
2010,17_SIN,bus,fcev,new_vehicle_efficiency,1.2225264360530354e-08,pj_per_km,road,passenger,all,yearly,national
2010,17_SIN,bus,g,new_vehicle_efficiency,1.6151241001565986e-08,pj_per_km,road,passenger,all,yearly,national
2010,17_SIN,bus,lpg,new_vehicle_efficiency,1.0032174909808289e-08,pj_per_km,road,passenger,all,yearly,national
2010,17_SIN,bus,phevd,new_vehicle_efficiency,1.1145594529206342e-08,pj_per_km,road,passenger,all,yearly,national
2010,17_SIN,ldv,bev,new_vehicle_efficiency,1.3129037322203527e-09,pj_per_km,road,passenger,all,yearly,national
2010,17_SIN,ldv,cng,new_vehicle_efficiency,2.394473030387315e-09,pj_per_km,road,passenger,all,yearly,national
2010,17_SIN,ldv,d,new_vehicle_efficiency,4.532689494984268e-09,pj_per_km,road,passenger,all,yearly,national
2010,17_SIN,ldv,fcev,new_vehicle_efficiency,3.635234400057074e-09,pj_per_km,road,passenger,all,yearly,national
2010,17_SIN,ldv,g,new_vehicle_efficiency,3.932780155841156e-09,pj_per_km,road,passenger,all,yearly,national
2010,17_SIN,ldv,lpg,new_vehicle_efficiency,2.757787069534173e-09,pj_per_km,road,passenger,all,yearly,national
2010,17_SIN,ldv,phevg,new_vehicle_efficiency,2.5250022024008555e-09,pj_per_km,road,passenger,all,yearly,national
2010,18_CT,2w,bev,new_vehicle_efficiency,3.9231036211123227e-10,pj_per_km,road,passenger,all,yearly,national
2010,18_CT,2w,g,new_vehicle_efficiency,1.695120273492808e-09,pj_per_km,road,passenger,all,yearly,national
2010,18_CT,bus,bev,new_vehicle_efficiency,1.2283686232456313e-08,pj_per_km,road,passenger,all,yearly,national
2010,18_CT,bus,cng,new_vehicle_efficiency,7.167118549275085e-09,pj_per_km,road,passenger,all,yearly,national
2010,18_CT,bus,d,new_vehicle_efficiency,1.27828152275285e-08,pj_per_km,road,passenger,all,yearly,national
2010,18_CT,bus,fcev,new_vehicle_efficiency,1.2225264360530354e-08,pj_per_km,road,passenger,all,yearly,national
2010,18_CT,bus,g,new_vehicle_efficiency,1.6151241001565986e-08,pj_per_km,road,passenger,all,yearly,national
2010,18_CT,bus,lpg,new_vehicle_efficiency,1.0032174909808289e-08,pj_per_km,road,passenger,all,yearly,national
2010,18_CT,bus,phevd,new_vehicle_efficiency,1.1145594529206342e-08,pj_per_km,road,passenger,all,yearly,national
2010,18_CT,ldv,bev,new_vehicle_efficiency,1.3129037322203527e-09,pj_per_km,road,passenger,all,yearly,national
2010,18_CT,ldv,cng,new_vehicle_efficiency,2.394473030387315e-09,pj_per_km,road,passenger,all,yearly,national
2010,18_CT,ldv,d,new_vehicle_efficiency,4.532689494984268e-09,pj_per_km,road,passenger,all,yearly,national
2010,18_CT,ldv,fcev,new_vehicle_efficiency,3.635234400057074e-09,pj_per_km,road,passenger,all,yearly,national
2010,18_CT,ldv,g,new_vehicle_efficiency,3.932780155841156e-09,pj_per_km,road,passenger,all,yearly,national
2010,18_CT,ldv,lpg,new_vehicle_efficiency,2.757787069534173e-09,pj_per_km,road,passenger,all,yearly,national
2010,18_CT,ldv,phevg,new_vehicle_efficiency,2.5250022024008555e-09,pj_per_km,road,passenger,all,yearly,national
2010,19_THA,2w,bev,new_vehicle_efficiency,3.9231036211123227e-10,pj_per_km,road,passenger,all,yearly,national
2010,19_THA,2w,g,new_vehicle_efficiency,1.695120273492808e-09,pj_per_km,road,passenger,all,yearly,national
2010,19_THA,bus,bev,new_vehicle_efficiency,1.2283686232456313e-08,pj_per_km,road,passenger,all,yearly,national
2010,19_THA,bus,cng,new_vehicle_efficiency,7.167118549275085e-09,pj_per_km,road,passenger,all,yearly,national
2010,19_THA,bus,d,new_vehicle_efficiency,1.27828152275285e-08,pj_per_km,road,passenger,all,yearly,national
2010,19_THA,bus,fcev,new_vehicle_efficiency,1.2225264360530354e-08,pj_per_km,road,passenger,all,yearly,national
2010,19_THA,bus,g,new_vehicle_efficiency,1.6151241001565986e-08,pj_per_km,road,passenger,all,yearly,national
2010,19_THA,bus,lpg,new_vehicle_efficiency,1.0032174909808289e-08,pj_per_km,road,passenger,all,yearly,national
2010,19_THA,bus,phevd,new_vehicle_efficiency,1.1145594529206342e-08,pj_per_km,road,passenger,all,yearly,national
2010,19_THA,ldv,bev,new_vehicle_efficiency,1.3129037322203527e-09,pj_per_km,road,passenger,all,yearly,national
2010,19_THA,ldv,cng,new_vehicle_efficiency,2.394473030387315e-09,pj_per_km,road,passenger,all,yearly,national
2010,19_THA,ldv,d,new_vehicle_efficiency,4.532689494984268e-09,pj_per_km,road,passenger,all,yearly,national
2010,19_THA,ldv,fcev,new_vehicle_efficiency,3.635234400057074e-09,pj_per_km,road,passenger,all,yearly,national
2010,19_THA,ldv,g,new_vehicle_efficiency,3.932780155841156e-09,pj_per_km,road,passenger,all,yearly,national
2010,19_THA,ldv,lpg,new_vehicle_efficiency,2.757787069534173e-09,pj_per_km,road,passenger,all,yearly,national
2010,19_THA,ldv,phevg,new_vehicle_efficiency,2.5250022024008555e-09,pj_per_km,road,passenger,all,yearly,national
2010,20_USA,2w,bev,new_vehicle_efficiency,3.9231036211123227e-10,pj_per_km,road,passenger,all,yearly,national
2010,20_USA,2w,g,new_vehicle_efficiency,1.695120273492808e-09,pj_per_km,road,passenger,all,yearly,national
2010,20_USA,bus,bev,new_vehicle_efficiency,1.2283686232456313e-08,pj_per_km,road,passenger,all,yearly,national
2010,20_USA,bus,cng,new_vehicle_efficiency,7.167118549275085e-09,pj_per_km,road,passenger,all,yearly,national
2010,20_USA,bus,d,new_vehicle_efficiency,1.27828152275285e-08,pj_per_km,road,passenger,all,yearly,national
2010,20_USA,bus,fcev,new_vehicle_efficiency,1.2225264360530354e-08,pj_per_km,road,passenger,all,yearly,national
2010,20_USA,bus,g,new_vehicle_efficiency,1.6151241001565986e-08,pj_per_km,road,passenger,all,yearly,national
2010,20_USA,bus,lpg,new_vehicle_efficiency,1.0032174909808289e-08,pj_per_km,road,passenger,all,yearly,national
2010,20_USA,bus,phevd,new_vehicle_efficiency,1.1145594529206342e-08,pj_per_km,road,passenger,all,yearly,national
2010,20_USA,ldv,bev,new_vehicle_efficiency,1.3129037322203527e-09,pj_per_km,road,passenger,all,yearly,national
2010,20_USA,ldv,cng,new_vehicle_efficiency,2.394473030387315e-09,pj_per_km,road,passenger,all,yearly,national
2010,20_USA,ldv,d,new_vehicle_efficiency,4.532689494984268e-09,pj_per_km,road,passenger,all,yearly,national
2010,20_USA,ldv,fcev,new_vehicle_efficiency,3.635234400057074e-09,pj_per_km,road,passenger,all,yearly,national
2010,20_USA,ldv,g,new_vehicle_efficiency,3.932780155841156e-09,pj_per_km,road,passenger,all,yearly,national
2010,20_USA,ldv,lpg,new_vehicle_efficiency,2.757787069534173e-09,pj_per_km,road,passenger,all,yearly,national
2010,20_USA,ldv,phevg,new_vehicle_efficiency,2.5250022024008555e-09,pj_per_km,road,passenger,all,yearly,national
2010,21_VN,2w,bev,new_vehicle_efficiency,3.9231036211123227e-10,pj_per_km,road,passenger,all,yearly,national
2010,21_VN,2w,g,new_vehicle_efficiency,1.695120273492808e-09,pj_per_km,road,passenger,all,yearly,national
2010,21_VN,bus,bev,new_vehicle_efficiency,1.2283686232456313e-08,pj_per_km,road,passenger,all,yearly,national
2010,21_VN,bus,cng,new_vehicle_efficiency,7.167118549275085e-09,pj_per_km,road,passenger,all,yearly,national
2010,21_VN,bus,d,new_vehicle_efficiency,1.27828152275285e-08,pj_per_km,road,passenger,all,yearly,national
2010,21_VN,bus,fcev,new_vehicle_efficiency,1.2225264360530354e-08,pj_per_km,road,passenger,all,yearly,national
2010,21_VN,bus,g,new_vehicle_efficiency,1.6151241001565986e-08,pj_per_km,road,passenger,all,yearly,national
2010,21_VN,bus,lpg,new_vehicle_efficiency,1.0032174909808289e-08,pj_per_km,road,passenger,all,yearly,national
2010,21_VN,bus,phevd,new_vehicle_efficiency,1.1145594529206342e-08,pj_per_km,road,passenger,all,yearly,national
2010,21_VN,ldv,bev,new_vehicle_efficiency,1.3129037322203527e-09,pj_per_km,road,passenger,all,yearly,national
2010,21_VN,ldv,cng,new_vehicle_efficiency,2.394473030387315e-09,pj_per_km,road,passenger,all,yearly,national
2010,21_VN,ldv,d,new_vehicle_efficiency,4.532689494984268e-09,pj_per_km,road,passenger,all,yearly,national
2010,21_VN,ldv,fcev,new_vehicle_efficiency,3.635234400057074e-09,pj_per_km,road,passenger,all,yearly,national
2010,21_VN,ldv,g,new_vehicle_efficiency,3.932780155841156e-09,pj_per_km,road,passenger,all,yearly,national
2010,21_VN,ldv,lpg,new_vehicle_efficiency,2.757787069534173e-09,pj_per_km,road,passenger,all,yearly,national
2010,21_VN,ldv,phevg,new_vehicle_efficiency,2.5250022024008555e-09,pj_per_km,road,passenger,all,yearly,national
2025,01_AUS,2w,bev,new_vehicle_efficiency,3.9231036211123227e-10,pj_per_km,road,passenger,all,yearly,national
2025,01_AUS,2w,g,new_vehicle_efficiency,1.695120273492808e-09,pj_per_km,road,passenger,all,yearly,national
2025,01_AUS,bus,bev,new_vehicle_efficiency,1.2283686232456313e-08,pj_per_km,road,passenger,all,yearly,national
2025,01_AUS,bus,cng,new_vehicle_efficiency,7.167118549275085e-09,pj_per_km,road,passenger,all,yearly,national
2025,01_AUS,bus,d,new_vehicle_efficiency,1.27828152275285e-08,pj_per_km,road,passenger,all,yearly,national
2025,01_AUS,bus,fcev,new_vehicle_efficiency,1.2225264360530354e-08,pj_per_km,road,passenger,all,yearly,national
2025,01_AUS,bus,g,new_vehicle_efficiency,1.6151241001565986e-08,pj_per_km,road,passenger,all,yearly,national
2025,01_AUS,bus,lpg,new_vehicle_efficiency,1.0032174909808289e-08,pj_per_km,road,passenger,all,yearly,national
2025,01_AUS,bus,phevd,new_vehicle_efficiency,1.1145594529206342e-08,pj_per_km,road,passenger,all,yearly,national
2025,01_AUS,ldv,bev,new_vehicle_efficiency,1.3129037322203527e-09,pj_per_km,road,passenger,all,yearly,national
2025,01_AUS,ldv,cng,new_vehicle_efficiency,2.394473030387315e-09,pj_per_km,road,passenger,all,yearly,national
2025,01_AUS,ldv,d,new_vehicle_efficiency,4.532689494984268e-09,pj_per_km,road,passenger,all,yearly,national
2025,01_AUS,ldv,fcev,new_vehicle_efficiency,3.635234400057074e-09,pj_per_km,road,passenger,all,yearly,national
2025,01_AUS,ldv,g,new_vehicle_efficiency,3.932780155841156e-09,pj_per_km,road,passenger,all,yearly,national
2025,01_AUS,ldv,lpg,new_vehicle_efficiency,2.757787069534173e-09,pj_per_km,road,passenger,all,yearly,national
2025,01_AUS,ldv,phevg,new_vehicle_efficiency,2.5250022024008555e-09,pj_per_km,road,passenger,all,yearly,national
2025,02_BD,2w,bev,new_vehicle_efficiency,3.9231036211123227e-10,pj_per_km,road,passenger,all,yearly,national
2025,02_BD,2w,g,new_vehicle_efficiency,1.695120273492808e-09,pj_per_km,road,passenger,all,yearly,national
2025,02_BD,bus,bev,new_vehicle_efficiency,1.2283686232456313e-08,pj_per_km,road,passenger,all,yearly,national
2025,02_BD,bus,cng,new_vehicle_efficiency,7.167118549275085e-09,pj_per_km,road,passenger,all,yearly,national
2025,02_BD,bus,d,new_vehicle_efficiency,1.27828152275285e-08,pj_per_km,road,passenger,all,yearly,national
2025,02_BD,bus,fcev,new_vehicle_efficiency,1.2225264360530354e-08,pj_per_km,road,passenger,all,yearly,national
2025,02_BD,bus,g,new_vehicle_efficiency,1.6151241001565986e-08,pj_per_km,road,passenger,all,yearly,national
2025,02_BD,bus,lpg,new_vehicle_efficiency,1.0032174909808289e-08,pj_per_km,road,passenger,all,yearly,national
2025,02_BD,bus,phevd,new_vehicle_efficiency,1.1145594529206342e-08,pj_per_km,road,passenger,all,yearly,national
2025,02_BD,ldv,bev,new_vehicle_efficiency,1.3129037322203527e-09,pj_per_km,road,passenger,all,yearly,national
2025,02_BD,ldv,cng,new_vehicle_efficiency,2.394473030387315e-09,pj_per_km,road,passenger,all,yearly,national
2025,02_BD,ldv,d,new_vehicle_efficiency,4.532689494984268e-09,pj_per_km,road,passenger,all,yearly,national
2025,02_BD,ldv,fcev,new_vehicle_efficiency,3.635234400057074e-09,pj_per_km,road,passenger,all,yearly,national
2025,02_BD,ldv,g,new_vehicle_efficiency,3.932780155841156e-09,pj_per_km,road,passenger,all,yearly,national
2025,02_BD,ldv,lpg,new_vehicle_efficiency,2.757787069534173e-09,pj_per_km,road,passenger,all,yearly,national
2025,02_BD,ldv,phevg,new_vehicle_efficiency,2.5250022024008555e-09,pj_per_km,road,passenger,all,yearly,national
2025,03_CDA,2w,bev,new_vehicle_efficiency,3.9231036211123227e-10,pj_per_km,road,passenger,all,yearly,national
2025,03_CDA,2w,g,new_vehicle_efficiency,1.695120273492808e-09,pj_per_km,road,passenger,all,yearly,national
2025,03_CDA,bus,bev,new_vehicle_efficiency,1.2283686232456313e-08,pj_per_km,road,passenger,all,yearly,national
2025,03_CDA,bus,cng,new_vehicle_efficiency,7.167118549275085e-09,pj_per_km,road,passenger,all,yearly,national
2025,03_CDA,bus,d,new_vehicle_efficiency,1.27828152275285e-08,pj_per_km,road,passenger,all,yearly,national
2025,03_CDA,bus,fcev,new_vehicle_efficiency,1.2225264360530354e-08,pj_per_km,road,passenger,all,yearly,national
2025,03_CDA,bus,g,new_vehicle_efficiency,1.6151241001565986e-08,pj_per_km,road,passenger,all,yearly,national
2025,03_CDA,bus,lpg,new_vehicle_efficiency,1.0032174909808289e-08,pj_per_km,road,passenger,all,yearly,national
2025,03_CDA,bus,phevd,new_vehicle_efficiency,1.1145594529206342e-08,pj_per_km,road,passenger,all,yearly,national
2025,03_CDA,ldv,bev,new_vehicle_efficiency,1.3129037322203527e-09,pj_per_km,road,passenger,all,yearly,national
2025,03_CDA,ldv,cng,new_vehicle_efficiency,2.394473030387315e-09,pj_per_km,road,passenger,all,yearly,national
2025,03_CDA,ldv,d,new_vehicle_efficiency,4.532689494984268e-09,pj_per_km,road,passenger,all,yearly,national
2025,03_CDA,ldv,fcev,new_vehicle_efficiency,3.635234400057074e-09,pj_per_km,road,passenger,all,yearly,national
2025,03_CDA,ldv,g,new_vehicle_efficiency,3.932780155841156e-09,pj_per_km,road,passenger,all,yearly,national
2025,03_CDA,ldv,lpg,new_vehicle_efficiency,2.757787069534173e-09,pj_per_km,road,passenger,all,yearly,national
2025,03_CDA,ldv,phevg,new_vehicle_efficiency,2.5250022024008555e-09,pj_per_km,road,passenger,all,yearly,national
2025,04_CHL,2w,bev,new_vehicle_efficiency,3.9231036211123227e-10,pj_per_km,road,passenger,all,yearly,national
2025,04_CHL,2w,g,new_vehicle_efficiency,1.695120273492808e-09,pj_per_km,road,passenger,all,yearly,national
2025,04_CHL,bus,bev,new_vehicle_efficiency,1.2283686232456313e-08,pj_per_km,road,passenger,all,yearly,national
2025,04_CHL,bus,cng,new_vehicle_efficiency,7.167118549275085e-09,pj_per_km,road,passenger,all,yearly,national
2025,04_CHL,bus,d,new_vehicle_efficiency,1.27828152275285e-08,pj_per_km,road,passenger,all,yearly,national
2025,04_CHL,bus,fcev,new_vehicle_efficiency,1.2225264360530354e-08,pj_per_km,road,passenger,all,yearly,national
2025,04_CHL,bus,g,new_vehicle_efficiency,1.6151241001565986e-08,pj_per_km,road,passenger,all,yearly,national
2025,04_CHL,bus,lpg,new_vehicle_efficiency,1.0032174909808289e-08,pj_per_km,road,passenger,all,yearly,national
2025,04_CHL,bus,phevd,new_vehicle_efficiency,1.1145594529206342e-08,pj_per_km,road,passenger,all,yearly,national
2025,04_CHL,ldv,bev,new_vehicle_efficiency,1.3129037322203527e-09,pj_per_km,road,passenger,all,yearly,national
2025,04_CHL,ldv,cng,new_vehicle_efficiency,2.394473030387315e-09,pj_per_km,road,passenger,all,yearly,national
2025,04_CHL,ldv,d,new_vehicle_efficiency,4.532689494984268e-09,pj_per_km,road,passenger,all,yearly,national
2025,04_CHL,ldv,fcev,new_vehicle_efficiency,3.635234400057074e-09,pj_per_km,road,passenger,all,yearly,national
2025,04_CHL,ldv,g,new_vehicle_efficiency,3.932780155841156e-09,pj_per_km,road,passenger,all,yearly,national
2025,04_CHL,ldv,lpg,new_vehicle_efficiency,2.757787069534173e-09,pj_per_km,road,passenger,all,yearly,national
2025,04_CHL,ldv,phevg,new_vehicle_efficiency,2.5250022024008555e-09,pj_per_km,road,passenger,all,yearly,national
2025,05_PRC,2w,bev,new_vehicle_efficiency,3.9231036211123227e-10,pj_per_km,road,passenger,all,yearly,national
2025,05_PRC,2w,g,new_vehicle_efficiency,1.695120273492808e-09,pj_per_km,road,passenger,all,yearly,national
2025,05_PRC,bus,bev,new_vehicle_efficiency,1.2283686232456313e-08,pj_per_km,road,passenger,all,yearly,national
2025,05_PRC,bus,cng,new_vehicle_efficiency,7.167118549275085e-09,pj_per_km,road,passenger,all,yearly,national
2025,05_PRC,bus,d,new_vehicle_efficiency,1.27828152275285e-08,pj_per_km,road,passenger,all,yearly,national
2025,05_PRC,bus,fcev,new_vehicle_efficiency,1.2225264360530354e-08,pj_per_km,road,passenger,all,yearly,national
2025,05_PRC,bus,g,new_vehicle_efficiency,1.6151241001565986e-08,pj_per_km,road,passenger,all,yearly,national
2025,05_PRC,bus,lpg,new_vehicle_efficiency,1.0032174909808289e-08,pj_per_km,road,passenger,all,yearly,national
2025,05_PRC,bus,phevd,new_vehicle_efficiency,1.1145594529206342e-08,pj_per_km,road,passenger,all,yearly,national
2025,05_PRC,ldv,bev,new_vehicle_efficiency,1.3129037322203527e-09,pj_per_km,road,passenger,all,yearly,national
2025,05_PRC,ldv,cng,new_vehicle_efficiency,2.394473030387315e-09,pj_per_km,road,passenger,all,yearly,national
2025,05_PRC,ldv,d,new_vehicle_efficiency,4.532689494984268e-09,pj_per_km,road,passenger,all,yearly,national
2025,05_PRC,ldv,fcev,new_vehicle_efficiency,3.635234400057074e-09,pj_per_km,road,passenger,all,yearly,national
2025,05_PRC,ldv,g,new_vehicle_efficiency,3.932780155841156e-09,pj_per_km,road,passenger,all,yearly,national
2025,05_PRC,ldv,lpg,new_vehicle_efficiency,2.757787069534173e-09,pj_per_km,road,passenger,all,yearly,national
2025,05_PRC,ldv,phevg,new_vehicle_efficiency,2.5250022024008555e-09,pj_per_km,road,passenger,all,yearly,national
2025,06_HKC,2w,bev,new_vehicle_efficiency,3.9231036211123227e-10,pj_per_km,road,passenger,all,yearly,national
2025,06_HKC,2w,g,new_vehicle_efficiency,1.695120273492808e-09,pj_per_km,road,passenger,all,yearly,national
2025,06_HKC,bus,bev,new_vehicle_efficiency,1.2283686232456313e-08,pj_per_km,road,passenger,all,yearly,national
2025,06_HKC,bus,cng,new_vehicle_efficiency,7.167118549275085e-09,pj_per_km,road,passenger,all,yearly,national
2025,06_HKC,bus,d,new_vehicle_efficiency,1.27828152275285e-08,pj_per_km,road,passenger,all,yearly,national
2025,06_HKC,bus,fcev,new_vehicle_efficiency,1.2225264360530354e-08,pj_per_km,road,passenger,all,yearly,national
2025,06_HKC,bus,g,new_vehicle_efficiency,1.6151241001565986e-08,pj_per_km,road,passenger,all,yearly,national
2025,06_HKC,bus,lpg,new_vehicle_efficiency,1.0032174909808289e-08,pj_per_km,road,passenger,all,yearly,national
2025,06_HKC,bus,phevd,new_vehicle_efficiency,1.1145594529206342e-08,pj_per_km,road,passenger,all,yearly,national
2025,06_HKC,ldv,bev,new_vehicle_efficiency,1.3129037322203527e-09,pj_per_km,road,passenger,all,yearly,national
2025,06_HKC,ldv,cng,new_vehicle_efficiency,2.394473030387315e-09,pj_per_km,road,passenger,all,yearly,national
2025,06_HKC,ldv,d,new_vehicle_efficiency,4.532689494984268e-09,pj_per_km,road,passenger,all,yearly,national
2025,06_HKC,ldv,fcev,new_vehicle_efficiency,3.635234400057074e-09,pj_per_km,road,passenger,all,yearly,national
2025,06_HKC,ldv,g,new_vehicle_efficiency,3.932780155841156e-09,pj_per_km,road,passenger,all,yearly,national
2025,06_HKC,ldv,lpg,new_vehicle_efficiency,2.757787069534173e-09,pj_per_km,road,passenger,all,yearly,national
2025,06_HKC,ldv,phevg,new_vehicle_efficiency,2.5250022024008555e-09,pj_per_km,road,passenger,all,yearly,national
2025,07_INA,2w,bev,new_vehicle_efficiency,3.9231036211123227e-10,pj_per_km,road,passenger,all,yearly,national
2025,07_INA,2w,g,new_vehicle_efficiency,1.695120273492808e-09,pj_per_km,road,passenger,all,yearly,national
2025,07_INA,bus,bev,new_vehicle_efficiency,1.2283686232456313e-08,pj_per_km,road,passenger,all,yearly,national
2025,07_INA,bus,cng,new_vehicle_efficiency,7.167118549275085e-09,pj_per_km,road,passenger,all,yearly,national
2025,07_INA,bus,d,new_vehicle_efficiency,1.27828152275285e-08,pj_per_km,road,passenger,all,yearly,national
2025,07_INA,bus,fcev,new_vehicle_efficiency,1.2225264360530354e-08,pj_per_km,road,passenger,all,yearly,national
2025,07_INA,bus,g,new_vehicle_efficiency,1.6151241001565986e-08,pj_per_km,road,passenger,all,yearly,national
2025,07_INA,bus,lpg,new_vehicle_efficiency,1.0032174909808289e-08,pj_per_km,road,passenger,all,yearly,national
2025,07_INA,bus,phevd,new_vehicle_efficiency,1.1145594529206342e-08,pj_per_km,road,passenger,all,yearly,national
2025,07_INA,ldv,bev,new_vehicle_efficiency,1.3129037322203527e-09,pj_per_km,road,passenger,all,yearly,national
2025,07_INA,ldv,cng,new_vehicle_efficiency,2.394473030387315e-09,pj_per_km,road,passenger,all,yearly,national
2025,07_INA,ldv,d,new_vehicle_efficiency,4.532689494984268e-09,pj_per_km,road,passenger,all,yearly,national
2025,07_INA,ldv,fcev,new_vehicle_efficiency,3.635234400057074e-09,pj_per_km,road,passenger,all,yearly,national
2025,07_INA,ldv,g,new_vehicle_efficiency,3.932780155841156e-09,pj_per_km,road,passenger,all,yearly,national
2025,07_INA,ldv,lpg,new_vehicle_efficiency,2.757787069534173e-09,pj_per_km,road,passenger,all,yearly,national
2025,07_INA,ldv,phevg,new_vehicle_efficiency,2.5250022024008555e-09,pj_per_km,road,passenger,all,yearly,national
2025,08_JPN,2w,bev,new_vehicle_efficiency,3.9231036211123227e-10,pj_per_km,road,passenger,all,yearly,national
2025,08_JPN,2w,g,new_vehicle_efficiency,1.695120273492808e-09,pj_per_km,road,passenger,all,yearly,national
2025,08_JPN,bus,bev,new_vehicle_efficiency,1.2283686232456313e-08,pj_per_km,road,passenger,all,yearly,national
2025,08_JPN,bus,cng,new_vehicle_efficiency,7.167118549275085e-09,pj_per_km,road,passenger,all,yearly,national
2025,08_JPN,bus,d,new_vehicle_efficiency,1.27828152275285e-08,pj_per_km,road,passenger,all,yearly,national
2025,08_JPN,bus,fcev,new_vehicle_efficiency,1.2225264360530354e-08,pj_per_km,road,passenger,all,yearly,national
2025,08_JPN,bus,g,new_vehicle_efficiency,1.6151241001565986e-08,pj_per_km,road,passenger,all,yearly,national
2025,08_JPN,bus,lpg,new_vehicle_efficiency,1.0032174909808289e-08,pj_per_km,road,passenger,all,yearly,national
2025,08_JPN,bus,phevd,new_vehicle_efficiency,1.1145594529206342e-08,pj_per_km,road,passenger,all,yearly,national
2025,08_JPN,ldv,bev,new_vehicle_efficiency,1.3129037322203527e-09,pj_per_km,road,passenger,all,yearly,national
2025,08_JPN,ldv,cng,new_vehicle_efficiency,2.394473030387315e-09,pj_per_km,road,passenger,all,yearly,national
2025,08_JPN,ldv,d,new_vehicle_efficiency,4.532689494984268e-09,pj_per_km,road,passenger,all,yearly,national
2025,08_JPN,ldv,fcev,new_vehicle_efficiency,3.635234400057074e-09,pj_per_km,road,passenger,all,yearly,national
2025,08_JPN,ldv,g,new_vehicle_efficiency,3.932780155841156e-09,pj_per_km,road,passenger,all,yearly,national
2025,08_JPN,ldv,lpg,new_vehicle_efficiency,2.757787069534173e-09,pj_per_km,road,passenger,all,yearly,national
2025,08_JPN,ldv,phevg,new_vehicle_efficiency,2.5250022024008555e-09,pj_per_km,road,passenger,all,yearly,national
2025,09_ROK,2w,bev,new_vehicle_efficiency,3.9231036211123227e-10,pj_per_km,road,passenger,all,yearly,national
2025,09_ROK,2w,g,new_vehicle_efficiency,1.695120273492808e-09,pj_per_km,road,passenger,all,yearly,national
2025,09_ROK,bus,bev,new_vehicle_efficiency,1.2283686232456313e-08,pj_per_km,road,passenger,all,yearly,national
2025,09_ROK,bus,cng,new_vehicle_efficiency,7.167118549275085e-09,pj_per_km,road,passenger,all,yearly,national
2025,09_ROK,bus,d,new_vehicle_efficiency,1.27828152275285e-08,pj_per_km,road,passenger,all,yearly,national
