transport_type,vehicle_type,drive,unit,medium,scope,date,measure,economy,frequency,value,dataset,Fuel
freight,ldv,lpg,Km_per_PJ,road,national,2020-12-31,Efficiency,14_PE,Yearly,251552284.44171143,USA_alternative_fuels_data_center,all
freight,ldv,lpg,Km_per_PJ,road,national,2020-12-31,Efficiency,15_RP,Yearly,251552284.44171143,USA_alternative_fuels_data_center,all
freight,ldv,lpg,Km_per_PJ,road,national,2020-12-31,Efficiency,16_RUS,Yearly,251552284.44171143,USA_alternative_fuels_data_center,all
freight,ldv,lpg,Km_per_PJ,road,national,2020-12-31,Efficiency,17_SIN,Yearly,251552284.44171143,USA_alternative_fuels_data_center,all
freight,ldv,lpg,Km_per_PJ,road,national,2020-12-31,Efficiency,18_CT,Yearly,251552284.44171143,USA_alternative_fuels_data_center,all
freight,ldv,lpg,Km_per_PJ,road,national,2020-12-31,Efficiency,19_THA,Yearly,251552284.44171143,USA_alternative_fuels_data_center,all
freight,ldv,lpg,Km_per_PJ,road,national,2020-12-31,Efficiency,20_USA,Yearly,251552284.44171143,USA_alternative_fuels_data_center,all
freight,ldv,lpg,Km_per_PJ,road,national,2020-12-31,Efficiency,21_VN,Yearly,251552284.44171143,USA_alternative_fuels_data_center,all
passenger,2w,lpg,Km_per_PJ,road,national,2020-12-31,Efficiency,01_AUS,Yearly,632474315.1677316,USA_alternative_fuels_data_center,all
passenger,2w,lpg,Km_per_PJ,road,national,2020-12-31,Efficiency,02_BD,Yearly,632474315.1677316,USA_alternative_fuels_data_center,all
passenger,2w,lpg,Km_per_PJ,road,national,2020-12-31,Efficiency,03_CDA,Yearly,632474315.1677316,USA_alternative_fuels_data_center,all
passenger,2w,lpg,Km_per_PJ,road,national,2020-12-31,Efficiency,04_CHL,Yearly,632474315.1677316,USA_alternative_fuels_data_center,all
passenger,2w,lpg,Km_per_PJ,road,national,2020-12-31,Efficiency,05_PRC,Yearly,632474315.1677316,USA_alternative_fuels_data_center,all
passenger,2w,lpg,Km_per_PJ,road,national,2020-12-31,Efficiency,06_HKC,Yearly,632474315.1677316,USA_alternative_fuels_data_center,all
passenger,2w,lpg,Km_per_PJ,road,national,2020-12-31,Efficiency,07_INA,Yearly,632474315.1677316,USA_alternative_fuels_data_center,all
passenger,2w,lpg,Km_per_PJ,road,national,2020-12-31,Efficiency,08_JPN,Yearly,632474315.1677316,USA_alternative_fuels_data_center,all
passenger,2w,lpg,Km_per_PJ,road,national,2020-12-31,Efficiency,09_ROK,Yearly,632474315.1677316,USA_alternative_fuels_data_center,all
passenger,2w,lpg,Km_per_PJ,road,national,2020-12-31,Efficiency,10_MAS,Yearly,632474315.1677316,USA_alternative_fuels_data_center,all
passenger,2w,lpg,Km_per_PJ,road,national,2020-12-31,Efficiency,11_MEX,Yearly,632474315.1677316,USA_alternative_fuels_data_center,all
passenger,2w,lpg,Km_per_PJ,road,national,2020-12-31,Efficiency,12_NZ,Yearly,632474315.1677316,USA_alternative_fuels_data_center,all
passenger,2w,lpg,Km_per_PJ,road,national,2020-12-31,Efficiency,13_PNG,Yearly,632474315.1677316,USA_alternative_fuels_data_center,all
passenger,2w,lpg,Km_per_PJ,road,national,2020-12-31,Efficiency,14_PE,Yearly,632474315.1677316,USA_alternative_fuels_data_center,all
passenger,2w,lpg,Km_per_PJ,road,national,2020-12-31,Efficiency,15_RP,Yearly,632474315.1677316,USA_alternative_fuels_data_center,all
passenger,2w,lpg,Km_per_PJ,road,national,2020-12-31,Efficiency,16_RUS,Yearly,632474315.1677316,USA_alternative_fuels_data_center,all
passenger,2w,lpg,Km_per_PJ,road,national,2020-12-31,Efficiency,17_SIN,Yearly,632474315.1677316,USA_alternative_fuels_data_center,all
passenger,2w,lpg,Km_per_PJ,road,national,2020-12-31,Efficiency,18_CT,Yearly,632474315.1677316,USA_alternative_fuels_data_center,all
passenger,2w,lpg,Km_per_PJ,road,national,2020-12-31,Efficiency,19_THA,Yearly,632474315.1677316,USA_alternative_fuels_data_center,all
passenger,2w,lpg,Km_per_PJ,road,national,2020-12-31,Efficiency,20_USA,Yearly,632474315.1677316,USA_alternative_fuels_data_center,all
passenger,2w,lpg,Km_per_PJ,road,national,2020-12-31,Efficiency,21_VN,Yearly,632474315.1677316,USA_alternative_fuels_data_center,all
passenger,bus,lpg,Km_per_PJ,road,national,2020-12-31,Efficiency,01_AUS,Yearly,74419946.5500486,USA_alternative_fuels_data_center,all
passenger,bus,lpg,Km_per_PJ,road,national,2020-12-31,Efficiency,02_BD,Yearly,74419946.5500486,USA_alternative_fuels_data_center,all
passenger,bus,lpg,Km_per_PJ,road,national,2020-12-31,Efficiency,03_CDA,Yearly,74419946.5500486,USA_alternative_fuels_data_center,all
passenger,bus,lpg,Km_per_PJ,road,national,2020-12-31,Efficiency,04_CHL,Yearly,74419946.5500486,USA_alternative_fuels_data_center,all
passenger,bus,lpg,Km_per_PJ,road,national,2020-12-31,Efficiency,05_PRC,Yearly,74419946.5500486,USA_alternative_fuels_data_center,all
passenger,bus,lpg,Km_per_PJ,road,national,2020-12-31,Efficiency,06_HKC,Yearly,74419946.5500486,USA_alternative_fuels_data_center,all
passenger,bus,lpg,Km_per_PJ,road,national,2020-12-31,Efficiency,07_INA,Yearly,74419946.5500486,USA_alternative_fuels_data_center,all
passenger,bus,lpg,Km_per_PJ,road,national,2020-12-31,Efficiency,08_JPN,Yearly,74419946.5500486,USA_alternative_fuels_data_center,all
passenger,bus,lpg,Km_per_PJ,road,national,2020-12-31,Efficiency,09_ROK,Yearly,74419946.5500486,USA_alternative_fuels_data_center,all
passenger,bus,lpg,Km_per_PJ,road,national,2020-12-31,Efficiency,10_MAS,Yearly,74419946.5500486,USA_alternative_fuels_data_center,all
passenger,bus,lpg,Km_per_PJ,road,national,2020-12-31,Efficiency,11_MEX,Yearly,74419946.5500486,USA_alternative_fuels_data_center,all
passenger,bus,lpg,Km_per_PJ,road,national,2020-12-31,Efficiency,12_NZ,Yearly,74419946.5500486,USA_alternative_fuels_data_center,all
passenger,bus,lpg,Km_per_PJ,road,national,2020-12-31,Efficiency,13_PNG,Yearly,74419946.5500486,USA_alternative_fuels_data_center,all
passenger,bus,lpg,Km_per_PJ,road,national,2020-12-31,Efficiency,14_PE,Yearly,74419946.5500486,USA_alternative_fuels_data_center,all
passenger,bus,lpg,Km_per_PJ,road,national,2020-12-31,Efficiency,15_RP,Yearly,74419946.5500486,USA_alternative_fuels_data_center,all
passenger,bus,lpg,Km_per_PJ,road,national,2020-12-31,Efficiency,16_RUS,Yearly,74419946.5500486,USA_alternative_fuels_data_center,all
passenger,bus,lpg,Km_per_PJ,road,national,2020-12-31,Efficiency,17_SIN,Yearly,74419946.5500486,USA_alternative_fuels_data_center,all
passenger,bus,lpg,Km_per_PJ,road,national,2020-12-31,Efficiency,18_CT,Yearly,74419946.5500486,USA_alternative_fuels_data_center,all
passenger,bus,lpg,Km_per_PJ,road,national,2020-12-31,Efficiency,19_THA,Yearly,74419946.5500486,USA_alternative_fuels_data_center,all
passenger,bus,lpg,Km_per_PJ,road,national,2020-12-31,Efficiency,20_USA,Yearly,74419946.5500486,USA_alternative_fuels_data_center,all
passenger,bus,lpg,Km_per_PJ,road,national,2020-12-31,Efficiency,21_VN,Yearly,74419946.5500486,USA_alternative_fuels_data_center,all
passenger,ldv,lpg,Km_per_PJ,road,national,2020-12-31,Efficiency,01_AUS,Yearly,347860873.3422524,USA_alternative_fuels_data_center,all
passenger,ldv,lpg,Km_per_PJ,road,national,2020-12-31,Efficiency,02_BD,Yearly,347860873.3422524,USA_alternative_fuels_data_center,all
passenger,ldv,lpg,Km_per_PJ,road,national,2020-12-31,Efficiency,03_CDA,Yearly,347860873.3422524,USA_alternative_fuels_data_center,all
passenger,ldv,lpg,Km_per_PJ,road,national,2020-12-31,Efficiency,04_CHL,Yearly,347860873.3422524,USA_alternative_fuels_data_center,all
passenger,ldv,lpg,Km_per_PJ,road,national,2020-12-31,Efficiency,05_PRC,Yearly,347860873.3422524,USA_alternative_fuels_data_center,all
passenger,ldv,lpg,Km_per_PJ,road,national,2020-12-31,Efficiency,06_HKC,Yearly,347860873.3422524,USA_alternative_fuels_data_center,all
passenger,ldv,lpg,Km_per_PJ,road,national,2020-12-31,Efficiency,07_INA,Yearly,347860873.3422524,USA_alternative_fuels_data_center,all
passenger,ldv,lpg,Km_per_PJ,road,national,2020-12-31,Efficiency,08_JPN,Yearly,347860873.3422524,USA_alternative_fuels_data_center,all
passenger,ldv,lpg,Km_per_PJ,road,national,2020-12-31,Efficiency,09_ROK,Yearly,347860873.3422524,USA_alternative_fuels_data_center,all
passenger,ldv,lpg,Km_per_PJ,road,national,2020-12-31,Efficiency,10_MAS,Yearly,347860873.3422524,USA_alternative_fuels_data_center,all
passenger,ldv,lpg,Km_per_PJ,road,national,2020-12-31,Efficiency,11_MEX,Yearly,347860873.3422524,USA_alternative_fuels_data_center,all
passenger,ldv,lpg,Km_per_PJ,road,national,2020-12-31,Efficiency,12_NZ,Yearly,347860873.3422524,USA_alternative_fuels_data_center,all
passenger,ldv,lpg,Km_per_PJ,road,national,2020-12-31,Efficiency,13_PNG,Yearly,347860873.3422524,USA_alternative_fuels_data_center,all
passenger,ldv,lpg,Km_per_PJ,road,national,2020-12-31,Efficiency,14_PE,Yearly,347860873.3422524,USA_alternative_fuels_data_center,all
passenger,ldv,lpg,Km_per_PJ,road,national,2020-12-31,Efficiency,15_RP,Yearly,347860873.3422524,USA_alternative_fuels_data_center,all
passenger,ldv,lpg,Km_per_PJ,road,national,2020-12-31,Efficiency,16_RUS,Yearly,347860873.3422524,USA_alternative_fuels_data_center,all
passenger,ldv,lpg,Km_per_PJ,road,national,2020-12-31,Efficiency,17_SIN,Yearly,347860873.3422524,USA_alternative_fuels_data_center,all
passenger,ldv,lpg,Km_per_PJ,road,national,2020-12-31,Efficiency,18_CT,Yearly,347860873.3422524,USA_alternative_fuels_data_center,all
passenger,ldv,lpg,Km_per_PJ,road,national,2020-12-31,Efficiency,19_THA,Yearly,347860873.3422524,USA_alternative_fuels_data_center,all
passenger,ldv,lpg,Km_per_PJ,road,national,2020-12-31,Efficiency,20_USA,Yearly,347860873.3422524,USA_alternative_fuels_data_center,all
passenger,ldv,lpg,Km_per_PJ,road,national,2020-12-31,Efficiency,21_VN,Yearly,347860873.3422524,USA_alternative_fuels_data_center,all
freight,ht,bev,Km_per_PJ,road,national,2020-12-31,Efficiency,01_AUS,Yearly,247001074.73544976,USA_alternative_fuels_data_center,all
freight,ht,bev,Km_per_PJ,road,national,2020-12-31,Efficiency,02_BD,Yearly,247001074.73544976,USA_alternative_fuels_data_center,all
freight,ht,bev,Km_per_PJ,road,national,2020-12-31,Efficiency,03_CDA,Yearly,247001074.73544976,USA_alternative_fuels_data_center,all
freight,ht,bev,Km_per_PJ,road,national,2020-12-31,Efficiency,04_CHL,Yearly,247001074.73544976,USA_alternative_fuels_data_center,all
freight,ht,bev,Km_per_PJ,road,national,2020-12-31,Efficiency,05_PRC,Yearly,247001074.73544976,USA_alternative_fuels_data_center,all
freight,ht,bev,Km_per_PJ,road,national,2020-12-31,Efficiency,06_HKC,Yearly,247001074.73544976,USA_alternative_fuels_data_center,all
freight,ht,bev,Km_per_PJ,road,national,2020-12-31,Efficiency,07_INA,Yearly,247001074.73544976,USA_alternative_fuels_data_center,all
freight,ht,bev,Km_per_PJ,road,national,2020-12-31,Efficiency,08_JPN,Yearly,247001074.73544976,USA_alternative_fuels_data_center,all
freight,ht,bev,Km_per_PJ,road,national,2020-12-31,Efficiency,09_ROK,Yearly,247001074.73544976,USA_alternative_fuels_data_center,all
freight,ht,bev,Km_per_PJ,road,national,2020-12-31,Efficiency,10_MAS,Yearly,247001074.73544976,USA_alternative_fuels_data_center,all
freight,ht,bev,Km_per_PJ,road,national,2020-12-31,Efficiency,11_MEX,Yearly,247001074.73544976,USA_alternative_fuels_data_center,all
freight,ht,bev,Km_per_PJ,road,national,2020-12-31,Efficiency,12_NZ,Yearly,247001074.73544976,USA_alternative_fuels_data_center,all
freight,ht,bev,Km_per_PJ,road,national,2020-12-31,Efficiency,13_PNG,Yearly,247001074.73544976,USA_alternative_fuels_data_center,all
freight,ht,bev,Km_per_PJ,road,national,2020-12-31,Efficiency,14_PE,Yearly,247001074.73544976,USA_alternative_fuels_data_center,all
freight,ht,bev,Km_per_PJ,road,national,2020-12-31,Efficiency,15_RP,Yearly,247001074.73544976,USA_alternative_fuels_data_center,all
freight,ht,bev,Km_per_PJ,road,national,2020-12-31,Efficiency,16_RUS,Yearly,247001074.73544976,USA_alternative_fuels_data_center,all
freight,ht,bev,Km_per_PJ,road,national,2020-12-31,Efficiency,17_SIN,Yearly,247001074.73544976,USA_alternative_fuels_data_center,all
freight,ht,bev,Km_per_PJ,road,national,2020-12-31,Efficiency,18_CT,Yearly,247001074.73544976,USA_alternative_fuels_data_center,all
freight,ht,bev,Km_per_PJ,road,national,2020-12-31,Efficiency,19_THA,Yearly,247001074.73544976,USA_alternative_fuels_data_center,all
freight,ht,bev,Km_per_PJ,road,national,2020-12-31,Efficiency,20_USA,Yearly,247001074.73544976,USA_alternative_fuels_data_center,all
freight,ht,bev,Km_per_PJ,road,national,2020-12-31,Efficiency,21_VN,Yearly,247001074.73544976,USA_alternative_fuels_data_center,all
freight,ldv,bev,Km_per_PJ,road,national,2020-12-31,Efficiency,01_AUS,Yearly,880432995.54599,USA_alternative_fuels_data_center,all
freight,ldv,bev,Km_per_PJ,road,national,2020-12-31,Efficiency,02_BD,Yearly,880432995.54599,USA_alternative_fuels_data_center,all
freight,ldv,bev,Km_per_PJ,road,national,2020-12-31,Efficiency,03_CDA,Yearly,880432995.54599,USA_alternative_fuels_data_center,all
freight,ldv,bev,Km_per_PJ,road,national,2020-12-31,Efficiency,04_CHL,Yearly,880432995.54599,USA_alternative_fuels_data_center,all
freight,ldv,bev,Km_per_PJ,road,national,2020-12-31,Efficiency,05_PRC,Yearly,880432995.54599,USA_alternative_fuels_data_center,all
freight,ldv,bev,Km_per_PJ,road,national,2020-12-31,Efficiency,06_HKC,Yearly,880432995.54599,USA_alternative_fuels_data_center,all
freight,ldv,bev,Km_per_PJ,road,national,2020-12-31,Efficiency,07_INA,Yearly,880432995.54599,USA_alternative_fuels_data_center,all
freight,ldv,bev,Km_per_PJ,road,national,2020-12-31,Efficiency,08_JPN,Yearly,880432995.54599,USA_alternative_fuels_data_center,all
freight,ldv,bev,Km_per_PJ,road,national,2020-12-31,Efficiency,09_ROK,Yearly,880432995.54599,USA_alternative_fuels_data_center,all
freight,ldv,bev,Km_per_PJ,road,national,2020-12-31,Efficiency,10_MAS,Yearly,880432995.54599,USA_alternative_fuels_data_center,all
freight,ldv,bev,Km_per_PJ,road,national,2020-12-31,Efficiency,11_MEX,Yearly,880432995.54599,USA_alternative_fuels_data_center,all
freight,ldv,bev,Km_per_PJ,road,national,2020-12-31,Efficiency,12_NZ,Yearly,880432995.54599,USA_alternative_fuels_data_center,all
freight,ldv,bev,Km_per_PJ,road,national,2020-12-31,Efficiency,13_PNG,Yearly,880432995.54599,USA_alternative_fuels_data_center,all
freight,ldv,bev,Km_per_PJ,road,national,2020-12-31,Efficiency,14_PE,Yearly,880432995.54599,USA_alternative_fuels_data_center,all
freight,ldv,bev,Km_per_PJ,road,national,2020-12-31,Efficiency,15_RP,Yearly,880432995.54599,USA_alternative_fuels_data_center,all
freight,ldv,bev,Km_per_PJ,road,national,2020-12-31,Efficiency,16_RUS,Yearly,880432995.54599,USA_alternative_fuels_data_center,all
freight,ldv,bev,Km_per_PJ,road,national,2020-12-31,Efficiency,17_SIN,Yearly,880432995.54599,USA_alternative_fuels_data_center,all
freight,ldv,bev,Km_per_PJ,road,national,2020-12-31,Efficiency,18_CT,Yearly,880432995.54599,USA_alternative_fuels_data_center,all
freight,ldv,bev,Km_per_PJ,road,national,2020-12-31,Efficiency,19_THA,Yearly,880432995.54599,USA_alternative_fuels_data_center,all
freight,ldv,bev,Km_per_PJ,road,national,2020-12-31,Efficiency,20_USA,Yearly,880432995.54599,USA_alternative_fuels_data_center,all
freight,ldv,bev,Km_per_PJ,road,national,2020-12-31,Efficiency,21_VN,Yearly,880432995.54599,USA_alternative_fuels_data_center,all
passenger,2w,bev,Km_per_PJ,road,national,2020-12-31,Efficiency,01_AUS,Yearly,2213660103.087061,USA_alternative_fuels_data_center,all
passenger,2w,bev,Km_per_PJ,road,national,2020-12-31,Efficiency,02_BD,Yearly,2213660103.087061,USA_alternative_fuels_data_center,all
passenger,2w,bev,Km_per_PJ,road,national,2020-12-31,Efficiency,03_CDA,Yearly,2213660103.087061,USA_alternative_fuels_data_center,all
passenger,2w,bev,Km_per_PJ,road,national,2020-12-31,Efficiency,04_CHL,Yearly,2213660103.087061,USA_alternative_fuels_data_center,all
passenger,2w,bev,Km_per_PJ,road,national,2020-12-31,Efficiency,05_PRC,Yearly,2213660103.087061,USA_alternative_fuels_data_center,all
passenger,2w,bev,Km_per_PJ,road,national,2020-12-31,Efficiency,06_HKC,Yearly,2213660103.087061,USA_alternative_fuels_data_center,all
passenger,2w,bev,Km_per_PJ,road,national,2020-12-31,Efficiency,07_INA,Yearly,2213660103.087061,USA_alternative_fuels_data_center,all
passenger,2w,bev,Km_per_PJ,road,national,2020-12-31,Efficiency,08_JPN,Yearly,2213660103.087061,USA_alternative_fuels_data_center,all
passenger,2w,bev,Km_per_PJ,road,national,2020-12-31,Efficiency,09_ROK,Yearly,2213660103.087061,USA_alternative_fuels_data_center,all
passenger,2w,bev,Km_per_PJ,road,national,2020-12-31,Efficiency,10_MAS,Yearly,2213660103.087061,USA_alternative_fuels_data_center,all
passenger,2w,bev,Km_per_PJ,road,national,2020-12-31,Efficiency,11_MEX,Yearly,2213660103.087061,USA_alternative_fuels_data_center,all
passenger,2w,bev,Km_per_PJ,road,national,2020-12-31,Efficiency,12_NZ,Yearly,2213660103.087061,USA_alternative_fuels_data_center,all
passenger,2w,bev,Km_per_PJ,road,national,2020-12-31,Efficiency,13_PNG,Yearly,2213660103.087061,USA_alternative_fuels_data_center,all
passenger,2w,bev,Km_per_PJ,road,national,2020-12-31,Efficiency,14_PE,Yearly,2213660103.087061,USA_alternative_fuels_data_center,all
passenger,2w,bev,Km_per_PJ,road,national,2020-12-31,Efficiency,15_RP,Yearly,2213660103.087061,USA_alternative_fuels_data_center,all
passenger,2w,bev,Km_per_PJ,road,national,2020-12-31,Efficiency,16_RUS,Yearly,2213660103.087061,USA_alternative_fuels_data_center,all
passenger,2w,bev,Km_per_PJ,road,national,2020-12-31,Efficiency,17_SIN,Yearly,2213660103.087061,USA_alternative_fuels_data_center,all
passenger,2w,bev,Km_per_PJ,road,national,2020-12-31,Efficiency,18_CT,Yearly,2213660103.087061,USA_alternative_fuels_data_center,all
passenger,2w,bev,Km_per_PJ,road,national,2020-12-31,Efficiency,19_THA,Yearly,2213660103.087061,USA_alternative_fuels_data_center,all
passenger,2w,bev,Km_per_PJ,road,national,2020-12-31,Efficiency,20_USA,Yearly,2213660103.087061,USA_alternative_fuels_data_center,all
passenger,2w,bev,Km_per_PJ,road,national,2020-12-31,Efficiency,21_VN,Yearly,2213660103.087061,USA_alternative_fuels_data_center,all
passenger,bus,bev,Km_per_PJ,road,national,2020-12-31,Efficiency,01_AUS,Yearly,260469812.92517012,USA_alternative_fuels_data_center,all
passenger,bus,bev,Km_per_PJ,road,national,2020-12-31,Efficiency,02_BD,Yearly,260469812.92517012,USA_alternative_fuels_data_center,all
passenger,bus,bev,Km_per_PJ,road,national,2020-12-31,Efficiency,03_CDA,Yearly,260469812.92517012,USA_alternative_fuels_data_center,all
passenger,bus,bev,Km_per_PJ,road,national,2020-12-31,Efficiency,04_CHL,Yearly,260469812.92517012,USA_alternative_fuels_data_center,all
passenger,bus,bev,Km_per_PJ,road,national,2020-12-31,Efficiency,05_PRC,Yearly,260469812.92517012,USA_alternative_fuels_data_center,all
passenger,bus,bev,Km_per_PJ,road,national,2020-12-31,Efficiency,06_HKC,Yearly,260469812.92517012,USA_alternative_fuels_data_center,all
passenger,bus,bev,Km_per_PJ,road,national,2020-12-31,Efficiency,07_INA,Yearly,260469812.92517012,USA_alternative_fuels_data_center,all
passenger,bus,bev,Km_per_PJ,road,national,2020-12-31,Efficiency,08_JPN,Yearly,260469812.92517012,USA_alternative_fuels_data_center,all
passenger,bus,bev,Km_per_PJ,road,national,2020-12-31,Efficiency,09_ROK,Yearly,260469812.92517012,USA_alternative_fuels_data_center,all
passenger,bus,bev,Km_per_PJ,road,national,2020-12-31,Efficiency,10_MAS,Yearly,260469812.92517012,USA_alternative_fuels_data_center,all
passenger,bus,bev,Km_per_PJ,road,national,2020-12-31,Efficiency,11_MEX,Yearly,260469812.92517012,USA_alternative_fuels_data_center,all
passenger,bus,bev,Km_per_PJ,road,national,2020-12-31,Efficiency,12_NZ,Yearly,260469812.92517012,USA_alternative_fuels_data_center,all
passenger,bus,bev,Km_per_PJ,road,national,2020-12-31,Efficiency,13_PNG,Yearly,260469812.92517012,USA_alternative_fuels_data_center,all
passenger,bus,bev,Km_per_PJ,road,national,2020-12-31,Efficiency,14_PE,Yearly,260469812.92517012,USA_alternative_fuels_data_center,all
passenger,bus,bev,Km_per_PJ,road,national,2020-12-31,Efficiency,15_RP,Yearly,260469812.92517012,USA_alternative_fuels_data_center,all
passenger,bus,bev,Km_per_PJ,road,national,2020-12-31,Efficiency,16_RUS,Yearly,260469812.92517012,USA_alternative_fuels_data_center,all
passenger,bus,bev,Km_per_PJ,road,national,2020-12-31,Efficiency,17_SIN,Yearly,260469812.92517012,USA_alternative_fuels_data_center,all
passenger,bus,bev,Km_per_PJ,road,national,2020-12-31,Efficiency,18_CT,Yearly,260469812.92517012,USA_alternative_fuels_data_center,all
passenger,bus,bev,Km_per_PJ,road,national,2020-12-31,Efficiency,19_THA,Yearly,260469812.92517012,USA_alternative_fuels_data_center,all
passenger,bus,bev,Km_per_PJ,road,national,2020-12-31,Efficiency,20_USA,Yearly,260469812.92517012,USA_alternative_fuels_data_center,all
passenger,bus,bev,Km_per_PJ,road,national,2020-12-31,Efficiency,21_VN,Yearly,260469812.92517012,USA_alternative_fuels_data_center,all
passenger,ldv,bev,Km_per_PJ,road,national,2020-12-31,Efficiency,01_AUS,Yearly,1217513056.6978834,USA_alternative_fuels_data_center,all
passenger,ldv,bev,Km_per_PJ,road,national,2020-12-31,Efficiency,02_BD,Yearly,1217513056.6978834,USA_alternative_fuels_data_center,all
passenger,ldv,bev,Km_per_PJ,road,national,2020-12-31,Efficiency,03_CDA,Yearly,1217513056.6978834,USA_alternative_fuels_data_center,all
passenger,ldv,bev,Km_per_PJ,road,national,2020-12-31,Efficiency,04_CHL,Yearly,1217513056.6978834,USA_alternative_fuels_data_center,all
passenger,ldv,bev,Km_per_PJ,road,national,2020-12-31,Efficiency,05_PRC,Yearly,1217513056.6978834,USA_alternative_fuels_data_center,all
passenger,ldv,bev,Km_per_PJ,road,national,2020-12-31,Efficiency,06_HKC,Yearly,1217513056.6978834,USA_alternative_fuels_data_center,all
passenger,ldv,bev,Km_per_PJ,road,national,2020-12-31,Efficiency,07_INA,Yearly,1217513056.6978834,USA_alternative_fuels_data_center,all
passenger,ldv,bev,Km_per_PJ,road,national,2020-12-31,Efficiency,08_JPN,Yearly,1217513056.6978834,USA_alternative_fuels_data_center,all
passenger,ldv,bev,Km_per_PJ,road,national,2020-12-31,Efficiency,09_ROK,Yearly,1217513056.6978834,USA_alternative_fuels_data_center,all
passenger,ldv,bev,Km_per_PJ,road,national,2020-12-31,Efficiency,10_MAS,Yearly,1217513056.6978834,USA_alternative_fuels_data_center,all
passenger,ldv,bev,Km_per_PJ,road,national,2020-12-31,Efficiency,11_MEX,Yearly,1217513056.6978834,USA_alternative_fuels_data_center,all
passenger,ldv,bev,Km_per_PJ,road,national,2020-12-31,Efficiency,12_NZ,Yearly,1217513056.6978834,USA_alternative_fuels_data_center,all
passenger,ldv,bev,Km_per_PJ,road,national,2020-12-31,Efficiency,13_PNG,Yearly,1217513056.6978834,USA_alternative_fuels_data_center,all
passenger,ldv,bev,Km_per_PJ,road,national,2020-12-31,Efficiency,14_PE,Yearly,1217513056.6978834,USA_alternative_fuels_data_center,all
passenger,ldv,bev,Km_per_PJ,road,national,2020-12-31,Efficiency,15_RP,Yearly,1217513056.6978834,USA_alternative_fuels_data_center,all
passenger,ldv,bev,Km_per_PJ,road,national,2020-12-31,Efficiency,16_RUS,Yearly,1217513056.6978834,USA_alternative_fuels_data_center,all
passenger,ldv,bev,Km_per_PJ,road,national,2020-12-31,Efficiency,17_SIN,Yearly,1217513056.6978834,USA_alternative_fuels_data_center,all
passenger,ldv,bev,Km_per_PJ,road,national,2020-12-31,Efficiency,18_CT,Yearly,1217513056.6978834,USA_alternative_fuels_data_center,all
passenger,ldv,bev,Km_per_PJ,road,national,2020-12-31,Efficiency,19_THA,Yearly,1217513056.6978834,USA_alternative_fuels_data_center,all
passenger,ldv,bev,Km_per_PJ,road,national,2020-12-31,Efficiency,20_USA,Yearly,1217513056.6978834,USA_alternative_fuels_data_center,all
passenger,ldv,bev,Km_per_PJ,road,national,2020-12-31,Efficiency,21_VN,Yearly,1217513056.6978834,USA_alternative_fuels_data_center,all
freight,ht,fcev,Km_per_PJ,road,national,2020-12-31,Efficiency,01_AUS,Yearly,247001074.73544976,USA_alternative_fuels_data_center,all
freight,ht,fcev,Km_per_PJ,road,national,2020-12-31,Efficiency,02_BD,Yearly,247001074.73544976,USA_alternative_fuels_data_center,all
freight,ht,fcev,Km_per_PJ,road,national,2020-12-31,Efficiency,03_CDA,Yearly,247001074.73544976,USA_alternative_fuels_data_center,all
freight,ht,fcev,Km_per_PJ,road,national,2020-12-31,Efficiency,04_CHL,Yearly,247001074.73544976,USA_alternative_fuels_data_center,all
freight,ht,fcev,Km_per_PJ,road,national,2020-12-31,Efficiency,05_PRC,Yearly,247001074.73544976,USA_alternative_fuels_data_center,all
freight,ht,fcev,Km_per_PJ,road,national,2020-12-31,Efficiency,06_HKC,Yearly,247001074.73544976,USA_alternative_fuels_data_center,all
freight,ht,fcev,Km_per_PJ,road,national,2020-12-31,Efficiency,07_INA,Yearly,247001074.73544976,USA_alternative_fuels_data_center,all
freight,ht,fcev,Km_per_PJ,road,national,2020-12-31,Efficiency,08_JPN,Yearly,247001074.73544976,USA_alternative_fuels_data_center,all
freight,ht,fcev,Km_per_PJ,road,national,2020-12-31,Efficiency,09_ROK,Yearly,247001074.73544976,USA_alternative_fuels_data_center,all
freight,ht,fcev,Km_per_PJ,road,national,2020-12-31,Efficiency,10_MAS,Yearly,247001074.73544976,USA_alternative_fuels_data_center,all
freight,ht,fcev,Km_per_PJ,road,national,2020-12-31,Efficiency,11_MEX,Yearly,247001074.73544976,USA_alternative_fuels_data_center,all
freight,ht,fcev,Km_per_PJ,road,national,2020-12-31,Efficiency,12_NZ,Yearly,247001074.73544976,USA_alternative_fuels_data_center,all
freight,ht,fcev,Km_per_PJ,road,national,2020-12-31,Efficiency,13_PNG,Yearly,247001074.73544976,USA_alternative_fuels_data_center,all
freight,ht,fcev,Km_per_PJ,road,national,2020-12-31,Efficiency,14_PE,Yearly,247001074.73544976,USA_alternative_fuels_data_center,all
freight,ht,fcev,Km_per_PJ,road,national,2020-12-31,Efficiency,15_RP,Yearly,247001074.73544976,USA_alternative_fuels_data_center,all
freight,ht,fcev,Km_per_PJ,road,national,2020-12-31,Efficiency,16_RUS,Yearly,247001074.73544976,USA_alternative_fuels_data_center,all
freight,ht,fcev,Km_per_PJ,road,national,2020-12-31,Efficiency,17_SIN,Yearly,247001074.73544976,USA_alternative_fuels_data_center,all
