,vehicle_type,transport_type,economy,date,medium,measure,unit,fuel,comment,scope,frequency,dataset,drive,value
5897,lt,passenger,20_USA,2012,road,efficiency,km_per_pj,all,no_comment,national,yearly,usa_alternative_fuels_data_center,ice_d,266898975.5349724
5898,2w,freight,20_USA,2012,road,efficiency,km_per_pj,all,no_comment,national,yearly,usa_alternative_fuels_data_center,ice_g,593888348.99039
5899,2w,freight,20_USA,2012,road,efficiency,km_per_pj,all,no_comment,national,yearly,usa_alternative_fuels_data_center,cng,593888348.99039
5900,2w,freight,20_USA,2012,road,efficiency,km_per_pj,all,no_comment,national,yearly,usa_alternative_fuels_data_center,lpg,593888348.99039
5901,2w,freight,20_USA,2012,road,efficiency,km_per_pj,all,no_comment,national,yearly,usa_alternative_fuels_data_center,bev,2078609221.4663649
5902,2w,freight,20_USA,2012,road,efficiency,km_per_pj,all,no_comment,national,yearly,usa_alternative_fuels_data_center,fcev,2078609221.4663649
5903,2w,freight,20_USA,2012,road,efficiency,km_per_pj,all,no_comment,national,yearly,usa_alternative_fuels_data_center,phev_g,1039304610.7331824
5904,2w,freight,20_USA,2012,road,efficiency,km_per_pj,all,no_comment,national,yearly,usa_alternative_fuels_data_center,phev_d,1174355492.3538785
5905,2w,freight,20_USA,2012,road,efficiency,km_per_pj,all,no_comment,national,yearly,usa_alternative_fuels_data_center,ice_d,671060281.3450733
5906,car,passenger,20_USA,2012,road,efficiency,km_per_pj,all,no_comment,national,yearly,usa_alternative_fuels_data_center,ice_g,359302451.1391859
5907,car,passenger,20_USA,2012,road,efficiency,km_per_pj,all,no_comment,national,yearly,usa_alternative_fuels_data_center,cng,359302451.1391859
5908,car,passenger,20_USA,2012,road,efficiency,km_per_pj,all,no_comment,national,yearly,usa_alternative_fuels_data_center,lpg,359302451.1391859
5909,car,passenger,20_USA,2012,road,efficiency,km_per_pj,all,no_comment,national,yearly,usa_alternative_fuels_data_center,bev,1257558578.987151
5910,car,passenger,20_USA,2012,road,efficiency,km_per_pj,all,no_comment,national,yearly,usa_alternative_fuels_data_center,fcev,1257558578.987151
5911,car,passenger,20_USA,2012,road,efficiency,km_per_pj,all,no_comment,national,yearly,usa_alternative_fuels_data_center,phev_g,628779289.4935753
5912,car,passenger,20_USA,2012,road,efficiency,km_per_pj,all,no_comment,national,yearly,usa_alternative_fuels_data_center,phev_d,710485072.8740964
5913,car,passenger,20_USA,2012,road,efficiency,km_per_pj,all,no_comment,national,yearly,usa_alternative_fuels_data_center,ice_d,405991470.2137694
5914,suv,passenger,20_USA,2012,road,efficiency,km_per_pj,all,no_comment,national,yearly,usa_alternative_fuels_data_center,ice_g,293974732.750243
5915,suv,passenger,20_USA,2012,road,efficiency,km_per_pj,all,no_comment,national,yearly,usa_alternative_fuels_data_center,cng,293974732.750243
5916,suv,passenger,20_USA,2012,road,efficiency,km_per_pj,all,no_comment,national,yearly,usa_alternative_fuels_data_center,lpg,293974732.750243
5917,suv,passenger,20_USA,2012,road,efficiency,km_per_pj,all,no_comment,national,yearly,usa_alternative_fuels_data_center,bev,1028911564.6258504
5918,suv,passenger,20_USA,2012,road,efficiency,km_per_pj,all,no_comment,national,yearly,usa_alternative_fuels_data_center,fcev,1028911564.6258504
5919,suv,passenger,20_USA,2012,road,efficiency,km_per_pj,all,no_comment,national,yearly,usa_alternative_fuels_data_center,phev_g,514455782.3129252
5920,suv,passenger,20_USA,2012,road,efficiency,km_per_pj,all,no_comment,national,yearly,usa_alternative_fuels_data_center,phev_d,581305968.7151698
5921,suv,passenger,20_USA,2012,road,efficiency,km_per_pj,all,no_comment,national,yearly,usa_alternative_fuels_data_center,ice_d,332174839.2658113
5922,ht,freight,20_USA,2012,road,efficiency,km_per_pj,all,no_comment,national,yearly,usa_alternative_fuels_data_center,ice_g,47303206.99708455
5923,ht,freight,20_USA,2012,road,efficiency,km_per_pj,all,no_comment,national,yearly,usa_alternative_fuels_data_center,cng,47303206.99708455
5924,ht,freight,20_USA,2012,road,efficiency,km_per_pj,all,no_comment,national,yearly,usa_alternative_fuels_data_center,lpg,47303206.99708455
5925,ht,freight,20_USA,2012,road,efficiency,km_per_pj,all,no_comment,national,yearly,usa_alternative_fuels_data_center,bev,165561224.48979592
5926,ht,freight,20_USA,2012,road,efficiency,km_per_pj,all,no_comment,national,yearly,usa_alternative_fuels_data_center,fcev,165561224.48979592
5927,ht,freight,20_USA,2012,road,efficiency,km_per_pj,all,no_comment,national,yearly,usa_alternative_fuels_data_center,phev_g,82780612.24489796
5928,ht,freight,20_USA,2012,road,efficiency,km_per_pj,all,no_comment,national,yearly,usa_alternative_fuels_data_center,phev_d,93537414.96598642
5929,ht,freight,20_USA,2012,road,efficiency,km_per_pj,all,no_comment,national,yearly,usa_alternative_fuels_data_center,ice_d,53449951.4091351
5930,mt,freight,20_USA,2012,road,efficiency,km_per_pj,all,no_comment,national,yearly,usa_alternative_fuels_data_center,ice_g,97102972.14123748
5931,mt,freight,20_USA,2012,road,efficiency,km_per_pj,all,no_comment,national,yearly,usa_alternative_fuels_data_center,cng,97102972.14123748
5932,mt,freight,20_USA,2012,road,efficiency,km_per_pj,all,no_comment,national,yearly,usa_alternative_fuels_data_center,lpg,97102972.14123748
5933,mt,freight,20_USA,2012,road,efficiency,km_per_pj,all,no_comment,national,yearly,usa_alternative_fuels_data_center,bev,339860402.4943311
5934,mt,freight,20_USA,2012,road,efficiency,km_per_pj,all,no_comment,national,yearly,usa_alternative_fuels_data_center,fcev,339860402.4943311
5935,mt,freight,20_USA,2012,road,efficiency,km_per_pj,all,no_comment,national,yearly,usa_alternative_fuels_data_center,phev_g,169930201.24716556
5936,mt,freight,20_USA,2012,road,efficiency,km_per_pj,all,no_comment,national,yearly,usa_alternative_fuels_data_center,phev_d,192011526.83295545
5937,mt,freight,20_USA,2012,road,efficiency,km_per_pj,all,no_comment,national,yearly,usa_alternative_fuels_data_center,ice_d,109720872.47597454
5938,lcv,freight,20_USA,2013,road,efficiency,km_per_pj,all,no_comment,national,yearly,usa_alternative_fuels_data_center,ice_g,236205593.3484505
5939,2w,passenger,20_USA,2013,road,efficiency,km_per_pj,all,no_comment,national,yearly,usa_alternative_fuels_data_center,ice_g,593888348.99039
5940,bus,passenger,20_USA,2013,road,efficiency,km_per_pj,all,no_comment,national,yearly,usa_alternative_fuels_data_center,ice_g,74458751.75467014
5941,lt,passenger,20_USA,2013,road,efficiency,km_per_pj,all,no_comment,national,yearly,usa_alternative_fuels_data_center,ice_g,236205593.3484505
5942,lcv,freight,20_USA,2013,road,efficiency,km_per_pj,all,no_comment,national,yearly,usa_alternative_fuels_data_center,cng,236205593.3484505
5943,2w,passenger,20_USA,2013,road,efficiency,km_per_pj,all,no_comment,national,yearly,usa_alternative_fuels_data_center,cng,593888348.99039
5944,bus,passenger,20_USA,2013,road,efficiency,km_per_pj,all,no_comment,national,yearly,usa_alternative_fuels_data_center,cng,74458751.75467014
5945,lt,passenger,20_USA,2013,road,efficiency,km_per_pj,all,no_comment,national,yearly,usa_alternative_fuels_data_center,cng,236205593.3484505
5946,lcv,freight,20_USA,2013,road,efficiency,km_per_pj,all,no_comment,national,yearly,usa_alternative_fuels_data_center,lpg,236205593.3484505
5947,2w,passenger,20_USA,2013,road,efficiency,km_per_pj,all,no_comment,national,yearly,usa_alternative_fuels_data_center,lpg,593888348.99039
5948,bus,passenger,20_USA,2013,road,efficiency,km_per_pj,all,no_comment,national,yearly,usa_alternative_fuels_data_center,lpg,74458751.75467014
5949,lt,passenger,20_USA,2013,road,efficiency,km_per_pj,all,no_comment,national,yearly,usa_alternative_fuels_data_center,lpg,236205593.3484505
5950,lcv,freight,20_USA,2013,road,efficiency,km_per_pj,all,no_comment,national,yearly,usa_alternative_fuels_data_center,bev,826719576.7195768
5951,2w,passenger,20_USA,2013,road,efficiency,km_per_pj,all,no_comment,national,yearly,usa_alternative_fuels_data_center,bev,2078609221.4663649
5952,bus,passenger,20_USA,2013,road,efficiency,km_per_pj,all,no_comment,national,yearly,usa_alternative_fuels_data_center,bev,260605631.1413455
5953,lt,passenger,20_USA,2013,road,efficiency,km_per_pj,all,no_comment,national,yearly,usa_alternative_fuels_data_center,bev,826719576.7195768
5954,lcv,freight,20_USA,2013,road,efficiency,km_per_pj,all,no_comment,national,yearly,usa_alternative_fuels_data_center,fcev,826719576.7195768
5955,2w,passenger,20_USA,2013,road,efficiency,km_per_pj,all,no_comment,national,yearly,usa_alternative_fuels_data_center,fcev,2078609221.4663649
5956,bus,passenger,20_USA,2013,road,efficiency,km_per_pj,all,no_comment,national,yearly,usa_alternative_fuels_data_center,fcev,260605631.1413455
5957,lt,passenger,20_USA,2013,road,efficiency,km_per_pj,all,no_comment,national,yearly,usa_alternative_fuels_data_center,fcev,826719576.7195768
5958,lcv,freight,20_USA,2013,road,efficiency,km_per_pj,all,no_comment,national,yearly,usa_alternative_fuels_data_center,phev_g,413359788.3597884
5959,2w,passenger,20_USA,2013,road,efficiency,km_per_pj,all,no_comment,national,yearly,usa_alternative_fuels_data_center,phev_g,1039304610.7331824
5960,bus,passenger,20_USA,2013,road,efficiency,km_per_pj,all,no_comment,national,yearly,usa_alternative_fuels_data_center,phev_g,130302815.57067277
5961,lt,passenger,20_USA,2013,road,efficiency,km_per_pj,all,no_comment,national,yearly,usa_alternative_fuels_data_center,phev_g,413359788.3597884
5962,lcv,freight,20_USA,2013,road,efficiency,km_per_pj,all,no_comment,national,yearly,usa_alternative_fuels_data_center,phev_d,467073207.1862016
5963,2w,passenger,20_USA,2013,road,efficiency,km_per_pj,all,no_comment,national,yearly,usa_alternative_fuels_data_center,phev_d,1174355492.3538785
5964,bus,passenger,20_USA,2013,road,efficiency,km_per_pj,all,no_comment,national,yearly,usa_alternative_fuels_data_center,phev_d,147234819.8538675
5965,lt,passenger,20_USA,2013,road,efficiency,km_per_pj,all,no_comment,national,yearly,usa_alternative_fuels_data_center,phev_d,467073207.1862016
5966,lcv,freight,20_USA,2013,road,efficiency,km_per_pj,all,no_comment,national,yearly,usa_alternative_fuels_data_center,ice_d,266898975.5349724
5967,2w,passenger,20_USA,2013,road,efficiency,km_per_pj,all,no_comment,national,yearly,usa_alternative_fuels_data_center,ice_d,671060281.3450733
5968,bus,passenger,20_USA,2013,road,efficiency,km_per_pj,all,no_comment,national,yearly,usa_alternative_fuels_data_center,ice_d,84134182.77363858
5969,lt,passenger,20_USA,2013,road,efficiency,km_per_pj,all,no_comment,national,yearly,usa_alternative_fuels_data_center,ice_d,266898975.5349724
5970,2w,freight,20_USA,2013,road,efficiency,km_per_pj,all,no_comment,national,yearly,usa_alternative_fuels_data_center,ice_g,593888348.99039
5971,2w,freight,20_USA,2013,road,efficiency,km_per_pj,all,no_comment,national,yearly,usa_alternative_fuels_data_center,cng,593888348.99039
5972,2w,freight,20_USA,2013,road,efficiency,km_per_pj,all,no_comment,national,yearly,usa_alternative_fuels_data_center,lpg,593888348.99039
5973,2w,freight,20_USA,2013,road,efficiency,km_per_pj,all,no_comment,national,yearly,usa_alternative_fuels_data_center,bev,2078609221.4663649
5974,2w,freight,20_USA,2013,road,efficiency,km_per_pj,all,no_comment,national,yearly,usa_alternative_fuels_data_center,fcev,2078609221.4663649
5975,2w,freight,20_USA,2013,road,efficiency,km_per_pj,all,no_comment,national,yearly,usa_alternative_fuels_data_center,phev_g,1039304610.7331824
5976,2w,freight,20_USA,2013,road,efficiency,km_per_pj,all,no_comment,national,yearly,usa_alternative_fuels_data_center,phev_d,1174355492.3538785
5977,2w,freight,20_USA,2013,road,efficiency,km_per_pj,all,no_comment,national,yearly,usa_alternative_fuels_data_center,ice_d,671060281.3450733
5978,car,passenger,20_USA,2013,road,efficiency,km_per_pj,all,no_comment,national,yearly,usa_alternative_fuels_data_center,ice_g,359302451.1391859
5979,car,passenger,20_USA,2013,road,efficiency,km_per_pj,all,no_comment,national,yearly,usa_alternative_fuels_data_center,cng,359302451.1391859
5980,car,passenger,20_USA,2013,road,efficiency,km_per_pj,all,no_comment,national,yearly,usa_alternative_fuels_data_center,lpg,359302451.1391859
5981,car,passenger,20_USA,2013,road,efficiency,km_per_pj,all,no_comment,national,yearly,usa_alternative_fuels_data_center,bev,1257558578.987151
5982,car,passenger,20_USA,2013,road,efficiency,km_per_pj,all,no_comment,national,yearly,usa_alternative_fuels_data_center,fcev,1257558578.987151
5983,car,passenger,20_USA,2013,road,efficiency,km_per_pj,all,no_comment,national,yearly,usa_alternative_fuels_data_center,phev_g,628779289.4935753
5984,car,passenger,20_USA,2013,road,efficiency,km_per_pj,all,no_comment,national,yearly,usa_alternative_fuels_data_center,phev_d,710485072.8740964
5985,car,passenger,20_USA,2013,road,efficiency,km_per_pj,all,no_comment,national,yearly,usa_alternative_fuels_data_center,ice_d,405991470.2137694
5986,suv,passenger,20_USA,2013,road,efficiency,km_per_pj,all,no_comment,national,yearly,usa_alternative_fuels_data_center,ice_g,293974732.750243
5987,suv,passenger,20_USA,2013,road,efficiency,km_per_pj,all,no_comment,national,yearly,usa_alternative_fuels_data_center,cng,293974732.750243
5988,suv,passenger,20_USA,2013,road,efficiency,km_per_pj,all,no_comment,national,yearly,usa_alternative_fuels_data_center,lpg,293974732.750243
5989,suv,passenger,20_USA,2013,road,efficiency,km_per_pj,all,no_comment,national,yearly,usa_alternative_fuels_data_center,bev,1028911564.6258504
5990,suv,passenger,20_USA,2013,road,efficiency,km_per_pj,all,no_comment,national,yearly,usa_alternative_fuels_data_center,fcev,1028911564.6258504
5991,suv,passenger,20_USA,2013,road,efficiency,km_per_pj,all,no_comment,national,yearly,usa_alternative_fuels_data_center,phev_g,514455782.3129252
5992,suv,passenger,20_USA,2013,road,efficiency,km_per_pj,all,no_comment,national,yearly,usa_alternative_fuels_data_center,phev_d,581305968.7151698
5993,suv,passenger,20_USA,2013,road,efficiency,km_per_pj,all,no_comment,national,yearly,usa_alternative_fuels_data_center,ice_d,332174839.2658113
5994,ht,freight,20_USA,2013,road,efficiency,km_per_pj,all,no_comment,national,yearly,usa_alternative_fuels_data_center,ice_g,47303206.99708455
5995,ht,freight,20_USA,2013,road,efficiency,km_per_pj,all,no_comment,national,yearly,usa_alternative_fuels_data_center,cng,47303206.99708455
5996,ht,freight,20_USA,2013,road,efficiency,km_per_pj,all,no_comment,national,yearly,usa_alternative_fuels_data_center,lpg,47303206.99708455
5997,ht,freight,20_USA,2013,road,efficiency,km_per_pj,all,no_comment,national,yearly,usa_alternative_fuels_data_center,bev,165561224.48979592
5998,ht,freight,20_USA,2013,road,efficiency,km_per_pj,all,no_comment,national,yearly,usa_alternative_fuels_data_center,fcev,165561224.48979592
5999,ht,freight,20_USA,2013,road,efficiency,km_per_pj,all,no_comment,national,yearly,usa_alternative_fuels_data_center,phev_g,82780612.24489796
6000,ht,freight,20_USA,2013,road,efficiency,km_per_pj,all,no_comment,national,yearly,usa_alternative_fuels_data_center,phev_d,93537414.96598642
6001,ht,freight,20_USA,2013,road,efficiency,km_per_pj,all,no_comment,national,yearly,usa_alternative_fuels_data_center,ice_d,53449951.4091351
6002,mt,freight,20_USA,2013,road,efficiency,km_per_pj,all,no_comment,national,yearly,usa_alternative_fuels_data_center,ice_g,97102972.14123748
6003,mt,freight,20_USA,2013,road,efficiency,km_per_pj,all,no_comment,national,yearly,usa_alternative_fuels_data_center,cng,97102972.14123748
6004,mt,freight,20_USA,2013,road,efficiency,km_per_pj,all,no_comment,national,yearly,usa_alternative_fuels_data_center,lpg,97102972.14123748
6005,mt,freight,20_USA,2013,road,efficiency,km_per_pj,all,no_comment,national,yearly,usa_alternative_fuels_data_center,bev,339860402.4943311
6006,mt,freight,20_USA,2013,road,efficiency,km_per_pj,all,no_comment,national,yearly,usa_alternative_fuels_data_center,fcev,339860402.4943311
6007,mt,freight,20_USA,2013,road,efficiency,km_per_pj,all,no_comment,national,yearly,usa_alternative_fuels_data_center,phev_g,169930201.24716556
6008,mt,freight,20_USA,2013,road,efficiency,km_per_pj,all,no_comment,national,yearly,usa_alternative_fuels_data_center,phev_d,192011526.83295545
6009,mt,freight,20_USA,2013,road,efficiency,km_per_pj,all,no_comment,national,yearly,usa_alternative_fuels_data_center,ice_d,109720872.47597454
6010,lcv,freight,20_USA,2014,road,efficiency,km_per_pj,all,no_comment,national,yearly,usa_alternative_fuels_data_center,ice_g,236205593.3484505
6011,2w,passenger,20_USA,2014,road,efficiency,km_per_pj,all,no_comment,national,yearly,usa_alternative_fuels_data_center,ice_g,593888348.99039
6012,bus,passenger,20_USA,2014,road,efficiency,km_per_pj,all,no_comment,national,yearly,usa_alternative_fuels_data_center,ice_g,74458751.75467014
6013,lt,passenger,20_USA,2014,road,efficiency,km_per_pj,all,no_comment,national,yearly,usa_alternative_fuels_data_center,ice_g,236205593.3484505
6014,lcv,freight,20_USA,2014,road,efficiency,km_per_pj,all,no_comment,national,yearly,usa_alternative_fuels_data_center,cng,236205593.3484505
6015,2w,passenger,20_USA,2014,road,efficiency,km_per_pj,all,no_comment,national,yearly,usa_alternative_fuels_data_center,cng,593888348.99039
6016,bus,passenger,20_USA,2014,road,efficiency,km_per_pj,all,no_comment,national,yearly,usa_alternative_fuels_data_center,cng,74458751.75467014
6017,lt,passenger,20_USA,2014,road,efficiency,km_per_pj,all,no_comment,national,yearly,usa_alternative_fuels_data_center,cng,236205593.3484505
6018,lcv,freight,20_USA,2014,road,efficiency,km_per_pj,all,no_comment,national,yearly,usa_alternative_fuels_data_center,lpg,236205593.3484505
6019,2w,passenger,20_USA,2014,road,efficiency,km_per_pj,all,no_comment,national,yearly,usa_alternative_fuels_data_center,lpg,593888348.99039
6020,bus,passenger,20_USA,2014,road,efficiency,km_per_pj,all,no_comment,national,yearly,usa_alternative_fuels_data_center,lpg,74458751.75467014
6021,lt,passenger,20_USA,2014,road,efficiency,km_per_pj,all,no_comment,national,yearly,usa_alternative_fuels_data_center,lpg,236205593.3484505
6022,lcv,freight,20_USA,2014,road,efficiency,km_per_pj,all,no_comment,national,yearly,usa_alternative_fuels_data_center,bev,826719576.7195768
6023,2w,passenger,20_USA,2014,road,efficiency,km_per_pj,all,no_comment,national,yearly,usa_alternative_fuels_data_center,bev,2078609221.4663649
6024,bus,passenger,20_USA,2014,road,efficiency,km_per_pj,all,no_comment,national,yearly,usa_alternative_fuels_data_center,bev,260605631.1413455
6025,lt,passenger,20_USA,2014,road,efficiency,km_per_pj,all,no_comment,national,yearly,usa_alternative_fuels_data_center,bev,826719576.7195768
6026,lcv,freight,20_USA,2014,road,efficiency,km_per_pj,all,no_comment,national,yearly,usa_alternative_fuels_data_center,fcev,826719576.7195768
6027,2w,passenger,20_USA,2014,road,efficiency,km_per_pj,all,no_comment,national,yearly,usa_alternative_fuels_data_center,fcev,2078609221.4663649
6028,bus,passenger,20_USA,2014,road,efficiency,km_per_pj,all,no_comment,national,yearly,usa_alternative_fuels_data_center,fcev,260605631.1413455
6029,lt,passenger,20_USA,2014,road,efficiency,km_per_pj,all,no_comment,national,yearly,usa_alternative_fuels_data_center,fcev,826719576.7195768
6030,lcv,freight,20_USA,2014,road,efficiency,km_per_pj,all,no_comment,national,yearly,usa_alternative_fuels_data_center,phev_g,413359788.3597884
6031,2w,passenger,20_USA,2014,road,efficiency,km_per_pj,all,no_comment,national,yearly,usa_alternative_fuels_data_center,phev_g,1039304610.7331824
6032,bus,passenger,20_USA,2014,road,efficiency,km_per_pj,all,no_comment,national,yearly,usa_alternative_fuels_data_center,phev_g,130302815.57067277
6033,lt,passenger,20_USA,2014,road,efficiency,km_per_pj,all,no_comment,national,yearly,usa_alternative_fuels_data_center,phev_g,413359788.3597884
6034,lcv,freight,20_USA,2014,road,efficiency,km_per_pj,all,no_comment,national,yearly,usa_alternative_fuels_data_center,phev_d,467073207.1862016
6035,2w,passenger,20_USA,2014,road,efficiency,km_per_pj,all,no_comment,national,yearly,usa_alternative_fuels_data_center,phev_d,1174355492.3538785
6036,bus,passenger,20_USA,2014,road,efficiency,km_per_pj,all,no_comment,national,yearly,usa_alternative_fuels_data_center,phev_d,147234819.8538675
6037,lt,passenger,20_USA,2014,road,efficiency,km_per_pj,all,no_comment,national,yearly,usa_alternative_fuels_data_center,phev_d,467073207.1862016
6038,lcv,freight,20_USA,2014,road,efficiency,km_per_pj,all,no_comment,national,yearly,usa_alternative_fuels_data_center,ice_d,266898975.5349724
6039,2w,passenger,20_USA,2014,road,efficiency,km_per_pj,all,no_comment,national,yearly,usa_alternative_fuels_data_center,ice_d,671060281.3450733
6040,bus,passenger,20_USA,2014,road,efficiency,km_per_pj,all,no_comment,national,yearly,usa_alternative_fuels_data_center,ice_d,84134182.77363858
6041,lt,passenger,20_USA,2014,road,efficiency,km_per_pj,all,no_comment,national,yearly,usa_alternative_fuels_data_center,ice_d,266898975.5349724
6042,2w,freight,20_USA,2014,road,efficiency,km_per_pj,all,no_comment,national,yearly,usa_alternative_fuels_data_center,ice_g,593888348.99039
6043,2w,freight,20_USA,2014,road,efficiency,km_per_pj,all,no_comment,national,yearly,usa_alternative_fuels_data_center,cng,593888348.99039
6044,2w,freight,20_USA,2014,road,efficiency,km_per_pj,all,no_comment,national,yearly,usa_alternative_fuels_data_center,lpg,593888348.99039
6045,2w,freight,20_USA,2014,road,efficiency,km_per_pj,all,no_comment,national,yearly,usa_alternative_fuels_data_center,bev,2078609221.4663649
6046,2w,freight,20_USA,2014,road,efficiency,km_per_pj,all,no_comment,national,yearly,usa_alternative_fuels_data_center,fcev,2078609221.4663649
6047,2w,freight,20_USA,2014,road,efficiency,km_per_pj,all,no_comment,national,yearly,usa_alternative_fuels_data_center,phev_g,1039304610.7331824
6048,2w,freight,20_USA,2014,road,efficiency,km_per_pj,all,no_comment,national,yearly,usa_alternative_fuels_data_center,phev_d,1174355492.3538785
6049,2w,freight,20_USA,2014,road,efficiency,km_per_pj,all,no_comment,national,yearly,usa_alternative_fuels_data_center,ice_d,671060281.3450733
6050,car,passenger,20_USA,2014,road,efficiency,km_per_pj,all,no_comment,national,yearly,usa_alternative_fuels_data_center,ice_g,359302451.1391859
6051,car,passenger,20_USA,2014,road,efficiency,km_per_pj,all,no_comment,national,yearly,usa_alternative_fuels_data_center,cng,359302451.1391859
6052,car,passenger,20_USA,2014,road,efficiency,km_per_pj,all,no_comment,national,yearly,usa_alternative_fuels_data_center,lpg,359302451.1391859
6053,car,passenger,20_USA,2014,road,efficiency,km_per_pj,all,no_comment,national,yearly,usa_alternative_fuels_data_center,bev,1257558578.987151
6054,car,passenger,20_USA,2014,road,efficiency,km_per_pj,all,no_comment,national,yearly,usa_alternative_fuels_data_center,fcev,1257558578.987151
6055,car,passenger,20_USA,2014,road,efficiency,km_per_pj,all,no_comment,national,yearly,usa_alternative_fuels_data_center,phev_g,628779289.4935753
6056,car,passenger,20_USA,2014,road,efficiency,km_per_pj,all,no_comment,national,yearly,usa_alternative_fuels_data_center,phev_d,710485072.8740964
6057,car,passenger,20_USA,2014,road,efficiency,km_per_pj,all,no_comment,national,yearly,usa_alternative_fuels_data_center,ice_d,405991470.2137694
6058,suv,passenger,20_USA,2014,road,efficiency,km_per_pj,all,no_comment,national,yearly,usa_alternative_fuels_data_center,ice_g,293974732.750243
6059,suv,passenger,20_USA,2014,road,efficiency,km_per_pj,all,no_comment,national,yearly,usa_alternative_fuels_data_center,cng,293974732.750243
6060,suv,passenger,20_USA,2014,road,efficiency,km_per_pj,all,no_comment,national,yearly,usa_alternative_fuels_data_center,lpg,293974732.750243
6061,suv,passenger,20_USA,2014,road,efficiency,km_per_pj,all,no_comment,national,yearly,usa_alternative_fuels_data_center,bev,1028911564.6258504
6062,suv,passenger,20_USA,2014,road,efficiency,km_per_pj,all,no_comment,national,yearly,usa_alternative_fuels_data_center,fcev,1028911564.6258504
6063,suv,passenger,20_USA,2014,road,efficiency,km_per_pj,all,no_comment,national,yearly,usa_alternative_fuels_data_center,phev_g,514455782.3129252
6064,suv,passenger,20_USA,2014,road,efficiency,km_per_pj,all,no_comment,national,yearly,usa_alternative_fuels_data_center,phev_d,581305968.7151698
6065,suv,passenger,20_USA,2014,road,efficiency,km_per_pj,all,no_comment,national,yearly,usa_alternative_fuels_data_center,ice_d,332174839.2658113
6066,ht,freight,20_USA,2014,road,efficiency,km_per_pj,all,no_comment,national,yearly,usa_alternative_fuels_data_center,ice_g,47303206.99708455
6067,ht,freight,20_USA,2014,road,efficiency,km_per_pj,all,no_comment,national,yearly,usa_alternative_fuels_data_center,cng,47303206.99708455
6068,ht,freight,20_USA,2014,road,efficiency,km_per_pj,all,no_comment,national,yearly,usa_alternative_fuels_data_center,lpg,47303206.99708455
6069,ht,freight,20_USA,2014,road,efficiency,km_per_pj,all,no_comment,national,yearly,usa_alternative_fuels_data_center,bev,165561224.48979592
6070,ht,freight,20_USA,2014,road,efficiency,km_per_pj,all,no_comment,national,yearly,usa_alternative_fuels_data_center,fcev,165561224.48979592
6071,ht,freight,20_USA,2014,road,efficiency,km_per_pj,all,no_comment,national,yearly,usa_alternative_fuels_data_center,phev_g,82780612.24489796
6072,ht,freight,20_USA,2014,road,efficiency,km_per_pj,all,no_comment,national,yearly,usa_alternative_fuels_data_center,phev_d,93537414.96598642
6073,ht,freight,20_USA,2014,road,efficiency,km_per_pj,all,no_comment,national,yearly,usa_alternative_fuels_data_center,ice_d,53449951.4091351
6074,mt,freight,20_USA,2014,road,efficiency,km_per_pj,all,no_comment,national,yearly,usa_alternative_fuels_data_center,ice_g,97102972.14123748
6075,mt,freight,20_USA,2014,road,efficiency,km_per_pj,all,no_comment,national,yearly,usa_alternative_fuels_data_center,cng,97102972.14123748
6076,mt,freight,20_USA,2014,road,efficiency,km_per_pj,all,no_comment,national,yearly,usa_alternative_fuels_data_center,lpg,97102972.14123748
6077,mt,freight,20_USA,2014,road,efficiency,km_per_pj,all,no_comment,national,yearly,usa_alternative_fuels_data_center,bev,339860402.4943311
6078,mt,freight,20_USA,2014,road,efficiency,km_per_pj,all,no_comment,national,yearly,usa_alternative_fuels_data_center,fcev,339860402.4943311
6079,mt,freight,20_USA,2014,road,efficiency,km_per_pj,all,no_comment,national,yearly,usa_alternative_fuels_data_center,phev_g,169930201.24716556
6080,mt,freight,20_USA,2014,road,efficiency,km_per_pj,all,no_comment,national,yearly,usa_alternative_fuels_data_center,phev_d,192011526.83295545
6081,mt,freight,20_USA,2014,road,efficiency,km_per_pj,all,no_comment,national,yearly,usa_alternative_fuels_data_center,ice_d,109720872.47597454
6082,lcv,freight,20_USA,2015,road,efficiency,km_per_pj,all,no_comment,national,yearly,usa_alternative_fuels_data_center,ice_g,236205593.3484505
6083,2w,passenger,20_USA,2015,road,efficiency,km_per_pj,all,no_comment,national,yearly,usa_alternative_fuels_data_center,ice_g,593888348.99039
6084,bus,passenger,20_USA,2015,road,efficiency,km_per_pj,all,no_comment,national,yearly,usa_alternative_fuels_data_center,ice_g,74458751.75467014
6085,lt,passenger,20_USA,2015,road,efficiency,km_per_pj,all,no_comment,national,yearly,usa_alternative_fuels_data_center,ice_g,236205593.3484505
6086,lcv,freight,20_USA,2015,road,efficiency,km_per_pj,all,no_comment,national,yearly,usa_alternative_fuels_data_center,cng,236205593.3484505
6087,2w,passenger,20_USA,2015,road,efficiency,km_per_pj,all,no_comment,national,yearly,usa_alternative_fuels_data_center,cng,593888348.99039
6088,bus,passenger,20_USA,2015,road,efficiency,km_per_pj,all,no_comment,national,yearly,usa_alternative_fuels_data_center,cng,74458751.75467014
6089,lt,passenger,20_USA,2015,road,efficiency,km_per_pj,all,no_comment,national,yearly,usa_alternative_fuels_data_center,cng,236205593.3484505
6090,lcv,freight,20_USA,2015,road,efficiency,km_per_pj,all,no_comment,national,yearly,usa_alternative_fuels_data_center,lpg,236205593.3484505
