Measure,Medium,Value,Unit,Economy,Sheet,Transport Type,Fuel_Type,Frequency,Date
vehicle_sales,road,1516300.0,Stocks,09_ROK,TAS-VEP-005(2),passenger,,Yearly,2012-12-31
vehicle_sales,road,1511931.0,Stocks,09_ROK,TAS-VEP-005(2),passenger,,Yearly,2013-12-31
vehicle_sales,road,1629763.0,Stocks,09_ROK,TAS-VEP-005(2),passenger,,Yearly,2014-12-31
vehicle_sales,road,1800984.0,Stocks,09_ROK,TAS-VEP-005(2),passenger,,Yearly,2015-12-31
vehicle_sales,road,1795215.0,Stocks,09_ROK,TAS-VEP-005(2),passenger,,Yearly,2016-12-31
vehicle_sales,road,1761404.0,Stocks,09_ROK,TAS-VEP-005(2),passenger,,Yearly,2017-12-31
vehicle_sales,road,1784614.0,Stocks,09_ROK,TAS-VEP-005(2),passenger,,Yearly,2018-12-31
vehicle_sales,road,1752013.0,Stocks,09_ROK,TAS-VEP-005(2),passenger,,Yearly,2019-12-31
vehicle_sales,road,1847342.0,Stocks,09_ROK,TAS-VEP-005(2),passenger,,Yearly,2020-12-31
vehicle_sales,road,1145230.0,Stocks,09_ROK,TAS-VEP-012,combined,,Yearly,2005-12-31
vehicle_sales,road,1176919.0,Stocks,09_ROK,TAS-VEP-012,combined,,Yearly,2006-12-31
vehicle_sales,road,1278624.0,Stocks,09_ROK,TAS-VEP-012,combined,,Yearly,2007-12-31
vehicle_sales,road,1246086.0,Stocks,09_ROK,TAS-VEP-012,combined,,Yearly,2008-12-31
vehicle_sales,road,1461865.0,Stocks,09_ROK,TAS-VEP-012,combined,,Yearly,2009-12-31
vehicle_sales,road,1511373.0,Stocks,09_ROK,TAS-VEP-012,combined,,Yearly,2010-12-31
vehicle_sales,road,1586405.0,Stocks,09_ROK,TAS-VEP-012,combined,,Yearly,2011-12-31
vehicle_sales,road,1532087.0,Stocks,09_ROK,TAS-VEP-012,combined,,Yearly,2012-12-31
vehicle_sales,road,1543564.0,Stocks,09_ROK,TAS-VEP-012,combined,,Yearly,2013-12-31
vehicle_sales,road,1661868.0,Stocks,09_ROK,TAS-VEP-012,combined,,Yearly,2014-12-31
vehicle_sales,road,1833786.0,Stocks,09_ROK,TAS-VEP-012,combined,,Yearly,2015-12-31
vehicle_sales,road,1823041.0,Stocks,09_ROK,TAS-VEP-012,combined,,Yearly,2016-12-31
vehicle_sales,road,1829988.0,Stocks,09_ROK,TAS-VEP-012,combined,,Yearly,2017-12-31
vehicle_sales,road,1827141.0,Stocks,09_ROK,TAS-VEP-012,combined,,Yearly,2018-12-31
vehicle_sales,road,1795134.0,Stocks,09_ROK,TAS-VEP-012,combined,,Yearly,2019-12-31
vehicle_sales,road,,Stocks,09_ROK,TAS-VEP-012,combined,,Yearly,2020-12-31
vehicle_sales,road,252071.0,Stocks,09_ROK,TAS-VEP-014,freight,,Yearly,2005-12-31
vehicle_sales,road,244269.0,Stocks,09_ROK,TAS-VEP-014,freight,,Yearly,2006-12-31
vehicle_sales,road,267834.0,Stocks,09_ROK,TAS-VEP-014,freight,,Yearly,2007-12-31
vehicle_sales,road,228491.0,Stocks,09_ROK,TAS-VEP-014,freight,,Yearly,2008-12-31
vehicle_sales,road,240747.0,Stocks,09_ROK,TAS-VEP-014,freight,,Yearly,2009-12-31
vehicle_sales,road,273891.0,Stocks,09_ROK,TAS-VEP-014,freight,,Yearly,2010-12-31
vehicle_sales,road,292904.0,Stocks,09_ROK,TAS-VEP-014,freight,,Yearly,2011-12-31
vehicle_sales,road,275684.0,Stocks,09_ROK,TAS-VEP-014,freight,,Yearly,2012-12-31
vehicle_sales,road,299696.0,Stocks,09_ROK,TAS-VEP-014,freight,,Yearly,2013-12-31
vehicle_sales,road,302034.0,Stocks,09_ROK,TAS-VEP-014,freight,,Yearly,2014-12-31
vehicle_sales,road,300116.0,Stocks,09_ROK,TAS-VEP-014,freight,,Yearly,2015-12-31
vehicle_sales,road,289228.0,Stocks,09_ROK,TAS-VEP-014,freight,,Yearly,2016-12-31
vehicle_sales,road,303328.0,Stocks,09_ROK,TAS-VEP-014,freight,,Yearly,2017-12-31
vehicle_sales,road,301991.0,Stocks,09_ROK,TAS-VEP-014,freight,,Yearly,2018-12-31
vehicle_sales,road,298099.0,Stocks,09_ROK,TAS-VEP-014,freight,,Yearly,2019-12-31
vehicle_sales,road,287639.0,Stocks,09_ROK,TAS-VEP-014,freight,,Yearly,2020-12-31
Stocks,road,,Stocks,09_ROK,TAS-VEP-015,passenger,,Yearly,1990-12-31
Stocks,road,,Stocks,09_ROK,TAS-VEP-015,passenger,,Yearly,1991-12-31
Stocks,road,,Stocks,09_ROK,TAS-VEP-015,passenger,,Yearly,1992-12-31
Stocks,road,,Stocks,09_ROK,TAS-VEP-015,passenger,,Yearly,1993-12-31
Stocks,road,,Stocks,09_ROK,TAS-VEP-015,passenger,,Yearly,1994-12-31
Stocks,road,,Stocks,09_ROK,TAS-VEP-015,passenger,,Yearly,1995-12-31
Stocks,road,,Stocks,09_ROK,TAS-VEP-015,passenger,,Yearly,1996-12-31
Stocks,road,,Stocks,09_ROK,TAS-VEP-015,passenger,,Yearly,1997-12-31
Stocks,road,,Stocks,09_ROK,TAS-VEP-015,passenger,,Yearly,1998-12-31
Stocks,road,,Stocks,09_ROK,TAS-VEP-015,passenger,,Yearly,1999-12-31
Stocks,road,,Stocks,09_ROK,TAS-VEP-015,passenger,,Yearly,2000-12-31
Stocks,road,1700600.0,Stocks,09_ROK,TAS-VEP-015,passenger,,Yearly,2001-12-31
Stocks,road,1708457.0,Stocks,09_ROK,TAS-VEP-015,passenger,,Yearly,2002-12-31
Stocks,road,1730193.0,Stocks,09_ROK,TAS-VEP-015,passenger,,Yearly,2003-12-31
Stocks,road,1728463.0,Stocks,09_ROK,TAS-VEP-015,passenger,,Yearly,2004-12-31
Stocks,road,1726825.0,Stocks,09_ROK,TAS-VEP-015,passenger,,Yearly,2005-12-31
Stocks,road,1747925.0,Stocks,09_ROK,TAS-VEP-015,passenger,,Yearly,2006-12-31
Stocks,road,1785051.0,Stocks,09_ROK,TAS-VEP-015,passenger,,Yearly,2007-12-31
Stocks,road,1814399.0,Stocks,09_ROK,TAS-VEP-015,passenger,,Yearly,2008-12-31
Stocks,road,1820729.0,Stocks,09_ROK,TAS-VEP-015,passenger,,Yearly,2009-12-31
Stocks,road,1825474.0,Stocks,09_ROK,TAS-VEP-015,passenger,,Yearly,2010-12-31
Stocks,road,1828312.0,Stocks,09_ROK,TAS-VEP-015,passenger,,Yearly,2011-12-31
Stocks,road,2093466.0,Stocks,09_ROK,TAS-VEP-015,passenger,,Yearly,2012-12-31
Stocks,road,2117035.0,Stocks,09_ROK,TAS-VEP-015,passenger,,Yearly,2013-12-31
Stocks,road,2136085.0,Stocks,09_ROK,TAS-VEP-015,passenger,,Yearly,2014-12-31
Stocks,road,2161774.0,Stocks,09_ROK,TAS-VEP-015,passenger,,Yearly,2015-12-31
Stocks,road,2180688.0,Stocks,09_ROK,TAS-VEP-015,passenger,,Yearly,2016-12-31
Stocks,road,2196475.0,Stocks,09_ROK,TAS-VEP-015,passenger,,Yearly,2017-12-31
Stocks,road,2208424.0,Stocks,09_ROK,TAS-VEP-015,passenger,,Yearly,2018-12-31
Stocks,road,2236895.0,Stocks,09_ROK,TAS-VEP-015,passenger,,Yearly,2019-12-31
Stocks,road,2289009.0,Stocks,09_ROK,TAS-VEP-015,passenger,,Yearly,2020-12-31
Stocks,road,,Stocks,09_ROK,TAS-VEP-015,passenger,,Yearly,2021-12-31
Stocks,road,,Stocks,09_ROK,TAS-VEP-016,passenger,,Yearly,1990-12-31
Stocks,road,,Stocks,09_ROK,TAS-VEP-016,passenger,,Yearly,1991-12-31
Stocks,road,,Stocks,09_ROK,TAS-VEP-016,passenger,,Yearly,1992-12-31
Stocks,road,,Stocks,09_ROK,TAS-VEP-016,passenger,,Yearly,1993-12-31
Stocks,road,,Stocks,09_ROK,TAS-VEP-016,passenger,,Yearly,1994-12-31
Stocks,road,,Stocks,09_ROK,TAS-VEP-016,passenger,,Yearly,1995-12-31
Stocks,road,,Stocks,09_ROK,TAS-VEP-016,passenger,,Yearly,1996-12-31
Stocks,road,,Stocks,09_ROK,TAS-VEP-016,passenger,,Yearly,1997-12-31
Stocks,road,,Stocks,09_ROK,TAS-VEP-016,passenger,,Yearly,1998-12-31
Stocks,road,,Stocks,09_ROK,TAS-VEP-016,passenger,,Yearly,1999-12-31
Stocks,road,,Stocks,09_ROK,TAS-VEP-016,passenger,,Yearly,2000-12-31
Stocks,road,,Stocks,09_ROK,TAS-VEP-016,passenger,,Yearly,2001-12-31
Stocks,road,,Stocks,09_ROK,TAS-VEP-016,passenger,,Yearly,2002-12-31
Stocks,road,,Stocks,09_ROK,TAS-VEP-016,passenger,,Yearly,2003-12-31
Stocks,road,,Stocks,09_ROK,TAS-VEP-016,passenger,,Yearly,2004-12-31
Stocks,road,,Stocks,09_ROK,TAS-VEP-016,passenger,,Yearly,2005-12-31
Stocks,road,,Stocks,09_ROK,TAS-VEP-016,passenger,,Yearly,2006-12-31
Stocks,road,,Stocks,09_ROK,TAS-VEP-016,passenger,,Yearly,2007-12-31
Stocks,road,,Stocks,09_ROK,TAS-VEP-016,passenger,,Yearly,2008-12-31
Stocks,road,,Stocks,09_ROK,TAS-VEP-016,passenger,,Yearly,2009-12-31
Stocks,road,,Stocks,09_ROK,TAS-VEP-016,passenger,,Yearly,2010-12-31
Stocks,road,,Stocks,09_ROK,TAS-VEP-016,passenger,,Yearly,2011-12-31
Stocks,road,,Stocks,09_ROK,TAS-VEP-016,passenger,,Yearly,2012-12-31
Stocks,road,,Stocks,09_ROK,TAS-VEP-016,passenger,,Yearly,2013-12-31
Stocks,road,,Stocks,09_ROK,TAS-VEP-016,passenger,,Yearly,2014-12-31
Stocks,road,,Stocks,09_ROK,TAS-VEP-016,passenger,,Yearly,2015-12-31
Stocks,road,,Stocks,09_ROK,TAS-VEP-016,passenger,,Yearly,2016-12-31
Stocks,road,,Stocks,09_ROK,TAS-VEP-016,passenger,,Yearly,2017-12-31
Stocks,road,,Stocks,09_ROK,TAS-VEP-016,passenger,,Yearly,2018-12-31
Stocks,road,,Stocks,09_ROK,TAS-VEP-016,passenger,,Yearly,2019-12-31
Stocks,road,,Stocks,09_ROK,TAS-VEP-016,passenger,,Yearly,2020-12-31
Stocks,road,,Stocks,09_ROK,TAS-VEP-016,passenger,,Yearly,2021-12-31
Stocks,road,,Stocks,09_ROK,TAS-VEP-017,passenger,,Yearly,1990-12-31
Stocks,road,,Stocks,09_ROK,TAS-VEP-017,passenger,,Yearly,1991-12-31
Stocks,road,,Stocks,09_ROK,TAS-VEP-017,passenger,,Yearly,1992-12-31
Stocks,road,,Stocks,09_ROK,TAS-VEP-017,passenger,,Yearly,1993-12-31
Stocks,road,,Stocks,09_ROK,TAS-VEP-017,passenger,,Yearly,1994-12-31
Stocks,road,,Stocks,09_ROK,TAS-VEP-017,passenger,,Yearly,1995-12-31
Stocks,road,,Stocks,09_ROK,TAS-VEP-017,passenger,,Yearly,1996-12-31
Stocks,road,,Stocks,09_ROK,TAS-VEP-017,passenger,,Yearly,1997-12-31
Stocks,road,,Stocks,09_ROK,TAS-VEP-017,passenger,,Yearly,1998-12-31
Stocks,road,,Stocks,09_ROK,TAS-VEP-017,passenger,,Yearly,1999-12-31
Stocks,road,,Stocks,09_ROK,TAS-VEP-017,passenger,,Yearly,2000-12-31
Stocks,road,,Stocks,09_ROK,TAS-VEP-017,passenger,,Yearly,2001-12-31
Stocks,road,,Stocks,09_ROK,TAS-VEP-017,passenger,,Yearly,2002-12-31
Stocks,road,,Stocks,09_ROK,TAS-VEP-017,passenger,,Yearly,2003-12-31
Stocks,road,,Stocks,09_ROK,TAS-VEP-017,passenger,,Yearly,2004-12-31
Stocks,road,,Stocks,09_ROK,TAS-VEP-017,passenger,,Yearly,2005-12-31
Stocks,road,,Stocks,09_ROK,TAS-VEP-017,passenger,,Yearly,2006-12-31
Stocks,road,,Stocks,09_ROK,TAS-VEP-017,passenger,,Yearly,2007-12-31
Stocks,road,,Stocks,09_ROK,TAS-VEP-017,passenger,,Yearly,2008-12-31
Stocks,road,,Stocks,09_ROK,TAS-VEP-017,passenger,,Yearly,2009-12-31
Stocks,road,,Stocks,09_ROK,TAS-VEP-017,passenger,,Yearly,2010-12-31
Stocks,road,,Stocks,09_ROK,TAS-VEP-017,passenger,,Yearly,2011-12-31
Stocks,road,,Stocks,09_ROK,TAS-VEP-017,passenger,,Yearly,2012-12-31
Stocks,road,,Stocks,09_ROK,TAS-VEP-017,passenger,,Yearly,2013-12-31
Stocks,road,,Stocks,09_ROK,TAS-VEP-017,passenger,,Yearly,2014-12-31
Stocks,road,16561665.0,Stocks,09_ROK,TAS-VEP-017,passenger,,Yearly,2015-12-31
Stocks,road,17338160.0,Stocks,09_ROK,TAS-VEP-017,passenger,,Yearly,2016-12-31
Stocks,road,18034540.0,Stocks,09_ROK,TAS-VEP-017,passenger,,Yearly,2017-12-31
Stocks,road,18676924.0,Stocks,09_ROK,TAS-VEP-017,passenger,,Yearly,2018-12-31
Stocks,road,19177517.0,Stocks,09_ROK,TAS-VEP-017,passenger,,Yearly,2019-12-31
Stocks,road,19860955.0,Stocks,09_ROK,TAS-VEP-017,passenger,,Yearly,2020-12-31
Stocks,road,,Stocks,09_ROK,TAS-VEP-017,passenger,,Yearly,2021-12-31
Stocks,road,,Stocks,09_ROK,TAS-VEP-018,passenger,,Yearly,1990-12-31
Stocks,road,,Stocks,09_ROK,TAS-VEP-018,passenger,,Yearly,1991-12-31
Stocks,road,,Stocks,09_ROK,TAS-VEP-018,passenger,,Yearly,1992-12-31
Stocks,road,,Stocks,09_ROK,TAS-VEP-018,passenger,,Yearly,1993-12-31
Stocks,road,,Stocks,09_ROK,TAS-VEP-018,passenger,,Yearly,1994-12-31
Stocks,road,,Stocks,09_ROK,TAS-VEP-018,passenger,,Yearly,1995-12-31
Stocks,road,,Stocks,09_ROK,TAS-VEP-018,passenger,,Yearly,1996-12-31
Stocks,road,,Stocks,09_ROK,TAS-VEP-018,passenger,,Yearly,1997-12-31
Stocks,road,,Stocks,09_ROK,TAS-VEP-018,passenger,,Yearly,1998-12-31
Stocks,road,,Stocks,09_ROK,TAS-VEP-018,passenger,,Yearly,1999-12-31
Stocks,road,,Stocks,09_ROK,TAS-VEP-018,passenger,,Yearly,2000-12-31
Stocks,road,,Stocks,09_ROK,TAS-VEP-018,passenger,,Yearly,2001-12-31
Stocks,road,,Stocks,09_ROK,TAS-VEP-018,passenger,,Yearly,2002-12-31
Stocks,road,,Stocks,09_ROK,TAS-VEP-018,passenger,,Yearly,2003-12-31
Stocks,road,,Stocks,09_ROK,TAS-VEP-018,passenger,,Yearly,2004-12-31
Stocks,road,,Stocks,09_ROK,TAS-VEP-018,passenger,,Yearly,2005-12-31
Stocks,road,,Stocks,09_ROK,TAS-VEP-018,passenger,,Yearly,2006-12-31
Stocks,road,,Stocks,09_ROK,TAS-VEP-018,passenger,,Yearly,2007-12-31
Stocks,road,,Stocks,09_ROK,TAS-VEP-018,passenger,,Yearly,2008-12-31
Stocks,road,,Stocks,09_ROK,TAS-VEP-018,passenger,,Yearly,2009-12-31
Stocks,road,,Stocks,09_ROK,TAS-VEP-018,passenger,,Yearly,2010-12-31
Stocks,road,,Stocks,09_ROK,TAS-VEP-018,passenger,,Yearly,2011-12-31
Stocks,road,,Stocks,09_ROK,TAS-VEP-018,passenger,,Yearly,2012-12-31
Stocks,road,,Stocks,09_ROK,TAS-VEP-018,passenger,,Yearly,2013-12-31
Stocks,road,,Stocks,09_ROK,TAS-VEP-018,passenger,,Yearly,2014-12-31
Stocks,road,144193.0,Stocks,09_ROK,TAS-VEP-018,passenger,,Yearly,2015-12-31
Stocks,road,146179.0,Stocks,09_ROK,TAS-VEP-018,passenger,,Yearly,2016-12-31
Stocks,road,147334.0,Stocks,09_ROK,TAS-VEP-018,passenger,,Yearly,2017-12-31
Stocks,road,146896.0,Stocks,09_ROK,TAS-VEP-018,passenger,,Yearly,2018-12-31
Stocks,road,148305.0,Stocks,09_ROK,TAS-VEP-018,passenger,,Yearly,2019-12-31
Stocks,road,148004.0,Stocks,09_ROK,TAS-VEP-018,passenger,,Yearly,2020-12-31
Stocks,road,,Stocks,09_ROK,TAS-VEP-018,passenger,,Yearly,2021-12-31
Stocks,road,,Stocks,09_ROK,TAS-VEP-019,combined,,Yearly,1990-12-31
Stocks,road,,Stocks,09_ROK,TAS-VEP-019,combined,,Yearly,1991-12-31
Stocks,road,,Stocks,09_ROK,TAS-VEP-019,combined,,Yearly,1992-12-31
Stocks,road,,Stocks,09_ROK,TAS-VEP-019,combined,,Yearly,1993-12-31
Stocks,road,,Stocks,09_ROK,TAS-VEP-019,combined,,Yearly,1994-12-31
Stocks,road,,Stocks,09_ROK,TAS-VEP-019,combined,,Yearly,1995-12-31
Stocks,road,,Stocks,09_ROK,TAS-VEP-019,combined,,Yearly,1996-12-31
Stocks,road,,Stocks,09_ROK,TAS-VEP-019,combined,,Yearly,1997-12-31
Stocks,road,,Stocks,09_ROK,TAS-VEP-019,combined,,Yearly,1998-12-31
Stocks,road,,Stocks,09_ROK,TAS-VEP-019,combined,,Yearly,1999-12-31
Stocks,road,,Stocks,09_ROK,TAS-VEP-019,combined,,Yearly,2000-12-31
Stocks,road,,Stocks,09_ROK,TAS-VEP-019,combined,,Yearly,2001-12-31
Stocks,road,,Stocks,09_ROK,TAS-VEP-019,combined,,Yearly,2002-12-31
Stocks,road,,Stocks,09_ROK,TAS-VEP-019,combined,,Yearly,2003-12-31
Stocks,road,,Stocks,09_ROK,TAS-VEP-019,combined,,Yearly,2004-12-31
Stocks,road,,Stocks,09_ROK,TAS-VEP-019,combined,,Yearly,2005-12-31
Stocks,road,,Stocks,09_ROK,TAS-VEP-019,combined,,Yearly,2006-12-31
Stocks,road,,Stocks,09_ROK,TAS-VEP-019,combined,,Yearly,2007-12-31
Stocks,road,,Stocks,09_ROK,TAS-VEP-019,combined,,Yearly,2008-12-31
Stocks,road,,Stocks,09_ROK,TAS-VEP-019,combined,,Yearly,2009-12-31
Stocks,road,,Stocks,09_ROK,TAS-VEP-019,combined,,Yearly,2010-12-31
Stocks,road,,Stocks,09_ROK,TAS-VEP-019,combined,,Yearly,2011-12-31
Stocks,road,,Stocks,09_ROK,TAS-VEP-019,combined,,Yearly,2012-12-31
Stocks,road,,Stocks,09_ROK,TAS-VEP-019,combined,,Yearly,2013-12-31
Stocks,road,,Stocks,09_ROK,TAS-VEP-019,combined,,Yearly,2014-12-31
Stocks,road,74963.0,Stocks,09_ROK,TAS-VEP-019,combined,,Yearly,2015-12-31
Stocks,road,80479.0,Stocks,09_ROK,TAS-VEP-019,combined,,Yearly,2016-12-31
Stocks,road,85910.0,Stocks,09_ROK,TAS-VEP-019,combined,,Yearly,2017-12-31
Stocks,road,90898.0,Stocks,09_ROK,TAS-VEP-019,combined,,Yearly,2018-12-31
Stocks,road,95464.0,Stocks,09_ROK,TAS-VEP-019,combined,,Yearly,2019-12-31
Stocks,road,105937.0,Stocks,09_ROK,TAS-VEP-019,combined,,Yearly,2020-12-31
Stocks,road,,Stocks,09_ROK,TAS-VEP-019,combined,,Yearly,2021-12-31
Stocks,road,,Stocks,09_ROK,TAS-VEP-020,freight,,Yearly,1990-12-31
Stocks,road,,Stocks,09_ROK,TAS-VEP-020,freight,,Yearly,1991-12-31
Stocks,road,,Stocks,09_ROK,TAS-VEP-020,freight,,Yearly,1992-12-31
Stocks,road,,Stocks,09_ROK,TAS-VEP-020,freight,,Yearly,1993-12-31
Stocks,road,,Stocks,09_ROK,TAS-VEP-020,freight,,Yearly,1994-12-31
Stocks,road,,Stocks,09_ROK,TAS-VEP-020,freight,,Yearly,1995-12-31
Stocks,road,,Stocks,09_ROK,TAS-VEP-020,freight,,Yearly,1996-12-31
Stocks,road,,Stocks,09_ROK,TAS-VEP-020,freight,,Yearly,1997-12-31
Stocks,road,,Stocks,09_ROK,TAS-VEP-020,freight,,Yearly,1998-12-31
Stocks,road,,Stocks,09_ROK,TAS-VEP-020,freight,,Yearly,1999-12-31
Stocks,road,,Stocks,09_ROK,TAS-VEP-020,freight,,Yearly,2000-12-31
Stocks,road,,Stocks,09_ROK,TAS-VEP-020,freight,,Yearly,2001-12-31
Stocks,road,,Stocks,09_ROK,TAS-VEP-020,freight,,Yearly,2002-12-31
Stocks,road,,Stocks,09_ROK,TAS-VEP-020,freight,,Yearly,2003-12-31
Stocks,road,,Stocks,09_ROK,TAS-VEP-020,freight,,Yearly,2004-12-31
Stocks,road,,Stocks,09_ROK,TAS-VEP-020,freight,,Yearly,2005-12-31
Stocks,road,,Stocks,09_ROK,TAS-VEP-020,freight,,Yearly,2006-12-31
Stocks,road,,Stocks,09_ROK,TAS-VEP-020,freight,,Yearly,2007-12-31
Stocks,road,,Stocks,09_ROK,TAS-VEP-020,freight,,Yearly,2008-12-31
Stocks,road,,Stocks,09_ROK,TAS-VEP-020,freight,,Yearly,2009-12-31
Stocks,road,,Stocks,09_ROK,TAS-VEP-020,freight,,Yearly,2010-12-31
Stocks,road,,Stocks,09_ROK,TAS-VEP-020,freight,,Yearly,2011-12-31
Stocks,road,,Stocks,09_ROK,TAS-VEP-020,freight,,Yearly,2012-12-31
Stocks,road,,Stocks,09_ROK,TAS-VEP-020,freight,,Yearly,2013-12-31
Stocks,road,,Stocks,09_ROK,TAS-VEP-020,freight,,Yearly,2014-12-31
Stocks,road,3432937.0,Stocks,09_ROK,TAS-VEP-020,freight,,Yearly,2015-12-31
Stocks,road,3492173.0,Stocks,09_ROK,TAS-VEP-020,freight,,Yearly,2016-12-31
Stocks,road,3540323.0,Stocks,09_ROK,TAS-VEP-020,freight,,Yearly,2017-12-31
Stocks,road,3590939.0,Stocks,09_ROK,TAS-VEP-020,freight,,Yearly,2018-12-31
Stocks,road,3592586.0,Stocks,09_ROK,TAS-VEP-020,freight,,Yearly,2019-12-31
Stocks,road,3615245.0,Stocks,09_ROK,TAS-VEP-020,freight,,Yearly,2020-12-31
Stocks,road,,Stocks,09_ROK,TAS-VEP-020,freight,,Yearly,2021-12-31
Stocks,road,,Stocks,09_ROK,TAS-VEP-021,combined,,Yearly,1990-12-31
Stocks,road,,Stocks,09_ROK,TAS-VEP-021,combined,,Yearly,1991-12-31
Stocks,road,,Stocks,09_ROK,TAS-VEP-021,combined,,Yearly,1992-12-31
Stocks,road,,Stocks,09_ROK,TAS-VEP-021,combined,,Yearly,1993-12-31
Stocks,road,,Stocks,09_ROK,TAS-VEP-021,combined,,Yearly,1994-12-31
Stocks,road,,Stocks,09_ROK,TAS-VEP-021,combined,,Yearly,1995-12-31
Stocks,road,,Stocks,09_ROK,TAS-VEP-021,combined,,Yearly,1996-12-31
Stocks,road,,Stocks,09_ROK,TAS-VEP-021,combined,,Yearly,1997-12-31
Stocks,road,,Stocks,09_ROK,TAS-VEP-021,combined,,Yearly,1998-12-31
Stocks,road,,Stocks,09_ROK,TAS-VEP-021,combined,,Yearly,1999-12-31
Stocks,road,,Stocks,09_ROK,TAS-VEP-021,combined,,Yearly,2000-12-31
Stocks,road,,Stocks,09_ROK,TAS-VEP-021,combined,,Yearly,2001-12-31
Stocks,road,,Stocks,09_ROK,TAS-VEP-021,combined,,Yearly,2002-12-31
Stocks,road,,Stocks,09_ROK,TAS-VEP-021,combined,,Yearly,2003-12-31
Stocks,road,,Stocks,09_ROK,TAS-VEP-021,combined,,Yearly,2004-12-31
Stocks,road,,Stocks,09_ROK,TAS-VEP-021,combined,,Yearly,2005-12-31
Stocks,road,,Stocks,09_ROK,TAS-VEP-021,combined,,Yearly,2006-12-31
Stocks,road,,Stocks,09_ROK,TAS-VEP-021,combined,,Yearly,2007-12-31
Stocks,road,,Stocks,09_ROK,TAS-VEP-021,combined,,Yearly,2008-12-31
Stocks,road,,Stocks,09_ROK,TAS-VEP-021,combined,,Yearly,2009-12-31
Stocks,road,,Stocks,09_ROK,TAS-VEP-021,combined,,Yearly,2010-12-31
Stocks,road,,Stocks,09_ROK,TAS-VEP-021,combined,,Yearly,2011-12-31
Stocks,road,,Stocks,09_ROK,TAS-VEP-021,combined,,Yearly,2012-12-31
Stocks,road,,Stocks,09_ROK,TAS-VEP-021,combined,,Yearly,2013-12-31
Stocks,road,,Stocks,09_ROK,TAS-VEP-021,combined,,Yearly,2014-12-31
Stocks,road,22375532.0,Stocks,09_ROK,TAS-VEP-021,combined,,Yearly,2015-12-31
Stocks,road,23237679.0,Stocks,09_ROK,TAS-VEP-021,combined,,Yearly,2016-12-31
Stocks,road,24004582.0,Stocks,09_ROK,TAS-VEP-021,combined,,Yearly,2017-12-31
Stocks,road,24714081.0,Stocks,09_ROK,TAS-VEP-021,combined,,Yearly,2018-12-31
Stocks,road,25250767.0,Stocks,09_ROK,TAS-VEP-021,combined,,Yearly,2019-12-31
Stocks,road,26019150.0,Stocks,09_ROK,TAS-VEP-021,combined,,Yearly,2020-12-31
Stocks,road,,Stocks,09_ROK,TAS-VEP-021,combined,,Yearly,2021-12-31
Energy,all,608514000.0,PJ,09_ROK,CLC-VRE-001,combined,,Yearly,1990-12-31
Energy,all,1005265000.0,PJ,09_ROK,CLC-VRE-001,combined,,Yearly,1995-12-31
Energy,all,1094254000.0,PJ,09_ROK,CLC-VRE-001,combined,,Yearly,2000-12-31
Energy,all,1217349000.0,PJ,09_ROK,CLC-VRE-001,combined,,Yearly,2005-12-31
Energy,all,1262839000.0,PJ,09_ROK,CLC-VRE-001,combined,,Yearly,2010-12-31
Energy,all,1435023000.0,PJ,09_ROK,CLC-VRE-001,combined,,Yearly,2015-12-31
Energy,all,1561634000.0,PJ,09_ROK,CLC-VRE-001,combined,,Yearly,2019-12-31
Energy,road,446369000.0,PJ,09_ROK,CLC-VRE-001,combined,,Yearly,1990-12-31
Energy,road,841098000.0,PJ,09_ROK,CLC-VRE-001,combined,,Yearly,1995-12-31
Energy,road,932391000.0,PJ,09_ROK,CLC-VRE-001,combined,,Yearly,2000-12-31
Energy,road,1109671000.0,PJ,09_ROK,CLC-VRE-001,combined,,Yearly,2005-12-31
Energy,road,1205687000.0,PJ,09_ROK,CLC-VRE-001,combined,,Yearly,2010-12-31
Energy,road,1362170000.0,PJ,09_ROK,CLC-VRE-001,combined,,Yearly,2015-12-31
Energy,road,1485729000.0,PJ,09_ROK,CLC-VRE-001,combined,,Yearly,2019-12-31
Energy,rail,15670000.0,PJ,09_ROK,CLC-VRE-001,combined,,Yearly,1990-12-31
Energy,rail,18470000.0,PJ,09_ROK,CLC-VRE-001,combined,,Yearly,1995-12-31
Energy,rail,20621000.0,PJ,09_ROK,CLC-VRE-001,combined,,Yearly,2000-12-31
Energy,rail,20372000.0,PJ,09_ROK,CLC-VRE-001,combined,,Yearly,2005-12-31
Energy,rail,15671000.0,PJ,09_ROK,CLC-VRE-001,combined,,Yearly,2010-12-31
Energy,rail,12754000.0,PJ,09_ROK,CLC-VRE-001,combined,,Yearly,2015-12-31
Energy,rail,14137000.0,PJ,09_ROK,CLC-VRE-001,combined,,Yearly,2019-12-31
Energy,ship,66494000.0,PJ,09_ROK,CLC-VRE-001,combined,,Yearly,1990-12-31
Energy,ship,57566000.0,PJ,09_ROK,CLC-VRE-001,combined,,Yearly,1995-12-31
Energy,ship,54410000.0,PJ,09_ROK,CLC-VRE-001,combined,,Yearly,2000-12-31
Energy,ship,35666000.0,PJ,09_ROK,CLC-VRE-001,combined,,Yearly,2005-12-31
Energy,ship,27369000.0,PJ,09_ROK,CLC-VRE-001,combined,,Yearly,2010-12-31
Energy,ship,9126000.0,PJ,09_ROK,CLC-VRE-001,combined,,Yearly,2015-12-31
