Measure,Medium,Value,Unit,Economy,Transport Type,Vehicle Type,Fuel_Type,Source,Comments,Scope,Drive,Frequency,Date,Dataset
freight_tonne_km,ship,96613200000.00002,freight_tonne_km,01_AUS,freight,all,all,Country Official Statistics,,National,ship,Yearly,2021-12-31,ATO
freight_tonne_km,ship,95489433549.92291,freight_tonne_km,01_AUS,freight,all,all,Country Official Statistics,,National,ship,Yearly,2022-12-31,ATO
freight_tonne_km,ship,91282857222.70764,freight_tonne_km,01_AUS,freight,all,all,Country Official Statistics,,National,ship,Yearly,2023-12-31,ATO
freight_tonne_km,ship,54747.15443,freight_tonne_km,01_AUS,freight,all,all,"UN Statistics Division, ITF",,"National, International",ship,Yearly,2018-12-31,ATO
freight_tonne_km,air,1222300048.8281,freight_tonne_km,01_AUS,freight,all,all,World Bank (WB),,National,air,Yearly,1990-12-31,ATO
freight_tonne_km,air,1222599975.5859,freight_tonne_km,01_AUS,freight,all,all,World Bank (WB),,National,air,Yearly,1991-12-31,ATO
freight_tonne_km,air,1361500000.0,freight_tonne_km,01_AUS,freight,all,all,World Bank (WB),,National,air,Yearly,1992-12-31,ATO
freight_tonne_km,air,1525800048.8281,freight_tonne_km,01_AUS,freight,all,all,World Bank (WB),,National,air,Yearly,1993-12-31,ATO
freight_tonne_km,air,1645500000.0,freight_tonne_km,01_AUS,freight,all,all,World Bank (WB),,National,air,Yearly,1994-12-31,ATO
freight_tonne_km,air,1737500000.0,freight_tonne_km,01_AUS,freight,all,all,World Bank (WB),,National,air,Yearly,1995-12-31,ATO
freight_tonne_km,air,1833699951.1719,freight_tonne_km,01_AUS,freight,all,all,World Bank (WB),,National,air,Yearly,1996-12-31,ATO
freight_tonne_km,air,1953800048.8281,freight_tonne_km,01_AUS,freight,all,all,World Bank (WB),,National,air,Yearly,1997-12-31,ATO
freight_tonne_km,air,1904400024.4141,freight_tonne_km,01_AUS,freight,all,all,World Bank (WB),,National,air,Yearly,1998-12-31,ATO
freight_tonne_km,air,1693000000.0,freight_tonne_km,01_AUS,freight,all,all,World Bank (WB),,National,air,Yearly,1999-12-31,ATO
freight_tonne_km,air,1730735000.0,freight_tonne_km,01_AUS,freight,all,all,World Bank (WB),,National,air,Yearly,2000-12-31,ATO
freight_tonne_km,air,1678089000.0,freight_tonne_km,01_AUS,freight,all,all,World Bank (WB),,National,air,Yearly,2001-12-31,ATO
freight_tonne_km,air,1544717000.0,freight_tonne_km,01_AUS,freight,all,all,World Bank (WB),,National,air,Yearly,2002-12-31,ATO
freight_tonne_km,air,1355351000.0,freight_tonne_km,01_AUS,freight,all,all,World Bank (WB),,National,air,Yearly,2003-12-31,ATO
freight_tonne_km,air,1898071000.0,freight_tonne_km,01_AUS,freight,all,all,World Bank (WB),,National,air,Yearly,2004-12-31,ATO
freight_tonne_km,air,2444586000.0,freight_tonne_km,01_AUS,freight,all,all,World Bank (WB),,National,air,Yearly,2005-12-31,ATO
freight_tonne_km,air,2569506000.0,freight_tonne_km,01_AUS,freight,all,all,World Bank (WB),,National,air,Yearly,2006-12-31,ATO
freight_tonne_km,air,2348084000.0,freight_tonne_km,01_AUS,freight,all,all,World Bank (WB),,National,air,Yearly,2007-12-31,ATO
freight_tonne_km,air,2212439000.0,freight_tonne_km,01_AUS,freight,all,all,World Bank (WB),,National,air,Yearly,2008-12-31,ATO
freight_tonne_km,air,2769286000.0,freight_tonne_km,01_AUS,freight,all,all,World Bank (WB),,National,air,Yearly,2009-12-31,ATO
freight_tonne_km,air,2938314378.037,freight_tonne_km,01_AUS,freight,all,all,World Bank (WB),,National,air,Yearly,2010-12-31,ATO
freight_tonne_km,air,2846598797.56427,freight_tonne_km,01_AUS,freight,all,all,World Bank (WB),,National,air,Yearly,2011-12-31,ATO
freight_tonne_km,air,2731697980.0,freight_tonne_km,01_AUS,freight,all,all,World Bank (WB),,National,air,Yearly,2012-12-31,ATO
freight_tonne_km,air,1984693734.0,freight_tonne_km,01_AUS,freight,all,all,World Bank (WB),,National,air,Yearly,2013-12-31,ATO
freight_tonne_km,air,1925772008.62967,freight_tonne_km,01_AUS,freight,all,all,World Bank (WB),,National,air,Yearly,2014-12-31,ATO
freight_tonne_km,air,1907051909.44687,freight_tonne_km,01_AUS,freight,all,all,World Bank (WB),,National,air,Yearly,2015-12-31,ATO
freight_tonne_km,air,1868732627.6599998,freight_tonne_km,01_AUS,freight,all,all,World Bank (WB),,National,air,Yearly,2016-12-31,ATO
freight_tonne_km,air,1982586170.8170002,freight_tonne_km,01_AUS,freight,all,all,World Bank (WB),,National,air,Yearly,2017-12-31,ATO
freight_tonne_km,air,2027637109.8960302,freight_tonne_km,01_AUS,freight,all,all,World Bank (WB),,National,air,Yearly,2018-12-31,ATO
freight_tonne_km,air,1931155530.5,freight_tonne_km,01_AUS,freight,all,all,World Bank (WB),,National,air,Yearly,2019-12-31,ATO
freight_tonne_km,air,1316509420.0,freight_tonne_km,01_AUS,freight,all,all,World Bank (WB),,National,air,Yearly,2020-12-31,ATO
freight_tonne_km,air,1244764700.0,freight_tonne_km,01_AUS,freight,all,all,World Bank (WB),,National,air,Yearly,2021-12-31,ATO
freight_tonne_km,air,130048574.28575511,freight_tonne_km,01_AUS,freight,all,all,Country Official Statistics,,National,air,Yearly,1990-12-31,ATO
freight_tonne_km,air,197595532.3230421,freight_tonne_km,01_AUS,freight,all,all,Country Official Statistics,,National,air,Yearly,1991-12-31,ATO
freight_tonne_km,air,220156224.7495038,freight_tonne_km,01_AUS,freight,all,all,Country Official Statistics,,National,air,Yearly,1992-12-31,ATO
freight_tonne_km,air,242396098.3627373,freight_tonne_km,01_AUS,freight,all,all,Country Official Statistics,,National,air,Yearly,1993-12-31,ATO
freight_tonne_km,air,266192940.5328621,freight_tonne_km,01_AUS,freight,all,all,Country Official Statistics,,National,air,Yearly,1994-12-31,ATO
freight_tonne_km,air,294654100.2762884,freight_tonne_km,01_AUS,freight,all,all,Country Official Statistics,,National,air,Yearly,1995-12-31,ATO
freight_tonne_km,air,296236409.8029449,freight_tonne_km,01_AUS,freight,all,all,Country Official Statistics,,National,air,Yearly,1996-12-31,ATO
freight_tonne_km,air,310005750.8441371,freight_tonne_km,01_AUS,freight,all,all,Country Official Statistics,,National,air,Yearly,1997-12-31,ATO
freight_tonne_km,air,348291743.6772555,freight_tonne_km,01_AUS,freight,all,all,Country Official Statistics,,National,air,Yearly,1998-12-31,ATO
freight_tonne_km,air,353602241.11149263,freight_tonne_km,01_AUS,freight,all,all,Country Official Statistics,,National,air,Yearly,1999-12-31,ATO
freight_tonne_km,air,359707848.6629206,freight_tonne_km,01_AUS,freight,all,all,Country Official Statistics,,National,air,Yearly,2000-12-31,ATO
freight_tonne_km,air,366088638.7065309,freight_tonne_km,01_AUS,freight,all,all,Country Official Statistics,,National,air,Yearly,2001-12-31,ATO
freight_tonne_km,air,333823485.9676388,freight_tonne_km,01_AUS,freight,all,all,Country Official Statistics,,National,air,Yearly,2002-12-31,ATO
freight_tonne_km,air,299979526.44374996,freight_tonne_km,01_AUS,freight,all,all,Country Official Statistics,,National,air,Yearly,2003-12-31,ATO
freight_tonne_km,air,287430881.4,freight_tonne_km,01_AUS,freight,all,all,Country Official Statistics,,National,air,Yearly,2004-12-31,ATO
freight_tonne_km,air,418862570.69285727,freight_tonne_km,01_AUS,freight,all,all,Country Official Statistics,,National,air,Yearly,2005-12-31,ATO
freight_tonne_km,air,380204253.9189174,freight_tonne_km,01_AUS,freight,all,all,Country Official Statistics,,National,air,Yearly,2006-12-31,ATO
freight_tonne_km,air,371038843.4437428,freight_tonne_km,01_AUS,freight,all,all,Country Official Statistics,,National,air,Yearly,2007-12-31,ATO
freight_tonne_km,air,400521580.8063221,freight_tonne_km,01_AUS,freight,all,all,Country Official Statistics,,National,air,Yearly,2008-12-31,ATO
freight_tonne_km,air,329372954.0640847,freight_tonne_km,01_AUS,freight,all,all,Country Official Statistics,,National,air,Yearly,2009-12-31,ATO
freight_tonne_km,air,321489900.0,freight_tonne_km,01_AUS,freight,all,all,Country Official Statistics,,National,air,Yearly,2010-12-31,ATO
freight_tonne_km,air,333739954.444,freight_tonne_km,01_AUS,freight,all,all,Country Official Statistics,,National,air,Yearly,2011-12-31,ATO
freight_tonne_km,air,322483861.244,freight_tonne_km,01_AUS,freight,all,all,Country Official Statistics,,National,air,Yearly,2012-12-31,ATO
freight_tonne_km,air,290642420.778,freight_tonne_km,01_AUS,freight,all,all,Country Official Statistics,,National,air,Yearly,2013-12-31,ATO
freight_tonne_km,air,267614226.93200013,freight_tonne_km,01_AUS,freight,all,all,Country Official Statistics,,National,air,Yearly,2014-12-31,ATO
freight_tonne_km,air,273115299.933,freight_tonne_km,01_AUS,freight,all,all,Country Official Statistics,,National,air,Yearly,2015-12-31,ATO
freight_tonne_km,air,282532770.752,freight_tonne_km,01_AUS,freight,all,all,Country Official Statistics,,National,air,Yearly,2016-12-31,ATO
freight_tonne_km,air,326176247.639,freight_tonne_km,01_AUS,freight,all,all,Country Official Statistics,,National,air,Yearly,2017-12-31,ATO
freight_tonne_km,air,336976942.3189999,freight_tonne_km,01_AUS,freight,all,all,Country Official Statistics,,National,air,Yearly,2018-12-31,ATO
freight_tonne_km,air,330148516.49799997,freight_tonne_km,01_AUS,freight,all,all,Country Official Statistics,,National,air,Yearly,2019-12-31,ATO
freight_tonne_km,air,293132368.647,freight_tonne_km,01_AUS,freight,all,all,Country Official Statistics,,National,air,Yearly,2020-12-31,ATO
freight_tonne_km,air,266521492.75699997,freight_tonne_km,01_AUS,freight,all,all,Country Official Statistics,,National,air,Yearly,2021-12-31,ATO
freight_tonne_km,air,273231201.467,freight_tonne_km,01_AUS,freight,all,all,Country Official Statistics,,National,air,Yearly,2022-12-31,ATO
freight_tonne_km,air,227350028.488,freight_tonne_km,01_AUS,freight,all,all,Country Official Statistics,,National,air,Yearly,2023-12-31,ATO
freight_tonne_km,air,1982586171.0,freight_tonne_km,01_AUS,freight,all,all,"UN Statistics Division, ITF",,"National, International",air,Yearly,2017-12-31,ATO
freight_tonne_km,air,2027637110.0,freight_tonne_km,01_AUS,freight,all,all,"UN Statistics Division, ITF",,"National, International",air,Yearly,2018-12-31,ATO
freight_tonne_km,air,1931155531.0,freight_tonne_km,01_AUS,freight,all,all,"UN Statistics Division, ITF",,"National, International",air,Yearly,2019-12-31,ATO
freight_tonne_km,air,1200644145.0,freight_tonne_km,01_AUS,freight,all,all,"UN Statistics Division, ITF",,"National, International",air,Yearly,2020-12-31,ATO
freight_tonne_km,air,1244764700.0,freight_tonne_km,01_AUS,freight,all,all,"UN Statistics Division, ITF",,"National, International",air,Yearly,2021-12-31,ATO
freight_tonne_km,rail_road,180265605702.1262,freight_tonne_km,01_AUS,freight,all,all,Country Official Statistics,,National,rail_road,Yearly,1990-12-31,ATO
freight_tonne_km,rail_road,177754674860.1604,freight_tonne_km,01_AUS,freight,all,all,Country Official Statistics,,National,rail_road,Yearly,1991-12-31,ATO
freight_tonne_km,rail_road,189076746710.1466,freight_tonne_km,01_AUS,freight,all,all,Country Official Statistics,,National,rail_road,Yearly,1992-12-31,ATO
freight_tonne_km,rail_road,194931496454.10022,freight_tonne_km,01_AUS,freight,all,all,Country Official Statistics,,National,rail_road,Yearly,1993-12-31,ATO
freight_tonne_km,rail_road,202411015920.4901,freight_tonne_km,01_AUS,freight,all,all,Country Official Statistics,,National,rail_road,Yearly,1994-12-31,ATO
freight_tonne_km,rail_road,209865791299.2792,freight_tonne_km,01_AUS,freight,all,all,Country Official Statistics,,National,rail_road,Yearly,1995-12-31,ATO
freight_tonne_km,rail_road,220773563990.64603,freight_tonne_km,01_AUS,freight,all,all,Country Official Statistics,,National,rail_road,Yearly,1996-12-31,ATO
freight_tonne_km,rail_road,236406154653.3641,freight_tonne_km,01_AUS,freight,all,all,Country Official Statistics,,National,rail_road,Yearly,1997-12-31,ATO
freight_tonne_km,rail_road,248134246568.3198,freight_tonne_km,01_AUS,freight,all,all,Country Official Statistics,,National,rail_road,Yearly,1998-12-31,ATO
freight_tonne_km,rail_road,256204733703.5581,freight_tonne_km,01_AUS,freight,all,all,Country Official Statistics,,National,rail_road,Yearly,1999-12-31,ATO
freight_tonne_km,rail_road,268496713048.476,freight_tonne_km,01_AUS,freight,all,all,Country Official Statistics,,National,rail_road,Yearly,2000-12-31,ATO
freight_tonne_km,rail_road,276706718306.2179,freight_tonne_km,01_AUS,freight,all,all,Country Official Statistics,,National,rail_road,Yearly,2001-12-31,ATO
freight_tonne_km,rail_road,296709568543.9225,freight_tonne_km,01_AUS,freight,all,all,Country Official Statistics,,National,rail_road,Yearly,2002-12-31,ATO
freight_tonne_km,rail_road,311164002035.7078,freight_tonne_km,01_AUS,freight,all,all,Country Official Statistics,,National,rail_road,Yearly,2003-12-31,ATO
freight_tonne_km,rail_road,327521304543.8619,freight_tonne_km,01_AUS,freight,all,all,Country Official Statistics,,National,rail_road,Yearly,2004-12-31,ATO
freight_tonne_km,rail_road,346247470812.9418,freight_tonne_km,01_AUS,freight,all,all,Country Official Statistics,,National,rail_road,Yearly,2005-12-31,ATO
freight_tonne_km,rail_road,357528144756.90216,freight_tonne_km,01_AUS,freight,all,all,Country Official Statistics,,National,rail_road,Yearly,2006-12-31,ATO
freight_tonne_km,rail_road,374963278236.1005,freight_tonne_km,01_AUS,freight,all,all,Country Official Statistics,,National,rail_road,Yearly,2007-12-31,ATO
freight_tonne_km,rail_road,402220528269.6792,freight_tonne_km,01_AUS,freight,all,all,Country Official Statistics,,National,rail_road,Yearly,2008-12-31,ATO
freight_tonne_km,rail_road,420529472816.54663,freight_tonne_km,01_AUS,freight,all,all,Country Official Statistics,,National,rail_road,Yearly,2009-12-31,ATO
freight_tonne_km,rail_road,440104736213.4268,freight_tonne_km,01_AUS,freight,all,all,Country Official Statistics,,National,rail_road,Yearly,2010-12-31,ATO
freight_tonne_km,rail_road,453420700128.1293,freight_tonne_km,01_AUS,freight,all,all,Country Official Statistics,,National,rail_road,Yearly,2011-12-31,ATO
freight_tonne_km,rail_road,490227215991.8649,freight_tonne_km,01_AUS,freight,all,all,Country Official Statistics,,National,rail_road,Yearly,2012-12-31,ATO
freight_tonne_km,rail_road,518170097673.66425,freight_tonne_km,01_AUS,freight,all,all,Country Official Statistics,,National,rail_road,Yearly,2013-12-31,ATO
freight_tonne_km,rail_road,568554327175.4547,freight_tonne_km,01_AUS,freight,all,all,Country Official Statistics,,National,rail_road,Yearly,2014-12-31,ATO
freight_tonne_km,rail_road,604051335362.0933,freight_tonne_km,01_AUS,freight,all,all,Country Official Statistics,,National,rail_road,Yearly,2015-12-31,ATO
freight_tonne_km,rail_road,618706305253.8336,freight_tonne_km,01_AUS,freight,all,all,Country Official Statistics,,National,rail_road,Yearly,2016-12-31,ATO
freight_tonne_km,rail_road,639811479206.1774,freight_tonne_km,01_AUS,freight,all,all,Country Official Statistics,,National,rail_road,Yearly,2017-12-31,ATO
freight_tonne_km,rail_road,655484533582.9119,freight_tonne_km,01_AUS,freight,all,all,Country Official Statistics,,National,rail_road,Yearly,2018-12-31,ATO
freight_tonne_km,rail_road,663467518602.7223,freight_tonne_km,01_AUS,freight,all,all,Country Official Statistics,,National,rail_road,Yearly,2019-12-31,ATO
freight_tonne_km,rail_road,670372303098.2634,freight_tonne_km,01_AUS,freight,all,all,Country Official Statistics,,National,rail_road,Yearly,2020-12-31,ATO
freight_tonne_km,rail_road,683205852031.4049,freight_tonne_km,01_AUS,freight,all,all,Country Official Statistics,,National,rail_road,Yearly,2021-12-31,ATO
Sales,road,789096.0,Stocks,01_AUS,passenger,lpv,all,OICA,,National,all,Yearly,2005-12-31,ATO
Sales,road,769241.0,Stocks,01_AUS,passenger,lpv,all,OICA,,National,all,Yearly,2006-12-31,ATO
Sales,road,835195.0,Stocks,01_AUS,passenger,lpv,all,OICA,,National,all,Yearly,2007-12-31,ATO
Sales,road,791225.0,Stocks,01_AUS,passenger,lpv,all,OICA,,National,all,Yearly,2008-12-31,ATO
Sales,road,728715.0,Stocks,01_AUS,passenger,lpv,all,OICA,,National,all,Yearly,2009-12-31,ATO
Sales,road,827407.0,Stocks,01_AUS,passenger,lpv,all,OICA,,National,all,Yearly,2010-12-31,ATO
Sales,road,803450.0,Stocks,01_AUS,passenger,lpv,all,OICA,,National,all,Yearly,2011-12-31,ATO
Sales,road,882680.0,Stocks,01_AUS,passenger,lpv,all,OICA,,National,all,Yearly,2012-12-31,ATO
Sales,road,899965.0,Stocks,01_AUS,passenger,lpv,all,OICA,,National,all,Yearly,2013-12-31,ATO
Sales,road,883949.0,Stocks,01_AUS,passenger,lpv,all,OICA,,National,all,Yearly,2014-12-31,ATO
Sales,road,924154.0,Stocks,01_AUS,passenger,lpv,all,OICA,,National,all,Yearly,2015-12-31,ATO
Sales,road,927274.0,Stocks,01_AUS,passenger,lpv,all,OICA,,National,all,Yearly,2016-12-31,ATO
Sales,road,915658.0,Stocks,01_AUS,passenger,lpv,all,OICA,,National,all,Yearly,2017-12-31,ATO
Sales,road,873713.0,Stocks,01_AUS,passenger,lpv,all,OICA,,National,all,Yearly,2018-12-31,ATO
Sales,road,799263.0,Stocks,01_AUS,passenger,lpv,all,OICA,,National,all,Yearly,2019-12-31,ATO
Sales,road,676804.0,Stocks,01_AUS,passenger,lpv,all,OICA,,National,all,Yearly,2020-12-31,ATO
Sales,road,753256.0,Stocks,01_AUS,passenger,lpv,all,OICA,,National,all,Yearly,2021-12-31,ATO
Sales,road,777688.0,Stocks,01_AUS,passenger,lpv,all,OICA,,National,all,Yearly,2022-12-31,ATO
