Measure,Medium,Value,Unit,Economy,Sheet,Transport Type,Vehicle Type,Fuel_Type,Source,Comments,Scope,Drive,Frequency,Date,Dataset
Stocks,road,21773159.0,Stocks,10_MAS,TAS-VEP-021,combined,all,all,Country Official Statistics,,National,all,Yearly,2012-12-31,ATO
Stocks,road,22956279.0,Stocks,10_MAS,TAS-VEP-021,combined,all,all,Country Official Statistics,,National,all,Yearly,2013-12-31,ATO
Stocks,road,23989047.0,Stocks,10_MAS,TAS-VEP-021,combined,all,all,Country Official Statistics,,National,all,Yearly,2014-12-31,ATO
Stocks,road,25164473.0,Stocks,10_MAS,TAS-VEP-021,combined,all,all,Country Official Statistics,,National,all,Yearly,2015-12-31,ATO
Stocks,road,27052231.0,Stocks,10_MAS,TAS-VEP-021,combined,all,all,Country Official Statistics,,National,all,Yearly,2016-12-31,ATO
Stocks,road,26350246.0,Stocks,10_MAS,TAS-VEP-021,combined,all,all,Country Official Statistics,,National,all,Yearly,2017-12-31,ATO
Stocks,road,29277453.0,Stocks,10_MAS,TAS-VEP-021,combined,all,all,Country Official Statistics,,National,all,Yearly,2018-12-31,ATO
Stocks,road,30497054.0,Stocks,10_MAS,TAS-VEP-021,combined,all,all,Country Official Statistics,,National,all,Yearly,2019-12-31,ATO
Stocks,road,31642275.0,Stocks,10_MAS,TAS-VEP-021,combined,all,all,Country Official Statistics,,National,all,Yearly,2020-12-31,ATO
Energy,all,225.873,PJ,10_MAS,CLC-VRE-001,combined,all,all,UN Energy Statistics Database,,National,all,Yearly,1990-12-31,ATO
Energy,all,322.831,PJ,10_MAS,CLC-VRE-001,combined,all,all,UN Energy Statistics Database,,National,all,Yearly,1995-12-31,ATO
Energy,all,442.783,PJ,10_MAS,CLC-VRE-001,combined,all,all,UN Energy Statistics Database,,National,all,Yearly,2000-12-31,ATO
Energy,all,558.653,PJ,10_MAS,CLC-VRE-001,combined,all,all,UN Energy Statistics Database,,National,all,Yearly,2005-12-31,ATO
Energy,all,639.743,PJ,10_MAS,CLC-VRE-001,combined,all,all,UN Energy Statistics Database,,National,all,Yearly,2010-12-31,ATO
Energy,all,880.448,PJ,10_MAS,CLC-VRE-001,combined,all,all,UN Energy Statistics Database,,National,all,Yearly,2015-12-31,ATO
Energy,all,919.109,PJ,10_MAS,CLC-VRE-001,combined,all,all,UN Energy Statistics Database,,National,all,Yearly,2019-12-31,ATO
Energy,all,861.392,PJ,10_MAS,CLC-VRE-001,combined,all,all,UN Energy Statistics Database,,National,all,Yearly,2020-12-31,ATO
Energy,road,198.839,PJ,10_MAS,CLC-VRE-001,combined,all,all,UN Energy Statistics Database,,National,all,Yearly,1990-12-31,ATO
Energy,road,272.321,PJ,10_MAS,CLC-VRE-001,combined,all,all,UN Energy Statistics Database,,National,all,Yearly,1995-12-31,ATO
Energy,road,442.783,PJ,10_MAS,CLC-VRE-001,combined,all,all,UN Energy Statistics Database,,National,all,Yearly,2000-12-31,ATO
Energy,road,558.653,PJ,10_MAS,CLC-VRE-001,combined,all,all,UN Energy Statistics Database,,National,all,Yearly,2005-12-31,ATO
Energy,road,608.474,PJ,10_MAS,CLC-VRE-001,combined,all,all,UN Energy Statistics Database,,National,all,Yearly,2010-12-31,ATO
Energy,road,851.674,PJ,10_MAS,CLC-VRE-001,combined,all,all,UN Energy Statistics Database,,National,all,Yearly,2020-12-31,ATO
Energy,rail,0.752,PJ,10_MAS,CLC-VRE-001,combined,all,all,UN Energy Statistics Database,,National,rail,Yearly,2010-12-31,ATO
Energy,rail,1.12,PJ,10_MAS,CLC-VRE-001,combined,all,all,UN Energy Statistics Database,,National,rail,Yearly,2015-12-31,ATO
Energy,rail,1.811,PJ,10_MAS,CLC-VRE-001,combined,all,all,UN Energy Statistics Database,,National,rail,Yearly,2019-12-31,ATO
Energy,rail,1.623,PJ,10_MAS,CLC-VRE-001,combined,all,all,UN Energy Statistics Database,,National,rail,Yearly,2020-12-31,ATO
Energy,ship,0.808,PJ,10_MAS,CLC-VRE-001,combined,all,all,UN Energy Statistics Database,,National,ship,Yearly,1995-12-31,ATO
Energy,air,27.034,PJ,10_MAS,CLC-VRE-001,combined,all,all,UN Energy Statistics Database,,National,air,Yearly,1990-12-31,ATO
Energy,air,49.702,PJ,10_MAS,CLC-VRE-001,combined,all,all,UN Energy Statistics Database,,National,air,Yearly,1995-12-31,ATO
Energy,air,30.517,PJ,10_MAS,CLC-VRE-001,combined,all,all,UN Energy Statistics Database,,National,air,Yearly,2010-12-31,ATO
Energy,air,26.769,PJ,10_MAS,CLC-VRE-001,combined,all,all,UN Energy Statistics Database,,National,air,Yearly,2015-12-31,ATO
Energy,air,23.648,PJ,10_MAS,CLC-VRE-001,combined,all,all,UN Energy Statistics Database,,National,air,Yearly,2019-12-31,ATO
Energy,air,8.095,PJ,10_MAS,CLC-VRE-001,combined,all,all,UN Energy Statistics Database,,National,air,Yearly,2020-12-31,ATO
Energy,all,0.0432,PJ,10_MAS,CLC-VRE-002,combined,all,electricity,UN Energy Statistics Database,,National,all,Yearly,1997-12-31,ATO
Energy,all,0.0432,PJ,10_MAS,CLC-VRE-002,combined,all,electricity,UN Energy Statistics Database,,National,all,Yearly,1998-12-31,ATO
Energy,all,0.1656,PJ,10_MAS,CLC-VRE-002,combined,all,electricity,UN Energy Statistics Database,,National,all,Yearly,1999-12-31,ATO
Energy,all,0.1656,PJ,10_MAS,CLC-VRE-002,combined,all,electricity,UN Energy Statistics Database,,National,all,Yearly,2000-12-31,ATO
Energy,all,0.126,PJ,10_MAS,CLC-VRE-002,combined,all,electricity,UN Energy Statistics Database,,National,all,Yearly,2001-12-31,ATO
Energy,all,0.1656,PJ,10_MAS,CLC-VRE-002,combined,all,electricity,UN Energy Statistics Database,,National,all,Yearly,2002-12-31,ATO
Energy,all,0.20879999999999999,PJ,10_MAS,CLC-VRE-002,combined,all,electricity,UN Energy Statistics Database,,National,all,Yearly,2003-12-31,ATO
Energy,all,0.20934,PJ,10_MAS,CLC-VRE-002,combined,all,electricity,UN Energy Statistics Database,,National,all,Yearly,2004-12-31,ATO
Energy,all,0.209196,PJ,10_MAS,CLC-VRE-002,combined,all,electricity,UN Energy Statistics Database,,National,all,Yearly,2005-12-31,ATO
Energy,all,0.29159999999999997,PJ,10_MAS,CLC-VRE-002,combined,all,electricity,UN Energy Statistics Database,,National,all,Yearly,2006-12-31,ATO
Energy,all,0.1476,PJ,10_MAS,CLC-VRE-002,combined,all,electricity,UN Energy Statistics Database,,National,all,Yearly,2007-12-31,ATO
Energy,all,0.6264,PJ,10_MAS,CLC-VRE-002,combined,all,electricity,UN Energy Statistics Database,,National,all,Yearly,2008-12-31,ATO
Energy,all,0.504,PJ,10_MAS,CLC-VRE-002,combined,all,electricity,UN Energy Statistics Database,,National,all,Yearly,2009-12-31,ATO
Energy,all,0.7524,PJ,10_MAS,CLC-VRE-002,combined,all,electricity,UN Energy Statistics Database,,National,all,Yearly,2010-12-31,ATO
Energy,all,0.7704,PJ,10_MAS,CLC-VRE-002,combined,all,electricity,UN Energy Statistics Database,,National,all,Yearly,2011-12-31,ATO
Energy,all,0.8676,PJ,10_MAS,CLC-VRE-002,combined,all,electricity,UN Energy Statistics Database,,National,all,Yearly,2012-12-31,ATO
Energy,all,0.8676,PJ,10_MAS,CLC-VRE-002,combined,all,electricity,UN Energy Statistics Database,,National,all,Yearly,2013-12-31,ATO
Energy,all,0.9216,PJ,10_MAS,CLC-VRE-002,combined,all,electricity,UN Energy Statistics Database,,National,all,Yearly,2014-12-31,ATO
Energy,all,0.9576,PJ,10_MAS,CLC-VRE-002,combined,all,electricity,UN Energy Statistics Database,,National,all,Yearly,2015-12-31,ATO
Energy,all,1.224,PJ,10_MAS,CLC-VRE-002,combined,all,electricity,UN Energy Statistics Database,,National,all,Yearly,2016-12-31,ATO
Energy,all,1.6524,PJ,10_MAS,CLC-VRE-002,combined,all,electricity,UN Energy Statistics Database,,National,all,Yearly,2017-12-31,ATO
Energy,all,1.7352,PJ,10_MAS,CLC-VRE-002,combined,all,electricity,UN Energy Statistics Database,,National,all,Yearly,2018-12-31,ATO
Energy,all,1.7199252,PJ,10_MAS,CLC-VRE-002,combined,all,electricity,UN Energy Statistics Database,,National,all,Yearly,2019-12-31,ATO
Energy,all,1.4042664,PJ,10_MAS,CLC-VRE-002,combined,all,electricity,UN Energy Statistics Database,,National,all,Yearly,2020-12-31,ATO
Energy,all,1.25604,PJ,10_MAS,CLC-VRE-002,combined,all,electricity,UN Energy Statistics Database,,National,all,Yearly,2021-12-31,ATO
Energy,rail,0.0001692,PJ,10_MAS,CLC-VRE-004(2),combined,all,electricity,International Union of Railways (UIC),,National,rail,Yearly,2003-12-31,ATO
Energy,rail,0.0001692,PJ,10_MAS,CLC-VRE-004(2),combined,all,electricity,International Union of Railways (UIC),,National,rail,Yearly,2004-12-31,ATO
Energy,rail,0.0001692,PJ,10_MAS,CLC-VRE-004(2),combined,all,electricity,International Union of Railways (UIC),,National,rail,Yearly,2005-12-31,ATO
Energy,rail,0.0001692,PJ,10_MAS,CLC-VRE-004(2),combined,all,electricity,International Union of Railways (UIC),,National,rail,Yearly,2006-12-31,ATO
Energy,rail,0.0001692,PJ,10_MAS,CLC-VRE-004(2),combined,all,electricity,International Union of Railways (UIC),,National,rail,Yearly,2007-12-31,ATO
Energy,rail,0.000161964,PJ,10_MAS,CLC-VRE-004(2),combined,all,electricity,International Union of Railways (UIC),,National,rail,Yearly,2010-12-31,ATO
Energy,rail,0.00027917999999999997,PJ,10_MAS,CLC-VRE-004(2),combined,all,electricity,International Union of Railways (UIC),,National,rail,Yearly,2011-12-31,ATO
energy_use_tonnes,road,2.751,tonnes,10_MAS,CLC-VRE-005,combined,all,gasoline,UN Energy Statistics Database,,National,all,Yearly,1990-12-31,ATO
energy_use_tonnes,road,2.972,tonnes,10_MAS,CLC-VRE-005,combined,all,gasoline,UN Energy Statistics Database,,National,all,Yearly,1991-12-31,ATO
energy_use_tonnes,road,3.1559999999999997,tonnes,10_MAS,CLC-VRE-005,combined,all,gasoline,UN Energy Statistics Database,,National,all,Yearly,1992-12-31,ATO
energy_use_tonnes,road,3.48,tonnes,10_MAS,CLC-VRE-005,combined,all,gasoline,UN Energy Statistics Database,,National,all,Yearly,1993-12-31,ATO
energy_use_tonnes,road,3.9299999999999997,tonnes,10_MAS,CLC-VRE-005,combined,all,gasoline,UN Energy Statistics Database,,National,all,Yearly,1994-12-31,ATO
energy_use_tonnes,road,4.069999999999999,tonnes,10_MAS,CLC-VRE-005,combined,all,gasoline,UN Energy Statistics Database,,National,all,Yearly,1995-12-31,ATO
energy_use_tonnes,road,4.752,tonnes,10_MAS,CLC-VRE-005,combined,all,gasoline,UN Energy Statistics Database,,National,all,Yearly,1996-12-31,ATO
energy_use_tonnes,road,4.809,tonnes,10_MAS,CLC-VRE-005,combined,all,gasoline,UN Energy Statistics Database,,National,all,Yearly,1997-12-31,ATO
energy_use_tonnes,road,5.567,tonnes,10_MAS,CLC-VRE-005,combined,all,gasoline,UN Energy Statistics Database,,National,all,Yearly,1998-12-31,ATO
energy_use_tonnes,road,6.451,tonnes,10_MAS,CLC-VRE-005,combined,all,gasoline,UN Energy Statistics Database,,National,all,Yearly,1999-12-31,ATO
energy_use_tonnes,road,6.069999999999999,tonnes,10_MAS,CLC-VRE-005,combined,all,gasoline,UN Energy Statistics Database,,National,all,Yearly,2000-12-31,ATO
energy_use_tonnes,road,6.491,tonnes,10_MAS,CLC-VRE-005,combined,all,gasoline,UN Energy Statistics Database,,National,all,Yearly,2001-12-31,ATO
energy_use_tonnes,road,6.6049999999999995,tonnes,10_MAS,CLC-VRE-005,combined,all,gasoline,UN Energy Statistics Database,,National,all,Yearly,2002-12-31,ATO
energy_use_tonnes,road,6.997,tonnes,10_MAS,CLC-VRE-005,combined,all,gasoline,UN Energy Statistics Database,,National,all,Yearly,2003-12-31,ATO
energy_use_tonnes,road,7.45144,tonnes,10_MAS,CLC-VRE-005,combined,all,gasoline,UN Energy Statistics Database,,National,all,Yearly,2004-12-31,ATO
energy_use_tonnes,road,7.75601,tonnes,10_MAS,CLC-VRE-005,combined,all,gasoline,UN Energy Statistics Database,,National,all,Yearly,2005-12-31,ATO
energy_use_tonnes,road,7.888,tonnes,10_MAS,CLC-VRE-005,combined,all,gasoline,UN Energy Statistics Database,,National,all,Yearly,2006-12-31,ATO
energy_use_tonnes,road,8.134,tonnes,10_MAS,CLC-VRE-005,combined,all,gasoline,UN Energy Statistics Database,,National,all,Yearly,2007-12-31,ATO
energy_use_tonnes,road,8.363999999999999,tonnes,10_MAS,CLC-VRE-005,combined,all,gasoline,UN Energy Statistics Database,,National,all,Yearly,2008-12-31,ATO
energy_use_tonnes,road,8.248999999999999,tonnes,10_MAS,CLC-VRE-005,combined,all,gasoline,UN Energy Statistics Database,,National,all,Yearly,2009-12-31,ATO
energy_use_tonnes,road,9.025,tonnes,10_MAS,CLC-VRE-005,combined,all,gasoline,UN Energy Statistics Database,,National,all,Yearly,2010-12-31,ATO
energy_use_tonnes,road,7.609,tonnes,10_MAS,CLC-VRE-005,combined,all,gasoline,UN Energy Statistics Database,,National,all,Yearly,2011-12-31,ATO
energy_use_tonnes,road,8.201,tonnes,10_MAS,CLC-VRE-005,combined,all,gasoline,UN Energy Statistics Database,,National,all,Yearly,2012-12-31,ATO
energy_use_tonnes,road,11.695,tonnes,10_MAS,CLC-VRE-005,combined,all,gasoline,UN Energy Statistics Database,,National,all,Yearly,2013-12-31,ATO
energy_use_tonnes,road,11.738,tonnes,10_MAS,CLC-VRE-005,combined,all,gasoline,UN Energy Statistics Database,,National,all,Yearly,2014-12-31,ATO
energy_use_tonnes,road,11.947999999999999,tonnes,10_MAS,CLC-VRE-005,combined,all,gasoline,UN Energy Statistics Database,,National,all,Yearly,2015-12-31,ATO
energy_use_tonnes,road,12.66,tonnes,10_MAS,CLC-VRE-005,combined,all,gasoline,UN Energy Statistics Database,,National,all,Yearly,2016-12-31,ATO
energy_use_tonnes,road,12.552999999999999,tonnes,10_MAS,CLC-VRE-005,combined,all,gasoline,UN Energy Statistics Database,,National,all,Yearly,2017-12-31,ATO
energy_use_tonnes,road,12.224,tonnes,10_MAS,CLC-VRE-005,combined,all,gasoline,UN Energy Statistics Database,,National,all,Yearly,2018-12-31,ATO
energy_use_tonnes,road,12.761536999999999,tonnes,10_MAS,CLC-VRE-005,combined,all,gasoline,UN Energy Statistics Database,,National,all,Yearly,2019-12-31,ATO
energy_use_tonnes,road,12.278723999999999,tonnes,10_MAS,CLC-VRE-005,combined,all,gasoline,UN Energy Statistics Database,,National,all,Yearly,2020-12-31,ATO
energy_use_tonnes,road,1.7899999999999998,tonnes,10_MAS,CLC-VRE-006,combined,all,diesel,UN Energy Statistics Database,,National,all,Yearly,1990-12-31,ATO
energy_use_tonnes,road,1.903,tonnes,10_MAS,CLC-VRE-006,combined,all,diesel,UN Energy Statistics Database,,National,all,Yearly,1991-12-31,ATO
energy_use_tonnes,road,2.028,tonnes,10_MAS,CLC-VRE-006,combined,all,diesel,UN Energy Statistics Database,,National,all,Yearly,1992-12-31,ATO
energy_use_tonnes,road,1.9129999999999998,tonnes,10_MAS,CLC-VRE-006,combined,all,diesel,UN Energy Statistics Database,,National,all,Yearly,1993-12-31,ATO
energy_use_tonnes,road,2.0909999999999997,tonnes,10_MAS,CLC-VRE-006,combined,all,diesel,UN Energy Statistics Database,,National,all,Yearly,1994-12-31,ATO
energy_use_tonnes,road,2.14,tonnes,10_MAS,CLC-VRE-006,combined,all,diesel,UN Energy Statistics Database,,National,all,Yearly,1995-12-31,ATO
energy_use_tonnes,road,2.355,tonnes,10_MAS,CLC-VRE-006,combined,all,diesel,UN Energy Statistics Database,,National,all,Yearly,1996-12-31,ATO
energy_use_tonnes,road,2.557,tonnes,10_MAS,CLC-VRE-006,combined,all,diesel,UN Energy Statistics Database,,National,all,Yearly,1997-12-31,ATO
energy_use_tonnes,road,2.275,tonnes,10_MAS,CLC-VRE-006,combined,all,diesel,UN Energy Statistics Database,,National,all,Yearly,1998-12-31,ATO
energy_use_tonnes,road,3.125,tonnes,10_MAS,CLC-VRE-006,combined,all,diesel,UN Energy Statistics Database,,National,all,Yearly,1999-12-31,ATO
energy_use_tonnes,road,4.04,tonnes,10_MAS,CLC-VRE-006,combined,all,diesel,UN Energy Statistics Database,,National,all,Yearly,2000-12-31,ATO
energy_use_tonnes,road,4.4639999999999995,tonnes,10_MAS,CLC-VRE-006,combined,all,diesel,UN Energy Statistics Database,,National,all,Yearly,2001-12-31,ATO
energy_use_tonnes,road,4.608,tonnes,10_MAS,CLC-VRE-006,combined,all,diesel,UN Energy Statistics Database,,National,all,Yearly,2002-12-31,ATO
energy_use_tonnes,road,4.942,tonnes,10_MAS,CLC-VRE-006,combined,all,diesel,UN Energy Statistics Database,,National,all,Yearly,2003-12-31,ATO
energy_use_tonnes,road,5.35504,tonnes,10_MAS,CLC-VRE-006,combined,all,diesel,UN Energy Statistics Database,,National,all,Yearly,2004-12-31,ATO
energy_use_tonnes,road,4.99764,tonnes,10_MAS,CLC-VRE-006,combined,all,diesel,UN Energy Statistics Database,,National,all,Yearly,2005-12-31,ATO
energy_use_tonnes,road,4.693,tonnes,10_MAS,CLC-VRE-006,combined,all,diesel,UN Energy Statistics Database,,National,all,Yearly,2006-12-31,ATO
energy_use_tonnes,road,4.782,tonnes,10_MAS,CLC-VRE-006,combined,all,diesel,UN Energy Statistics Database,,National,all,Yearly,2007-12-31,ATO
energy_use_tonnes,road,5.201,tonnes,10_MAS,CLC-VRE-006,combined,all,diesel,UN Energy Statistics Database,,National,all,Yearly,2008-12-31,ATO
energy_use_tonnes,road,4.9879999999999995,tonnes,10_MAS,CLC-VRE-006,combined,all,diesel,UN Energy Statistics Database,,National,all,Yearly,2009-12-31,ATO
energy_use_tonnes,road,4.625,tonnes,10_MAS,CLC-VRE-006,combined,all,diesel,UN Energy Statistics Database,,National,all,Yearly,2010-12-31,ATO
energy_use_tonnes,road,6.074,tonnes,10_MAS,CLC-VRE-006,combined,all,diesel,UN Energy Statistics Database,,National,all,Yearly,2011-12-31,ATO
energy_use_tonnes,road,5.523,tonnes,10_MAS,CLC-VRE-006,combined,all,diesel,UN Energy Statistics Database,,National,all,Yearly,2012-12-31,ATO
energy_use_tonnes,road,6.412,tonnes,10_MAS,CLC-VRE-006,combined,all,diesel,UN Energy Statistics Database,,National,all,Yearly,2013-12-31,ATO
energy_use_tonnes,road,8.132,tonnes,10_MAS,CLC-VRE-006,combined,all,diesel,UN Energy Statistics Database,,National,all,Yearly,2014-12-31,ATO
energy_use_tonnes,road,6.959,tonnes,10_MAS,CLC-VRE-006,combined,all,diesel,UN Energy Statistics Database,,National,all,Yearly,2015-12-31,ATO
energy_use_tonnes,road,6.935,tonnes,10_MAS,CLC-VRE-006,combined,all,diesel,UN Energy Statistics Database,,National,all,Yearly,2016-12-31,ATO
energy_use_tonnes,road,6.444,tonnes,10_MAS,CLC-VRE-006,combined,all,diesel,UN Energy Statistics Database,,National,all,Yearly,2017-12-31,ATO
energy_use_tonnes,road,6.885,tonnes,10_MAS,CLC-VRE-006,combined,all,diesel,UN Energy Statistics Database,,National,all,Yearly,2018-12-31,ATO
energy_use_tonnes,road,7.187501999999999,tonnes,10_MAS,CLC-VRE-006,combined,all,diesel,UN Energy Statistics Database,,National,all,Yearly,2019-12-31,ATO
energy_use_tonnes,road,6.776801,tonnes,10_MAS,CLC-VRE-006,combined,all,diesel,UN Energy Statistics Database,,National,all,Yearly,2020-12-31,ATO
Energy,rail,1.1429964,PJ,10_MAS,CLC-VRE-007(2),combined,all,diesel,International Union of Railways (UIC),,National,rail,Yearly,2003-12-31,ATO
Energy,rail,1.144084968,PJ,10_MAS,CLC-VRE-007(2),combined,all,diesel,International Union of Railways (UIC),,National,rail,Yearly,2004-12-31,ATO
Energy,rail,1.27027512,PJ,10_MAS,CLC-VRE-007(2),combined,all,diesel,International Union of Railways (UIC),,National,rail,Yearly,2005-12-31,ATO
Energy,rail,1.27027512,PJ,10_MAS,CLC-VRE-007(2),combined,all,diesel,International Union of Railways (UIC),,National,rail,Yearly,2006-12-31,ATO
Energy,rail,1.27027512,PJ,10_MAS,CLC-VRE-007(2),combined,all,diesel,International Union of Railways (UIC),,National,rail,Yearly,2007-12-31,ATO
Energy,rail,1.2305005199999999,PJ,10_MAS,CLC-VRE-007(2),combined,all,diesel,International Union of Railways (UIC),,National,rail,Yearly,2010-12-31,ATO
Energy,rail,1415.305872,PJ,10_MAS,CLC-VRE-007(2),combined,all,diesel,International Union of Railways (UIC),,National,rail,Yearly,2011-12-31,ATO
energy_use_tonnes,road,0.023,tonnes,10_MAS,CLC-VRE-008,combined,all,bio_diesel,UN Energy Statistics Database,,National,all,Yearly,2011-12-31,ATO
energy_use_tonnes,road,0.11299999999999999,tonnes,10_MAS,CLC-VRE-008,combined,all,bio_diesel,UN Energy Statistics Database,,National,all,Yearly,2012-12-31,ATO
energy_use_tonnes,road,0.185,tonnes,10_MAS,CLC-VRE-008,combined,all,bio_diesel,UN Energy Statistics Database,,National,all,Yearly,2013-12-31,ATO
energy_use_tonnes,road,0.27499999999999997,tonnes,10_MAS,CLC-VRE-008,combined,all,bio_diesel,UN Energy Statistics Database,,National,all,Yearly,2014-12-31,ATO
energy_use_tonnes,road,0.383,tonnes,10_MAS,CLC-VRE-008,combined,all,bio_diesel,UN Energy Statistics Database,,National,all,Yearly,2015-12-31,ATO
energy_use_tonnes,road,0.383,tonnes,10_MAS,CLC-VRE-008,combined,all,bio_diesel,UN Energy Statistics Database,,National,all,Yearly,2016-12-31,ATO
energy_use_tonnes,road,0.374,tonnes,10_MAS,CLC-VRE-008,combined,all,bio_diesel,UN Energy Statistics Database,,National,all,Yearly,2017-12-31,ATO
energy_use_tonnes,road,0.429,tonnes,10_MAS,CLC-VRE-008,combined,all,bio_diesel,UN Energy Statistics Database,,National,all,Yearly,2018-12-31,ATO
energy_use_tonnes,road,0.41382599999999997,tonnes,10_MAS,CLC-VRE-008,combined,all,bio_diesel,UN Energy Statistics Database,,National,all,Yearly,2019-12-31,ATO
energy_use_tonnes,road,0.7618769999999999,tonnes,10_MAS,CLC-VRE-008,combined,all,bio_diesel,UN Energy Statistics Database,,National,all,Yearly,2020-12-31,ATO
Energy,road,6.15,PJ,10_MAS,CLC-VRE-010,combined,all,natural_gas,UN Energy Statistics Database,,National,all,Yearly,2007-12-31,ATO
Energy,road,8.123,PJ,10_MAS,CLC-VRE-010,combined,all,natural_gas,UN Energy Statistics Database,,National,all,Yearly,2008-12-31,ATO
Energy,road,9.865,PJ,10_MAS,CLC-VRE-010,combined,all,natural_gas,UN Energy Statistics Database,,National,all,Yearly,2009-12-31,ATO
Energy,road,11.388,PJ,10_MAS,CLC-VRE-010,combined,all,natural_gas,UN Energy Statistics Database,,National,all,Yearly,2011-12-31,ATO
Energy,road,12.225,PJ,10_MAS,CLC-VRE-010,combined,all,natural_gas,UN Energy Statistics Database,,National,all,Yearly,2012-12-31,ATO
Energy,road,12.111,PJ,10_MAS,CLC-VRE-010,combined,all,natural_gas,UN Energy Statistics Database,,National,all,Yearly,2013-12-31,ATO
Energy,road,11.561,PJ,10_MAS,CLC-VRE-010,combined,all,natural_gas,UN Energy Statistics Database,,National,all,Yearly,2014-12-31,ATO
Energy,road,8.705,PJ,10_MAS,CLC-VRE-010,combined,all,natural_gas,UN Energy Statistics Database,,National,all,Yearly,2016-12-31,ATO
Energy,road,6.174,PJ,10_MAS,CLC-VRE-010,combined,all,natural_gas,UN Energy Statistics Database,,National,all,Yearly,2017-12-31,ATO
Energy,road,5.058,PJ,10_MAS,CLC-VRE-010,combined,all,natural_gas,UN Energy Statistics Database,,National,all,Yearly,2018-12-31,ATO
Energy consumption (Total),,0.843558563957322,quadrillion btu,10_MAS,CLC-VRE-083,combined,,all,US Energy Information Administration (EIA),,National,,Yearly,1990-12-31,ATO
Energy consumption (Total),,0.927383254290601,quadrillion btu,10_MAS,CLC-VRE-083,combined,,all,US Energy Information Administration (EIA),,National,,Yearly,1991-12-31,ATO
Energy consumption (Total),,0.989852322805546,quadrillion btu,10_MAS,CLC-VRE-083,combined,,all,US Energy Information Administration (EIA),,National,,Yearly,1992-12-31,ATO
Energy consumption (Total),,1.13971261340161,quadrillion btu,10_MAS,CLC-VRE-083,combined,,all,US Energy Information Administration (EIA),,National,,Yearly,1993-12-31,ATO
Energy consumption (Total),,1.3399382813293,quadrillion btu,10_MAS,CLC-VRE-083,combined,,all,US Energy Information Administration (EIA),,National,,Yearly,1994-12-31,ATO
Energy consumption (Total),,1.45839442082423,quadrillion btu,10_MAS,CLC-VRE-083,combined,,all,US Energy Information Administration (EIA),,National,,Yearly,1995-12-31,ATO
Energy consumption (Total),,1.54344261443796,quadrillion btu,10_MAS,CLC-VRE-083,combined,,all,US Energy Information Administration (EIA),,National,,Yearly,1996-12-31,ATO
Energy consumption (Total),,1.62766673251667,quadrillion btu,10_MAS,CLC-VRE-083,combined,,all,US Energy Information Administration (EIA),,National,,Yearly,1997-12-31,ATO
Energy consumption (Total),,1.63492495362503,quadrillion btu,10_MAS,CLC-VRE-083,combined,,all,US Energy Information Administration (EIA),,National,,Yearly,1998-12-31,ATO
Energy consumption (Total),,1.64146131925173,quadrillion btu,10_MAS,CLC-VRE-083,combined,,all,US Energy Information Administration (EIA),,National,,Yearly,1999-12-31,ATO
Energy consumption (Total),,1.81805790173948,quadrillion btu,10_MAS,CLC-VRE-083,combined,,all,US Energy Information Administration (EIA),,National,,Yearly,2000-12-31,ATO
Energy consumption (Total),,1.93070949266089,quadrillion btu,10_MAS,CLC-VRE-083,combined,,all,US Energy Information Administration (EIA),,National,,Yearly,2001-12-31,ATO
Energy consumption (Total),,2.08962598206212,quadrillion btu,10_MAS,CLC-VRE-083,combined,,all,US Energy Information Administration (EIA),,National,,Yearly,2002-12-31,ATO
Energy consumption (Total),,2.08599381493038,quadrillion btu,10_MAS,CLC-VRE-083,combined,,all,US Energy Information Administration (EIA),,National,,Yearly,2003-12-31,ATO
Energy consumption (Total),,2.1277094060989,quadrillion btu,10_MAS,CLC-VRE-083,combined,,all,US Energy Information Administration (EIA),,National,,Yearly,2004-12-31,ATO
Energy consumption (Total),,2.36353425418992,quadrillion btu,10_MAS,CLC-VRE-083,combined,,all,US Energy Information Administration (EIA),,National,,Yearly,2005-12-31,ATO
Energy consumption (Total),,2.55899867457058,quadrillion btu,10_MAS,CLC-VRE-083,combined,,all,US Energy Information Administration (EIA),,National,,Yearly,2006-12-31,ATO
Energy consumption (Total),,2.7126408941272,quadrillion btu,10_MAS,CLC-VRE-083,combined,,all,US Energy Information Administration (EIA),,National,,Yearly,2007-12-31,ATO
Energy consumption (Total),,2.7690898991356,quadrillion btu,10_MAS,CLC-VRE-083,combined,,all,US Energy Information Administration (EIA),,National,,Yearly,2008-12-31,ATO
Energy consumption (Total),,2.83420982530768,quadrillion btu,10_MAS,CLC-VRE-083,combined,,all,US Energy Information Administration (EIA),,National,,Yearly,2009-12-31,ATO
Energy consumption (Total),,2.97646488518876,quadrillion btu,10_MAS,CLC-VRE-083,combined,,all,US Energy Information Administration (EIA),,National,,Yearly,2010-12-31,ATO
Energy consumption (Total),,3.06686976962135,quadrillion btu,10_MAS,CLC-VRE-083,combined,,all,US Energy Information Administration (EIA),,National,,Yearly,2011-12-31,ATO
Energy consumption (Total),,3.12232156856838,quadrillion btu,10_MAS,CLC-VRE-083,combined,,all,US Energy Information Administration (EIA),,National,,Yearly,2012-12-31,ATO
Energy consumption (Total),,3.30239113634077,quadrillion btu,10_MAS,CLC-VRE-083,combined,,all,US Energy Information Administration (EIA),,National,,Yearly,2013-12-31,ATO
