Measure,Value,Unit,Economy,Source,Comments,Scope,Frequency,Date,Dataset
COVID Google Mobility Data - Parks,0.172258064516129,%,09_ROK,Google,,National,Monthly,2020-03-31,ATO
COVID Google Mobility Data - Parks,0.3636666666666667,%,09_ROK,Google,,National,Monthly,2020-04-30,ATO
COVID Google Mobility Data - Parks,0.4374193548387097,%,09_ROK,Google,,National,Monthly,2020-05-31,ATO
COVID Google Mobility Data - Parks,0.347,%,09_ROK,Google,,National,Monthly,2020-06-30,ATO
COVID Google Mobility Data - Parks,0.3316129032258065,%,09_ROK,Google,,National,Monthly,2020-07-31,ATO
COVID Google Mobility Data - Parks,0.2880645161290322,%,09_ROK,Google,,National,Monthly,2020-08-31,ATO
COVID Google Mobility Data - Parks,0.3083333333333333,%,09_ROK,Google,,National,Monthly,2020-09-30,ATO
COVID Google Mobility Data - Parks,0.5303225806451612,%,09_ROK,Google,,National,Monthly,2020-10-31,ATO
COVID Google Mobility Data - Parks,0.152,%,09_ROK,Google,,National,Monthly,2020-11-30,ATO
COVID Google Mobility Data - Parks,0.04193548387096774,%,09_ROK,Google,,National,Monthly,2020-12-31,ATO
COVID Google Mobility Data - Parks,0.07129032258064516,%,09_ROK,Google,,National,Monthly,2021-01-31,ATO
COVID Google Mobility Data - Parks,0.1260714285714286,%,09_ROK,Google,,National,Monthly,2021-02-28,ATO
COVID Google Mobility Data - Parks,0.2474193548387097,%,09_ROK,Google,,National,Monthly,2021-03-31,ATO
COVID Google Mobility Data - Parks,0.419,%,09_ROK,Google,,National,Monthly,2021-04-30,ATO
COVID Google Mobility Data - Parks,0.4761290322580646,%,09_ROK,Google,,National,Monthly,2021-05-31,ATO
COVID Google Mobility Data - Parks,0.508,%,09_ROK,Google,,National,Monthly,2021-06-30,ATO
COVID Google Mobility Data - Parks,0.3551612903225806,%,09_ROK,Google,,National,Monthly,2021-07-31,ATO
COVID Google Mobility Data - Parks,0.4229032258064516,%,09_ROK,Google,,National,Monthly,2021-08-31,ATO
COVID Google Mobility Data - Parks,0.5416666666666666,%,09_ROK,Google,,National,Monthly,2021-09-30,ATO
COVID Google Mobility Data - Parks,0.5580645161290323,%,09_ROK,Google,,National,Monthly,2021-10-31,ATO
COVID Google Mobility Data - Parks,0.401,%,09_ROK,Google,,National,Monthly,2021-11-30,ATO
COVID Google Mobility Data - Parks,0.1670967741935484,%,09_ROK,Google,,National,Monthly,2021-12-31,ATO
COVID Google Mobility Data - Parks,0.1703225806451613,%,09_ROK,Google,,National,Monthly,2022-01-31,ATO
COVID Google Mobility Data - Parks,0.1667857142857143,%,09_ROK,Google,,National,Monthly,2022-02-28,ATO
COVID Google Mobility Data - Parks,0.0696774193548387,%,09_ROK,Google,,National,Monthly,2022-03-31,ATO
COVID Google Mobility Data - Public transport stations,0.1653333333333334,%,09_ROK,Google,,National,Monthly,2020-02-29,ATO
COVID Google Mobility Data - Public transport stations,0.1996774193548387,%,09_ROK,Google,,National,Monthly,2020-03-31,ATO
COVID Google Mobility Data - Public transport stations,0.1163333333333333,%,09_ROK,Google,,National,Monthly,2020-04-30,ATO
COVID Google Mobility Data - Public transport stations,0.05193548387096774,%,09_ROK,Google,,National,Monthly,2020-05-31,ATO
COVID Google Mobility Data - Public transport stations,0.04666666666666667,%,09_ROK,Google,,National,Monthly,2020-06-30,ATO
COVID Google Mobility Data - Public transport stations,0.07451612903225806,%,09_ROK,Google,,National,Monthly,2020-07-31,ATO
COVID Google Mobility Data - Public transport stations,0.1348387096774194,%,09_ROK,Google,,National,Monthly,2020-08-31,ATO
COVID Google Mobility Data - Public transport stations,0.1103333333333333,%,09_ROK,Google,,National,Monthly,2020-09-30,ATO
COVID Google Mobility Data - Public transport stations,0.01193548387096774,%,09_ROK,Google,,National,Monthly,2020-10-31,ATO
COVID Google Mobility Data - Public transport stations,0.013,%,09_ROK,Google,,National,Monthly,2020-11-30,ATO
COVID Google Mobility Data - Public transport stations,0.1709677419354839,%,09_ROK,Google,,National,Monthly,2020-12-31,ATO
COVID Google Mobility Data - Public transport stations,0.2138709677419355,%,09_ROK,Google,,National,Monthly,2021-01-31,ATO
COVID Google Mobility Data - Public transport stations,0.1332142857142857,%,09_ROK,Google,,National,Monthly,2021-02-28,ATO
COVID Google Mobility Data - Public transport stations,0.06580645161290323,%,09_ROK,Google,,National,Monthly,2021-03-31,ATO
COVID Google Mobility Data - Public transport stations,0.02433333333333333,%,09_ROK,Google,,National,Monthly,2021-04-30,ATO
COVID Google Mobility Data - Public transport stations,0.009032258064516128,%,09_ROK,Google,,National,Monthly,2021-05-31,ATO
COVID Google Mobility Data - Public transport stations,0.02966666666666667,%,09_ROK,Google,,National,Monthly,2021-06-30,ATO
COVID Google Mobility Data - Public transport stations,0.05870967741935484,%,09_ROK,Google,,National,Monthly,2021-07-31,ATO
COVID Google Mobility Data - Public transport stations,0.07354838709677419,%,09_ROK,Google,,National,Monthly,2021-08-31,ATO
COVID Google Mobility Data - Public transport stations,0.01766666666666667,%,09_ROK,Google,,National,Monthly,2021-09-30,ATO
COVID Google Mobility Data - Public transport stations,0.01096774193548387,%,09_ROK,Google,,National,Monthly,2021-10-31,ATO
COVID Google Mobility Data - Public transport stations,0.02633333333333333,%,09_ROK,Google,,National,Monthly,2021-11-30,ATO
COVID Google Mobility Data - Public transport stations,0.05838709677419355,%,09_ROK,Google,,National,Monthly,2021-12-31,ATO
COVID Google Mobility Data - Public transport stations,0.0903225806451613,%,09_ROK,Google,,National,Monthly,2022-01-31,ATO
COVID Google Mobility Data - Public transport stations,0.1528571428571429,%,09_ROK,Google,,National,Monthly,2022-02-28,ATO
COVID Google Mobility Data - Public transport stations,0.2148387096774194,%,09_ROK,Google,,National,Monthly,2022-03-31,ATO
COVID Google Mobility Data - Workplaces,0.04666666666666667,%,09_ROK,Google,,National,Monthly,2020-02-29,ATO
COVID Google Mobility Data - Workplaces,0.08096774193548388,%,09_ROK,Google,,National,Monthly,2020-03-31,ATO
COVID Google Mobility Data - Workplaces,0.08266666666666668,%,09_ROK,Google,,National,Monthly,2020-04-30,ATO
COVID Google Mobility Data - Workplaces,0.06741935483870969,%,09_ROK,Google,,National,Monthly,2020-05-31,ATO
COVID Google Mobility Data - Workplaces,0.01833333333333333,%,09_ROK,Google,,National,Monthly,2020-06-30,ATO
COVID Google Mobility Data - Workplaces,0.03,%,09_ROK,Google,,National,Monthly,2020-07-31,ATO
COVID Google Mobility Data - Workplaces,0.1348387096774194,%,09_ROK,Google,,National,Monthly,2020-08-31,ATO
COVID Google Mobility Data - Workplaces,0.104,%,09_ROK,Google,,National,Monthly,2020-09-30,ATO
COVID Google Mobility Data - Workplaces,0.09387096774193548,%,09_ROK,Google,,National,Monthly,2020-10-31,ATO
COVID Google Mobility Data - Workplaces,0.01866666666666667,%,09_ROK,Google,,National,Monthly,2020-11-30,ATO
COVID Google Mobility Data - Workplaces,0.1264516129032258,%,09_ROK,Google,,National,Monthly,2020-12-31,ATO
COVID Google Mobility Data - Workplaces,0.1519354838709678,%,09_ROK,Google,,National,Monthly,2021-01-31,ATO
COVID Google Mobility Data - Workplaces,0.1442857142857143,%,09_ROK,Google,,National,Monthly,2021-02-28,ATO
COVID Google Mobility Data - Workplaces,0.04935483870967742,%,09_ROK,Google,,National,Monthly,2021-03-31,ATO
COVID Google Mobility Data - Workplaces,0.01566666666666667,%,09_ROK,Google,,National,Monthly,2021-04-30,ATO
COVID Google Mobility Data - Workplaces,0.05548387096774194,%,09_ROK,Google,,National,Monthly,2021-05-31,ATO
COVID Google Mobility Data - Workplaces,0.019,%,09_ROK,Google,,National,Monthly,2021-06-30,ATO
COVID Google Mobility Data - Workplaces,0.03903225806451614,%,09_ROK,Google,,National,Monthly,2021-07-31,ATO
COVID Google Mobility Data - Workplaces,0.09225806451612904,%,09_ROK,Google,,National,Monthly,2021-08-31,ATO
COVID Google Mobility Data - Workplaces,0.07966666666666666,%,09_ROK,Google,,National,Monthly,2021-09-30,ATO
COVID Google Mobility Data - Workplaces,0.02064516129032258,%,09_ROK,Google,,National,Monthly,2021-10-31,ATO
COVID Google Mobility Data - Workplaces,0.01766666666666667,%,09_ROK,Google,,National,Monthly,2021-11-30,ATO
COVID Google Mobility Data - Workplaces,0.007741935483870968,%,09_ROK,Google,,National,Monthly,2021-12-31,ATO
COVID Google Mobility Data - Workplaces,0.08064516129032258,%,09_ROK,Google,,National,Monthly,2022-01-31,ATO
COVID Google Mobility Data - Workplaces,0.1007142857142857,%,09_ROK,Google,,National,Monthly,2022-02-28,ATO
COVID Google Mobility Data - Workplaces,0.04903225806451613,%,09_ROK,Google,,National,Monthly,2022-03-31,ATO
COVID Google Mobility Data - Residential,0.06733333333333333,%,09_ROK,Google,,National,Monthly,2020-02-29,ATO
COVID Google Mobility Data - Residential,0.08129032258064516,%,09_ROK,Google,,National,Monthly,2020-03-31,ATO
COVID Google Mobility Data - Residential,0.05966666666666667,%,09_ROK,Google,,National,Monthly,2020-04-30,ATO
COVID Google Mobility Data - Residential,0.03451612903225807,%,09_ROK,Google,,National,Monthly,2020-05-31,ATO
COVID Google Mobility Data - Residential,0.01566666666666667,%,09_ROK,Google,,National,Monthly,2020-06-30,ATO
COVID Google Mobility Data - Residential,0.01870967741935484,%,09_ROK,Google,,National,Monthly,2020-07-31,ATO
COVID Google Mobility Data - Residential,0.04483870967741935,%,09_ROK,Google,,National,Monthly,2020-08-31,ATO
COVID Google Mobility Data - Residential,0.04266666666666667,%,09_ROK,Google,,National,Monthly,2020-09-30,ATO
COVID Google Mobility Data - Residential,0.01903225806451613,%,09_ROK,Google,,National,Monthly,2020-10-31,ATO
COVID Google Mobility Data - Residential,0.017,%,09_ROK,Google,,National,Monthly,2020-11-30,ATO
COVID Google Mobility Data - Residential,0.08709677419354839,%,09_ROK,Google,,National,Monthly,2020-12-31,ATO
COVID Google Mobility Data - Residential,0.1003225806451613,%,09_ROK,Google,,National,Monthly,2021-01-31,ATO
COVID Google Mobility Data - Residential,0.06357142857142857,%,09_ROK,Google,,National,Monthly,2021-02-28,ATO
COVID Google Mobility Data - Residential,0.02838709677419355,%,09_ROK,Google,,National,Monthly,2021-03-31,ATO
COVID Google Mobility Data - Residential,0.014,%,09_ROK,Google,,National,Monthly,2021-04-30,ATO
COVID Google Mobility Data - Residential,0.02290322580645161,%,09_ROK,Google,,National,Monthly,2021-05-31,ATO
COVID Google Mobility Data - Residential,0.008333333333333333,%,09_ROK,Google,,National,Monthly,2021-06-30,ATO
COVID Google Mobility Data - Residential,0.03806451612903226,%,09_ROK,Google,,National,Monthly,2021-07-31,ATO
COVID Google Mobility Data - Residential,0.05451612903225806,%,09_ROK,Google,,National,Monthly,2021-08-31,ATO
COVID Google Mobility Data - Residential,0.03366666666666666,%,09_ROK,Google,,National,Monthly,2021-09-30,ATO
COVID Google Mobility Data - Residential,0.02096774193548387,%,09_ROK,Google,,National,Monthly,2021-10-31,ATO
COVID Google Mobility Data - Residential,0.008666666666666666,%,09_ROK,Google,,National,Monthly,2021-11-30,ATO
COVID Google Mobility Data - Residential,0.04032258064516129,%,09_ROK,Google,,National,Monthly,2021-12-31,ATO
COVID Google Mobility Data - Residential,0.05870967741935484,%,09_ROK,Google,,National,Monthly,2022-01-31,ATO
COVID Google Mobility Data - Residential,0.07464285714285715,%,09_ROK,Google,,National,Monthly,2022-02-28,ATO
COVID Google Mobility Data - Residential,0.06290322580645161,%,09_ROK,Google,,National,Monthly,2022-03-31,ATO
COVID Apple Mobility Data - Walking,0.07489473684210515,%,09_ROK,Apple,,National,Monthly,2020-01-31,ATO
COVID Apple Mobility Data - Walking,0.2950137931034481,%,09_ROK,Apple,,National,Monthly,2020-02-29,ATO
COVID Apple Mobility Data - Walking,0.5924516129032259,%,09_ROK,Apple,,National,Monthly,2020-03-31,ATO
COVID Apple Mobility Data - Walking,0.5444533333333331,%,09_ROK,Apple,,National,Monthly,2020-04-30,ATO
COVID Apple Mobility Data - Walking,0.4939241379310346,%,09_ROK,Apple,,National,Monthly,2020-05-31,ATO
COVID Apple Mobility Data - Walking,0.5175566666666667,%,09_ROK,Apple,,National,Monthly,2020-06-30,ATO
COVID Apple Mobility Data - Walking,0.4979967741935484,%,09_ROK,Apple,,National,Monthly,2020-07-31,ATO
COVID Apple Mobility Data - Walking,0.5292096774193548,%,09_ROK,Apple,,National,Monthly,2020-08-31,ATO
COVID Apple Mobility Data - Walking,0.4628066666666666,%,09_ROK,Apple,,National,Monthly,2020-09-30,ATO
COVID Apple Mobility Data - Walking,0.4312225806451612,%,09_ROK,Apple,,National,Monthly,2020-10-31,ATO
COVID Apple Mobility Data - Walking,0.4467133333333333,%,09_ROK,Apple,,National,Monthly,2020-11-30,ATO
COVID Apple Mobility Data - Walking,0.5587806451612906,%,09_ROK,Apple,,National,Monthly,2020-12-31,ATO
COVID Apple Mobility Data - Walking,0.5324967741935485,%,09_ROK,Apple,,National,Monthly,2021-01-31,ATO
COVID Apple Mobility Data - Walking,0.4082785714285713,%,09_ROK,Apple,,National,Monthly,2021-02-28,ATO
COVID Apple Mobility Data - Walking,0.4132533333333333,%,09_ROK,Apple,,National,Monthly,2021-03-31,ATO
COVID Apple Mobility Data - Walking,0.4235199999999998,%,09_ROK,Apple,,National,Monthly,2021-04-30,ATO
COVID Apple Mobility Data - Walking,0.4024129032258065,%,09_ROK,Apple,,National,Monthly,2021-05-31,ATO
COVID Apple Mobility Data - Walking,0.4225133333333334,%,09_ROK,Apple,,National,Monthly,2021-06-30,ATO
COVID Apple Mobility Data - Walking,0.466041935483871,%,09_ROK,Apple,,National,Monthly,2021-07-31,ATO
COVID Apple Mobility Data - Walking,0.4429096774193548,%,09_ROK,Apple,,National,Monthly,2021-08-31,ATO
COVID Apple Mobility Data - Walking,0.3761599999999998,%,09_ROK,Apple,,National,Monthly,2021-09-30,ATO
COVID Apple Mobility Data - Walking,0.385406451612903,%,09_ROK,Apple,,National,Monthly,2021-10-31,ATO
COVID Apple Mobility Data - Walking,0.4275366666666666,%,09_ROK,Apple,,National,Monthly,2021-11-30,ATO
COVID Apple Mobility Data - Walking,0.4893129032258063,%,09_ROK,Apple,,National,Monthly,2021-12-31,ATO
COVID Apple Mobility Data - Walking,0.503441935483871,%,09_ROK,Apple,,National,Monthly,2022-01-31,ATO
COVID Apple Mobility Data - Walking,0.4718607142857143,%,09_ROK,Apple,,National,Monthly,2022-02-28,ATO
COVID Apple Mobility Data - Walking,0.4819733333333334,%,09_ROK,Apple,,National,Monthly,2022-03-31,ATO
COVID Google Mobility Data - Grocery and pharmacy,0.03800000000000001,%,10_MAS,Google,,National,Monthly,2020-02-29,ATO
COVID Google Mobility Data - Grocery and pharmacy,0.1767741935483871,%,10_MAS,Google,,National,Monthly,2020-03-31,ATO
COVID Google Mobility Data - Grocery and pharmacy,0.4626666666666667,%,10_MAS,Google,,National,Monthly,2020-04-30,ATO
COVID Google Mobility Data - Grocery and pharmacy,0.1645161290322581,%,10_MAS,Google,,National,Monthly,2020-05-31,ATO
COVID Google Mobility Data - Grocery and pharmacy,0.04933333333333333,%,10_MAS,Google,,National,Monthly,2020-06-30,ATO
COVID Google Mobility Data - Grocery and pharmacy,0.001290322580645161,%,10_MAS,Google,,National,Monthly,2020-07-31,ATO
COVID Google Mobility Data - Grocery and pharmacy,0.01258064516129032,%,10_MAS,Google,,National,Monthly,2020-08-31,ATO
COVID Google Mobility Data - Grocery and pharmacy,0.005333333333333333,%,10_MAS,Google,,National,Monthly,2020-09-30,ATO
COVID Google Mobility Data - Grocery and pharmacy,0.05548387096774194,%,10_MAS,Google,,National,Monthly,2020-10-31,ATO
COVID Google Mobility Data - Grocery and pharmacy,0.09566666666666666,%,10_MAS,Google,,National,Monthly,2020-11-30,ATO
COVID Google Mobility Data - Grocery and pharmacy,0.02612903225806451,%,10_MAS,Google,,National,Monthly,2020-12-31,ATO
COVID Google Mobility Data - Grocery and pharmacy,0.1054838709677419,%,10_MAS,Google,,National,Monthly,2021-01-31,ATO
COVID Google Mobility Data - Grocery and pharmacy,0.07821428571428572,%,10_MAS,Google,,National,Monthly,2021-02-28,ATO
COVID Google Mobility Data - Grocery and pharmacy,0.04096774193548387,%,10_MAS,Google,,National,Monthly,2021-03-31,ATO
COVID Google Mobility Data - Grocery and pharmacy,0.07600000000000001,%,10_MAS,Google,,National,Monthly,2021-04-30,ATO
COVID Google Mobility Data - Grocery and pharmacy,0.0467741935483871,%,10_MAS,Google,,National,Monthly,2021-05-31,ATO
COVID Google Mobility Data - Grocery and pharmacy,0.1433333333333333,%,10_MAS,Google,,National,Monthly,2021-06-30,ATO
COVID Google Mobility Data - Grocery and pharmacy,0.07419354838709677,%,10_MAS,Google,,National,Monthly,2021-07-31,ATO
COVID Google Mobility Data - Grocery and pharmacy,0.02580645161290323,%,10_MAS,Google,,National,Monthly,2021-08-31,ATO
COVID Google Mobility Data - Grocery and pharmacy,0.05033333333333333,%,10_MAS,Google,,National,Monthly,2021-09-30,ATO
COVID Google Mobility Data - Grocery and pharmacy,0.1280645161290322,%,10_MAS,Google,,National,Monthly,2021-10-31,ATO
COVID Google Mobility Data - Grocery and pharmacy,0.1606666666666667,%,10_MAS,Google,,National,Monthly,2021-11-30,ATO
COVID Google Mobility Data - Grocery and pharmacy,0.1925806451612903,%,10_MAS,Google,,National,Monthly,2021-12-31,ATO
COVID Google Mobility Data - Grocery and pharmacy,0.2054838709677419,%,10_MAS,Google,,National,Monthly,2022-01-31,ATO
COVID Google Mobility Data - Grocery and pharmacy,0.1439285714285714,%,10_MAS,Google,,National,Monthly,2022-02-28,ATO
COVID Google Mobility Data - Grocery and pharmacy,0.1729032258064516,%,10_MAS,Google,,National,Monthly,2022-03-31,ATO
COVID Google Mobility Data - Retail and recreation,0.03800000000000001,%,10_MAS,Google,,National,Monthly,2020-02-29,ATO
COVID Google Mobility Data - Retail and recreation,0.3609677419354839,%,10_MAS,Google,,National,Monthly,2020-03-31,ATO
COVID Google Mobility Data - Retail and recreation,0.7823333333333333,%,10_MAS,Google,,National,Monthly,2020-04-30,ATO
COVID Google Mobility Data - Retail and recreation,0.5880645161290322,%,10_MAS,Google,,National,Monthly,2020-05-31,ATO
COVID Google Mobility Data - Retail and recreation,0.345,%,10_MAS,Google,,National,Monthly,2020-06-30,ATO
COVID Google Mobility Data - Retail and recreation,0.2180645161290322,%,10_MAS,Google,,National,Monthly,2020-07-31,ATO
